[00:00:00.149 --> 00:00:00.930]  We're good to go.
[01:35:41.959 --> 01:35:46.522]  Richard Stallman, GNU Linux inventor.
[01:35:48.183 --> 01:35:49.463]  Richard Matthew Stallman,
[01:35:51.019 --> 01:35:56.163]  Often abbreviated RMS is an American software freedom activist, hacker, and software developer.
[01:35:56.844 --> 01:36:04.470]  In September 83, he launched the GNU project to create a free Unix-like operating system and has been the project's lead architect and organizer.
[01:36:04.750 --> 01:36:11.936]  With the launch of the GNU project, he started the free software movement and in October 1985, set up the Free Software Foundation.
[01:36:12.116 --> 01:36:18.842]  You know what, if I go over his whole bio, we'll never get to him, but this is one of the, you know, I know they say Al Gore invented the internet, even though it was around
[01:36:19.605 --> 01:36:20.846]  You know, 30 years ago.
[01:36:20.866 --> 01:36:24.507]  And I know they say he probably invented the moon, actually, and the galaxy.
[01:36:24.887 --> 01:36:31.530]  But, you know, we talk about some of the folks that have actually really contributed to the infrastructure of the free web, as we know it.
[01:36:32.271 --> 01:36:35.852]  This guy is certainly an icon in what we know as the modern web, Richard Stallman.
[01:36:35.872 --> 01:36:41.755]  I want to get him on because they're trying to get rid of net neutrality, they're trying to change how the web works, the head of cybersecurity.
[01:36:42.295 --> 01:36:43.495]  He quit two months ago.
[01:36:44.036 --> 01:36:44.596]  We talked to him.
[01:36:44.616 --> 01:36:46.077]  He said he's not ready to come on the air right now.
[01:36:46.157 --> 01:37:01.002]  He's behind the scenes stuff, but he said the Feds are taking it over, the Pentagon's taking over the web, and then it came out in the news that they are taking over the actual hubs of even smaller, you know, internet, telecom systems.
[01:37:01.443 --> 01:37:04.164]  So to try to break all this down with us is Richard Stallman.
[01:37:04.604 --> 01:37:09.366]  Richard, so much is going on, and we've got you for about 45 minutes or so.
[01:37:10.726 --> 01:37:11.807]  It's great to have you here with us.
[01:37:12.878 --> 01:37:14.739]  Well, I'm pleased to have a chance again.
[01:37:15.459 --> 01:37:15.860]  You bet.
[01:37:16.320 --> 01:37:17.720]  Okay, you've got the floor.
[01:37:17.761 --> 01:37:19.001]  What do you think is most important?
[01:37:19.021 --> 01:37:25.444]  I mean, you've dedicated your, you know, entire professional career to liberty and freedom on this wonderful thing we call the Internet.
[01:37:26.725 --> 01:37:27.546]  How did it start?
[01:37:27.666 --> 01:37:28.446]  Where are we going?
[01:37:29.346 --> 01:37:31.568]  Well, first, I have to correct a couple of things.
[01:37:32.108 --> 01:37:34.949]  I've never worked on web browsers myself.
[01:37:35.570 --> 01:37:41.813]  I'm happy to say that there are some free, freedom-respecting web browsers, but I didn't write any of them.
[01:37:42.222 --> 01:37:49.565]  No, what I meant was just setting up an infrastructure, but I mean the group they have here that you set up is involved in a whole bunch of stuff is my point, but go ahead.
[01:37:49.985 --> 01:38:06.811]  Yes, we developed, first of all, the GNU operating system, which gets used together with Linux, the kernel, and that's the main freedom respecting operating system that lets you use your computer without handing over control to some company.
[01:38:07.751 --> 01:38:07.931]  Now,
[01:38:08.701 --> 01:38:22.611]  We know that Microsoft Windows has a backdoor that allows Microsoft to forcibly impose changes in software without asking permission of the supposed owner of the machine.
[01:38:23.272 --> 01:38:30.577]  And we know that Mac OS has a similar backdoor, except that it's Apple that can forcibly impose changes.
[01:38:30.938 --> 01:38:37.883]  They can change anything they want in the software, which means they can wipe the floor with whoever is using that machine.
[01:38:38.872 --> 01:38:47.139]  So, in effect, these two systems have no security at all against that particular company.
[01:38:47.579 --> 01:38:48.420]  And then we see U.S.
[01:38:48.460 --> 01:38:59.208]  Senators coming out, a real-life example of this, saying, oh, we'll just make it where if we think you downloaded music illegally or videos, no court, no jury, we'll just, quote, fry your computer.
[01:38:59.609 --> 01:39:01.710]  That's where all this remote access comes in.
[01:39:01.730 --> 01:39:03.152]  And there's so many things we could talk about.
[01:39:03.952 --> 01:39:05.513]  But, I mean, please continue with...
[01:39:07.925 --> 01:39:12.526]  Because I've seen them now trying to move towards making it where everything you have is on a remote server.
[01:39:12.826 --> 01:39:17.127]  Your computers, you know, are no longer even really operable by themselves.
[01:39:17.147 --> 01:39:18.227]  They just become terminals.
[01:39:18.507 --> 01:39:19.147]  Please continue.
[01:39:19.847 --> 01:39:30.109]  Well, these are both part of the desire to regain control over what we do with our computers and with the Internet.
[01:39:30.729 --> 01:39:32.110]  And these are not the only ways.
[01:39:32.130 --> 01:39:33.610]  Of course, they're bad.
[01:39:35.166 --> 01:39:44.113]  In fact, a PC today, any PC today, is pretty powerful compared with the machines that people were using 10 years ago.
[01:39:44.833 --> 01:39:56.962]  And the disks that they're making today are so big, why would you ever feel you need to store your data someplace other than in your own computer or your own office or your own bedroom?
[01:39:58.717 --> 01:40:04.521]  You can't even get the disks nowadays that I used to think were very big ten years ago.
[01:40:05.022 --> 01:40:06.803]  Now they don't make anything that small.
[01:40:07.564 --> 01:40:26.799]  So we should resist this tendency and I think it's a sort of marketing hype phenomenon and buzzwords are being invented including the term cloud computing which is so nebulous that nobody can really tell what it means.
[01:40:27.605 --> 01:40:31.007]  It means a different thing depending on who's using it.
[01:40:31.868 --> 01:40:34.069]  So it's not really a coherent thing to talk about.
[01:40:34.890 --> 01:40:36.391]  And so I won't say anything about it.
[01:40:36.971 --> 01:40:45.937]  But storing some data on servers is not necessarily a bad thing when it's part of a... when you're publishing it.
[01:40:47.097 --> 01:40:52.541]  When it's, for instance, something you want to put on a web server so everybody can see it.
[01:40:53.499 --> 01:40:55.400]  There's no great harm that's possible.
[01:40:55.460 --> 01:41:00.684]  They are the worst that anyone could do to it is delete it and turn it off.
[01:41:01.845 --> 01:41:02.725]  And you'd know that.
[01:41:03.566 --> 01:41:09.610]  Of course, mainly that's likely to happen if somebody with power is mistreating you, but they can always do that.
[01:41:10.291 --> 01:41:16.955]  So the point is, there's no particular harm from if you want to publish something from putting it on some server somewhere.
[01:41:17.556 --> 01:41:19.317]  But when you don't want to publish it,
[01:41:20.385 --> 01:41:25.612]  Then the only way to keep it privately is to keep it in your disk.
[01:41:27.006 --> 01:41:31.167]  And to use your copy of free software to do your computing.
[01:41:31.507 --> 01:41:38.068]  Well, Mr. Stallman, you know, we can kind of get into the detailed minutiae of this, and I want to do that in the limited time we have with you today, and we respect your time.
[01:41:38.828 --> 01:41:55.391]  How about the big picture of what the infrastructure, the architecture of the web has been, what the establishment and, you know, is fighting to change it over to where they have control versus what you, you know, somebody who's really fought for, you know, true freedom on the Internet, should be?
[01:41:56.943 --> 01:42:00.504]  Well, we see a lot of ways in which people are trying to take more control.
[01:42:01.144 --> 01:42:04.425]  Software as a service is one of these ways.
[01:42:05.406 --> 01:42:12.628]  In order for you to have control of your computing, you've got to do it with your copy of a free program.
[01:42:13.268 --> 01:42:20.210]  If a program you use isn't free, freedom respecting that is, that means the developer controls it and the users don't.
[01:42:20.650 --> 01:42:23.111]  So that way you've lost control over your computing.
[01:42:23.965 --> 01:42:29.810]  But if you're doing your computing in somebody else's server, you've also lost control.
[01:42:30.270 --> 01:42:36.075]  Because that means you're using his copy of the program, whatever program it is, not your copy.
[01:42:36.415 --> 01:42:38.537]  So he has control over it, and you don't.
[01:42:39.337 --> 01:42:49.726]  So the way to prevent that from happening to you is, insist on doing your computing in your computer with your copy of a free program.
[01:42:50.367 --> 01:42:51.248]  Well, here's an example.
[01:42:52.069 --> 01:42:58.475]  I was talking to an IT person for the biggest grocery chain in the nation.
[01:42:58.875 --> 01:43:02.058]  They have, I think, 25 different chains under them.
[01:43:02.799 --> 01:43:11.828]  He didn't want me to say the name, but he listed and sent me documents of the German company, and then I search-engined it and found the German company that's running more than half
[01:43:12.248 --> 01:43:12.448]  I think?
[01:43:29.332 --> 01:43:29.933]  I guess they don't, you see.
[01:43:49.920 --> 01:43:54.304]  They're not used to thinking in terms of maintaining control over their own computing.
[01:43:54.745 --> 01:44:02.852]  Now, this is a paradoxical case because some big companies, just by being big, have power that's dangerous to democracy.
[01:44:03.693 --> 01:44:06.795]  But suppose the business isn't so big.
[01:44:06.815 --> 01:44:08.096]  Well, then it's not dangerous.
[01:44:08.477 --> 01:44:16.484]  And the point is, the business is probably going to use computers, and it deserves to have control over its own computing, just as you and I do.
[01:44:17.168 --> 01:44:18.629]  And so they're vulnerable to this.
[01:44:19.089 --> 01:44:26.111]  But the propaganda of business says, just think of short-term profit.
[01:44:26.631 --> 01:44:29.972]  Don't think of anybody's long-term interest, not even your own.
[01:44:31.132 --> 01:44:41.676]  So this is why it's so common that if you let a corporation own some kind of permanent useful thing, the corporation will strip it.
[01:44:42.196 --> 01:44:44.156]  Because it's looking for short-term profit.
[01:44:44.536 --> 01:44:46.077]  That's one of the problems of our
[01:44:46.770 --> 01:44:50.272]  economic system that we have wedged ourselves into.
[01:44:50.692 --> 01:44:52.493]  That's what they're doing now with the automakers.
[01:44:52.533 --> 01:44:57.115]  They're forcing them to sell off in pieces and literally strip mine it.
[01:44:57.416 --> 01:45:09.962]  What about net neutrality and how they're saying with Internet2 you'll have a subdomain like on a MySpace or a YouTube and that then they're going to try, Internet2 claims their own documents.
[01:45:10.202 --> 01:45:13.503]  I don't know about this, but I know a lot of people will fight it.
[01:45:13.523 --> 01:45:19.944]  For instance, the Free Software Foundation is not going to start posting its stuff through somebody else's server.
[01:45:20.044 --> 01:45:20.804]  We run our own servers.
[01:45:40.296 --> 01:45:43.599]  And I hope that other people will continue to do so.
[01:45:45.540 --> 01:46:04.154]  So basically, the more we build the original, real, true web, so it's really a battle of architecture then, and then we choose, just like you would choose to buy organic food to then build that market so you have more choices, we choose to use the open license software and things?
[01:46:04.853 --> 01:46:07.394]  Well, of course, I'm not in favor of making software open.
[01:46:07.814 --> 01:46:10.735]  I speak of free software because it's freedom respecting.
[01:46:10.955 --> 01:46:11.415]  Sure, sure.
[01:46:11.676 --> 01:46:17.118]  There are other people who are basically the people who like this software, but they don't want to talk about freedom.
[01:46:17.738 --> 01:46:26.701]  They coined another term, which is, quote, open source, unquote, which is a way they can promote their views where they don't want to talk about that issue.
[01:46:26.841 --> 01:46:28.242]  So it's all a semantical fight.
[01:46:28.922 --> 01:46:30.523]  Well, thank you for educating me.
[01:46:32.263 --> 01:46:33.924]  Back to the point that you raised.
[01:46:34.617 --> 01:46:51.600]  Yes, we can choose by what we do, whether to use these massive corporate, invite everybody to put their data into these mega servers, or we can choose otherwise.
[01:46:51.640 --> 01:46:53.721]  But we have to organize politically too.
[01:46:54.561 --> 01:47:00.502]  We can't expect individual choice and market mechanisms to always protect our freedom.
[01:47:00.802 --> 01:47:02.783]  We have to organize to protect our freedom.
[01:47:02.983 --> 01:47:04.103]  We have to do it intentionally.
[01:47:04.431 --> 01:47:05.392]  All right, stay there, sir.
[01:47:05.472 --> 01:47:06.533]  Amazing information.
[01:47:06.573 --> 01:47:10.778]  Can't wait to get into some other topics with you and talk about the organization as well.
[01:47:10.898 --> 01:47:19.989]  Did you know that it's a documented fact 80% of all Americans and 85% of people around the world suffer from internal parasites and parasitic infections?
