[00:00:06.147 --> 00:00:09.910]  Infowars.com is tomorrow's news.
[02:34:09.924 --> 02:34:16.808]  And they said, on the conservative news and the fake news, the mainstream news, they said that he had betrayed everybody.
[02:34:16.848 --> 02:34:17.408]  And then he didn't.
[02:34:20.285 --> 02:34:24.767]  But this is a little more ominous because we haven't heard anything from Sarah Huckabee Sanders yesterday or today.
[02:34:24.827 --> 02:34:26.027]  She said it's a potential event.
[02:34:26.047 --> 02:34:28.128]  It was going to be held at four o'clock today.
[02:34:28.168 --> 02:34:29.528]  That's in like two and a half hours.
[02:34:30.028 --> 02:34:31.089]  Two hours, 25 minutes.
[02:34:31.629 --> 02:34:40.712]  And now they're saying, well, maybe he's going to cancel it because Jeff Flake said he's like Stalin if he attacks the news.
[02:34:41.092 --> 02:34:42.513]  And this isn't very presidential.
[02:34:42.993 --> 02:34:46.094]  If that's the case, whoever's advising the president is an idiot.
[02:34:47.503 --> 02:34:49.084]  Because you can see where this is going.
[02:34:49.684 --> 02:34:54.407]  They're going to say the fake news is that he said he was going to have fake news awards.
[02:34:54.708 --> 02:34:56.949]  They're not going to say, oh look, he was a nice guy.
[02:34:57.209 --> 02:35:00.071]  They're going to say he couldn't even find any fake news.
[02:35:01.372 --> 02:35:06.315]  He couldn't even come up with anything because we've never made a mistake and we've never lied.
[02:35:06.655 --> 02:35:09.277]  Even though it's in all the WikiLeaks, we lie to you on purpose every day.
[02:35:14.212 --> 02:35:16.213]  So you think about that.
[02:35:17.033 --> 02:35:27.279]  Trump's fake news awards are shaping up to be a total flop, says the fake news king's Jeff Bezos-owned Washington Post.
[02:35:27.659 --> 02:35:28.939]  Finally, the fake news awards.
[02:35:29.240 --> 02:35:32.541]  Here's how Trump can win big or lose bigly.
[02:35:32.561 --> 02:35:34.762]  That's out of Forbes.
[02:35:36.623 --> 02:35:38.364]  Are the fake news awards just fake news?
[02:35:38.384 --> 02:35:43.907]  Trump White House teased Wednesday's ceremony for weeks, but now it's just a potential event.
[02:35:48.112 --> 02:35:52.995]  You know, Trump met with the New York Times, what, two, three weeks ago, two and a half weeks ago, and a while ago, and said, we're going to make a deal.
[02:35:53.015 --> 02:35:54.717]  Let's work together for the better of the country.
[02:35:55.057 --> 02:35:56.298]  Let's have that honeymoon period.
[02:35:56.318 --> 02:35:59.440]  You normally get the first 200 days that this president ever got.
[02:35:59.760 --> 02:36:00.821]  Come on, admit you're beaten.
[02:36:01.441 --> 02:36:03.122]  It's hurting you politically to keep coming after me.
[02:36:03.403 --> 02:36:04.423]  The stock market's back.
[02:36:04.483 --> 02:36:05.684]  Black unemployment's the lowest ever.
[02:36:06.004 --> 02:36:08.526]  We're taking care of the veterans, on and on and on, increasing their pay.
[02:36:10.127 --> 02:36:14.250]  Can you just... And they reportedly, as I said back then, said, we've capitulated.
[02:36:14.590 --> 02:36:14.970]  You're right.
[02:36:14.990 --> 02:36:15.551]  We're going to stop.
[02:36:17.222 --> 02:36:18.042]  And it's all lies.
[02:36:18.183 --> 02:36:19.363]  They've stopped nothing.
[02:36:20.144 --> 02:36:20.524]  Nothing.
[02:36:21.684 --> 02:36:29.649]  So who knows if this is true out of the likes of the Washington Post and New York Daily News and the rest of it.
[02:36:31.243 --> 02:36:31.684]  I mean, who knows?
[02:36:31.824 --> 02:36:36.650]  Because New York Daily News says that I say that there's Martian bases with slave children.
[02:36:36.810 --> 02:36:38.011]  There's no video, there's no audio.
[02:36:38.031 --> 02:36:38.532]  I never wrote it.
[02:36:38.552 --> 02:36:42.617]  It's total... I mean, it's like saying New York Daily News says there's Martian slave children.
[02:36:42.697 --> 02:36:43.538]  It's not true either.
[02:36:44.079 --> 02:36:45.460]  So they're a pack of lying scum.
[02:36:46.181 --> 02:36:47.102]  Does it mean they tell the truth?
[02:36:47.122 --> 02:36:48.124]  Sometimes it's fine, but here's the deal.
[02:36:49.281 --> 02:36:58.486]  We're doing the Fake News Awards, the people's choice, taking your phone calls, collating them right up to four today, and if he doesn't have that press conference, I know they got a bunch of clips lined up of the big lies of 2017.
[02:36:58.526 --> 02:37:05.489]  We're gonna play those clips, talk about your nominations, have the award, $2,000 first place, $1,000 second place.
[02:37:07.230 --> 02:37:12.194]  Set of steak knives, third place, to have fun pointing out the lies that they hope you forget about.
[02:37:12.274 --> 02:37:13.374]  That's why this is so critical.
[02:37:13.595 --> 02:37:14.315]  It's why they hate it.
[02:37:14.615 --> 02:37:20.499]  And if Trump doesn't do this, it could be because there's some secret North Korean nuke strike test about to happen.
[02:37:20.539 --> 02:37:22.381]  And they said, sir, it's too serious.
[02:37:22.401 --> 02:37:23.962]  You know, we can't do that today.
[02:37:23.982 --> 02:37:30.446]  I'm telling you, if that's what it is, if Trump isn't doing this, it's because of too serious of stuff's been going on.
[02:37:32.708 --> 02:37:34.870]  And they're coming to him saying, sir, we need you in the Situation Room.
[02:37:35.230 --> 02:37:36.491]  That's how they're managing him.
[02:37:37.551 --> 02:37:38.171]  Alex, it's a privilege.
[02:38:03.643 --> 02:38:04.684]  Thank you for what you do.
[02:38:04.864 --> 02:38:05.504]  Thank you, brother.
[02:38:05.524 --> 02:38:09.626]  The biggest fake news story has got to be that President Trump is a racist.
[02:38:10.146 --> 02:38:16.509]  This is pushed by all the fake news networks, but I would have to say that Don Lemon and CNN have got to be the worst.
[02:38:17.189 --> 02:38:19.550]  He has no remorse for his race-baiting lies.
[02:38:20.210 --> 02:38:26.873]  I want you to think about before he announced his intention to run, there was no hint of any racism from him.
[02:38:27.554 --> 02:38:30.135]  His golf courses were some of the first to be inclusive.
[02:38:30.763 --> 02:38:33.884]  His friends and celebrities were of all races and all backgrounds.
[02:38:34.585 --> 02:38:39.247]  He had that woman, that homeless woman living in Trump Tower that many didn't talk about.
[02:38:39.607 --> 02:38:40.307]  How about Haiti?
[02:38:40.427 --> 02:38:44.549]  We just found out that he helped Rand Paul go to Haiti to give vision to a bunch of children down there.
[02:38:44.850 --> 02:38:51.693]  But from the very beginning, in his very first announcement, they misquoted his words to say that all Mexicans were killers and rapists.
[02:38:52.173 --> 02:38:56.455]  But anyone could go to the video and see for themselves that that was not what he said.
[02:38:56.835 --> 02:38:58.796]  But they still pushed it and they still do today.
[02:39:00.765 --> 02:39:01.926]  Well, the proof's in the pudding.
[02:39:01.986 --> 02:39:05.828]  What about the lowest black unemployment ever recorded in less than one year?
[02:39:05.888 --> 02:39:06.989]  That is miraculous.
[02:39:08.890 --> 02:39:12.412]  Oh, you know, they can't keep up with what he's getting done.
[02:39:12.672 --> 02:39:16.534]  It's, you know, you go back to a year ago and what we were hoping he would get through.
[02:39:16.554 --> 02:39:20.356]  You remember we would say if he gets 15% of this push, then that's a success.
[02:39:20.876 --> 02:39:23.258]  I think he's way past that already in his first year.
[02:39:24.892 --> 02:39:25.652]  You're right, Jason.
[02:39:25.672 --> 02:39:31.556]  We're going to put you on hold and get your info because you're in the running for nominating one of the key proven fake news stories.
[02:39:32.276 --> 02:39:34.037]  So that's not number one, that's number two.
[02:39:34.257 --> 02:39:34.797]  But we'll see.
[02:39:35.157 --> 02:39:36.138]  Let's keep talking to everybody.
[02:39:36.158 --> 02:39:36.918]  Thank you, Jason.
[02:39:36.958 --> 02:39:39.080]  Let's go to John in Ohio.
[02:39:39.120 --> 02:39:40.800]  Thank you for holding so patiently, John.
[02:39:40.820 --> 02:39:43.982]  Hello?
[02:39:44.402 --> 02:39:44.643]  Yes, sir.
[02:39:44.663 --> 02:39:44.963]  Go ahead.
[02:39:46.784 --> 02:39:47.604]  Hey, how's it going?
[02:39:48.244 --> 02:39:48.625]  Good, brother.
[02:39:48.825 --> 02:39:50.966]  I don't know if it's a story.
[02:39:52.080 --> 02:39:55.785]  I don't think it's... I'm going to go with the DNC staffer, Seth Rich.
[02:39:58.489 --> 02:40:06.800]  Oh sure, and how they said that, oh he didn't really work for us, or he wasn't murdered, or he was shot in the back, but it was no big deal, and he's not the leaker, but WikiLeaks basically says it is.
[02:40:08.482 --> 02:40:15.405]  I mean, there's a bunch of stuff that has basically been proven that, you know, the information was leaked, not hacked, by Russia.
[02:40:15.966 --> 02:40:20.788]  And, you know, that's basically one of the... I've heard Russia all night about how that's one of the top stories.
[02:40:20.868 --> 02:40:22.369]  Well, I mean, I think... No, you're right again.
[02:40:22.429 --> 02:40:25.991]  Russiagate is what 90% of people are saying, and I tend to agree.
[02:40:26.011 --> 02:40:30.373]  And then inside of Russiagate, what particular news item was the most fake?
[02:40:30.413 --> 02:40:31.013]  And you're saying...
[02:40:33.547 --> 02:40:40.456]  The fact that they said it was a Russian hack, when the evidence shows now, top forensic experts, former head of the NSA and others, say it was an inside job.
[02:40:42.045 --> 02:40:48.729]  He had been proven that it was a leaked document, physically leaked, you know, from a USB drive or something like that.
[02:40:48.789 --> 02:40:49.890]  It wasn't a hack.
[02:40:50.431 --> 02:40:51.191]  Russia didn't hack it.
[02:40:51.211 --> 02:40:52.692]  Sure, and that's a big part of the Russiagate.
[02:40:52.712 --> 02:40:55.254]  Let's put you in the running within the whole Russiagate situation.
[02:40:55.774 --> 02:40:57.475]  And again, people, we know Russiagate's fake.
[02:40:57.515 --> 02:41:03.339]  We're bringing all this up to remember all the things they lied about so that they know we're watching.
[02:41:03.359 --> 02:41:04.600]  They hate this more than anything.
[02:41:04.640 --> 02:41:06.101]  This is what they count on us not doing.
[02:41:06.421 --> 02:41:06.921]  Great points.
[02:41:08.464 --> 02:41:09.445]  Okay, who's up next here?
[02:41:10.025 --> 02:41:11.446]  Let's go to Chris in Virginia.
[02:41:11.486 --> 02:41:12.206]  Chris, you're on the air.
[02:41:15.368 --> 02:41:16.588]  Hey Chris in Virginia, welcome!
[02:41:17.909 --> 02:41:22.732]  Yeah, I was going to go with Fusion GPS, but I had to
[02:41:23.689 --> 02:41:26.491]  Think about it in terms of the spirit of fake news.
[02:41:26.531 --> 02:41:31.393]  So I went with BuzzFeed because in the end of the day, BuzzFeed is probably just going to lose money.
[02:41:31.913 --> 02:41:36.636]  Other people, because of what they did, but we're going to find out what's eventually is going to come out in the end.
[02:41:37.016 --> 02:41:38.537]  Other people may go to jail behind it.
[02:41:38.657 --> 02:41:42.459]  BuzzFeed may get off with just losing money because they published this fake document.
[02:41:43.783 --> 02:41:44.083]  You know.
[02:41:44.543 --> 02:41:51.927]  I personally experienced BuzzFeed tell whole lies about my custody trial with my children and work to have me lose my children.
[02:41:52.347 --> 02:41:54.348]  I mean, these are monstrous people.
[02:41:56.569 --> 02:42:00.531]  Yeah, they're monstrous, but they're only going to lose money.
[02:42:01.031 --> 02:42:03.753]  We know that, you know, this stuff is made up.
[02:42:04.173 --> 02:42:06.614]  And look at all the stuff that's happening because of it.
[02:42:07.214 --> 02:42:12.977]  Trump is handicapped on foreign policy when it comes to Russia and other things around the world.
[02:42:14.267 --> 02:42:25.331]  Congressional hearings, investigations, blah blah blah, just that and other, people standing up trying to scream Russia all over the place, and at the end of the day it was from a made-up document.
[02:42:25.351 --> 02:42:26.191]  Chris, don't hang up.
[02:42:26.231 --> 02:42:27.211]  Your points are too good.
[02:42:27.231 --> 02:42:29.892]  I want to come back and give you a few minutes because you're really on target.
[02:42:30.972 --> 02:42:33.193]  What is the damage fake news has done?
[02:42:33.213 --> 02:42:36.114]  We laugh about it and everything because it's important to expose, but you're right.
[02:42:36.614 --> 02:42:39.035]  How much better would things be a year later if
[02:42:40.575 --> 02:42:48.236]  Wow, I just got chills thinking about that, because I'm looking at things positively, but think about all the bad they did, and all the... Oh, I'm getting chills.
[02:42:48.316 --> 02:42:50.837]  It makes me sick how bad these people are.
[02:42:50.857 --> 02:42:52.377]  They're robbing all of us of our future.
[02:42:54.177 --> 02:42:58.218]  You deserve a deep, restful sleep with Knockout by InfoWars Life.
[02:42:58.858 --> 02:43:09.280]  Our organic formula is made from high-quality, natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[02:43:10.180 --> 02:43:14.544]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[02:43:14.985 --> 02:43:22.952]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[02:43:23.393 --> 02:43:30.760]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[02:43:31.120 --> 02:43:33.082]  Wake up refreshed and take on the day.
