[00:00:08.749 --> 00:00:10.050]  Well, here we are.
[02:19:29.780 --> 02:19:38.004]  This is a gift you want to give yourself, and then rest assured, you're fighting the Info War, so it's a total, absolute, sure win, no lose equation.
[02:19:38.004 --> 02:19:42.787]  Try Alpha Power, exclusively available at Infowarslife.com for yourself.
[02:19:42.787 --> 02:19:44.688]  Ladies and gentlemen, it's non-GMO.
[02:19:44.688 --> 02:19:45.588]  It's for your brain.
[02:19:45.588 --> 02:19:46.328]  It's for sports.
[02:19:46.328 --> 02:19:48.510]  It's for activities, and it's made in the USA.
[02:19:48.510 --> 02:19:51.791]  Get your Alpha Power today at Infowarslife.com.
[02:19:51.791 --> 02:19:54.833]  Everybody needs to try Alpha Power today.
[02:19:59.308 --> 02:20:10.531]  You're listening to the Alex Jones Show.
[02:20:10.531 --> 02:20:13.171]  Waging war on corruption.
[02:20:13.171 --> 02:20:19.553]  It's Alex Jones, coming to you live from the front lines of the Infowar.
[02:20:19.553 --> 02:20:28.375]  You know, I could make a movie called Cowards, or Yellow Bellies, with all the videos we've got the last 10 years of Antifa.
[02:20:30.031 --> 02:20:32.513]  They're beating up women, people in wheelchairs.
[02:20:32.513 --> 02:20:36.956]  They come out to Christian rallies and will run up and hit a woman in the back of the head.
[02:20:36.956 --> 02:20:40.618]  They are the archetypal weasel wench.
[02:20:40.618 --> 02:20:43.980]  And then you look at the average antifa, they're like a meth-head shriveled white kid.
[02:20:45.020 --> 02:20:48.662]  Or Professor, running around screaming about racist white people everywhere.
[02:20:48.662 --> 02:20:52.103]  They'll have the occasional mental patient or meth head.
[02:20:52.103 --> 02:20:58.446]  They show up with their clubs and weapons and then as soon as one of them gets knocked out, they always turn and run.
[02:20:58.446 --> 02:21:02.028]  And you'll see them target women with bike locks and a whole crowd do it.
[02:21:02.853 --> 02:21:03.453]  It's incredible.
[02:21:03.453 --> 02:21:12.560]  So we've got Will Johnson, who's with UnitedAmericanFirst.com, and Joey Gibson, who has these Christian prayer group rallies, where they're all-inclusive and just trying to have peace.
[02:21:12.560 --> 02:21:13.600]  And people come out and attack.
[02:21:13.600 --> 02:21:16.742]  As they said a few weeks ago in Portland, they attacked men, women, children.
[02:21:16.742 --> 02:21:21.826]  Hell, in Berkeley, they attacked Millie Weaver and her husband and baby and attacked their car.
[02:21:21.826 --> 02:21:24.447]  I've told Millie don't go out there without security, but she still does.
[02:21:24.447 --> 02:21:25.688]  She's got a lot of courage.
[02:21:25.688 --> 02:21:29.911]  But the fact that you have to go out, these families try to go to Fourth of July parades.
[02:21:29.911 --> 02:21:31.992]  They just caught a guy trying to blow it up in Cleveland.
[02:21:32.913 --> 02:21:35.155]  Toy cars with bombs in it.
[02:21:35.155 --> 02:21:39.078]  It's just the level of the hate and the insanity.
[02:21:39.078 --> 02:21:41.319]  And this guy they just arrested.
[02:21:41.319 --> 02:21:45.002]  Document cam shot on this guy if we can, or maybe pull it up on Infowars.com.
[02:21:45.002 --> 02:21:49.406]  Man who threatened to murder Rand Paul's children is an Obama-supporting Berkeley resident.
[02:21:50.518 --> 02:21:52.820]  And again, he's wearing women's glasses.
[02:21:52.820 --> 02:22:01.107]  He looks like, you know, he probably couldn't bench-press 50 pounds, but he talks about, I'm gonna kidnap, I'm gonna murder your children, I'm gonna cut their guts out, then I'm gonna murder you.
[02:22:01.107 --> 02:22:02.388]  He's facing 10 years in prison.
[02:22:02.388 --> 02:22:05.090]  Turns out on his Twitter, I went and looked up his Twitter.
[02:22:05.090 --> 02:22:07.652]  He was in there for weeks threatening all the Republicans.
[02:22:07.652 --> 02:22:09.293]  He goes, look at my hit list.
[02:22:09.293 --> 02:22:11.155]  I've death-threatened all these people.
[02:22:12.449 --> 02:22:16.731]  So, finally, Rand Paul has been shot at with Scalise.
[02:22:16.731 --> 02:22:20.193]  He has been six of his ribs broken, a lung punctured.
[02:22:20.193 --> 02:22:23.795]  You know how painful that is for six weeks when you've had ribs broken?
[02:22:23.795 --> 02:22:24.255]  I've had it.
[02:22:24.255 --> 02:22:24.816]  Nothing like that.
[02:22:24.816 --> 02:22:25.956]  Never had a lung punctured.
[02:22:25.956 --> 02:22:30.439]  I mean, that guy caved him in, attacked him, jumped up and down on him, trying to kill him.
[02:22:31.678 --> 02:22:33.879]  Okay, he's not even getting in hardly any trouble.
[02:22:33.879 --> 02:22:35.539]  And now this guy wants to kill him.
[02:22:35.539 --> 02:22:38.060]  And then Rand Paul's actually a libertarian anti-war guy.
[02:22:38.060 --> 02:22:41.460]  The left's so crazed, they don't even know who to hate.
[02:22:41.460 --> 02:22:44.041]  So, it's unbelievable, ladies and gentlemen.
[02:22:44.041 --> 02:22:52.243]  So getting back to Joey Gibson, Joey, describe what it's like when these cowards come up with metal batons, really trying to kill you.
[02:22:52.243 --> 02:22:55.764]  And then folks are knocking them out with one punch, and then the rest of the cowards run.
[02:22:55.764 --> 02:22:58.925]  They're so tough, till one of them gets hit, they all turn and run.
[02:22:58.925 --> 02:22:59.985]  The definition of scum.
[02:23:01.798 --> 02:23:02.599]  Yeah, absolutely.
[02:23:02.599 --> 02:23:08.802]  And that's why it's really important that we unite, we come together, we come together in mass numbers and just have each other's backs.
[02:23:08.802 --> 02:23:15.286]  Because the only way they can really win is if we fall apart, we divide, we get people to go off on their own.
[02:23:15.286 --> 02:23:20.909]  And that's exactly what happened at Hayley's Addams Family, which they had the courage to do it, but they crossed the street wearing MAGA hats.
[02:23:21.349 --> 02:23:23.871]  Which that's their right to do, you know?
[02:23:23.871 --> 02:23:30.115]  They went across the street and they confronted Antifa and then they just started attacking her father, her mother, her sister.
[02:23:30.115 --> 02:23:33.818]  They held down Haley and stole their property right in front of the police.
[02:23:33.818 --> 02:23:34.959]  And so, they'll do that.
[02:23:34.959 --> 02:23:36.019]  They'll act real tough.
[02:23:36.019 --> 02:23:41.063]  There's a lot of them who act tough, but the second they gotta go toe-to-toe with any patriot, man, they start running.
[02:23:41.063 --> 02:23:43.645]  You know, they get one punch and they're done.
[02:23:43.645 --> 02:23:49.869]  And so, you know, unfortunately, the only thing they can do is try to find a victim, someone who can't defend themselves.
[02:23:49.869 --> 02:23:50.570]  Well, I know this.
[02:23:53.197 --> 02:23:57.100]  I've seen the videos of them coming up and attacking women in strollers and stuff.
[02:23:57.100 --> 02:23:58.701]  These women need to be packing, man.
[02:23:58.701 --> 02:24:02.584]  Thugs are assaulting women, they need to defend themselves.
[02:24:02.584 --> 02:24:03.805]  Yeah, absolutely.
[02:24:03.805 --> 02:24:06.947]  Will Johnson, what do you say to that?
[02:24:06.947 --> 02:24:10.790]  You know, we shouldn't have to be afraid to go out as Americans.
[02:24:10.790 --> 02:24:15.554]  Every time we have a rally, a conservative rally, a Christian rally, a pro-Trump rally,
[02:24:16.321 --> 02:24:30.724]  Every single time, nine times out of ten, we will get Antifa, BLM, BAM, and now the Brown Berets in California to be aggressive to us, to attack us, simply because we respect the American flag, withstand to the national anthem.
[02:24:30.724 --> 02:24:38.586]  This fighting is all due to the Democrats, and I'm calling the Democrats domestic terrorists.
[02:24:38.586 --> 02:24:41.647]  They are 100% domestic terrorist group in the United States.
[02:24:41.647 --> 02:24:43.207]  You have Maxine Waters calling
[02:24:44.116 --> 02:24:48.419]  For violence towards conservatives, anyone who's on the Trump administration.
[02:24:48.419 --> 02:24:54.985]  Can you imagine had this happened if Obama was in office and you had a Republican do this?
[02:24:54.985 --> 02:25:00.549]  It would be a- If a Republican was saying, rise up, surround them, beat people up, I'd say hell no.
[02:25:00.549 --> 02:25:02.771]  I mean, exactly.
[02:25:02.771 --> 02:25:03.932]  They call us Nazis.
[02:25:03.932 --> 02:25:06.494]  This is exactly how Hitler came to power with the brown shirts.
[02:25:06.494 --> 02:25:07.675]  They did this exact same thing.
[02:25:08.857 --> 02:25:10.019]  Yes, exactly.
[02:25:10.019 --> 02:25:12.444]  And we have to experience this every single time.
[02:25:12.444 --> 02:25:14.368]  We're 100% peaceful.
[02:25:14.368 --> 02:25:16.712]  We were at Joey's Rally and 100% peaceful.
[02:25:16.712 --> 02:25:17.714]  Everyone getting along.
[02:25:17.714 --> 02:25:20.379]  It wasn't until we went out in the streets to where we had.
[02:25:22.188 --> 02:25:24.409]  Amazing.
[02:25:24.409 --> 02:25:35.031]  Cameras don't catch it all, but describe what it's like when these antifa come up and try to basically kill you with metal pipes and are swinging for the fences and then one of them gets hit and they all run.
[02:25:35.031 --> 02:25:36.572]  I mean, what is that like?
[02:25:36.572 --> 02:25:39.952]  It looks very exhilarating when the guy just... I want to give that guy an award.
[02:25:39.952 --> 02:25:43.093]  Do we know who that guy is that just cold cocked that guy that tried to kill him with a club?
[02:25:43.093 --> 02:25:45.394]  I mean, that is just... that's the real deal right there.
[02:25:49.310 --> 02:25:49.812]  Yeah, it's Rufio.
[02:25:49.812 --> 02:25:50.977]  He's a proud boy.
[02:25:50.977 --> 02:25:53.871]  He's in Washington, up in the Seattle area.
[02:25:54.648 --> 02:25:57.089]  Real big dude, works out all the time, and he has a big heart.
[02:25:57.089 --> 02:25:58.530]  He's a really good guy.
[02:25:58.530 --> 02:26:06.033]  And we appreciate him standing in there and sticking up for all the people who are marching, you know, the women and the elderly, and just standing up like a real man.
[02:26:06.033 --> 02:26:08.594]  That's the spirit that we got to have in this country.
[02:26:08.594 --> 02:26:09.334]  I agree.
[02:26:09.334 --> 02:26:11.035]  I want to get him on, because let me say this.
[02:26:11.035 --> 02:26:13.916]  Notice it took one man to stand up to those thugs.
[02:26:13.916 --> 02:26:14.836]  They all ran.
[02:26:14.836 --> 02:26:15.757]  One man.
[02:26:15.757 --> 02:26:19.458]  They're all up there sticking their chest out with their clubs, with their maces, with their weapons.
[02:26:19.458 --> 02:26:22.839]  It took one guy to stand up and knock them upside the head, and they all ran.
[02:26:22.839 --> 02:26:24.100]  I mean, isn't that archetypal?
[02:26:26.075 --> 02:26:27.796]  Yeah, absolutely.
[02:26:27.796 --> 02:26:32.939]  And it really represents, you know, that's the true American spirit right there, right?
[02:26:32.939 --> 02:26:34.560]  It's about, it's no fear.
[02:26:34.560 --> 02:26:36.441]  It's just standing up for what you believe in.
[02:26:36.441 --> 02:26:39.283]  And that's what the whole rally was about, the Freedom and Courage Rally.
[02:26:39.283 --> 02:26:45.667]  It's about, you know, it takes courage to really stand up for freedom, to get freedom, and that's it right there.
[02:26:45.667 --> 02:26:48.469]  It represents it, and to just see him stand up to him.
[02:26:48.469 --> 02:26:52.911]  And he had no hesitation, and that's what I love, and that's what I appreciate it, and it was completely justified.
[02:26:52.911 --> 02:26:53.872]  It's all self-defense.
[02:26:54.432 --> 02:26:57.437]  And so we, you know, he pretty much became a hero overnight.
[02:26:57.437 --> 02:26:57.938]  That's right.
[02:26:57.938 --> 02:26:59.080]  You should have seen him.
[02:26:59.080 --> 02:27:00.562]  He drove back with us to the bar.
[02:27:00.562 --> 02:27:05.049]  He walked up to the bar and the whole bar just started chanting his name because it was all over the country.
[02:27:05.049 --> 02:27:06.131]  And again, say his name again.
[02:27:07.389 --> 02:27:08.810]  His name's Rufio.
[02:27:08.810 --> 02:27:09.872]  Ethan Rufio.
[02:27:09.872 --> 02:27:11.373]  We need to get him on ASAP.
[02:27:11.373 --> 02:27:13.435]  And it's not because he attacked somebody.
[02:27:13.435 --> 02:27:17.699]  He showed up to five or six guys waving weapons at him, and then they all turned and ran.
[02:27:17.699 --> 02:27:18.600]  That's what it's all about.
[02:27:18.600 --> 02:27:20.302]  It's not striking first.
