[00:00:16.879 --> 00:00:18.985]  The Alex Jones Show.
[02:30:16.160 --> 02:30:36.336]  There's no way I could have the energy at the end of a long day to fight back against the chemicals in the food and water, to fight back against the modern day lifestyle with the screen time and the extended hours, to still have the stamina and endurance, energy and drive to get to the gym, get to the park, and get exercise that you need for your health.
[02:30:36.816 --> 02:30:40.780]  So go to Infowarsstore.com and get Supermail Vitality before it is gone.
[02:30:40.780 --> 02:30:44.483]  This is actually our last run of Supermail Vitality.
[02:30:44.483 --> 02:30:49.487]  So I want you to experience Supermail Vitality before it's too late.
[02:30:49.487 --> 02:30:52.229]  Unleash the Supermail in you.
[02:30:52.229 --> 02:30:54.691]  Supermail Vitality from Infowarsstore.com.
[02:30:56.215 --> 02:30:58.896]  Stress is a natural part of life.
[02:30:58.896 --> 02:31:05.239]  Work, family, friends, and everyday accidents can put a lot of strain on the body and your mood.
[02:31:05.239 --> 02:31:07.000]  Don't let life weigh you down.
[02:31:07.000 --> 02:31:13.863]  Happies is a powerful mood and stress support formula that has your back against life's daily inconveniences.
[02:31:13.863 --> 02:31:20.046]  Made with ancient ingredients used for thousands of years, Happies can help you take back the day.
[02:31:20.046 --> 02:31:25.869]  With our powerhouse formula, Happies can be an important part of your daily supplement routine.
[02:31:26.109 --> 02:31:34.371]  With poor diet and the constant on and off of your work life, it's more important than ever to support your body in the fight against stress.
[02:31:34.371 --> 02:31:45.253]  With powerful ingredients combined to help support the mind and body, Happies helps support during stress, promotes overall well-being, and helps support your mood.
[02:31:45.253 --> 02:31:47.374]  Don't live your life bogged down.
[02:31:47.374 --> 02:31:53.375]  Help your body overcome the effects of daily stress and pressure today with Happies from InfoWarsStore.com.
[02:31:56.075 --> 02:32:00.012]  Words cannot describe how big the stakes are for the future of humanity right now.
[02:32:01.337 --> 02:32:10.039]  InfoWars is being openly targeted by the Democratic Party, leftist CIA operatives, the corrupt Justice Department, and the entire Soros crime syndicate.
[02:32:10.039 --> 02:32:12.000]  People say, why would you start a fight with them?
[02:32:12.000 --> 02:32:15.461]  Because they were already dominating and running America into the ground.
[02:32:15.461 --> 02:32:18.081]  And I knew we had no future if we didn't do this.
[02:32:18.081 --> 02:32:20.382]  So we've already had incredible success.
[02:32:20.382 --> 02:32:27.324]  But if you will simply realize how epic this is, and understand how real this fight is, and why we've been made the main target,
[02:32:27.864 --> 02:32:37.666]  And if you financially support us, if you spread the word about our articles and videos, InfoWars.com, we won't just continue to stand up against these brutal scumbags.
[02:32:37.666 --> 02:32:38.847]  We'll win.
[02:32:38.847 --> 02:32:41.667]  We have huge sales at InfoWarsStore.com right now.
[02:32:41.667 --> 02:32:48.909]  And we're still able to operate the shopping cart and get stuff shipped out to you, despite the fact we're trying to block our commerce and your right to the market.
[02:32:48.909 --> 02:32:52.590]  But if you don't stand up and support us financially, Soros the Globalist may win.
[02:32:52.590 --> 02:32:54.151]  This is InfoWars Darkest Hour.
[02:32:54.151 --> 02:32:55.011]  We need your support.
[02:32:55.011 --> 02:32:55.571]  I'm counting on you.
[02:32:59.308 --> 02:33:11.316]  You're listening to the Alex Jones Show.
[02:33:11.316 --> 02:33:18.561]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:33:18.561 --> 02:33:22.904]  I'm just an average man with an average life.
[02:33:22.904 --> 02:33:26.387]  I work for 95, hell, I pay the price.
[02:33:26.387 --> 02:33:28.148]  All I want is to be left alone
[02:33:30.600 --> 02:33:41.406]  You know, we get so much incredible footage that a lot of times, especially when it's banned off YouTube, Facebook, everything else, you didn't get out there unless you get excited about it.
[02:33:41.406 --> 02:33:42.747]  But the footage we've got...
[02:33:44.051 --> 02:33:52.115]  I'm a Beto O'Rourke, Obama supporter, is solid gold when it comes to showing how the left operates.
[02:33:52.115 --> 02:33:58.217]  Because we were there last Monday at the Trump event in Houston, and I'm like, where are the protesters?
[02:33:58.217 --> 02:33:59.658]  They go, oh, they're over there.
[02:33:59.658 --> 02:34:01.759]  There was like 15 of them.
[02:34:01.759 --> 02:34:04.140]  By nighttime, there was about 30.
[02:34:04.140 --> 02:34:09.222]  And they were literally saying to me, you're a Nazi, you need to go to prison, you're a Russian agent.
[02:34:10.077 --> 02:34:19.025]  I'm like, well the Nazis fought the Russians, they just, there's no, there's not even, like no, I'm an American, not some failed thing from 75 years ago in Germany.
[02:34:19.025 --> 02:34:25.711]  And it just, Nazi KKK, go away, no borders, no walls, no USA at all, and I'm just looking at the enemy of this country.
[02:34:26.530 --> 02:34:37.397]  When you were there, Owen, and we were just trying to walk back by, and he's saying, I'm gonna rape you, I'm gonna come over there, and I'm gonna, a lot of this we have to bleep because of family audiences.
[02:34:37.397 --> 02:34:41.479]  We're gonna post this to Infowars.com the next hour, so you can get it out to people.
[02:34:41.479 --> 02:34:48.423]  Then Owen has a huge announcement we're gonna get to right now, but this is crazy-eyed Beto supporter threatens to rape Alex Jones.
[02:34:48.423 --> 02:34:53.586]  By the way, this is in front of, behind him, and around the side, the police chief and like 50 police.
[02:34:55.313 --> 02:34:59.956]  And the SWAT team just happened to be set up there because Trump was about to come by in about an hour.
[02:34:59.956 --> 02:35:05.941]  So he's right by the motorcade route, and he's right by the Toyota Center.
[02:35:05.941 --> 02:35:07.041]  Well, you were there, Owen.
[02:35:07.041 --> 02:35:08.202]  Set this up for people.
[02:35:08.202 --> 02:35:11.785]  Well, what they had was like a fenced-off area for these people, actually.
[02:35:12.425 --> 02:35:16.908]  And so they were kind of trying to keep him separated, I guess, from the general public.
[02:35:16.908 --> 02:35:17.668]  It's a free speech show.
[02:35:17.668 --> 02:35:21.350]  And they had the stupid, the same balloon from London.
[02:35:21.350 --> 02:35:21.951]  The Trump balloon.
[02:35:21.951 --> 02:35:22.571]  The Trump baby.
[02:35:22.571 --> 02:35:28.034]  But this guy's just shouting obnoxiously at you with the bullhorn and just looking like a crazed individual.
[02:35:28.114 --> 02:35:38.447]  Well if I said to anybody, I should be arrested, I'm coming to rape you, I'm going to shove a yardstick three feet up your rear end and kill you, I'm coming over, I'm gonna kill you, I should be arrested.
[02:35:38.447 --> 02:35:42.031]  I didn't ask the cops to arrest him, I just said officers, did he escape from a mental institution?
[02:35:42.954 --> 02:35:47.537]  Well, I'm sorry, but they were just showing the B-roll of that day and I just kind of refreshed my memory.
[02:35:47.537 --> 02:35:51.200]  The 15 people that were out there, I mean... It's sad, Alex.
[02:35:51.200 --> 02:35:56.523]  These people really... Look, it's frustrating, but these people probably really do belong in mental institutions, some of them.
[02:35:56.523 --> 02:36:01.506]  And, you know, it's frustrating that these are the people that the left activates to come out here.
[02:36:01.506 --> 02:36:02.307]  We should put a meme out.
[02:36:02.307 --> 02:36:03.027]  We haven't done it yet.
[02:36:03.027 --> 02:36:03.568]  Gut flexor.
[02:36:04.068 --> 02:36:04.929]  That was your meme, wasn't it?
[02:36:04.929 --> 02:36:05.589]  Yeah, the gut flexor.
[02:36:05.589 --> 02:36:06.730]  We could do a whole video about it.
[02:36:06.730 --> 02:36:07.891]  Do the gut flexor.
[02:36:07.891 --> 02:36:11.574]  Well, the gut flexor was originally a football coach for the Cleveland Browns.
[02:36:11.574 --> 02:36:13.975]  That was the original meme, but I'd never seen it in person.
[02:36:13.975 --> 02:36:19.299]  This guy, again, one of the guys probably belongs in a mental institution, Alex, but yeah, you know, he shouts with the horns.
[02:36:19.299 --> 02:36:28.166]  And they do this thing, like when I'm at dinner sometimes in a leftist area, because I still go wherever I want, do whatever I want, and they'll come over and knock my iced tea over.
[02:36:29.036 --> 02:36:31.919]  They'll go, shame, shame, shame, boo!
[02:36:31.919 --> 02:36:34.622]  And they'll tell the waiter, how dare you serve this man?
[02:36:34.622 --> 02:36:37.025]  And they'll go, I'm glad you lost your family.
[02:36:37.025 --> 02:36:38.066]  And I'll be sitting there with all my kids.
[02:36:38.066 --> 02:36:42.551]  I'm going, okay, dude, mental institution, bye-bye, you're the one with the problem.
[02:36:42.551 --> 02:36:44.994]  This is why I'm doing this is to stop you.
[02:36:44.994 --> 02:36:47.016]  But they would just shake their heads and go.
[02:36:48.066 --> 02:36:50.167]  We're gonna rape and kill you.
[02:36:50.167 --> 02:36:52.369]  You're such a Nazi.
[02:36:52.369 --> 02:36:56.112]  They're smiling at me like they're in junior high and I'm not at the cool table.
[02:36:56.112 --> 02:37:00.635]  It's like getting to me and like, dude, in junior high, I was dating the high school chicks.
[02:37:00.635 --> 02:37:03.597]  In high school, I was dating the college chicks, okay?
[02:37:03.597 --> 02:37:06.639]  I wanted to get out of the cafeteria, okay?
[02:37:06.639 --> 02:37:09.661]  At lunch, I had the high school girls picking me up in the parking lot, okay, dude?
[02:37:09.661 --> 02:37:11.042]  Bringing me hamburgers.
[02:37:11.042 --> 02:37:15.105]  I'm not bragging, it's just I kind of skipped not being at the cool table at lunch, you know?
[02:37:15.985 --> 02:37:25.674]  Well, you look at these people, though, again, whether it's a Beto protest or I've covered so many of these Trump protests, a lot of these people just genuinely probably belong in a mental institution.
[02:37:25.674 --> 02:37:26.454]  But it's the same thing, Alex.
[02:37:26.454 --> 02:37:30.358]  They'll run up to me if I'm doing a live stream like I was in Washington, D.C.
[02:37:30.358 --> 02:37:30.838]  over the weekend.
[02:37:30.838 --> 02:37:33.180]  They say, gay frog, gay frog!
[02:37:33.180 --> 02:37:34.441]  And I'm like, well, hey, hold on.
[02:37:34.441 --> 02:37:35.322]  Let's have a conversation.
[02:37:35.322 --> 02:37:36.923]  You know, what are you talking about, gay frogs?
[02:37:36.923 --> 02:37:39.726]  Alex Jones thinks the chemicals are turning the frogs gay!
[02:37:40.126 --> 02:37:41.867]  And I'm like, yeah, well, have you ever heard of Atrazine?
[02:37:41.867 --> 02:37:42.888]  There's a scientific study.
[02:37:42.888 --> 02:37:44.269]  It comes out of Berkeley.
[02:37:44.269 --> 02:37:45.330]  There's PBS shows.
[02:37:45.330 --> 02:37:46.170]  There's videos.
[02:37:46.170 --> 02:37:48.092]  And, you know, it's well documented.
[02:37:48.092 --> 02:37:50.574]  Oh, OK, you fascist Nazi scum!
[02:37:50.574 --> 02:37:51.975]  You racist!
[02:37:51.975 --> 02:37:55.137]  Actually, George Soros is the race baiter that wants to destroy Israel.
[02:37:55.137 --> 02:37:56.638]  I thought we were talking about gay frogs.
[02:37:56.638 --> 02:37:58.559]  Now, you know, I'm a racist, apparently.
[02:37:58.559 --> 02:37:59.060]  But whatever.
[02:38:00.393 --> 02:38:12.567]  And the sad part about the gay frog stuff is, they start having sex, which just means they sit on top of the other male frog, thinking eggs are coming out, but they're not putting their sperm onto eggs.
[02:38:12.567 --> 02:38:15.571]  There are no eggs, so the frog populations are plummeting.
[02:38:15.791 --> 02:38:18.192]  But think about why you actually raised this issue.
[02:38:18.192 --> 02:38:19.073]  You raised this issue.
[02:38:19.073 --> 02:38:20.193]  Because the frogs are dying.
[02:38:20.193 --> 02:38:21.374]  As an environmental issue.
[02:38:21.374 --> 02:38:22.595]  And it's hurting humans.
[02:38:22.595 --> 02:38:31.419]  Here's a man-made environmental issue that you raise awareness of, and then the left, which is supposed to be all about saving the environment from the man-made issues, ignores it.
[02:38:31.419 --> 02:38:32.400]  David Hogg said...
[02:38:33.280 --> 02:38:33.861]  It's really weird.
[02:38:33.861 --> 02:38:36.723]  He talks about gay frogs and toxins in the water, then he's selling water filters.
[02:38:36.723 --> 02:38:37.324]  It's kind of interesting.
[02:38:37.324 --> 02:38:39.206]  Like it's a big master manipulation.
[02:38:39.206 --> 02:38:39.826]  No.
[02:38:39.826 --> 02:38:41.508]  I sell things you really need that are good.
[02:38:41.508 --> 02:38:42.989]  I feel good about it.
[02:38:42.989 --> 02:38:44.391]  Yeah, like cars are nice.
[02:38:44.391 --> 02:38:46.753]  I'd sell cars or clothes.
[02:38:46.753 --> 02:38:50.377]  If I was going to be a clothier, I would sell what sells and I like.
[02:38:50.377 --> 02:38:52.519]  Like you sell what sells because it's good.
[02:38:52.519 --> 02:38:57.263]  It's like a guy standing on the street corner and it starts raining and he's like, umbrellas for sale.
[02:38:58.075 --> 02:39:00.759]  You're trying to sell me an umbrella because it's raining!
[02:39:00.759 --> 02:39:02.601]  Like, oh, wow.
[02:39:02.601 --> 02:39:04.443]  It's like, wow, you really figured it out.
[02:39:04.443 --> 02:39:06.726]  Like, I'm selling stuff that there's a market for that helps people.
[02:39:06.726 --> 02:39:08.789]  I'm not selling Prozac or cocaine.
[02:39:08.789 --> 02:39:11.652]  And so then, Hogg, my son does a video.
[02:39:12.867 --> 02:39:15.589]  And he says, Mr. Hogg, you ought to look into water filtration.
[02:39:15.589 --> 02:39:16.750]  There's a lot of toxins in the water.
[02:39:16.750 --> 02:39:17.610]  That might be healthy.
[02:39:17.610 --> 02:39:23.214]  National News, Alex Jones' son death threats David Hogg.
[02:39:23.214 --> 02:39:26.217]  Isn't that fun when the news media can just spin it?
[02:39:26.217 --> 02:39:34.863]  And you know, honestly, when this whole Kanye West thing kind of boils down to it, I really think it was the national media that really caused this whole thing to become an issue.
