[00:00:06.328 --> 00:00:07.488]  You have the power.
[02:27:46.343 --> 02:27:52.587]  It's a parallel track, and now they got to the point where they're trying to deconstruct the old track, the Republic, and put us only on the new track.
[02:27:52.887 --> 02:27:57.750]  But it's at that point that their new system implodes, because we were here exposing it beforehand.
[02:27:58.051 --> 02:28:01.293]  And I think that's really where they were arrogant and didn't get what was happening.
[02:28:03.123 --> 02:28:07.566]  Well, I also think that they don't really understand how fragile their system is.
[02:28:09.367 --> 02:28:26.299]  One of the big problems of these various ideologies like communism, like feminism, these different ideas that are not based in reality, is that eventually they run into contact with reality and they tend to fall apart very rapidly.
[02:28:26.359 --> 02:28:28.961]  We saw that when we saw how quickly the Soviet Union fell apart.
[02:28:30.805 --> 02:28:38.083]  What a lot of people don't understand is that despite this all-encompassing system, despite the way that it extends tendrils into everything,
[02:28:40.573 --> 02:28:42.574]  It doesn't, it's not very, necessarily very stable.
[02:28:42.614 --> 02:28:43.134]  No, you're right.
[02:28:43.474 --> 02:28:53.639]  It's a parasite that thinks it's the actual system, but it's only a parasite, and once that illusion's gone, the man behind the curtain, the whole thing caves in, and they don't know what to do.
[02:28:53.759 --> 02:29:01.983]  So they have megalomania, they're delusional, and that con game works for so long, but then suddenly when it stops working, it implodes very quickly.
[02:29:02.763 --> 02:29:05.004]  Mike in Arizona, you're on the air worldwide, go ahead.
[02:29:05.917 --> 02:29:07.819]  Oh, Alex, you can rant any day of the week.
[02:29:07.859 --> 02:29:17.268]  Thank you, sir, for doing what you do and being a patriot and doing your best to save America and encouraging us as fellow patriots to do that in our local areas as well.
[02:29:18.369 --> 02:29:21.753]  And as a longtime InfoWars listener, I want to say thanks.
[02:29:22.253 --> 02:29:24.615]  For the awesome BrainForce AnthroPlex.
[02:29:24.816 --> 02:29:26.978]  My girlfriend would like to say thanks for the AnthroPlex, too.
[02:29:27.058 --> 02:29:27.458]  Thank you.
[02:29:28.139 --> 02:29:30.601]  I use the BioTrue Selenium, the Super Blue toothpaste.
[02:29:30.621 --> 02:29:34.365]  For you folks who aren't big normal toothpaste fans, the Super Blue is awesome.
[02:29:34.945 --> 02:29:37.908]  And thank you so much, Alex, for the InfoWars Life products.
[02:29:37.968 --> 02:29:38.949]  They are quality.
[02:29:39.289 --> 02:29:40.530]  I can't wait to get some more.
[02:29:41.011 --> 02:29:43.753]  And thank you so much for doing that for us to keep us healthy.
[02:29:43.913 --> 02:29:44.434]  Absolutely.
[02:29:44.954 --> 02:29:57.908]  Because then we could all, as educated patriots, help our other countrymen and women understand that there's bigger problems going on, and if we can get our houses in order and be good to each other and ourselves, we can take our country back.
[02:30:03.113 --> 02:30:06.757]  Alex Jones here with an extremely exciting announcement.
[02:30:08.885 --> 02:30:23.912]  We are launching our biggest recruitment and hiring operation ever in our 23-year history as we prepare to go 24 hours a day live on TV and radio from the InfoWars News Center here in Austin, Texas.
[02:30:24.292 --> 02:30:31.057]  We're looking for video editors, live show producers, people that can run live TV and radio, investigative journalists.
[02:30:31.077 --> 02:30:36.001]  We're looking for reporters out in the field who can stay where you are currently yet.
[02:30:36.541 --> 02:30:45.788]  We're looking to hire around 15 people, maybe even more, as we take the information war to the next level in the face of the globalists.
[02:30:46.208 --> 02:30:46.708]  So please,
[02:30:47.569 --> 02:30:55.972]  Go to InfoWars.com, go to InfoWars.com forward slash contest, and you'll find the links to our major hiring drive.
[02:30:56.393 --> 02:31:05.136]  And we're also launching, as I just alluded to, a major reporter contest with $26,000 in prizes.
[02:31:05.516 --> 02:31:06.156]  First place, $20,000.
[02:31:06.937 --> 02:31:07.517]  Second place, $5,000.
[02:31:07.837 --> 02:31:09.298]  Third place, $1,000.
[02:31:09.938 --> 02:31:14.420]  But all of you will be winners because the special reports you cut on any topic you wish
[02:31:15.020 --> 02:31:26.327]  We have the rules on InfoWars.com forward slash contest will then be seen on my broadcast will then be heard on the radio and will be posted to our major websites like NewsWars.com and InfoWars.com.
[02:31:26.607 --> 02:31:36.233]  It has a massive effect and you've seen many other reporters that have worked here over the years like David Knight and others they weren't even contest winners but they were runner-uppers.
[02:31:36.573 --> 02:31:54.062]  But even if you don't want to be part of the contest and just want a shot at working here, we're looking for camera people, we're looking for video editors, we're looking for investigative journalists, and we're looking for engineers, we're looking for reporters, we're looking for it all in this major push against the globalists.
[02:31:54.182 --> 02:31:56.823]  Now, we're going to be hiring right through into 2019 in this big expansion.
[02:31:59.324 --> 02:32:07.586]  But it's critical that as fast as you can, you get your portfolio, your reel into us, whether it be in radio, whether it be in print, whether it be in film.
[02:32:08.527 --> 02:32:10.547]  Whatever your work is, we want to see it.
[02:32:10.767 --> 02:32:12.028]  So send it in with your resume.
[02:32:12.288 --> 02:32:15.749]  So this is a very, very exciting chance for InfoWars.
[02:32:16.169 --> 02:32:20.831]  To up our game in the face of the globalists, but for you to also be a part of this operation.
[02:32:21.091 --> 02:32:28.354]  So directly apply to work with us or apply and at the same time get involved in the contest.
[02:32:28.414 --> 02:32:29.494]  It's all up to you.
[02:32:30.015 --> 02:32:32.696]  We are expanding in the face of the globalist onslaught.
[02:32:33.036 --> 02:32:34.256]  We are not victims.
[02:32:34.456 --> 02:32:35.697]  We are victorious.
[02:32:36.037 --> 02:32:40.999]  And we are taking it directly to the globalists because we are the resistance.
[02:32:41.079 --> 02:32:45.741]  And we're looking for men and women who are a race, color, and creed who love liberty that want to join the fight.
[02:32:46.221 --> 02:32:55.128]  Again, InfoWars.com forward slash contest to find all the rules, and I'll see you on the front lines of the fight against the NWO.
[02:33:06.478 --> 02:33:09.120]  You're listening to the Alex Jones Show.
[02:33:28.312 --> 02:33:34.598]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:33:35.399 --> 02:33:36.540]  It was Barry Goldwater.
[02:33:37.902 --> 02:33:46.550]  You can trace back the first person since the 50s and 60s to really expose the conspiracy on a wide scale in Congress.
[02:33:47.571 --> 02:33:48.352]  Klingon Skousen.
[02:33:49.838 --> 02:33:55.440]  That was really who he was getting his information from, and he was a senior FBI agent who was allowed into the archives.
[02:33:56.080 --> 02:34:04.322]  But as soon as they figured out that big banks were funding the Communists as an outside threat to the West so that we could become a police state as well, that was all shut down.
[02:34:05.383 --> 02:34:09.344]  But he said, extremism in defense of liberty is no vice.
[02:34:10.364 --> 02:34:11.804]  This is a war for me, folks.
[02:34:12.265 --> 02:34:13.545]  And I'm not up here tooting my horn.
[02:34:15.140 --> 02:34:17.942]  But, for whatever reason, they're mad at us.
[02:34:18.042 --> 02:34:21.385]  Well, it's because we're not afraid, and we're loud, and we're telling the truth.
[02:34:22.025 --> 02:34:26.709]  And now I learned from Roger Stone, and I talked to two of the people as well, here on air.
[02:34:27.850 --> 02:34:28.731]  We're gonna get them back on.
[02:34:28.751 --> 02:34:37.698]  I've talked to two people that were grabbed up in the dragnet, and they've previously been on the show, is what I meant to say, before they were caught up in the dragnet, Caputo and others.
[02:34:38.738 --> 02:34:41.040]  All about me, and I'm like, really?
[02:34:41.060 --> 02:34:42.721]  You're interrogated for eight hours?
[02:34:43.902 --> 02:34:47.824]  They ask you 20-30 questions about me and about Russians and all this?
[02:34:48.764 --> 02:34:50.745]  That's all just an attempt at intimidation.
[02:34:50.825 --> 02:34:53.366]  Roll over to us or we're gonna come after you.
[02:34:53.946 --> 02:34:55.547]  As if I don't know they're a bunch of thugs.
[02:34:55.627 --> 02:34:59.348]  As if I don't know that the units out working for Mueller are bad people.
[02:35:00.469 --> 02:35:01.729]  Doesn't mean the whole FBI's bad.
[02:35:02.770 --> 02:35:07.672]  But this is all really coming to a head and we're talking to Vox Dei, author, researcher,
[02:35:09.175 --> 02:35:28.181]  All around smart guy to get his take on the point in history we are now, how big this is, and what you think they're going to do, what you think they're going to do to try to get out of this, because that's my real concern.
[02:35:30.762 --> 02:35:38.084]  Well, I think they are not going to do anything too direct simply because
[02:35:39.164 --> 02:35:41.365]  It's too much risk for them.
[02:35:42.526 --> 02:35:51.752]  When you've got a group of people who are very accustomed to winning, they're not going to be prone to take a lot of risks.
[02:35:52.692 --> 02:36:00.777]  And so I think what they're trying to do is they're trying to use the tools and the methods that they've been using for the last 30 years.
[02:36:02.071 --> 02:36:07.116]  You know, a little bit of an intimidation here, a lot of false stories there.
[02:36:08.598 --> 02:36:18.188]  There's some idea that there's a connection between all of these FBI-connected school shootings.
[02:36:20.950 --> 02:36:24.074]  But, you know, the main thing that we know
[02:36:25.544 --> 02:36:31.888]  Is that Trump is relying very heavily on military intelligence and on the US Marine Corps in particular.
[02:36:32.488 --> 02:36:43.515]  If you just look at the background of the people that he's got surrounding them, that he's got surrounding him, you can see that he's being very, very careful about who he permits around him.
[02:36:44.230 --> 02:36:45.551]  And I think that that's important.
[02:36:46.191 --> 02:37:02.720]  And as somebody who's from a long time Marine family myself, these are people who are genuine patriots, who take their oath to defend the Constitution against enemies foreign and domestic very seriously.
[02:37:02.740 --> 02:37:11.245]  And I don't think it's an accident that we're seeing so much Marine Corps related military intelligence surrounding the President right now.
[02:37:12.605 --> 02:37:13.466]  Well, adding to that,
[02:37:15.606 --> 02:37:20.630]  I was never somebody that just said, oh, our military's perfect, it's great, because I saw it being used as propaganda for the globalists.
[02:37:20.690 --> 02:37:22.011]  I was for the people in the military.
[02:37:22.612 --> 02:37:28.616]  But just being on the air 23 years now, the intel I've gotten from the military has always been accurate.
[02:37:29.057 --> 02:37:30.398]  They are the people fighting back.
[02:37:30.438 --> 02:37:34.061]  They're the people on the inside that are helping the American people get Trump in.
[02:37:34.081 --> 02:37:42.888]  And I look at the military in other countries, they're the ones pulling out of globalism as well, because they're trained to fight a foreign enemy, and globalism is this multinational foreign enemy.
[02:37:43.368 --> 02:37:48.572]  And so, yeah, they may have the intelligence chief heads, and they may have some of the top brass on the globalist side.
[02:37:49.853 --> 02:37:57.259]  But more and more, more and more, especially as Trump begins to win, people are going from being neutral to being pro-Trump.
[02:37:57.959 --> 02:38:00.301]  And I think that's why the globalists realize they're about to lose.
[02:38:00.361 --> 02:38:08.207]  And you saw Giuliani, or you probably did, we played a few times here, say on Fox over the weekend, he said,
[02:38:10.799 --> 02:38:12.000]  We can basically destroy you.
[02:38:12.040 --> 02:38:12.621]  We want peace.
[02:38:12.661 --> 02:38:13.481]  We want to stop this now.
[02:38:13.501 --> 02:38:14.182]  Let's move forward.
[02:38:14.823 --> 02:38:16.564]  We're trying to give you parlay.
[02:38:16.584 --> 02:38:17.545]  We're trying to give you quarter.
[02:38:18.125 --> 02:38:20.988]  But if you don't give us quarter, we're going to physically rip you to pieces.
[02:38:21.408 --> 02:38:24.431]  He says we're going to rip your report apart and we're going to rip you apart.
[02:38:24.951 --> 02:38:26.653]  And then he smiled.
[02:38:26.673 --> 02:38:28.555]  You can tell it's not a bluff because we know what they've done.
[02:38:29.175 --> 02:38:34.640]  The arrogance of these psychopaths throughout history that get into power who think they have unlimited power.
[02:38:34.660 --> 02:38:36.682]  I'll never forget Brennan.
[02:38:37.796 --> 02:38:46.778]  Two days before the inauguration, headline, Brennan, head of the CIA, tells President Trump, watch your mouth.
