[00:00:00.000 --> 00:00:14.660]  [outro music]
[01:26:50.979 --> 01:26:51.220]  Exactly.
[01:26:51.240 --> 01:26:54.890]  If you look at what does China lack, it lacks food, it lacks fuel.
[01:26:55.331 --> 01:26:57.697]  It has to import... All they got is a bunch of brainwashed communists.
[01:26:57.757 --> 01:26:58.098]  I mean, yeah.
[01:26:59.986 --> 01:27:00.286]  Exactly.
[01:27:00.306 --> 01:27:11.213]  I mean, due to their disastrous strategy in a wide range of areas under Mao, they are now a country that is a food importer and a fuel importer, and they have a massive appetite for both.
[01:27:11.533 --> 01:27:13.094]  Well, who has both on their border?
[01:27:13.514 --> 01:27:13.815]  Russia.
[01:27:14.535 --> 01:27:18.638]  But if Trump's strategy would have worked, Putin would have been in the U.S.
[01:27:18.698 --> 01:27:19.658]  camp rather than the Chinese camp.
[01:27:19.678 --> 01:27:23.781]  And that's what scared the globalists, because they're allied with China, but that whole thing's burning down now.
[01:27:25.069 --> 01:27:26.769]  They're hyping EMP attacks.
[01:27:26.869 --> 01:27:29.030]  The globalists are hyping... How do the globalists get out of this?
[01:27:29.050 --> 01:27:31.731]  Because they're going to do something big now.
[01:27:31.831 --> 01:27:38.712]  I think the scary thing is... Well, by the way, the question stands, but this is now blown up footage from Fox News of the missile hitting.
[01:27:39.533 --> 01:27:39.833]  Wow.
[01:27:40.453 --> 01:27:43.854]  And it hit right on target, right at the... They actually hit the communications.
[01:27:44.674 --> 01:27:47.674]  That's how they probably honed in, was the communications array.
[01:27:48.055 --> 01:27:50.655]  So they hit that communications array and blew it up.
[01:27:51.035 --> 01:27:53.696]  So there'll be no finding out what was in there now, Barnes.
[01:27:55.014 --> 01:27:56.096]  That's exactly right.
[01:27:57.017 --> 01:28:02.527]  And the fact they were able to blow it up is sort of a display of American power.
[01:28:02.707 --> 01:28:04.810]  Only imperial stormtroopers are so precise.
[01:28:06.075 --> 01:28:07.276]  Yeah, exactly, exactly.
[01:28:07.676 --> 01:28:30.612]  And I think, yeah, the risk we face is that the people that are the globalists that are mad that China's not doing what the globalists want them to do and be the example that they want them to be, that they escalate with actual war conflict, that they've tried to trigger a war with China or go to war in Iran as a distraction from the problem.
[01:28:30.632 --> 01:28:32.313]  Which Israel just hit a week and a half ago, exactly.
[01:28:32.373 --> 01:28:34.455]  So what is the geopolitical message of this?
[01:28:35.222 --> 01:28:38.142]  It kind of signifies the war with China is starting to go hot.
[01:28:39.560 --> 01:28:40.260]  Yeah, no doubt.
[01:28:40.400 --> 01:28:45.621]  It is now a hot war with China for multiple reasons, some legitimate reasons.
[01:28:46.421 --> 01:28:50.022]  The Trumpian approach that we don't want a social credit score system.
[01:28:50.082 --> 01:28:55.143]  We don't want their deprivation of freedoms to be exported to America or the West.
[01:28:55.503 --> 01:29:06.765]  We don't want them stealing our jobs economically and basically crushing our security of our supply chains of essential goods, medical, technological and otherwise.
[01:29:07.465 --> 01:29:18.770]  And then there's the illegitimate side, the globalists who want to use the conflict as a way to force China to back be in the prostitute rather than the pimp role that they've actually been playing over the last decade.
[01:29:20.891 --> 01:29:21.992]  Incredible, Barnes.
[01:29:22.072 --> 01:29:24.053]  I'm glad you're here with us today while this is happening.
[01:29:24.233 --> 01:29:24.873]  Let's pull back.
[01:29:24.893 --> 01:29:26.174]  I already mentioned this, but I want your take on it.
[01:29:27.234 --> 01:29:28.635]  Guys, go ahead and play the Trump clip.
[01:29:29.475 --> 01:29:30.355]  This is clip four.
[01:29:30.375 --> 01:29:34.177]  Donald Trump warns of Chinese spies everywhere, which is true, but they're really globalist spies.
[01:29:34.998 --> 01:29:35.778]  Here is clip four.
[01:29:39.386 --> 01:29:52.122]   It's rarely even mentioned that China has many thousands of spies working in the United States in business, finance, academia, technology, media, and likely Even government, very sadly.
[01:29:52.583 --> 01:30:02.685]  As president, I established a special initiative at the Department of Justice tasked with the sole mission of targeting Chinese espionage in the United States.
[01:30:03.445 --> 01:30:09.727]  Joe Biden terminated that program right away, suggesting that it was somehow racist.
[01:30:10.367 --> 01:30:16.826]   According to published reports, this came shortly after 160 faculty members of the University
[01:30:16.826 --> 01:30:21.646]   of Pennsylvania, where I went to school, the Wharton School of Finance, home of the now
[01:30:21.646 --> 01:30:30.646]   infamous Biden Center, wrote to Merrick Garland and demanded that the Chinese espionage initiative
[01:30:30.646 --> 01:30:33.086]  be shut down immediately.
[01:30:33.086 --> 01:30:39.127]   Congress needs to dig deep into the financial operations of the University of Pennsylvania.
[01:30:39.127 --> 01:30:44.327]   Its Chinese donors, the Biden Center and the Biden family and figure out what the hell
[01:30:44.327 --> 01:30:45.887]  is going on.
[01:30:45.887 --> 01:30:51.606]   As president, I took the most dramatic action of any administration to curtail China's ability
[01:30:51.606 --> 01:30:54.445]  to conduct espionage in the United States.
[01:30:54.867 --> 01:31:00.808]  And when I'm back in the White House, those efforts will be expanded in a very, very big way.
[01:31:01.388 --> 01:31:09.590]  Instead of hunting down Republicans, a reformed FBI and Justice Department will be hunting down Chinese spies.
[01:31:10.310 --> 01:31:18.792]  We will create new partnerships with businesses and universities to give them the tools to protect themselves from insider threats.
[01:31:19.292 --> 01:31:32.575]  We will also impose whatever visa sanctions and travel restrictions are necessary to shut off Chinese access to American secrets in compliance with our demands and in compliance with our laws.
[01:31:33.075 --> 01:31:39.017]  The FBI even recently admitted that China operates a secret police force on American soil.
[01:31:39.057 --> 01:31:40.077]  How do you like that one?
[01:31:40.617 --> 01:31:43.799]  Imposing the iron fist of the Communist Party.
[01:31:44.859 --> 01:31:45.459]  The rule.
[01:31:45.759 --> 01:31:46.419]  Think of this.
[01:31:46.820 --> 01:31:50.881]  The Communist Party rule on Chinese nationals and the United States.
[01:31:51.201 --> 01:31:52.221]  Just think about that.
[01:31:52.761 --> 01:31:55.762]  We will shut that down and we will shut it down cold.
[01:31:56.103 --> 01:31:56.903]  Thank you very much.
[01:31:58.072 --> 01:32:05.595]  So I'm very critical of Trump over the shots when it came to borders, when it came to sovereignty, oil, energy, fighting the globalists, getting us out of the Paris Accord.
[01:32:05.915 --> 01:32:07.355]  So I still support Trump overall.
[01:32:07.415 --> 01:32:14.158]  Very critical of him, but I just can't go to war with him because he's a thousand times better than Democrats and the whole deep state situation.
[01:32:14.218 --> 01:32:17.279]  But regardless of Trump, America's waking up.
[01:32:17.639 --> 01:32:19.260]  Biden wasn't going to shoot that down.
[01:32:20.040 --> 01:32:21.521]  People know they said they wouldn't.
[01:32:21.561 --> 01:32:22.802]  That was the Pentagon policy.
[01:32:22.862 --> 01:32:29.146]  Now he's backtracking and saying, oh, he decided days ago when it was first spotted to do this.
[01:32:29.186 --> 01:32:30.087]  So they're backtracking.
[01:32:30.107 --> 01:32:33.049]  They knew this blew up, pun intended, big time in their face.
[01:32:33.409 --> 01:32:34.730]  Biden just said this minutes ago.
[01:32:34.790 --> 01:32:35.151]  Here it is.
[01:32:37.712 --> 01:32:42.035]  As soon as the mission could be accomplished without undue risk to American lives under the balloons path.
[01:32:42.776 --> 01:32:45.458]  I just quickly want to say we're watching the president here.
[01:32:46.836 --> 01:32:48.097]  I was briefed on the balloon.
[01:32:48.497 --> 01:32:52.719]  I ordered the Pentagon to shoot it down on Wednesday as soon as possible.
[01:32:53.499 --> 01:32:57.461]  They decided without doing damage to anyone on the ground.
[01:32:58.182 --> 01:33:04.765]  They decided that the best time to do that was when it got over water outside within our 12-mile limit.
[01:33:05.525 --> 01:33:15.614]  They successfully took it down, and I want to compliment our aviators who did it, and we'll have more to report on this a little later.
[01:33:15.654 --> 01:33:16.054]  Thank you.
[01:33:16.214 --> 01:33:22.199]  You were saying the recommendation was from your national security?
[01:33:22.219 --> 01:33:23.300]  I told them to shoot it down.
[01:33:23.560 --> 01:33:24.161]  On Wednesday?
[01:33:24.341 --> 01:33:25.442]  On Wednesday.
[01:33:25.462 --> 01:33:28.284]  They said to me, let's wait until the safest place to do it.
[01:33:28.324 --> 01:33:30.306]  What does this mean for China, in relation to China?
[01:33:34.793 --> 01:33:38.954]  So the President, reiterating there, arriving in Maryland today.
[01:33:39.635 --> 01:33:46.837]  Or did the Chinese agent Biden, knowing he was in trouble, months ago have them send the balloon over so he could look like a hero, Barnes?
[01:33:48.177 --> 01:33:51.898]  Yeah, I definitely think there's another story here, because there's multiple levels.
[01:33:51.998 --> 01:34:01.721]  I agree with you that I don't accept the narrative that they were worried about debris causing damage to people or property, and that's the reason why they chose water.
[01:34:01.801 --> 01:34:03.662]  I'm not quite buying that version.
[01:34:04.222 --> 01:34:06.725]  And there's, you know, two possible interpretations.
[01:34:07.266 --> 01:34:11.390]  One is they didn't really want to shoot it down and were forced to by public pressure.
[01:34:11.891 --> 01:34:22.763]  Another is, as you mentioned, that there's something that's on that airship, balloon, that they didn't want some ordinary person coming across or discovering or uncovering.
[01:34:23.323 --> 01:34:26.787]  And that dumping it over the ocean would make it disappear for forever.
[01:34:27.267 --> 01:34:29.229]  So I think both of those possibilities are there.
[01:34:29.650 --> 01:34:33.914]  The other aspect is what exactly China's message was in all this.
[01:34:34.354 --> 01:34:35.015]  I agree with you.
[01:34:35.636 --> 01:34:38.639]  The spy balloon stuff doesn't make a lot of sense.
[01:34:39.459 --> 01:34:48.666]  What makes more sense is that they wanted to show they had weaponized technology concerning airships that could be very dangerous as a new weapon in the future.
[01:34:49.466 --> 01:34:56.931]  I also don't buy the Chinese excuse that this was a weather balloon that went off by wind, because wind doesn't explain how long it lasted.
[01:34:56.971 --> 01:35:00.574]  Well, now they admit this thing had jets and control systems.
[01:35:01.721 --> 01:35:02.802]  Yeah, it clearly did.
[01:35:03.562 --> 01:35:08.745]  And you know, I mean, officially Beijing just said it had limited steering capacity.
[01:35:09.126 --> 01:35:10.907]  And I was like, yeah, define limited.
[01:35:11.667 --> 01:35:14.429]  Because this appears to, the winds were not unusual.
[01:35:14.549 --> 01:35:18.331]  The winds that they were talking about, the westerly winds, were normal.
