[00:00:00.000 --> 00:00:02.980]  [BEEPING]
[02:19:46.058 --> 02:19:46.979]  This is so upsetting.
[02:19:47.019 --> 02:19:48.420]  We know it's true, but here's a witness to it.
[02:19:49.548 --> 02:19:50.409]  You can see his pain.
[02:19:50.729 --> 02:19:54.034]  Does anybody feel safe with a government that would do stuff like this?
[02:19:54.614 --> 02:19:56.537]  Like, what the hell is going on?
[02:19:58.729 --> 02:20:00.369]  And, uh, exactly.
[02:20:00.689 --> 02:20:05.170]  And, uh, after this situation happened, I said, I can't do this anymore.
[02:20:05.190 --> 02:20:06.771]  I have to separate myself from it.
[02:20:07.551 --> 02:20:19.353]  And I got a call from, from an agency, an NGO, who said, hey, Mayor Adams in New York City needs help opening up the first migrant hotel ever on the East Coast.
[02:20:19.694 --> 02:20:20.614]  And that's the whole next part.
[02:20:20.634 --> 02:20:21.374]  You sent us all that.
[02:20:22.260 --> 02:20:26.020]  And that's how I ended up going towards the east.
[02:20:26.020 --> 02:20:31.420]   They said, you know, we can't trust local New Yorkers with this type of work because they never done it.
[02:20:31.420 --> 02:20:40.200]   And the reason why I bring this up is because New York City, I what made me break there is I was they made me the
[02:20:40.200 --> 02:20:42.220]  supervisor of this hotel.
[02:20:42.807 --> 02:20:50.273]  This hotel has 5,000 illegals spread out across 28 floors, a block away from Times Square.
[02:20:50.973 --> 02:20:51.374]  Stop there.
[02:20:51.394 --> 02:20:52.134]  Keep going.
[02:20:52.695 --> 02:20:54.036]  So God put you there.
[02:20:54.056 --> 02:20:54.596]  God did this.
[02:20:54.976 --> 02:20:56.778]  You're at the mouth and you're at the ass.
[02:20:57.238 --> 02:21:00.061]  So you got to literally see the beginning and the end of this.
[02:21:00.601 --> 02:21:00.981]  Oh, yeah.
[02:21:01.161 --> 02:21:01.602]  Keep going.
[02:21:02.322 --> 02:21:06.526]  So I get to New York City, my very first day there.
[02:21:07.739 --> 02:21:10.981]  They're showing me around, they're showing me how it's all gonna work.
[02:21:11.662 --> 02:21:15.004]  And my very first day, everybody's moved into the hotel.
[02:21:15.865 --> 02:21:27.333]  I'm on the 28th floor because, and we separate them, and the wife comes and hits me because I was trying to call NYPD.
[02:21:28.394 --> 02:21:31.096]  And then my bosses come and yell at me.
[02:21:31.336 --> 02:21:32.837]  So she's under Stockholm Syndrome?
[02:21:33.398 --> 02:21:34.378]  Yeah, no, yeah.
[02:21:35.689 --> 02:21:46.097]  And it's crazy because everybody there agrees to where, don't call NYPD, don't call ICE, don't call any type of law enforcement, handle it in-house.
[02:21:47.138 --> 02:22:14.176]   And what ended up happening, that was in the room, and the child had a black eye, and this is a constant thing where I was handling this issue, and they told me don't call NYPD, and then over the radio, There's another fight on the 16th floor, and then we head down to the 16th floor, and then they tell us on the 21st floor, and then... So I got articles all about it.
[02:22:14.196 --> 02:22:16.157]  It's just sex, murder, bedlam.
[02:22:16.817 --> 02:22:17.477]  Suicide.
[02:22:18.978 --> 02:22:44.015]   No, yes, and aside from all that, what was my breaking point there was I was going home to the hotel that I was staying at, and I'm in the hotel lobby, And everybody's huddled up, and I get to the middle of the huddle, and there's children who are, like, falling, stumbling down, can't hold each other up.
[02:22:44.936 --> 02:22:47.718]  Long story short, it was a 10-year-old who was drunk.
[02:22:48.799 --> 02:22:52.502]  And I texted the social worker, hey, this is what's going on.
[02:22:52.542 --> 02:22:54.343]  There's a 10-year-old who's drunk in the lobby.
[02:22:55.364 --> 02:23:01.268]  And we ended up finding out that the parents of the 10-year-old had checked out of the hotel two days ago, and they haven't returned.
[02:23:02.472 --> 02:23:04.834]  God, they're leaving their children.
[02:23:05.254 --> 02:23:09.438]  That's in these articles we have, Fox News, even, I mean, Washington Post.
[02:23:09.478 --> 02:23:10.439]  They admit all this.
[02:23:11.219 --> 02:23:13.181]  Like, everything you're witnessing is coming out in the news.
[02:23:13.221 --> 02:23:14.142]  This is insane.
[02:23:15.723 --> 02:23:18.065]  And it always leads back to the children, Alex.
[02:23:18.145 --> 02:23:22.549]  Like, in Texas, I witnessed all the stuff going on with the children.
[02:23:22.569 --> 02:23:24.871]  Now it's going on in New York and Chicago.
[02:23:25.769 --> 02:23:34.617]  And it tells you how much evil there is behind this program of the United States accepting migrant children who are unaccompanied.
[02:23:35.197 --> 02:23:43.304]  And the most concerning thing here right now is that in 2021, the Biden administration opened up mega shelters.
[02:23:44.085 --> 02:23:45.886]  So you have two type of shelters.
[02:23:45.946 --> 02:23:48.907]  You have a normal shelter that are like in Walmarts.
[02:23:49.287 --> 02:23:49.847]  I know you know those.
[02:23:49.887 --> 02:23:51.168]  Yeah, they're Walmarts everywhere.
[02:23:51.348 --> 02:23:56.150]  So I used to take children from those Walmarts and I used to take them across the country.
[02:23:57.010 --> 02:24:05.113]  And in 2021, the Biden administration turned sports stadiums, you know, football stadiums, concerts, convention centers.
[02:24:05.133 --> 02:24:07.054]  They closed them all down because of COVID.
[02:24:07.714 --> 02:24:11.536]  And these stadiums were making their money by renting them out to the Biden administration.
[02:24:11.596 --> 02:24:15.641]   So you had 3,000 kids in a convention center in San Antonio.
[02:24:15.681 --> 02:24:18.866]  You had 4,000 kids in a convention center in Dallas, Texas.
[02:24:19.608 --> 02:24:26.520]  So all these shelters... And they were exempt from the COVID shots, but also couldn't be face-gangs or wear a mask.
[02:24:27.904 --> 02:24:31.588]  And it's a funny thing that you mentioned the masks because that was a major issue.
[02:24:31.628 --> 02:24:40.158]  So in the shelters, the children, the N95 masks, I believe they're called, they have a little metal bar that goes above on the upper lip.
[02:24:40.558 --> 02:24:44.482]  The children were taking off that metal bar and cutting their wrists with it.
[02:24:45.203 --> 02:24:55.007]  So that was another issue we faced in the shelters with the children where if the kids were suicidal they would tell us don't give them a mask because they're cutting off the metal bar.
[02:24:55.487 --> 02:24:57.668]  They're ripping it off and they're using it to cut themselves.
[02:24:58.564 --> 02:25:01.766]  Well, let's play the clip of Biden saying, when I win the election, surge the border.
[02:25:01.846 --> 02:25:02.547]  I want to play that.
[02:25:02.567 --> 02:25:05.609]  You know, I've had a lot of DHS whistleblowers on.
[02:25:05.649 --> 02:25:07.870]  I've interviewed people off air.
[02:25:08.651 --> 02:25:10.812]  And they're all just shook up, just like you are.
[02:25:10.852 --> 02:25:11.433]  I'm shook up.
[02:25:12.133 --> 02:25:14.515]  What is it like to be around the people that don't care?
[02:25:14.535 --> 02:25:16.776]  Because I see a lot of those people.
[02:25:16.816 --> 02:25:17.657]  They think it's funny.
[02:25:18.117 --> 02:25:19.298]  Like, tell everybody, come here.
[02:25:19.738 --> 02:25:20.338]  Do all this.
[02:25:20.459 --> 02:25:21.859]  Chew everybody up in a meat grinder.
[02:25:22.260 --> 02:25:23.841]  Who the hell acts like this?
[02:25:25.455 --> 02:25:30.600]  Well, these kind of people, they need to make trips out to Brownsville, Texas, where there's a Walmart.
[02:25:31.081 --> 02:25:33.223]  You got to go out to Raymondville, Texas.
[02:25:33.403 --> 02:25:36.326]  That has another Walmart full of children.
[02:25:36.467 --> 02:25:40.311]  And what's special about the one in Raymondville, Texas, is that it's a baby Walmart.
[02:25:40.891 --> 02:25:49.917]   So when I would show up to work with my co-workers and we would see the address for the Walmart in Raymondville, we would always a three-month-old and eight-month-old by ourselves and get
[02:25:49.917 --> 02:25:50.797]  on the plane with them.
[02:25:50.797 --> 02:25:52.637]  So... And deliver them to God knows who.
[02:25:52.637 --> 02:25:58.077]   Yeah. What's... The youngest child I transported was a three-month-old. How does a three-month-old
[02:25:58.077 --> 02:26:00.956]   tell you who their sponsor, their family member is, you know?
[02:26:00.956 --> 02:26:05.036]   Then you were given documents that wasn't... A lot of the time it wasn't right.
[02:26:05.036 --> 02:26:08.876]   Yeah, it wasn't right. It wasn't right. So the documents would say,
[02:26:08.876 --> 02:26:13.517]   "There's going to be a female sponsor waiting for you in airport baggage claim."
[02:26:13.736 --> 02:26:16.078]  And when you show up there, it would be a male sponsor.
[02:26:16.118 --> 02:26:18.699]  So this is mass human trafficking of children.
[02:26:18.719 --> 02:26:24.264]  And Biden, a known pedophile, is engineering.
[02:26:26.125 --> 02:26:28.607]  This is Jeffrey Epstein's island times a million.
[02:26:30.109 --> 02:26:38.036]  In Texas alone, just in Texas there, at this moment, this very day, there's 11,000 children unaccompanied, migrant children in Texas.
[02:26:38.176 --> 02:26:41.900]  Can I ask you this, because I hate doing it, like you get depressed talking about it.
[02:26:42.060 --> 02:26:42.961]  I actually am a tough guy.
[02:26:43.101 --> 02:26:44.102]  I have trouble going to the border.
[02:26:44.482 --> 02:26:46.743]  Because I get so upset when I see him handing off random kids.
[02:26:46.783 --> 02:26:48.263]  You had to live this.
[02:26:48.943 --> 02:26:51.224]  Can we go with you in the next few months and you tell us where to go?
[02:26:51.244 --> 02:26:53.985]  And we'll go to the Texas border together.
[02:26:54.005 --> 02:26:55.125]  Can you tell me where to go?
[02:26:55.425 --> 02:26:57.326]  Of course, of course, of course.
[02:26:58.226 --> 02:26:59.966]  We can go and I can show you all the spots.
[02:27:00.006 --> 02:27:02.307]  I can show you all the airports where the escorts are at.
[02:27:02.927 --> 02:27:04.909]  I can show you the rental buses that show up.
[02:27:05.410 --> 02:27:07.893]  I can take you when the rental buses show up to these Walmarts.
[02:27:08.213 --> 02:27:09.334]  Fill the bus up.
[02:27:09.434 --> 02:27:11.617]  I think we need to get you as a reporter.
[02:27:11.637 --> 02:27:12.438]  I don't know.
[02:27:12.498 --> 02:27:13.379]  I just, I knew who you were.
[02:27:13.399 --> 02:27:18.164]  You were sitting highly recommended, but we gotta, because yeah, it's, it's, how do you deal with it?
[02:27:18.184 --> 02:27:20.446]  Cause I just, this, we're not doing it.
[02:27:20.487 --> 02:27:24.271]  We're trying to stop it, but I do, I feel guilt even knowing it's happening and we can't stop it.
[02:27:25.492 --> 02:27:35.777]  Well, I tell people all the time, you know, Biden's getting away with it now here, but Judgment Day will come, and they'll have to answer to the Almighty for what they did down here, you know?
[02:27:36.537 --> 02:27:38.978]  And you can only get away with it for so long.
[02:27:38.998 --> 02:27:42.499]  God, who would just... hurting children, the evil.
[02:27:43.800 --> 02:27:52.584]  The New York Times admits there's hundreds of thousands in slavery, working like 15 hours a day, no food, sleeping on floors, 12-year-olds in factories.
[02:27:53.843 --> 02:28:06.170]  And it's in the places that you, so this is another thing that frustrates me is, you know, you go on Twitter, people tell you, hey, we have a congressman in this Twitter space, come talk to him.
[02:28:06.230 --> 02:28:08.811]  I say, you know, can we cuss on this show?
[02:28:09.592 --> 02:28:10.432]  We can delay a lot of it.
[02:28:10.452 --> 02:28:12.834]  The Twitter space with a congressman that doesn't care.
[02:28:13.374 --> 02:28:16.256]  I've had a lot of conversations with people in DC, in Congress.
[02:28:17.216 --> 02:28:25.490]  Who tell me, hey, Carlos, I'll talk to you, but I want to solve the record or they go around it or they find a way to not be official.
[02:28:25.510 --> 02:28:29.878]  And a lot or a lot of people who say, yeah, we're going to help you.
[02:28:30.258 --> 02:28:30.919]  They fall through.
[02:28:31.843 --> 02:28:38.226]  So people tell me, oh, you're just doing this because you're a Republican, you're attacking President Biden.
[02:28:38.246 --> 02:28:40.427]  No, there's bad people on both sides.
[02:28:40.867 --> 02:28:42.668]  You're doing it trying to stop children being slaves.
[02:28:43.168 --> 02:28:43.628]  Exactly.
[02:28:43.808 --> 02:28:44.589]  All right, stay there.
[02:28:44.629 --> 02:28:45.269]  We'll talk about it.
[02:28:45.349 --> 02:28:48.350]  I've seen it myself, and I don't know how you deal with it.
[02:28:49.411 --> 02:28:50.772]  And it's very haunting, folks.
[02:28:50.852 --> 02:28:55.534]  I've talked to the feds, the Border Patrol, the FBI, and they are all freaked out, man.
[02:28:55.574 --> 02:28:56.934]  This is sick.
[02:28:57.354 --> 02:28:58.575]  This is real evil.
[02:28:59.135 --> 02:29:00.576]  That pedophile Biden's running it all.
[02:29:01.991 --> 02:29:02.351]  We can.
[02:29:03.052 --> 02:29:07.776]  Please do not forget that my book has gone number one on a bunch of the different subcharts.
[02:29:08.236 --> 02:29:11.039]  The Great Awakening, part two of The Great Reset, twice as long.
[02:29:11.399 --> 02:29:13.481]  The Plan to Defeat the Globals, watch the next great renaissance.
[02:29:13.861 --> 02:29:16.583]  But if you want to get destroyed free shipping, double pay three points.
[02:29:17.204 --> 02:29:20.947]  Turbo Force, the best nootropic, 10-hour clean energy booster.
[02:29:21.367 --> 02:29:22.728]  It's the highest quality ingredients.
[02:29:23.109 --> 02:29:23.729]  It's amazing.
