[00:00:00.000 --> 00:00:02.660]  [BEEPING]
[02:03:13.484 --> 02:03:17.506]   We're in the Fulcrum right now, we're in the crossroads.
[02:03:17.506 --> 02:03:21.506]   We are at the heart of the battle where they're gonna pull out every damn stop.
[02:03:21.506 --> 02:03:26.006]   And I want everybody watching who's worked for the establishment or been on the fence to understand,
[02:03:26.006 --> 02:03:32.407]   you know in your gut that if you serve these crazy people, you're like supporting Hitler in 1944.
[02:03:32.548 --> 02:03:34.630]  Okay, you're an idiot and you're crazy.
[02:03:34.850 --> 02:03:36.391]  This thing is going down.
[02:03:36.871 --> 02:03:38.852]  The globalists are already in their damn bunkers.
[02:03:39.173 --> 02:03:42.315]  They're already selling that they're going to put us into a total crisis.
[02:03:42.635 --> 02:03:46.197]  So we accept permanent totalitarian martial law.
[02:03:46.477 --> 02:03:47.938]  It's not going to work.
[02:03:48.218 --> 02:03:49.979]  It might work in a few countries like China.
[02:03:50.300 --> 02:03:52.101]  The dog's not going to hunt here.
[02:03:52.381 --> 02:03:53.522]  It's not going to hunt in Ireland.
[02:03:53.742 --> 02:03:54.822]  It's not going to hunt in Germany.
[02:03:55.043 --> 02:03:56.183]  It's not going to hunt in Spain.
[02:03:56.383 --> 02:03:57.524]  It's not going to hunt in the UK.
[02:03:57.764 --> 02:03:59.545]   It's not going to hunt Anywhere.
[02:03:59.746 --> 02:04:01.287]  It's not gonna hunt anywhere.
[02:04:01.527 --> 02:04:03.209]  We are taking the planet back.
[02:04:03.509 --> 02:04:14.979]  The globalists just need to know, you can get sent to an island like Napoleon, or if you make us go all the way, you're gonna end like Hitler in that damn bunker in 1945, under the right chancellery in Berlin.
[02:04:15.199 --> 02:04:16.480]  And that's not big talk.
[02:04:16.680 --> 02:04:18.482]  That's real talk, right to the New World Order.
[02:04:18.502 --> 02:04:24.367]  Because I'm willing to go all the way, and there's a lot of people that are willing to go all the way, and you globalists know, we're not playing games.
[02:04:26.767 --> 02:04:28.107]  Alex, where do people go to get you?
[02:04:28.147 --> 02:04:28.947]  We've got about 30 seconds.
[02:04:28.967 --> 02:04:30.288]  Where do people go to get your show?
[02:04:30.308 --> 02:04:31.908]  We've got the book, The Great Awakening.
[02:04:31.928 --> 02:04:32.808]  We're going to push it out.
[02:04:32.868 --> 02:04:33.928]  Where do they go to get your show?
[02:04:35.389 --> 02:04:42.030]  Infowars.com is where people find the uncensored resistance movement and the battle for the future of the republic.
[02:04:42.050 --> 02:04:43.751]  There's only two places that are this hardcore.
[02:04:44.031 --> 02:04:45.491]  The War Room and my show.
[02:04:45.771 --> 02:04:47.451]  Infowars.com forward slash show.
[02:04:47.691 --> 02:04:48.652]  The new book, The Great Awakening.
[02:04:48.672 --> 02:04:50.372]  We're trying to push it to number one on Amazon.
[02:04:50.392 --> 02:04:50.812]  Thanks, Steve.
[02:04:53.536 --> 02:04:56.364]  Field Commander Alex Jones, thank you sir.
[02:04:56.644 --> 02:04:56.985]  Wow.
[02:04:58.169 --> 02:05:02.119]  That is bringing the heat as only Alex Jones can bring it.
[02:05:04.224 --> 02:05:05.605]  Let's go to Highwaymen in Illinois.
[02:05:05.625 --> 02:05:06.165]  You're on the air.
[02:05:06.205 --> 02:05:06.745]  Thanks for calling.
[02:05:06.805 --> 02:05:07.206]  Hey, Alex.
[02:05:07.326 --> 02:05:08.666]  It's great to talk to you.
[02:05:08.726 --> 02:05:10.327]  Long time listener.
[02:05:10.407 --> 02:05:12.128]  First time actually getting through a call.
[02:05:12.168 --> 02:05:17.611]  And first, I want to give a little plug on something that I don't feel that you plug nearly enough.
[02:05:17.671 --> 02:05:19.652]  Your dad's turmeric toothpaste is incredible.
[02:05:19.812 --> 02:05:26.596]  I prefer to admit I've kind of neglected my teeth, and I started using your dad's toothpaste, and my gums stopped bleeding brushing my teeth.
[02:05:26.916 --> 02:05:31.379]  And, I mean, it is dentist cleaning clean every time you brush your teeth.
[02:05:31.399 --> 02:05:32.119]  It is incredible.
[02:05:32.379 --> 02:05:34.381]  Well, again, my dad, I say he's retired.
[02:05:34.421 --> 02:05:35.582]  He doesn't do a lot of practice.
[02:05:35.602 --> 02:05:36.462]  He still has his license.
[02:05:36.482 --> 02:05:38.784]  He still takes care of friends and family and other folks.
[02:05:38.844 --> 02:05:48.051]  But yeah, he simply creates toothpaste with top toothpaste manufacturers that don't have fluoride, but that have all these essential oils, not just concentrated turmeric, but things like tea tree and a lot of other things in it.
[02:05:48.131 --> 02:05:52.135]  We don't really promote it a lot because the margin is so small it won't fund the operation.
[02:05:52.235 --> 02:06:01.444]  But yeah, all three of his toothpaste, the turmeric, the tooth whitening, and the activated charcoal are all top of the line with no extra atoms or fillings, full of essential oils.
[02:06:01.625 --> 02:06:02.626]  They will blow you away.
[02:06:02.485 --> 02:06:14.085]  Thank you so much for the plug, sir.
[02:06:14.281 --> 02:06:16.423]  Waging war on corruption.
[02:06:16.963 --> 02:06:22.288]  It's Alex Jones, coming to you live from the front lines of the InfoWars.
[02:06:22.649 --> 02:06:24.610]  Yeah, it was 40 years ago this album came out.
[02:06:27.173 --> 02:06:27.813]  Good stuff.
[02:06:27.873 --> 02:06:29.435]  My mama would take me to the record store.
[02:06:29.855 --> 02:06:32.538]  I'd get home and put it on the turntable and crank it up.
[02:06:33.814 --> 02:06:35.235]  That's what I shared with my parents.
[02:06:35.255 --> 02:06:37.476]  A lot of things we enjoy together.
[02:06:37.496 --> 02:06:45.581]  History and travel and hunting, but also good old-fashioned rock and roll.
[02:06:48.363 --> 02:06:55.363]  Simpler, more innocent times.
[02:06:55.363 --> 02:06:59.642]   Alright Michael Malice is a good friend of mine, really smart cookie, and he recently
[02:07:00.339 --> 02:07:01.801]  And we never air these interviews.
[02:07:01.821 --> 02:07:03.962]  We never air the stuff we need to.
[02:07:04.002 --> 02:07:09.066]  That's why I'm doing this here as we approach Christmas so quickly.
[02:07:09.386 --> 02:07:14.309]  Got some really special stuff for you coming up this Sunday with a Sunday broadcast 4 to 6 p.m.
[02:07:14.389 --> 02:07:16.631]  and on the Monday show for Christmas.
[02:07:17.371 --> 02:07:20.954]  But you'll see what we got for you then at InfoWars.com forward slash show.
[02:07:20.974 --> 02:07:23.736]  But here is the Michael Malice Alex Jones interview.
[02:07:24.318 --> 02:07:25.640]  Good afternoon, Michael Malice here.
[02:07:25.680 --> 02:07:26.941]  Let that be your welcome for the next hour.
[02:07:26.981 --> 02:07:29.504]  We have with us a man who needs no introduction, Alex Jones.
[02:07:29.604 --> 02:07:32.327]  Alex, we record this Monday.
[02:07:32.387 --> 02:07:33.448]  It's airing on Wednesday.
[02:07:33.809 --> 02:07:35.691]  We were going to record on Friday.
[02:07:35.711 --> 02:07:36.932]  We had a little bit of miscommunication.
[02:07:37.253 --> 02:07:40.556]  And I had this very long intro for you about your book.
[02:07:41.377 --> 02:07:43.179]  Since Friday, so many things have happened.
[02:07:43.339 --> 02:07:44.401]  I saw you have another book.
[02:07:45.341 --> 02:07:46.382]  You're back on Twitter.
[02:07:47.423 --> 02:07:49.364]  You've done the Tucker Carlson Show.
[02:07:50.205 --> 02:07:52.306]  Let's talk about the Twitter thing first, I guess.
[02:07:53.107 --> 02:07:54.628]  Are you surprised that you're back?
[02:07:54.808 --> 02:07:56.389]  What do you think this means, if anything?
[02:07:56.409 --> 02:07:58.150]  I just want to hear your thoughts quickly.
[02:08:02.279 --> 02:08:08.884]  I was surprised because they've demonized me so bad, even though 99% of it wasn't true, that I thought with all of Elon's problems, he wasn't going to do this.
[02:08:08.924 --> 02:08:14.968]  But they've messed with him so much, I know you know him, that he said, go F yourself, as we all know.
[02:08:15.688 --> 02:08:21.332]  And I was able to interview him, he interviewed me for two and a half hours yesterday, and we're like on the same page.
[02:08:21.412 --> 02:08:25.315]  So I'm in twilight zone in a good way right now.
[02:08:25.335 --> 02:08:28.477]  And so I'm very, very excited about what's happening.
[02:08:29.415 --> 02:08:42.838]  You know, I've always been kind of taken aback that you're public enemy number one because here's the thing, it's very easy to caricature Alex Jones as, if there's one person or one type of people that you might want to ban, it's people who provoke violence, right?
[02:08:43.258 --> 02:08:57.261]   Your entire MO is do not engage in violence because the government will take any slight bit of violence or display of force as an excuse to come down A hundred times harder.
[02:08:57.321 --> 02:08:58.802]  You talk about this constantly.
[02:08:59.242 --> 02:09:01.664]  There was a documentary that I saw about you.
[02:09:01.684 --> 02:09:06.989]  At January 6th, you're like, guys, do not let things get out of control.
[02:09:07.369 --> 02:09:08.610]  This is what they want.
[02:09:09.330 --> 02:09:12.333]  And yet you're caricatured as this kind of violent insurrectionist.
[02:09:12.993 --> 02:09:19.498]  Do you think that you being reinstated and do you think basically that so-called cancel culture has reached its peak?
[02:09:19.899 --> 02:09:23.762]  Because now not only is it hard to cancel people, they're getting uncanceled.
[02:09:25.370 --> 02:09:32.852]  Well, what's happened is the old dinosaur media ignored the public's voice on social media.
[02:09:33.672 --> 02:09:35.953]  And it's not that Trump's support was perfect or Trump was perfect.
[02:09:35.993 --> 02:09:44.495]  It's that until Trump won with that landslide fluke they didn't believe was going to happen, they were arrogant and said, we don't care about social media.
[02:09:44.815 --> 02:09:46.095]  We're just selling advertising there.
[02:09:46.135 --> 02:09:46.535]  So what?
[02:09:46.575 --> 02:09:51.937]  When they saw that and Trump win, they came in with both feet to try to stomp on it and clamp it down.
[02:09:52.972 --> 02:10:04.736]  And then their response, censoring not just me, but hundreds of millions of people here in the US and billions around the world, pissed people off and made them want alternative news even more.
[02:10:04.776 --> 02:10:07.456]  So it's not that I'm perfect or some fount of all answers.
[02:10:07.536 --> 02:10:10.577]  It's just that they recognize that I'm certainly not establishment.
[02:10:10.597 --> 02:10:12.398]  So yeah, the worm has turned.
[02:10:12.418 --> 02:10:13.798]  I think we've crossed the Rubicon.
[02:10:14.599 --> 02:10:15.479]  The Great Awakening.
[02:10:16.430 --> 02:10:20.990]   is here and now Biden comes out with the Secretary of State and the Chairman of the Joint Chiefs
[02:10:20.990 --> 02:10:26.189]   and the Secretary of Defense and says, "Well, if you don't give us $106 billion more for
[02:10:26.189 --> 02:10:29.949]   the Ukraine war, your sons and daughters will be dying within months."
[02:10:29.949 --> 02:10:35.430]   So now they're holding a nuclear war gun to our head, which is so crazy I didn't even
