[00:00:03.800 --> 00:00:03.840]  Oh,
[01:35:01.802 --> 01:35:10.545]  And then, of course, you have a genealogy work in there where I show how 25 American presidents are closely related.
[01:35:12.575 --> 01:35:14.216]  I think that's significant.
[01:35:14.917 --> 01:35:20.561]  It's like how Obama, it turns out, was related to Cheney and then Bush, and then they're all related to Kerry.
[01:35:20.901 --> 01:35:22.282]  Yeah, exactly.
[01:35:27.146 --> 01:35:27.946]  Trying to find it here.
[01:35:27.986 --> 01:35:29.187]  Dracula, where is that?
[01:35:29.527 --> 01:35:30.508]  Would it be under Dracula?
[01:35:31.389 --> 01:35:34.471]  There should be something indexed Dracula, yeah.
[01:35:38.133 --> 01:35:40.774]  And some people don't believe that Dracula existed.
[01:35:40.814 --> 01:35:43.215]  They get upset when they open this book.
[01:35:43.255 --> 01:35:44.936]  But Vlad the Impaler, that's on record.
[01:35:45.297 --> 01:35:45.617]  Right.
[01:35:45.697 --> 01:35:53.721]  He was a historical figure, but some people who don't know history think that it was just a fiction of Hollywood.
[01:35:59.818 --> 01:36:00.439]  It's amazing.
[01:36:00.459 --> 01:36:02.580]  I hope people get the book at Infowarshop.com.
[01:36:02.600 --> 01:36:03.641]  Support us, support you.
[01:36:04.162 --> 01:36:06.324]  Are you glad we got it back in print in a big way?
[01:36:06.624 --> 01:36:07.064]  Yes!
[01:36:07.825 --> 01:36:10.147]  And I think a lot of your listeners are too.
[01:36:11.128 --> 01:36:11.748]  Absolutely.
[01:36:12.149 --> 01:36:15.872]  Well, we should look at getting these in print in a cover like this.
[01:36:16.837 --> 01:36:20.681]  We need to get those out there, because I read those as well.
[01:36:20.821 --> 01:36:22.563]  It's certainly food for thought for everybody.
[01:36:23.043 --> 01:36:25.445]  Fritz Springmeier, thank you so much for spending time with us.
[01:36:25.766 --> 01:36:26.226]  Thank you.
[01:36:26.767 --> 01:36:30.390]  Well, that is an over-hour interview with Fritz Springmeier.
[01:36:30.410 --> 01:36:33.914]  We're going to go to break and come back with another guest.
[01:36:34.994 --> 01:36:37.776]  George Grayson, if he hasn't canceled on us, because we went a little bit over an hour.
[01:36:38.057 --> 01:36:40.499]  Plus, I got this interview started here tonight a little bit late.
[01:36:40.839 --> 01:36:44.382]  So let me say bye to Fritz during the break, and then we'll get our next guest on.
[01:36:44.402 --> 01:36:45.403]  We'll be right back.
[01:36:45.924 --> 01:36:49.627]  I'm Alex Jones with InfoWars.com, and Lord willing, we shall return.
[01:36:50.127 --> 01:36:54.151]  Bloodlines Illuminati with Fritz Springmeier, InfoWarsShop.com.
[01:36:54.671 --> 01:36:55.112]  Stay with us.
[01:37:19.838 --> 01:37:22.919]  Alex Jones here with a very important announcement for truth seekers.
[01:37:23.299 --> 01:37:29.002]  We've carried a lot of amazing films and books over the years on the online video bookstore at Infowars.com.
[01:37:29.242 --> 01:37:35.625]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[01:37:35.805 --> 01:37:41.227]  And that's Dreams from My Real Father by Joel Gilbert, available at Infowars.com.
[01:37:41.487 --> 01:37:45.148]  This film exposes the fraud that Obama is like nothing I've seen.
[01:37:45.168 --> 01:37:48.850]  If you want to know who Obama's real daddy is, this is the film for you.
[01:37:49.150 --> 01:37:53.513]  Don't forget, your purchase supports our broadcast and our growing media network.
[01:37:53.733 --> 01:37:59.777]  You'll also find at InfoWarshop.com, None Dare Call a Conspiracy by Gary Allen, the book that woke me up.
[01:38:00.097 --> 01:38:04.380]  We're also carrying Behind the Green Mask, you and Agenda 21, by Rosa Corey.
[01:38:04.520 --> 01:38:07.162]  This book is coffin nails to the globalist takeover.
[01:38:07.482 --> 01:38:14.027]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[01:38:14.307 --> 01:38:18.570]  These titles and a lot more are all available at InfoWarshop.com.
[01:38:21.491 --> 01:38:26.773]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:38:27.033 --> 01:38:29.233]  Start purifying your water with ProPure.
[01:38:29.433 --> 01:38:38.416]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[01:38:38.597 --> 01:38:41.798]  Its filters are silver impregnated to prevent bacterial growth.
[01:38:42.058 --> 01:38:43.498]  There's no priming required.
[01:38:43.758 --> 01:38:44.579]  It's NSF-42 certified.
[01:38:46.039 --> 01:38:48.563]  Optional fluoride filters can reduce fluoride up to 95%.
[01:38:49.023 --> 01:38:50.986]  Easy to set up and use.
[01:38:51.166 --> 01:38:52.488]  Doesn't require electricity.
[01:38:52.608 --> 01:38:55.492]  Purify water from lakes, streams, ponds, and wells.
[01:38:55.812 --> 01:38:58.976]  This filter system leaves in beneficial minerals, which is key.
[01:38:59.197 --> 01:39:00.999]  Save money by not buying bottled water.
[01:39:01.119 --> 01:39:03.182]  And avoid BPA that leaches from the plastic.
[01:39:03.362 --> 01:39:05.963]  ProPure is the best gravity-fed filter out there.
[01:39:06.103 --> 01:39:07.423]  It's what my family uses.
[01:39:07.703 --> 01:39:10.925]  Infowars.com already has the lowest price on ProPure.
[01:39:11.025 --> 01:39:16.686]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[01:39:16.907 --> 01:39:18.087]  You can also call to order.
[01:39:18.107 --> 01:39:18.147]  888-253-3139.
[01:39:25.034 --> 01:39:25.895]  Thank you for joining us.
[01:39:25.975 --> 01:39:29.880]  We are joined by Professor George W. Grayson.
[01:39:30.060 --> 01:39:36.669]  He is an author and researcher, PhD from John Hopkins University amongst his many laurels.
[01:39:38.800 --> 01:39:54.050]  We've been a professor for several decades at William & Mary, and he is one of the leading experts on the kleptocratic collapse of Mexico that has killed, what is it, 60,000 in the last 5-6 years?
[01:39:54.790 --> 01:40:00.434]  That is spilling over our border, that is one of the biggest national security threats to this country.
[01:40:01.363 --> 01:40:05.585]  And he joins us today to talk about his new book, The Executioner's Men.
[01:40:05.605 --> 01:40:09.547]  A frightening breakdown of exactly what's happening.
[01:40:09.587 --> 01:40:16.671]  The Executioner's Men, Los Zetas, rogue soldiers, criminal entrepreneurs, and the shadow state they created.
[01:40:17.171 --> 01:40:23.995]  Something I think our drug war, if it continues, can basically create here, like it's done in New York and Chicago on a mini-scale.
[01:40:24.475 --> 01:40:28.177]  And Professor George W. Grayson joins us now.
[01:40:28.477 --> 01:40:30.218]  Sir, thanks for coming on the broadcast.
[01:40:31.294 --> 01:40:33.076]  Pleasure is completely mine, Alex.
[01:40:34.357 --> 01:40:37.260]  Well, you're one of the leading experts on Mexico.
[01:40:37.960 --> 01:40:41.644]  It pops up in the news here and there when the State Department says, don't go there, it's dangerous.
[01:40:42.224 --> 01:40:44.186]  Describe for people, I mean, start at the beginning.
[01:40:45.147 --> 01:40:48.390]  What's happening in Mexico on a timeline?
[01:40:48.470 --> 01:40:49.231]  Where are we now?
[01:40:49.331 --> 01:40:50.352]  Where do you see it going?
[01:40:51.670 --> 01:40:58.797]  There are enclaves of violence, for example, in the border areas, and I'm talking about south of Texas.
[01:40:59.337 --> 01:41:08.806]  You have several cartels, mainly the Gulf Cartel and the Sinaloa Cartel, who have joined to battle Los Zetas.
[01:41:09.426 --> 01:41:11.708]  Los Zetas are the most sadistic
[01:41:12.429 --> 01:41:12.709]  Yes.
[01:41:12.829 --> 01:41:12.929]  Yes.
[01:41:42.629 --> 01:41:55.306]  But their goal is to infuse fear in everyone with whom they come into contact, whether it's average citizens, the police, the military, or politicians.
[01:41:55.887 --> 01:41:57.329]  The Zetas are in about 21 states.
[01:41:58.911 --> 01:42:01.234]  And they go down Mexico's east coast.
[01:42:01.894 --> 01:42:18.113]  If you turn to the west coast and look at the state of Sinaloa, that's the headquarters for the Sinaloan cartel, which is, of course, headed by Joaquin Guzman, who typically goes by the name El Chapo.
[01:42:18.880 --> 01:42:25.743]  But Alex, I know you'll have him on your program, and he doesn't like to be called El Chapo, because that means the short one.
[01:42:25.763 --> 01:42:32.766]  He prefers to be called El Tio, and so I would recommend that salutation for him.
[01:42:32.786 --> 01:42:38.409]  The Sinaloa Cartel really controls the Pacific Coast area.
[01:42:38.949 --> 01:42:48.176]  But they want to get to Nuevo Laredo, which is the major portal for the entry of drugs and other illicit goods into the United States.
[01:42:48.737 --> 01:42:51.779]  And that's one reason they're battling Los Satos in the north.
[01:42:54.401 --> 01:42:55.401]  What are the numbers?
[01:42:55.441 --> 01:42:58.022]  Because I see 40,000 in the last four or five years.
[01:42:58.102 --> 01:42:58.342]  I see 60,000.
[01:42:58.522 --> 01:43:07.184]  It almost becomes a background weather report, how many hundreds of heads are dumped off on the border every week.
[01:43:07.764 --> 01:43:10.845]  I mean, what's the numbers of the carnage we're talking about?
[01:43:11.305 --> 01:43:20.647]  And is Mexico officially a failed rogue system, a failed state, a road warrior type scenario?
[01:43:22.008 --> 01:43:40.501]  Well I use figures from La Reforma newspaper because it's a reputable source and plus there's consistency in the figures and what they show today is almost 44,000 drug-related deaths that may be on the low side
[01:43:41.101 --> 01:43:42.902]  But that's an approximation.
[01:43:43.362 --> 01:43:48.143]  But there has been a sharp increase during the Calderón administration.
[01:43:48.623 --> 01:43:53.264]  And of course, Felipe Calderón swore the oath of office on December 1, 2006.
[01:43:54.365 --> 01:44:01.987]  And he has really encountered, I think, all the woes of a latter-day biblical Job.
[01:44:02.877 --> 01:44:17.644]  Uh, there was a flu epidemic, tourism is way down, the country has suffered natural disasters, and of course, above all, there is the wanton, brutal torture and killing
[01:44:18.344 --> 01:44:23.506]  of civilians and cartel members by the underworld.
[01:44:24.587 --> 01:44:28.649]  Mexico is not a failed state in the sense of being a failed country.
[01:44:29.309 --> 01:44:41.214]  It's got universities, it's got political parties, banks, financial institutions, and just lots of the elements of a nation-state.
[01:44:41.734 --> 01:44:44.576]  But there are areas of Mexico, enclaves,
[01:44:45.576 --> 01:44:52.039]  Much of the state of Michoacán on the west coast where La Familia hangs out.
[01:44:52.899 --> 01:45:00.883]  Areas in cities such as Ciudad Juárez are unsafe at any speed.
[01:45:01.363 --> 01:45:08.726]  And you've also got places like Veracruz where the last couple of governors have been joined at the hip.
[01:45:09.606 --> 01:45:12.987]  with the Zetas, and that's a dangerous place.
[01:45:13.547 --> 01:45:19.088]  Having said that, I wouldn't hesitate at all to go to Cancun or to other resorts.
[01:45:19.829 --> 01:45:27.991]  Mexico City, which I've just visited to observe the July 1 presidential election, has become a sanctuary city.
[01:45:28.711 --> 01:45:35.433]  And that is, the cartels have their families there, and so while you have gang violence, you don't have the
[01:45:37.454 --> 01:45:42.641]  So it's almost a demilitarized zone or a Switzerland where they can park their families.
[01:45:50.718 --> 01:45:53.980]  It used to be that there were several Switzerlands.
[01:45:54.500 --> 01:45:56.121]  Guadalajara used to be one.
[01:45:56.141 --> 01:46:03.405]  Nuevo Leon, or at least Monterrey, also enjoy that kind of atmosphere.
[01:46:03.885 --> 01:46:19.653]  But those cities have turned into war zones, and so now it's probably Mexico City, Merida, which is in Yucatan, on the Yucatan Peninsula, and also Querétaro, which is about a two and a half hour bus ride
[01:46:20.333 --> 01:46:24.854]  North of Mexico City, which I find to be one of the safest cities in the world.
[01:46:36.978 --> 01:46:37.299]  I think so.
[01:46:54.281 --> 01:46:55.282]  To a great extent.
[01:46:55.862 --> 01:47:03.028]  So, break down why did everything accelerate in its implosion under Felipe Calderon?
[01:47:03.328 --> 01:47:04.208]  What do you expect?
[01:47:04.509 --> 01:47:05.790]  You were just there for the election.
[01:47:07.191 --> 01:47:08.391]  Is there truth in fraud?
[01:47:08.672 --> 01:47:14.316]  Break down some of the basic players for us so we can understand what's happening and then let's get into your newest book.
[01:47:15.879 --> 01:47:18.479]  Well, of course, the major players are the cartels.
[01:47:19.180 --> 01:47:23.380]  And we've mentioned the Sinaloa cartel, which is the most powerful.
