[00:00:00.049 --> 00:00:02.090]  Broadcasting Network.
[02:00:57.508 --> 02:00:59.048]  He said, nah, I don't have any guns.
[02:00:59.488 --> 02:01:00.129]  I threw them away.
[02:01:00.149 --> 02:01:00.849]  Oh yeah, yeah.
[02:01:00.889 --> 02:01:01.929]  Well, here's my view.
[02:01:02.029 --> 02:01:03.770]  I say get rid of the 68 gun control act.
[02:01:04.110 --> 02:01:05.190]  Let felons have guns.
[02:01:05.490 --> 02:01:07.591]  The old days, they'd give you your guns when you got out of prison.
[02:01:08.091 --> 02:01:09.452]  I mean, you need your guns to protect you.
[02:01:09.712 --> 02:01:11.012]  Most people in prison are innocent.
[02:01:11.853 --> 02:01:14.594]  And again, cops always say, oh, that's what all perps say.
[02:01:14.634 --> 02:01:18.275]  Hey, I've never been convicted of jack diddly squat and hadn't done jack diddly squat.
[02:01:19.045 --> 02:01:22.167]  And so, if they ever set me up for something, it's made up, folks.
[02:01:22.227 --> 02:01:23.908]  I can tell you, I don't do anything.
[02:01:24.649 --> 02:01:26.750]  Because I'm working all the time, there's nothing to do.
[02:01:27.010 --> 02:01:29.152]  I overpay all the fake fraudulent taxes.
[02:01:30.292 --> 02:01:34.275]  I got outside CPA groups, all of it, because I know they're trying to set me up.
[02:01:34.635 --> 02:01:37.978]  I mean, what is it, a third of death row, according to DNA, is totally innocent?
[02:01:38.598 --> 02:01:41.800]  All these cases are coming out where they know you're innocent?
[02:01:42.100 --> 02:01:45.703]  They even put innocent people, like this Texas case from Round Rock,
[02:01:46.772 --> 02:01:49.974]  When they know they're innocent, and they're a guy with no criminal record.
[02:01:50.374 --> 02:01:51.895]  And they know who did the killing.
[02:01:53.236 --> 02:01:59.420]  I mean, it's like, it's like, it's, it's like with these prosecutors, the funnest thing is to put an innocent person in jail.
[02:01:59.780 --> 02:02:00.441]  Because they're demons.
[02:02:00.721 --> 02:02:04.403]  And not all of them, but, look, you can't trust the courts, the government's gone.
[02:02:04.443 --> 02:02:05.104]  I'm sorry, go ahead.
[02:02:06.189 --> 02:02:07.069]  No, that's fine.
[02:02:07.309 --> 02:02:11.851]  I just wanted you to know Jan Morgan, because she's right down the street in College Station, the Daily Caller.
[02:02:11.871 --> 02:02:19.913]  She used to be an AP lady, and she's got a couple articles on the Daily Caller, and they're really good articles.
[02:02:20.973 --> 02:02:22.414]  She might be someone you might want to have on.
[02:02:22.454 --> 02:02:28.896]  I don't know what her whole aspect is, if she leans neocon or just conservative, but on the gun right... No, no, that's a good idea.
[02:02:28.916 --> 02:02:29.476]  You know, look,
[02:02:32.438 --> 02:02:33.139]  And I appreciate your call.
[02:02:33.159 --> 02:02:43.186]  We're going to go break here in a moment and we are going to have former congressman and the head of Liberty Guard, it's also an NRA board member, Bob Barr, on with us when we come back from this quick break.
[02:02:43.246 --> 02:02:57.737]  But, you know, I've talked to people on the Hill, I've talked to a congressman off record, and no, it's not the congressman we had on two days ago, Jones of North Carolina, and they have said that this is the greatest assault ever.
[02:02:58.932 --> 02:03:00.413]  That we're going to see on the Second Amendment.
[02:03:00.813 --> 02:03:05.214]  So we're going to get Bob Barr's take on that.
[02:03:05.254 --> 02:03:07.835]  We're going to get his take on the TSA.
[02:03:08.135 --> 02:03:13.457]  And I'm sure, because he's a newshound, every time I've had him on, he's always aware of the latest news.
[02:03:14.677 --> 02:03:24.040]  Where the state police now pull people over and do cavity searches with the same glove on multiple women, front and back.
[02:03:24.100 --> 02:03:26.301]  I mean, it's incredible.
[02:03:27.887 --> 02:03:28.387]  It's incredible.
[02:03:28.407 --> 02:03:30.768]  If I tried to do this to my wife, she'd punch me in the nose.
[02:03:31.609 --> 02:03:33.169]  And I've got a wife and two daughters.
[02:03:33.349 --> 02:03:34.170]  I am freaked out.
[02:03:35.470 --> 02:03:38.892]  I mean, if the state police don't get stopped, I don't know if I can even live in Texas.
[02:03:38.952 --> 02:03:40.933]  I mean, who would know that Texas would adopt?
[02:03:41.233 --> 02:03:42.293]  And that's who's been training them.
[02:03:43.174 --> 02:03:46.695]  They're the TSA, quote, inspectors now.
[02:03:46.955 --> 02:03:56.800]  And they say if TSA comes and certifies you, we saw this in a federal case where a federal judge ordered TSA teach the school police in New Mexico cities
[02:03:57.760 --> 02:04:01.801]  Santa Fe was the first one, you can pull this up, to have the TSA at the prom.
[02:04:01.881 --> 02:04:10.163]  See, they had lawsuits over groping genitals at the prom, so they said, well, as long as the TSA certifies you, it's now under federal blanket power.
[02:04:10.423 --> 02:04:12.023]  See, they're saying there's no Tenth Amendment now.
[02:04:12.663 --> 02:04:16.424]  And so as long as the feds, who are God, say you can do something, you can do it.
[02:04:16.624 --> 02:04:20.025]  That's why Obama signed a cyber order and told Congress you can't see it.
[02:04:21.165 --> 02:04:23.766]  That's why he says our military is now under NATO control.
[02:04:24.996 --> 02:04:29.760]  That's why they now say that he can shut down power plants outside of law.
[02:04:30.441 --> 02:04:33.564]  And if you see the new cover of Time Magazine, it looks like a dictator.
[02:04:34.564 --> 02:04:35.645]  A photo of Obama.
[02:04:35.725 --> 02:04:36.446]  Very creepy.
[02:04:36.746 --> 02:04:37.587]  And that's what they've told us.
[02:04:37.767 --> 02:04:44.393]  Now that it's not the fake, happy, smiley Obama we had four years ago, we're now going to get the real Obama.
[02:04:45.715 --> 02:04:49.638]  And he's here to bankrupt the country, collectivize everything, ship the jobs overseas.
[02:04:50.559 --> 02:04:52.861]  He doubled the people on food stamps from 25 mil to 49 mil.
[02:04:52.901 --> 02:04:54.322]  They're gonna double it again.
[02:04:54.662 --> 02:04:56.764]  The domestication, collectivization is happening.
[02:04:57.184 --> 02:04:59.506]  Former Congressman Bob Barr, straight ahead.
[02:04:59.526 --> 02:04:59.947]  Stay with us.
[02:05:03.826 --> 02:05:08.708]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[02:05:09.408 --> 02:05:12.209]  The most devastating economic condition since the Great Depression.
[02:05:12.649 --> 02:05:14.990]  America's worst drought in agricultural history.
[02:05:15.450 --> 02:05:18.011]  And now the economic results of the presidential election.
[02:05:18.471 --> 02:05:21.472]  This perfect storm is a huge threat to everyone's food supply.
[02:05:21.972 --> 02:05:26.617]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[02:05:27.178 --> 02:05:29.320]  It's time to get your own supply from eFoodsDirect.
[02:05:29.860 --> 02:05:32.904]  I know I won't be standing in a bread line trading my freedom for food.
[02:05:33.524 --> 02:05:37.268]  I'm taking control of my future, and you're nuts if you don't do the same.
[02:05:37.288 --> 02:05:40.912]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[02:05:41.192 --> 02:05:44.836]  And you can start with a holiday gift pack that's normally $80, now under $50.
[02:05:45.596 --> 02:05:48.759]  Remember, I can warn you, but I can't feed you.
[02:05:48.779 --> 02:05:53.064]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[02:05:53.584 --> 02:05:56.687]  Would you rather prepare six months too early or one day too late?
[02:05:56.707 --> 02:05:59.510]  409-5633 or efoodsdirect.com forward slash Alex.
[02:06:02.205 --> 02:06:07.469]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[02:06:07.709 --> 02:06:09.910]  Start purifying your water with ProPure.
[02:06:10.130 --> 02:06:15.634]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure.
[02:06:15.834 --> 02:06:19.076]  And it's available discounted at InfoWars.com.
[02:06:19.216 --> 02:06:22.398]  Its filters are silver impregnated to prevent bacterial growth.
[02:06:22.658 --> 02:06:24.099]  There's no priming required.
[02:06:24.339 --> 02:06:26.401]  It's NSF-42 certified.
[02:06:26.621 --> 02:06:29.122]  Optional fluoride filters can reduce fluoride up to 95%.
[02:06:30.183 --> 02:06:31.524]  Easy to set up and use.
[02:06:31.724 --> 02:06:33.005]  Doesn't require electricity.
[02:06:33.145 --> 02:06:35.987]  Purify water from lakes, streams, ponds, and wells.
[02:06:36.307 --> 02:06:39.469]  This filter system leaves in beneficial minerals, which is key.
[02:06:39.689 --> 02:06:41.450]  Save money by not buying bottled water.
[02:06:41.590 --> 02:06:43.672]  And avoid BPA that leaches from the plastic.
[02:06:43.832 --> 02:06:46.413]  ProPure is the best gravity-fed filter out there.
[02:06:46.553 --> 02:06:47.874]  It's what my family uses.
[02:06:48.134 --> 02:06:51.336]  Infowars.com already has the lowest price on ProPure.
[02:06:51.457 --> 02:06:57.060]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[02:06:57.080 --> 02:06:58.441]  You can also call to order.
[02:07:00.402 --> 02:07:01.462]  888-253-3139.
[02:07:04.323 --> 02:07:12.005]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[02:07:12.445 --> 02:07:16.066]  Alex and his staff have used these pure soap products for years.
[02:07:16.506 --> 02:07:23.308]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[02:07:23.808 --> 02:07:26.289]  See them on the web at 5starsoap.com.
[02:07:26.849 --> 02:07:31.333]  Or call 800-340-7091 for a free catalog.
[02:07:31.673 --> 02:07:37.338]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[02:07:37.619 --> 02:07:42.723]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[02:07:43.023 --> 02:07:44.645]  This is an amazing deal.
[02:07:45.005 --> 02:07:49.609]  You can save thousands of dollars and you will love the way real soap makes you feel.
[02:07:50.250 --> 02:07:52.412]  See them on the web at 5starsoap.com.
[02:07:53.272 --> 02:07:57.893]  Or call 800-340-7091 for a free catalog.
[02:08:04.315 --> 02:08:09.876]  We now take you live to the Central Texas Command Center in the heart of the Resistance.
[02:08:10.336 --> 02:08:12.897]  You're listening to the Alex Jones Show.
[02:08:15.290 --> 02:08:22.315]  Okay, this is a very important interview, because he is a senior member of the National Rifle Association Board.
[02:08:23.176 --> 02:08:29.161]  And with him on the board, they've gotten more hardcore in the defense of the Second Amendment, and we've been pleased with that direction by the NRA.
[02:08:30.682 --> 02:08:36.907]  LibertyGuard.org is the big group he's heading up, fighting the drones, the TSA, the police state takeover.
[02:08:36.927 --> 02:08:43.012]  But he wants today, Bob Barr, former congressman, constitutional lawyer, Georgetown, multiple degrees,
[02:08:43.992 --> 02:08:45.633]  Also is in the CIA from 71 to 78.
[02:08:46.333 --> 02:08:48.934]  Just a long bio there at bobbar.org as well.
[02:08:49.894 --> 02:08:55.976]  And he joins us here today to obviously talk about the tragic events at Sandy Hook.
[02:08:56.676 --> 02:09:00.837]  But also I have the new FBI crime statistics that crime continues to plunge nationwide.
[02:09:00.857 --> 02:09:02.057]  The media does not want to pick that up.
[02:09:02.438 --> 02:09:03.578]  Guys, that's in yesterday's stack.
[02:09:03.598 --> 02:09:05.278]  Will you pull me those crime statistics or pull them up?
[02:09:05.539 --> 02:09:10.120]  The violent crime statistic just keeps dropping for 20 years, but the last five accelerating.
[02:09:10.740 --> 02:09:12.982]  So the gun culture's growing, the system's panicking.
[02:09:13.362 --> 02:09:18.005]  This is the empire striking back, canceling all the big hit shows on TV, Discovery Channel.
[02:09:18.346 --> 02:09:23.109]  The gun culture's been taking over, the true gun culture, not the one they're projecting.
[02:09:23.449 --> 02:09:31.255]  And so the former congressman joins us because everybody wants to know what's going to be in the press conference tomorrow with the NRA.
[02:09:31.655 --> 02:09:38.340]  And so, Congressman, what can you tell us about your take on the tragedy in Connecticut and what the NRA is planning to do?
[02:09:39.880 --> 02:10:03.926]  First of all, Alex, thank you very much for allowing me some time to share with you, and even more important, your many, many listeners, all of whom care deeply about this country, our Constitution, the rule of law, and certainly share with me the tremendous feeling of grief and anger about what happened to those kids and the adults in Sandy Hook Elementary less than a week ago.
