[00:00:00.577 --> 00:00:00.983]  Network.
[02:24:22.224 --> 02:24:25.126]  A lot of police officers calling in to give us their take on what's happening.
[02:24:27.268 --> 02:24:28.969]  It's more than these dead, poor children.
[02:24:30.230 --> 02:24:31.431]  You've got to go with your gut, man.
[02:24:31.471 --> 02:24:32.371]  My gut tells me.
[02:24:32.912 --> 02:24:34.293]  I've never felt this freaked out.
[02:24:35.049 --> 02:24:36.871]  I told my wife that last night and this morning.
[02:24:37.532 --> 02:24:40.435]  And I really think they're going to try to come after the guns.
[02:24:40.455 --> 02:24:41.536]  It's going to start a civil war.
[02:24:41.556 --> 02:24:45.620]  The globalists don't care if a bunch of police get killed trying to do this, by the way.
[02:24:47.282 --> 02:24:48.062]  Man, we're in trouble.
[02:24:48.243 --> 02:24:49.244]  We've got to pray for this country.
[02:24:49.264 --> 02:24:51.426]  There's got to be some way to avert this.
[02:24:52.567 --> 02:24:55.670]  Finish up your point about what you saw on the ticker, Gary, and then we're going to go to others.
[02:24:55.710 --> 02:24:56.031]  Go ahead.
[02:24:57.074 --> 02:25:00.216]  You know, when you've got us talking to you, I know you agree with me.
[02:25:00.296 --> 02:25:01.037]  It's God's will.
[02:25:01.097 --> 02:25:02.998]  Sure, your phone's not that good, so finish up.
[02:25:03.418 --> 02:25:03.638]  Okay.
[02:25:04.199 --> 02:25:09.302]  So, we see the ticker and it says, 22 children stabbed in China.
[02:25:09.442 --> 02:25:11.843]  I said, oh, I guess they should want to ban guns too.
[02:25:12.204 --> 02:25:14.585]  And the guy says, you're crazy with your gun culture.
[02:25:14.605 --> 02:25:15.766]  And I said, no.
[02:25:16.046 --> 02:25:23.751]  But the Second Amendment was put in to govern the government and protect the people from tyranny and protect other countries from invading our country.
[02:25:24.251 --> 02:25:30.855]  So, then, I'm trying to figure out what's going on with my cousin, and she's a mess, so she can't really talk to my mom.
[02:25:31.315 --> 02:25:33.016]  My mom ends up talking to my uncle.
[02:25:33.517 --> 02:25:39.360]  Now, all of this, this is from my uncle, who got it from my cousin, relaying it to us.
[02:25:39.920 --> 02:25:40.961]  She was in her classroom.
[02:25:41.001 --> 02:25:43.162]  She's a fourth grade special ed teacher.
[02:25:44.243 --> 02:25:45.264]  She's in her classroom.
[02:25:45.384 --> 02:25:47.205]  The principal is out in the hallway.
[02:25:47.285 --> 02:25:48.846]  He stops to talk to somebody.
[02:25:49.506 --> 02:25:51.087]  Sure, what else did she say?
[02:25:51.127 --> 02:25:51.887]  What else did she say?
[02:26:17.315 --> 02:26:28.519]  Well, she took the girl after the shots stopped, and when she came outside and crossed the hallway, she had to step over the principal, who was murdered, and then she left the school.
[02:26:29.219 --> 02:26:30.060]  She's freaking out.
[02:26:30.420 --> 02:26:36.802]  There's 18 children right now that are unaccounted for, not including the ones who were murdered.
[02:26:37.102 --> 02:26:39.003]  Yeah, that's the report we're getting right now.
[02:26:39.043 --> 02:26:42.265]  This could be 30, 40 dead kids.
[02:26:42.625 --> 02:26:43.865]  We pray that's not the case.
[02:26:44.606 --> 02:26:45.446]  These little angels.
[02:26:45.746 --> 02:26:52.370]  Here is our hotline number for people to call and leave messages with their numbers if you're in Connecticut and can't get through or
[02:26:53.610 --> 02:27:02.193]  Later in the day, anybody needs to call us with any eyewitness reports or anything like this, 512-646-4417.
[02:27:02.573 --> 02:27:05.255]  Please, folks, don't call up with other issues.
[02:27:05.275 --> 02:27:06.455]  512-646-4417.
[02:27:06.475 --> 02:27:16.579]  Now, I've got people calling in with all sorts of information on this subject, but get a hold of your cousin when she settles down.
[02:27:17.299 --> 02:27:20.101]  And get her to talk to us for any other information.
[02:27:20.121 --> 02:27:23.663]  We need to know, were there any drills that day or the day before?
[02:27:24.783 --> 02:27:28.125]  Did she have anything about other shooters?
[02:27:28.185 --> 02:27:29.766]  Or was it that she never saw the shooters?
[02:27:30.847 --> 02:27:36.510]  Well, I had to ask them if it was supposedly to, because they have a lot of security at that school.
[02:27:37.070 --> 02:27:39.611]  You have to ring a doorbell in order to get into the school.
[02:27:39.811 --> 02:27:41.813]  Yeah, of course, which is another side of Vexion.
[02:27:41.873 --> 02:27:44.094]  It's one of these federal model schools.
[02:27:45.394 --> 02:27:52.921]  The thing that just scared the daylights out of me, I had a call right away, is I asked them, did they ever train for this?
[02:27:53.301 --> 02:27:54.302]  And my uncle said yes.
[02:27:55.403 --> 02:28:00.468]  Within this school year, since September, they have trained for incidents like this.
[02:28:01.345 --> 02:28:09.230]  Well, that in and of itself isn't the proof of it, but they can use a drill to then bring in a patsy.
[02:28:11.512 --> 02:28:12.793]  It could just be a Prozac head.
[02:28:12.833 --> 02:28:13.373]  We'll find out.
[02:28:13.433 --> 02:28:14.093]  God bless you, sir.
[02:28:14.113 --> 02:28:14.834]  I appreciate your call.
[02:28:14.874 --> 02:28:15.594]  Stay in contact.
[02:28:16.235 --> 02:28:19.897]  We're going to go to Rob, who says emails released prior to the shooting.
[02:28:20.278 --> 02:28:21.078]  We're looking into that.
[02:28:21.098 --> 02:28:23.199]  We're going to go to Chris in Connecticut, police officer.
[02:28:23.219 --> 02:28:24.080]  Let's go to Chris first.
[02:28:24.520 --> 02:28:25.681]  Chris is listening on shortwave.
[02:28:25.721 --> 02:28:26.622]  Chris, tell us what you know.
[02:28:28.052 --> 02:28:30.253]  Hi Alex, I'm just watching the news now.
[02:28:30.793 --> 02:28:33.474]  I guess the shooter's name is Ryan Lanza.
[02:28:34.134 --> 02:28:37.635]  He's a resident of Newtown, and his mother was a teacher there.
[02:28:38.275 --> 02:28:40.036]  And it looks like she's one of the dead.
[02:28:40.056 --> 02:28:42.997]  From what the news reports are saying.
[02:28:43.077 --> 02:28:45.178]  So I'm the spoiled spoiled mama's boy?
[02:28:45.218 --> 02:28:45.918]  I'm sorry, go ahead.
[02:28:47.218 --> 02:28:47.578]  I don't know.
[02:28:48.779 --> 02:28:55.221]  But the reason I called, I was, as a police officer, I was kind of upset with you saying, talking about the stand down issue.
[02:28:56.181 --> 02:28:59.084]  We've been trained for many, many years now since Columbine.
[02:28:59.985 --> 02:29:02.367]  We go in with what we have.
[02:29:02.968 --> 02:29:05.130]  And we've been trained with patrol rifles.
[02:29:05.350 --> 02:29:06.191]  We have rifles.
[02:29:06.891 --> 02:29:11.216]  We gather up the whole shift and make entry now.
[02:29:11.536 --> 02:29:11.756]  Sure.
[02:29:11.776 --> 02:29:16.261]  What happened in Blacksburg, Dan, where the feds show up and order the police not to go in?
[02:29:17.152 --> 02:29:18.013]  I can't speak on that.
[02:29:18.073 --> 02:29:20.836]  I'm just speaking on my experience as a police officer.
[02:29:21.156 --> 02:29:24.699]  I'm trained to go in, take care of the active shooter immediately.
[02:29:25.059 --> 02:29:26.481]  We don't sit and wait anymore.
[02:29:26.521 --> 02:29:28.923]  There's no orders of that from my superiors.
[02:29:29.163 --> 02:29:30.364]  There's nothing like that.
[02:29:30.384 --> 02:29:30.685]  That's good.
[02:29:30.705 --> 02:29:31.145]  Chris, stay there.
[02:29:31.185 --> 02:29:31.525]  I'm sorry.
[02:29:31.545 --> 02:29:32.306]  I gotta go to break.
[02:29:32.346 --> 02:29:33.047]  It's a hard break.
[02:29:33.807 --> 02:29:34.387]  A local break.
[02:29:34.407 --> 02:29:34.968]  We gotta go to it.
[02:29:34.988 --> 02:29:35.688]  Stay there if you can.
[02:29:35.708 --> 02:29:38.469]  I'm gonna come back and give you two minutes to finish up any other points.
[02:29:39.089 --> 02:29:40.889]  Then we've got another police officer.
[02:29:40.929 --> 02:29:42.870]  Sean in Nevada wants to give us their take on this.
[02:29:43.230 --> 02:29:44.531]  Pete in Long Island reporting.
[02:29:44.931 --> 02:29:46.091]  Second shooter CBS.
[02:29:46.111 --> 02:29:46.831]  Yeah, we got that.
[02:29:46.851 --> 02:29:48.532]  I want to hear about these emails too.
[02:29:48.572 --> 02:29:49.112]  Stay with us.
[02:29:50.893 --> 02:29:51.773]  We're on the march.
[02:29:52.273 --> 02:29:53.874]  The Empire's on the run.
[02:29:54.814 --> 02:29:57.475]  Alex Jones and the GCN Radio Network.
[02:30:01.585 --> 02:30:05.628]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[02:30:05.688 --> 02:30:06.808]  Don't be one of them!
[02:30:06.928 --> 02:30:12.452]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[02:30:12.632 --> 02:30:22.238]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[02:30:22.438 --> 02:30:29.002]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[02:30:29.062 --> 02:30:29.503]  I don't know.
[02:30:50.146 --> 02:30:56.420]  Go to SupernaturalSilver.com today and use the promo code SILVER2012 for 20% off.
[02:30:56.540 --> 02:30:58.665]  That's SupernaturalSilver.com.
[02:30:58.845 --> 02:31:00.008]  And like us on Facebook.
[02:31:03.610 --> 02:31:11.295]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[02:31:11.735 --> 02:31:15.357]  Alex and his staff have used these pure soap products for years.
[02:31:15.798 --> 02:31:22.602]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[02:31:23.102 --> 02:31:25.924]  See them on the web at 5starsoap.com.
[02:31:26.124 --> 02:31:30.627]  Or call 800-340-7091 for a free catalog.
[02:31:30.968 --> 02:31:36.632]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[02:31:36.912 --> 02:31:42.016]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[02:31:42.316 --> 02:31:43.937]  This is an amazing deal.
[02:31:44.298 --> 02:31:48.901]  You can save thousands of dollars and you will love the way real soap makes you feel.
[02:31:49.542 --> 02:31:52.664]  See them on the web at 5starsoap.com or call
[02:31:53.164 --> 02:31:57.165]  800-340-7091 for a free catalog.
[02:32:02.587 --> 02:32:07.448]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[02:32:08.188 --> 02:32:10.969]  The most devastating economic condition since the Great Depression.
[02:32:11.429 --> 02:32:13.790]  America's worst drought in agricultural history.
[02:32:14.250 --> 02:32:16.771]  And now the economic results of the presidential election.
[02:32:17.251 --> 02:32:20.252]  This perfect storm is a huge threat to everyone's food supply.
[02:32:20.772 --> 02:32:25.376]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[02:32:25.956 --> 02:32:28.098]  It's time to get your own supply from eFoodsDirect.
[02:32:28.638 --> 02:32:31.680]  I know I won't be standing in a bread line trading my freedom for food.
[02:32:32.301 --> 02:32:36.023]  I'm taking control of my future, and you're nuts if you don't do the same.
[02:32:36.043 --> 02:32:39.686]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[02:32:39.966 --> 02:32:43.608]  And you can start with a holiday gift pack that's normally $80, now under $50.
[02:32:44.389 --> 02:32:47.551]  Remember, I can warn you, but I can't feed you.
[02:32:47.571 --> 02:32:51.854]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[02:32:52.354 --> 02:32:55.456]  Would you rather prepare six months too early or one day too late?
[02:32:55.476 --> 02:32:57.077]  409-5633 or efoodsdirect.com forward slash Alex.
[02:33:03.456 --> 02:33:04.937]  We are on the march.
[02:33:05.317 --> 02:33:07.717]  The Empire is on the run.
[02:33:08.458 --> 02:33:12.199]  Alex Jones and the GCN Radio Network.
[02:33:25.163 --> 02:33:27.984]  Nikari Jackson was researching drills at the school.
[02:33:29.392 --> 02:33:38.589]  And just found, linked in a Time Magazine article, a school Twitter photo of the little kids lined up just a few months ago in a shooter drill.
[02:33:38.649 --> 02:33:40.953]  And they're just so tiny, these kindergartners.
[02:33:42.042 --> 02:33:50.366]  But then it makes me think about all these wars and these drones where they say they'll kill 200 people at a wedding, putting little kids to get one bad guy, and that's collateral damage.
[02:33:51.346 --> 02:33:55.588]  So don't ever think the globalists that have hijacked this country wouldn't stage something like this.
[02:33:55.628 --> 02:33:58.329]  They kill little kids all day, every day.
[02:33:58.389 --> 02:34:00.330]  And it's not our government, it's the globalists.
[02:34:01.030 --> 02:34:06.735]  And all I know is, thousands of people have died in Mexico from Fast and Furious, many of them children.
[02:34:07.215 --> 02:34:09.637]  So, don't ever think this couldn't be staged.
[02:34:09.677 --> 02:34:13.560]  Now, I've said, this guy's what, 20 years old, who they're saying the shooter was?
[02:34:14.861 --> 02:34:21.566]  And I was literally saying, look up his age, I bet he's 20-something, a video game, active shooter, addicted Prozac head.
