[00:00:00.009 --> 00:00:00.429]  Network.
[01:57:27.918 --> 01:57:39.108]  I think the major danger is of taxation and regulation and interference with how much electricity you can use and when you can use it.
[01:57:39.688 --> 01:57:44.113]  And they're very cleverly marketing this by calling them smart metering.
[01:57:44.733 --> 01:57:45.994]  The smart grid.
[01:57:46.315 --> 01:57:51.279]  It's something you hear Al Gore talking about and you know if he's talking about it, it's going to be bad.
[01:57:55.103 --> 01:57:55.943]  This is tyranny without jacks.
[01:57:55.963 --> 01:57:57.324]  It's very, very clever, the presentation of this.
[01:58:18.715 --> 01:58:20.377]  It's all for your own good.
[01:58:20.437 --> 01:58:21.598]  We're saving the planet.
[01:58:21.658 --> 01:58:22.899]  It's good for the environment.
[01:58:23.159 --> 01:58:24.280]  The kids are joining in.
[01:58:24.520 --> 01:58:26.162]  You know, it's all touchy-feely.
[01:58:26.182 --> 01:58:27.263]  It's very emotional.
[01:58:27.703 --> 01:58:35.670]  But in fact, it's very dangerous, because they are trying to get for ever more control over every aspect of our lives.
[01:58:36.090 --> 01:58:38.392]  But there are ways to... Yes, sir.
[01:58:38.432 --> 01:58:39.173]  We gotta go on a break.
[01:58:39.193 --> 01:58:39.754]  Stay with us.
[01:58:42.796 --> 01:58:44.518]  You are listening to GCN.
[01:58:46.454 --> 01:58:49.577]  Visit GCNlive.com today.
[01:58:52.781 --> 01:58:58.647]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[01:58:59.545 --> 01:59:05.451]  At Silverlungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[01:59:06.292 --> 01:59:16.381]  Our most popular silver-based products are the 32-ounce NanoSilver solutions, our 2-ounce NanoSilver nasal applicators, as well as our all-natural silver soaps.
[01:59:17.262 --> 01:59:18.884]  Just released is our 100% natural silver gel.
[01:59:21.366 --> 01:59:27.591]  Our new silver gel is not based on synthetic gelling agents which quickly evaporate and leave the silver at the surface.
[01:59:28.311 --> 01:59:38.739]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[01:59:39.559 --> 01:59:47.145]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[01:59:48.308 --> 01:59:51.310]  That's www.silverlungs.com.
[01:59:55.112 --> 01:59:57.034]  Waging war on corruption.
[01:59:57.494 --> 02:00:00.256]  Alex Jones on the GCM Radio Network.
[02:00:06.857 --> 02:00:11.059]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:11.699 --> 02:00:12.499]  You want answers?
[02:00:13.280 --> 02:00:14.180]  Well, so does he.
[02:00:14.820 --> 02:00:18.442]  He's Alex Jones on the GCN Radio Network.
[02:00:19.022 --> 02:00:23.084]  And now, live from Austin, Texas, Alex Jones.
[02:00:39.383 --> 02:00:41.264]  Ladies and gentlemen, we are live.
[02:00:41.304 --> 02:00:42.545]  Lord Monckton is our guest.
[02:00:42.565 --> 02:00:45.586]  We've got a Joe Rogan excerpt of the big interview I did with him coming up.
[02:00:46.186 --> 02:00:50.509]  We're also going to premiere another report by David Ortiz here on the broadcast.
[02:00:50.629 --> 02:00:53.250]  I want to take some more calls for Lord Monckton as well.
[02:00:54.050 --> 02:00:55.691]  But let's jam in some of those right now.
[02:00:55.871 --> 02:01:00.874]  Chet in New York, listening on 1590 AM WASB.
[02:01:01.014 --> 02:01:01.974]  Welcome, Chet.
[02:01:02.015 --> 02:01:02.495]  You're on the air.
[02:01:03.155 --> 02:01:06.639]  Hello, Mr. Jones and Lord Moxon.
[02:01:06.719 --> 02:01:09.962]  First, Merry Christmas to both of you and your families.
[02:01:10.523 --> 02:01:23.536]  I was just wondering, Lord Moxon, if you thought the new reverse technology they're going to use is going to be like the total way to get that green tax implemented because
[02:01:24.218 --> 02:01:31.207]  You know, everyone has to use like a cell phone or their computer, uh, even their television, uh, their appliances.
[02:01:31.407 --> 02:01:32.789]  You know, is that something that...
[02:01:33.664 --> 02:01:37.305]  It's behind the scenes, you know, that you've investigated.
[02:01:37.646 --> 02:01:38.086]  Sure, sure.
[02:01:38.186 --> 02:01:40.166]  Let me try to get a question out of that.
[02:01:40.186 --> 02:01:42.067]  You're saying... Yeah, I've got the question.
[02:01:42.387 --> 02:01:42.687]  Go ahead.
[02:01:43.288 --> 02:01:44.188]  I've got the question.
[02:01:44.228 --> 02:01:44.728]  Let me say it.
[02:01:45.268 --> 02:01:57.293]  The question is, can they use all these new technologies that we now spend so much of our time talking to each other with in order to control us, monitor us, learn about us, tell us instructions, turn off our electricity?
[02:01:57.613 --> 02:02:01.294]  Yes, they can, and they will if they think they can get away with it.
[02:02:01.815 --> 02:02:02.015]  But,
[02:02:03.035 --> 02:02:10.156]  The great thing is that as people become more aware of this, there are things that can be done about it.
[02:02:10.456 --> 02:02:20.358]  You can retrofit your devices with additional devices that filter out their ability to watch you, listen to you, control you, turn off your electricity, etc.
[02:02:20.838 --> 02:02:27.040]  And we can invent and install these devices faster than they can pass laws saying we're not allowed to.
[02:02:27.540 --> 02:02:28.360]  And in the end,
[02:02:28.960 --> 02:02:32.963]  We will simply get the better of them by out-technologizing them.
[02:02:33.023 --> 02:02:37.626]  The great thing is, what they're trying to do is actually wildly ambitious.
[02:02:38.387 --> 02:02:42.030]  And with very, very simple precautions, you can prevent them doing it.
[02:02:42.490 --> 02:02:54.879]  For instance, the two guys who invented pretty good privacy, which is a form of encoding and encrypting your emails, they used a thing called a trapdoor cipher, which was a very nice advanced concept in mathematics.
[02:02:55.842 --> 02:03:04.052]  Which prevented the authorities from being able to decode the emails of people who use this particular system.
[02:03:04.653 --> 02:03:10.621]  And that's the first of many such devices and possibilities that are now beginning to come onto the market.
[02:03:10.921 --> 02:03:13.064]  It's going to be a huge growth industry.
[02:03:13.524 --> 02:03:27.470]  When people realize just how unfree they could be made if they were to allow these devices, which now, as Alex is saying, have these built-in abilities to communicate with the center.
[02:03:27.510 --> 02:03:29.411]  Let's jam in one more, Lord Monckton.
[02:03:29.471 --> 02:03:31.912]  Frank in Louisiana, you're on the air, listening on Shortwave.
[02:03:32.984 --> 02:03:39.786]  Yes, we know that these globalists have a diabolical mindset and they're godless misanthropes.
[02:03:40.487 --> 02:03:46.349]  I remember in the 90s Catherine Bertini of the UN World Food Group came out and said that food is a weapon.
[02:03:47.069 --> 02:03:48.650]  We use it to control people.
[02:03:49.070 --> 02:03:50.570]  For this we do not apologize.
[02:03:50.991 --> 02:03:54.612]  What does Lord Monckin think about this and has he seen any of that coming up?
[02:03:55.856 --> 02:04:10.263]  Well, indeed, this is exactly what has been going on, and even from within the UN, there are now concerns about this kind of flagrant interference by the UN in, of course, chiefly the lives of poorer people in the poorer countries.
[02:04:10.883 --> 02:04:17.766]  And the UN's right to food rapporteur, Herr Jean Ziegler, said in 2007 that the biofuel scam
[02:04:24.355 --> 02:04:25.836]  Well, well said.
[02:04:25.876 --> 02:04:27.976]  Lord Monckton, great job.
[02:04:27.996 --> 02:04:29.297]  Great job there fighting for us.
[02:04:29.397 --> 02:04:30.077]  Scienceandpublicpolicy.org.
[02:04:30.157 --> 02:04:31.658]  That's the correct site, right?
[02:04:50.854 --> 02:04:51.595]  That's the one.
[02:04:51.795 --> 02:04:52.736]  All right, fantastic.
[02:04:52.776 --> 02:04:53.456]  I'm going from memory.
[02:04:53.497 --> 02:04:54.337]  I visit it all the time.
[02:04:54.698 --> 02:04:55.238]  God bless you.
[02:04:55.278 --> 02:04:56.199]  We appreciate you, sir.
[02:04:56.539 --> 02:04:58.181]  Special reports, more calls.
[02:04:58.441 --> 02:04:59.582]  It's a jam-packed third hour.
[02:04:59.642 --> 02:05:00.103]  Stay with us.
[02:05:02.426 --> 02:05:05.950]  You prepare by purchasing gold, food, and firearms.
[02:05:06.110 --> 02:05:12.017]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[02:05:12.398 --> 02:05:15.702]  When you're sleeping, who's watching out for intruders and spooks?
[02:05:16.383 --> 02:05:17.484]  Check out SimpliSafe.
[02:05:17.764 --> 02:05:21.609]  It's a new do-it-yourself home security system that is completely wireless.
[02:05:21.969 --> 02:05:23.931]  Go to GetSimplySafe.com.
[02:05:24.211 --> 02:05:26.814]  SimpliSafe is independent and off the grid.
[02:05:27.094 --> 02:05:31.358]  It runs on battery power, so even if the grid goes down, you're protected.
[02:05:31.799 --> 02:05:38.385]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[02:05:38.745 --> 02:05:46.233]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[02:05:46.733 --> 02:05:50.738]  If you move or need to relocate, you can take the system with you wherever you go.
[02:05:51.198 --> 02:05:56.385]  SimpliSafe will stand guard protecting your property 24 hours a day, 7 days a week.
[02:05:56.765 --> 02:05:58.587]  Go to GetSimpliSafe.com.
[02:05:58.847 --> 02:06:01.070]  That's GetSimpliSafe.com.
[02:06:02.131 --> 02:06:04.932]  Have you ever wanted to generate your own supply of electrical power?
[02:06:05.192 --> 02:06:06.892]  Even save money on your electric bill?
[02:06:07.172 --> 02:06:10.493]  If so, this could be one of the most important messages you will ever hear.
[02:06:10.793 --> 02:06:12.874]  Solar power generators are now available.
[02:06:12.994 --> 02:06:16.435]  These emergency backup systems provide life-saving electrical power.
[02:06:16.635 --> 02:06:22.456]  Unlike gas generators, a solar generator runs quietly, emits no fumes, and produces electricity from the sun.
[02:06:22.716 --> 02:06:26.077]  It's like having an electrical power plant running quietly in your own home.
[02:06:26.417 --> 02:06:31.021]  Run sump pumps, shortwave radios, computers, and even keep your food from spoiling.
[02:06:31.161 --> 02:06:36.905]  Whether it's hurricanes, ice storms, brownouts or blackouts, you'll never suffer through painful power outages again.
[02:06:37.145 --> 02:06:38.206]  And here's the best news.
[02:06:38.426 --> 02:06:41.369]  A remarkable fall truckload sale is going on right now.
[02:06:41.589 --> 02:06:45.392]  It gets you $1,700 in bonuses when you buy a solar generator.
[02:06:45.512 --> 02:06:48.114]  To find out why these solar generators are the best generators,
[02:06:48.114 --> 02:06:48.554]  I don't know.
[02:07:03.131 --> 02:07:06.112]  You get sick this winter from colds, flu, and other illnesses.
[02:07:06.192 --> 02:07:07.312]  Don't be one of them!
[02:07:07.412 --> 02:07:12.953]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[02:07:13.113 --> 02:07:22.715]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[02:07:22.916 --> 02:07:29.477]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[02:07:29.697 --> 02:07:31.077]  We're good to go.
[02:07:50.643 --> 02:07:56.907]  Go to SupernaturalSilver.com today and use the promo code SILVER2012 for 20% off.
[02:07:57.027 --> 02:07:59.169]  That's SupernaturalSilver.com.
[02:07:59.329 --> 02:08:00.550]  And like us on Facebook.
