[00:00:00.089 --> 00:00:00.750]  Find out right now!
[02:01:07.215 --> 02:01:26.291]  In Iraq, we're going to play that clip, and I was talking to one of the anthropologists who lives here in Austin, a friend of mine, who's also a fan of the show, who was one of the anthropologists on Apocalypto, and she was talking about how, and Mel's actually said it publicly, too, in some interviews, but on the set he was talking about how, you know, this is human sacrifice.
[02:01:26.311 --> 02:01:27.993]  But now even Keith Olbermann's saying it.
[02:01:29.394 --> 02:01:30.435]  Do you agree with that, Hutton?
[02:01:30.475 --> 02:01:34.098]  That, I mean, this is a weird form of human sacrifice over there?
[02:01:34.970 --> 02:01:36.691]  Absolutely, we have no business there.
[02:01:38.631 --> 02:01:40.932]  But, I mean, Bush says we must have more sacrifice.
[02:01:42.253 --> 02:01:54.798]  Well, yeah, well, let's... I would appreciate it more if he had been right there in the Army when they wanted him, or in the Air Force, wherever he was supposed to be.
[02:01:55.038 --> 02:01:57.078]  Or if his daughters were enlisting right now.
[02:01:57.419 --> 02:01:58.279]  Yeah, that would help.
[02:01:59.082 --> 02:02:00.843]  Or some of the members of his family.
[02:02:01.223 --> 02:02:03.304]  What are you going to do if they try to reinstitute the draft?
[02:02:03.364 --> 02:02:07.005]  I mean, you left the U.S., you said, pretty much because of that in the late 60s.
[02:02:09.886 --> 02:02:14.828]  What's the family planning if they try a draft now with all those grandkids?
[02:02:16.368 --> 02:02:19.129]  Well, to start with, 28 of them are in Australia.
[02:02:19.189 --> 02:02:20.770]  They can't get out.
[02:02:23.251 --> 02:02:26.632]  After that, it's anybody's guess.
[02:02:28.334 --> 02:02:30.915]  Hutton, in closing, anything else you want to add?
[02:02:30.955 --> 02:02:43.699]  And why did you decide to, after two and a half years of silence, I guess the last time I interviewed you on air you were about 86, now you're 88, why are you now deciding to go public again?
[02:02:44.499 --> 02:02:46.039]  Well, I'm shirking my duty.
[02:02:46.119 --> 02:02:48.160]  I've got to get this stuff out about the church.
[02:02:50.441 --> 02:02:55.022]  And it doesn't make any difference for what else I'm supposed to have said or thought.
[02:02:56.358 --> 02:02:58.659]  Uh, we got the Thought Police going, of course.
[02:03:00.980 --> 02:03:04.302]  They've got all this hate crimes legislation they're trying to pass to restrict free speech.
[02:03:04.922 --> 02:03:05.322]  Oh, yeah.
[02:03:06.663 --> 02:03:07.423]  Free thought, too.
[02:03:11.725 --> 02:03:23.731]  But, for instance, now our friendly Ratzinger has decided that he will give us his kind, loving permission to have a mass back.
[02:03:25.117 --> 02:03:26.378]  But he's not doing that.
[02:03:26.418 --> 02:03:30.881]  He's giving us the 1962 change of John 23rd.
[02:03:31.862 --> 02:03:37.526]  So basically... But again, that shows they're at least trying to camouflage what they're doing a little bit more.
[02:03:37.587 --> 02:03:43.571]  That shows that the traditionalist movement, or as you call it, the orthodox movement, is exploding.
[02:03:43.631 --> 02:03:44.352]  I mean, is it not?
[02:03:44.672 --> 02:03:46.493]  Well, they're trying to break it up, you see.
[02:03:46.573 --> 02:03:48.535]  Some people will settle for just the mass.
[02:03:49.456 --> 02:03:49.876]  I won't.
[02:03:50.036 --> 02:03:51.157]  I want the whole church back.
[02:03:52.688 --> 02:03:52.908]  Well...
[02:04:08.288 --> 02:04:31.207]  Well, Hutton, you've done amazing work with others towards exposing this takeover and this evil, and it does show that individuals highly motivated can have an effect, and you have had a life well lived and are still doing wonderful work, and I know you're going to be around with us for a long time to come, my friend, and I hope we can avert an attack on Iran and a draft and the rest of it, but I think if they try that it's going to be the beginning of the end for them.
[02:04:31.227 --> 02:04:32.729]  I think they can push too far.
[02:04:34.830 --> 02:04:36.672]  Yeah, well, they'll never push too far.
[02:04:37.884 --> 02:04:40.326]  Because they're after a certain thing.
[02:04:42.027 --> 02:04:43.087]  Homogenization.
[02:04:44.028 --> 02:04:45.329]  Everybody's got to be the same.
[02:04:46.489 --> 02:04:48.030]  Otherwise we won't make good slaves.
[02:04:49.231 --> 02:04:51.172]  That goes in the church, especially.
[02:04:53.193 --> 02:04:55.715]  So if we get the church back, we have a chance with the other.
[02:04:55.795 --> 02:04:58.217]  I don't know what chance we can have with the government.
[02:05:00.498 --> 02:05:02.719]  But I'm working as well as I can on the church.
[02:05:03.100 --> 02:05:03.880]  You keep it up!
[02:05:04.160 --> 02:05:04.881]  HuttonGibson.com
[02:05:08.064 --> 02:05:10.106]  And we've got a link up on the site to his P.O.
[02:05:10.146 --> 02:05:12.729]  Box to get his newsletter, $5 a year.
[02:05:13.130 --> 02:05:14.652]  Hutton, thank you for coming on again.
[02:05:14.692 --> 02:05:16.754]  I'm honored you chose this program to go public again.
[02:05:17.114 --> 02:05:18.216]  We'll talk to you soon, my friend.
[02:05:18.596 --> 02:05:19.517]  Thank you.
[02:05:19.557 --> 02:05:19.998]  Take care.
[02:05:20.678 --> 02:05:21.680]  There goes Hutton Gibson.
[02:05:21.920 --> 02:05:23.662]  We'll be right back with the news and a lot more.
[02:05:32.927 --> 02:05:38.336]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[02:05:38.756 --> 02:05:46.388]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[02:05:47.068 --> 02:05:54.132]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[02:05:54.532 --> 02:06:05.938]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[02:06:06.258 --> 02:06:09.780]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[02:06:10.221 --> 02:06:12.142]  It's an anthology of government crimes.
[02:06:12.482 --> 02:06:16.324]  Terror Storm is a film that everyone who wants to be truly informed must see.
[02:06:16.924 --> 02:06:28.854]  Get your copy today on Infowars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv.
[02:06:31.336 --> 02:06:32.377]  The War on Terrorism.
[02:06:32.697 --> 02:06:35.479]  Will it be fought overseas or will it affect us here at home?
[02:06:35.760 --> 02:06:39.923]  If you are like most folks, you want to be prepared but can't afford an underground shelter.
[02:06:40.343 --> 02:06:41.144]  So what do you do?
[02:06:41.164 --> 02:06:46.048]  Did you know that you can use your home as a shelter against fallout and biological or chemical attacks?
[02:06:46.528 --> 02:06:48.649]  With a little know-how, it's not that difficult.
[02:06:49.149 --> 02:07:03.853]  Sheltering in Place, surviving acts of terrorism from biological, chemical, and radioactive fallout, developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[02:07:03.873 --> 02:07:10.935]  government, gives you easy-to-follow video instructions, and walks you step-by-step through the process of preparing your home as a shelter.
[02:07:11.295 --> 02:07:15.697]  Get this critical video every American needs for only $29 plus shipping.
[02:07:16.137 --> 02:07:20.419]  Order by calling New Millennium today at 888-803-4438.
[02:07:20.459 --> 02:07:23.240]  That's 888-803-4438.
[02:07:23.740 --> 02:07:27.441]  Or order on the web at Berkeywater.com.
[02:07:29.442 --> 02:07:31.843]  Attention, attention everyone!
[02:07:31.923 --> 02:07:34.384]  A brand new invention just released.
[02:07:34.464 --> 02:07:39.146]  It's called Wrist Ease, the new patented portable ergonomic wrist support.
[02:07:39.827 --> 02:07:46.648]  Wristease comforts your wrists from the sometimes painful tasks of typing, writing, using a mouse or adding machine.
[02:07:47.168 --> 02:08:00.030]  Unlike most conventional wrist pads that are either attached to a mouse pad or lay flat in front of your keyboard, Wristease is totally portable and ideal for laptop users and technicians who are constantly on the go.
[02:08:00.050 --> 02:08:04.471]  Wristease is perfect for children doing homework or playing video games.
[02:08:04.931 --> 02:08:08.912]  Wristease provides the proper comfort and support for all ages and
[02:08:09.492 --> 02:08:15.017]  Wristease provides comfort for victims of carpal tunnel syndrome and other repetitive injuries.
[02:08:15.397 --> 02:08:18.399]  You can order Wristease now at Wristease.com.
[02:08:18.799 --> 02:08:20.020]  That's Wristease.
[02:08:20.441 --> 02:08:25.405]  W-R-I-S-T-E-A-S-E Wristease.com.
[02:08:25.565 --> 02:08:27.426]  Once again, Wristease.com.
[02:08:34.466 --> 02:08:35.107]  Big Brother.
[02:08:35.787 --> 02:08:36.828]  Mainstream media.
[02:08:37.548 --> 02:08:38.689]  Government cover-ups.
[02:08:39.310 --> 02:08:40.110]  You want answers?
[02:08:40.891 --> 02:08:41.952]  Well, so does he.
[02:08:42.292 --> 02:08:46.395]  He's Alex Jones on the GCN Radio Network.
[02:08:46.615 --> 02:08:50.758]  And now, live from Austin, Texas, Alex Jones.
[02:08:51.339 --> 02:08:57.663]  I'm gonna get into the government's piece from a few weeks ago about sacrifice, human sacrifice, what the war is all about.
[02:08:57.683 --> 02:08:59.965]  And I wanted to integrate it with just a clip
[02:09:00.874 --> 02:09:02.476]  It's not as powerful without the video.
[02:09:03.357 --> 02:09:05.539]  From a special report we did in England.
[02:09:06.160 --> 02:09:07.582]  Footage we shot but never used.
[02:09:08.262 --> 02:09:09.244]  Footage in Canada.
[02:09:09.404 --> 02:09:10.365]  Footage in Austin.
[02:09:11.266 --> 02:09:11.987]  Just a few weeks ago.
[02:09:12.007 --> 02:09:14.870]  The other stuff's from a year ago and then a few months ago.
[02:09:15.951 --> 02:09:19.896]  Just everywhere we go there are these occultic monuments.
[02:09:21.337 --> 02:09:23.539]  And it ties into the, quote, cult of sacrifice.
[02:09:23.579 --> 02:09:28.543]  Before we do that, if you want to find out about the cult of sacrifice, the Order of Death, get my film, The Order of Death.
[02:09:28.723 --> 02:09:30.904]  It's a 46-minute documentary.
[02:09:31.665 --> 02:09:39.351]  And then on the same DVD is my original two-hour film, Dark Secrets Inside Bohemian Grove, re-edited, updated, and re-cut.
[02:09:41.312 --> 02:09:43.854]  Okay, so you get those two films on one DVD.
[02:09:47.139 --> 02:09:47.879]  The Order of Death.
[02:09:47.899 --> 02:09:49.040]  People get confused by this.
[02:09:50.061 --> 02:09:50.741]  They say, what is it?
[02:09:50.821 --> 02:09:51.541]  One film or two films?
[02:09:51.982 --> 02:09:53.663]  It's two films on one disc.
[02:09:54.223 --> 02:09:58.045]  There's the updated original from 2000 when I snuck into Bohemian Grove with Mike Hanson.
[02:09:58.625 --> 02:10:03.068]  And then an employee snuck back in in 2005 and got all this footage.
[02:10:03.768 --> 02:10:05.269]  We put it all together in 2006.
[02:10:05.489 --> 02:10:06.710]  It's The Order of Death.
[02:10:07.070 --> 02:10:07.650]  It's amazing.
[02:10:07.670 --> 02:10:14.314]  And then it has the whole other dark secrets inside Bohemian Grove updated with new information and remastered.
[02:10:15.367 --> 02:10:17.089]  I don't think so.
[02:10:26.970 --> 02:10:28.211]  That is $19.95.
[02:10:28.291 --> 02:10:31.414]  Two films, one DVD, $19.95.
[02:10:31.454 --> 02:10:32.635]  Take my Police State Trilogy.
[02:10:32.775 --> 02:10:35.158]  My first seven films I made were only on VHS.
[02:10:35.178 --> 02:10:36.839]  I never had time to get around to put them on DVD.
[02:10:37.400 --> 02:10:40.883]  Now, Police State 2000, Police State 2 The Takeover, Police State 3 Total Enslavement.
[02:10:41.243 --> 02:10:43.145]  Three different discs, one DVD case, $34.95.
[02:10:43.185 --> 02:10:43.966]  Normally $60 for that.
[02:10:44.246 --> 02:10:44.687]  You get it for $34.95.
[02:10:51.252 --> 02:10:52.294]  Slashing prices.
[02:10:52.314 --> 02:10:53.555]  45% off.
[02:10:54.677 --> 02:11:04.349]  And the other films, The Masters of Terror, Matrix of Evil, America Destroyed by Design, Comprehensive Annual Financial Reports exposed.
[02:11:04.789 --> 02:11:06.031]  My original seven films.
[02:11:07.725 --> 02:11:10.487]  Now available on DVD at Infowars.com.
[02:11:10.727 --> 02:11:13.789]  You can also get my new film, Terror Storm, the history of government-sponsored terror.
[02:11:13.869 --> 02:11:15.230]  Such an incredibly important film.
