[00:00:00.309 --> 00:00:01.090]  Find out right now!
[01:56:52.449 --> 01:56:55.990]  And they were fomenting mind control.
[01:56:56.130 --> 01:56:56.390]  Right.
[01:56:56.470 --> 01:56:59.211]  And this guy ends up... No, I mean, there was some good stuff there.
[01:56:59.311 --> 01:57:13.715]  I love the episode, by the way, of The X-Files where it's near the end of the series and they find some aliens and they go and they inspect the scene and they pull off the heads and they are CIA agents in alien uniforms posing as aliens.
[01:57:13.755 --> 01:57:14.735]  I thought that was pretty good.
[01:57:15.536 --> 01:57:15.976]  Well, yeah.
[01:57:16.016 --> 01:57:16.596]  But you made a point.
[01:57:16.616 --> 01:57:19.118]  Let me go back to the original point that you made, if I could, Eric.
[01:57:19.899 --> 01:57:21.840]  Look at today's TV schedule.
[01:57:21.920 --> 01:57:22.901]  It's programming.
[01:57:22.921 --> 01:57:24.342]  500 channels of it.
[01:57:24.542 --> 01:57:25.323]  Programming.
[01:57:25.543 --> 01:57:28.846]  They don't call it that for an anomalous reason.
[01:57:29.166 --> 01:57:30.087]  It's cop shows.
[01:57:30.147 --> 01:57:31.127]  It's court shows.
[01:57:31.167 --> 01:57:31.968]  It's CSI.
[01:57:32.028 --> 01:57:33.769]  It's The Running Man, basically.
[01:57:34.030 --> 01:57:35.190]  It's medical shows.
[01:57:35.231 --> 01:57:36.451]  I mean, just littered with that.
[01:57:36.491 --> 01:57:39.274]  And if you're not getting that, it's sports and reality TV.
[01:57:39.334 --> 01:57:40.755]  So you make a good comment.
[01:57:41.135 --> 01:57:42.517]  I'll give you one more example of...
[01:57:51.821 --> 01:57:54.382]  Well, anyway, this X-File episode, he goes up to the tower.
[01:57:54.402 --> 01:57:57.544]  This guy goes up to the tower akin to... I gotta cut you there, man.
[01:57:57.564 --> 01:57:58.324]  I gotta keep moving.
[01:57:58.344 --> 01:58:02.407]  We can't go over all the X-File episodes, but you made a good point, and let's stick with that.
[01:58:02.647 --> 01:58:06.349]  Gotta go to Torin Wolf, a friend of ours here in Texas.
[01:58:06.389 --> 01:58:10.371]  He's an ex-Iraqi vet who has been opened up to 9-11 truth.
[01:58:10.411 --> 01:58:10.931]  He's out there.
[01:58:10.971 --> 01:58:15.173]  In fact, I know you were out with the guys this Saturday in front of the Statehouse.
[01:58:15.213 --> 01:58:16.194]  Torin, thanks for joining us.
[01:58:16.734 --> 01:58:18.075]  Thanks for talking to me, Jack.
[01:58:18.095 --> 01:58:20.776]  I always appreciate talking to a fellow patriot.
[01:58:21.707 --> 01:58:25.712]  Well, you're a patriot with a lot to lose, and you've got a great background.
[01:58:25.752 --> 01:58:33.160]  You were an Army nurse, you were a combat nurse in Iraq, and you paid the price over there.
[01:58:33.280 --> 01:58:37.345]  Earlier on the show, we were talking about depleted uranium, and I guess if we really support the troops,
[01:58:38.065 --> 01:58:45.912]  We need to embody in bold the current investigations, the cover-ups that are going on right now about depleted uranium.
[01:58:45.952 --> 01:58:48.755]  I'd like to bring you back if you can hold about 70-80 seconds.
[01:58:48.775 --> 01:58:51.998]  We'll come back for the third hour of the Alex Jones Show.
[01:58:52.018 --> 01:58:53.059]  Appreciate everybody joining us.
[01:58:53.079 --> 01:58:53.899]  Phone lines are open.
[01:58:53.919 --> 01:58:55.201]  We've got a lot of news to report.
[01:58:55.461 --> 01:58:56.161]  Stay with us.
[01:58:56.202 --> 01:58:57.643]  This is the Alex Jones Show.
[01:58:57.923 --> 01:59:00.025]  It's the Genesis Communications Radio Network.
[01:59:13.368 --> 01:59:18.456]  If you would like a copy of this show, come to GCNlive.com and reserve it today, or call toll-free 877-376-45.
[01:59:23.547 --> 01:59:26.709]  Introducing the most efficient gravity filter available.
[01:59:26.749 --> 01:59:30.792]  You know, if you were to throw 100 ball bearings at a magnet, most would bounce off.
[01:59:30.932 --> 01:59:33.474]  But, if you place them on the magnet, all would stick.
[01:59:33.554 --> 01:59:35.876]  The same principle applies in water filtration.
[01:59:36.056 --> 01:59:44.502]  Most filtration systems force water through the filter at 60 to 90 PSI, causing water molecules to race through the filter in less than a second.
[01:59:44.582 --> 01:59:45.903]  The Berkey light is different.
[01:59:46.023 --> 01:59:50.026]  Water molecules take 5 to 10 minutes to pass through the torturous path
[01:59:50.286 --> 01:59:51.627]  Not yet available in Iowa.
[02:00:21.957 --> 02:00:23.879]  Waging war on corruption.
[02:00:24.359 --> 02:00:27.241]  Alex Jones on the GCN Radio Network.
[02:00:33.646 --> 02:00:34.307]  Big Brother.
[02:00:34.967 --> 02:00:36.028]  Mainstream media.
[02:00:36.729 --> 02:00:37.829]  Government cover-ups.
[02:00:38.470 --> 02:00:39.290]  You want answers?
[02:00:40.071 --> 02:00:40.952]  Well, so does he.
[02:00:40.972 --> 02:00:45.395]  He's Alex Jones on the GCN Radio Network.
[02:00:45.816 --> 02:00:49.879]  And now, live from Austin, Texas, Alex Jones.
[02:00:52.777 --> 02:00:54.099]  Thank you for joining us today, folks.
[02:00:54.139 --> 02:00:58.766]  The third hour of the Alex Jones Show coming your way on Genesis Communications Network.
[02:00:58.926 --> 02:01:02.271]  I'm Jack Blood, your radio gun sitting in for Alex Jones today.
[02:01:02.291 --> 02:01:03.572]  One more hour to go.
[02:01:04.764 --> 02:01:06.184]  We'll keep the phone lines open.
[02:01:06.244 --> 02:01:08.465]  No guests.
[02:01:08.485 --> 02:01:08.765]  800-259-9231.
[02:01:08.785 --> 02:01:09.305]  1-800-259-9231.
[02:01:09.985 --> 02:01:14.407]  Got a lot of news to go over.
[02:01:14.687 --> 02:01:17.287]  We'll do that, but we'll take a few more of your calls in the meantime.
[02:01:17.988 --> 02:01:21.169]  Speaking with Torin Wolfe on the line from Texas here.
[02:01:21.189 --> 02:01:26.790]  Torin, I tried to give you a little bit of an introduction here, but I know you called in for something, so you got the floor, buddy.
[02:01:27.410 --> 02:01:28.411]  Well, thanks a lot, Jack.
[02:01:28.451 --> 02:01:29.271]  I do appreciate it.
[02:01:31.005 --> 02:01:40.889]  Anybody who's been listening to the presentations that I've been doing knows that I have a background, a very significant background, specifically in hazardous materials.
[02:01:40.949 --> 02:01:46.691]  I was a hazardous materials consultant licensed as an asbestos consultant here in the state of Texas for 12 years.
[02:01:47.591 --> 02:01:59.376]  And while I was putting together my final points on a PowerPoint that I'm going to be doing this weekend, I just decided that I wanted to go ahead and get the EPA's actual
[02:02:00.305 --> 02:02:05.026]  Well, I went ahead and I logged onto EPA.gov, and anybody can do this.
[02:02:05.046 --> 02:02:05.346]  EPA.gov.
[02:02:05.366 --> 02:02:11.007]  I typed in a 9-11 result in their little search engine, and I actually downloaded the EPA's actual data set.
[02:02:29.904 --> 02:02:30.405]  I don't
[02:02:41.940 --> 02:02:43.141]  September 14, 2001.
[02:02:43.582 --> 02:03:03.663]  So they give the alert that you can go back into the city, and that's an important point to make, Torim, because they're not just talking about the rescue workers, they're talking about people that got out of the city, it's now safe to go back, go shopping, but they hadn't actually even begun to do any type of analysis on this, although I'm sure they were aware of what the possibilities were, until the day after they made that announcement.
[02:03:04.224 --> 02:03:10.108]  Well, yeah, that's actually the most interesting thing, is that they had absolutely no proof.
[02:03:10.469 --> 02:03:17.174]  And in a hazardous material situation, until you can prove that the area is safe, it is considered unsafe.
[02:03:17.274 --> 02:03:18.275]  That's federal law.
[02:03:18.475 --> 02:03:23.338]  So you think it's conscience-shocking for them to have told everybody to go back in and it was safe to go in?
[02:03:23.358 --> 02:03:26.561]  I mean, that's what the courts ruled, that it wasn't conscience-shocking.
[02:03:26.821 --> 02:03:28.242]  Well, if you don't have a conscience, no.
[02:03:28.542 --> 02:03:29.843]  Exactly, that was my point.
[02:03:31.614 --> 02:03:36.377]  If you're willing to sell your soul for anything, I guess not.
[02:03:37.398 --> 02:03:38.719]  I about came unglued.
[02:03:38.759 --> 02:03:44.262]  I actually called my wife from upstairs saying, you're not going to believe what I just caught these people in.
[02:03:45.883 --> 02:03:48.405]  I was kind of surprised that nobody had grabbed this.
[02:03:49.065 --> 02:03:52.888]  It's also interesting that the ruling seems to come into conjunction.
[02:03:52.908 --> 02:03:58.751]  We just had a caller call in and they announced that Rosie O'Donnell on Network TV on The View was going to tackle this subject.
[02:04:00.072 --> 02:04:00.692]  I wholeheartedly agree.
[02:04:28.965 --> 02:04:41.355]  I'll tell you, as one of the things that I've always tried to stay focused on is the human element, not just the raw emotion that is just obviously there.
[02:04:42.676 --> 02:04:48.521]  But in addition to the science, which is 2 plus 2 always equals 4, folks.
[02:04:48.561 --> 02:04:49.001]  I'm sorry.
[02:04:49.802 --> 02:04:50.462]  That's science.
[02:04:51.963 --> 02:04:53.845]  But the human element is
[02:04:55.084 --> 02:04:58.447]  Much, much more important to me than somebody's opinion.
[02:04:59.027 --> 02:05:05.312]  And what I did last night is I downloaded all of the names of the World Trade Center victims.
[02:05:05.552 --> 02:05:06.573]  Every single one of them.
[02:05:06.613 --> 02:05:07.894]  I've got a pretty high-speed computer.
[02:05:08.655 --> 02:05:13.499]  And it completely overloaded my buffers on my $3,000 computer system.
[02:05:14.299 --> 02:05:15.660]  Hold on for one second.
[02:05:15.680 --> 02:05:16.741]  I'll give you another minute on the other side.
[02:05:16.761 --> 02:05:18.142]  We've got to go to more calls and more news.
[02:05:18.162 --> 02:05:19.123]  The Alex Jones Show, folks.
[02:05:19.143 --> 02:05:19.483]  Stay tuned.
[02:05:19.523 --> 02:05:20.044]  Infowars.com.
[02:05:32.398 --> 02:05:37.802]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[02:05:38.202 --> 02:05:45.828]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[02:05:46.539 --> 02:05:53.584]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[02:05:54.005 --> 02:06:05.413]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[02:06:05.733 --> 02:06:09.256]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[02:06:09.696 --> 02:06:11.618]  It's an anthology of government crimes.
[02:06:11.958 --> 02:06:15.741]  Terror Storm is a film that everyone who wants to be truly informed must see.
[02:06:16.388 --> 02:06:28.232]  Get your copy today at Infowars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv.
[02:06:29.073 --> 02:06:34.155]  Black Berkey purification elements are more powerful than any gravity filter element on the market.
[02:06:34.235 --> 02:06:41.537]  These awesome elements are used in Berkey purification systems and they can also be used to upgrade most other gravity filtration systems.
[02:06:41.697 --> 02:06:45.599]  They can purify raw, untreated water by removing pathogenic bacteria.
[02:06:45.819 --> 02:06:52.308]  Cysts, parasites, trihalomethanes and chemicals such as chlorine, atrazine, styrene and MTBE.
[02:06:52.509 --> 02:06:57.095]  These elements also reduce unwanted heavy metals such as lead, mercury and aluminum.
[02:06:57.356 --> 02:07:02.323]  Unbelievably, they even remove small micro-particulate from water like food coloring particles.
[02:07:02.543 --> 02:07:05.465]  Yeah, they leave in the nutritional minerals that your body needs.
