[00:00:00.209 --> 00:00:01.470]  We're good to go.
[01:57:42.253 --> 01:57:42.613]  Okay?
[01:57:43.113 --> 01:57:53.139]  So, please, to all the people that attack me, even though it's entertaining and I laugh at it when I'm in a sick mood and it's sick that I do that, it's wrong, I want to challenge you
[01:57:54.372 --> 01:57:56.433]  To only spend half your time attacking me.
[01:57:57.093 --> 01:57:57.973]  Or no, don't do this.
[01:57:58.273 --> 01:57:59.433]  Keep all the attacks going.
[01:57:59.453 --> 01:58:00.594]  In fact, double them.
[01:58:00.954 --> 01:58:02.154]  But would you add it?
[01:58:02.834 --> 01:58:03.834]  Add it to what you do?
[01:58:05.595 --> 01:58:07.915]  Would you attack sodium fluoride in the water for me please?
[01:58:08.455 --> 01:58:09.696]  We're starting to have a breakthrough there.
[01:58:10.296 --> 01:58:11.956]  We need all our weight on this.
[01:58:12.556 --> 01:58:14.657]  Would you please expose the mercury in the shots?
[01:58:15.257 --> 01:58:16.998]  Would you please expose the open borders?
[01:58:17.658 --> 01:58:22.459]  Would you please get issue driven so we can actually reach out and grow?
[01:58:23.684 --> 01:58:30.026]  Okay, instead of thinking you're finding boogeymen under every rock, we'll be right back.
[01:58:32.526 --> 01:58:35.767]  Thank you for listening to GCN.
[01:58:35.787 --> 01:58:39.888]  Visit GCNlive.com today.
[01:58:41.549 --> 01:58:42.949]  It is a big idea.
[01:58:44.049 --> 01:58:45.090]  A new world order.
[01:58:45.790 --> 01:58:49.931]  In the near future, Earth is dominated by a powerful world government.
[01:58:50.680 --> 01:58:52.421]  It's known as the Bilderberg.
[01:58:53.502 --> 01:58:55.744]  Put their objective being world domination.
[01:58:56.304 --> 01:58:58.726]  For thousands of years, their dark order grew.
[01:58:59.487 --> 01:59:06.793]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[01:59:09.824 --> 01:59:14.807]  For the first time in history, the elite's plan for world government is blown wide open.
[01:59:15.268 --> 01:59:18.750]  You will learn the secret that drives the entire New World Order agenda.
[01:59:19.150 --> 01:59:21.672]  Bill of Rights is making great progress toward a world government.
[01:59:21.712 --> 01:59:22.693]  Most people have no idea.
[01:59:22.713 --> 01:59:23.633]  They're not after money.
[01:59:23.653 --> 01:59:24.734]  They have all the money they need.
[01:59:24.934 --> 01:59:25.635]  They're after power.
[01:59:25.695 --> 01:59:26.795]  That's what they're after these years.
[01:59:27.076 --> 01:59:31.619]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[01:59:31.839 --> 01:59:35.301]  Or watch it online right now at PrisonPlanet.tv.
[01:59:35.421 --> 01:59:36.282]  In Game.
[01:59:36.542 --> 01:59:38.583]  Blueprint for global enslaving.
[01:59:38.603 --> 01:59:39.664]  You have been warned.
[01:59:43.767 --> 01:59:45.709]  Waging war on corruption.
[01:59:46.169 --> 01:59:49.071]  Alex Jones on the GCN Radio Network.
[01:59:55.436 --> 01:59:56.637]  Government cover-ups.
[01:59:57.198 --> 01:59:58.038]  You want answers?
[01:59:58.779 --> 01:59:59.660]  Well, so does he.
[02:00:00.340 --> 02:00:03.963]  He's Alex Jones on the GCN Radio Network.
[02:00:04.523 --> 02:00:08.607]  And now, live from Austin, Texas, Alex Jones.
[02:00:14.773 --> 02:00:21.158]  I attempt to bring you good guest, accurate info, or to bring you opposing views.
[02:00:22.459 --> 02:00:27.503]  A lot of the people that attack me lie and say that we scream calls and we have fake callers.
[02:00:28.103 --> 02:00:30.305]  You out there that have listened and called in know that's not true.
[02:00:30.785 --> 02:00:35.409]  You know, I mean, just frankly, the people saying things about me have no proof, no evidence, it's all lies.
[02:00:35.989 --> 02:00:37.170]  And I, for one, am sick of it.
[02:00:37.959 --> 02:00:39.739]  Not because I don't like being attacked.
[02:00:39.819 --> 02:00:41.220]  Frankly, it only builds the show.
[02:00:42.160 --> 02:00:43.340]  That's just a media rule.
[02:00:44.341 --> 02:00:49.402]  What I don't like is that it distracts people away from real issues.
[02:00:49.442 --> 02:00:50.642]  Now, I'm done talking about it.
[02:00:51.102 --> 02:00:52.702]  That's distracted us for 15 minutes.
[02:00:53.223 --> 02:00:55.283]  I want to get us some economic news, a bunch of other news.
[02:00:55.323 --> 02:00:59.064]  We got Dion, we got Derek, we got many others that are holding.
[02:01:00.843 --> 02:01:02.383]  I promise to take a lot of calls today.
[02:01:02.524 --> 02:01:05.945]  I've done that so far, but not as many as I'd like.
[02:01:05.965 --> 02:01:08.005]  1-800-259-9231.
[02:01:09.265 --> 02:01:11.626]  But somebody brings up Oklahoma City, I've got to talk about it.
[02:01:12.186 --> 02:01:14.107]  Or somebody brings up other issues, I've got to talk about it.
[02:01:14.907 --> 02:01:20.649]  Or somebody just brings up the... It may not even be looniness.
[02:01:21.489 --> 02:01:22.709]  It's probably government operatives.
[02:01:22.729 --> 02:01:24.890]  I mean, nobody can believe that the...
[02:01:26.034 --> 02:01:28.596]  Sun orbits the Earth and we're on some type of pinwheel.
[02:01:28.636 --> 02:01:30.437]  I mean, I just can't handle it anymore.
[02:01:30.978 --> 02:01:32.859]  I don't believe in rife machines.
[02:01:32.899 --> 02:01:34.520]  I don't believe in chupacabras.
[02:01:34.760 --> 02:01:36.121]  I don't believe in kooky bull.
[02:01:36.641 --> 02:01:37.702]  I'm into documents.
[02:01:37.762 --> 02:01:38.883]  I interview economists.
[02:01:38.923 --> 02:01:40.804]  I'm into serious issues.
[02:01:41.245 --> 02:01:42.566]  I give you mainstream stories.
[02:01:42.646 --> 02:01:51.472]  Aaron reposted them on JonesReport.com about Bayer knowingly shipping out AIDS blood and Factor 8 and DynCorp running child kidnapping rings.
[02:01:51.852 --> 02:01:53.253]  I mean, we've got to fight that!
[02:01:55.100 --> 02:01:58.461]  Not just spend all our time pointing fingers saying who the best leader is.
[02:02:02.942 --> 02:02:04.222]  I mean, do you get death threats?
[02:02:05.182 --> 02:02:05.982]  I mean, real ones?
[02:02:08.563 --> 02:02:09.243]  No, you don't.
[02:02:10.503 --> 02:02:12.204]  I'm doing this to try to save people.
[02:02:12.484 --> 02:02:14.724]  I'm doing this because it upsets me that evil keeps winning.
[02:02:16.925 --> 02:02:18.185]  And I'm a righteous person.
[02:02:18.885 --> 02:02:22.906]  I'm not a pure person, but at my core, I am trying to do good.
[02:02:23.920 --> 02:02:25.561]  And anyone with discernment knows that.
[02:02:25.601 --> 02:02:27.481]  For the weak or the mentally ill out there, you don't.
[02:02:27.862 --> 02:02:28.622]  And you never will.
[02:02:30.162 --> 02:02:32.723]  The New World Order makes you cynical and trains you not to trust anything.
[02:02:34.924 --> 02:02:36.265]  You need to trust but verify.
[02:02:36.325 --> 02:02:38.405]  You need to go out and you need to check in.
[02:02:38.445 --> 02:02:39.626]  And who's had track records?
[02:02:39.666 --> 02:02:40.446]  Who's told the truth?
[02:02:40.706 --> 02:02:41.467]  Who's warned you?
[02:02:41.507 --> 02:02:43.387]  Who's given you advice that turned out to be true?
[02:02:43.988 --> 02:02:49.190]  That's... I mean, I can't believe people in this movement.
[02:02:49.210 --> 02:02:50.830]  They just believe anything anybody tells them.
[02:02:52.111 --> 02:02:53.031]  You can't do that.
[02:02:53.692 --> 02:02:56.754]  You have to go out and check in to what everybody's saying.
[02:02:57.955 --> 02:03:00.256]  Now here's the news, folks, and it's serious.
[02:03:02.138 --> 02:03:03.959]  This is AFP.
[02:03:04.619 --> 02:03:04.859]  U.S.
[02:03:04.899 --> 02:03:07.621]  Treasury Chief says Social Security unsustainable.
[02:03:08.342 --> 02:03:08.522]  U.S.
[02:03:08.542 --> 02:03:19.149]  Treasury Secretary Henry Paulson said Tuesday that America's Social Security program for the retired is financially unsustainable and needs an urgent overhaul.
[02:03:19.835 --> 02:03:33.017]  Paulson speaking after a government panel had completed its annual assessment of the Social Security and Medicare benefits program said waves of retiring Americans threatened to soon deplete available funds stockpiled in the two programs.
[02:03:33.763 --> 02:03:40.125]  As the baby boom generation moves into retirement, these programs face progressively larger financial challenges, Paulson said.
[02:03:40.485 --> 02:03:49.467]  The Treasury Secretary said the growing number of retirees and the program's rising costs could harm America's future prosperity if Social Security and Medicare are not overhauled or bolstered.
[02:03:49.807 --> 02:03:50.367]  Let's stop there.
[02:03:50.607 --> 02:03:51.667]  Bolstered means more taxes.
[02:03:53.928 --> 02:03:59.069]  For Social Security, the government takes about 8% of your total earnings.
[02:04:01.886 --> 02:04:10.256]  If you were a 7-Eleven worker and invested at 5% yields a year, on average you'd retire after 35 years with about a million bucks.
[02:04:12.999 --> 02:04:16.624]  With Social Security, you're probably going to get about $150,000 paid out.
[02:04:17.465 --> 02:04:21.209]  Maybe if you're lucky, from the time you retire at 63 and you die at 76.
[02:04:25.316 --> 02:04:30.221]  And none of that even matters now because they've devalued Social Security by more than half in the last four years.
[02:04:30.601 --> 02:04:32.303]  So, this is all a moot point.
[02:04:32.403 --> 02:04:36.207]  We'll discuss it, get into gold exploding, and a lot more.
[02:04:36.247 --> 02:04:39.811]  Your phone calls and a bunch of audio clips and tons of news straight ahead.
[02:04:48.226 --> 02:04:49.906]  Our beloved Republic is on her knees.
[02:04:50.207 --> 02:04:53.628]  The forces of globalism are destroying national sovereignty worldwide.
[02:04:53.828 --> 02:04:55.708]  But in Liberty's darkest hour, there is hope.
[02:04:56.308 --> 02:04:59.049]  The first time in modern history, the people are beginning to wake up.
[02:04:59.369 --> 02:05:04.871]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[02:05:05.151 --> 02:05:09.092]  We have a short time frame to fully awaken and energize the people to meet this threat.
[02:05:09.432 --> 02:05:14.353]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[02:05:14.633 --> 02:05:17.434]  PrisonPlanet.tv is a vault of forbidden information.
[02:05:17.694 --> 02:05:24.596]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[02:05:24.976 --> 02:05:30.838]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[02:05:30.998 --> 02:05:35.519]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[02:05:35.859 --> 02:05:38.360]  The Info War is waiting for you to set it free.
[02:05:38.700 --> 02:05:40.401]  Join PrisonPlanet.TV.
[02:05:40.781 --> 02:05:42.542]  Burn the info bombs to disk.
[02:05:42.782 --> 02:05:44.603]  Put them on the file sharing networks.
[02:05:44.923 --> 02:05:46.363]  Bring down the New World Order.
[02:05:46.723 --> 02:05:48.124]  PrisonPlanet.TV.
[02:05:50.145 --> 02:05:50.605]  Hi, neighbor.
[02:05:51.883 --> 02:05:53.604]  We all know that knowledge is power.
[02:05:54.024 --> 02:05:57.125]  We've tried to give you knowledge to help you prepare for rough times.
[02:05:57.745 --> 02:06:02.426]  There's the worldwide famine and our country's dependence on often dangerous food imports.
[02:06:03.067 --> 02:06:05.047]  You know about genetically poisoned food.
[02:06:05.568 --> 02:06:11.169]  Two-thirds of the food is disappearing with the bees along with huge crop failures from all-time record water shortages.
[02:06:11.890 --> 02:06:15.551]  You know they're turning food into fuel with corn ethanol plants.
[02:06:16.491 --> 02:06:20.194]  If we do not control our food, food will be used to control us.
[02:06:20.734 --> 02:06:25.878]  Food control has been the plan historically in every enslaved population and is the plan for America.
[02:06:26.558 --> 02:06:34.824]  The only value of the knowledge you have to take control of your food is if you choose to get a supply while you still have the freedom to choose.
[02:06:35.285 --> 02:06:36.546]  Call 800-409-5633 on the web efoodsdirect.com.
[02:06:36.566 --> 02:06:36.886]  Call 800-409-5633.
[02:06:49.073 --> 02:06:49.333]  Fact.
[02:06:49.533 --> 02:06:55.458]  Rapid industrialization has resulted in environmental pollution and its curse on world health is staggering.
[02:06:55.579 --> 02:06:59.842]  We live in a toxic world that is bombarded by seven new chemicals each day.
[02:06:59.922 --> 02:07:07.429]  The human body is amazing and efficient in design, but because of the polluted world in which we live, is unable to remove all toxins.
[02:07:07.649 --> 02:07:08.289]  The solution.
[02:07:08.410 --> 02:07:12.473]  Detoxification integrated with Electro Chi Premier Energy Foot Spa.
[02:07:12.633 --> 02:07:14.635]  The Electro Chi Premier Energy Foot Spa.
[02:07:14.775 --> 02:07:15.135]  I'm good.
[02:07:33.885 --> 02:07:36.947]  Clear skin and health in every aspect of your being.
[02:07:37.127 --> 02:07:43.452]  Order your Lectro Chief Premier Energy Foot Spa by visiting NutraMedical.com or call Dr. William Deagle at 888-212-8871.
[02:07:43.472 --> 02:07:43.572]  888-212-8871.
[02:07:43.652 --> 02:07:45.433]  He's the T-Rex of political talk.
