[00:00:00.169 --> 00:00:00.649]  I think so.
[02:02:52.580 --> 02:02:54.181]  This is not the old Soviet Union.
[02:02:54.201 --> 02:02:56.082]  They're not going to get away with killing 50 million of us.
[02:02:56.522 --> 02:02:59.783]  We are not the disarmed Cambodians, poor people.
[02:03:00.243 --> 02:03:06.206]  And look folks, when they try their crap, it is going to end in the security forces being absolutely decimated.
[02:03:06.746 --> 02:03:08.087]  We don't want that to happen.
[02:03:08.767 --> 02:03:15.470]  I mean, I'm old enough, I have a family, I have children, I'm not 18 anymore where you have that wild-eyed thing of violence being a good idea.
[02:03:15.490 --> 02:03:17.571]  That's why they want you when you're young and dumb.
[02:03:18.072 --> 02:03:19.012]  I don't want the violence.
[02:03:19.072 --> 02:03:20.133]  I don't want it to be 1776.
[02:03:20.613 --> 02:03:22.113]  I don't want it to go to that.
[02:03:22.174 --> 02:03:28.096]  But sure, as the sun came up this morning, the globalists are pushing into that and they know it's going to happen.
[02:03:28.336 --> 02:03:30.858]  And it's going to chew up the military and police like you've never seen.
[02:03:31.718 --> 02:03:35.580]  Because there's millions of people that just aren't putting up with the crap anymore.
[02:03:36.261 --> 02:03:39.983]  And, hey, don't get mad at me that I warned you when you're putting your foot in the bear trap.
[02:03:40.323 --> 02:03:44.525]  I'm telling you now, and in your gut, you know I'm telling you the truth, police and military.
[02:03:44.825 --> 02:03:45.886]  So I'm going to tell you right now.
[02:03:46.726 --> 02:03:48.007]  Don't say you weren't warned.
[02:03:48.107 --> 02:03:56.772]  You are controlled by very evil people who are marching you right into a giant column of the American people that aren't under my control.
[02:03:57.112 --> 02:04:00.334]  And this is not going to be like the killing fields that the globalists
[02:04:01.888 --> 02:04:10.430]  Yeah, I agree.
[02:04:10.510 --> 02:04:19.472]  People are waking up, and it is this information war, an ideological war, and our numbers are growing.
[02:04:19.532 --> 02:04:22.753]  The pendulum is swinging in the other direction very rapidly.
[02:04:24.788 --> 02:04:29.030]  The bad news is some people have taken this long to figure things out.
[02:04:29.350 --> 02:04:36.293]  The good news is the people who are just jumping on board now are really, really passionate.
[02:04:36.333 --> 02:04:38.754]  Just like that guy that called me and said, we've got to do something.
[02:04:38.774 --> 02:04:39.975]  We've got to do something now.
[02:04:40.615 --> 02:04:44.157]  So these people are looking for a direction.
[02:04:44.917 --> 02:04:47.138]  And we have built the infrastructure.
[02:04:47.178 --> 02:04:50.480]  We've been telling them, get involved.
[02:04:50.500 --> 02:04:51.940]  Participate in these tea parties.
[02:04:54.113 --> 02:04:56.574]  Go to my website and get a copy of my book.
[02:04:56.874 --> 02:05:00.754]  In fact, Chapter 2 of my book is available for free.
[02:05:01.655 --> 02:05:05.355]  The idea of rights versus privileges.
[02:05:05.955 --> 02:05:14.937]  Go to constitutionpreservation.org, follow the link to book, and you can download Chapter 2, forward that to all of your friends.
[02:05:15.017 --> 02:05:18.938]  If everybody in the United States read that, you know, we would be moving
[02:05:19.258 --> 02:05:20.659]  Absolutely, absolutely.
[02:05:20.739 --> 02:05:27.103]  I want to go to phone calls, but Burmese for an hour plus has been reading the new Fusion Center report out of Virginia.
[02:05:27.123 --> 02:05:27.863]  These are secret.
[02:05:28.184 --> 02:05:28.924]  This is secret.
[02:05:28.944 --> 02:05:30.765]  Remember, we broke the Maya and people didn't believe it.
[02:05:31.025 --> 02:05:32.086]  This is far worse.
[02:05:32.106 --> 02:05:33.067]  You can call the phone numbers.
[02:05:33.107 --> 02:05:34.928]  It's up on InfoWars.com.
[02:05:34.968 --> 02:05:36.589]  Nemo's going to do a more detailed report on it.
[02:05:36.889 --> 02:05:40.371]  Got a big Chemtel report coming out at PrisonPlanet.com in the next little while.
[02:05:42.432 --> 02:05:43.853]  Let's get the home gang guerrilla out of here.
[02:05:43.873 --> 02:05:44.594]  This is ridiculous.
[02:05:45.859 --> 02:05:46.500]  Okay, go ahead.
[02:05:47.400 --> 02:05:47.821]  Sure, Alex.
[02:05:47.861 --> 02:05:58.129]  Well, just going through this, this harkens back to the first time that I saw 9-11, The Road to Tyranny, and you literally in that film said, we are the terrorists, everything is terrorism.
[02:05:58.169 --> 02:06:00.370]  And I didn't believe that, Alex, but right here.
[02:06:01.411 --> 02:06:03.032]  Yeah, yeah, absolutely.
[02:06:03.052 --> 02:06:06.915]  I mean, I remember going back and trying to, uh, you know, source everything, and I could.
[02:06:07.055 --> 02:06:09.937]  And I still couldn't believe, you know, this was the real deal.
[02:06:09.977 --> 02:06:11.938]  But in this one, there is no doubt.
[02:06:11.978 --> 02:06:14.760]  You know, you just talked about cybercrime and cyberterrorism.
[02:06:14.780 --> 02:06:18.203]  Well, here's that subsection, and, uh... Everything's terror!
[02:06:18.263 --> 02:06:20.364]  Yes, now, this is, uh, now terrorism.
[02:06:20.624 --> 02:06:27.709]  The nonviolent use of illegal or legally ambiguous digital tools in pursuit of political ends is now terrorism.
[02:06:27.969 --> 02:06:28.770]  So it can be legal.
[02:06:29.420 --> 02:06:30.701]  But it's terrorism, Alex.
[02:06:30.781 --> 02:06:31.702]  I hope you're listening.
[02:06:31.742 --> 02:06:32.243]  Bullet points.
[02:06:32.263 --> 02:06:33.824]  We need a massive story.
[02:06:34.445 --> 02:06:49.039]  Remember when they introduced a bill the feds wrote in 2003 in Oregon that said downloading music terrorism, life in prison and a forced labor camp in a forest labor camp was the quote.
[02:06:49.800 --> 02:06:52.843]  And remember what PC World reported.
[02:06:54.187 --> 02:06:58.570]  Obama is signing a secret treaty to ban all peer-to-peer anyways.
[02:06:58.730 --> 02:06:59.271]  Yeah.
[02:06:59.291 --> 02:07:00.232]  So keep going.
[02:07:00.292 --> 02:07:01.733]  Yeah, I mean, alright, let's keep going.
[02:07:01.913 --> 02:07:07.337]  These tools include website defacements, redirects, denial-of-service attacks, information theft.
[02:07:07.717 --> 02:07:09.458]  Here's the one that's just unbelievable right here.
[02:07:09.759 --> 02:07:10.920]  Website parodies.
[02:07:11.200 --> 02:07:13.862]  Apparently, we can't parody things with websites.
[02:07:14.042 --> 02:07:14.842]  It's unbelievable.
[02:07:15.323 --> 02:07:19.266]  Virtual sit-ins, virtual sabotage, and software development.
[02:07:19.546 --> 02:07:23.309]  Software development, Alex, is now cyber-terrorism.
[02:07:23.729 --> 02:07:26.151]  I mean, how off the charts is that?
[02:07:26.171 --> 02:07:27.252]  For any political purpose.
[02:07:27.433 --> 02:07:30.495]  And this is law enforcement sensitive, just like the MIAC report.
[02:07:30.976 --> 02:07:36.181]  Because they want to do this lying and cheating and slandering and defaming in the dark.
[02:07:36.221 --> 02:07:37.222]  Okay, go to the next section.
[02:07:37.242 --> 02:07:37.782]  There's too many.
[02:07:38.223 --> 02:07:39.604]  Tell folks that section that want to know.
[02:07:39.624 --> 02:07:40.505]  It's up on InfoWars.com.
[02:07:40.525 --> 02:07:43.708]  Yeah, that is page 81, and this is the cyber terrorism section.
[02:07:43.728 --> 02:07:44.749]  Okay, continue, continue.
[02:07:44.769 --> 02:07:45.129]  Yes, sir.
[02:07:45.149 --> 02:07:45.890]  Here, right here.
[02:07:47.211 --> 02:07:49.132]  ...is the lone wolf extremist.
[02:07:49.192 --> 02:07:54.214]  Now, if you are included in social, political, or religious causes... I haven't read that yet.
[02:07:54.234 --> 02:07:58.076]  It says you, but I've seen it before by other feds putting it out.
[02:07:58.796 --> 02:08:01.758]  Locking your desk, not talking, being pro-Second Amendment terrorist.
[02:08:01.898 --> 02:08:04.039]  Yeah, I mean it's un-bog-lievable.
[02:08:04.059 --> 02:08:05.299]  Does it say locking your desk?
[02:08:05.519 --> 02:08:07.040]  I'm not sure if that's in here.
[02:08:07.320 --> 02:08:12.643]  They always also say mainline groups that have soup kitchens and say sheriffs have authority.
[02:08:12.683 --> 02:08:13.523]  They say that's terrorism.
[02:08:13.703 --> 02:08:16.726]  Yeah, they're going hardcore after anti-abortion groups.
[02:08:16.746 --> 02:08:23.671]  I mean, they're listing colleges like James Madison University as a possible place to harbor terrorism.
[02:08:24.212 --> 02:08:24.652]  What's another?
[02:08:25.093 --> 02:08:26.414]  University College of William and Mary.
[02:08:26.454 --> 02:08:33.740]  So now, if you're a Christian and you don't believe in abortion, if you're part of Life and Liberty Ministries, you may be a terrorist.
[02:08:34.040 --> 02:08:37.142]  See, what's happening is now 70 plus percent of people are against abortion.
[02:08:37.162 --> 02:08:38.182]  We're winning that fight too.
[02:08:38.202 --> 02:08:43.445]  They're finding out it's not a blob of tissue, because all the vans driving around showing a baby at a month old being chopped up.
[02:08:43.825 --> 02:08:46.266]  So see, okay, please continue with how we're all terrorists.
[02:08:46.286 --> 02:08:47.887]  Yes, I mean, let's just go through it.
[02:08:47.927 --> 02:08:53.509]  I mean, if you're trying to recruit people for your cause, you're radicalizing them, therefore it's terrorism.
[02:08:53.950 --> 02:08:54.570]  Where is that?
[02:08:54.610 --> 02:08:55.470]  What section is that?
[02:08:55.490 --> 02:08:57.591]  That is recruitment and radicalization.
[02:08:57.611 --> 02:08:58.132]  That is page 125.
[02:08:58.172 --> 02:09:00.493]  Let's see if I even have that in front of me.
[02:09:01.273 --> 02:09:05.114]  Again, this is a 215-page document, folks, and I'm just one person.
[02:09:05.134 --> 02:09:05.995]  Continue, continue.
[02:09:06.135 --> 02:09:07.375]  Yeah, let's go to that.
[02:09:07.515 --> 02:09:08.255]  I think I have that one.
[02:09:08.275 --> 02:09:08.976]  What is that one?
[02:09:09.036 --> 02:09:10.936]  Go over to the other areas you have lit up.
[02:09:10.956 --> 02:09:11.856]  Sure, sure.
[02:09:12.697 --> 02:09:13.137]  Let's see.
[02:09:14.157 --> 02:09:15.018]  This is just the beginning.
[02:09:15.058 --> 02:09:17.718]  Listen, you've got to do Control-F searches for, like, Ron Paul.
[02:09:17.818 --> 02:09:18.098]  I did.
[02:09:18.579 --> 02:09:19.439]  Ron Paul's not in there.
[02:09:19.659 --> 02:09:20.739]  Libertarian's not in there.
[02:09:20.819 --> 02:09:22.120]  Infowars is not in there.
[02:09:22.180 --> 02:09:25.021]  I did the Control-F searches, so I was kind of just going through each spot.
[02:09:25.041 --> 02:09:25.721]  What about Second Amendment?
[02:09:26.221 --> 02:09:28.563]  I didn't do Second Amendment, so I'm not quite sure.
[02:09:28.623 --> 02:09:30.124]  I do have to do a CTRL-F search.
[02:09:30.325 --> 02:09:32.406]  I mean, this was really off-the-cuff, Alex.
[02:09:32.507 --> 02:09:36.410]  I mean, people who are starting anti-Obama websites are apparently terrorists.
[02:09:36.710 --> 02:09:38.832]  Read that!
[02:09:38.852 --> 02:09:40.133]  What page is that on?
[02:09:40.173 --> 02:09:41.474]  That is page 60.
[02:09:42.275 --> 02:09:50.822]  Apparently, one of the militia groups out there, Virginia Militia Groups, the group appears to have been started as a direct result of the founders' frustration with the Obama administration.
[02:09:50.882 --> 02:09:52.964]  And I mean, notice they're spying on all these groups.
[02:09:53.064 --> 02:09:56.467]  Yeah, no, every single one of these, they talk about how they have surveillance at the end.
[02:09:56.487 --> 02:10:04.115]  You see, this is going county by county, in subsections, literally saying where these groups are, who they are, and how they... That's the issue!
[02:10:04.175 --> 02:10:05.897]  This is a surveillance document!
[02:10:05.977 --> 02:10:08.039]  Oh my God, this is... just like when they got caught...
[02:10:08.599 --> 02:10:13.901]  Nemo, when you do a story, point out that they, in Virginia and in New York, they've been caught spying on the bike-riding groups.
[02:10:13.921 --> 02:10:21.864]  Because you've got to get a... Michael Bagnerik, I mean, it's bad enough to have secret police everywhere, but they're spying on the anti-death penalty groups and the bike-riding groups?
[02:10:23.208 --> 02:10:26.832]  Well, apparently we don't have freedom of speech in this country anymore.
[02:10:27.793 --> 02:10:39.885]  During the presidential campaign, I spoke at a college in an auditorium, and they wouldn't move to a smaller room because it was a free speech zone.
[02:10:40.686 --> 02:10:45.651]  And I told that audience that anywhere I happen to be standing is a free speech zone.
[02:10:49.576 --> 02:10:55.580]  When I teach my class, the purpose of freedom of speech is freedom of political speech.
[02:10:55.600 --> 02:11:02.525]  If we have the right to alter... That is the most protected speech there is, but now we don't even have free speech zones.
[02:11:02.565 --> 02:11:03.485]  Now we just got rid of it.
[02:11:03.506 --> 02:11:07.028]  They turn it right into a privilege, then they sequester it, then they get rid of it.
[02:11:07.608 --> 02:11:08.309]  Unbelievable.
[02:11:08.349 --> 02:11:09.129]  Burmas, continue.
[02:11:09.149 --> 02:11:09.990]  I want to go through some calls.
