# Transcription model: nvidia/parakeet-tdt-0.6b-v2, sat-12l-sm, and large-v3-turbo
# Transcript cleaned with version 0.1.2
# Source MD5: d81a5c48d529cdf6bf26c8d42a7b1c39
[00:00:04.480 --> 00:00:05.440]  Well, here we are.
[02:29:26.623 --> 02:29:32.783]  Kind of little scoop of this with whatever you're cooking makes it taste so great, whether it's potatoes, whether it's eggs, whatever you're cooking.
[02:29:32.943 --> 02:29:34.703]  Beef tallow is so delicious.
[02:29:34.783 --> 02:29:38.543]  This is concentrated beef tallow, private label from the top ones in the country.
[02:29:38.863 --> 02:29:42.223]  No preservatives, no artificial ingredients, gluten-free, packed with nutrients.
[02:29:42.383 --> 02:29:47.823]  Unlike seed oils, which are fake, toxic garbage, beef tallow is real food that promotes whole body health.
[02:29:47.983 --> 02:29:53.023]  Get 25% off now when you become a subscriber today and then lock in a bigger discount.
[02:29:53.103 --> 02:29:55.823]  You can cancel any time for free at alexonstore.com.
[02:29:55.983 --> 02:29:57.823]  Beef tallow has been all the rage.
[02:29:57.983 --> 02:29:59.263]  It's what the listeners ask for.
[02:29:59.503 --> 02:30:04.303]  We've got the best for you right now at thealixjonstore.com.
[02:30:04.543 --> 02:30:11.263]  And separately, creatine of the highest quality type of creatine, five milligram gummies, huge container of them.
[02:30:11.503 --> 02:30:13.663]  Look into neurological studies, Alzheimer's, you name it.
[02:30:13.823 --> 02:30:15.503]  It's so good for young people, old people.
[02:30:15.823 --> 02:30:16.543]  Everybody needs it.
[02:30:16.703 --> 02:30:19.903]  Got it in two flavors, thealexjoadestore.com.
[02:30:20.143 --> 02:30:23.023]  And it's your funding this operation that makes it all possible.
[02:30:23.343 --> 02:30:24.383]  I need your support.
[02:30:24.703 --> 02:30:26.383]  I am funded by you.
[02:30:26.703 --> 02:30:28.623]  I am supported by you.
[02:30:28.943 --> 02:30:32.063]  And I'm battling the Democrat Party law firms that have been trying to shut us down.
[02:30:32.143 --> 02:30:33.983]  And we've been winning thanks to your support.
[02:30:34.223 --> 02:30:36.063]  But it takes money to fight this war.
[02:30:36.303 --> 02:30:36.863]  So don't wait.
[02:30:36.943 --> 02:30:38.303]  Get our creatine gummies.
[02:30:38.543 --> 02:30:40.783]  Get the new incredible beef tallow.
[02:30:40.943 --> 02:30:43.583]  Just as amazing or more is the bovine colostrum.
[02:30:43.663 --> 02:30:47.583]  The first two weeks from cows milk is the ultimate combo of supernutrients.
[02:30:47.743 --> 02:30:51.423]  You name it for your immune system, your clarity, your focus, your hair, your skin, your nails.
[02:30:51.663 --> 02:30:52.223]  It's crazy.
[02:30:52.543 --> 02:30:53.983]  These are the best products.
[02:30:54.223 --> 02:30:55.343]  These are amazing.
[02:30:55.663 --> 02:30:56.783]  They will change your life.
[02:30:57.023 --> 02:30:58.223]  ThealexShowstore.com.
[02:30:58.303 --> 02:31:00.383]  And if you're going to buy anything there, become a VIP.
[02:31:00.543 --> 02:31:01.503]  $30 a month.
[02:31:01.743 --> 02:31:03.023]  Cancel anytime for free.
[02:31:04.143 --> 02:31:08.303]  The minute you become a VIP in your profile, you get $40 to spend instantly, making $10.
[02:31:08.703 --> 02:31:10.943]  Special deal, special offers, special sales on everything.
[02:31:11.263 --> 02:31:15.583]  So if you're buying anything at thealxore.com, become a VIP, cancel anytime.
[02:31:15.743 --> 02:31:16.943]  ThealxonStore.com.
[02:31:17.103 --> 02:31:18.143]  Thank you for standing with us.
[02:31:18.463 --> 02:31:21.103]  We'll never back down, never give in, but we could give out without your support.
[02:31:21.263 --> 02:31:22.383]  So you're the reason we're still here.
[02:31:22.543 --> 02:31:23.583]  And I thank you and salute you for it.
[02:31:23.663 --> 02:31:24.483]  thealexjonesstore.com.
[02:31:29.523 --> 02:31:33.722]  Welcome to thealexjonesstore.com, the home of real solutions.
[02:31:34.703 --> 02:31:37.823]  Fuel your day with Ultimate Burn and Ultra-Methylene Blue.
[02:31:38.223 --> 02:31:42.783]  Replenish and recharge with Ultimate Sea Moss or delicious Shilijit gummies.
[02:31:43.103 --> 02:31:46.223]  Stay sharp, stay stylish with our t-shirts and sweatshirts.
[02:31:46.463 --> 02:31:47.663]  Perfect for any season.
[02:31:47.983 --> 02:31:48.623]  Don't wait.
[02:31:48.863 --> 02:31:52.463]  Tap into real gear and real supplements at thealxjonstore.com.
[02:31:52.543 --> 02:31:53.263]  Power up today.
[02:31:57.983 --> 02:32:00.143]  Wake up in the world trying to drain your light.
[02:32:00.303 --> 02:32:01.343]  Screens got you numb.
[02:32:01.423 --> 02:32:02.463]  Keep your foggy at night.
[02:32:02.543 --> 02:32:03.423]  Man, what you tired?
[02:32:04.223 --> 02:32:06.303]  Focus slow, but I crack the code.
[02:32:06.383 --> 02:32:07.663]  Now the voltage flows.
[02:32:07.983 --> 02:32:10.063]  Clean energy, no crash, no fade.
[02:32:10.143 --> 02:32:14.383]  My shop like a blade where the system plays games from the gym to the grind to the war.
[02:32:14.543 --> 02:32:15.903]  For your mind to say, Luck.
[02:32:16.063 --> 02:32:21.023]  Nah, this is designed for ultimate power.
[02:32:22.303 --> 02:32:24.543]  Feel it surge in your veins.
[02:32:24.783 --> 02:32:27.103]  Locked in focus, laser rain.
[02:32:27.903 --> 02:32:29.503]  Breaking out the chains.
[02:32:29.663 --> 02:32:31.103]  Ultimate power.
[02:32:32.383 --> 02:32:36.943]  Energy on command from the LHONA store.
[02:32:37.183 --> 02:32:39.503]  Come now, take a stand.
[02:32:40.143 --> 02:32:45.103]  We have something even better than TurboForce filled with incredible ingredients, ladies and gentlemen.
[02:32:45.343 --> 02:32:46.303]  Ultimate power.
[02:32:46.543 --> 02:32:51.103]  Ignites mental clarity and focus, clean, sustained energy, enhanced blood flow, and endurance.
[02:32:51.183 --> 02:32:53.023]  Supports daily cognitive functions.
[02:32:53.343 --> 02:32:57.263]  Ultimate power at thealxjonstore.com.
[02:32:59.263 --> 02:33:03.503]  Leading a frontal assault on the lies of the New World Order.
[02:33:03.823 --> 02:33:05.663]  It's Alex Jones.
[02:33:08.143 --> 02:33:13.103]  MTG, I really appreciate you giving us this interview and your busy schedule.
[02:33:13.503 --> 02:33:14.943]  We can go wherever you want first.
[02:33:15.263 --> 02:33:22.863]  Obviously, the legislation, what's happening in Congress, what you've introduced here, H.R. 3492.
[02:33:23.023 --> 02:33:25.503]  Maybe we should hit that first, but go wherever you want.
[02:33:25.823 --> 02:33:27.023]  It's great to see you.
[02:33:27.903 --> 02:33:31.023]  Thank you, Alex, and it's so good to see you and talk to you today.
[02:33:31.343 --> 02:33:43.103]  And I really want to talk about this important bill real quick so that all of your viewers know exactly what's happening with the bill and the games that are being played in Washington right now to stop it.
[02:33:43.423 --> 02:33:46.623]  This bill is called the Protect Children's Innocence Act.
[02:33:46.943 --> 02:33:53.583]  It's a bill, a signature legislation of mine that I've had introduced in Congress for years now.
[02:33:53.903 --> 02:34:08.543]  This was one of the top campaign promises by President Trump and Republicans in 2024 to make it a felony, criminalize the transing of children of minors, anyone under 18.
[02:34:08.783 --> 02:34:13.583]  This is the most common sense thing that we can do as a country.
[02:34:14.144 --> 02:34:19.583]  Many other countries have already banned the ability to trans a child in their countries.
[02:34:19.903 --> 02:34:22.623]  The United States of America needs to do the same.
[02:34:22.943 --> 02:34:30.943]  And so what my bill will do is it will stop the genital mutilation of children, stop mastectomies on teenage girls.
[02:34:31.183 --> 02:34:36.224]  It will stop the castration of boys and minors and males.
[02:34:36.543 --> 02:34:44.703]  It will also stop the chemical castration of children with puberty blockers and all types of hormonal drugs given to them.
[02:34:45.023 --> 02:34:51.663]  This is an over 70% issue across the country among Democrats, Republicans, and Independents.
[02:34:51.983 --> 02:34:53.823]  And kids just need the right.
[02:34:54.063 --> 02:35:00.384]  They need the right to be protected to allow them to grow up before they ever make permanent changes to their body.
[02:35:00.703 --> 02:35:09.263]  I think this is so smart and common sense, but I got to tell you, Alex, I am today being fought on this issue like you would not believe.
[02:35:09.583 --> 02:35:18.863]  I have the trans mafia outside of my office screaming at me when I walk outside of my office door to go vote or go to meetings.
[02:35:19.183 --> 02:35:22.304]  And just, and I want you to know it has been a hard process.
[02:35:22.463 --> 02:35:26.384]  I know many of the viewers are saying, why haven't they passed this bill yet?
[02:35:26.703 --> 02:35:28.703]  Why haven't Republicans got this done?
[02:35:28.943 --> 02:35:42.304]  And that is our major complaint this entire year, Alex, as we have watched failure after failure here in the Republican-controlled House of Representatives to bring good legislation to the floor that President Trump supports.
[02:35:42.463 --> 02:35:45.103]  My bill, as a matter of fact, he supports it so much.
[02:35:45.423 --> 02:35:50.384]  He signed an executive order on this very legislation earlier this year.
[02:35:50.703 --> 02:35:54.063]  But Congress has to pass the bill in order to make it a law.
[02:35:54.304 --> 02:36:00.304]  Otherwise, everything President Trump has done by executive order becomes temporary, Alex.
[02:36:00.623 --> 02:36:10.863]  And that means that this executive order that makes it a federal law makes it a felony to trans children, minors under 18.
[02:36:11.103 --> 02:36:13.183]  That means the whole thing is temporary.
[02:36:13.343 --> 02:36:17.503]  And the next Democrat president can simply switch it back the other way.
[02:36:17.823 --> 02:36:25.183]  And then we'll see, just like we did in the Biden administration, the massive support from Democrats for transing children.
[02:36:25.503 --> 02:36:28.144]  These are kids that aren't even old enough to get a tattoo.
[02:36:28.384 --> 02:36:30.384]  They're not old enough to join the military.
[02:36:30.703 --> 02:36:33.343]  They aren't old enough to register to vote.
[02:36:33.663 --> 02:36:39.423]  Many of them that go through this are not even old enough to legally drive a car.
[02:36:39.743 --> 02:36:45.103]  However, this is something Republicans need to do and every Republican needs to vote for it.
[02:36:45.423 --> 02:36:51.263]  Alex, we're supposed to get to vote on this tomorrow, but I got to tell you, I am so disappointed.
[02:36:51.423 --> 02:37:01.663]  I'm in a major fight with someone from Texas, one of my Republican colleagues, and that's Chip Roy, who is running for Attorney General in the state of Texas.
[02:37:01.983 --> 02:37:08.304]  And he is trying to introduce an amendment to change the exact wording of my bill.
[02:37:08.623 --> 02:37:15.984]  He's trying to introduce that amendment on the rules committee that I'm going to go be speaking on here in about 30 minutes to an hour.
[02:37:16.304 --> 02:37:30.144]  And his amendment would protect Gavin Newsom's sanctuary state trans child policies and would continue their ability at all of these privately funded pediatric gender clinics.
[02:37:30.384 --> 02:37:34.783]  It would protect those privately funded pediatric gender clinics to continue.
[02:37:35.103 --> 02:37:36.304]  I can't believe you, I'm going to pull it up.
[02:37:36.783 --> 02:37:46.064]  You're telling me Chip Roy is trying to do carve outs to have islands where they can continue to do this incredible satanic child abuse.
[02:37:46.384 --> 02:37:46.783]  Yes.
