[00:00:01.011 --> 00:00:03.677]  3139.
[01:49:31.512 --> 01:49:36.113]  You've heard Prince Philip say he wants to come back as a virus to kill the majority of the world population.
[01:49:36.153 --> 01:49:47.715]  Dr. Eric Pianka, Peter Singer, it's all over the news where they tell us that we should only have one child because more than one is bad for the environment and that the recession is good for lowering our carbon footprint.
[01:49:48.135 --> 01:49:49.276]  This is the big secret.
[01:49:49.576 --> 01:49:51.698]  We live in a scientific dictatorship.
[01:49:52.159 --> 01:49:54.641]  And the United States and England are the epicenter of this.
[01:49:55.001 --> 01:49:56.742]  And it's expanding worldwide.
[01:49:57.143 --> 01:49:58.764]  Remember all the secret testing.
[01:49:59.064 --> 01:50:02.007]  All the secret sterilization that went on in the United States and Europe.
[01:50:02.387 --> 01:50:03.588]  Remember what Hitler did.
[01:50:03.668 --> 01:50:08.412]  He learned all of that from the eugenicists and the Rockefeller family in the United States.
[01:50:09.153 --> 01:50:13.219]  This is a culture of death being pushed on you and your family.
[01:50:13.479 --> 01:50:20.288]  And even if you think the world is overpopulated, you need to understand that you're being targeted by this as well.
[01:50:20.849 --> 01:50:21.870]  Targeted by design.
[01:50:24.864 --> 01:50:31.651]  Recombinant bovine growth hormone in your milk, making eight-year-old girls go into puberty.
[01:50:32.091 --> 01:50:34.394]  And they should be going into puberty at 12 or 13.
[01:50:35.415 --> 01:50:39.759]  Silicone in chicken McNuggets and hundreds and hundreds of other processed foods.
[01:50:40.340 --> 01:50:44.404]  Aspartame, that is the feces of genetically engineered bacteria.
[01:50:44.864 --> 01:50:48.465]  That has incredible health problems that have been proven?
[01:50:48.725 --> 01:50:49.625]  Think for yourself.
[01:50:49.685 --> 01:50:50.486]  It goes on and on.
[01:50:50.766 --> 01:50:51.606]  ABC News.
[01:50:51.746 --> 01:50:52.906]  This goes back four years ago.
[01:50:53.266 --> 01:50:54.447]  Viral meat spray.
[01:50:54.827 --> 01:50:56.087]  Advancing food safety.
[01:50:56.387 --> 01:51:01.769]  They spray a live virus on the meat to supposedly kill the bacteria.
[01:51:02.149 --> 01:51:07.350]  This is a live vaccine they spray on most of the meat you're consuming that you're buying from the store.
[01:51:07.851 --> 01:51:08.731]  It gets even worse.
[01:51:09.511 --> 01:51:26.429]  The petroleum distillates, or toxic waste that's left over from petroleum refineries that refine oil into gasoline, they take these tens of millions of pounds of toxic waste that's left over, the fluoride, the mercury, the lead, and they dump it on crops as supposed fertilizer.
[01:51:26.649 --> 01:51:29.572]  And what do crops like tomatoes and corn and potatoes do?
[01:51:30.493 --> 01:51:33.676]  They pull in all of those toxins out of the ground.
[01:51:34.057 --> 01:51:39.682]  In fact, scientists for many years have used plants to actually detoxify areas that have been contaminated.
[01:51:40.083 --> 01:51:44.868]  And those plants are pulling all of this up, and then you are eating it.
[01:51:47.332 --> 01:51:59.654]  That's why the Washington Post reported in January of 2008 that a major study found that nearly a third of the 55 popular brand-name foods and beverage products were filled with mercury.
[01:52:00.055 --> 01:52:10.837]  Despite the fact that the people of Europe for over 20 years have fought off all the genetically modified wheat and corn and other crops being planted in their nation, now the EU is buckled and is accepting it.
[01:52:11.337 --> 01:52:14.597]  The United States is literally a testing ground for all of this.
[01:52:14.938 --> 01:52:16.698]  It's just automatically approved.
[01:52:17.458 --> 01:52:20.499]  And the people that work for these corporations, they're compartmentalized.
[01:52:20.599 --> 01:52:21.780]  They don't know what's going on.
[01:52:21.900 --> 01:52:25.101]  The people that work at these stores, they have no idea what's happening.
[01:52:25.461 --> 01:52:27.102]  This is affecting all of us.
[01:52:27.182 --> 01:52:28.482]  This is hurting everyone.
[01:52:29.263 --> 01:52:33.484]  Many different forms of cancer are growing by thousands of percentage points.
[01:52:34.224 --> 01:52:36.705]  Diabetes, all these different diseases.
[01:52:36.905 --> 01:52:43.508]  And in major studies, it's all been linked to the toxic additives that are in our food, our water.
[01:52:43.968 --> 01:52:45.610]  And I haven't even had time to get into MSG.
[01:52:45.650 --> 01:52:49.173]  I mean, I've interviewed brain surgeons, neurologists, scientists.
[01:52:49.233 --> 01:52:51.035]  I mean, it just devastates the brain.
[01:52:51.355 --> 01:52:52.736]  It's an excitotoxin.
[01:52:52.836 --> 01:52:54.057]  It destroys the liver.
[01:52:54.418 --> 01:52:56.520]  And it is in tens of thousands of products.
[01:52:56.820 --> 01:52:57.721]  We can say no.
[01:52:58.061 --> 01:52:58.962]  We can stand up.
[01:52:59.262 --> 01:53:03.246]  But if you've got a neighbor giving fluoride water to their baby, please go over and warn them.
[01:53:03.706 --> 01:53:08.270]  If you've got a neighbor that's sitting there eating MSG-filled chips, one after the other,
[01:53:09.395 --> 01:53:09.855]  Warn them.
[01:53:09.935 --> 01:53:11.116]  You've got a responsibility.
[01:53:11.536 --> 01:53:16.217]  If you know people that are feeding processed foods filled with GMO, warn them.
[01:53:16.977 --> 01:53:19.158]  And for God's sakes, don't give it to your own children.
[01:53:19.278 --> 01:53:21.458]  If you want to kill yourself, that's your own business.
[01:53:21.859 --> 01:53:23.759]  But don't hurt your children.
[01:53:24.259 --> 01:53:26.560]  Don't do this, ladies and gentlemen.
[01:53:28.467 --> 01:53:30.188]  In closing, I want to talk about some positive things.
[01:53:31.049 --> 01:53:35.612]  Just 15 years ago or so, you couldn't find organic food anywhere on store shelves.
[01:53:36.373 --> 01:53:38.975]  And now, about half of what you see is organic.
[01:53:39.816 --> 01:53:44.839]  Just a few years ago, all the milk had the growth hormone in it.
[01:53:45.060 --> 01:53:50.504]  Now, it's hard to find milk that has the growth hormone in it, because the consumers have spoken and said no.
[01:53:51.713 --> 01:53:55.376]  A few years ago, you couldn't find toothpaste that didn't have sodium fluoride in it.
[01:53:55.636 --> 01:54:06.784]  Now, Toms of Maine is starting to take over the aisle space and displace the other mainline toothpaste makers where it says on the back, if you swallow this, call poison control immediately.
[01:54:07.264 --> 01:54:11.608]  Even Colgate is now putting out fluoride-free toothpaste.
[01:54:12.228 --> 01:54:18.072]  People are demanding that they not be poisoned and they're finding out about what's going on.
[01:54:18.413 --> 01:54:27.920]  And so industry is starting to respond and at least give people who want a choice an option to not be forcibly medicated through the food and the water.
[01:54:29.454 --> 01:54:31.115]  You know cigarettes are bad for you.
[01:54:31.655 --> 01:54:38.337]  But just 20 years ago, the cigarette makers were getting up before Congress and saying it was a conspiracy theory that it was killing people.
[01:54:38.658 --> 01:54:41.439]  And then later it came out in their internal documents, they knew it was deadly.
[01:54:42.159 --> 01:54:43.539]  Ladies and gentlemen, I've seen the studies.
[01:54:43.920 --> 01:54:50.142]  Much of what they're putting in our food and water is far worse than even cigarettes, as bad as they are, one of the biggest killers in this country.
[01:54:50.522 --> 01:54:53.603]  This is a covert, soft kill operation.
[01:54:53.683 --> 01:54:57.025]  We'll put a lot of links beneath this video so you can check out the facts for yourself.
[01:54:57.905 --> 01:55:07.088]  And I'm just begging you to do your own research and find out that one of the most dangerous places in the world is your grocery store and the tap water in your house.
[01:55:10.643 --> 01:55:12.905]  Alright, that's the special report from Alex Jones.
[01:55:12.945 --> 01:55:23.293]  Look for that on Infowars.com as well as the Alex Jones channel on YouTube, as well as the report that he had in the last hour about Charlie Sheen's 20 minutes with the President.
[01:55:23.754 --> 01:55:28.878]  You need to see that report to understand what's going on with Homeland Security.
[01:55:29.198 --> 01:55:36.944]  When you look at them collapsing the border and yet escalating the police state internally in the United States, it's not mistakes being made.
[01:55:37.685 --> 01:55:38.886]  It's not incompetence.
[01:55:39.407 --> 01:55:40.648]  It's a deliberate plan.
[01:55:40.668 --> 01:55:53.101]  And of course as Alex Jones was talking there about GMO and food being your medicine, we're reminded that we have the government pushing back, defending the interests of these corporations that are
[01:55:54.124 --> 01:55:58.706]  Corrupting our food supply, pushing back against your right to know what's in your food.
[01:55:58.966 --> 01:55:59.787]  It's a real struggle.
[01:56:00.207 --> 01:56:11.372]  We're really happy that the Food Babe has come on now twice on InfoWars and given us information, released information that very quickly went viral and had an immediate effect on the food suppliers.
[01:56:11.432 --> 01:56:14.713]  It's very hard to get information about what's in your food.
[01:56:14.753 --> 01:56:16.034]  They don't want you to know.
[01:56:16.054 --> 01:56:17.815]  And of course in a GMO
[01:56:18.915 --> 01:56:28.018]  A Supreme Court case not too long ago, we had a nine to nothing Supreme Court decision that essentially, I believe, went very much the wrong way.
[01:56:28.078 --> 01:56:38.281]  Today we had another landmark Supreme Court decision about Hobby Lobby and whether or not they can force people to do things that are against their religion.
[01:56:38.321 --> 01:56:43.923]  Of course, Hobby Lobby and this other company, this Conestoga Woodworks, a Mennonite company,
[01:56:45.103 --> 01:56:47.164]  ...are very closely held companies.
[01:56:47.184 --> 01:56:49.285]  They're essentially individual businesses.
[01:56:49.305 --> 01:56:51.465]  They're not publicly traded corporations.
[01:56:52.346 --> 01:56:58.068]  But they're trying to tell people that they could not exercise their freedom of religion.
[01:56:58.748 --> 01:57:06.111]  And what I find most interesting about the Supreme Court decision is the minority opinion that we see written by Justice Ginsburg.
[01:57:06.491 --> 01:57:14.294]  She says that this decision is a startling breath that would allow corporations to opt out of any law they judge incompatible
[01:57:14.594 --> 01:57:16.555]  With their sincerely held religious beliefs.
[01:57:17.415 --> 01:57:22.717]  Well, why shouldn't we be the judges of what our sincerely held religious beliefs are?
[01:57:22.997 --> 01:57:24.357]  Who's supposed to be the judge of that?
[01:57:25.438 --> 01:57:26.018]  Ginsburg?
[01:57:26.238 --> 01:57:27.078]  The Supreme Court?
