[00:00:00.009 --> 00:00:01.051]  Direct from Austin.
[01:48:06.851 --> 01:48:15.220]  I did do some work even after that and have business meetings, you know, work and play all go together that I got like five hours sleep and I just, I feel pretty good.
[01:48:16.926 --> 01:48:18.647]  But I'm just more of my jovial self here.
[01:48:18.988 --> 01:48:20.629]  It's kind of hard to focus in on all this tyranny.
[01:48:21.650 --> 01:48:23.932]  I just want to give some fair air time to everybody.
[01:48:24.292 --> 01:48:27.534]  I think everybody should take the vaccines, trust the government, eat all the GMO.
[01:48:27.835 --> 01:48:35.841]  I think it's great their paramilitary police are expanding and they've got billions of bullets and drones that are spying on us illegally and I totally trust the IRS.
[01:48:36.181 --> 01:48:38.223]  And I'm glad the IRS is now taking money from people.
[01:48:38.543 --> 01:48:41.045]  If their dad got too big a Social Security payment in 1960,
[01:48:42.526 --> 01:48:46.989]  That was reported on last week in mainstream news, that they come back with penalties and interest out of your bank account.
[01:48:47.249 --> 01:48:48.110]  I think that's wonderful.
[01:48:49.391 --> 01:48:52.152]  And I think it's wonderful that they're going to take money out of your bank account under Obamacare.
[01:48:52.953 --> 01:48:57.716]  Actually, they admit they're doing it, but do I go with the government media admitting it when they're doing it?
[01:48:58.116 --> 01:49:05.221]  Or when they say it doesn't exist and Drudge and others are lying, saying that there's a $5,000 penalty that starts for small businesses this year.
[01:49:05.541 --> 01:49:07.603]  Because, I mean, the penalty is there, but
[01:49:08.323 --> 01:49:10.784]  Sometimes mainstream media says it's there, sometimes they say it's not.
[01:49:11.424 --> 01:49:14.905]  So let me just err on the side of safety and just totally grovel.
[01:49:15.285 --> 01:49:16.865]  There is no move to take our guns.
[01:49:17.166 --> 01:49:19.526]  There is no move to shut down the energy systems in the country.
[01:49:19.746 --> 01:49:21.787]  There is no move to get us on welfare.
[01:49:22.087 --> 01:49:25.388]  There is no move to bring in tyranny.
[01:49:25.928 --> 01:49:32.009]  And there is no tax in Obamacare, and it's totally free, and it fell out of the sky, and thousand-dollar bills grow on trees.
[01:49:32.210 --> 01:49:33.510]  I guess if you work for the Federal Reserve, they do.
[01:49:33.990 --> 01:49:36.971]  If you're one of the banks that owns it, well, I guess that is kind of true for the elite.
[01:49:37.011 --> 01:49:39.311]  I guess a trillion-dollar notes grow on trees.
[01:49:39.551 --> 01:49:43.632]  See, I'm learning 2 plus 2 equals 5 Common Core Education.
[01:49:44.072 --> 01:49:44.792]  Super militality.
[01:49:49.214 --> 01:49:50.334]  Infowarslife.com.
[01:49:51.937 --> 01:49:55.139]  And then we've got, uh, Survival Shield here, ladies and gentlemen.
[01:49:55.519 --> 01:49:57.461]  The nascent eye, and I'm gonna take my daily dose of that.
[01:49:57.481 --> 01:50:01.143]  Survival Shield.
[01:50:02.124 --> 01:50:03.305]  And now some Fluoride Shield.
[01:50:04.406 --> 01:50:05.026]  Ah, look at that.
[01:50:05.687 --> 01:50:07.128]  Look at that black elixir.
[01:50:08.448 --> 01:50:08.569]  Mmm.
[01:50:08.589 --> 01:50:11.210]  A little bit of detox.
[01:50:13.272 --> 01:50:13.412]  And...
[01:50:16.127 --> 01:50:16.967]  It's off to the races!
[01:50:18.028 --> 01:50:22.090]  Anyways, ladies and gentlemen, InfoWars.com, InfoWarsLife.com.
[01:50:22.170 --> 01:50:27.712]  All right, I apologize to Chris, Chris, Carl, Nick, John, Chris, Chris, a lot of Chrises today.
[01:50:28.033 --> 01:50:31.214]  We're going to go to break, come back, we'll get Prins on at 15 averse, I can go to these calls.
[01:50:31.574 --> 01:50:38.658]  She's got a lot to say, former Goldman Sachs managing director, quit and blew the whistle on massive corruptions, written three or four best-selling books.
[01:50:39.178 --> 01:50:43.260]  She's going to come on about what's happening in the stock market lately and where she sees things going coming up.
[01:50:44.400 --> 01:50:44.860]  Hey, look at this.
[01:50:44.920 --> 01:50:45.861]  Alleged Jewish community.
[01:50:45.881 --> 01:50:46.361]  There's no alleged.
[01:50:46.401 --> 01:50:46.901]  He said he did it.
[01:50:47.441 --> 01:50:49.603]  Sinner killer was a guest lecturer at Missouri State.
[01:50:50.483 --> 01:50:52.284]  Why aren't Jewish sinners armed?
[01:50:54.265 --> 01:50:59.087]  I mean, if somebody wants to come have a mass shooting here, I think half the office can still carry packs.
[01:51:00.428 --> 01:51:02.909]  And I've got a gun in my office and a gun right here.
[01:51:02.929 --> 01:51:05.110]  It's like I've got a toothbrush in my bathroom.
[01:51:05.610 --> 01:51:06.651]  I mean, it's just a tool.
[01:51:06.911 --> 01:51:08.612]  You come around here, you're going to die.
[01:51:09.861 --> 01:51:12.681]  Do you want to feel awesome all day long?
[01:51:13.222 --> 01:51:19.483]  Do you want to sleep so good you wake up feeling awesome the way you did when you were a kid?
[01:51:20.243 --> 01:51:22.603]  Feel awesome with no caffeine.
[01:51:22.723 --> 01:51:24.483]  Just awesome tasting nutrition.
[01:51:25.144 --> 01:51:28.364]  Try Passion for Life and rediscover your awesomeness.
[01:51:29.064 --> 01:51:29.644]  Call today.
[01:51:29.664 --> 01:51:30.304]  844-TRY-LIFE.
[01:51:30.344 --> 01:51:32.325]  Call 844-879-5433 or visit 844-TRY-LIFE.com.
[01:51:39.406 --> 01:51:48.672]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it lent back at interest, forcing taxes to service debt.
[01:51:48.712 --> 01:51:49.452]  This capitalism?
[01:51:49.512 --> 01:51:55.636]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[01:51:55.676 --> 01:51:59.318]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[01:51:59.378 --> 01:52:00.299]  Call for your copy 800-686-2237.
[01:52:00.319 --> 01:52:01.639]  It's time to understand the system.
[01:52:01.700 --> 01:52:01.980]  Call 800-686-2237.
[01:52:02.020 --> 01:52:02.300]  That's 800-686-2237.
[01:52:09.875 --> 01:52:16.699]  If you're worried about your health, and you're tired of the nasty side effects of harsh drugs or antibiotics, then look no further.
[01:52:17.159 --> 01:52:19.261]  Supernatural Silver is the answer.
[01:52:19.981 --> 01:52:29.146]  Supernatural Silver is a powerful immune system enhancer that can be used every day to help keep you healthy and well, with none of those nasty side effects.
[01:52:29.687 --> 01:52:38.332]  It's extremely safe for use internally as well as topically, and Supernatural Silver is hundreds of times more effective than colloidal or ionic silver.
[01:52:38.732 --> 01:52:43.395]  It is perfect for use in the sinuses, eyes, ears, and on any wound or skin issue.
[01:52:43.755 --> 01:52:53.362]  Supernatural Silver is also extremely effective when taken orally and can help fight off bacteria, viruses, and mold that may be overwhelming your immune system.
[01:52:53.762 --> 01:53:08.412]  Go to SupernaturalSilver.com SupernaturalSilver.com and use the promo code SILVER2014 for 20% off of your entire order and give yourself and your loved ones a fighting chance with Supernatural Silver.
[01:53:08.752 --> 01:53:19.103]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[01:53:19.383 --> 01:53:21.225]  Guess what else is in the halogen family?
[01:53:21.425 --> 01:53:22.106]  Fluoride!
[01:53:22.306 --> 01:53:24.569]  Ladies and gentlemen, Alex Jones here.
[01:53:24.709 --> 01:53:30.515]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[01:53:30.735 --> 01:53:35.496]  It's the good halogen on the periodic table, and the results are on record.
[01:53:35.636 --> 01:53:41.697]  Reports documented a 15-point IQ increase in areas that had previously been deficient in iodine.
[01:53:41.917 --> 01:53:44.057]  Bottom line, iodine is important.
[01:53:44.317 --> 01:53:46.918]  Unbound, clean, in a glycerin base.
[01:53:47.238 --> 01:53:50.558]  Nascent iodine was the answer for myself and my family.
[01:53:50.698 --> 01:53:55.899]  You will find Survival Shield Nascent Iodine exclusively at Infowarslife.com.
[01:53:56.119 --> 01:53:59.220]  Infowarslife Survival Shield Nascent Iodine
[01:53:59.420 --> 01:54:01.461]  All the leaves are brown And the sky is gray
[01:54:31.855 --> 01:54:33.236]  Alright, I do kind of perseverate.
[01:54:33.256 --> 01:54:34.317]  I want to go to your phone calls.
[01:54:34.717 --> 01:54:37.839]  Chris and Mass on taxes that we pay to the private Federal Reserve.
[01:54:37.879 --> 01:54:41.361]  Go ahead, what's your take on that on this edition of the transmission?
[01:54:42.522 --> 01:54:45.284]  Well, my angle is a little different from other people's.
[01:54:45.704 --> 01:54:51.788]  Basically, if people are not happy paying taxes, they need to stand up and say something about it because it's kind of a
[01:54:52.876 --> 01:54:58.078]  It's kind of a... Taxes are just what people get for not speaking out.
[01:54:58.318 --> 01:55:06.441]  I read an article on your site that linked to another article that had, what was it, 97 taxes that US citizens have to pay.
[01:55:06.461 --> 01:55:10.482]  And the reason that politicians keep passing taxes and we have to keep paying them,
[01:55:11.349 --> 01:55:19.494]  And I know this full well with Romneycare in Massachusetts is because we're not standing up, we're not speaking out, or we're not saying anything, and they're just going to keep doing it to us.
[01:55:19.594 --> 01:55:23.836]  I agree, but do you want me to tell you how to kill the fraudulent tax system?
[01:55:25.851 --> 01:55:28.774]  Number one, we can't go the anarchic capitalist way right away.
[01:55:28.794 --> 01:55:30.515]  It would take a long time to phase this out.
[01:55:30.535 --> 01:55:32.537]  I mean, we've been taught to be domesticated.
[01:55:33.078 --> 01:55:34.939]  So there's a process in getting out of that.
[01:55:35.500 --> 01:55:38.883]  The insiders exempt themselves from every major tax.
[01:55:39.523 --> 01:55:47.450]  And so that's how you kill all their taxes, is it's the rich, the kleptocratic arm of the rich,
[01:55:48.317 --> 01:56:00.309]  The very top who are waging war against the middle class on record as their ancestral enemy and they want to extinct us and they exempt themselves from their own taxes as a form of economic warfare.
[01:56:00.489 --> 01:56:01.029]  That's a fact!
[01:56:01.832 --> 01:56:08.074]  And so, when Google-affiliated groups are pushing for Obamacare and new taxes, point out, Google gets out of most taxes.
[01:56:08.354 --> 01:56:12.655]  When Warren Buffett is pushing for more taxes, point out that he actually exempts himself.
[01:56:12.995 --> 01:56:14.456]  They are total criminals!
[01:56:15.116 --> 01:56:21.217]  It is criminal, in my view, to lobby for higher taxes to extinct the middle class when you lobby to exempt yourself.
[01:56:21.798 --> 01:56:23.778]  That is tyrannical, aggressive.
[01:56:24.358 --> 01:56:26.399]  Again, it's meant to wreck us.
[01:56:27.839 --> 01:56:32.782]  52 families gone from the new rules and fake taxes, so Bundy didn't do it.
[01:56:33.582 --> 01:56:37.344]  I mean, look, when a tax kills you, it's not a suicide pact.
[01:56:37.564 --> 01:56:40.666]  You cannot follow it when it's unjust, and it is.
[01:56:40.786 --> 01:56:43.847]  Obamacare gives waivers to thousands of major corporations.
[01:56:44.408 --> 01:56:45.929]  On its face, it's a fraud.
[01:56:46.809 --> 01:56:54.493]  You know, if a cop says, all these people are allowed to speed for no reason, but you are going to go to jail for it, is that a fraud or is that not a fraud?
[01:56:55.894 --> 01:56:57.336]  Oh, it's a fraud.
[01:56:57.496 --> 01:57:01.540]  And one last thing, if you don't mind, do you mind if I quickly plug my YouTube channel?
[01:57:01.640 --> 01:57:03.422]  Oh, absolutely.
[01:57:04.143 --> 01:57:04.924]  Come on, I'm at work.
[01:57:04.964 --> 01:57:06.245]  I can't get as upset as I want.
[01:57:06.305 --> 01:57:10.369]  It's youtube.com slash Church of Iron.
[01:57:11.491 --> 01:57:13.432]  Listen, I was not making fun of your voice.
[01:57:13.493 --> 01:57:15.695]  I don't think your voice is... I think you have a very nice voice.
[01:57:16.255 --> 01:57:16.616]  Thank you.
[01:57:16.736 --> 01:57:23.923]  I was actually very soothed by it and I was getting into an exquisite mood just relaxing here on the transmission.
[01:57:24.223 --> 01:57:27.807]  Yes, John Harmon, come on air and tell him the kind of stuff I do in the background.
[01:57:27.847 --> 01:57:28.848]  Go ahead and make the noises.
[01:57:29.368 --> 01:57:30.690]  Let's bring John Harmon on right now.
[01:57:31.070 --> 01:57:32.552]  It's time for All Secrets Full Disclosure.
[01:57:33.939 --> 01:57:34.039]  Ah!
[01:57:34.180 --> 01:57:34.500]  Thank you.
[01:57:34.920 --> 01:57:35.000]  Ah!
[01:57:35.060 --> 01:57:36.361]  That's what we do behind this.
[01:57:36.561 --> 01:57:40.004]  When he comes on in the morning, he's up in Minnesota, we greet each other with, Ah!
[01:57:40.824 --> 01:57:40.924]  Ah!
[01:57:41.705 --> 01:57:42.646]  John Hyman!
[01:57:42.666 --> 01:57:42.706]  Ah!
[01:57:43.806 --> 01:57:43.927]  Ah!
[01:57:44.267 --> 01:57:45.628]  So, that's what's going on here.
[01:57:47.069 --> 01:57:47.669]  Thanks, Alex.
[01:57:47.789 --> 01:57:49.911]  YouTube.com slash Church of Iron.
[01:57:49.931 --> 01:57:51.352]  I need as much support as I can get.
[01:57:51.372 --> 01:57:52.173]  All right.
[01:57:52.513 --> 01:57:52.853]  All right.
[01:57:54.214 --> 01:57:55.055]  Sure, it's a good website.
[01:57:55.075 --> 01:57:55.415]  Who knows?
[01:57:56.476 --> 01:57:57.817]  Might be like Gremlins or something.
[01:57:58.397 --> 01:58:00.559]  I'm actually very exhausted, I realize.
[01:58:00.879 --> 01:58:01.880]  That's why I'm kind of dingy.
