[00:00:00.049 --> 00:00:01.372]  Direct from Austin.
[01:51:45.206 --> 01:51:48.887]  Stay one step ahead of hackers and Big Brother with a BlockIt Pocket.
[01:51:49.187 --> 01:51:54.549]  A custom-made pocket infused with pure silver that creates a complete Faraday enclosure for your cell phone.
[01:51:54.789 --> 01:51:58.550]  For free shipping to the lower 48, visit BlockItPocket.com or call 888-315-9618.
[01:51:58.570 --> 01:51:59.170]  BlockItPocket.com.
[01:51:59.250 --> 01:52:00.150]  Enhancing health and privacy.
[01:52:06.312 --> 01:52:09.753]  It's been said, those who control the food, control the people.
[01:52:09.973 --> 01:52:13.695]  Are you concerned about GMO foods making you sick and affecting your mind?
[01:52:13.775 --> 01:52:19.736]  Many people suffer from lack of energy, insomnia, loss of stamina, weight gain, and the inability to think clearly.
[01:52:19.977 --> 01:52:21.337]  Genetically modified crops
[01:52:21.477 --> 01:52:30.042]  Processed foods and toxic chemicals can compromise your health and are silently destroying your digestive system, which accounts for 80% of your immune system.
[01:52:30.162 --> 01:52:34.644]  Take back control of your health with Pro-EM1 Probiotic from Terragenics.
[01:52:34.844 --> 01:52:42.028]  Pro-EM1 Probiotic helps protect your body against irritable bowel syndrome, constipation, Crohn's disease, celiac disease.
[01:52:42.168 --> 01:52:44.849]  Diabetes, the common cold, and much more.
[01:52:44.989 --> 01:52:56.515]  And including a powerful probiotic like Pro-EM1 as part of your daily routine puts you back in control and prevents you from becoming a mindless zombie manipulated by the pharmaceutical and GMO agendas.
[01:52:56.715 --> 01:53:01.337]  Call Terragenics at 866-369-3678 or visit Terragenics.com.
[01:53:01.357 --> 01:53:02.457]  T-E-R-A-G-A-N-I-X dot com.
[01:53:06.107 --> 01:53:12.211]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential foreclosure situation?
[01:53:12.231 --> 01:53:15.573]  The police are shoving people, shoving Alex, shoving the crowd.
[01:53:15.653 --> 01:53:17.214]  Here we go, folks, I'm being assaulted!
[01:53:17.274 --> 01:53:23.558]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[01:53:23.638 --> 01:53:29.522]  Is this another false flag stage attack to take our civil liberties and put more homeless security by sticking their hands down on the streets?
[01:53:29.662 --> 01:53:33.404]  It's up to us to set brush fires in the minds of men and women everywhere.
[01:53:33.584 --> 01:53:36.485]  And that's what PrisonPlanet.TV is designed to do.
[01:53:36.545 --> 01:53:44.649]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[01:53:44.909 --> 01:53:46.950]  What we see now is a war against reality.
[01:53:47.010 --> 01:53:48.051]  It's a war against the truth.
[01:53:48.411 --> 01:53:57.119]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[01:53:57.319 --> 01:53:59.761]  Visit InfoWarsNews.com today.
[01:53:59.981 --> 01:54:04.265]  Become a member, share your membership, and help take the info war to the next level.
[01:54:18.383 --> 01:54:19.744]  Is it getting better?
[01:54:20.484 --> 01:54:21.984]  Or do you feel the same?
[01:54:23.225 --> 01:54:25.006]  Or do you feel the same?
[01:54:25.066 --> 01:54:28.507]  Does it make it easier on you, baby?
[01:54:28.567 --> 01:54:31.008]  Will it make it easier on you now?
[01:54:31.148 --> 01:54:33.029]  You got someone to blame.
[01:54:33.349 --> 01:54:35.049]  You got someone to blame.
[01:54:35.069 --> 01:54:37.650]  Johnny Cash says it's so much better for you two.
[01:54:38.251 --> 01:54:38.971]  One love.
[01:54:40.752 --> 01:54:41.472]  One life.
[01:54:42.812 --> 01:54:44.073]  When it's one need.
[01:54:44.153 --> 01:54:45.513]  In the night.
[01:54:45.874 --> 01:54:46.654]  In the night.
[01:54:50.452 --> 01:54:58.518]  All right, Paul Watson is our guest.
[01:54:59.038 --> 01:55:04.001]  I'm going to have them try to go over the next 20-30 minutes, get more eye-depth footage of them meeting.
[01:55:04.442 --> 01:55:05.823]  That is powerful information.
[01:55:05.843 --> 01:55:08.724]  We're exposing the true shadow controllers.
[01:55:09.025 --> 01:55:16.610]  They want us fighting with each other over religion, sex, region, while they, the globalists, meet and steal literally trillions a year in banker bailouts.
[01:55:17.230 --> 01:55:20.313]  Yeah, there was another incident while we were down here filming.
[01:55:33.391 --> 01:55:45.444]  Over in the protest area, I know a delegate came out earlier on the show to talk to us, but there was a separate delegate, a Dutch politician, who came out of the Bilderberg group meeting and went over to talk to the protesters.
[01:55:46.005 --> 01:55:50.770]  We weren't there, Julia was there, so you should probably get her on after the next segment or whatever.
[01:55:51.497 --> 01:55:54.661]  And it was a kind of olive branch as far as I understand it.
[01:55:54.821 --> 01:55:58.405]  Oh listen, Dietrich Samson is the leader of the Labour Party.
[01:55:58.746 --> 01:56:01.088]  We were able to get in on that, unless it was another Dutch one.
[01:56:01.549 --> 01:56:05.654]  And yeah, they're basically starting to mainline themselves.
[01:56:05.674 --> 01:56:07.756]  Was it somebody other than Dietrich Samson?
[01:56:07.796 --> 01:56:08.738]  That's unprecedented.
[01:56:09.820 --> 01:56:12.861]  It was the same guy, but it was in a different area.
[01:56:12.901 --> 01:56:21.623]  He went out to the protest camp and started speaking to those people, so he's definitely been dispatched for public relations purposes by the sounds of it.
[01:56:24.043 --> 01:56:24.924]  Very interesting.
[01:56:26.324 --> 01:56:27.384]  Again, Paul, I've been interrupting.
[01:56:27.444 --> 01:56:28.424]  Other points that are important?
[01:56:31.087 --> 01:56:35.808]  Well, we've just been going back and forth from here to the hotel, basically uploading the videos, getting the articles out.
[01:56:36.388 --> 01:56:44.690]  Tomorrow's going to be interesting because obviously there are no conferences, no meetings inside the hotel as far as we know it on Saturday, or at least very few.
[01:56:45.190 --> 01:56:49.551]  So they could go on a little walkabout, which might present some options.
[01:56:49.671 --> 01:56:51.392]  So we're looking forward to that.
[01:56:51.872 --> 01:56:53.392]  Tomorrow could be very interesting.
[01:56:55.063 --> 01:56:55.823]  Absolutely.
[01:56:55.963 --> 01:57:02.726]  Tomorrow we've got to hunt them in the First Amendment in free speech, but we will be hunting them to try to get the questions.
[01:57:02.746 --> 01:57:04.287]  We'll probably only get one or two questions.
[01:57:04.707 --> 01:57:09.569]  The best tactic is to say, Hi, Eric Schmidt, or, Oh, are you with the conference?
[01:57:09.969 --> 01:57:11.009]  And get their hand.
[01:57:11.529 --> 01:57:15.571]  Reach out, get their hand, and once you've got their hand, don't let go of it.
[01:57:17.276 --> 01:57:18.897]  That's what I did with Ed Balls last year.
[01:57:18.917 --> 01:57:20.297]  I was like, hey Ed, nice to meet you.
[01:57:20.837 --> 01:57:24.318]  Rather than just going confrontational from the off.
[01:57:24.358 --> 01:57:26.699]  I want to talk to them, I want to hear what they've got to say.
[01:57:27.119 --> 01:57:29.580]  If you go in too aggressive, they'll just immediately back away.
[01:57:30.140 --> 01:57:32.681]  We're not aggressive, we're just trying to get information, trying to talk to them.
[01:57:33.421 --> 01:57:39.742]  But in terms of media coverage, it's gone from a trickle to starting to become a deluge.
[01:57:40.102 --> 01:57:45.223]  A lot of reports, many of which are quite straight and positive, a few of which are just horrible.
[01:57:45.243 --> 01:57:48.864]  I mean, there was a Telegraph article which was just full of errors.
[01:57:49.404 --> 01:57:53.785]  For example, they said that Bilderberg peaked in terms of the protests before 9-11.
[01:57:54.105 --> 01:57:55.985]  Before 9-11, there was nobody at Bilderberg.
[01:57:56.005 --> 01:57:58.506]  There was Jim Tucker and maybe a couple of other journalists.
[01:57:58.526 --> 01:57:58.866]  Yeah, we had like 4,000.
[01:58:00.286 --> 01:58:02.668]  It peaked last year, unless it keeps really growing.
[01:58:03.048 --> 01:58:06.831]  But there's hardly anybody this time, just because it's hard to get there and expensive.
[01:58:08.032 --> 01:58:09.753]  They made a big mistake doing it north of London.
[01:58:09.993 --> 01:58:12.295]  I'd say what, 4,000 max at one time?
[01:58:12.535 --> 01:58:13.616]  I mean, that's unprecedented.
[01:58:15.029 --> 01:58:16.069]  Oh, it was absolutely huge.
[01:58:16.109 --> 01:58:19.151]  I mean, compared to this year, the numbers are minimal.
[01:58:19.171 --> 01:58:20.651]  I guess it's going to be bigger tomorrow.
[01:58:21.151 --> 01:58:23.532]  But, you know, obviously you were a big draw.
[01:58:23.732 --> 01:58:24.572]  Ike was a big draw.
[01:58:25.313 --> 01:58:35.816]  But there was another article in The Week, which is quite a big publication in the UK, and they were very keen to make the point that Osama Bin Laden and Timothy McVeigh also believe that the Bilderberg Group has power.
[01:58:36.136 --> 01:58:40.138]  So it's not the fact that you've got Bilderberg Group members admitting that they've got power.
[01:58:40.578 --> 01:58:42.479]  You know, the big German magazine publication.
[01:58:42.499 --> 01:58:44.240]  No, no, you're a terrorist if you say that.
[01:58:44.260 --> 01:58:45.081]  I want to come back to you.
[01:58:45.101 --> 01:58:45.461]  Stay there.
[01:58:46.242 --> 01:58:48.803]  Okay, maybe we're all evil.
[01:58:48.823 --> 01:58:50.905]  I mean, I don't believe in Santa Claus.
[01:58:50.965 --> 01:58:53.326]  I do believe in, uh, that I built my business.
[01:58:54.127 --> 01:58:54.887]  We'll be right back folks.
[01:58:54.907 --> 01:58:55.548]  Third hour coming up.
[01:58:57.839 --> 01:58:58.900]  In the near future.
[01:58:59.180 --> 01:59:03.323]  When you realize how fake it all is, the football, the basketball.
[01:59:03.684 --> 01:59:04.704]  Security alert.
[01:59:04.904 --> 01:59:06.666]  This is Homeland Security.
[01:59:06.906 --> 01:59:07.546]  Analysis.
[01:59:07.787 --> 01:59:08.447]  InfoWars.
[01:59:08.527 --> 01:59:10.469]  Building independent media operations.
[01:59:10.489 --> 01:59:15.472]  You let the worst people get controlled and tell us that we are the ones responsible.
[01:59:15.513 --> 01:59:16.433]  Prime Directive.
[01:59:16.533 --> 01:59:17.974]  Discredit Alex Jones.
[01:59:18.094 --> 01:59:20.857]  Jones is the wildly popular conspiracy theorist.
[01:59:20.937 --> 01:59:24.019]  A popular conspiracy theory talk show called InfoWars.
[01:59:24.179 --> 01:59:26.361]  Alex Jones is now in an Austin jail.
[01:59:26.801 --> 01:59:27.961]  People are assaulting us.
[01:59:27.981 --> 01:59:30.322]  Targeting of patriots engaged.
[01:59:30.842 --> 01:59:32.502]  They are never going to stop.
[01:59:32.763 --> 01:59:36.664]  They're never going to deviate from their program until we stop them.
[01:59:36.824 --> 01:59:39.984]  Block free iPhone ads at InfoWars.com.
[01:59:40.424 --> 01:59:43.065]  Block free podcast and video feed.
[01:59:43.765 --> 01:59:44.505]  Imperative.
[01:59:44.766 --> 01:59:46.726]  Destroy Privileged TV.
[01:59:46.766 --> 01:59:51.187]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[01:59:51.467 --> 01:59:53.588]  Intellectually, it's begun and you can feel it.
[01:59:59.676 --> 02:00:01.619]  Waging war on corruption.
[02:00:02.059 --> 02:00:04.863]  Alex Jones on the GCN Radio Network.
[02:00:11.584 --> 02:00:12.225]  Big Brother.
[02:00:12.905 --> 02:00:13.926]  Mainstream media.
[02:00:14.667 --> 02:00:15.767]  Government cover-ups.
[02:00:16.428 --> 02:00:17.229]  You want answers?
[02:00:18.009 --> 02:00:18.910]  Well, so does he.
[02:00:19.550 --> 02:00:23.213]  He's Alex Jones on the GCN Radio Network.
[02:00:23.754 --> 02:00:27.817]  And now, live from Austin, Texas, Alex Jones.
[02:00:32.933 --> 02:00:36.616]  Paul Watson just continues to drop bombshell after bombshell on us.
[02:00:37.176 --> 02:00:47.044]  He was getting into the German magazine, newspaper, big one, last week, I forget the name, he wrote an article about it, talking to one of the members saying, you know, we basically run things, you know, we're one of the most powerful groups.
[02:00:47.625 --> 02:00:51.608]  We just talked to the Dutch leader of the parliament and the leader of the Labour Party.
[02:00:53.128 --> 02:00:55.510]  And he admitted they're in there setting policy.
[02:00:55.990 --> 02:01:04.417]  That clip needs to get put in an article that I know that some of the crews working on in there pointing out that they're setting policy and the files and the rest of it, but it's just confirmed.
