[00:00:00.129 --> 00:00:01.434]  Direct from Austin.
[02:05:18.663 --> 02:05:25.730]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated for maximum potency.
[02:05:26.210 --> 02:05:30.474]  I just received my Male Vitality about three days ago, and I must say, that is some good stuff.
[02:05:30.794 --> 02:05:40.958]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate, non-GMO, organic, super male vitality formula.
[02:05:41.419 --> 02:05:47.581]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[02:05:47.901 --> 02:05:50.142]  I jump out of bed ready to fight these criminals every day.
[02:05:50.162 --> 02:05:54.124]  I look forward to waking up and taking my super male vitality and getting the day started.
[02:05:54.284 --> 02:05:55.887]  It's not just the super male vitality.
[02:05:56.227 --> 02:06:00.174]  All the products in InfoWarsLife.com are simply amazing.
[02:06:00.414 --> 02:06:07.346]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWarsLife.
[02:06:08.544 --> 02:06:12.268]  City of Austin tap water versus filtered City of Austin tap water.
[02:06:12.369 --> 02:06:13.550]  I didn't, I taste dirt in it.
[02:06:13.610 --> 02:06:14.711]  God knows what's in this.
[02:06:14.931 --> 02:06:19.016]  These people just sampled City of Austin tap water straight from the faucet.
[02:06:19.176 --> 02:06:24.963]  Next, we had them try a sample of tap water filtered for the ProPure G2.0 filtration system.
[02:06:25.103 --> 02:06:26.104]  That one is better.
[02:06:26.164 --> 02:06:27.125]  Tastes like nothing.
[02:06:27.406 --> 02:06:28.807]  Yep, I know what good water tastes like.
[02:06:28.867 --> 02:06:29.348]  It's good water.
[02:06:29.468 --> 02:06:35.191]  Most tap water contains added substances, like fluoride, chlorine, glyphosate, and many others.
[02:06:35.431 --> 02:06:42.494]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[02:06:42.674 --> 02:06:45.135]  It tastes like you're drinking out of the lake when you're drinking tap water.
[02:06:45.375 --> 02:06:53.279]  The ProPure® G2.0 filtration system removes these deadly substances, leaving only fresh-tasting, deliciously clean water.
[02:06:53.439 --> 02:06:54.419]  Okay, this is very tasty.
[02:06:54.599 --> 02:06:55.440]  It's good water.
[02:06:55.640 --> 02:06:56.100]  Refreshing?
[02:06:56.260 --> 02:06:56.620]  It's good!
[02:06:56.880 --> 02:06:59.161]  Go to InfoWarsStore.com today.
[02:06:59.381 --> 02:07:04.103]  Use promo code WATER and save 10% off your Pro-Pure purchase.
[02:07:05.543 --> 02:07:07.824]  Or call 1-888-253-3139.
[02:07:08.124 --> 02:07:10.445]  This is Alex Jones for InfoWarsLife.com.
[02:07:11.185 --> 02:07:13.126]  The latest in preparedness is now here.
[02:07:13.326 --> 02:07:19.268]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[02:07:19.508 --> 02:07:29.333]  Concentrated to 30 parts per million in what has been dubbed the Survival Silver Solution, the new InfoWars Live Silver Bullet Colloidal Silver is the answer for you and your family.
[02:07:29.473 --> 02:07:33.995]  And it's entirely free of toxic artificial additives that are loaded into many products.
[02:07:34.295 --> 02:07:42.659]  The InfoWars Live Silver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[02:07:42.899 --> 02:07:44.780]  This is not a low-grade formula.
[02:07:45.020 --> 02:07:56.109]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[02:07:56.229 --> 02:08:07.478]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today and find other amazing supplements at InfoWarsLife.com.
[02:08:26.949 --> 02:08:28.389]  You want to stop tyranny?
[02:08:28.629 --> 02:08:29.690]  Well, so does he.
[02:08:30.310 --> 02:08:34.831]  Live from the InfoWars.com studios, it's Alex Jones.
[02:08:37.432 --> 02:08:40.192]  I'm gonna make it clear one more time and then go to your phone calls.
[02:08:41.833 --> 02:08:42.733]  I love America.
[02:08:43.973 --> 02:08:45.153]  I love our Republic.
[02:08:45.633 --> 02:08:48.594]  I believe we're a special nation, sea to shining sea.
[02:08:50.295 --> 02:08:56.276]  And the numbers are there to prove it, that this country has revolutionized the world and been a trailblazer.
[02:08:58.700 --> 02:09:00.461]  But what happens when you're a great place?
[02:09:02.322 --> 02:09:05.364]  The criminals, the control freaks come in and they take it over.
[02:09:05.845 --> 02:09:07.666]  Here's a great analogy that I'm going to your phone calls.
[02:09:08.847 --> 02:09:18.673]  When my mother grew up in Austin, Texas, back in the 50s and 60s, early 60s and went to college, there was about 40,000 people here.
[02:09:21.135 --> 02:09:26.819]  And she lived down by UT in what you would call basically downtown.
[02:09:29.346 --> 02:09:30.886]  The Capitol was the technical downtown.
[02:09:31.687 --> 02:09:37.648]  When I moved here, when I was a junior in high school, there was about 350,000 people here.
[02:09:39.188 --> 02:09:51.271]  And now, 20-something years later, I'm 40 years old, it's about 25 years later, 23 years later, there is a million three metro.
[02:09:52.551 --> 02:09:56.913]  And it's estimated by 2025, Austin will have three million people here.
[02:09:58.393 --> 02:09:58.773]  Maybe more.
[02:10:00.501 --> 02:10:03.342]  And I have nothing against these people, but they're not what I'd call Texans.
[02:10:06.202 --> 02:10:20.425]  The Californians, and I'm broad-brushing here, some of the folks from other socialist utopias, that they're fleeing the high taxes, the regulations, the bureaucracy.
[02:10:20.685 --> 02:10:27.846]  They're fleeing here with lower taxes, less regulation, and turning it into a hell.
[02:10:29.178 --> 02:10:30.898]  Where down the road I might have to leave.
[02:10:30.959 --> 02:10:35.880]  A lot of Austinites I've known have left.
[02:10:36.360 --> 02:10:37.820]  A lot of famous people have left.
[02:10:38.081 --> 02:10:39.381]  A lot of cool people have left.
[02:10:40.361 --> 02:10:53.525]  Because all the vampires of the nation, all the empty people that didn't think they would be somebody, they couldn't be a Hollywood star or a hip-hop star, have moved to LA, failed,
[02:10:55.247 --> 02:10:56.228]  Because it's all a big fraud.
[02:10:57.649 --> 02:10:58.630]  Hollywood's collapsing.
[02:10:58.650 --> 02:10:59.551]  That's in the news today.
[02:10:59.571 --> 02:11:01.173]  Worst summer on record.
[02:11:03.535 --> 02:11:04.516]  Because we're in a depression.
[02:11:04.536 --> 02:11:06.918]  That's the main reason.
[02:11:08.560 --> 02:11:11.783]  And they're moving here like refugees.
[02:11:11.863 --> 02:11:16.267]  In fact, they are refugees from trendiness.
[02:11:19.659 --> 02:11:24.782]  And they're not changing the culture that destroyed them, they're doubling down.
[02:11:25.263 --> 02:11:36.350]  That's the thing about a loser that's never won the lottery but keeps thinking, you know, they're going to get their bills paid off by winning the lottery that's one chance out of ten million or whatever it is.
[02:11:37.170 --> 02:11:39.332]  And if you buy a lottery ticket to have fun, sometimes that's fine.
[02:11:39.772 --> 02:11:40.552]  I'm not judging you.
[02:11:40.572 --> 02:11:41.193]  Do what you want.
[02:11:41.233 --> 02:11:48.798]  But we know about degenerate gamblers and the people on welfare and the kids are starving at home and mom is there spending half her paycheck.
[02:11:49.418 --> 02:11:53.121]  On lottery tickets and when she doesn't get her money back, she goes back in and does it again.
[02:11:53.461 --> 02:11:58.665]  We all know and it's that mentality that I see with people that I know that have actually gone crazy.
[02:12:00.387 --> 02:12:02.628]  I want to make a whole film about this if I had the time and energy.
[02:12:03.829 --> 02:12:11.595]  Where they believe they're going to be rock stars and when they're not, they go crazy and start announcing they are a rock star and walking around talking to themselves.
[02:12:13.217 --> 02:12:14.558]  Or who get a Nigerian email.
[02:12:15.922 --> 02:12:24.687]  And give $5,000 to it, and then go crazy believing that there really is a Prince Ibupi that's going to give them a million dollars and their ship has come in.
[02:12:26.048 --> 02:12:32.812]  Your ship has come in when you work hard, take action, have good ideas, and work with others to build a system.
[02:12:33.953 --> 02:12:36.674]  Ships don't just come in magically overnight.
[02:12:37.395 --> 02:12:41.237]  There's not enough slots to be a professional baseball player, basketball player, football player.
[02:12:41.537 --> 02:12:42.438]  There's not enough slots
[02:12:44.099 --> 02:12:46.900]  You don't have to be a dictator like Obama wants to be.
[02:12:47.380 --> 02:12:54.442]  There's only slots in having a free, open, trailblazing society and being an honorable person and a good father, a good mother.
[02:12:56.643 --> 02:12:57.683]  And building a better world.
[02:12:59.003 --> 02:13:00.104]  And that's an inside job.
[02:13:00.964 --> 02:13:03.865]  That takes being a moral person on your own.
[02:13:04.285 --> 02:13:06.946]  You're not going to get it by going to a name-it-and-claim-it church.
[02:13:08.609 --> 02:13:17.198]  That sits there and tells you just believe in what we tell you and do whatever we say and don't get politically involved and the whole world's gonna fix itself.
[02:13:19.080 --> 02:13:24.726]  That's like Oprah Winfrey's The Secret that she promotes.
[02:13:26.837 --> 02:13:30.378]  You don't just imagine that a well's gonna appear in your backyard.
[02:13:30.758 --> 02:13:40.562]  You have to imagine that there's water down there, know you're over an aquifer, and then hand-dig it down 200 feet, and then you got a well that'll serve 20 generations.
[02:13:41.563 --> 02:13:44.364]  You don't just imagine a hole gets dug in the ground.
[02:13:44.644 --> 02:13:46.244]  Trust in God, but tie up your camel.
[02:13:46.625 --> 02:13:55.428]  I'm going to Chase, Allen, Terry, Bill, Michigan Patriot, and others in a moment when you hear somebody hang up, that's your chance to get involved on air.
[02:13:56.909 --> 02:14:06.235]  But I love this country, but I'm criticizing the globalist, scallywag, carpet-bagging, and I don't mean that in a northerner sense.
[02:14:09.357 --> 02:14:15.742]  There are smart people in California, smart people in New York, smart people in Michigan, smart people in Indiana, smart people in Florida.
[02:14:16.142 --> 02:14:18.504]  I'm not saying Texans are the best of the best or anything.
[02:14:18.924 --> 02:14:23.127]  I'm just saying, oh, I thought growing up everybody was like the old-fashioned Texans I knew.
[02:14:25.020 --> 02:14:36.346]  Some of them were corrupt and would cheat you, but nobody hung out with them, and everybody wanted to be upright because you were upright, and then society opened up to you because society needs good people.
[02:14:37.167 --> 02:14:42.189]  And that's what everybody's looking for, is honorable men to work with, and honorable women.
[02:14:44.510 --> 02:14:50.854]  But all these trendies think backstabbing, cheating, lying, betraying, making stuff up, being drama queens.
[02:14:51.997 --> 02:14:52.978]  is how you get ahead.
[02:14:53.318 --> 02:14:54.479]  And that's not how you get ahead.
[02:14:54.740 --> 02:14:56.441]  It's how you blackball yourself.
[02:14:57.342 --> 02:15:11.876]  And America's being blackballed worldwide now for being known as people you could work with and people that would get the job done and people that were tough and smart and had the patents and had the trailblazing and had the bravado and the guts that it took.
