[00:00:01.672 --> 00:00:02.834]  Coast to coast.
[01:46:37.156 --> 01:46:39.837]  And I'm not trying to do their scaring for them.
[01:46:40.557 --> 01:46:42.057]  I think you're not cowards, folks.
[01:46:42.177 --> 01:46:48.480]  I think that when you hear the truth about all this, you're going to want to stand up against it like I have.
[01:46:50.011 --> 01:46:55.515]  Because somebody has got to make the stand against King George, or Santa Ana, or the next tyrant.
[01:46:55.876 --> 01:47:02.661]  Somebody's got to be first to stand up and say, I don't care what you do to me, I'm not going to back down, because you're hurting innocent people.
[01:47:04.202 --> 01:47:06.163]  The real fight is against the New World Order.
[01:47:06.444 --> 01:47:07.444]  They're the occupiers.
[01:47:07.845 --> 01:47:09.126]  They're the people that have taken over.
[01:47:10.187 --> 01:47:12.969]  And if we ever force a debate about that, that's it for their system.
[01:47:14.650 --> 01:47:16.772]  Let's go ahead and go to Terrence in Canada.
[01:47:17.152 --> 01:47:18.133]  You're on the air, go ahead.
[01:47:19.195 --> 01:47:19.996]  Hey Alex, how you doing?
[01:47:20.156 --> 01:47:20.396]  Good.
[01:47:21.377 --> 01:47:21.877]  Good, good.
[01:47:22.297 --> 01:47:31.784]  No, but Obama, Bush, Gore, all of them, they're all part of, they're all scum, they're all still part of the same two-headed dragon to quote immortal technique.
[01:47:32.904 --> 01:47:37.307]  Um, I actually wanted to tell you something.
[01:47:37.828 --> 01:47:41.890]  Um, there's a show that, um, two things actually that me and my brother watch.
[01:47:42.811 --> 01:47:44.152]  It's, uh, it's called One Piece.
[01:47:44.878 --> 01:47:54.064]  And it's for everybody who loves freedom, who wants to fight in the world order, who's awake.
[01:47:54.725 --> 01:47:59.668]  And it's really based on dreams, the world government, morals, ambitions, injustice.
[01:48:00.128 --> 01:48:02.990]  Yeah, there's a lot of shows out that are actually against the tyranny now.
[01:48:03.010 --> 01:48:05.311]  People have been sending me clips of them and stuff.
[01:48:06.712 --> 01:48:07.193]  That's interesting.
[01:48:07.213 --> 01:48:08.093]  What's the name of the show again?
[01:48:08.874 --> 01:48:12.316]  It's called One Piece and you can find it on WatchOP.com.
[01:48:13.117 --> 01:48:13.457]  Alright.
[01:48:14.594 --> 01:48:16.916]  I appreciate your call, bro.
[01:48:17.456 --> 01:48:18.737]  Let's talk to Robert in New York.
[01:48:18.757 --> 01:48:19.518]  We're going to move quick now.
[01:48:19.538 --> 01:48:19.958]  Go ahead, Robert.
[01:48:21.019 --> 01:48:21.720]  Hey, Alex.
[01:48:21.760 --> 01:48:23.441]  Good to talk to you, man.
[01:48:23.701 --> 01:48:34.810]  I actually got turned on to you by Gerald Slanting, who's been a friend of mine for 30 years and started following you for a very long time and totally backed the cause and what you're doing.
[01:48:34.850 --> 01:48:36.011]  But my point is,
[01:48:37.781 --> 01:48:44.285]  Years ago, I got injured and needed, you know, spinal cord injury and needed a wheelchair.
[01:48:44.345 --> 01:48:49.128]  Went through the process of getting, you know, durable medical equipment, as they call it.
[01:48:49.808 --> 01:48:57.193]  And back in 79, it was, you know, pretty easy to get through and get the equipment I needed.
[01:48:57.553 --> 01:49:05.718]  Needless to say, I went on to get off the system, was self-employed for 25 years, paid my taxes, I ran a jewelry store.
[01:49:06.525 --> 01:49:18.249]  And then recently, due to some other medical problems, had to get rid of my store and get back on disability.
[01:49:18.649 --> 01:49:29.693]  But the issues and the problems that I'm facing going through this Obamacare maze are just absolutely absurd and insane.
[01:49:30.494 --> 01:49:33.115]  And it's just, it's a joke.
[01:49:33.255 --> 01:49:33.855]  It's a joke.
[01:49:34.281 --> 01:49:36.223]  Well what you've just said is how they govern us.
[01:49:36.283 --> 01:49:42.790]  They govern us by confusion, by denial, by making things so weird that no one can ever figure it out.
[01:49:43.430 --> 01:49:46.493]  And then at the end of the day you find out years later it was a giant tax increase.
[01:49:46.914 --> 01:49:48.315]  That's how these screw jobs work.
[01:49:48.916 --> 01:49:51.719]  Now we've seen a fourth name given to Al Qaeda.
[01:49:53.786 --> 01:49:56.088]  Coruscant to confuse everyone.
[01:49:56.108 --> 01:49:57.389]  That's what they do.
[01:49:57.449 --> 01:49:58.189]  That's all they do.
[01:49:58.609 --> 01:50:04.353]  Why do you think Common Corp tells kids they don't have to spell right or know how to add 2 plus 2?
[01:50:04.834 --> 01:50:07.316]  It's all meant to turn people into a bunch of idiots.
[01:50:08.116 --> 01:50:17.683]  And you know, it's come out in federal court cases that for at least 20 years they won't hire cops in most departments with over 100 IQ because they found, quote, they won't follow orders.
[01:50:19.673 --> 01:50:23.695]  I don't think it's work, because the police I talk to are pretty smart and know that there's a setup going on.
[01:50:24.055 --> 01:50:25.256]  But they're sure trying.
[01:50:26.056 --> 01:50:29.718]  So if they can't do that, they'll just dumb everybody down with fluoride in the water.
[01:50:31.539 --> 01:50:37.322]  That's how, you know, the papa lion will sometimes eat the baby lion to knock out his competition.
[01:50:38.403 --> 01:50:41.245]  Or the male grizzly bear will come find the
[01:50:42.717 --> 01:50:45.420]  Female grizzly bear, and we'll kill the males.
[01:50:46.260 --> 01:50:49.504]  We'll kill a male baby, because he doesn't want that competition.
[01:50:50.204 --> 01:50:51.425]  And that's what eugenics is.
[01:50:51.485 --> 01:50:53.347]  It isn't trying to make the race better, as they say.
[01:50:53.768 --> 01:50:55.870]  It's actually targeting the best of us.
[01:50:56.090 --> 01:50:56.931]  Very interesting, Robert.
[01:50:56.951 --> 01:50:57.651]  Good to hear from you.
[01:50:58.232 --> 01:51:07.240]  Tim, Michael, Abdel, Jeff, your calls are all coming up straight ahead on AlexJonesInfoWars.com.
[01:51:10.165 --> 01:51:13.087]  This hour brought to you by InfidelBodyArmor.com.
[01:51:13.127 --> 01:51:16.890]  When it hits the fan, don't be left without the body armor that will save your life.
[01:51:16.910 --> 01:51:20.433]  With prices starting at just $374.99 and ships free.
[01:51:20.613 --> 01:51:23.035]  Get yours at InfidelBodyArmor.com.
[01:51:23.115 --> 01:51:24.376]  Just won't quit.
[01:51:24.957 --> 01:51:27.039]  Hi, Ted Anderson with Midas Resources.
[01:51:27.279 --> 01:51:31.822]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:31.983 --> 01:51:33.564]  Get our 10 Reasons book free.
[01:51:33.744 --> 01:51:34.044]  Call 800-686-2237.
[01:51:34.064 --> 01:51:34.244]  That's 800-686-2237.
[01:51:39.969 --> 01:51:40.849]  Clean water at home.
[01:51:41.150 --> 01:51:42.270]  Clean water at the office.
[01:51:42.570 --> 01:51:43.631]  Clean water on the go.
[01:51:43.891 --> 01:51:49.814]  The Berkey Guy has a Berkey water filtration model for anywhere you are and one that fits any budget.
[01:51:50.134 --> 01:51:52.955]  Thousands of satisfied customers can't be wrong.
[01:51:53.295 --> 01:51:56.417]  For free shipping within the US, go to GoBerkey.com or call 877-886-3653.
[01:51:56.437 --> 01:51:56.777]  That's 877-886-3653.
[01:51:56.797 --> 01:51:57.978]  Helping thousands prepare since 2005.
[01:51:58.018 --> 01:51:58.698]  GoBerkey.com.
[01:52:09.505 --> 01:52:15.347]  Nanoparticle parasites, termed viruses, will only infect the iron-poisoned, copper-depleted population.
[01:52:15.747 --> 01:52:19.148]  Parasites require an iron supply in the host to thrive and replicate.
[01:52:19.588 --> 01:52:27.930]  Just as chemical poisons, parasites are propagated via the food and water supply and vaccines, those born after 1945 have the vaccine parasites.
[01:52:28.330 --> 01:52:34.852]  The vaccine parasites have a virulence level that will trigger mass activation now, due to iron accumulating at an unprecedented rate.
[01:52:35.192 --> 01:52:38.013]  This is why disease, symptoms, and conditions are exploding in prevalence.
[01:52:38.433 --> 01:52:42.434]  Disease is caused by the same underlying condition, iron poisoning and low copper status.
[01:52:42.854 --> 01:52:46.835]  Measles, Ebola, enteroviruses are nanoparticle parasites.
[01:52:47.115 --> 01:52:53.496]  So when the officials say to prepare for pandemics, it is because they know of attempts to release a virulent parasite into the population.
[01:52:53.876 --> 01:52:57.157]  And they know the vaccine parasites are about to activate on a mass scale.
[01:52:57.577 --> 01:53:00.277]  This is the plan for expedient extermination of the population.
[01:53:00.557 --> 01:53:03.038]  For further information, go to unveilingthem.com.
[01:53:03.298 --> 01:53:04.578]  That's U-N-V-E-R-I-C-E.
[01:53:09.122 --> 01:53:12.766]  We all have our own idea about what being safe and secure means.
[01:53:13.086 --> 01:53:18.351]  The doors lock, bills are paid, you've got a job that keeps the lights on, and a home to call your own.
[01:53:18.611 --> 01:53:20.934]  But what happens when Mother Nature throws a curveball?
[01:53:23.825 --> 01:53:27.749]  Are you prepared to live without electricity or passable roads for weeks at a time?
[01:53:28.109 --> 01:53:29.751]  Do you even have a plan B?
[01:53:30.212 --> 01:53:33.215]  If you do, are you willing to bet your life on it?
[01:53:33.495 --> 01:53:34.717]  Children left with no home.
[01:53:34.737 --> 01:53:36.098]  And no one's coming to help them.
[01:53:36.579 --> 01:53:39.422]  The first step towards self-reliance in the face of disaster.
[01:53:39.622 --> 01:53:41.843]  Is a visit to MyPatriotSupply.com.
[01:53:42.043 --> 01:53:49.684]  There you'll find the absolute best prices on storable foods, non-GMO seeds, emergency water filtration devices, and so much more.
[01:53:49.884 --> 01:53:54.025]  All orders over $49 qualify for free shipping in the lower 48 states.
[01:53:54.166 --> 01:53:55.766]  Call 866-229-0927.
[01:53:56.246 --> 01:53:58.066]  That's 866-229-0927.
[01:53:58.267 --> 01:54:01.847]  And speak to one of our preparedness advisors today.
[01:54:02.147 --> 01:54:04.848]  Or visit us at MyPatriotSupply.com.
[01:54:04.968 --> 01:54:08.229]  Remember, before it's time to survive, it's time to prepare.
[01:54:27.563 --> 01:54:29.104]  Alex Jones here, back live.
[01:54:29.645 --> 01:54:36.571]  Abdel in Canada wants to chime in on what's happening with the Al-Qaeda forces and more.
[01:54:37.252 --> 01:54:40.474]  That Obama claims he's attacking while he's really arming them, giving them money.
[01:54:41.535 --> 01:54:44.398]  And as they just go attack some little subgroup, who knows if that's even true.
[01:54:44.418 --> 01:54:50.243]  But it's all over the news, the cruise missiles being fired, and America fighting back against the group they armed.
[01:54:51.925 --> 01:54:53.246]  Abdel, you're on the air, go ahead.
[01:54:54.575 --> 01:54:54.936]  Hi.
[01:54:55.556 --> 01:54:57.278]  First of all, thank you for taking my call.
[01:54:57.298 --> 01:55:03.603]  And let me just say that English being my third language, I'm not as an eloquent speaker as you, so I'm sorry for the audience.
[01:55:03.883 --> 01:55:05.304]  Well, you sound pretty smart, buddy.
[01:55:05.324 --> 01:55:05.745]  Go ahead.
[01:55:07.126 --> 01:55:11.670]  So, you know, I found out about you, you know, via the Piers Morgan interview.
[01:55:12.310 --> 01:55:16.414]  And, you know, the whole point was about, you know, gun control and the Second Amendment.
[01:55:17.219 --> 01:55:21.983]  And I'd like to share with the viewers my experience when I was in Algeria in the 90s.
[01:55:22.143 --> 01:55:26.107]  We had, you know, an Islamic insurgency there.
[01:55:26.707 --> 01:55:29.490]  So Islamists were trying to take over, you know, the country.
[01:55:30.210 --> 01:55:31.972]  And so they were killing left and right.
[01:55:32.292 --> 01:55:35.315]  And then you had the, you know, the criminal syndicate in the garments.
[01:55:36.680 --> 01:55:36.901]  There.
[01:55:37.281 --> 01:55:41.965]  So as a, you know, free human being who just happened to be born there, you know, you stuck, right?
[01:55:42.265 --> 01:55:46.249]  So you had the government who's armed, who's corrupt, and then you have the Islamists, right?
[01:55:46.509 --> 01:55:47.790]  And they were kind of left to right.
[01:55:48.331 --> 01:55:51.674]  And things change when people got fed up.
[01:55:52.416 --> 01:56:01.721]  And they told the government, they said, you know, if you don't give us weapons to defend ourselves, we'll start killing you, your families, and the Islamist families.
[01:56:02.382 --> 01:56:02.802]  That's right.
[01:56:02.842 --> 01:56:12.808]  I followed that with the Islamists from the North, funded by the CIA, attacking to destabilize and put pressure on the mainly Christian and animist government there in Nigeria.
[01:56:13.168 --> 01:56:15.489]  The people started demanding their own Second Amendment.
[01:56:15.769 --> 01:56:16.830]  Tell folks more about that.
[01:56:17.950 --> 01:56:20.193]  Yes, so this is in Algeria.
[01:56:20.713 --> 01:56:27.040]  It's funny you said Algeria because similar things happened also in Nigeria.
[01:56:27.501 --> 01:56:29.103]  Yeah.
[01:56:29.383 --> 01:56:30.084]  You know that, right?
[01:56:30.874 --> 01:56:36.197]  Yeah, you know, with the whole Christian-Muslim situation going on in Nigeria there.
[01:56:36.718 --> 01:56:44.983]  But, you know, in the 90s, in Algeria, so at first the government said no, so then people started forming death squads.
[01:56:45.443 --> 01:56:53.108]  So you had civilians, you know, just grabbing knives and whatever and going into, you know, Islamic territories and start killing off people.
[01:56:53.268 --> 01:56:55.850]  Well yeah, the same thing happened in Mexico.
[01:56:56.290 --> 01:56:58.351]  After they took all the guns, crime rates exploded.
[01:56:58.832 --> 01:57:12.320]  They came and got guns here illegally and they're actually shutting the crime down in areas all over Mexico with the small caliber and single shot and street-bought guns against the drug cartels that are buying military equipment.
[01:57:13.001 --> 01:57:14.182]  So very powerful story.
[01:57:14.642 --> 01:57:16.003]  Tell folks more about Algeria.
