[00:00:00.029 --> 00:00:01.410]  Direct from Austin.
[02:00:48.743 --> 02:00:52.365]  I'm so shocked right now that the rating system is fixed.
[02:00:53.545 --> 02:00:54.146]  They have to.
[02:00:58.328 --> 02:01:02.370]  They basically have almost no viewers, except for passive ones that come across it occasionally.
[02:01:04.311 --> 02:01:05.251]  So they have to do this.
[02:01:07.192 --> 02:01:09.653]  In Arbitron, it came out, the Spanish radio stations.
[02:01:09.673 --> 02:01:11.855]  You wonder why so much stuff went Spanish the last 15 years?
[02:01:12.515 --> 02:01:13.355]  That was all rigged.
[02:01:13.375 --> 02:01:14.256]  That came out years ago.
[02:01:17.056 --> 02:01:18.456]  Because the establishment wanted that.
[02:01:20.657 --> 02:01:22.977]  And now they've been caught with Univision rigging everything.
[02:01:24.897 --> 02:01:25.958]  That's in the LA Times.
[02:01:28.298 --> 02:01:30.638]  You heard all the news I've thrown out the last two hours.
[02:01:30.658 --> 02:01:31.578]  Many of you have been listening.
[02:01:33.619 --> 02:01:34.559]  Or if you just joined us.
[02:01:36.179 --> 02:01:37.279]  Top story on drudge.
[02:01:37.660 --> 02:01:41.920]  Sheriff Joe Arpaio, Obama's dumping of illegals, is intentional.
[02:01:43.060 --> 02:01:45.621]  Again, that's like saying that the sky is blue.
[02:01:46.704 --> 02:01:48.307]  But it's important to restate the simple.
[02:01:48.327 --> 02:01:51.612]  See, a lot of us that know how all this works, we think everybody else knows.
[02:01:51.953 --> 02:01:53.095]  No, everybody else does not know.
[02:01:53.115 --> 02:01:57.623]  We need to keep restating the simple, the basics, and then adding the detail to it.
[02:01:59.927 --> 02:02:00.227]  Boehner.
[02:02:01.858 --> 02:02:06.841]  Is running around and saying the administration's own making of this disaster.
[02:02:06.901 --> 02:02:09.143]  Well yeah, they don't care if Obama gets blamed.
[02:02:09.463 --> 02:02:11.164]  He'll get pardoned, he's leaving office.
[02:02:11.484 --> 02:02:13.065]  This is about future Democratic voters.
[02:02:13.906 --> 02:02:17.989]  Shock photo, tin foil blankets as hundreds of illegals arrive an hour.
[02:02:18.549 --> 02:02:24.092]  Scabies, chicken pox, cholera, drug-resistant TB.
[02:02:24.172 --> 02:02:26.294]  I'm telling you, we need to headline drug-resistant TB.
[02:02:26.854 --> 02:02:28.996]  That's what the ice whistleblower told us.
[02:02:30.251 --> 02:02:31.312]  And that's in our video.
[02:02:32.513 --> 02:02:34.854]  Perry, no room left for homeless Texans.
[02:02:38.376 --> 02:02:42.599]  Yeah, I drive by Home Depot all the time, and I used to see 15 illegals out front.
[02:02:43.740 --> 02:02:47.402]  I can send my crew in the morning to any Home Depot in Austin, but the one off 35 and 290.
[02:02:47.442 --> 02:02:51.085]  And I mean, there's like a hundred illegals standing out there.
[02:02:51.825 --> 02:02:54.487]  And that's at any one time, because they can't even get jobs now.
[02:02:55.555 --> 02:02:57.397]  I mean, Mexico's collapsed worse than us.
[02:02:57.737 --> 02:02:58.658]  We're in a depression.
[02:02:59.198 --> 02:03:00.820]  Food prices are set to double.
[02:03:01.400 --> 02:03:03.402]  How long did I tell you we're going into inflation?
[02:03:05.264 --> 02:03:12.330]  When they did QE Unlimited, ladies and gentlemen, they printed tens of trillions digitally for the megabanks of dollars.
[02:03:12.370 --> 02:03:15.113]  They didn't print, but a few hundred billion for the general public.
[02:03:15.453 --> 02:03:16.054]  Doesn't matter.
[02:03:17.235 --> 02:03:21.779]  The elites had a plan to control inflation to only give it to themselves, so luxury items doubled and tripled.
[02:03:22.938 --> 02:03:26.761]  A BMW that was $60,000 five years ago is $120,000 now.
[02:03:27.702 --> 02:03:29.083]  A Porsche that was $60,000 is $160,000.
[02:03:30.204 --> 02:03:36.068]  Rolexes that were $3,000 or $10,000.
[02:03:37.509 --> 02:03:38.390]  That's all happened.
[02:03:38.970 --> 02:03:40.411]  Real estate for the elite's gone up.
[02:03:41.592 --> 02:03:47.837]  But only the elite, the rest of the country, the poor, the working class, the middle class, have been eaten to the bone.
[02:03:49.696 --> 02:03:52.578]  In this entire process, and it's only getting worse.
[02:03:53.919 --> 02:03:56.220]  And it only will cause more crime and societal breakdown.
[02:03:56.460 --> 02:03:57.180]  And what's the answer?
[02:03:57.721 --> 02:03:59.982]  Oh, don't try to fix Latin America.
[02:04:00.042 --> 02:04:00.903]  Don't try to build it up.
[02:04:01.183 --> 02:04:01.503]  No, no, no.
[02:04:01.543 --> 02:04:04.785]  If they ever try to get any good leaders, overthrow them, put in leftists.
[02:04:06.966 --> 02:04:09.968]  Or if they get a good leftist leader, overthrow them, put in bad right-wing people.
[02:04:10.328 --> 02:04:13.530]  Because there's a good right-wing guy that's moral but didn't run by the West, they overthrow them.
[02:04:14.311 --> 02:04:16.432]  If there's a leftist who's good, they throw them out.
[02:04:17.731 --> 02:04:18.511]  And put in a bad one.
[02:04:18.571 --> 02:04:31.414]  I mean, it just, that's what Carol Quigley, Bill Clinton's mentor, head of Georgetown Political Science, wrote in his 1100 page book, Tragedy and Hope, that's back in print, that we sell at InfowarsStore.com.
[02:04:31.434 --> 02:04:35.634]  You should go read it, but even if you don't, it's good to have as a collector's item to show people the quotes in it.
[02:04:37.015 --> 02:04:41.356]  You find the quotes online, find the page number and go find them in there, where they admit the whole plan.
[02:04:41.676 --> 02:04:42.976]  How do I know how stuff works?
[02:04:44.946 --> 02:04:50.690]  Because only a thousand of those were printed for high-level CIA and State Department officials in the mid-1960s.
[02:04:51.130 --> 02:04:53.971]  Then the plates got out, and thousands more got printed.
[02:04:54.492 --> 02:04:59.335]  They were unable to pull them back, and folks just print them as part of public interest, and I've read it.
[02:05:00.395 --> 02:05:04.398]  And it was meant so the State Department could understand the four-dimensional checks.
[02:05:06.860 --> 02:05:11.602]  Man, when I get home from work, all Betty does is watch her reality TV and then she goes to sleep.
[02:05:11.842 --> 02:05:14.943]  I can take her on romantic dates, I get her flowers, you name it.
[02:05:15.183 --> 02:05:17.044]  She's just not the woman I married.
[02:05:17.284 --> 02:05:19.225]  Oh, Ralph, that's just awful.
[02:05:19.445 --> 02:05:20.905]  Does this seem familiar?
[02:05:21.086 --> 02:05:24.147]  Are the honeymoon days of your relationship long gone?
[02:05:24.427 --> 02:05:25.747]  If so, consider this.
[02:05:26.007 --> 02:05:34.931]  The abundance of chemical additives, pesticides, BPA containers, contaminated tap water, and other toxic substances found in our environment.
[02:05:35.291 --> 02:05:41.314]  Experts know our bodies are suffering and being thrown off balance, especially when it comes to your natural systems.
[02:05:41.674 --> 02:05:43.295]  Forget synthetic chemicals.
[02:05:43.715 --> 02:05:51.339]  Super Female Vitality brings forward key herbs specifically chosen for women's biology without the use of phony additives.
[02:05:51.779 --> 02:05:56.141]  Get your bottle of Super Female Vitality today at InfoWarsLife.com.
[02:05:56.801 --> 02:06:01.927]  Infowarsstore.com or call 1-888-253-3139.
[02:06:02.487 --> 02:06:04.529]  Infowarslife.com.
[02:06:04.930 --> 02:06:06.031]  Live life healthy.
[02:06:06.872 --> 02:06:12.858]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[02:06:13.038 --> 02:06:17.163]  Most people know that iodine deficiency has been a crisis around the world.
[02:06:17.583 --> 02:06:22.165]  Iodine is key to so many of the body's functions, especially the thyroid.
[02:06:22.566 --> 02:06:25.187]  I discovered a product being developed by Dr. Group.
[02:06:25.487 --> 02:06:30.670]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[02:06:30.930 --> 02:06:37.813]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[02:06:38.313 --> 02:06:42.055]  And the results that I personally have had have been life-changing.
[02:06:42.456 --> 02:06:43.136]  Nobody else.
[02:06:43.576 --> 02:06:47.240]  ...has got iodine based on these pure crystals, ladies and gentlemen.
[02:06:47.560 --> 02:06:55.988]  This is innovating, and the best part is, it helps fund InfoWars.com, the radio show, the TV show, the whole media operation, promoting true libertarian ideas.
[02:06:56.188 --> 02:06:59.912]  For a limited time, experience the ancient power of Survival Shield X2.
[02:07:00.453 --> 02:07:05.658]  Take advantage of this unprecedented 30% off Super Detox Special at InfoWarsLive.com.
[02:07:07.076 --> 02:07:08.857]  Hi, I'm Dr. Edward Grew.
[02:07:09.378 --> 02:07:16.342]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[02:07:16.802 --> 02:07:27.249]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[02:07:27.650 --> 02:07:36.876]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[02:07:37.596 --> 02:07:41.017]  It's the strongest nascent iodine on the market today.
[02:07:41.658 --> 02:07:45.079]  It delivers 650 micrograms per drop.
[02:07:45.439 --> 02:07:46.979]  Experience the new formula.
[02:07:47.479 --> 02:07:49.440]  Experience the ancient purity.
[02:07:50.060 --> 02:07:51.001]  Shield your family.
[02:07:51.381 --> 02:07:52.781]  Survival Shield X2.
[02:07:53.201 --> 02:07:55.802]  Available now at InfoWarsLife.com.
[02:07:56.382 --> 02:08:00.344]  X2 from InfoWarsLife.com or call toll free 888-253-3139.
[02:08:16.963 --> 02:08:19.944]  Crashing through the lies and disinformation.
[02:08:20.544 --> 02:08:24.745]  It's Alex Jones on the GCN Radio Network.
[02:08:30.587 --> 02:08:33.468]  So, two men have been arrested north of Austin in Round Rock.
[02:08:33.828 --> 02:08:41.490]  They're trying to get money, weapons, allegedly, to Syrian rebels fighting Bashar al-Assad.
[02:08:43.710 --> 02:08:44.831]  That's what the indictment says.
[02:08:46.184 --> 02:08:52.429]  One of them was arrested in Round Rock, the other in Houston, trying to get on an airplane just to go over there and fight.
[02:08:53.190 --> 02:09:12.365]  Our government's been funding these groups to attack Assad, giving them Stinger missiles, and then they arrest the Al-Qaeda affiliated nutballs, which they should be arresting the Al-Qaeda affiliated nutballs for trying to do this if it's true, which it probably is.
[02:09:14.662 --> 02:09:18.544]  Instead of trying to grab my genitals at the airport or check baby diapers.
[02:09:19.665 --> 02:09:27.369]  And I had two former air marshals on yesterday, senior air marshals, who are causing the big firestorm nationwide, talking about what's going on.
[02:09:28.009 --> 02:09:34.293]  Gun running, total corruption, putting people on no-fly list for no reason.
[02:09:35.133 --> 02:09:37.695]  Just a federal government out of control.
[02:09:39.895 --> 02:09:43.837]  Remember all the Justice Department people and Homeland Security people that had to resign last year?
[02:09:44.397 --> 02:09:47.519]  They settled the lawsuits, which means they didn't want to fight them.
[02:09:48.680 --> 02:09:54.183]  That women would dress up, basically, in dominatrix outfits and make the men grovel to them.
[02:09:56.464 --> 02:09:59.085]  And would make them office out of the bathrooms.
