[00:00:00.069 --> 00:00:00.509]  3-9.
[02:05:08.739 --> 02:05:09.700]  I'm gonna finish up with some calls.
[02:05:10.839 --> 02:05:17.001]  Another major health threat, this one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[02:05:17.081 --> 02:05:19.742]  Ohio's governor declaring a state of emergency.
[02:05:19.762 --> 02:05:26.544]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[02:05:26.804 --> 02:05:29.665]  If there's a water emergency, will you be prepared?
[02:05:29.805 --> 02:05:32.726]  Panicked residents forming long lines throughout the day.
[02:05:32.746 --> 02:05:34.727]  We're here at a supermarket in Toledo.
[02:05:34.747 --> 02:05:37.588]  You can see the shelves empty where water once was.
[02:05:37.688 --> 02:05:43.191]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[02:05:43.411 --> 02:05:46.893]  Water which will not be available at your local grocery store.
[02:05:46.913 --> 02:05:49.895]  There's a mad dash on right now to stock up on supplies.
[02:05:50.015 --> 02:05:54.297]  The ProPure ProOne G2.0 water filtration system is a must-have.
[02:05:54.417 --> 02:05:57.099]  For every modern, independently minded household.
[02:05:57.319 --> 02:06:00.381]  Protect your family's safety during an emergency.
[02:06:00.541 --> 02:06:06.845]  Go to Infowarsstore.com today to purchase your ProPure Pro1 G2.0 water filtration system.
[02:06:06.965 --> 02:06:07.525]  Or call 1-888-253-3139.
[02:06:11.724 --> 02:06:18.609]  I'm David Hall, founder of Diamond Gusset, where we are proud of our 100% grown and sewn American-made jeans.
[02:06:18.990 --> 02:06:26.315]  Whether you're out for dinner, working on the farm, or on the road, Diamond Gusset Jeans offers a full spectrum of style and sizes for any occasion.
[02:06:26.895 --> 02:06:31.419]  Our loyal customers enable us to continue sponsoring Liberty Media outlets.
[02:06:32.419 --> 02:06:37.222]  Use promo code FREEDOM to receive a 15% discount at gusset.com.
[02:06:37.782 --> 02:06:40.744]  In Liberty, David Hall, Diamond Gusset Jeans Company.
[02:06:40.964 --> 02:06:45.326]  Tell folks how you got introduced to super male, and then when super female came out, tell us what happened.
[02:06:45.607 --> 02:06:50.229]  After I saw such a huge positive change in my husband, I had to try it for myself.
[02:06:50.369 --> 02:06:51.370]  Talk about the effects.
[02:06:51.690 --> 02:06:53.171]  I feel great when I wake up in the morning.
[02:06:53.191 --> 02:06:54.812]  I have drive to go to the gym.
[02:06:55.112 --> 02:06:56.173]  I feel like I look better.
[02:06:56.233 --> 02:06:56.873]  I feel better.
[02:06:56.953 --> 02:06:57.994]  I feel sexier.
[02:06:58.014 --> 02:06:58.734]  I love it.
[02:06:58.974 --> 02:07:01.896]  Even if you don't believe in supplements, take the challenge.
[02:07:01.956 --> 02:07:04.697]  Get a bottle of Super Male, a bottle of Super Female.
[02:07:04.898 --> 02:07:05.938]  Check it out for yourself.
[02:07:05.978 --> 02:07:07.019]  Consult your physician.
[02:07:07.159 --> 02:07:09.340]  Visit Infowarslife.com today.
[02:07:09.360 --> 02:07:10.461]  This is life changing.
[02:07:11.181 --> 02:07:17.125]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[02:07:17.325 --> 02:07:21.527]  Most people know that iodine deficiency has been a crisis around the world.
[02:07:21.887 --> 02:07:26.450]  Iodine is key to so many of the body's functions, especially the thyroid.
[02:07:26.870 --> 02:07:29.492]  I discovered a product being developed by Dr. Group.
[02:07:29.792 --> 02:07:34.976]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[02:07:35.237 --> 02:07:42.122]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[02:07:42.622 --> 02:07:46.405]  And the results that I personally have had have been life-changing.
[02:07:46.765 --> 02:07:51.549]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[02:07:51.869 --> 02:07:52.730]  This is innovating.
[02:07:53.010 --> 02:08:00.295]  And the best part is it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[02:08:00.476 --> 02:08:04.539]  For a limited time, experience the ancient power of Survival Shield X2.
[02:08:04.759 --> 02:08:09.923]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLive.com.
[02:08:21.215 --> 02:08:24.637]  Resistance to tyrants is obedience to God.
[02:08:25.297 --> 02:08:27.158]  It's Alex Jones.
[02:08:30.080 --> 02:08:33.381]  More countries are hastening the acceleration away from the dollar.
[02:08:33.401 --> 02:08:35.903]  We're going to be talking some about that today.
[02:08:38.286 --> 02:08:48.991]  Also, there is another report out dealing with the fact that if the economy is supposedly recovering, why is the labor force participation rate at a 36-year low?
[02:08:49.031 --> 02:08:50.612]  They're cooking the numbers.
[02:08:50.772 --> 02:09:05.399]  Also, former New Orleans mayor sentenced to 10 years in prison, convicted on 20 counts, including bribery, conspiracy, and money laundering, all tied to payments he received for granting city contracts.
[02:09:07.256 --> 02:09:13.101]  Why are they busting mayors for low-level corruption and not the big kingpins of the Federal Reserve and the derivatives people?
[02:09:14.042 --> 02:09:17.385]  Because they don't want their low-level minions stealing any of the goodies.
[02:09:17.445 --> 02:09:18.506]  They want it all for themselves.
[02:09:18.546 --> 02:09:20.247]  And I'm not defending this criminal activity.
[02:09:20.728 --> 02:09:28.054]  It's just how many mayors and how many governors, you name it, are just caught involving corruption.
[02:09:28.114 --> 02:09:29.395]  It's just crazy.
[02:09:31.537 --> 02:09:32.838]  It's absolutely crazy.
[02:09:35.657 --> 02:09:43.942]  And then meanwhile we have police all over the country under federal training doing the acid formature seizure where they pull old ladies over and go, how much cash you got in there, $2,000?
[02:09:45.003 --> 02:09:50.186]  Well, I guarantee you there's drugs on that money because all new money, all that doesn't have drugs on it is new money.
[02:09:50.626 --> 02:09:56.190]  All money that's been in circulation has minute amounts of drugs on it because it gets mixed in with all the other money.
[02:09:56.750 --> 02:10:00.673]  And they say, we're going to test that and then take your car as well unless you give it to me.
[02:10:02.028 --> 02:10:03.009]  And then they just take the money.
[02:10:03.049 --> 02:10:06.894]  And it's mainly small departments that were doing it before.
[02:10:07.395 --> 02:10:08.536]  They would work with corrupt judges.
[02:10:08.596 --> 02:10:11.520]  Now, major police forces, state police, are doing it.
[02:10:12.221 --> 02:10:15.025]  And it's criminal, ladies and gentlemen.
[02:10:15.965 --> 02:10:20.166]  And it's just government devolving right down to the lowest common denominator.
[02:10:20.607 --> 02:10:23.187]  Now, until 45 after, we're going to be joined by Lou Rockwell.
[02:10:23.447 --> 02:10:28.789]  Then I'll go to Peter, Lance, Tom, Anthony, Brett, and others that are holding patiently.
[02:10:28.849 --> 02:10:29.890]  I will get to your calls.
[02:10:30.310 --> 02:10:32.891]  So stay on hold if you still want to get on air.
[02:10:33.151 --> 02:10:34.291]  Appreciate you calling in.
[02:10:34.311 --> 02:10:35.471]  I want to hear what you have to say.
[02:10:36.872 --> 02:10:42.974]  In the time we've got, Lou Rockwell of lourockwell.com with us today, I want to cover the waterfront.
[02:10:45.174 --> 02:10:49.996]  I want to get into his latest article, Limited Government, Is It a Vain Hope?
[02:10:50.876 --> 02:10:56.318]  I want to get his take on Rand Paul endorsing tentatively airstrikes against ISIS.
[02:10:57.478 --> 02:11:02.500]  I want to get his breakdown on all these racial attacks happening in the U.S.
[02:11:03.600 --> 02:11:08.382]  with the media basically hyping him, how he thinks we can stop that.
[02:11:09.989 --> 02:11:13.430]  And so much more with Lew Rockwell of LewRockwell.com.
[02:11:13.590 --> 02:11:19.452]  I don't really need to introduce Lew Rockwell to folks, but he of course has been Ron Paul's Chief of Staff, helped getting him into Congress to begin with.
[02:11:20.433 --> 02:11:26.855]  He's a libertarian, political commentator, activist, proponent of the Austrian School of Economics, and chairman of the Lubit von Mies Institute.
[02:11:28.138 --> 02:11:30.600]  And again, he's one of the top libertarians in the world.
[02:11:31.481 --> 02:11:36.484]  And he opposes communism, imperialism, all forms of centralized megastate.
[02:11:37.945 --> 02:11:38.666]  And he joins us.
[02:11:38.726 --> 02:11:40.447]  LewRockwell.com, again, is the website.
[02:11:40.748 --> 02:11:42.109]  Lew, so much to cover.
[02:11:42.409 --> 02:11:43.650]  What do you want to tackle first?
[02:11:44.932 --> 02:11:48.015]  Well Alex, we can maybe talk about Mayor Nagin just for a second.
[02:11:48.916 --> 02:11:51.698]  It's my view that all politics is corrupt.
[02:11:51.939 --> 02:11:53.100]  All government is corrupt.
[02:11:53.520 --> 02:12:02.228]  So when they pick out a guy like Nagin, I think this was true of Blagojevich in Illinois too, it seems to me he's offended somebody important in the government.
[02:12:02.649 --> 02:12:04.711]  Because it's not that he's corrupt, they're all corrupt.
[02:12:05.211 --> 02:12:09.515]  The mayor of New York is corrupt, the mayor of Boston is corrupt, the mayor of Chicago is corrupt.
[02:12:09.915 --> 02:12:15.200]  Their governments are all just, you know, as Murray Rothbard said, government is a gang of thieves writ large.
[02:12:15.660 --> 02:12:19.284]  So that's certainly true of municipal governments, state governments, federal government.
[02:12:19.644 --> 02:12:20.305]  They're all corrupt.
[02:12:20.325 --> 02:12:22.747]  So, Mayor Nagin did something to somebody.
[02:12:22.887 --> 02:12:25.269]  He offended somebody in power.
[02:12:25.729 --> 02:12:28.372]  That's why he's going to prison, not because he's corrupt.
[02:12:29.278 --> 02:12:44.729]  Well sure, if they'd arrested the board members of the Federal Reserve and arrested these big arms company heads and mercenary leaders who've been involved in all this corruption, if they went after Wells Fargo for money laundering, then when they got down to Nagin, I'd say, wow, we've got a good government here.
[02:12:44.769 --> 02:12:45.370]  But no, no, no.
[02:12:45.770 --> 02:12:49.913]  They literally, I think, just make examples out of people who don't follow orders.
[02:12:50.285 --> 02:12:53.006]  Well sure, that's an important part of it as well.
[02:12:53.406 --> 02:12:54.907]  But you're right about the merchants of death.
[02:12:54.947 --> 02:13:07.971]  I mean, what about the relationship between the companies that make vast sums of money off killing people, the military-industrial complex is another phrase for it, and so they're always promoting war.
[02:13:08.331 --> 02:13:15.594]  That's one of the key, aside from the Pentagon and the CIA and the government agencies, it's the big private corporations that lead with the government
[02:13:16.234 --> 02:13:29.698]  That promote these horrendous war policies and are now, you know, wanting us to bomb ISIS, wanting to bomb Syria, to overthrow Assad, the last non-jihadist Arab leader in power.
[02:13:29.758 --> 02:13:35.960]  They want to get rid of him just like they got rid of Saddam Hussein and they got rid of Gaddafi.
[02:13:36.000 --> 02:13:37.421]  Why do they want jihadis in?
[02:13:38.121 --> 02:13:39.023]  Because they want trouble.
[02:13:39.403 --> 02:13:41.787]  This is an ancient imperial tactic.
[02:13:42.328 --> 02:13:45.472]  Governments that are imperial governments love trouble.
[02:13:45.512 --> 02:13:46.574]  They promote trouble.
[02:13:47.636 --> 02:13:50.620]  Because of course it justifies their policies to the people at home.
[02:13:50.640 --> 02:13:53.765]  Oh look out, there are all those terrorists over there, that's why.
[02:13:54.165 --> 02:13:59.688]  We have to, you know, take your children, take all your money, take your freedom, and take your life.
[02:14:00.628 --> 02:14:18.437]  So it's to justify, you know, it's to justify their wars and their unbelievable spending, all the taxes, all the inflation, all the horrible things they do, with the effects, as you point out, of, you know, so few people being able to have jobs, and of course all the depredations of the bankocracy.
[02:14:19.397 --> 02:14:22.299]  So many, many different things, bad things connected to the government.
[02:14:22.979 --> 02:14:29.845]  And we're supposed to, you know, it's considered highly politically incorrect to say there are people who make money off war.
[02:14:30.305 --> 02:14:32.227]  Vast, vast sums of money.
[02:14:32.567 --> 02:14:37.772]  Whether it's Martin Marietta or Lockheed or just, you know, got on the list of all these companies.
[02:14:37.812 --> 02:14:40.254]  Just like there are many companies that make money off the police state.
[02:14:40.654 --> 02:14:44.458]  There's a security industrial complex.
[02:14:44.718 --> 02:14:46.359]  There's a prison industrial complex.
[02:14:46.379 --> 02:14:49.022]  So these, it's very, and government
[02:14:49.662 --> 02:14:51.763]  It tends to be, as an institution, pretty stupid.
[02:14:52.203 --> 02:15:00.308]  However, the big companies that are associated with it and are making vast sums of money, they're not stupid and they come up with these policies.
[02:15:00.368 --> 02:15:03.730]  They love the war on terror.
[02:15:04.790 --> 02:15:07.272]  From their standpoint, all the other wars had a bad effect.
[02:15:07.992 --> 02:15:08.592]  They ended.
[02:15:09.313 --> 02:15:10.133]  It was a terrible thing.
[02:15:10.473 --> 02:15:12.614]  I remember seeing George H.W.
[02:15:12.654 --> 02:15:16.236]  Bush and Jim Baker on television after the fall of the Berlin Wall.
[02:15:16.516 --> 02:15:17.916]  These guys were white-faced.
[02:15:18.437 --> 02:15:26.660]  They were so obviously unhappy, rather than celebrating the end of communism, they were worried about what would happen to the entire U.S.
[02:15:26.700 --> 02:15:30.522]  imperial system if it didn't have the bogeyman of communism to keep pointing to.
[02:15:30.962 --> 02:15:32.142]  So they came up with terrorism.
[02:15:32.203 --> 02:15:36.584]  A war, as Sebel Edmonds pointed out the other day, can never be won.
[02:15:36.904 --> 02:15:38.645]  Can never be won, and it can never stop.
[02:15:39.265 --> 02:15:42.326]  Because there always might be a terrorist someplace, even if there's no actual terrorism.
