[00:00:00.823 --> 00:00:10.784]  4438.
[01:52:03.261 --> 01:52:10.204]  And Hank, I understand your concern, but look, most people who think they're being surveilled are not being surveilled.
[01:52:10.951 --> 01:52:11.291]  Yeah.
[01:52:11.692 --> 01:52:20.859]  I have been under surveillance on and off again when I'm working on key stories, but it's very rare for myself, and I'm on radio stations all over the country, write books, make films.
[01:52:20.999 --> 01:52:21.319]  Yeah.
[01:52:21.800 --> 01:52:22.880]  It's an illusion, sir.
[01:52:23.141 --> 01:52:27.304]  Now, NSA may have over 50,000 employees.
[01:52:27.324 --> 01:52:28.165]  We think it's less.
[01:52:28.685 --> 01:52:35.170]  Only a few thousand of those are actual analysts listening to this information, and a lot of them have come to our side by checking it out.
[01:52:35.390 --> 01:52:36.231]  They're not all evil.
[01:52:36.892 --> 01:52:42.454]  So you need to understand, imagine a few thousand people trying to listen to billions of phone calls, emails, and faxes.
[01:52:42.494 --> 01:52:43.934]  You're not being surveilled.
[01:52:44.334 --> 01:52:47.995]  All of us have had an Echelon computer randomly listen to our phone line.
[01:52:48.475 --> 01:52:50.536]  But that's a computer listening for key words.
[01:52:50.996 --> 01:52:53.277]  Well, this, uh... We've got a break.
[01:52:53.777 --> 01:52:54.377]  We've got a break.
[01:52:54.517 --> 01:52:55.698]  But I have another idea.
[01:52:55.798 --> 01:52:56.518]  Uh, hear the music.
[01:52:56.698 --> 01:52:57.078]  Yeah, sure.
[01:52:58.903 --> 01:53:03.386]  Through the years of providing water filters to America, you've come to us and we've listened.
[01:53:03.727 --> 01:53:07.809]  You asked us to make the water level visible to eliminate the guesswork when refilling the water.
[01:53:12.233 --> 01:53:15.395]  This is the Genesis Communications Radio Network.
[01:53:23.025 --> 01:53:23.666]  Big Brother.
[01:53:24.347 --> 01:53:25.388]  Mainstream media.
[01:53:26.108 --> 01:53:27.230]  Government cover-ups.
[01:53:27.870 --> 01:53:28.691]  You want answers?
[01:53:29.452 --> 01:53:31.374]  Well, so does he.
[01:53:31.394 --> 01:53:34.678]  He's Alex Jones on the GCN Radio Network.
[01:53:35.199 --> 01:53:39.303]  And now, live from Austin, Texas, Alex Jones.
[01:53:39.503 --> 01:53:41.606]  Alright, folks!
[01:53:42.285 --> 01:53:42.845]  Welcome back.
[01:53:42.905 --> 01:53:46.648]  We're already into the third hour of the July 3rd, 2003 live edition.
[01:53:46.688 --> 01:53:58.014]  We've got the grandfather of the jury rights movement in America, that juries are to judge the facts and the law, and so are grand juries, to be independent, not part of the prosecution or the judiciary.
[01:53:59.495 --> 01:54:03.197]  And he now joins us for this third hour.
[01:54:03.297 --> 01:54:04.878]  I want to go over news with Red.
[01:54:04.898 --> 01:54:06.059]  I want to get his comments on things.
[01:54:06.079 --> 01:54:06.999]  I want to take more calls.
[01:54:07.599 --> 01:54:11.862]  But a very interesting point, and I forgot to ask you, Chris, is Hank in Florida still there?
[01:54:12.836 --> 01:54:13.056]  Good.
[01:54:13.437 --> 01:54:22.325]  Hank was called into a talk show and when he was online, not this show, he said another show, and he heard buttons being pushed and somebody breathing.
[01:54:22.365 --> 01:54:25.148]  Well, that's the call screener or the other caller.
[01:54:25.208 --> 01:54:26.549]  Sometimes they'll error two calls.
[01:54:27.390 --> 01:54:28.791]  This happens a lot, okay?
[01:54:28.811 --> 01:54:31.033]  I had another instance on that same thing.
[01:54:31.053 --> 01:54:34.777]  Sir, what I'm telling you is they do not physically
[01:54:35.723 --> 01:54:54.954]  Physically, have the personnel, you've got Echelon with say 50,000 employees at the NSA, most of them are on foreign desk watch, and they've got a few thousand domestically maximum, they can't listen to all of us or ever do anything with the material, they're announcing they're surveilling us as a chilling effect.
[01:54:55.214 --> 01:54:58.556]  It also violates the Fourth Amendment, but it's also as a chilling effect.
[01:54:58.636 --> 01:55:00.457]  Red, would you like to comment on this to Hank?
[01:55:01.548 --> 01:55:13.633]  Well, you know, I always said that I would hope that they had my phone tapped because it's probably the best source of truth that they're going to find.
[01:55:13.653 --> 01:55:16.514]  To hear all the horror stories, the abuse, the evil.
[01:55:17.355 --> 01:55:24.718]  And it gives me a chance, if they're listening, it gives me a chance to talk to somebody else and explain to somebody else
[01:55:25.382 --> 01:55:26.162]  What's going on?
[01:55:26.222 --> 01:55:30.845]  And to tell them to have some humanity and not sell out their country for 20 pieces of silver!
[01:55:31.205 --> 01:55:32.185]  Right, right.
[01:55:32.345 --> 01:55:48.954]  And I think that they have come to the conclusion that it's not smart to put people on because when they listen to these conversations, they're getting an education and all they have to do is look around them and
[01:55:49.944 --> 01:55:53.645]  And see what's going on, and they know that we're telling the truth.
[01:55:54.005 --> 01:55:56.486]  And Red, you worked in a sensitive area of the military.
[01:55:56.506 --> 01:55:57.446]  You know about this stuff.
[01:55:57.846 --> 01:55:58.386]  Absolutely.
[01:55:59.246 --> 01:56:00.586]  Tell us about your military service.
[01:56:01.167 --> 01:56:03.647]  Well, that's been a long time ago.
[01:56:03.667 --> 01:56:05.528]  I'm 74 years old now.
[01:56:06.988 --> 01:56:10.729]  And so it's been a long time ago, but I'll tell you.
[01:56:13.050 --> 01:56:37.276]  What I've seen, I had a top secret security classification because we were handling, I was in a test outfit, and we were handling a lot of pretty sophisticated stuff back then, but the people that I have contact with telling me about what's happening today, like in Area 51 in Nevada,
[01:56:39.591 --> 01:56:45.052]  And such it's mind-boggling the technology that is just literally exploding.
[01:56:45.252 --> 01:56:48.193]  That's why they're so arrogant and are on such incredible power trips.
[01:56:48.993 --> 01:56:49.833]  Anything else Hank?
[01:56:51.654 --> 01:57:03.276]  My daughter in upstate New York was away from her home during the day and when she got home the front door was all busted in and when she called the police they said that
[01:57:04.053 --> 01:57:07.175]  They got a 9-1-1 call from her residence.
[01:57:07.195 --> 01:57:08.817]  Of course, nobody was there.
[01:57:09.317 --> 01:57:11.258]  That's their excuse all over the country.
[01:57:11.278 --> 01:57:12.159]  They've been caught doing it.
[01:57:12.539 --> 01:57:13.040]  You're gone.
[01:57:13.080 --> 01:57:14.341]  They claim they got a 9-1-1.
[01:57:14.601 --> 01:57:16.122]  That's how they get in without the warrant.
[01:57:16.222 --> 01:57:17.823]  Red, that's a classic case, isn't it?
[01:57:18.244 --> 01:57:18.804]  Absolutely.
[01:57:20.986 --> 01:57:21.266]  Yeah.
[01:57:21.406 --> 01:57:24.248]  So what happens is the crackhead informant says they saw something there.
[01:57:24.268 --> 01:57:24.949]  It's usually a lie.
[01:57:24.969 --> 01:57:25.689]  They just want the money.
[01:57:26.149 --> 01:57:28.471]  The cops bust in and say, oh, it was a 9-1-1 call.
[01:57:29.052 --> 01:57:29.352]  Mm-hmm.
[01:57:29.612 --> 01:57:31.053]  Demand the records of that 9-1-1 call.
[01:57:31.133 --> 01:57:31.393]  Oh, man.
[01:57:35.811 --> 01:57:36.391]  It's amazing.
[01:57:36.431 --> 01:57:38.232]  Anything else, Hank?
[01:57:38.252 --> 01:57:39.253]  I appreciate it.
[01:57:39.533 --> 01:57:41.354]  I appreciate you, but don't be afraid, sir.
[01:57:41.774 --> 01:57:43.275]  Be afraid of not fighting these people.
[01:57:45.036 --> 01:57:53.641]  Red, when we get back, I'm going to go over this new DARPA document and the AP headline, Big Brother U.S.
[01:57:53.681 --> 01:57:59.625]  Wants Surveillance System Admitting the Face Scanning Cameras of Control Grid are Watching Us, and I want to get your take on that, okay?
[01:57:59.925 --> 01:58:00.125]  Yes.
[01:58:01.483 --> 01:58:03.346]  And yes, folks, we've got wide open phones.
[01:58:03.366 --> 01:58:12.620]  You've got a question about the Bill of Rights, the Constitution, the Declaration of Independence, juries, grand juries, the New World Order, the 16th and 17th Amendment.
[01:58:12.680 --> 01:58:14.283]  Red Beckman is a world expert.
[01:58:14.303 --> 01:58:15.004]  So give us a call.
[01:58:15.024 --> 01:58:15.685]  We'll be right back.
[01:58:18.761 --> 01:58:22.664]  Black Berkey replacement elements are ideal for use in any gravity filter.
[01:58:22.884 --> 01:58:28.328]  These self-sterilizing filters can transform raw pond and lake water into delicious crystal clear drinking water.
[01:58:28.608 --> 01:58:38.975]  Ideal for travel or outdoor events and perfect in the event of hostile filtration environments such as local or national emergencies because they remove both harmful chemicals and pathogenic bacteria from water.
[01:58:39.135 --> 01:58:43.478]  So powerful they can remove pathogenic bacteria, cysts, parasites to non-detectable levels.
[01:58:43.658 --> 01:58:52.044]  Trihalomethanes, and volatile organic chemicals such as Atrazine, Benzene, Chlorine, Chloroform, and NTBE are removed to below detectable limits.
[01:58:52.304 --> 01:58:58.668]  They reduce nitrates and unwanted metals such as lead, mercury, aluminum, copper, and foul tastes like chlorine and sulfur odors.
[01:58:58.788 --> 01:59:03.271]  Yet the Black Berkey Filter Elements leave in the helpful and beneficial minerals that your body needs.
[01:59:03.472 --> 01:59:07.694]  Normally $48 each, get a 2-pack for only $91 or a 4-pack for only $173.
[01:59:08.055 --> 01:59:12.398]  Get the powerful Black Berkey Replacement Filters now by calling New Millennium at 888-
[01:59:14.259 --> 01:59:22.727]  Alex Jones here, announcing the release of my new film, Police State 3 Total Enslavement.
[01:59:22.908 --> 01:59:27.332]  Police State 3 details the architecture, goals, and operations of the New World Order.
[01:59:27.472 --> 01:59:31.856]  There is a chance to use this disaster in a New World Order.
[01:59:31.976 --> 01:59:33.218]  A New World Order.
[01:59:35.026 --> 01:59:39.228]  The film documents dozens of confirmed cases of government-sponsored terrorism worldwide.
[01:59:39.308 --> 01:59:46.232]  We rip the Sinister Patriot Act legislation 1 and 2 apart, piece by piece, and reveal the arrogance of what Ashcroft has to say about your liberty.
[01:59:46.372 --> 01:59:48.433]  You will lose your liberty.
[01:59:48.733 --> 01:59:59.219]  Homeland Security, executive orders, forced vaccinations, the new prison economy, the Total Information Society, the Pan-American Union, federal gun grants, government-run white slavery rings, and much, much more.
[01:59:59.379 --> 02:00:01.500]  If you want to understand what the new world order really is,
[02:00:01.920 --> 02:00:03.141]  This is my new two and a half hour video.
[02:00:03.161 --> 02:00:04.763]  Police Day 3 is for you!
[02:00:05.243 --> 02:00:06.764]  Visit InfoWars.com or PrisonPlanet.com to order.
[02:00:06.804 --> 02:00:07.465]  Or call toll free 1-888-253-3139.
[02:00:07.505 --> 02:00:07.685]  That's 888-253-3139.
[02:00:07.705 --> 02:00:08.586]  Order today and spread the word!
[02:00:17.754 --> 02:00:20.016]  Are you willing to speculate in today's market?
[02:00:20.336 --> 02:00:23.998]  Options investing involves substantial risk of loss and are not suitable for everyone.
[02:00:24.339 --> 02:00:26.540]  I'm Patrick T. Parker for Barclay Financial.
[02:00:26.680 --> 02:00:30.623]  Right now, we're recommending the purchase of euro currency call options.
[02:00:30.983 --> 02:00:33.124]  The budget and trade deficits are going through the roof.
[02:00:33.224 --> 02:00:35.166]  The dollar is dropping worldwide.
[02:00:35.406 --> 02:00:37.067]  Could the euro be poised to move higher?
[02:00:37.347 --> 02:00:38.088]  We think so.
[02:00:38.328 --> 02:00:42.551]  For a free special market report on the euro currency, call Barclay Financial right now.
[02:00:42.711 --> 02:00:42.951]  Call 800-348-4100.
[02:00:42.971 --> 02:00:43.151]  That's 800-348-4100.
[02:00:47.694 --> 02:00:48.594]  Hi, Ted Anderson here.
[02:00:48.634 --> 02:00:55.817]  I'm happy to announce that the audience has increased over 200% this year and our advertisers have sent testimonials complimenting the responsiveness.
[02:00:56.077 --> 02:00:58.998]  Sponsorship is critical at both local and national levels.
[02:00:59.198 --> 02:01:04.880]  If you have a business product or message that could benefit from this broadcast locally, call the station you're listening to.
[02:01:05.140 --> 02:01:07.661]  For national exposure, call 877-996-4327.
[02:01:09.621 --> 02:01:14.103]  Become a part of the Genesis team by calling your local station or call the national line at 877-996-4327.
[02:01:18.251 --> 02:01:23.294]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[02:01:23.654 --> 02:01:25.976]  Because there's a war on for your mind.
[02:01:28.637 --> 02:01:35.362]  You've got all these fake patriots who think patriotism is submitting to police in black ski masks as they search your house without a warrant.
[02:01:36.302 --> 02:01:42.906]  Or affixing plastic desecrated American flags made in Chinese slave camps to your car.
