[00:00:00.009 --> 00:00:00.770]  We're good to go.
[02:14:10.671 --> 02:14:11.672]  Once you are convicted,
[02:14:12.438 --> 02:14:14.520]  The judge has total control of your life.
[02:14:14.980 --> 02:14:21.205]  The judge can set the conditions of your release and he can say there are no conditions of your release.
[02:14:21.545 --> 02:14:23.387]  You shall be incarcerated immediately.
[02:14:23.807 --> 02:14:28.751]  Obviously he didn't do that or they would have taken him into custody immediately after the verdict.
[02:14:29.432 --> 02:14:37.018]  This idea that just because you're on appeal you will be free to travel and say anything you want is not necessarily so.
[02:14:37.711 --> 02:14:50.144]  So my guess is that they're going to be as hard-assed and as draconian as they were during this trial, as they were during my trial, as they were during General Flynn's trial.
[02:14:51.325 --> 02:14:58.312]  And they realize that Donald Trump out and around the country speaking freely, that's an extraordinarily dangerous thing for them.
[02:14:58.773 --> 02:15:00.655]  So the real answer is no one knows.
[02:15:00.755 --> 02:15:00.915]  Now,
[02:15:01.673 --> 02:15:10.822]  There's also the question of whether Trump should, as Mark Levin and others have advocated, file a direct appeal to the U.S.
[02:15:10.842 --> 02:15:11.502]  Supreme Court.
[02:15:11.542 --> 02:15:14.305]  There is evidently a mechanism to do that.
[02:15:14.886 --> 02:15:20.511]  No guarantee that the court, of course, would agree to hear it, but it would be at least proactive.
[02:15:20.931 --> 02:15:36.708]  Otherwise, you are waiting for a hostile leftist judge who's looking for his federal seat on the court to sentence you in July, and I don't think they have any qualms whatsoever of trying to put the Republican candidate for president in prison.
[02:15:37.188 --> 02:15:39.270]  Trump, to his credit, has already said, you know what?
[02:15:39.570 --> 02:15:41.131]  If I have to go to jail for the U.S.
[02:15:41.151 --> 02:15:42.772]  Constitution, I'll do it.
[02:15:43.112 --> 02:15:43.733]  Oh, yeah.
[02:15:43.833 --> 02:15:44.733]  I agree.
[02:15:44.793 --> 02:15:45.934]  And they're going to kill him in jail.
[02:15:45.974 --> 02:15:47.715]  So, yeah, we should pray for Trump.
[02:15:47.755 --> 02:15:48.376]  He's not perfect.
[02:15:48.396 --> 02:15:48.956]  None of us are.
[02:15:49.296 --> 02:15:50.677]  He is the man in the arena.
[02:15:51.018 --> 02:15:56.541]  If you don't back President Trump or Elon Musk right now, who is literally slaying their ass, you're an idiot.
[02:15:56.862 --> 02:15:59.623]  I want to hear a bunch of perfection stuff or this, he should have done that.
[02:15:59.984 --> 02:16:02.866]  You're not a man in the arena if you don't back Donald Trump right now.
[02:16:03.206 --> 02:16:04.647]  Roger Stone, StoneZone.com.
[02:16:04.667 --> 02:16:05.608]  Let's talk tomorrow.
[02:16:08.130 --> 02:16:09.570]  Gut level, I think we're shut down in two days.
[02:16:10.151 --> 02:16:13.071]  So it's total insanity going on right now.
[02:16:13.411 --> 02:16:14.291]  But thank you, Roger.
[02:16:14.311 --> 02:16:15.692]  We're going to come back stronger than ever.
[02:16:15.712 --> 02:16:17.872]  I appreciate you and God bless you.
[02:16:19.112 --> 02:16:19.993]  God bless you, Alex.
[02:16:20.293 --> 02:16:26.894]  We're praying for you, praying for your entire family, praying for everybody in the crew there at InfoWars.
[02:16:26.974 --> 02:16:30.655]  We are with you in spirit and praying for you around the clock.
[02:16:30.815 --> 02:16:31.875]  That's why I feel so good.
[02:16:32.195 --> 02:16:33.595]  Well, I agree with Roger.
[02:16:33.655 --> 02:16:36.836]  I'd say right now it's a 51% chance they put Trump in jail.
[02:16:37.496 --> 02:16:46.202]  And, you know, Roger's gone through this, I've gone through this, and until people have actually gone through this process, it's almost impossible to explain how committed to evil these people are.
[02:16:46.222 --> 02:16:48.763]  You think, oh, well, they'll be going too far putting them in jail.
[02:16:49.104 --> 02:16:49.784]  They don't care.
[02:16:49.944 --> 02:16:50.705]  They really don't care.
[02:16:50.725 --> 02:16:51.765]  It's a retarded arrogance.
[02:16:52.105 --> 02:16:55.948]  And so I think what's going to happen is, I'd say 51% shot.
[02:16:56.008 --> 02:17:00.271]  I mean, it's a razor's edge, but I'd say 51% shot, they're going to put Trump in jail.
[02:17:00.311 --> 02:17:00.611]  I'd say 70.
[02:17:01.011 --> 02:17:01.892]  And so on July 11th,
[02:17:02.432 --> 02:17:03.754]  And you're like, that'll blow up their face.
[02:17:03.814 --> 02:17:04.715]  They don't care.
[02:17:04.735 --> 02:17:06.137]  They don't care.
[02:17:06.477 --> 02:17:07.278]  They're evil.
[02:17:07.719 --> 02:17:09.661]  On July 11th, that's his sentencing.
[02:17:09.681 --> 02:17:12.865]  The first debate's supposed to be June 27th.
[02:17:13.045 --> 02:17:15.228]  They haven't announced any travel restrictions on Trump.
[02:17:15.248 --> 02:17:16.069]  I would imagine he has some.
[02:17:16.089 --> 02:17:18.192]  Yeah, watch Biden say, I don't debate a felon.
[02:17:18.932 --> 02:17:20.833]  I mean, so they might not even let him travel.
[02:17:20.893 --> 02:17:22.693]  They might say, you're not even allowed to leave New York.
[02:17:22.733 --> 02:17:24.274]  And so they might just say, well, he can't show up.
[02:17:24.494 --> 02:17:27.615]  I don't know what the, they haven't announced the travel restrictions.
[02:17:27.635 --> 02:17:28.915]  I'm sure it's part of his release.
[02:17:28.935 --> 02:17:30.856]  The bottom line is we're in a war, folks.
[02:17:31.416 --> 02:17:32.557]  Sorry, we didn't ask for it.
[02:17:32.597 --> 02:17:33.177]  You're in one.
[02:17:33.197 --> 02:17:35.638]  You're going to roll over to communist devil worshippers?
[02:17:36.678 --> 02:17:38.420]  So they're going to sentence Trump on the 11th.
[02:17:38.500 --> 02:17:44.246]  My guess is they'll probably sentence him to some time, but they might release him on appeal.
[02:17:44.286 --> 02:17:47.809]  That's I think where they could maybe release him, is they'll release him on appeal.
[02:17:47.829 --> 02:17:49.571]  But they'll take him into custody, that image.
[02:17:49.871 --> 02:17:51.213]  They might take him into custody.
[02:17:51.913 --> 02:18:01.501]  Uh, or they could do like what they did to Dexter Taylor, who's appealing his case, uh, on phony gun charges, and just say, we're just gonna hold you until your appeal, and that could take years.
[02:18:01.581 --> 02:18:10.128]  So, that's gonna be the big day is July 11th, what they sentence him to, and then if they decide to have him in jail pending appeal, or released pending appeal.
[02:18:10.188 --> 02:18:11.610]  And I wanna explain to our enemy something.
[02:18:12.290 --> 02:18:14.331]  They keep intimidating me and attacking my family.
[02:18:14.751 --> 02:18:15.991]  I can't give up.
[02:18:16.451 --> 02:18:17.912]  I can't bow.
[02:18:18.332 --> 02:18:23.354]  So, understand, no matter what you do, I want you to know, you never intimidated me.
[02:18:23.414 --> 02:18:24.794]  You never made me bow.
[02:18:25.114 --> 02:18:26.955]  You never pissed on me.
[02:18:27.215 --> 02:18:28.876]  I'm literally free from you.
[02:18:29.656 --> 02:18:32.397]  Harrison Smith comments, we'll go back to Matt Bragg and then back to our spacious comments.
[02:18:32.597 --> 02:18:33.917]  No, I think everybody's exactly right.
[02:18:36.317 --> 02:18:45.840]  I would think it's impossible they're going to put Trump in jail, but it was impossible that they would charge him for 34 felonies over- Or to make him have a baby, or any of it.
[02:18:45.880 --> 02:18:47.840]  Yeah, so everything's on the table now.
[02:18:47.920 --> 02:18:52.002]  They are going for broke, I think you're absolutely right, and everybody needs to be prepared for it.
[02:18:52.242 --> 02:18:55.763]  I think Trump should- I don't even know, I sort of started saying it as a joke, but now I'm kind of serious.
[02:18:55.783 --> 02:19:03.705]  I think he should apply for political asylum in a place like Florida or Texas, and say, we don't think this order is legitimate, we're not going to surrender him.
[02:19:04.205 --> 02:19:04.906]  Let's be serious.
[02:19:05.087 --> 02:19:05.687]  I agree with you.
[02:19:06.048 --> 02:19:08.791]  We're not like them trying to override the original system.
[02:19:08.892 --> 02:19:09.833]  They started this.
[02:19:10.393 --> 02:19:12.196]  So that's why it's all on the table now.
[02:19:13.017 --> 02:19:16.041]  You're going to have governors and legislatures start indicting Democrats.
[02:19:16.141 --> 02:19:17.322]  And I'm like, we didn't do this.
[02:19:17.643 --> 02:19:18.985]  Plus, they did real crimes.
[02:19:19.605 --> 02:19:21.408]  But I want aggressive prosecutions.
[02:19:21.468 --> 02:19:22.129]  I want war.
[02:19:22.369 --> 02:19:25.030]  Well, it looks like we're heading to scorched earth, I would say, at this point.
[02:19:25.090 --> 02:19:27.952]  This is not going to be, this is nowhere even near what the final level is.
[02:19:27.972 --> 02:19:30.493]  The Republicans have barely an inch of a spine.
[02:19:30.573 --> 02:19:34.075]  They're going to need a full-blown spine of steel if they're going to ever push back against this.
[02:19:34.436 --> 02:19:45.842]  The Democrats, like you said earlier, they are, from the tops down to the bottom, from Schumer, Mayorkas, down to the scum that they have in the streets, in the courtrooms, in the classrooms, whatever, they're all in on phonyism.
[02:19:45.862 --> 02:19:48.143]  They're a satanic cult of assholes.
[02:19:48.203 --> 02:19:51.544]  They will go after phony charges and they will bring it to the end.
[02:19:51.885 --> 02:19:59.188]  And so, eventually, we will get to the point, and maybe it's when they put Trump in jail, maybe it's when they steal the 2024 election.
[02:19:59.668 --> 02:20:04.870]  Eventually, we'll get to the point where the Republican Party realizes, oh, this is, you want scorched earth.
[02:20:04.990 --> 02:20:05.710]  That's what you want.
[02:20:05.750 --> 02:20:09.572]  There is no, oh, we'll have integrity or we'll have athletics or the whole system burns.
[02:20:09.632 --> 02:20:12.013]  It's, oh no, you were always the whole system burns.
[02:20:12.073 --> 02:20:12.193]  Yeah.
[02:20:34.443 --> 02:20:37.787]  The proof that this whole trial was rigged is so simple.
[02:20:39.109 --> 02:20:44.716]  Judge Marchand, he's just an associate judge, so he's like an untenured professor.
[02:20:45.116 --> 02:20:51.925]  He got picked for the Bannon trial, other J6-related trials, and then the Trump trial.
[02:20:52.634 --> 02:20:54.577]  Right, but he is a leftist soldier.
[02:20:54.938 --> 02:20:59.465]  You have to understand, he's willing to like run through the minefield and get blown up.
[02:20:59.525 --> 02:21:01.588]  He doesn't care if his reputation is ruined.
[02:21:01.889 --> 02:21:02.990]  He doesn't care if his name is mud.
[02:21:03.010 --> 02:21:04.613]  Because he thinks he's going to win in the end.
[02:21:04.633 --> 02:21:05.835]  He thinks he's going to win in the end.
[02:21:06.894 --> 02:21:13.378]  Well, and the left, he'll get a job at the Southern Poverty Law Center for six figures, do nothing job.
[02:21:13.658 --> 02:21:14.979]  They take care of their own.
[02:21:16.100 --> 02:21:19.382]  They'll give him a think tank, do nothing job.
[02:21:19.682 --> 02:21:21.323]  They reward their soldiers.
[02:21:21.863 --> 02:21:22.363]  We don't.
[02:21:22.864 --> 02:21:28.127]  But one good thing about this is it's flushing out the establishment GOP elite.
[02:21:29.487 --> 02:21:34.969]  The Mamby Pambys, this is now, like Bannon said this morning, you gotta pick a side.
[02:21:35.409 --> 02:21:36.689]  You gotta choose a side.
[02:21:37.149 --> 02:21:41.550]  And this is gonna flush out all of the weak Nellies in the GOP.
[02:21:42.410 --> 02:21:48.952]  And if it comes to shutting down the building, they may also do something, just cut the cable.
[02:21:49.352 --> 02:22:05.943]  So people listening to this broadcast right now have to be prepared for just a black screen, because at any moment they might say, well, the frontal assault on the building through the security didn't work, but we're going to go downtown and we're going to cut a cable, you know, flip a switch for somebody else.
[02:22:06.523 --> 02:22:08.323]  So the broadcast can go dark.
[02:22:08.383 --> 02:22:11.684]  People have to be ready to find Alex on alternate channels.
[02:22:12.724 --> 02:22:13.664]  It's very important.
[02:22:14.085 --> 02:22:23.606]  In the short term, Bannon's idea of flooding the area, that may not be that simple because, you know, your location is semi-secret.
[02:22:24.067 --> 02:22:30.028]  And you don't want that to become, you know, a news camera helicopter shot.
[02:22:30.528 --> 02:22:33.288]  But I would absolutely not leave the building.
[02:22:33.729 --> 02:22:35.949]  I would force them to carry you out in handcuffs.
[02:22:36.602 --> 02:22:41.425]  Or, or, you know, taser you or how doll you, you know, the, the, the shot.
[02:22:42.125 --> 02:22:43.326]  Um, I would not agree.
[02:22:43.346 --> 02:22:48.069]  So Matt, we're here, we're here with literal feds trying to shut the building down.
[02:22:48.549 --> 02:22:54.693]  To me, that's emblematic of their failure, but I just feel like I stayed here all night because millions are tuning in millions right now.
[02:22:55.133 --> 02:23:00.677]  I mean, this is going down, but to me, that does not show that it shows their weakness.
[02:23:02.678 --> 02:23:04.459]  And, and, and as, as far as Trump.
[02:23:05.434 --> 02:23:11.776]  I thought it was a 30% chance of a hung jury at least, but 34 charges, 34 guilties.
[02:23:11.896 --> 02:23:13.037]  It's completely rigged.
[02:23:13.417 --> 02:23:14.597]  I think they will arrest him.
[02:23:14.657 --> 02:23:18.939]  At the minimum, they'll do a house arrest, so I think it would be a good idea.
[02:23:19.019 --> 02:23:28.462]  Go to Mar-a-Lago, ask for asylum in Florida, and this just will throw the entire federal system right under the spotlight.
[02:23:29.182 --> 02:23:34.064]  Can a Bolshevik communist judge in New York run our country?
