[00:00:00.289 --> 00:00:05.110]  From the front lines of the information war, it's Alex Jones.
[01:59:09.953 --> 01:59:19.880]  That was the beta test because they thought well if this works it doesn't destabilize things as bad and then we can carry out our plans later to shut down the world economy and bring the public to their knees.
[01:59:20.181 --> 01:59:24.064]  We need to get rid of Trump first because if he's in there we don't want to carry this out yet.
[01:59:24.264 --> 01:59:30.629]  They had the white papers and the blueprints and the event 201 things on the drawing board and
[01:59:31.872 --> 01:59:43.478]  Operations like Lockstep, the Rockefeller Foundation, and they were intending right around this time, 2020, to be launching the virus scare and that's why they cooked it up in China and got it all ready and Fauci oversaw those operations.
[01:59:45.759 --> 01:59:55.964]  But they were so feverish about getting Trump out of office and isolating him because they wanted to carry this out with him not in power.
[01:59:57.985 --> 02:00:01.347]  Because now having him there, even surrounded by a bunch of cowards and dunces,
[02:00:04.295 --> 02:00:09.657]  They're using the media and the big corporations to coordinate the lockdown, but he's there challenging it.
[02:00:10.297 --> 02:00:23.302]  When he realized the public had been caught in the hysteria, he went with it, but only to have credibility to be able to try to turn it back, as he's now doing with an alliance of Republican governors led by folks like Mr. Abbott, Governor Abbott.
[02:00:26.443 --> 02:00:28.204]  So if you follow this trajectory,
[02:00:32.347 --> 02:00:33.907]  This is the time they'll kill Trump.
[02:00:34.587 --> 02:00:36.168]  In the next couple weeks, the next few months.
[02:00:38.808 --> 02:00:41.589]  And this is the time that they'll drug him and say he had a stroke.
[02:00:42.009 --> 02:00:43.169]  That's another road.
[02:00:43.549 --> 02:00:46.249]  And then have, you know, his cabinet bring in a new president.
[02:00:46.590 --> 02:00:48.670]  But they're not sure they've got Pence.
[02:00:49.330 --> 02:00:54.311]  There's been a lot of whisper campaigns against Pence from the fake right wing, because Pence looks like he's actually good.
[02:00:55.891 --> 02:00:58.792]  And Trump daily is gaining more control over the executive branch.
[02:00:58.812 --> 02:01:00.172]  They don't know what to do, but I can tell you,
[02:01:02.674 --> 02:01:05.635]  That the establishment is losing power and they're really scared.
[02:01:05.655 --> 02:01:08.855]  They know they've committed all these crimes and they launched COVID-19.
[02:01:08.895 --> 02:01:25.299]  Which they already have again on the drawing board and off the shelf ready to go later to bring in world government, bring in medical tyranny, bring in forced inoculation, bring in depopulation, bring in the digital global ID to track you, the implantable ink microchip.
[02:01:25.319 --> 02:01:26.719]  I mean it's all now here.
[02:01:29.244 --> 02:01:41.149]  But they've now executed it to hold the country fully hostage and to have the Democrat governors say, we're going to hold you hostage, and we're going to run a blockade, a naval blockade.
[02:01:41.470 --> 02:01:48.153]  You know, Trump's using mutiny on the bounty as a naval analogy, so I use the naval analogy of big ships on their blocks.
[02:01:48.793 --> 02:01:57.337]  But how about the analogy of a blockade, a naval blockade, where you lay siege to, say, Gibraltar?
[02:02:00.285 --> 02:02:00.926]  We're good to go.
[02:02:17.537 --> 02:02:20.339]  They're gonna block ships with food and material coming in.
[02:02:20.639 --> 02:02:21.279]  An act of war.
[02:02:21.600 --> 02:02:26.503]  So what the Democrats are really saying is, we're going to lay siege to America.
[02:02:26.543 --> 02:02:27.203]  That's the headline.
[02:02:27.223 --> 02:02:34.348]  It's like, the media's like, well look out Trump, you say you'll stand up to the Democrat governors on the East and West Coast, we control all the ports.
[02:02:34.968 --> 02:02:38.951]  We'll cut America off like happened in the Civil War against the South.
[02:02:39.471 --> 02:02:44.134]  I mean, you see how this rapidly, day by day, is escalating into insane times?
[02:02:46.906 --> 02:02:48.847]  But you could argue who was in the right in the Civil War.
[02:02:51.248 --> 02:02:55.609]  And some said, oh, they thought Obama would have a Civil War and be Lincoln-esque and dominate America.
[02:02:55.629 --> 02:03:00.691]  But no, instead, the real Abraham Lincoln, I mean, one that you could actually believe in, is Donald Trump.
[02:03:00.751 --> 02:03:06.313]  I mean, he's really trying to unify the country against an outside foreign threat, not just to break away states that weren't happy with what was happening.
[02:03:06.673 --> 02:03:08.914]  And he's really battling for the heart and soul of the nation.
[02:03:09.955 --> 02:03:10.835]  And he is a Yankee.
[02:03:11.695 --> 02:03:13.016]  And he's got the South's support.
[02:03:15.540 --> 02:03:16.501]  And the Midwest support.
[02:03:16.581 --> 02:03:20.843]  And so the East and West Coast have declared war on him.
[02:03:22.184 --> 02:03:24.606]  And I kept saying, the Chi-Coms are running a civil war.
[02:03:25.186 --> 02:03:26.447]  They're running a breakup of the country.
[02:03:26.487 --> 02:03:27.868]  They're wargaming it through the media.
[02:03:27.888 --> 02:03:28.548]  They're financing.
[02:03:28.588 --> 02:03:29.869]  They own almost all of Hollywood.
[02:03:30.469 --> 02:03:31.330]  And people say, really?
[02:03:31.370 --> 02:03:32.971]  The Chi-Coms are fighting a civil war?
[02:03:33.031 --> 02:03:33.832]  Well, you're here now.
[02:03:34.492 --> 02:03:40.556]  The governors, the big tech companies, the blue cities, the 40 million illegal aliens they control,
[02:03:43.703 --> 02:03:59.117]  CHICOM funded, and now I've talked to a lot of national talk show hosts, some of the biggest, the biggest, and they're like, man, we're now getting the threats, or you're getting the threats, but my phone's been ringing off the hook.
[02:04:00.298 --> 02:04:06.944]  And people are showing up in like, you know, dudes in like vans, it'll just say something really threatening to their wife.
[02:04:08.405 --> 02:04:12.668]  And then, you know, somebody will call their house and, you know, say, I saw your little dog in the back there.
[02:04:13.009 --> 02:04:15.951]  They're like, yeah, little spotted dog, we're going to cut your head off.
[02:04:16.711 --> 02:04:18.373]  I mean, that's what's been going on, folks.
[02:04:18.633 --> 02:04:21.275]  And a lot of people just go, whoa, I'm out.
[02:04:21.855 --> 02:04:24.377]  Listen, they're going to cut the whole country's head off and our freedom.
[02:04:24.417 --> 02:04:24.978]  You give in to this.
[02:04:25.518 --> 02:04:27.480]  You can't give in to this intimidation.
[02:04:27.520 --> 02:04:29.241]  They're doing this because they're losing.
[02:04:30.402 --> 02:04:33.784]  But that's why I called for Trump, like Lincoln,
[02:04:34.724 --> 02:04:39.749]  But Lincoln facing a real threat that wants to destroy the children and the country itself.
[02:04:41.790 --> 02:04:49.978]  To understand we're already under globalist imposed martial law and siege, an economic blockade.
[02:04:50.759 --> 02:04:52.640]  And we're facing a military operation.
[02:04:53.521 --> 02:04:54.963]  He's pointed out this is criminal mutiny.
[02:04:55.973 --> 02:04:57.954]  And they're saying they're going to blockade our shores.
[02:04:58.274 --> 02:04:59.695]  It has to stop, Mr. President.
[02:05:00.275 --> 02:05:04.397]  I understand you thought you could back them down beating Russiagate and beating Ukrainegate and beating all the other stuff.
[02:05:04.437 --> 02:05:05.098]  You can't, sir.
[02:05:05.338 --> 02:05:06.198]  They're not going to stop.
[02:05:06.298 --> 02:05:07.579]  Now, this is their military move.
[02:05:08.119 --> 02:05:11.461]  And so people are all asking me, I had to tell the crew today what was going on behind the scenes.
[02:05:12.542 --> 02:05:14.423]  And I'll be able to talk about it soon on air.
[02:05:16.243 --> 02:05:24.848]  But when I learned they're imminently trying to arrest the leadership of the hardliner resistance movement,
[02:05:25.802 --> 02:05:26.922]  It's going to chill up my spine.
[02:05:28.342 --> 02:05:28.843]  You understand?
[02:05:28.863 --> 02:05:39.624]  They're giving their orders in their deep state, in their partially controlled Justice Department and other areas to move against the American people when they kill Trump.
[02:05:39.764 --> 02:05:41.245]  See, they want the country shut down.
[02:05:41.305 --> 02:05:42.005]  You're in your house.
[02:05:42.045 --> 02:05:42.905]  You don't know what to do.
[02:05:43.365 --> 02:05:48.046]  Your new bosses are Bill Gates and Fauci.
[02:05:48.086 --> 02:05:49.866]  And then Trump has a stroke or Trump dies.
[02:05:50.226 --> 02:05:53.367]  And then, by the way, all these people get arrested or whatever for crimes they've committed.
[02:05:53.727 --> 02:05:55.127]  This is called a hot coup.
[02:05:58.897 --> 02:06:03.118]  So, these criminals love to brag too, like Fauci 2017.
[02:06:03.478 --> 02:06:06.059]  Oh, Trump's gonna get hit with a big bio event.
[02:06:06.099 --> 02:06:07.680]  Watch that, that'll cut him down to size.
[02:06:08.700 --> 02:06:09.820]  Well, Trump didn't know about that clip.
[02:06:09.880 --> 02:06:11.401]  Once he found out about it, he's that close to being fired.
[02:06:11.921 --> 02:06:13.461]  And, you know, Bill Gates is acting friendly.
[02:06:13.762 --> 02:06:15.022]  Trump doesn't understand all that.
[02:06:15.042 --> 02:06:15.962]  He hasn't studied it his whole life.
[02:06:17.303 --> 02:06:18.423]  But Trump gets it now.
[02:06:18.443 --> 02:06:19.963]  That's why the New York Times says Trump's crazy.
[02:06:20.324 --> 02:06:21.724]  He doesn't trust the deep state.
[02:06:21.744 --> 02:06:23.785]  At first, there wasn't a deep state.
[02:06:23.825 --> 02:06:24.905]  Now he doesn't trust them.
[02:06:27.628 --> 02:06:28.729]  So this is it, folks.
[02:06:28.850 --> 02:06:32.013]  This is the battle for the Republic, the New World Order, the whole nine yards.
[02:06:32.254 --> 02:06:39.643]  And the Republican arms of the Justice Department are paralyzed and scared.
[02:06:42.611 --> 02:06:52.036]  And blackmailed, and the Democrat ones work for MS-13, and, you know, the jihadi terrorists and the chi-coms are on the payroll already, so they're all going to prison if we ever get the country back.
[02:06:52.116 --> 02:06:59.881]  So, they're fully committed, like crazed criminals of the most savage type you've ever imagined in your life.
[02:07:00.501 --> 02:07:02.882]  And they'll follow any orders once the takeover is complete.
[02:07:03.102 --> 02:07:04.242]  And they're not going to stop there.
[02:07:04.262 --> 02:07:05.283]  They're going to finish the job.
[02:07:05.543 --> 02:07:07.163]  They're going to bankrupt every one of you.
[02:07:07.183 --> 02:07:08.323]  They're going to break your will.
[02:07:08.624 --> 02:07:13.105]  They're going to come take your sons especially, because we're going into bondage just like in ancient Egypt.
[02:07:13.125 --> 02:07:14.665]  It's all a repeat.
[02:07:16.106 --> 02:07:18.467]  But you know, God is going to send the angel of death.
[02:07:19.087 --> 02:07:20.447]  Not delivered by men, but by God.
[02:07:20.507 --> 02:07:22.108]  I pray for the angel of death.
[02:07:23.268 --> 02:07:24.708]  Nature abhors a vacuum.
[02:07:24.748 --> 02:07:25.809]  God abhors it even more.
[02:07:25.829 --> 02:07:28.810]  Because the God of nature
[02:07:29.847 --> 02:07:33.148]  Establish the universe and its limits, its boundaries, its laws.
[02:07:36.548 --> 02:07:44.169]  So this long, sick rotting of our Republic and our planet is nearing its climactic battle of the gods.
