[00:00:00.289 --> 00:00:05.811]  From the front lines of the Information War, it's Alex Jones.
[01:58:56.028 --> 01:59:01.430]  And I'm very pleased with the way that you've been blossoming in your faith with Jesus Christ.
[01:59:02.191 --> 01:59:08.813]  Now, the third point that I was going to say is that the refugees spreading throughout the United States in bases
[01:59:09.597 --> 01:59:15.458]  Miramar I.E., this is a good example of why you should not do that.
[01:59:15.958 --> 01:59:19.679]  They should have kept them at Nichols Naval Base there in Hawaii.
[01:59:19.819 --> 01:59:21.739]  Why bring them into the cone?
[01:59:22.719 --> 01:59:29.320]  And another point that I have is Executive Order 13295, Obama residue.
[01:59:30.080 --> 01:59:39.402]  Petros tweeted yesterday, I mean Friday, Shepard Amblis put down that their mobilization is active.
[01:59:40.100 --> 01:59:42.122]  So this was the incubation period.
[01:59:42.862 --> 01:59:45.504]  So now, you know, Obama is trying to mobilize.
[01:59:46.145 --> 01:59:48.066]  The claws of the beast are on us.
[01:59:48.547 --> 01:59:51.028]  They're about to start penetrating.
[01:59:52.109 --> 01:59:57.433]  And we have to be very careful because whether the NCOV comes here, it doesn't matter.
[01:59:58.134 --> 02:00:01.877]  Now they're mobilized and they're ready for the martial, the medical martial law.
[02:00:02.397 --> 02:00:03.238]  This is a problem.
[02:00:03.878 --> 02:00:09.723]  Now, the funny point that I'll leave you with is that I knew that Obama was a slimy guy.
[02:00:10.464 --> 02:00:17.610]  And I saw in the Daily News that the worm, it's a Nungara worm.
[02:00:17.830 --> 02:00:18.631]  It's a flat worm.
[02:00:19.612 --> 02:00:21.313]  It's an Obama Nungara.
[02:00:21.713 --> 02:00:24.656]  N-U-N-G-A-R-A worm.
[02:00:25.296 --> 02:00:28.599]  That one is a worm that's invading France right now.
[02:00:29.339 --> 02:00:33.563]  So now we know why President Obama was a slimy creature.
[02:00:34.344 --> 02:00:34.684]  Wow.
[02:00:35.144 --> 02:00:36.225]  Powerful call, Smig.
[02:00:36.285 --> 02:00:36.986]  Call back again.
[02:00:38.809 --> 02:00:42.792]  It really does come down to the fact that Trump can only reveal stuff.
[02:00:42.852 --> 02:00:45.114]  We have to fix it and God has to begin us to do it.
[02:00:45.935 --> 02:00:47.376]  Can you comment on that, Robert Barnes?
[02:00:48.637 --> 02:00:58.686]  Well, I mean, there's no doubt that public participation is critical and essential and that a sort of shared spiritual approach is necessary for any meaningful societal reform of any kind.
[02:00:58.726 --> 02:01:06.993]  What Trump has clearly revealed is not only the media's corruption and collusion and the Democratic Party's problems, that's just Tammany Hall on a global scale,
[02:01:07.313 --> 02:01:31.828]  But it's in addition to all of that, it's the deep state collude corruption and how much it has corroded the highest ranking apparatus, law enforcement, national security, military, all of these high-ranking officials in this part of the government, disproportionately influenced by deep state policies and idolatry that is our greatest threat to any kind of freedom or liberty moving forward, even more so than China, because we can't go at China until the deep state problem is solved.
[02:01:32.708 --> 02:01:36.491]  And how narcissistic and in love people like Vidman are of themselves.
[02:01:37.051 --> 02:01:38.713]  It's just bizarre.
[02:01:39.353 --> 02:01:40.834]  Hayden in Missouri, you're on the air.
[02:01:40.874 --> 02:01:41.495]  Thanks for holding.
[02:01:41.515 --> 02:01:41.855]  Go ahead.
[02:01:42.656 --> 02:01:43.236]  Thank you, Alex.
[02:01:43.396 --> 02:01:45.498]  Long-time listener, first-time caller.
[02:01:45.678 --> 02:01:51.162]  Just want to first say, my Patriot Supplies Foods Awesome ordered from you a couple years ago.
[02:01:51.182 --> 02:01:56.606]  I have two other brands of storable food and that stuff doesn't last as long, then it tastes as good.
[02:01:58.488 --> 02:02:00.289]  But first thing I wanted to say just is
[02:02:01.152 --> 02:02:10.776]  The numbers of the coronavirus, they started reporting the cases that people have recovered, and so 3,669 people have been reported to recover from it.
[02:02:10.796 --> 02:02:11.577]  910 people have died.
[02:02:11.597 --> 02:02:12.837]  That comes out to be a 20% mortality rate.
[02:02:20.129 --> 02:02:24.255]  Even the official numbers now show it has a much higher death rate than they were saying.
[02:02:24.275 --> 02:02:25.617]  Yeah, the Chinese government says 15%.
[02:02:27.200 --> 02:02:28.381]  Barnes, you look at a lot of numbers.
[02:02:28.742 --> 02:02:29.803]  You're a big numbers cruncher.
[02:02:29.823 --> 02:02:30.665]  You're a famous gambler.
[02:02:30.705 --> 02:02:31.366]  Very successful.
[02:02:32.327 --> 02:02:33.349]  What do you think about the numbers?
[02:02:35.691 --> 02:02:38.032]  I think the numbers are going to continue to rise.
[02:02:38.612 --> 02:02:48.934]  Whatever the source, whatever the origin was, whatever the purpose was, the mortality rate has, you know, first it was 5 percent, 10 percent, now it's between 15 and 20 percent, depending on which numbers you believe.
[02:02:49.154 --> 02:02:53.395]  The numbers may be even higher because there's so little adequate information coming out.
[02:02:53.675 --> 02:03:00.156]  What you see is, we're seeing little micro examples now, like the Japanese cruise ship, which a huge number ended up contaminated.
[02:03:00.516 --> 02:03:02.560]  That's a rapid spread of contamination.
[02:03:02.861 --> 02:03:05.606]  And that's just rapid... That's telling you this is pretty nasty.
[02:03:06.537 --> 02:03:07.618]  Exactly, exactly.
[02:03:08.318 --> 02:03:09.418]  And it shows the power of government.
[02:03:09.438 --> 02:03:12.299]  For those people who wonder, like, why would any state be involved in this?
[02:03:12.579 --> 02:03:14.780]  Why would the Chinese government potentially be involved in this?
[02:03:15.121 --> 02:03:17.682]  Well, one, they're showing the power they can unleash on the world.
[02:03:18.362 --> 02:03:22.443]  But putting that aside, I mean, look at how quickly this disease spread.
[02:03:22.784 --> 02:03:29.386]  That, to some degree, is the power of the state to determine just that aspect by its reporting components and by its reaction.
[02:03:29.746 --> 02:03:32.107]  But on top of that, you look at the behavior.
[02:03:32.147 --> 02:03:33.548]  They have people under complete control.
[02:03:34.008 --> 02:03:35.348]  Good morning, Alex.
[02:03:35.368 --> 02:03:40.209]  I'll be really fast because there's a couple of things I want to go through with you.
[02:04:00.638 --> 02:04:11.862]  Back when Hurricane Harvey came out, you'll remember that there was a gentleman, or someone, put a fake Facebook post about gasoline running out, and there was a panic for gasoline all across the United States.
[02:04:11.882 --> 02:04:12.663]  Yes, I remember that.
[02:04:12.683 --> 02:04:12.763]  Okay.
[02:04:13.283 --> 02:04:14.283]  Well, I'm going to tell you something.
[02:04:14.683 --> 02:04:29.569]  I've been going out, and I've been buying water and supplies, and I have purchased a ton of stuff through you to help everything, and I am just totally dismayed at the total number of people who got their head in the sand, and they're not doing anything to prepare.
[02:04:30.189 --> 02:04:31.149]  Folks, I'm going to tell you something.
[02:04:31.989 --> 02:04:36.510]  You see the videos of people on Black Friday and how nuts they go for Chinese crap.
[02:04:37.090 --> 02:04:39.771]  What do you think is going to happen when the panic sets in?
[02:04:39.891 --> 02:04:40.931]  You think you're going to get water?
[02:04:41.111 --> 02:04:42.512]  You think you're going to get food?
[02:04:42.892 --> 02:04:44.172]  You're not going to be able to find it.
[02:04:44.192 --> 02:04:45.332]  You're not going to be able to get it.
[02:04:45.732 --> 02:04:47.653]  You need to go out now and get your water.
[02:04:47.953 --> 02:04:49.473]  You need to get your dry goods.
[02:04:49.673 --> 02:04:50.953]  You need to get toilet paper.
[02:04:51.073 --> 02:04:54.234]  You need to get everything that you need to sustain yourself for three to six months.
[02:04:54.794 --> 02:05:01.899]  And one of the best ways to do it is also to help Alex promote his program and get his products and they'll help you.
[02:05:02.380 --> 02:05:04.421]  That's the first thing I wanted to say.
[02:05:04.461 --> 02:05:05.242]  That's a great point.
[02:05:05.262 --> 02:05:08.344]  And then hope you don't need it, but this is insurance you can eat.
[02:05:08.404 --> 02:05:09.425]  It's a smart move.
[02:05:09.925 --> 02:05:10.206]  Go ahead.
[02:05:10.226 --> 02:05:11.126]  All right.
[02:05:11.146 --> 02:05:15.570]  The second thing I wanted to say is, Alex, you cannot give up.
[02:05:16.410 --> 02:05:17.431]  Nobody can give up.
[02:05:18.445 --> 02:05:28.110]  On those who are ensnared by the devil, taken captive of his will, that are sucked into the Democrats or into this New World odor, as I call it.
[02:05:28.810 --> 02:05:32.032]  Those people are our brothers and sisters.
[02:05:32.312 --> 02:05:33.753]  They are made in the image of God.
[02:05:33.853 --> 02:05:34.653]  They are deceived.
[02:05:35.594 --> 02:05:36.574]  I don't give up on them.
[02:05:36.594 --> 02:05:37.555]  So how do you get through to them?
[02:05:38.788 --> 02:05:50.018]  You get through with them, not by judging or condemning them, or calling them names or anything else like that, but you have to reach out through them through meekness, by the power of the Holy Spirit, by the Spirit of repentance and love.
[02:05:50.478 --> 02:05:52.340]  You have to draw them out of it.
[02:05:53.741 --> 02:05:54.442]  That's the only way.
[02:05:55.360 --> 02:05:58.682]  And if they choose to, because they're ensnared by their choices.
[02:05:59.023 --> 02:06:00.864]  If they choose to listen, they choose to listen.
[02:06:01.204 --> 02:06:03.586]  If they don't, they reap what they sow.
[02:06:03.866 --> 02:06:06.468]  They're responsible and accountable, and there's consequences.
[02:06:06.508 --> 02:06:10.330]  And America hates those two words, responsibility and accountability.
[02:06:10.430 --> 02:06:11.091]  No, I agree with you.
[02:06:11.231 --> 02:06:13.092]  I don't see leftists laughing anymore, actually.
[02:06:13.112 --> 02:06:14.133]  They seem pretty depressed.
[02:06:14.573 --> 02:06:21.398]  So maybe, how do you speak to them and say, listen, you were lied to, it's okay, I'm not perfect either, but here's the truth, and just be loving to them, you think?
[02:06:21.678 --> 02:06:22.879]  Yes, be loving to them.
[02:06:23.239 --> 02:06:30.044]  I mean, no disrespect, Alex, chanting back at them, hey, hey, ho, ho, your IQ is mighty low.
[02:06:30.824 --> 02:06:33.946]  No, I'm not, believe me, I know it, believe me.
[02:06:34.026 --> 02:06:35.627]  I get so sick of them though.
[02:06:36.188 --> 02:06:37.529]  You're right, I need to be more loving.
[02:06:37.769 --> 02:06:39.490]  I try, I'm just so sick of them.
[02:06:40.010 --> 02:06:41.071]  I'm not putting you down, dude.
[02:06:41.211 --> 02:06:41.871]  I'm not putting you down.
[02:06:41.911 --> 02:06:42.992]  No, I can handle it.
[02:06:43.653 --> 02:06:50.417]  Listen, I know that when somebody says, F you and your children, I should say, man, what would make you say something about somebody's children?
[02:06:50.878 --> 02:06:51.338]  I love you.
[02:06:51.378 --> 02:06:51.918]  I'm sorry.
[02:06:51.938 --> 02:06:52.779]  I forgive you.
[02:06:53.079 --> 02:06:53.920]  They might break down.
[02:06:53.960 --> 02:06:54.660]  I can get through to them.
[02:06:54.680 --> 02:06:55.921]  Instead, I say, F you, let's go.
[02:06:56.421 --> 02:06:58.143]  And I need to get to the point where...
[02:06:58.843 --> 02:06:59.343]  There's a difference.
