[00:00:00.289 --> 00:00:05.193]  From the front lines of the information war, it's Alex Jones.
[01:54:51.262 --> 01:54:53.784]  And I remember, I've heard people talk about this, Bob.
[01:54:54.525 --> 01:54:57.207]  And they say that, you know what's needed in this country?
[01:54:57.227 --> 01:54:58.067]  We need a crisis!
[01:54:58.527 --> 01:55:01.889]  We need a crisis so that Americans will wake up and do this and do that and the other thing.
[01:55:02.350 --> 01:55:04.011]  And it looks like they're putting one together.
[01:55:04.051 --> 01:55:04.831]  Am I wrong, John?
[01:55:07.653 --> 01:55:09.414]  Problem, reaction, solution.
[01:55:09.954 --> 01:55:11.075]  False flag season.
[01:55:11.495 --> 01:55:13.216]  Trump's about to win another election.
[01:55:14.333 --> 01:55:16.274]  Well, I'm not talking about Trump winning now.
[01:55:16.654 --> 01:55:18.995]  We're going to get off the topic of Trump winning or losing.
[01:55:19.395 --> 01:55:26.438]  Because at some point, Americans need to remember that what's really important in this country is whether we are winning or losing our country.
[01:55:27.319 --> 01:55:32.501]  After Trump is no longer president, there's still going to be a challenge to our posterity.
[01:55:32.561 --> 01:55:39.364]  And that challenge is supposed to be government of, by, and for the people, sustained through our constitutional system.
[01:55:39.784 --> 01:55:41.105]  Can a passive people,
[01:55:42.393 --> 01:55:57.476]  Regimented to believe that the government takes the initiative, and you do what they tell you, and the government takes the initiative, and they give you your education, the government takes the initiative, they create your future, and the government takes the initiative, and they take care of your children, and they educate your children, and they take care of your family.
[01:55:57.776 --> 01:56:00.556]  Are we going to be a free people when they get done with all of this?
[01:56:02.757 --> 01:56:03.417]  I wonder.
[01:56:04.117 --> 01:56:10.358]  Because I think the real challenge is, are we accepting the challenge of taking responsibility for ourselves?
[01:56:10.418 --> 01:56:10.838]  What do you think?
[01:56:12.199 --> 01:56:15.783]  Well, I think it ties right hand in hand to your point.
[01:56:15.843 --> 01:56:18.186]  I take your point is well taken and critical.
[01:56:18.646 --> 01:56:22.050]  It goes when you look at the freak show, we just saw the other night with a bunch of bees.
[01:56:22.090 --> 01:56:26.195]  We had Buttigieg and Biden and Bernie and Bloomberg, a whole lot of bees up there.
[01:56:27.016 --> 01:56:27.997]  That's what they want.
[01:56:28.898 --> 01:56:30.300]  What they don't want are free
[01:56:30.920 --> 01:56:36.682]  People, critical thinking people that take responsibility of themselves and their lives and their communities and so forth.
[01:56:37.102 --> 01:56:39.984]  So they've got this whole platform to say, well, come over here.
[01:56:40.384 --> 01:56:41.984]  You know, we're going to take care of everything.
[01:56:42.044 --> 01:56:43.745]  It's the big government plan, as you well know.
[01:56:44.045 --> 01:56:45.106]  And it's backfiring.
[01:56:46.306 --> 01:56:49.687]  I think the point you're raising is something that's going to take some time.
[01:56:50.488 --> 01:56:52.929]  And Life After Trump should be the title of my next book.
[01:56:54.489 --> 01:57:08.986]  But you know I would like to get this in if I can real quick because the biggest news story that didn't make the news May 24th 2019 and it's pertinent to right where we're heading today and immediate tomorrow's before us the biggest news story is Constitution States
[01:57:09.713 --> 01:57:12.754]  That the punishment for treason is execution.
[01:57:12.794 --> 01:57:16.036]  A reporter asked this to the president at the agriculture briefing.
[01:57:16.416 --> 01:57:20.638]  And he said, you, sir, have accused your adversaries of treason.
[01:57:20.658 --> 01:57:21.598]  Do you care to name them?
[01:57:21.638 --> 01:57:22.619]  And Trump said, sure.
[01:57:22.639 --> 01:57:27.981]  You have to look at Comey, Stroke, Page, McCabe, Clapper, and others much higher up than that.
[01:57:28.381 --> 01:57:35.104]  This is the president talking about treason, naming people in the Department of Justice and the FBI, and citing the Constitution.
[01:57:35.284 --> 01:57:36.825]  And that's why those thoughts are connected.
[01:57:38.806 --> 01:57:40.707]  I think we can get into a discussion of that.
[01:57:41.227 --> 01:57:43.249]  I think it's a fairly complex point.
[01:57:44.650 --> 01:57:50.173]  And it has to do with my neuralgia about talking about purges and doing other things like this.
[01:57:50.934 --> 01:57:52.235]  But we can get into that.
[01:57:52.255 --> 01:57:57.838]  I really want to drill down on it a little bit when we get back from this message.
[01:57:57.858 --> 01:58:04.903]  Well, John, I want to give you a chance to finish the point that you were making when we were at the break.
[01:58:06.263 --> 01:58:08.285]  Because I think it was a critical one.
[01:58:09.867 --> 01:58:10.807]  Thank you, Dr. Keyes.
[01:58:10.888 --> 01:58:12.269]  It's great to be with you.
[01:58:13.310 --> 01:58:17.174]  Again, the President was at a live briefing and a reporter figured he would sandbag the President.
[01:58:18.124 --> 01:58:21.465]  Sir, the Constitution states that punishment for treason is execution.
[01:58:22.345 --> 01:58:24.866]  Would you name your adversaries, and Trump went on to name them.
[01:58:25.026 --> 01:58:26.967]  Comey, Stroke, Page, McCabe.
[01:58:27.407 --> 01:58:30.448]  That's a pretty big deal, and I'll take it one step further.
[01:58:30.468 --> 01:58:32.689]  This is where we are, and this is where we're heading.
[01:58:32.729 --> 01:58:33.949]  The rule of law reset.
[01:58:33.989 --> 01:58:34.569]  You know, U.S.
[01:58:34.629 --> 01:58:35.290]  section codes 2384.
[01:58:36.850 --> 01:58:37.410]  We're good to go.
[01:59:00.006 --> 01:59:06.368]  Falsely reported information, thus aiding and abetting these failed coup d'etats.
[01:59:06.608 --> 01:59:12.150]  So this is a pretty big deal because seditious conspiracy and advocating the overthrow of government are not small issues.
[01:59:12.170 --> 01:59:14.931]  And lastly, John Kerry and Barack Obama.
[01:59:15.231 --> 01:59:18.072]  You want to talk about high crimes and misdemeanors?
[01:59:18.492 --> 01:59:21.694]  You want to talk about treasonous acts and violating the Logan Act?
[01:59:21.714 --> 01:59:26.256]  Well, you got to look at the previous administration, and this will all come out in the Pfizer reports now.
[01:59:26.596 --> 01:59:37.401]  But what we're talking about here is the failed, the last failed coup was to try and bring Trump into war, but that backfired because of the intel we had, and we beat them to the punch.
[01:59:38.221 --> 01:59:40.302]  And now we got the coronavirus, sure.
[01:59:40.482 --> 01:59:41.322]  Let me ask a question.
[01:59:44.815 --> 01:59:48.256]  I think these are very serious charges.
[01:59:49.137 --> 01:59:50.077]  A very serious subject.
[01:59:51.077 --> 01:59:53.678]  And it's a subject that goes beyond politics.
[01:59:55.019 --> 01:59:57.279]  And it goes beyond individual wrongdoing.
[01:59:58.080 --> 02:00:01.881]  Because it has something to do with the culture of our self-government.
[02:00:02.841 --> 02:00:10.164]  One of the things I've liked about being American, and you notice that they're very careful in the Constitution when they talk about
[02:00:11.530 --> 02:00:13.231]  Impeachment and removal, for instance.
[02:00:13.972 --> 02:00:22.036]  The penalties that are specified are penalties that have to do with being removed from office and having trust withdrawn from you by the American people.
[02:00:22.336 --> 02:00:25.097]  They haven't been applying that one, but I think they really ought to.
[02:00:25.578 --> 02:00:28.359]  Because once you've been in a breach of trust, it's a serious problem.
[02:00:28.919 --> 02:00:39.265]  But don't you think that when we're dealing with the issue of treason and the death penalty, what I don't want to see happen here, and I'll be frank with you, John, and it's why the word purge, I don't like it,
[02:00:39.855 --> 02:00:50.582]  It's all associated with the communist system in which disputes quickly become a subject of show trials in which you're going to be put to death.
[02:00:51.822 --> 02:00:54.504]  That's the French Revolution, it's not the American Revolution.
[02:00:55.485 --> 02:00:58.767]  That's the Russian Revolution, it's not the American Revolution.
[02:00:59.607 --> 02:01:05.651]  One of the things that I think has been an advantage for our politics is that we've been very careful
[02:01:06.505 --> 02:01:20.590]  To make sure that the political competition doesn't become a matter of life and death, because once it does, holding on to power becomes an imperative that people not only can't resist, they think their lives depend on it.
[02:01:21.150 --> 02:01:26.212]  Do you think it would be a little careless of us to be rushing into that kind of a political culture?
[02:01:26.232 --> 02:01:26.752]  Because I do.
[02:01:28.072 --> 02:01:31.373]  Well, I agree with your points and my comments are we're not rushing.
[02:01:32.114 --> 02:01:33.594]  That's what everyone wanted us to do.
[02:01:33.654 --> 02:01:34.795]  Why didn't you lock her up yet?
[02:01:34.875 --> 02:01:35.895]  Well, you know, timing.
[02:01:36.380 --> 02:01:37.281]  Timing is everything.
[02:01:37.701 --> 02:01:45.345]  And just because the Constitution states the punishment for treason is execution doesn't necessarily mean it will be carried out if one is guilty of that.
[02:01:45.885 --> 02:01:48.086]  But at least they will pay some price.
