[00:00:00.149 --> 00:00:00.852]  Yeah.
[02:18:31.755 --> 02:18:49.960]  Of course, there's a massive backlash in Europe now of people who are being called Nazis by their own government who are simply trying to preserve their communities and who are opposed to bringing in potential jihadists who will kill them while they're sitting in cafes, while they're in theatres as we saw in Paris.
[02:18:50.360 --> 02:18:52.721]  Dion in Illinois, you're on the air, go ahead Dion.
[02:18:54.623 --> 02:19:09.554]  Yeah, Paul, after the Russian jet was shut down, a day after the Russians, they did an airstrike on a Turkish convoy in northern Syria, headed to ISIS city.
[02:19:09.994 --> 02:19:10.975]  Did you hear about that?
[02:19:11.055 --> 02:19:11.876]  It killed seven.
[02:19:13.348 --> 02:19:15.230]  Yeah, that was one of the reprisal attacks.
[02:19:15.290 --> 02:19:20.314]  It wasn't really reported widely in the media, but it did happen that Russia took that action.
[02:19:20.334 --> 02:19:23.576]  They're also cutting off economic ties with Turkey.
[02:19:23.596 --> 02:19:28.360]  There was a big gas pipeline deal, I believe, and a big nuclear power plant deal.
[02:19:28.841 --> 02:19:31.403]  So Russia and Putin are taking these measures.
[02:19:31.443 --> 02:19:36.387]  Of course, China came out the day after the shoot-down of the Russian jet and said,
[02:19:37.107 --> 02:19:55.216]  The Kremlin may take the decision to attack Turkish airliners and of course as Alex was talking about in the last segment now Erdogan has come out and said he's pledged to start a war over Russian anti-aircraft system in Syria basically said that if Turkish jet fighters are targeted in Syria
[02:19:55.896 --> 02:19:57.737]  He will declare war on Russia.
[02:19:57.757 --> 02:19:59.798]  That's basically the context of his statement.
[02:19:59.818 --> 02:20:01.719]  So, Wild Times indeed.
[02:20:01.779 --> 02:20:05.680]  We'll be back on the Alex Jones Show with more of your calls in the next segment.
[02:20:05.800 --> 02:20:06.661]  InfoWars.com
[02:20:10.143 --> 02:20:13.845]  Most of you know that heart disease is the number one silent killer in the U.S.
[02:20:14.025 --> 02:20:18.787]  What if I told you for just $54.95 a month you could fight against heart disease naturally?
[02:20:19.008 --> 02:20:23.730]  At Heart and Body Extract, we've been helping thousands of people get back to a healthier heart.
[02:20:23.850 --> 02:20:25.151]  Don't just take my word for it.
[02:20:25.191 --> 02:20:28.872]  Check out all of the success stories at HBExtract.com.
[02:20:28.973 --> 02:20:29.913]  Or to order, call 866-295-5305.
[02:20:29.973 --> 02:20:30.313]  That's 866-295-5305.
[02:20:30.333 --> 02:20:30.853]  HBExtract.com.
[02:20:30.893 --> 02:20:33.195]  Don't risk it when you can take charge of it.
[02:20:40.038 --> 02:20:43.999]  With a new year coming, it's time for a new way to look at weapon storage.
[02:20:44.299 --> 02:20:47.400]  Safes can't be accessed quickly and racks are unsafe for children.
[02:20:47.540 --> 02:20:50.040]  Covert Cabinets are the next level in home defense.
[02:20:50.120 --> 02:20:55.502]  They fit seamlessly into any home's decor and they provide quick access to firearms while keeping them uniquely hidden.
[02:20:55.542 --> 02:20:58.122]  Covert Cabinets, the ideal hidden storage solution.
[02:20:58.162 --> 02:20:59.563]  Custom made in the USA.
[02:20:59.663 --> 02:21:05.104]  Covert Cabinets are an elegant and practical alternative to the bulky and obvious storage systems of the past.
[02:21:05.184 --> 02:21:07.304]  Find out more at CovertCabinets.com.
[02:21:07.365 --> 02:21:08.605]  That's CovertCabinets.com.
[02:21:10.074 --> 02:21:17.700]  InfoWarsTore.com is launching storewide free shipping for this week and weekend and launching deep discounts across the board on top selling products.
[02:21:18.200 --> 02:21:25.025]  Storewide free shipping on everything and we're offering some of the best deals ever on nutraceuticals like DNA Force,
[02:21:25.665 --> 02:21:26.286]  33% off.
[02:21:26.426 --> 02:21:33.409]  Whether it's non-GMO, super delicious organic coffee, or the very best, purest, strongest nascent iodine.
[02:21:33.549 --> 02:21:35.670]  Or products like Deep Cleanse and Oxy Powder.
[02:21:35.771 --> 02:21:42.874]  You get free shipping across the board on every product at InfoWarsTore.com and massive discounts on scores of our leading items.
[02:21:43.054 --> 02:21:45.696]  Everybody knows I'm obsessed with win-win situations.
[02:21:45.756 --> 02:21:47.236]  That's why I coined the term 360Win.
[02:21:48.297 --> 02:21:51.020]  You're funding the tip of the spear in the fight for human liberty.
[02:21:51.040 --> 02:21:55.785]  You're getting super high quality products at the lowest prices, and you're getting free shipping.
[02:21:55.926 --> 02:21:56.887]  360WIN.
[02:21:57.147 --> 02:22:00.971]  Visit InfowarsStore.com today, or call 888-253-3139.
[02:22:01.091 --> 02:22:04.875]  Storewide free shipping on everything.
[02:22:05.056 --> 02:22:05.937]  Check it out today!
[02:22:09.861 --> 02:22:14.665]  As your body ages, there's a 10% decline in your ability to repair each passing decade after the age 28.
[02:22:15.325 --> 02:22:21.290]  By age 40, your ability to repair from demanding manual labor, exercise, or a stressful desk job has declined by 12%.
[02:22:22.031 --> 02:22:26.815]  By using One World Whey, you supercharge your body's ability to repair and eliminate inflammation.
[02:22:27.035 --> 02:22:34.781]  Our unique, frequency-encoded whey protein, coupled with our high-quality whey, improves your cell's ability to make protein, which is to say, repair itself.
[02:22:34.841 --> 02:22:37.083]  My name is Jonathan Wright, and I'm 40 years old.
[02:22:37.163 --> 02:22:39.946]  I recently went from a desk job to a manual labor job.
[02:22:40.026 --> 02:22:40.987]  Normally, I'm worn out.
[02:22:41.147 --> 02:22:46.732]  With Energy Enhanced One World Way, I now recover so quickly that I can perform very hard work all day long.
[02:22:46.932 --> 02:22:52.037]  I use Energy Enhanced One World Way for breakfast and lunch, and I experience less hunger throughout the day.
[02:22:52.317 --> 02:22:55.160]  I have a 30% increase in energy, and I just feel better.
[02:22:55.420 --> 02:22:58.663]  I plan to make Energy Enhanced One World Way a permanent part of my lifestyle.
[02:22:58.823 --> 02:23:00.225]  Call 888-988-3325 or visit OneWorldWay.com.
[02:23:00.305 --> 02:23:01.266]  That's OneWorld, W-H-E-Y.com.
[02:23:10.942 --> 02:23:14.704]  Thousands of people seeking home security get ripped off every day.
[02:23:14.924 --> 02:23:18.685]  And the home security industry wants you to believe that's your only option.
[02:23:18.965 --> 02:23:24.127]  They've got hordes of salesmen out there trying to scare you into signing one of their long-term contracts.
[02:23:24.427 --> 02:23:29.049]  You get stuck writing huge checks month after month with no way out.
[02:23:29.329 --> 02:23:32.550]  It's robbery by contract and it can cost you thousands.
[02:23:32.851 --> 02:23:34.931]  But there's a better way to protect your home.
[02:23:35.272 --> 02:23:36.832]  SimpliSafe Home Security.
[02:23:37.092 --> 02:23:38.733]  SimpliSafe has no contracts.
[02:23:39.113 --> 02:23:39.393]  None!
[02:23:39.673 --> 02:23:42.234]  You'll get award-winning 24-7 protection.
[02:23:42.494 --> 02:23:47.557]  Security professionals watching over your home, ready to instantly send police to the rescue.
[02:23:47.797 --> 02:23:52.499]  For just $14.99 per month, that's less than half what most companies charge.
[02:23:52.719 --> 02:23:54.419]  Protect your home the smart way.
[02:23:54.620 --> 02:24:01.242]  Visit SimpliSafeDefense.com today for an exclusive 10% offer and get a free keychain remote worth $25.
[02:24:01.643 --> 02:24:04.944]  Only when you go to SimpliSafeDefense.com.
[02:24:05.284 --> 02:24:07.105]  SimpliSafeDefense.com.
[02:24:28.222 --> 02:24:29.824]  I obsess over win-wins.
[02:24:30.604 --> 02:24:34.688]  And so I think I've got four different wins here that I'm going to break down on Black Friday.
[02:24:36.024 --> 02:24:45.612]  You can get incredible deals and free shipping storewide at InfoWarsTore.com through Black Friday, through the weekend, and until next Monday.
[02:24:46.353 --> 02:24:54.560]  And at the same time, you can get informed by watching this video on the fact that most Black Friday sales are a scam.
[02:24:54.981 --> 02:25:00.105]  Companies simply raise prices the week before and then lower them the week of to normal prices.
[02:25:00.285 --> 02:25:00.505]  I think?
[02:25:30.385 --> 02:25:35.189]  We're exposing the fact that Black Friday itself is a big hoax.
[02:25:35.870 --> 02:25:42.615]  Black Friday itself is just a great time to get in traffic jams and to watch people acting like mindless consumer zombies.
[02:25:43.476 --> 02:25:54.765]  Now some people, when I talk about Black Friday, say, hey wait, you're criticizing the consumer zombies rushing Walmart or Target for video games or whatever, fighting over toilet paper, but then you're
[02:25:55.757 --> 02:25:57.198]  Talking about your own Black Friday.
[02:25:57.778 --> 02:25:58.779]  Well, yeah, that's what we do.
[02:25:58.899 --> 02:26:09.245]  We hijack globalist operations, try to educate people about them, and then try to take the attention that their scams are creating and siphon it off to wake people up.
[02:26:09.805 --> 02:26:10.906]  It's like culture jamming.
[02:26:11.326 --> 02:26:21.292]  It's like when I cover Miley Cyrus or Kim Kardashian, it's not because I'm trying to cover fluff, it's because I'm hijacking it, using their names to then expose the whole agenda.
[02:26:21.972 --> 02:26:45.163]  So free shipping right through to next week, next Monday, and huge deals like 30% off Brain Force, 25% off Super Male and Female Vitality, 99 cent DVDs, over 20% off Storable Food, 30% off Survival Shield X2 Nascent Iodine, 33% off DNA Force, deep discounts on preparedness gear, and store-wide free shipping.
[02:26:45.523 --> 02:26:47.964]  The power you have to vote with your dollar is incredible.
[02:26:48.484 --> 02:26:53.768]  And you've seen what we've built here in Infowars over the years because of the great work you've done supporting us.
[02:26:54.188 --> 02:26:55.949]  You don't stand behind us or beside us.
[02:26:56.209 --> 02:26:58.271]  You stand at the heart of our operation.
[02:26:58.311 --> 02:26:59.151]  You are the resistance.
[02:26:59.511 --> 02:27:02.694]  And it's great to have an audience that is free market that understands that.
[02:27:02.714 --> 02:27:04.735]  So I want to salute you and thank you.
[02:27:04.775 --> 02:27:18.224]  Because whether it's a Hillary for Prison t-shirt to stand up for the First Amendment, or whether it's a water filtration system to cut out the glyphosate and fluoride out of your family's water, whether it's the incredible deep cleanse or oxy powder, whatever it is,
[02:27:18.744 --> 02:27:23.366]  They're all amazing game changers because people perish for lack of knowledge.
[02:27:23.526 --> 02:27:24.907]  This is a free will universe.
[02:27:25.687 --> 02:27:32.870]  This is a universe of free association and tyranny can never trump the free will and the actions you take.
[02:27:33.230 --> 02:27:36.131]  So I salute you on this Black Friday week.
[02:27:36.411 --> 02:27:37.431]  We are hijacking it.
[02:27:37.772 --> 02:27:41.333]  We are exposing it and we're helping take the info war into the black.
[02:27:41.693 --> 02:27:43.174]  So we have the funding we need.
[02:27:43.954 --> 02:27:57.399]  To continue on and hopefully even add a few more reporters and cover more of the election on the ground and really, really, really cover the news, really break big stories and really change the narrative away from globalist control to people-based information.
[02:27:57.839 --> 02:27:59.520]  This is teleprompter-free news, folks.
[02:27:59.840 --> 02:28:02.281]  This is teleprompter-free liberty.
[02:28:02.321 --> 02:28:04.281]  This is from the heart, directly to you.
[02:28:04.742 --> 02:28:08.863]  I'm Alex Jones signing off for InfoWars.com and InfoWarsStore.com.
[02:28:09.223 --> 02:28:11.124]  From myself and the rest of the InfoWars crew,
[02:28:11.744 --> 02:28:12.525]  You are family.
[02:28:12.785 --> 02:28:13.565]  We salute you.
[02:28:13.885 --> 02:28:15.406]  You built this operation.
[02:28:15.807 --> 02:28:16.887]  You are the Infowar.
[02:28:17.048 --> 02:28:23.031]  Alright, that's Alex Jones telling you about the great deals at the Infowar store.
[02:28:23.051 --> 02:28:24.072]  We're back live now.
