[00:00:00.069 --> 00:00:00.649]  We're live.
[02:30:26.393 --> 02:30:30.596]  The majority of violent crimes in Sweden are committed by first or second generation immigrants.
[02:30:30.996 --> 02:30:33.178]  Most of them refuse to assimilate into Sweden's culture.
[02:30:33.398 --> 02:30:36.240]  Even more shocking, nearly half the immigrants don't work.
[02:30:36.440 --> 02:30:40.323]  And now Sweden has the biggest employment gap in Europe between natives and non-natives.
[02:30:40.583 --> 02:30:48.109]  In other words, native Swedes are working their butts off to support an immigrant population who won't work and won't assimilate, but will steal, rape, and murder.
[02:30:48.289 --> 02:30:53.733]  Simply put, when a government offers free goodies and welfare to immigrants, the country is only going to attract the worst kinds of people.
[02:30:54.113 --> 02:30:57.116]  What's going on in Sweden is now going to happen in the United States.
[02:30:57.397 --> 02:31:00.160]  This is the New America brought to you by Obama and his puppet masters.
[02:31:00.360 --> 02:31:02.442]  More decadence, less prosperity and freedom.
[02:31:02.622 --> 02:31:06.566]  Keep checking back at Infowars.com and PrisonPlanet.com for more reports.
[02:31:06.747 --> 02:31:10.691]  And follow us on Facebook, Twitter and YouTube and give us your take on this issue and more.
[02:31:10.911 --> 02:31:19.934]  Alex Jones here to tell you about how you can help spread liberty worldwide, also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[02:31:20.014 --> 02:31:28.077]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[02:31:28.397 --> 02:31:33.099]  We have now managed to secure the sought-after beans in a highly customized blend.
[02:31:33.279 --> 02:31:39.981]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[02:31:40.081 --> 02:31:47.164]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[02:31:47.244 --> 02:31:54.106]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[02:31:54.266 --> 02:31:58.629]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[02:31:58.750 --> 02:32:02.012]  Available in original or with our immune support infusion blend.
[02:32:02.152 --> 02:32:08.277]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[02:32:08.437 --> 02:32:10.118]  Available at InfoWarsLife.com
[02:32:11.039 --> 02:32:20.945]  Most of the InfoWars radio listening audience is aware of the high-quality, affordable firearms available that are made right here in America at HDFirearms.com.
[02:32:21.146 --> 02:32:27.129]  One of the most exciting things about HDFirearms.com is the ability to upgrade your AR-15 platform today.
[02:32:27.290 --> 02:32:29.391]  They call it their low-profile platform.
[02:32:29.611 --> 02:32:30.971]  PVX Muzzle Bricks.
[02:32:31.231 --> 02:32:34.192]  Proven to help control muzzle rise.
[02:32:34.212 --> 02:32:36.733]  6061 Billet Material with Type 3 Hard Coating.
[02:32:36.973 --> 02:32:40.254]  Bolt Carrier Group for .308 and .556 ARs.
[02:32:40.594 --> 02:32:41.854]  Custom Kydex Holsters.
[02:32:42.174 --> 02:32:46.875]  Ideal for concealed carry with .080 thick Kydex to ensure durability.
[02:32:47.035 --> 02:32:49.416]  Most competitors' material use .060.
[02:32:50.036 --> 02:32:52.677]  Configure yours today at hdfirearms.com.
[02:32:52.917 --> 02:32:54.797]  And my favorite, Single Stage Trigger.
[02:32:54.977 --> 02:32:58.358]  A home run upgrade for your AR-15 and AR-10 platforms.
[02:32:58.598 --> 02:33:01.959]  Find out more at htfirearms.com today or call 770-485-7015.
[02:33:02.159 --> 02:33:03.560]  That's htfirearms.com or call 770-485-7015.
[02:33:03.580 --> 02:33:07.461]  That wife of mine, the suspicious kind, she says that I'm quite a flirter.
[02:33:27.961 --> 02:33:28.942]  That's right.
[02:33:29.022 --> 02:33:29.863]  Frank it up.
[02:33:29.923 --> 02:33:38.069]  Joe Biggs is with me, but don't worry callers, I know I've been ranting so I made you hold.
[02:33:38.129 --> 02:33:38.729]  I apologize.
[02:33:56.295 --> 02:34:03.704]  We will go to Joe Biggs and get his analysis here in a few minutes after I've taken some of the callers that have been holding the longest, but Joe hosts the show, co-hosts the show.
[02:34:04.125 --> 02:34:05.967]  He can take your calls and converse with you as well.
[02:34:06.007 --> 02:34:13.015]  Joe Biggs went to see the Donald for 90 minutes in a packed house yesterday up in Big D, my hometown.
[02:34:14.466 --> 02:34:18.328]  And he's here to break down what we saw, and he's got some video clips as well.
[02:34:18.869 --> 02:34:23.131]  The news websites are InfoWars.com and PrisonPlanet.com.
[02:34:23.191 --> 02:34:27.934]  We have a 28-hour transmission that Joe will be hosting some of, coming up tomorrow.
[02:34:28.054 --> 02:34:29.394]  And we'll be taking your calls as well.
[02:34:29.875 --> 02:34:37.899]  And we've got a whole bunch of mini-documentaries that are really well done, really powerful, breaking stuff tomorrow, you name it.
[02:34:38.380 --> 02:34:42.402]  The free feed is at InfoWars.com forward slash show.
[02:34:43.598 --> 02:34:55.307]  Now, we're normally five hours live a day, but the four hours of radio and the nightly news, but it's going to be 28 hours, interspersed with some mini-documentaries and things, coming up tomorrow.
[02:34:55.347 --> 02:34:56.307]  Kickoff, 11 a.m.
[02:34:56.347 --> 02:34:56.628]  Central.
[02:34:57.048 --> 02:34:58.689]  And again, I should have been hyping this beforehand.
[02:34:58.709 --> 02:35:00.531]  We're too busy getting it ready to do that.
[02:35:00.591 --> 02:35:05.134]  So, it's no hype, it's all bite, ladies and gentlemen.
[02:35:05.274 --> 02:35:10.138]  No bark, all bite, I guess is the inside baseball motto around here.
[02:35:10.158 --> 02:35:12.760]  It's one of the most attacked organizations in the country.
[02:35:13.897 --> 02:35:15.738]  So, that is all coming up.
[02:35:15.838 --> 02:35:18.340]  Right now, you've been holding an e-mock from Missouri.
[02:35:18.360 --> 02:35:19.021]  Thanks for doing that.
[02:35:19.301 --> 02:35:19.841]  You're on the air.
[02:35:20.021 --> 02:35:20.341]  Welcome.
[02:35:21.522 --> 02:35:22.123]  Thank you, Alex.
[02:35:22.563 --> 02:35:28.727]  I just want to say that I wish the best of luck and the wishes tomorrow for your money bomb.
[02:35:29.448 --> 02:35:37.033]  And I'm standing in a library right now next to the Missouri flag and it's got two bears holding up a sign that says, united we stand, divided we fall.
[02:35:37.916 --> 02:35:47.201]  And last night I watched, I re-watched the video of American Drug War 2, A Cash Hide Story, put out by Sacred Cow Productions.
[02:35:48.181 --> 02:35:54.184]  And I just want to, I've heard you say a few different things on Canvas.
[02:35:54.324 --> 02:36:01.868]  I know it's totally off topic, but I just wanted to get your hardcore, down-to-earth point of view on where
[02:36:02.797 --> 02:36:06.018]  I don't trust George Soros as far as I can throw Staten Island.
[02:36:06.038 --> 02:36:07.598]  Anything he's involved in is bad.
[02:36:07.618 --> 02:36:09.618]  He also knows marijuana legalization is big money.
[02:36:09.658 --> 02:36:10.939]  Remember that's why he's involved.
[02:36:11.039 --> 02:36:14.339]  I am for decriminalization because I'm against giving the police state a reason to be in our lives.
[02:36:32.938 --> 02:36:34.319]  A lot of people use marijuana.
[02:36:34.359 --> 02:36:37.282]  Some studies show it's better than a lot of the drugs that get people to calm down.
[02:36:37.302 --> 02:36:39.384]  It's got a lot of uses against cancer.
[02:36:40.629 --> 02:36:41.790]  Cancer treatment, you name it.
[02:36:42.370 --> 02:36:45.072]  People that are nauseous, glaucoma, there's hundreds of uses.
[02:36:45.873 --> 02:36:49.735]  It is an amazing plant, like aloe vera and a few other really cool plants that do so much.
[02:36:50.396 --> 02:36:51.897]  So, I think we should demystify it.
[02:36:52.497 --> 02:37:06.987]  That said, I know a lot of people that are total jellyfish, that all they do is smoke pot all day, and the new pot that's around, because I know I've smoked it, and I'm not really a pot smoker, but I mean, I really do, like the police do, I'll smoke it once a year, just to test it out, see how strong it is.
[02:37:07.547 --> 02:37:10.209]  I mean, I've smoked pot where I can't get out of a chair for an hour.
[02:37:11.170 --> 02:37:15.374]  And back when I was more of a drinking man, I can drink a bottle of Jack Daniels and you can't even tell.
[02:37:15.854 --> 02:37:18.397]  So let me tell you, that's some hardcore stuff right there.
[02:37:18.937 --> 02:37:21.060]  And do I think that's something a 14-year-old should be smoking?
[02:37:21.140 --> 02:37:21.820]  Absolutely not.
[02:37:22.301 --> 02:37:24.683]  Do I want his house SWAT team and the dog killed because of it?
[02:37:24.723 --> 02:37:24.923]  No.
[02:37:25.784 --> 02:37:31.250]  But you legalize or decriminalize it, I'm up for total legalization, that cuts out the drug gangs, the money laundering, all of it.
[02:37:32.501 --> 02:37:34.142]  Uh, and so I think it's a state's rights issue.
[02:37:34.182 --> 02:37:35.363]  I think it should be a state issue.
[02:37:35.383 --> 02:37:40.585]  Uh, and I just get criticized by the pro-marijuana people because I say, hey, it's got a lot of pitfalls.
[02:37:40.985 --> 02:37:41.886]  It's got a lot of problems.
[02:37:42.446 --> 02:37:43.427]  Here's what I see negative.
[02:37:43.447 --> 02:37:45.968]  But hey, you got a right to go buy Drano at the store and drink it.
[02:37:45.988 --> 02:37:46.588]  It's going to kill you.
[02:37:47.029 --> 02:37:50.951]  We're going to have, you know, DEA raid people's houses, ban Drano, and somebody could kill themselves with it.
[02:37:51.451 --> 02:37:53.012]  You got people that go get spray paint and huff it.
[02:37:53.732 --> 02:37:54.474]  Brain damaging them.
[02:37:55.155 --> 02:37:57.459]  I mean, I don't want them to do that, but that's just what you do.
[02:37:57.539 --> 02:37:58.721]  I mean, you can't stop that.
[02:37:59.522 --> 02:38:00.624]  And those idiots are going to do it.
[02:38:00.644 --> 02:38:01.446]  They do it all over the world.
[02:38:02.167 --> 02:38:03.690]  So I'm just a libertarian the other day.
[02:38:04.892 --> 02:38:06.595]  Joe Bidge, what's your take on the marijuana situation?
[02:38:07.352 --> 02:38:09.914]  Like you said, there is a lot of medical uses for it.
[02:38:09.934 --> 02:38:11.455]  I think there's a lot of great uses for it.
[02:38:11.755 --> 02:38:18.440]  I think the VA should allow a lot of these soldiers with PTSD to use it, because I have a lot of friends that use it, and it calms them down.
[02:38:18.860 --> 02:38:24.384]  Meanwhile, the VA wants to push all these prescription drugs on it, and then that's what sets them over the edge, makes them go a little crazy.
[02:38:24.624 --> 02:38:26.405]  They prove marijuana doesn't make you kill anybody.
[02:38:26.425 --> 02:38:26.986]  Prozac does.
[02:38:27.506 --> 02:38:28.707]  Yeah, that will definitely happen.
[02:38:28.767 --> 02:38:34.353]  Marijuana, I mean, that's going to have you sitting there on the couch for a little bit, you know, chilled out, thinking about stuff, relaxed.
[02:38:34.634 --> 02:38:37.357]  But just like with anything out there, with alcohol, alcohol is legal.
[02:38:37.597 --> 02:38:42.242]  But you can overuse it, and you can get your, you know, get alcohol poisoning, you can get a DUI.
[02:38:42.542 --> 02:38:44.765]  So there's going to be people out there who are going to abuse marijuana.
[02:38:44.785 --> 02:38:46.647]  But overall, yeah, it should be decriminalized.
[02:38:46.667 --> 02:38:47.988]  We shouldn't have people in jail.
[02:38:48.709 --> 02:38:50.890]  For a plant like that, that has so many positive uses.
[02:38:50.930 --> 02:38:56.311]  But then I get criticized for not just saying it's God, and let's, you know, instead of Mount Rushmore, I'm in George Washington, a marijuana leaf.
[02:38:56.612 --> 02:38:56.792]  Yeah.
[02:38:56.832 --> 02:38:59.172]  There's that whole movement where it's just weed, weed, weed, weed.
[02:38:59.793 --> 02:39:02.633]  And, uh, it's just, I kind of get sick of it.
[02:39:02.653 --> 02:39:06.615]  I mean, I, like, like I said, I think there's some good uses out there, but in moderation, definitely.
[02:39:07.715 --> 02:39:09.095]  Well, I just know this.
[02:39:09.135 --> 02:39:10.756]  Thank God you're not smoking that devil plant.
[02:39:12.329 --> 02:39:13.370]  No, I've admitted to it.
[02:39:13.670 --> 02:39:16.451]  It's just... Have you ever smoked pot that knocks you on your butt?
[02:39:16.992 --> 02:39:17.672]  It all does for me.
[02:39:17.712 --> 02:39:18.713]  It doesn't matter what kind it is.
[02:39:18.753 --> 02:39:19.933]  That's why I know my limit.
[02:39:20.234 --> 02:39:27.758]  If I do, it's literally those times at night if I wake up having those nightmares from combat, whatever it may be, that'll help me get back to sleep.
[02:39:27.818 --> 02:39:28.478]  Forget about it.
[02:39:28.498 --> 02:39:29.319]  My mind's clear.
[02:39:29.339 --> 02:39:30.860]  I wake up the next day rested.
[02:39:30.900 --> 02:39:31.620]  I feel good to go.
[02:39:31.640 --> 02:39:32.781]  So you do use it medically?
