[00:00:00.596 --> 00:00:03.213]  You're listening to The Alex Jones Show.
[02:27:37.459 --> 02:27:38.359]  He drove an old car.
[02:27:38.619 --> 02:27:39.700]  He never took vacations.
[02:27:39.980 --> 02:27:43.921]  And he worked weekends and evenings on his cause because he believed in it.
[02:27:43.961 --> 02:27:48.523]  So he wasn't like a guy who lies on his tax return, conceals his income.
[02:27:48.643 --> 02:27:55.356]  They took him down because he was effective, and then they were vindictive little creeps persecuting him until he died.
[02:27:55.376 --> 02:27:59.243]  I mean, you described how he was chained down a few weeks before he died when you came and saw him.
[02:28:00.205 --> 02:28:01.666]  Yeah, and they don't even remove it.
[02:28:01.706 --> 02:28:03.708]  I mean, they try to tell me, well, we're making him comfortable.
[02:28:03.748 --> 02:28:05.109]  Look, look, the chain's not too tight.
[02:28:05.129 --> 02:28:06.050]  It's like, you know what?
[02:28:06.451 --> 02:28:07.311]  Why is it there?
[02:28:07.411 --> 02:28:13.877]  You know, because you can't move around as much in the bed when your leg is shackled to the side of the bed, even if you try to make it comfortable.
[02:28:13.897 --> 02:28:15.318]  I mean, why even put it on?
[02:28:15.559 --> 02:28:17.300]  See, they just follow orders.
[02:28:17.580 --> 02:28:18.822]  They say, well, these are the rules.
[02:28:19.062 --> 02:28:20.103]  This is what we have to do.
[02:28:20.123 --> 02:28:21.404]  Yeah, that's what the Nazis said.
[02:28:21.624 --> 02:28:22.625]  I'm just going to file orders.
[02:28:22.905 --> 02:28:24.186]  He can't even get out of the bed.
[02:28:24.406 --> 02:28:30.951]  I mean, it's ridiculous to chain somebody who can't move, who's blind, and he's living off of tubes.
[02:28:31.251 --> 02:28:32.712]  You know, he's not going anywhere.
[02:28:33.133 --> 02:28:33.933]  Can't they see that?
[02:28:34.173 --> 02:28:37.676]  But no, they just have to do what the government says, because they're good Nazis.
[02:28:37.816 --> 02:28:42.980]  You know, not that they're as bad as Nazis, I might want to say that, you know... But it's going into the same universe.
[02:28:43.040 --> 02:28:44.741]  I don't know, Planned Parenthood, all of it, they are.
[02:28:46.291 --> 02:28:47.352]  We're going to go to break in a minute.
[02:28:47.372 --> 02:28:48.293]  Long segment coming up.
[02:28:48.433 --> 02:28:54.459]  Shifting gears out of the, I think, heroic, you know, story of your father that is just becoming more epic.
[02:28:54.759 --> 02:28:58.223]  And so, you know, God rest his soul and obviously you're savvy.
[02:28:58.243 --> 02:28:58.944]  You got to be proud.
[02:28:59.024 --> 02:29:01.426]  So we just thank you for your father and, you know, his work.
[02:29:01.746 --> 02:29:06.952]  But shifting gears out of that, when we go to break, when we come back, economic front, what are you going to be covering?
[02:29:07.796 --> 02:29:12.097]  We're going to talk about the jobs numbers and the spin the media is putting on it.
[02:29:12.117 --> 02:29:14.238]  I'm going to give you the truth, what's actually going on.
[02:29:14.258 --> 02:29:16.239]  Now we've got to talk about the Fed.
[02:29:16.339 --> 02:29:23.861]  Everybody thinks that these job numbers cemented a rate hike in December, and I still don't think the Fed is going to raise interest rates in December.
[02:29:23.881 --> 02:29:26.021]  I don't think it matters what these jobs numbers were.
[02:29:26.362 --> 02:29:27.622]  I don't think the Fed's raising rates.
[02:29:27.782 --> 02:29:30.483]  They might surprise me and do it anyway, but I don't think they will.
[02:29:31.553 --> 02:29:32.594]  Well, you've been right so far.
[02:29:32.714 --> 02:29:34.675]  Your predictions have come true on that front.
[02:29:34.855 --> 02:29:36.816]  All this and more at Europact.com.
[02:29:37.156 --> 02:29:39.097]  Peter Schiff joining us via video Skype.
[02:29:39.537 --> 02:29:53.585]  And we've got Frank and Patriot and Jeremy Wild, Noel and others have questions on central banks, on economic judgment, on getting his dad's book, on globalization, on fractional reserve banking and Der Spiegel.
[02:29:53.965 --> 02:29:55.626]  We'll find out what all that means coming up.
[02:29:55.646 --> 02:29:56.006]  Stay with us.
[02:29:56.066 --> 02:29:57.907]  I'm Alex Jones, InfoWars.com.
[02:29:59.181 --> 02:30:02.170]  We're on the march, the empire's on the run.
[02:30:03.112 --> 02:30:05.820]  Alex Jones and the GCN Radio Network.
[02:30:09.798 --> 02:30:12.779]  Rand Paul, look where ISIS gets its weapons from.
[02:30:12.979 --> 02:30:15.661]  They have anti-tank weapons and missiles that we gave them.
[02:30:15.861 --> 02:30:17.422]  Article up by Steve Watson.
[02:30:17.542 --> 02:30:25.385]  Presidential candidate Ron Paul has urged voters to look to where ISIS is getting its weapons from to understand the monumental problem the U.S.
[02:30:25.445 --> 02:30:27.806]  is facilitating in Syria and beyond.
[02:30:27.986 --> 02:30:35.710]  Speaking with Ed Berliner of Newsmax, Paul stated most of these people do not have the sophistication to make arms so they get the arms from other folks.
[02:30:36.010 --> 02:30:38.511]  Right now, ISIS has over a billion dollars worth of U.S.
[02:30:38.551 --> 02:30:38.811]  Humvees.
[02:30:38.851 --> 02:30:41.633]  And they have a billion dollars in cash they stole from us.
[02:30:41.933 --> 02:30:48.997]  So really, if we don't want weapons to get into the hands of folks, we should be very careful about who we give the weapons to, as Senator stated.
[02:30:49.217 --> 02:30:57.741]  Paul then elaborated by noting that during the Libyan Civil War, 15,000 shoulder-to-air missiles made by the United States went missing.
[02:30:57.981 --> 02:31:03.964]  That's why there is a concern that airliners might be taken down by shoulder-to-air missiles.
[02:31:04.124 --> 02:31:04.584]  All noted.
[02:31:04.824 --> 02:31:08.426]  Here at InfoWars.com, we smash through the lies and disinformation.
[02:31:08.446 --> 02:31:09.266]  I'm Joe Biggs.
[02:31:09.566 --> 02:31:12.788]  When cells become toxic, they die early and aging sets in.
[02:31:13.068 --> 02:31:17.870]  No one has put together a formula that focuses directly on brain health, nerve growth factors,
[02:31:17.930 --> 02:31:18.570]  I don't know.
[02:31:39.440 --> 02:31:40.381]  Brain Force is here.
[02:31:40.561 --> 02:31:42.663]  Ladies and gentlemen, I've been on this the last few months.
[02:31:42.763 --> 02:31:47.508]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of Brain Force.
[02:31:47.768 --> 02:31:50.931]  There's always hidden additives in your food, even organic food has hidden additives.
[02:31:51.051 --> 02:31:54.234]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[02:31:54.534 --> 02:31:56.276]  Ultimately, we've all been dumbed down to some degree.
[02:31:56.496 --> 02:31:57.416]  It doesn't have stimulants.
[02:31:57.436 --> 02:31:58.377]  It doesn't have garbage in it.
[02:31:58.617 --> 02:32:00.497]  It has natural things that do it clean.
[02:32:00.617 --> 02:32:05.759]  You will find Brain Force and other game-changing products at Infowarslife.com or call 888-253-3139.
[02:32:05.779 --> 02:32:06.159]  Alex Jones here.
[02:32:06.179 --> 02:32:07.419]  Infowarsstore.com is now partnering
[02:32:12.281 --> 02:32:26.645]  With the top-of-the-line storable food company, My Patriot Supply, to bring you the highest quality, freshest, longest-lasting, most affordable storable foods, private-labeled, from InfowarsSelect.com, at the lowest price you're gonna find anywhere.
[02:32:26.745 --> 02:32:28.325]  The globalists want us dependent.
[02:32:28.485 --> 02:32:29.966]  We need to be self-sufficient.
[02:32:30.086 --> 02:32:35.247]  And if you don't have high-quality, long-lasting, storable foods, I believe you're making a huge mistake.
[02:32:35.447 --> 02:32:37.930]  My goal is to find the best deals and bring it to you.
[02:32:38.130 --> 02:32:43.255]  Now is the time to take action and to secure your pantry for any emergency.
[02:32:43.355 --> 02:32:47.119]  You can buy all the great MyPatriotSupply products at InfoWarsTore.com.
[02:32:47.179 --> 02:32:50.623]  They're the exact same products inside InfoWarsSelect.com.
[02:32:50.723 --> 02:32:54.487]  Visit InfoWarsSelect.com or InfoWarsTore.com today.
[02:32:54.727 --> 02:32:57.410]  To check out the amazing deals for yourself.
[02:32:57.731 --> 02:33:03.398]  Secure you and your family's needs today at InfowarsStore.com with Infowars Select.
[02:33:03.578 --> 02:33:05.501]  That's InfowarsSelect.com or 888-253-3139.
[02:33:20.936 --> 02:33:27.242]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:33:34.810 --> 02:33:37.473]  Frank in New York, you're up first here in a few minutes when we go to your calls.
[02:33:38.053 --> 02:33:38.974]  Pull for a number to join us.
[02:33:38.994 --> 02:33:41.537]  The phones are loaded, but you can get a chance to call them when somebody hangs up.
[02:33:41.557 --> 02:33:41.597]  800-259-9231.
[02:33:48.021 --> 02:33:48.641]  The economy.
[02:33:49.301 --> 02:33:50.502]  Ron Paul was on yesterday.
[02:33:50.562 --> 02:33:53.883]  He said he just doesn't see how much longer it can continue on.
[02:33:54.263 --> 02:33:55.743]  Well, it's not really continuing on.
[02:33:55.783 --> 02:33:57.124]  We have all the numbers coming out.
[02:33:57.204 --> 02:34:00.485]  Even the Cook numbers show that things are sliding.
[02:34:00.565 --> 02:34:01.965]  But there is wealth.
[02:34:02.045 --> 02:34:03.866]  It's just not being equally distributed.
[02:34:04.617 --> 02:34:08.820]  And, of course, wealth isn't supposed to be artificially distributed, but it is by central banks now.
[02:34:09.320 --> 02:34:19.607]  Like our Federal Reserve, that came into being the same week that the IRS came into being, and the same week they got rid of senators being elected by the legislatures.
[02:34:20.248 --> 02:34:22.009]  That's right, that's when they took over.
[02:34:22.529 --> 02:34:29.474]  That's when the central banks expanded their control, and Peter Schiff of Europac.com is our guest.
[02:34:29.494 --> 02:34:30.314]  So you predicted?
[02:34:31.315 --> 02:34:33.679]  In the last couple years, they wouldn't raise interest rates.
[02:34:34.139 --> 02:34:35.441]  You continue to say they wouldn't do it.
[02:34:35.962 --> 02:34:37.865]  And the Chinese have started dumping treasuries.
[02:34:38.566 --> 02:34:42.332]  So since we had you on a month or so ago, what has changed?
[02:34:42.953 --> 02:34:44.976]  What is your current prognosis, Peter Schiff?
[02:34:49.349 --> 02:34:55.934]  Well, you know, nothing has actually changed, but the perception now is that the Fed is about to raise rates in December.
[02:34:55.954 --> 02:34:59.276]  Of course, the markets had that perception all year long.
[02:34:59.296 --> 02:35:05.721]  They thought they would raise in March, then June, then September, and now they're convinced that the liftoff is going to happen in December.
[02:35:06.041 --> 02:35:15.488]  The reason they're convinced of that is because Janet Yellen spoke both after they failed to raise interest rates in October through their statement,
[02:35:15.948 --> 02:35:30.434]  And more recently this week she was testifying before Congress and basically what she said was that if the economy continues to improve the way they believe it will, and if the labor market improves further, and if
[02:35:31.374 --> 02:35:47.179]  Inflation, the way the government measures it, gets to their 2% level and they're satisfied that it's going to be at 2% in the medium term, whatever that is, that if all these things happen, then it's possible that the Fed might raise rates.
[02:35:47.480 --> 02:35:48.360]  That's all she said.
[02:35:48.680 --> 02:35:51.061]  And the interpretation was, oh, the Fed's going to raise rates for sure.
[02:35:51.861 --> 02:36:00.405]  And then, when we got the jobs numbers that came out today, which were, on the surface, much stronger than what everybody had been looking for, that sealed the deal.
[02:36:00.726 --> 02:36:03.167]  As far as everybody was concerned, the Fed's going to raise rates.
[02:36:03.267 --> 02:36:04.988]  And I don't think it seals anything.
[02:36:05.488 --> 02:36:09.330]  I still think the Fed is not going to raise rates in December.
[02:36:09.910 --> 02:36:12.012]  You know, it's a possibility.
[02:36:12.092 --> 02:36:14.074]  Just like Yellen said, anything is possible.
[02:36:14.434 --> 02:36:16.876]  And maybe the Fed will surprise me and raise rates.
[02:36:16.916 --> 02:36:26.985]  I think from their perspective, it would be a very dangerous mistake if they did that, because I think it would just accelerate the collapse in the markets, and that would put them in a very difficult position.
[02:36:27.005 --> 02:36:30.488]  Well, the Chinese government, as you know, has been weighing in saying, don't do that.
