[00:00.000 --> 00:11.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the info war.
[02:32:12.000 --> 02:32:17.000]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[02:32:17.000 --> 02:32:25.000]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[02:32:25.000 --> 02:32:33.000]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[02:32:33.000 --> 02:32:35.000]  Wake up refreshed and take on the day.
[02:32:35.000 --> 02:32:43.000]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[02:32:43.000 --> 02:32:47.000]  Get the sleep you deserve and experience the power of Knockout.
[02:32:47.000 --> 02:33:07.000]  Head on over to InfoWarsLife.com and say goodbye to fatigue. That's InfoWarsLife.com.
[02:33:17.000 --> 02:33:27.000]  Live, Raw and Unfiltered by Globalist Propaganda. It's the Alex Jones Show, tomorrow's news today.
[02:33:31.000 --> 02:33:39.000]  I am the terror of the tyrants. I am the person willing to die for liberty.
[02:33:39.000 --> 02:33:49.000]  I am the blood of the resistance. But I am nothing but my father's, father's, father's son.
[02:33:49.000 --> 02:33:56.000]  True to my shelf and my family, an instinct not to be a slave, simply a man.
[02:33:56.000 --> 02:34:08.000]  And they must remove us from the equation because in the hour of the traitor, there can be no simple men
[02:34:08.000 --> 02:34:15.000]  who stand for their country, who stand for justice, who stand for their children's decency.
[02:34:15.000 --> 02:34:19.000]  We must be removed in this great time of evil.
[02:34:19.000 --> 02:34:26.000]  But make no mistake, my friends, as we see this great corruption expanding and its whole confidence came
[02:34:26.000 --> 02:34:32.000]  and its teeth coming out and its censorship and its attacks and its control,
[02:34:32.000 --> 02:34:40.000]  it's the end of a cycle of decadence and the end of this system.
[02:34:40.000 --> 02:34:47.000]  And that's why they're making their move right now. They're scared.
[02:34:47.000 --> 02:34:52.000]  Dan Lyman of EuropeWars.com, let's get now into where you're going in the next few days,
[02:34:52.000 --> 02:34:57.000]  the Yellow Vests, the latest 10, 12, 11, what are we, 12 weeks in, what's happening, how epic this is,
[02:34:57.000 --> 02:35:03.000]  and how could we ever imagine that France, sold out to the Germans in World War II, stood down.
[02:35:03.000 --> 02:35:06.000]  That's in the history books, it's not on the news.
[02:35:06.000 --> 02:35:09.000]  Bought off by the Nazis, the French didn't even fight, they stood down.
[02:35:09.000 --> 02:35:16.000]  The French people fought back later, but their generals bought off, setting up an annex government in Vichy, France.
[02:35:16.000 --> 02:35:18.000]  The British Expeditionary Force, driven into the sea.
[02:35:18.000 --> 02:35:25.000]  Suddenly, you'd never think of France as the place to resist, but see, it's the place the globalists press the hardest.
[02:35:25.000 --> 02:35:30.000]  So, give us your report on what's happening in Europe and where you think these are going,
[02:35:30.000 --> 02:35:36.000]  and what you're about to be covering live in the next few days at EuropeWars.com.
[02:35:36.000 --> 02:35:41.000]  Yes, sir, we're going into week 10 of the Gilles Jean, the Yellow Vests protests.
[02:35:41.000 --> 02:35:44.000]  I'll be on the ground in Paris this weekend on Saturday.
[02:35:44.000 --> 02:35:49.000]  Saturdays are when it all goes down, this will be the 10th week of this happening, and as I said,
[02:35:49.000 --> 02:35:56.000]  and it does seem that the level of force being used by police against the protesters is definitely escalating.
[02:35:56.000 --> 02:36:00.000]  I've been monitoring a lot of the videos that have been coming out every week, and this past weekend,
[02:36:00.000 --> 02:36:05.000]  there was definitely the most carnage that I had seen, and some new tactics being employed,
[02:36:05.000 --> 02:36:09.000]  including these new weapons that they're using, that they call the flashballs,
[02:36:09.000 --> 02:36:15.000]  and these are basically 38 to 40 millimeter non-lethal rounds that are fired from little mini,
[02:36:15.000 --> 02:36:20.000]  they're basically like little cannons, and a lot of the officers are carrying these around,
[02:36:20.000 --> 02:36:24.000]  and when they strike people, technically they're not supposed to kill them,
[02:36:24.000 --> 02:36:30.000]  but there is an old man apparently in a coma after being struck in the back of the head as he was running from police.
[02:36:30.000 --> 02:36:34.000]  There are people who are losing teeth, there are people who are losing eyes,
[02:36:34.000 --> 02:36:37.000]  there are people whose one guy lost a hand a few weeks ago,
[02:36:37.000 --> 02:36:43.000]  so these non-lethal tactics that they're using are borderline lethal if they catch you the right way.
[02:36:43.000 --> 02:36:48.000]  I will be going in this weekend with a lot more knowledge than I did a few weeks ago
[02:36:48.000 --> 02:36:54.000]  about how it works on the ground there, and definitely we'll be layering up in the event
[02:36:54.000 --> 02:37:00.000]  that I get caught in any hairy situations, definitely be going with a helmet and eye protection this time,
[02:37:00.000 --> 02:37:04.000]  because last time I went a bit naive and wished that I hadn't,
[02:37:04.000 --> 02:37:08.000]  because there was a lot of stuff flying through the air, there were a lot of tear gas canisters flying,
[02:37:08.000 --> 02:37:15.000]  and now apparently the police are using helicopters to deploy flashballs and tear gas from the sky,
[02:37:15.000 --> 02:37:21.000]  so they're raining that down on what otherwise appeared to be sometimes just peaceful crowds
[02:37:21.000 --> 02:37:25.000]  just to get them to disperse, and as you're showing there on screen,
[02:37:25.000 --> 02:37:31.000]  they are reportedly also deploying actual semi-automatic or possibly automatic rifles
[02:37:31.000 --> 02:37:35.000]  with live ammunition in the event that things get really hairy,
[02:37:35.000 --> 02:37:39.000]  and this time I'm definitely going to be extra careful,
[02:37:39.000 --> 02:37:44.000]  because the journalists are not, they're not being protected from any of this as well.
[02:37:44.000 --> 02:37:48.000]  There's a video circulating of an AFP journalist, and he's just filming the action,
[02:37:48.000 --> 02:37:53.000]  and he catches one of these flashballs fired by an officer right in the kneecap,
[02:37:53.000 --> 02:37:56.000]  and the word is it fractured or shattered his kneecap,
[02:37:56.000 --> 02:38:01.000]  and there are other journalists who are being attacked by some of the gilets jaunes
[02:38:01.000 --> 02:38:05.000]  who are very angry about the way that the mainstream press is covering them,
[02:38:05.000 --> 02:38:12.000]  so they're just like journalists are just as much free game there on the ground as anybody else.
[02:38:12.000 --> 02:38:16.000]  And when the people strike, they don't just burn some cars like the radical Muslims do,
[02:38:16.000 --> 02:38:19.000]  and here's the thing, people can make fun of French all day.
[02:38:19.000 --> 02:38:24.000]  I've read my history books, one of the last places the Romans couldn't conquer, Julius Caesar finally did,
[02:38:24.000 --> 02:38:27.000]  in Napoleon, all those wars.
[02:38:27.000 --> 02:38:32.000]  What killed so many of the alpha males is that only the non-alpha males were left.
[02:38:32.000 --> 02:38:37.000]  France used to be one of the most, there was the French, you know, and the Norman,
[02:38:37.000 --> 02:38:41.000]  together with the Vikings conquered Old England, nobody, even the Romans couldn't conquer,
[02:38:41.000 --> 02:38:44.000]  so the French used to be absolutely vicious fighters,
[02:38:44.000 --> 02:38:46.000]  and they've still got some of the best men out there.
[02:38:46.000 --> 02:38:49.000]  It's just that they've got a bunch of genetic men that have learned to lay down,
[02:38:49.000 --> 02:38:55.000]  but once it triggers though, and once it starts, you have these militarized EU police,
[02:38:55.000 --> 02:39:00.000]  they shoot somebody, don't the authoritarians get, this is what ends them?
[02:39:00.000 --> 02:39:03.000]  They shoot people with regular firearms, it's over.
[02:39:03.000 --> 02:39:08.000]  They're going to have French doctors scalpel-ing police in the neck, which I don't want,
[02:39:08.000 --> 02:39:11.000]  but the police should take note of this in America, everywhere else.
[02:39:11.000 --> 02:39:15.000]  We didn't bring us here, we're not funding Black Lives Matter killing you,
[02:39:15.000 --> 02:39:19.000]  we're not trying to implode the country and bring in jihadis, but we're not going to take it anymore,
[02:39:19.000 --> 02:39:22.000]  we're under attack, it's over, we're ready to fight,
[02:39:22.000 --> 02:39:27.000]  and if the damn French are in gear, can you imagine America in gear?
[02:39:27.000 --> 02:39:32.000]  Absolutely, you have guys going out there, there's this boxer, Christophe Dutton-J,
[02:39:32.000 --> 02:39:36.000]  he was out there and he just, he had it up to the eyeballs,
[02:39:36.000 --> 02:39:41.000]  he got tear gas with his wife, and he just started just raining fists down on riot police,
[02:39:41.000 --> 02:39:42.000]  and he did quite a lot of damage.
[02:39:42.000 --> 02:39:45.000]  I love how they've got shields in masks and they're acting like they're wimps,
[02:39:45.000 --> 02:39:48.000]  I mean, tough guy, but why, I mean, you know, I'm not just going after the feet of the legs,
[02:39:48.000 --> 02:39:53.000]  but I get it, the point is these guys in their own gear can't even handle a real man.
[02:39:53.000 --> 02:39:56.000]  Yeah, there's video even of these police in their full gear,
[02:39:56.000 --> 02:40:00.000]  and they're throwing cobblestones and stones back at the crowds,
[02:40:00.000 --> 02:40:03.000]  who of course are not wearing this type of gear, so a lot of these...
