[00:00:00.130 --> 00:00:00.918]  I don't think so.
[01:51:26.015 --> 01:51:30.818]  And it can produce an endless supply of nutrient-dense food for you and your family.
[01:51:30.818 --> 01:51:31.939]  And here's the best part.
[01:51:31.939 --> 01:51:35.001]  These seeds have not been genetically modified in any way.
[01:51:35.001 --> 01:51:38.624]  And you actually get enough seeds to plant a full acre crisis garden.
[01:51:38.624 --> 01:51:41.806]  So visit them today at SurvivalSeedBank.com.
[01:51:41.806 --> 01:51:44.047]  That's SurvivalSeedBank.com.
[01:51:44.047 --> 01:51:44.968]  Or give them a call at 877-327-0365.
[01:51:48.590 --> 01:51:50.031]  That's 877-327-0365.
[01:51:50.031 --> 01:51:57.656]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:51:57.656 --> 01:52:00.678]  This is Alex Jones for SurvivalSeedBank.com.
[01:52:00.678 --> 01:52:05.461]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[01:52:05.461 --> 01:52:08.503]  I want you to know some very important information.
[01:52:08.503 --> 01:52:16.808]  In 1985, President Ronald Reagan requested that carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[01:52:17.438 --> 01:52:23.001]  Now, 27 years later, carnivore capsules are used around the world to keep people healthy.
[01:52:23.001 --> 01:52:34.366]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[01:52:34.366 --> 01:52:41.369]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[01:52:42.049 --> 01:52:46.353]  Call 1-866-VENUSFLY or order from carnivora.com.
[01:52:46.353 --> 01:52:49.955]  That's C-A-R-N-I-V-O-R-A dot com.
[01:52:49.955 --> 01:52:57.221]  That's 1-866-836-8735, 1-866-VENUSFLY or visit carnivora.com.
[01:52:57.221 --> 01:52:58.482]  Protect your immune system.
[01:52:58.482 --> 01:52:59.523]  It's the only one you've got.
[01:53:00.363 --> 01:53:03.506]  Emergency Essentials has Mountain House deals in June.
[01:53:03.506 --> 01:53:04.547]  Going on now.
[01:53:04.547 --> 01:53:09.932]  Emergency Essentials, the 24-year leader in emergency preparedness supplies, does it again.
[01:53:09.932 --> 01:53:12.794]  With up to 25% off Mountain House foods.
[01:53:12.794 --> 01:53:14.215]  Don't miss these savings.
[01:53:14.215 --> 01:53:19.300]  All Mountain House number 10 cans are 20 to 25% off during the month of June only.
[01:53:19.460 --> 01:53:31.684]  At BePrepared.com, Mountain House foods have superior taste and a scientifically proven 25-year shelf life because they start with fresh or frozen foods, then cook, prepare, and finally freeze-dry them.
[01:53:31.684 --> 01:53:36.285]  All the goodness, flavor, and taste are locked in as if handmade from scratch.
[01:53:36.285 --> 01:53:40.627]  Mountain House, the same great meals enjoyed by campers and outdoorsmen the world over.
[01:53:40.627 --> 01:53:40.907]  Hurry!
[01:53:41.207 --> 01:53:51.151]  Now through June 30th, call 800-999-1863 to experience exceptional customer service and a BePrepared.com low price guarantee.
[01:53:51.151 --> 01:53:51.532]  That's 800-999-1863.
[01:53:51.532 --> 01:53:52.232]  The choice is clear.
[01:53:52.232 --> 01:53:53.412]  Be unprepared or BePrepared.com.
[01:54:20.501 --> 01:54:28.447]  Next week, I'm going to explain to TV and radio listeners why I have a human skull here in my hands.
[01:54:28.447 --> 01:54:35.372]  Why I have a prehistoric crocodile skull from 65 million years ago, they say, here on my desk.
[01:54:37.677 --> 01:54:40.619]  Yes, a real skull from India.
[01:54:40.619 --> 01:54:43.881]  My dad got this when he was in medical school.
[01:54:43.881 --> 01:54:48.383]  Back in the day, they told him to actually they needed these for class.
[01:54:48.383 --> 01:54:53.326]  Shortly after he got out of school, they banned importation from India.
[01:54:53.326 --> 01:54:54.747]  This used to be their biggest export.
[01:54:55.567 --> 01:54:56.948]  It was all the homeless folks.
[01:54:56.948 --> 01:55:00.230]  They put them down in chambers with a bunch of beetles to eat the skin off.
[01:55:00.230 --> 01:55:03.311]  And they'd cure the bones a few years, then ship them into the US.
[01:55:03.311 --> 01:55:04.372]  Now they have plastic bones.
[01:55:04.372 --> 01:55:06.653]  This is a real skull I'm holding here in my hands.
[01:55:06.653 --> 01:55:11.296]  See, we're a biomechanical creatures.
[01:55:11.296 --> 01:55:12.576]  And the globalists know this.
[01:55:12.576 --> 01:55:19.140]  I mean, you've got the minions of the system, the MDs that are, you know, taught to be arrogant and, you know, think that they run the whole system.
[01:55:20.788 --> 01:55:22.969]  But in truth, it's part of a larger program.
[01:55:22.969 --> 01:55:26.731]  I want to keep Dr. Glenn a little bit with us in the next hour, then I've got to get into drones.
[01:55:26.731 --> 01:55:28.872]  Huge banking news, and Mark Moreno's joining us.
[01:55:28.872 --> 01:55:35.574]  But it really is amazing that... I mean, the power structure certainly knows this.
[01:55:35.574 --> 01:55:41.097]  Has your research looked into the same areas that I've looked into about the Rockefellers taking over medicine and the rest of it, Doctor?
[01:55:42.446 --> 01:55:43.547]  Oh man, that's everything.
[01:55:43.547 --> 01:55:47.810]  I mean, before the 1920s in the United States, it was a relatively level playing field.
[01:55:47.810 --> 01:55:48.850]  Nobody had the upper hand.
[01:55:48.850 --> 01:55:53.113]  You know, you had the chiropractors, the osteopaths, the homeopaths, the herbalists, and the MDs.
[01:55:53.113 --> 01:55:55.555]  And there was nobody who really had the upper hand.
[01:55:55.555 --> 01:56:04.961]  But then the Rockefellers and the Carnegie Corporation specifically, they hired this guy named Adolf Flexner to go all around the country.
[01:56:04.961 --> 01:56:06.762]  And Flexner took him five years.
[01:56:06.762 --> 01:56:10.665]  Flexner did an inventory of all of the medical schools and hospitals in the U.S.
[01:56:10.665 --> 01:56:11.806]  that were prescribing drugs.
[01:56:12.566 --> 01:56:15.467]  And he brought that list back to the Carnegie's.
[01:56:15.467 --> 01:56:21.630]  It's infamously called the... I'll think of it in a minute.
[01:56:21.630 --> 01:56:22.670]  The Flexner Report.
[01:56:22.670 --> 01:56:23.411]  The Flexner Report.
[01:56:24.472 --> 01:56:32.917]  And the Carnegies then gave millions of dollars of free money to the hospitals and the medical schools that were prescribing drugs.
[01:56:32.917 --> 01:56:36.940]  And that was the beginning of the end for all other types of medicine.
[01:56:36.940 --> 01:56:44.384]  They also glad-handed legislators in this country to pass laws that made it illegal to practice medicine unless you prescribed drugs.
[01:56:44.384 --> 01:56:47.146]  Now, most people today don't know that this happened.
[01:56:47.146 --> 01:56:50.088]  Most people today incorrectly assume
[01:56:50.848 --> 01:56:57.532]  That the MDs are the top dog in medicine because their therapeutics are safer, more effective, more scientific.
[01:56:57.532 --> 01:56:59.413]  That's not correct.
[01:56:59.413 --> 01:57:01.494]  MD therapeutics are not safer.
[01:57:01.494 --> 01:57:13.360]  No, it's just like Big Pharma getting laws passed to ban real raw milk, which is totally legal in France and sold out of vending machines, and is safer and better for you, and literally is like a live vaccine.
[01:57:14.861 --> 01:57:21.104]  They make their money out of creating monopolies and now they want to shut down what's left of the herbalist.
[01:57:21.104 --> 01:57:22.185]  Tell folks about that.
[01:57:22.185 --> 01:57:36.733]  Codex Alimentarius, the open push now to restrict people as they rediscover this from getting their hands on vitamins, minerals, herbs, which are the real original drugs that every culture has used that come from the earth.
[01:57:38.052 --> 01:57:46.856]  Well, in the United States, we're lucky because currently there's a law in place called D-SHEA, which is an acronym for the Dietary Supplement Health Enforcement Act.
[01:57:46.856 --> 01:57:54.299]  And that law draws a line in the sand that keeps the pharmaceutical industry out of the vitamin industry.
[01:57:54.299 --> 01:57:55.299]  So in the U.S.
[01:57:55.299 --> 01:57:59.861]  right now, we have access to vitamins and minerals without an MD's prescription.
[01:57:59.861 --> 01:58:03.662]  And you know who was one of the operative players in the passage of that law?
[01:58:03.662 --> 01:58:04.343]  Dr. Wallach.
[01:58:05.063 --> 01:58:16.871]  Dr. Wallach, the founder of Longevity, his existence on the planet is one of the reasons you can go to a health food store or online and buy vitamins.
[01:58:16.871 --> 01:58:22.914]  The pharmaceutical industry in Europe and in other parts of the world is trying to restrict access to vitamins.
[01:58:22.914 --> 01:58:23.155]  Stay there.
[01:58:23.155 --> 01:58:24.896]  I want to hear more about this, folks.
[01:58:24.896 --> 01:58:27.938]  And again, the Alex Pack is the one that has the Osteo FX.
[01:58:28.818 --> 01:58:36.661]  The Beyond Tangy Tangerine and the Essential Fatty Acids available at infowarsteam.com discounted and your purchase supports the broadcast.
[01:58:36.661 --> 01:58:41.303]  We'll be right back with your phone calls.
[01:58:41.303 --> 01:58:44.985]  You are listening to GCN.
[01:58:44.985 --> 01:58:46.726]  Visit GCNlive.com today.
[01:58:52.845 --> 01:59:00.951]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:59:00.951 --> 01:59:05.014]  Alex and his staff have used these pure soap products for years.
[01:59:05.014 --> 01:59:12.320]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:59:12.320 --> 01:59:15.142]  See them on the web at 5starsoap.com.
[01:59:15.342 --> 01:59:20.185]  Or call 800-340-7091 for a free catalog.
[01:59:20.185 --> 01:59:26.129]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:59:26.129 --> 01:59:31.532]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:59:31.532 --> 01:59:33.514]  This is an amazing deal.
[01:59:33.514 --> 01:59:38.757]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:59:38.757 --> 01:59:41.899]  See them on the web at 5starsoap.com or call
[01:59:42.039 --> 01:59:53.646]  800-340-7091 for a free catalog.
[01:59:53.646 --> 01:59:56.047]  Waging war on corruption.
[01:59:56.047 --> 01:59:58.849]  Alex Jones on the GCM Radio Network.
[02:00:05.492 --> 02:00:10.335]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:10.335 --> 02:00:11.916]  You want answers?
[02:00:11.916 --> 02:00:13.457]  Well, so does he.
[02:00:13.457 --> 02:00:17.660]  He's Alex Jones on the GCN Radio Network.
[02:00:17.660 --> 02:00:21.943]  And now, live from Austin, Texas, Alex Jones.
[02:00:21.943 --> 02:00:27.067]  Alright, for this segment and part of the next, we're gonna take some phone calls for Dr. Glidden.
[02:00:28.167 --> 02:00:35.189]  Then I'm going to get into unbelievable news about the global banker dictatorship in the mainstream media.
[02:00:35.189 --> 02:00:39.290]  The executive privilege being claimed by Obama.
[02:00:39.290 --> 02:00:42.431]  This is total Nixonian type activity.
[02:00:42.431 --> 02:00:44.652]  That is all coming up.
[02:00:44.652 --> 02:00:53.655]  We've got Patrick Henningsen's article, Obama Hides Behind Executive Privilege and Damage Control Over Fast and Furious, breaking at Infowars.com right now.
[02:00:54.724 --> 02:00:57.205]  So he's acting like a dictator more and more.
[02:00:57.205 --> 02:01:01.166]  Nixon didn't get away with it and committed far less crimes than Obama.
[02:01:01.166 --> 02:01:02.787]  I'm no Nixon fan.
[02:01:02.787 --> 02:01:12.211]  Going back to Dr. Peter Glidden here with us today, host of FireMD Radio here on Genesis Weekdays.
[02:01:12.211 --> 02:01:14.191]  Find out more at GCNLive.com.
[02:01:14.191 --> 02:01:15.952]  Let's go to Kevin in Illinois.
[02:01:15.952 --> 02:01:19.013]  Kevin, thanks for holding your own here with our guest.
[02:01:19.013 --> 02:01:19.593]  Hey, how's it going?
[02:01:19.593 --> 02:01:20.814]  Can you hear me?
[02:01:20.814 --> 02:01:21.074]  Yes, sir.
[02:01:22.119 --> 02:01:22.719]  Okay, cool.
[02:01:22.719 --> 02:01:28.121]  Yeah, I'm calling in because, you know, I was sitting here listening to what he was saying about, you know, the MDs and whatnot.
[02:01:28.121 --> 02:01:32.302]  And, you know, I sort of find it crazy how, you know, they're able to get away with this shit.
[02:01:32.302 --> 02:01:38.324]  But at the same time, you know, I started thinking back to my past and how, you know, it is relevant how things are happening out there.
[02:01:38.324 --> 02:01:46.167]  You know, I've been on medicine practically my whole life due to ADHD and, you know, short attention span and whatnot and being hyper and whatnot.
[02:01:46.167 --> 02:01:47.047]  But, you know, it's
[02:01:47.447 --> 02:01:59.754]  They put me on Dextrogen, Depakote, Prozac, and you know had my family signing waivers saying that if something happened to me or if I happen to immediately get ill that they want to be held responsible.
