[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[2:45:57.740 --> 2:45:59.740]  and take action against the globalist.
[2:45:59.740 --> 2:46:01.740]  Carbon's everywhere on this planet.
[2:46:01.740 --> 2:46:04.740]  It's almost like we're carbon-based life forms.
[2:46:04.740 --> 2:46:05.740]  Please listen to this information
[2:46:05.740 --> 2:46:07.740]  because it can save your life,
[2:46:07.740 --> 2:46:09.740]  and it can save the life of others.
[2:46:09.740 --> 2:46:11.740]  There couldn't be more critical information
[2:46:11.740 --> 2:46:12.740]  for your physical body.
[2:46:12.740 --> 2:46:14.740]  God's more important when it comes to your soul,
[2:46:14.740 --> 2:46:17.740]  but this is most important when it comes to your body.
[2:46:17.740 --> 2:46:20.740]  If people didn't know that you put motor oil
[2:46:20.740 --> 2:46:23.740]  in a car's oil container to lube the engine,
[2:46:23.740 --> 2:46:25.740]  they might be able to be conned
[2:46:25.740 --> 2:46:27.740]  and think you put saltwater in it,
[2:46:27.740 --> 2:46:30.740]  but it would seize up the engine pretty much instantly.
[2:46:30.740 --> 2:46:32.740]  Well, if they put fluoride in the human body,
[2:46:32.740 --> 2:46:35.740]  it causes cancer, dumps us down, and destroys fertility.
[2:46:35.740 --> 2:46:37.740]  If you put the good halogen in the body,
[2:46:37.740 --> 2:46:38.740]  high-quality iodine,
[2:46:38.740 --> 2:46:41.740]  it's like putting good, high-quality motor oil
[2:46:41.740 --> 2:46:43.740]  in the car that's supposed to run on it.
[2:46:43.740 --> 2:46:44.740]  It's that simple.
[2:46:44.740 --> 2:46:45.740]  Find out about the Iodine conspiracy
[2:46:45.740 --> 2:46:47.740]  at m4store.com
[2:46:47.740 --> 2:46:48.740]  and find out what the globalist hope
[2:46:48.740 --> 2:46:50.740]  that you do not research this information.
[2:46:50.740 --> 2:46:52.740]  Ladies and gentlemen, whatever you do,
[2:46:52.740 --> 2:46:54.740]  research iodine deficiency.
[2:46:54.740 --> 2:46:56.740]  It's the key to everything.
[2:46:56.740 --> 2:46:59.740]  And then go and take advantage of the 60% off combo
[2:46:59.740 --> 2:47:01.740]  with our two different types of high-quality iodine
[2:47:01.740 --> 2:47:26.740]  and biotrystallinium at m4store.com today.
[2:47:26.740 --> 2:47:27.740]  And Robert Barnes is riding a shotgun.
[2:47:27.740 --> 2:47:29.740]  These guys are gonna be together in the next hour.
[2:47:29.740 --> 2:47:31.740]  He's gonna take a break, carry his.
[2:47:31.740 --> 2:47:32.740]  Barnes has got a lot to cover
[2:47:32.740 --> 2:47:33.740]  and then he'll come back in the last 30.
[2:47:33.740 --> 2:47:35.740]  But I wanna go to your calls these two segments.
[2:47:35.740 --> 2:47:37.740]  And I get so excited about all the things
[2:47:37.740 --> 2:47:39.740]  that are happening, like the homeless
[2:47:39.740 --> 2:47:41.740]  starting to get microchipped in Austin.
[2:47:41.740 --> 2:47:44.740]  That made me the three cups of coffee
[2:47:44.740 --> 2:47:45.740]  feel like 10 right now.
[2:47:45.740 --> 2:47:47.740]  Okay, I mean, I've been up since 5 a.m.
[2:47:47.740 --> 2:47:48.740]  I've had three cups of coffee.
[2:47:48.740 --> 2:47:49.740]  That doesn't normally have me
[2:47:49.740 --> 2:47:51.740]  like a whirling dervish here.
[2:47:51.740 --> 2:47:53.740]  I mean, I am freaked out over that article
[2:47:53.740 --> 2:47:55.740]  that's confirmed on m4store.com.
[2:47:55.740 --> 2:47:57.740]  It is just so crazy.
[2:47:57.740 --> 2:47:59.740]  I don't know how to even respond to that.
[2:47:59.740 --> 2:48:00.740]  I feel like I'm not doing a good enough job.
[2:48:00.740 --> 2:48:02.740]  It's just crazy.
[2:48:02.740 --> 2:48:04.740]  I'll be back this afternoon
[2:48:04.740 --> 2:48:06.740]  after Kerry leaves the war room
[2:48:06.740 --> 2:48:07.740]  because I wanna get more into that.
[2:48:07.740 --> 2:48:08.740]  There's so much going on.
[2:48:08.740 --> 2:48:09.740]  Robert Barnes will be with us
[2:48:09.740 --> 2:48:11.740]  throughout the rest of the week.
[2:48:11.740 --> 2:48:12.740]  I didn't plug last hour
[2:48:12.740 --> 2:48:14.740]  and I'm not really plugged this hour.
[2:48:14.740 --> 2:48:15.740]  Most talk shows plug every segment
[2:48:15.740 --> 2:48:17.740]  and that's good because that's how you fund yourself.
[2:48:17.740 --> 2:48:19.740]  We got great specials.
[2:48:19.740 --> 2:48:21.740]  I'm gonna have to end the Everything Must Go sale
[2:48:21.740 --> 2:48:23.740]  because so much stuff is getting close to selling out.
[2:48:23.740 --> 2:48:26.740]  We've got the iodine challenge.
[2:48:26.740 --> 2:48:28.740]  We get 60% off on the X2 and X3
[2:48:28.740 --> 2:48:31.740]  with the bio tricillinium that supercharges it.
[2:48:31.740 --> 2:48:33.740]  That's 60% off right now.
[2:48:33.740 --> 2:48:35.740]  That is a great deal.
[2:48:35.740 --> 2:48:36.740]  Research this for yourself.
[2:48:36.740 --> 2:48:38.740]  We have only a couple hundred left
[2:48:38.740 --> 2:48:41.740]  of the electropure breeze, four-stage ion filter,
[2:48:41.740 --> 2:48:42.740]  40% off.
[2:48:42.740 --> 2:48:43.740]  That's very close to cost.
[2:48:43.740 --> 2:48:45.740]  I make 30-something dollars.
[2:48:45.740 --> 2:48:48.740]  The maker makes 30-something dollars, by the way, folks.
[2:48:48.740 --> 2:48:51.740]  They're the same folks that make the electropure water filters
[2:48:51.740 --> 2:48:52.740]  that are the highest rated out there.
[2:48:52.740 --> 2:48:54.740]  Go look it up, third parties.
[2:48:54.740 --> 2:48:57.740]  Well, other similar filters are 600 bucks on average.
[2:48:57.740 --> 2:48:59.740]  They just don't mark it up that much
[2:48:59.740 --> 2:49:01.740]  and usually make 50 bucks and I make 50 bucks.
[2:49:01.740 --> 2:49:04.740]  Well, at this price, we're making 33 or 34.
[2:49:04.740 --> 2:49:05.740]  They're doing that.
[2:49:05.740 --> 2:49:06.740]  You really need this in your house.
[2:49:06.740 --> 2:49:08.740]  It's the next great system
[2:49:08.740 --> 2:49:10.740]  and it doesn't have all the crazy markup
[2:49:10.740 --> 2:49:12.740]  and it works just as good as some fancy stainless steel
[2:49:12.740 --> 2:49:13.740]  thingamajigger.
[2:49:13.740 --> 2:49:15.740]  It has the four filters
[2:49:15.740 --> 2:49:17.740]  and it's very easy to clean once a month.
[2:49:17.740 --> 2:49:19.740]  The outside filter, you just spray it off the water hose
[2:49:19.740 --> 2:49:22.740]  and you and your children really owe it to yourself to get it.
[2:49:22.740 --> 2:49:23.740]  It's about to sell out.
[2:49:23.740 --> 2:49:25.740]  Okay, let's go to calls.
[2:49:25.740 --> 2:49:26.740]  I'm going to go to Carlos.
[2:49:26.740 --> 2:49:30.740]  I'm going to go to Johnny, Solo, Ryan, Michael, and Chris.
[2:49:30.740 --> 2:49:33.740]  But let's go to your buddy, Scott Goldsmith,
[2:49:33.740 --> 2:49:35.740]  that you know from Iraq, another veteran.
[2:49:35.740 --> 2:49:36.740]  Thanks for holding Scott. You're on the air.
[2:49:36.740 --> 2:49:38.740]  Isn't this guy a trooper, Scott?
[2:49:38.740 --> 2:49:41.740]  Oh, this is Phantom, a Chinese dragon.
[2:49:41.740 --> 2:49:44.740]  He'll take over your country, a stupid American.
[2:49:44.740 --> 2:49:49.740]  Oh, I see AI break in beside Scott Goldsmith.
[2:49:49.740 --> 2:49:52.740]  Scott Goldsmith has credit score gone now.
[2:49:52.740 --> 2:49:55.740]  So now I'm going to be some China break in.
[2:49:55.740 --> 2:50:00.740]  Oh, you're not the only saying we're up Ron James.
[2:50:00.740 --> 2:50:01.740]  Yeah.
[2:50:01.740 --> 2:50:05.740]  Told you he's a long listener.
[2:50:05.740 --> 2:50:07.740]  I'm sorry, Fenton. Go ahead.
[2:50:07.740 --> 2:50:09.740]  I'm sorry. How are you doing, Alex?
[2:50:09.740 --> 2:50:11.740]  Hey, Kerry, what's up, brother?
[2:50:11.740 --> 2:50:13.740]  Hey, long time no talking person, man.
[2:50:13.740 --> 2:50:15.740]  It's good to hear your voice, brother. How are you?
[2:50:15.740 --> 2:50:16.740]  Yeah, it's been a while.
[2:50:16.740 --> 2:50:20.740]  It's been since March since the operation started, I remember.
[2:50:20.740 --> 2:50:22.740]  As good as good times.
[2:50:22.740 --> 2:50:24.740]  The funny part is Goldie here.
[2:50:24.740 --> 2:50:27.740]  Actually, we were messaging and he's like,
[2:50:27.740 --> 2:50:29.740]  like I was talking to him like, hey, I'm just seeing some stuff.
[2:50:29.740 --> 2:50:32.740]  And it was already when James O'Keeffe and I met,
[2:50:32.740 --> 2:50:34.740]  he's like, you should talk to Veritas.
[2:50:34.740 --> 2:50:39.740]  I'm like, dude, don't put this on the wire. I might be.
[2:50:39.740 --> 2:50:43.740]  So but him and him and we call him skate man and stuff.
[2:50:43.740 --> 2:50:45.740]  A lot of good people in Iraq still have a lot of good friends
[2:50:45.740 --> 2:50:47.740]  from overseas and our tours, but let me ask you this.
[2:50:47.740 --> 2:50:50.740]  Are you mad at Trump trying to get our troops out of there?
[2:50:50.740 --> 2:50:52.740]  Absolutely not.
[2:50:52.740 --> 2:50:54.740]  I mean, that's what he's doing.
[2:50:54.740 --> 2:50:57.740]  I'm going to put them on the southern border.
[2:50:57.740 --> 2:50:59.740]  Right.
[2:50:59.740 --> 2:51:01.740]  Well, what do you think of your buddy here?
[2:51:01.740 --> 2:51:03.740]  I mean, he's a hero.
[2:51:03.740 --> 2:51:05.740]  And Kerry was saying that he was scared before,
[2:51:05.740 --> 2:51:07.740]  but he feels great now that he did it.
[2:51:07.740 --> 2:51:11.740]  Yeah, he said, I don't want to get too personal there.
[2:51:11.740 --> 2:51:14.740]  Hopefully I'm not, but I know he has a fiance
[2:51:14.740 --> 2:51:16.740]  and he's about to have a child.
[2:51:16.740 --> 2:51:19.740]  He's going to have a personal tell us what it tells us his blood type.
[2:51:19.740 --> 2:51:22.740]  Yeah. Okay. And then, and I, and he said, and I told him,
[2:51:22.740 --> 2:51:24.740]  I was like, you know, you're not just doing it.
[2:51:24.740 --> 2:51:26.740]  You're doing it for the future. You're doing it for your future.
[2:51:26.740 --> 2:51:28.740]  Your child.
[2:51:28.740 --> 2:51:30.740]  And not only that, but you're doing it for my two boys
[2:51:30.740 --> 2:51:32.740]  that I have also 10 and six years old.
[2:51:32.740 --> 2:51:34.740]  That's awesome.
[2:51:34.740 --> 2:51:36.740]  He's doing the entire country service.
[2:51:36.740 --> 2:51:39.740]  Scott, I got to tell you, I got to tell you brother
[2:51:39.740 --> 2:51:42.740]  that it is real whistleblowers like this man
[2:51:42.740 --> 2:51:44.740]  that keep him scared and awake at night. Thank you, sir.
[2:51:44.740 --> 2:51:46.740]  And call back again anytime.
[2:51:46.740 --> 2:51:48.740]  We're going to go to more of these calls just briefly.
[2:51:48.740 --> 2:51:50.740]  Trump has been, has left the press alone,
[2:51:50.740 --> 2:51:52.740]  never gone after journalists, never gone after whistleblowers.
[2:51:52.740 --> 2:51:55.740]  But when he criticizes some nebulous fake whistleblower,
[2:51:55.740 --> 2:51:57.740]  then he's this big tyrant.
[2:51:57.740 --> 2:51:59.740]  Oh, it's extraordinary.
[2:51:59.740 --> 2:52:01.740]  Well, it's amazing.
[2:52:01.740 --> 2:52:04.740]  When the deep state has its own form of illegal leaking,
[2:52:04.740 --> 2:52:06.740]  they falsely label it whistleblower,
[2:52:06.740 --> 2:52:08.740]  sort of like deep throat.
[2:52:08.740 --> 2:52:10.740]  That's what deep throat Mark Felt was.
[2:52:10.740 --> 2:52:12.740]  He was the head of Cointel Pro for the FBI.
[2:52:12.740 --> 2:52:14.740]  He was wanting to dehooverize the FBI.
[2:52:14.740 --> 2:52:16.740]  So he was the guy leaking information in Intel.
[2:52:16.740 --> 2:52:18.740]  So here you have this similar dynamic.
[2:52:18.740 --> 2:52:20.740]  This is a deep state operatives
[2:52:20.740 --> 2:52:22.740]  operating spying on the White House,
[2:52:22.740 --> 2:52:24.740]  telling lies about the White House,
[2:52:24.740 --> 2:52:27.740]  leaking information illicitly about the White House.
[2:52:27.740 --> 2:52:29.740]  That if this had been done to President Obama,
[2:52:29.740 --> 2:52:32.740]  the entire Democratic political establishment
[2:52:32.740 --> 2:52:34.740]  and the media establishment would be enraged
[2:52:34.740 --> 2:52:37.740]  and up in arms and calling it the coup that it is.
[2:52:37.740 --> 2:52:40.740]  So it shows a degree to which this is an old script
[2:52:40.740 --> 2:52:42.740]  that they've played by,
[2:52:42.740 --> 2:52:44.740]  and that the real whistleblowers,
[2:52:44.740 --> 2:52:46.740]  they've gone after.
[2:52:46.740 --> 2:52:48.740]  The real whistleblowers deep state has targeted.
[2:52:48.740 --> 2:52:50.740]  And now this ambassador, Bill Taylor,
[2:52:50.740 --> 2:52:52.740]  says he never heard Trump.
[2:52:52.740 --> 2:52:54.740]  He heard from somebody, but he can't tell us who.
[2:52:54.740 --> 2:52:56.740]  This is ridiculous.
[2:52:56.740 --> 2:52:58.740]  And like you said, Chinese water torture.
[2:52:58.740 --> 2:53:00.740]  It'll be another whistleblower,
[2:53:00.740 --> 2:53:02.740]  another witness who saw nothing,
