[00:00.000 --> 00:09.000]  The message that this conveys is that unless things change, unless the arms race is reversed,
[02:36:36.000 --> 02:36:40.000]  Or we can look at the Russian, Russian solution.
[02:36:40.000 --> 02:36:47.000]  The Russian solution began was triggered in November 2021 when Zelensky threatened to go
[02:36:47.000 --> 02:36:50.000]  nuclear in its arsenal in Ukraine.
[02:36:50.000 --> 02:36:56.000]  At that point, three months later, this special military operation was launched.
[02:36:56.000 --> 02:37:02.000]  What we have now is a situation where if you look at the map of Ukraine from the north
[02:37:02.000 --> 02:37:09.000]  Kharkiv area to the south of Odessa, there's a river that runs from the north to the south.
[02:37:09.000 --> 02:37:12.000]  It's called the Denver River.
[02:37:12.000 --> 02:37:18.000]  The left bank of it, which is the eastern side of it, to the Russian border.
[02:37:18.000 --> 02:37:25.000]  It's essentially Russian population, a pro-Russia desire.
[02:37:25.000 --> 02:37:30.000]  The north, the Kharkiv area, has said they want to have a referendum to join Russia.
[02:37:30.000 --> 02:37:35.000]  All the way to Odessa, the people will go in favor of Russia.
[02:37:35.000 --> 02:37:39.000]  We know Putin wants a little bit of Ukraine that's almost completely Russian and been
[02:37:39.000 --> 02:37:43.000]  part of Russia forever until Lenin gave it over to the Ukrainians and he wants to
[02:37:43.000 --> 02:37:48.000]  guarantee that they will not join NATO, which Henry Kissinger now says they want to do.
[02:37:48.000 --> 02:37:53.000]  So the fork on the road, we're going towards nuclear war.
[02:37:53.000 --> 02:37:56.000]  The fork on the road is that people don't understand.
[02:37:56.000 --> 02:38:01.000]  First of all, once Russia has the buffer zone with the river, you have to cross tanks
[02:38:01.000 --> 02:38:02.000]  across the river.
[02:38:02.000 --> 02:38:07.000]  It's going to be a little hard if there are no bridges and if there's no fly zone over
[02:38:07.000 --> 02:38:13.000]  that area and there's no electricity or whatever, or people, it's going to be the buffer zone
[02:38:13.000 --> 02:38:15.000]  that Russia will want to have.
[02:38:15.000 --> 02:38:17.000]  I think that's the Russian solution.
[02:38:17.000 --> 02:38:22.000]  They don't want to take over 40 million Ukrainians that are not friendly, okay?
[02:38:22.000 --> 02:38:23.000]  So it's not going to happen.
[02:38:23.000 --> 02:38:28.000]  So as far as I'm concerned, the Russian solution ends because once that happens,
[02:38:28.000 --> 02:38:33.000]  people can pound sand because they're going to have to go to the next level, which is
[02:38:33.000 --> 02:38:35.000]  to trigger some sort of assault on Russia.
[02:38:35.000 --> 02:38:38.000]  And that's why the entire NATO force in those towns in that area have been trying to keep
[02:38:38.000 --> 02:38:40.000]  the Russians from taking those areas.
[02:38:40.000 --> 02:38:44.000]  Who would you say is winning the war right now?
[02:38:44.000 --> 02:38:47.000]  Robert Barnes did it perfectly well.
[02:38:47.000 --> 02:38:53.000]  He didn't quite say it, but the moment that Solidar has fallen, that triggered a reaction
[02:38:53.000 --> 02:38:54.000]  in the West.
[02:38:54.000 --> 02:38:58.000]  As soon as Bakhmut falls, they just came over.
[02:38:58.000 --> 02:39:04.000]  It's bye-bye because at that stage, the service roads and the supply lines and all that are
[02:39:04.000 --> 02:39:05.000]  all gone.
[02:39:05.000 --> 02:39:10.000]  And that means that the eastern part of the Lenape River is Russian territory, which is
[02:39:10.000 --> 02:39:12.000]  what at the point I'm making.
[02:39:12.000 --> 02:39:14.000]  So that's the Russian solution.
[02:39:14.000 --> 02:39:18.000]  I don't think the West can get all those tanks and troops in place by the time the Russians
[02:39:18.000 --> 02:39:20.000]  complete those operations.
[02:39:20.000 --> 02:39:27.000]  So my end point is this, people must understand you warriors in the sofas sitting there thinking
[02:39:27.000 --> 02:39:28.000]  it's a video game.
[02:39:28.000 --> 02:39:29.000]  It isn't.
[02:39:29.000 --> 02:39:33.000]  Think about something that President Putin has not said to you.
[02:39:33.000 --> 02:39:40.000]  Nuclear policy of Russia is yes to use nuclear power only at the last moment when the security
[02:39:40.000 --> 02:39:42.000]  of Russia is going to be gone.
[02:39:42.000 --> 02:39:49.000]  But the second point which people must understand is that all the nuclear targets will be fired
[02:39:49.000 --> 02:39:50.000]  simultaneously.
[02:39:50.000 --> 02:39:53.000]  There only were one pressing a one button.
[02:39:53.000 --> 02:39:54.000]  It's simultaneous.
[02:39:54.000 --> 02:39:55.000]  Total commitment.
[02:39:55.000 --> 02:39:56.000]  That is all.
[02:39:56.000 --> 02:39:57.000]  That's the end of it.
[02:39:57.000 --> 02:39:58.000]  Thank you for the call.
[02:39:58.000 --> 02:39:59.000]  Leanne, that's where we're at.
[02:39:59.000 --> 02:40:02.000]  We're trying to, why would they push Russia into this?
[02:40:02.000 --> 02:40:08.000]  Well, the thing that I, it just reminds me is when we were reporting on it back in 2015
[02:40:08.000 --> 02:40:10.000]  when they had the coup in Ukraine.
[02:40:10.000 --> 02:40:15.000]  And gosh, I can't, the name's escaping me right now, but she was caught on the hot mic
[02:40:15.000 --> 02:40:18.000]  talking about how they needed to work with the neo-Nazis in Ukraine.
[02:40:18.000 --> 02:40:19.000]  Victoria Nuland.
[02:40:19.000 --> 02:40:26.000]  Victoria Nuland to like take out their president and put in the US appointed comedian Zelensky,
[02:40:26.000 --> 02:40:27.000]  right?
[02:40:27.000 --> 02:40:34.000]  And so imagine if Hillary Clinton had gotten elected, that was their plan all along, pushing
[02:40:34.000 --> 02:40:36.000]  all of this mass chaos.
[02:40:36.000 --> 02:40:41.800]  And Obama, his like message leaving the presidency was essentially telling America, we're not
[02:40:41.800 --> 02:40:46.080]  going to be a superpower anymore, that we're never going to have jobs again, everyone just
[02:40:46.080 --> 02:40:47.320]  needs to get used to this.
[02:40:47.320 --> 02:40:49.840]  This is the end, it's all going south.
[02:40:49.840 --> 02:40:53.040]  And that was the messaging that they were kind of leaving us with to where if Hillary
[02:40:53.040 --> 02:40:57.160]  Clinton would have gotten in, all of this would have been fast forwarded.
[02:40:57.160 --> 02:41:01.400]  And so then of course, Trump came in, he was able to stall everything, prove that in fact
[02:41:01.400 --> 02:41:05.640]  we could regain jobs and pull everything back to the US and take some of the power away
[02:41:05.640 --> 02:41:10.640]  from China and, you know, sound the warning bell on everything that was happening with
[02:41:10.640 --> 02:41:15.040]  giving them all of our power and control, you know, just because it's cheaper to do
[02:41:15.040 --> 02:41:19.200]  business there, but you know, this was, this was all planned.
[02:41:19.200 --> 02:41:25.480]  This was all in the works, this whole, the whole starting the war with Russia and Ukraine.
[02:41:25.480 --> 02:41:31.240]  Like there's a reason why Joe Biden's son, while the, in the middle of the coup is happening
[02:41:31.240 --> 02:41:39.680]  in 2015, Hunter and then a few other people, I don't want to say Nancy Pelosi and care
[02:41:39.680 --> 02:41:44.960]  no, it's her family, it's like they all all of a sudden, Mitt Romney's son, yeah, experts
[02:41:44.960 --> 02:41:46.480]  in oil and gas.
[02:41:46.480 --> 02:41:48.200]  And so now they're over in Ukraine.
[02:41:48.200 --> 02:41:49.200]  What?
[02:41:49.200 --> 02:41:50.200]  Huh?
[02:41:50.200 --> 02:41:51.200]  I'm sorry.
[02:41:51.200 --> 02:41:52.200]  How did that happen?
[02:41:52.200 --> 02:41:53.200]  But of course, they started the fight with Russia.
[02:41:53.200 --> 02:41:57.320]  And I wish, I wish Putin wouldn't have invaded because I guess they moved trips against the
[02:41:57.320 --> 02:42:01.240]  Russian border, but then they wouldn't have any claims this war, but it doesn't matter.
[02:42:01.240 --> 02:42:02.240]  Russia's committed now.
[02:42:02.240 --> 02:42:06.240]  Well, yeah, I mean, if you're constantly saying, don't worry, we're not going to move closer
[02:42:06.240 --> 02:42:09.560]  to you and we're not going to set up bases all around your border.
[02:42:09.560 --> 02:42:10.560]  We won't do it.
[02:42:10.560 --> 02:42:18.440]  But in fact, we actually are, you know, it's like who's lying, you know, and watch who's
[02:42:18.440 --> 02:42:22.640]  lying, who's provoking, who's prodding and then going, oh, gosh, I don't know why he
[02:42:22.640 --> 02:42:23.640]  got so upset.
[02:42:23.640 --> 02:42:25.720]  Now I got to send some tanks over there.
[02:42:25.720 --> 02:42:28.240]  Now we just have to start World War three.
[02:42:28.240 --> 02:42:32.280]  It's like when someone's, I'm not touching you and they're, you know, they're just poking
[02:42:32.280 --> 02:42:33.280]  at you.
[02:42:33.280 --> 02:42:34.280]  Well, that's my next question.
[02:42:34.280 --> 02:42:38.040]  We come back and take more calls is you have Biden 10 months ago saying we can't send armored
[02:42:38.040 --> 02:42:40.640]  vehicles, we can't send tanks, that's World War three.
[02:42:40.640 --> 02:42:42.640]  And now he's like, we're sending tanks.
[02:42:42.640 --> 02:42:46.120]  What change with Biden and Henry Kissinger in the last few months, where there's suddenly
[02:42:46.120 --> 02:42:48.440]  war, war, war, let's get it going.
[02:42:48.440 --> 02:42:49.440]  Liam McAdoo is our guest.
[02:42:49.440 --> 02:42:53.640]  More phone calls straight ahead info wars.com tomorrow's news today will give you a Liam's
[02:42:53.640 --> 02:42:54.640]  Twitter account.
[02:42:54.640 --> 02:43:03.720]  We come back in early 2022 info wars launched a very important fundraiser that kept us on
[02:43:03.720 --> 02:43:05.040]  air.
[02:43:05.040 --> 02:43:10.520]  Your support of that fundraiser is the reason we are still here today fighting the globalist
[02:43:10.520 --> 02:43:13.360]  and having incredibly successful results.
[02:43:13.360 --> 02:43:15.560]  So I thank you for your pass for support.
[02:43:15.560 --> 02:43:20.640]  Now that was a three coin series, the founding member coin, the final coin that we're putting
[02:43:20.640 --> 02:43:28.720]  out for a long time is the Teddy Roosevelt man in the arena coin exclusively available
[02:43:28.720 --> 02:43:30.720]  at 1776 coin.com.
[02:43:30.720 --> 02:43:35.680]  There are only a few thousand of the coins left.
[02:43:35.680 --> 02:43:39.240]  And yes, there's a markup on the coins because that's why it's a fundraiser.
[02:43:39.240 --> 02:43:45.040]  The coin is a collector's item momento of your support during the second American Revolution.
[02:43:45.040 --> 02:43:49.520]  So if you want to get one of these coins, they're going fast and you can get $30 off
[02:43:49.520 --> 02:43:56.520]  on the coin with promo code 1776 at 1776 coin.com.
[02:43:56.520 --> 02:43:58.240]  Thanks for keeping us on the air.
[02:43:58.240 --> 02:44:06.120]  I want you to remember two words info wars platinum in the history of info or supplements
[02:44:06.120 --> 02:44:07.880]  and they're amazing.
[02:44:07.880 --> 02:44:13.200]  This is hands down the most powerful game changing products we've ever offered to the
[02:44:13.200 --> 02:44:14.200]  public.
[02:44:14.200 --> 02:44:19.120]  Now all three of these are private labels of three national bestsellers put out by a pharmaceutical
[02:44:19.120 --> 02:44:23.600]  company that also makes high end supplements and the owners a listener and a supporter.
[02:44:23.600 --> 02:44:29.600]  So they're giving them to us at 40% off what they're sold on stores over 20% off what they're
[02:44:29.600 --> 02:44:34.160]  sold online under the info wars platinum brand name.
[02:44:34.160 --> 02:44:41.680]  These are incredible pain MD HGH max boost and of course 1776 testosterone boost.
[02:44:41.680 --> 02:44:46.360]  Read about them at info wars store.com, learn about them and then try them out for yourself.
[02:44:46.360 --> 02:44:50.920]  And I know you will be a repeat customer, which is awesome and will empower your life,
[02:44:50.920 --> 02:44:56.120]  make your life more amazing and it will keep us on the air a 360 win info wars platinum
[02:44:56.120 --> 02:44:59.440]  now available at info wars store.com.
[02:44:59.440 --> 02:45:03.880]  Ladies and gentlemen, a very exciting development has just taken place.
[02:45:03.880 --> 02:45:07.840]  I want to encourage you all to go to info wars store.com and check it out for yourself
