[00:00.000 --> 00:10.000]  From the front lines of the information war, it's Alex Jones.
[2:43:42.000 --> 2:43:46.000]  is at infowars.com forward slash show and band.video.
[2:43:46.000 --> 2:43:54.000]  So take heart, folks, they've had to censor everybody to shut everybody down, because the truth is powerful and they can't beat us fair and square.
[2:43:54.000 --> 2:44:00.000]  Beto Rourke came out dozens of times and said, we're going to confiscate all your semi-automatic rifles.
[2:44:00.000 --> 2:44:07.000]  And he got all the other Democrats on the stage, nine others, to agree and said that he was a hero.
[2:44:07.000 --> 2:44:08.000]  Think about that.
[2:44:08.000 --> 2:44:11.000]  Now those Democrats have taken all the guns in the cities they control.
[2:44:11.000 --> 2:44:20.000]  Their blue cities are literal crap holes covered with needles and with massive drug dealing and incredible levels of violent crime.
[2:44:20.000 --> 2:44:22.000]  They know what they're doing.
[2:44:22.000 --> 2:44:31.000]  And now the Supreme Court's come out and ruled that gun manufacturers can be sued into oblivion for what criminals do using their firearms.
[2:44:31.000 --> 2:44:34.000]  My goodness, ladies and gentlemen, this country is under such incredible attack.
[2:44:34.000 --> 2:44:43.000]  But more and more towns and cities are saying they're sanctuaries for the Second Amendment and they're going to follow the original Bill of Rights and Constitution,
[2:44:43.000 --> 2:44:46.000]  and they're not going to help in the confiscation of guns.
[2:44:46.000 --> 2:44:49.000]  So you see a lot of these cities ignore illegal aliens.
[2:44:49.000 --> 2:44:55.000]  Well, we could ignore all your unconstitutional laws.
[2:44:55.000 --> 2:45:04.000]  I spend a lot of time reminding the Info Wars family of listeners and viewers that without you we won't be on the air.
[2:45:04.000 --> 2:45:06.000]  And I spend a lot of time thanking you.
[2:45:06.000 --> 2:45:14.000]  But I really think you should thank yourself for keeping us on the air and really changing the world for the better and raising the alarm as modern ball reviewers.
[2:45:14.000 --> 2:45:21.000]  But something I should spend more time on is just reminding you that these products are really amazing.
[2:45:21.000 --> 2:45:26.000]  You've got that pledge from me, but you've seen the third-party test out there, the air filtration, the water filtration.
[2:45:26.000 --> 2:45:30.000]  The supplements are all the very best you're going to find out there.
[2:45:30.000 --> 2:45:36.000]  And you can't fund an operation anywhere else that's fighting the globalist this hard.
[2:45:36.000 --> 2:45:40.000]  So it's not a burden to support Info Wars.
[2:45:40.000 --> 2:45:50.000]  It really is something that is good for everybody that stands for justice and freedom and makes your life and your family's life and your children's life so much better.
[2:45:50.000 --> 2:45:54.000]  So visit infowarstore.com today.
[2:45:54.000 --> 2:46:02.000]  Major report out of major university, researchers working on food-based treatment to slow aging science daily.
[2:46:02.000 --> 2:46:09.000]  Probiotics in the gut of a particular type cause your entire body to be healthier and make you live longer and make you not get intestinal cancer.
[2:46:09.000 --> 2:46:13.000]  We have the very best formula, literally, with what they even mentioned in the studies.
[2:46:13.000 --> 2:46:25.000]  And it explains the hormone called FGF21, pro-longgevity, heals the entire body and actually reverses aging, but is only made in the lower intestine.
[2:46:25.000 --> 2:46:26.000]  Oh, and what does it say?
[2:46:26.000 --> 2:46:31.000]  It's fiber from a spectrum of certain types of berries that grows this.
[2:46:31.000 --> 2:46:33.000]  And yes, this is a plug, gut fusion.
[2:46:33.000 --> 2:46:35.000]  And what do we have in this?
[2:46:35.000 --> 2:46:45.000]  High auric berry blend, strawberry, blueberry, blackberry, cranberry, escoblio, grape and pomegranate, it's the pulp from them that then grows this.
[2:46:45.000 --> 2:46:48.000]  Gut fusion for children, for young people, for old people, for everybody.
[2:46:48.000 --> 2:46:50.000]  This is fiber and glutamine.
[2:46:50.000 --> 2:46:52.000]  You're not going to find a better formula.
[2:46:52.000 --> 2:46:53.000]  Gut fusion, it's amazing.
[2:46:53.000 --> 2:47:06.000]  InformerShore.com
[2:47:24.000 --> 2:47:26.000]  Now, here's a clip from The Dark Knight.
[2:47:26.000 --> 2:47:40.000]  Whenever that came out 10, 15 years ago, Time Flies, where Batman and the scientists played by Morgan Friedman, they decided to use the cell phones to do this blast wave.
[2:47:40.000 --> 2:47:43.000]  And then it'll allow them to basically sonar or radar everything.
[2:47:43.000 --> 2:47:51.000]  Well, before that movie ever came out, the Kinect system, I remember breaking it, can see through a whole bunch of walls in your house.
[2:47:51.000 --> 2:47:54.000]  And that's just a computer system, you know, put out by Microsoft.
[2:47:54.000 --> 2:48:02.000]  And it turned out they were going in and using it, not just for the games where people play sports and things, but looking through your walls.
[2:48:02.000 --> 2:48:06.000]  And that it had really that primary function.
[2:48:06.000 --> 2:48:09.000]  So again, this is what's really going on.
[2:48:09.000 --> 2:48:11.000]  Let's go ahead and play a clip from Batman.
[2:48:11.000 --> 2:48:12.000]  Hello?
[2:48:12.000 --> 2:48:15.000]  Jeff, we're in trouble.
[2:48:15.000 --> 2:48:18.000]  Okay, you got POV on Alpha.
[2:48:18.000 --> 2:48:21.000]  I'm Neon Beta.
[2:48:21.000 --> 2:48:25.000]  Sweat clowns and hustlers on two floors.
[2:48:25.000 --> 2:48:30.000]  The SWAT team on the stairwell.
[2:48:30.000 --> 2:48:35.000]  Another SWAT team on the roof.
[2:48:35.000 --> 2:48:41.000]  And they say, we're only going to use this technology once to violate people's rights, never again.
[2:48:41.000 --> 2:48:44.000]  So, and then you make the Susan Washington, yeah, Batman, he's the good guy.
[2:48:44.000 --> 2:48:48.000]  But meanwhile, this isn't just spying on you, it's killing you.
[2:48:48.000 --> 2:48:53.000]  So to all three of you gentlemen, we know they put fluoride in the water, they admit to dumb us down and give us cancer.
[2:48:53.000 --> 2:48:56.000]  They admit the GMO is literally killing us.
[2:48:56.000 --> 2:49:00.000]  They admit everything being introduced is artificially there to cull us.
[2:49:00.000 --> 2:49:04.000]  And they say there's too many people, humans are bad, but they're just going to cull the numbers.
[2:49:04.000 --> 2:49:06.000]  They're dumbing and mutating the species.
[2:49:06.000 --> 2:49:16.000]  Mike Adams, I mean, this is a planet-wide overwrite of the life on this planet in a attempted silicon takeover.
[2:49:16.000 --> 2:49:18.000]  Some people say, well, aliens aren't real, we have it proven.
[2:49:18.000 --> 2:49:21.000]  Well, these genetic human animal hybrids are alien.
[2:49:21.000 --> 2:49:22.000]  They don't come from here.
[2:49:22.000 --> 2:49:23.000]  These new technologies are alien.
[2:49:23.000 --> 2:49:25.000]  These things never existed before.
[2:49:25.000 --> 2:49:27.000]  They can make nanotech viruses that weren't naturally occurring.
[2:49:27.000 --> 2:49:28.000]  That's an alien.
[2:49:28.000 --> 2:49:32.000]  Alien just means not of this world, new, manufactured.
[2:49:32.000 --> 2:49:35.000]  So, I mean, this is, I mean, this is crazy.
[2:49:35.000 --> 2:49:41.000]  Well, one of the key vectors, of course, of the depopulation agenda that's being pushed by globalists right now is infertility.
[2:49:41.000 --> 2:49:46.000]  They consider that a soft kill, which is easier for them than the hard kill methods that they're also rolling out.
[2:49:46.000 --> 2:49:52.000]  But soft kill infertility is one of the side effects of 5G exposure and EMF exposure.
[2:49:52.000 --> 2:49:56.000]  Again, back to the study I cited earlier, this is proven.
[2:49:56.000 --> 2:50:00.000]  This EMF exposure is proven to lower testicular size.
[2:50:00.000 --> 2:50:03.000]  Literally, to put it bluntly, 5G networks shrink your balls.
[2:50:03.000 --> 2:50:06.000]  And they also change testicular epithelial structure.
[2:50:06.000 --> 2:50:11.000]  And they decrease spermatogenesis, which is the creation of sperm in the testes.
[2:50:11.000 --> 2:50:16.000]  So, we're talking about lowered sperm levels, which are already a problem due to chemical exposure.
[2:50:16.000 --> 2:50:19.000]  Massive infertility also combined with the overlay of abortions.
[2:50:19.000 --> 2:50:24.000]  And where do you keep that new 5G cell phone, right in your pocket, perfect to boil?
[2:50:24.000 --> 2:50:25.000]  Exactly.
[2:50:25.000 --> 2:50:32.000]  But when you shrink the testes and you reduce the function of the testes, you also reduce the manhood,
