[00:00:00.000 --> 00:00:06.000]  InfoWars. Tomorrow's news. Today.
[02:22:21.080 --> 02:22:27.880]  They get crazier. As we know, what happens when people get powerful is that they want to get more
[02:22:27.880 --> 02:22:37.160]  powerful. And if their power means to debase, demean, and destroy everything around them,
[02:22:37.160 --> 02:22:41.960]  then that becomes more and more reasonable position. And let me tell you something that
[02:22:41.960 --> 02:22:49.960]  I know as a psychiatrist and a psychoanalyst. I have sat with a lot of people who have done a lot
[02:22:49.960 --> 02:22:57.880]  of, to me, awful things. And that includes parents, and it includes spouses, and it includes
[02:22:57.880 --> 02:23:05.960]  politicians and heads of state. And the interesting thing is that everybody has a because. Everybody
[02:23:05.960 --> 02:23:13.880]  has a rationalization why it was okay to tie their kid to a radiator in the middle of winter
[02:23:13.880 --> 02:23:20.520]  and beat the kid with an electric cord until they were dead. They always have a because.
[02:23:20.520 --> 02:23:26.520]  Well, I was trying to keep them from going to hell because there was a demon in the child,
[02:23:26.520 --> 02:23:32.280]  or whatever. No matter how crazy it is, it makes sense to them. So the fact that these people are
[02:23:32.280 --> 02:23:39.240]  crazy, the fact that those who wish to be dictators start out crazy, or they wouldn't want to be
[02:23:39.240 --> 02:23:46.200]  dictators, is irrelevant. And let me tell you about a group of people that I was asked to meet with
[02:23:46.200 --> 02:23:53.160]  recently. A group of really good people. Yes, that's a very important graphic. A group of very
[02:23:53.960 --> 02:24:01.400]  good-hearted people have decided, as a number of others have, that they need to replace the WHO.
[02:24:02.040 --> 02:24:08.840]  These are medical people and epidemiologists and scientists from around the world. And the WHO is
[02:24:08.840 --> 02:24:15.720]  bad, so we're going to be the better, kinder, gentler WHO. And I said to them, wait a minute,
[02:24:16.520 --> 02:24:22.520]  we don't need no stinking WHO. We need collaboration, not central control. We never
[02:24:22.520 --> 02:24:29.880]  need central control. And you're using the same model. So it's basically just regulatory capture.
[02:24:29.880 --> 02:24:35.400]  You're going to be the WHO, and you're going to decide what's good and what's bad. And when
[02:24:35.400 --> 02:24:39.960]  somebody violates what you think is good, you're going to squash them. We should have medical
[02:24:39.960 --> 02:24:43.160]  freedom, and then people can make their own decisions. That creates a free market and
[02:24:43.160 --> 02:24:50.040]  accelerates renaissance. Exactly. Accelerates renaissance. Now, every dictator, every dictatorial
[02:24:50.040 --> 02:24:56.760]  system decides that it can improve humanity. That we're going to perfect humanity. We're going to
[02:24:56.760 --> 02:25:03.400]  make the new man. Marxism wants to make the new man. Democracy fanatics want to remake the new
[02:25:03.400 --> 02:25:07.560]  man. Hitler was going to create the ubermenschen. Hitler was going to create the ubermenschen.
[02:25:09.000 --> 02:25:14.680]  We don't need no stinking new man. What we need is for humanity to be treated humanely.
[02:25:14.680 --> 02:25:21.160]  And then humanity is a good man or woman. And we've forgotten that, politically speaking. We've
[02:25:21.160 --> 02:25:27.880]  forgotten that in terms of sociology. And speaking of sociology and stupidity, there is a
[02:25:27.880 --> 02:25:33.560]  new area in obstetrics and gynecology. It is devoted to the pregnancy of transgender men.
[02:25:34.440 --> 02:25:42.200]  Say what? It is devoted to the pregnancy needs, the reproductive rights of transgender men. Well,
[02:25:42.200 --> 02:25:50.120]  let's start out with the fact that transgender is a delusion. So it's a church of insanity,
[02:25:50.120 --> 02:25:54.040]  a church of being at war with science. What is the master plan behind that?
[02:25:54.040 --> 02:26:01.640]  Just standardizing total insanity? It's normalizing insanity. It's not standardizing
[02:26:01.640 --> 02:26:07.400]  it. It's normalizing it so that anything can be presented as a... It's animal farm. You're right.
[02:26:07.400 --> 02:26:12.760]  It's the opposite. I was saying standardizing to create... You're right. It's total Pandora's
[02:26:12.840 --> 02:26:17.800]  box of insanity. It's anything the state says becomes true.
[02:26:20.040 --> 02:26:25.960]  That's what it is. And we, as sane people, when something inside you says, wait a minute, wait,
[02:26:25.960 --> 02:26:30.680]  what? That's not right. That doesn't make any sense at all. Chances are it doesn't make any
[02:26:30.680 --> 02:26:36.280]  sense at all. And if you... Exactly. And if you go along with it, then you have allowed yourself
[02:26:36.280 --> 02:26:40.920]  to be deflected from being sane. But it's such an assault on women. I mean, they're so worried
[02:26:40.920 --> 02:26:45.000]  about women. Look, it's not about kissing women's ass. We're all the same species. I don't even see
[02:26:45.000 --> 02:26:50.600]  us as separate. We're all made by... But the point is, the attacks clearly on women and children,
[02:26:50.600 --> 02:26:54.760]  because men are supposed to defend and die for women and children. It's an attack on the species
[02:26:54.760 --> 02:27:00.920]  itself. It's so naked. It's so obvious. The entire comprehensive sexuality
[02:27:01.480 --> 02:27:08.280]  education program, and I'll send you the UN PowerPoint that we can talk about on Saturday,
[02:27:08.280 --> 02:27:16.840]  Alex. I'll send that to Daria, your excellent producer. That entire assault on humanity and
[02:27:16.840 --> 02:27:26.440]  on decency and on sexuality and reality says that it's designed to protect girls and women.
[02:27:27.000 --> 02:27:34.440]  But it's not. It's designed to destroy girls and women and boys and men and human beings
[02:27:34.520 --> 02:27:41.320]  altogether. However, everything that the globalists say, everything that the governmentalists say,
[02:27:41.320 --> 02:27:46.520]  the would-be rulers say, has to be inverted because it's all... I've noticed that's their
[02:27:46.520 --> 02:27:50.360]  greatest weakness. If you simply flip it, it's what's going on. It's so easy. All right. We got
[02:27:50.360 --> 02:27:55.880]  to talk to you on Saturday, noon to 2 p.m. Central. Thank you, Dr. Rima Labo. You'll have the floor.
[02:27:55.880 --> 02:27:58.840]  It says all the documents. You can do a whole PowerPoint. You can go through everything. You'll
[02:27:58.840 --> 02:28:04.760]  have the floor. I'll just be there to kind of be the usher. Preventgenocide2030.org.
[02:28:04.760 --> 02:28:09.960]  Preventgenocide2030.org. Everybody, check it out. Share it. Incredible job. Everybody needs
[02:28:09.960 --> 02:28:13.800]  to interview you. I know you've already done a lot of interviews, but please come on our other shows
[02:28:13.800 --> 02:28:18.120]  and please, everybody out there, interview this lady. Thank you so much. Look forward to talking
[02:28:18.120 --> 02:28:23.640]  to you again soon. Thank you, Alex. Ellie knows what she's talking about, folks. It's on.
[02:28:23.640 --> 02:28:28.280]  All right. We got this Ray Epps news that's really scaring the deep state.
[02:28:29.240 --> 02:28:32.680]  And so that's coming up in just a minute. And please remember, I didn't even plug last hour.
[02:28:33.320 --> 02:28:37.160]  We need funds. We got great products you already need. You want us to fight the new
[02:28:37.160 --> 02:28:40.920]  old order of pedophiles? Want us to take on the Satanists? We're doing it, folks,
[02:28:40.920 --> 02:28:45.480]  but I need your support. They murdered her husband for exposing this. And I mean,
[02:28:45.480 --> 02:28:48.600]  this is dangerous as hell. So I'm just telling you, we need your support.
[02:28:48.600 --> 02:28:51.880]  Go to Infowarsstore.com right now. Infowarsstore.com.
[02:28:57.640 --> 02:29:01.560]  The globalists are only humans. Yeah, they have control of the central banks,
[02:29:01.560 --> 02:29:05.320]  they have a lot of power, but they can be defeated. But some of their operations are
[02:29:05.320 --> 02:29:10.040]  going to take decades to stop. But one thing you can do right now is take control of your body
[02:29:10.040 --> 02:29:15.960]  and your family's body by purifying the water that you drink and that you cook with. And you do it
[02:29:15.960 --> 02:29:21.080]  with the highest quality gravity-fed filter out there. This thing does 10,000 gallons.
[02:29:21.080 --> 02:29:25.240]  You can sit there and put hundreds of gallons through it a day. It purifies very quickly and
[02:29:25.240 --> 02:29:30.360]  it cuts out thousands of chemicals to non-detectable levels. This is what I use, which my family uses.
[02:29:30.360 --> 02:29:35.320]  It's the very best system out there for the lowest price for a limited time, 10% off on top of that
[02:29:35.320 --> 02:29:41.720]  exclusively at Infowarsstore.com on the Alexa Pure water filtration system in stock and replacement
[02:29:41.720 --> 02:29:46.360]  filters for folks that need those in stock. Get it today and it funds the Infowar. Don't
[02:29:46.360 --> 02:29:50.520]  procrastinate. This is one of the main areas we can take control of our lives and stop the
[02:29:50.520 --> 02:29:54.520]  globalists from hitting us with poison that they allow in the water supply. In some cases,
[02:29:54.520 --> 02:30:01.240]  they add the water supply like fluoride. Two amazing nootropics, that means brain power,
[02:30:01.240 --> 02:30:08.680]  are back in stock at Infowarsstore.com and they're both 50% off. We haven't offered these for 50% off
[02:30:08.680 --> 02:30:13.400]  since last Christmas. These are amazing products and for those of you on the fence,
[02:30:13.400 --> 02:30:18.520]  I want you to try them. Brain Force Ultra hits in 15 minutes, only lasts three hours with no
[02:30:18.520 --> 02:30:23.320]  hangover. It is a game changer. Nobody's got something close to this. Then our Brain Force
[02:30:23.320 --> 02:30:29.000]  Plus is a good basic clean nootropic. It gives you four to six hours of amazing energy, again,
