[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[2:10:35.000 --> 2:10:42.000]  It's just amazing. Again, available at infowars.com. But your view on Fukushima and where this is going.
[2:10:42.000 --> 2:10:52.000]  Well, I agree with all of that assessment, except the last one. I don't believe it very strongly. Don't believe that it could actually turn into a nuclear explosion.
[2:10:52.000 --> 2:11:10.000]  That best would be a dirty explosion based on hydrogen. But even that is unlikely. I'm not giving a Pollyanna scenario here. In fact, we've dodged a bullet because there have not been any high altitude, you know, funeral pyre-type fires like we had at Chernobyl, which essentially didn't have a containment chamber around it.
[2:11:10.000 --> 2:11:20.000]  Sure. Let me stop you though. Bob Bowman was on here a week and a half ago, three degrees in nuclear physics, and he said he didn't think anything would happen at five and six because they'd already been shut down before the disaster.
[2:11:20.000 --> 2:11:29.000]  And now five is smoking and having big problems. So it's not possible, as some physicists have said, that there could be an explosion?
[2:11:29.000 --> 2:11:39.000]  Absolutely not possible to have a nuclear explosion. Only a dirty explosion with hydrogen, but not a nuclear explosion. I repeat, that is not true.
[2:11:39.000 --> 2:11:55.000]  Okay, explain that to me because that's good news. Because it's extremely difficult to get nuclear particles to explode in a fission-type bomb. It's just very, very difficult. It has to be perfectly done. It has to be perfectly controlled.
[2:11:55.000 --> 2:12:18.000]  There's no way when you have all of the mixing in the melting process of cerconium and other things that you're going to get the concentrations of purity that allow. And then you have to have, of course, a, you know, a tritium trigger or something, very powerful injection of the nuclear material into the middle of a controlled, contained mass to set off those types of reactions.
[2:12:18.000 --> 2:12:29.000]  Not possible. Okay, so when they talk about explosions then, because they do call it a dirty fission explosion, I mean, they're having some fission going on just with the melting. So maybe that's why I got confused.
[2:12:29.000 --> 2:12:45.000]  Well, that's fission of a totally different variety. That simply resolves itself in melting. And when you start then melting, in top of this is what happened in Chernobyl. You didn't have the containment, the massive amount of steel and concrete around it.
[2:12:45.000 --> 2:12:58.000]  When you start melting, the steel, the building and everything, it just turned in. It's just like adding oxygen and flame to a fire. And that's how that stuff got up to 30,000 feet and carried for hundreds and hundreds of miles and even circled the globe.
[2:12:58.000 --> 2:13:13.000]  But that's not going to happen here. What we're going to get is a nuclear nightmare into the water around there because the particles coming out, most of it escaping from these containment chambers are still being mostly filtered.
[2:13:13.000 --> 2:13:25.000]  I think a lot of those filters have been compromised. So we're getting some nuclear release, but most of it's still being contained inside or coming out in the water release drains coming out of this.
[2:13:25.000 --> 2:13:38.000]  I'm also afraid that you are correct that we're not out of the woods yet because there are signs this week that their containment, which has leveled off for about three or four days, is now starting to decrease.
[2:13:38.000 --> 2:13:50.000]  The temperatures are rising. The amount of radiation is getting stronger. I think the pools, which they overloaded with spent fuel, are still continuing to heat up. They're not cooled down.
[2:13:50.000 --> 2:13:57.000]  Even though some cooling water has been restored in five and six, there are signs that this is getting away from them.
[2:13:57.000 --> 2:14:16.000]  Now, I still don't believe it would be a Chernobyl type event, but it could be a lot worse. And I think the greatest danger that we're facing is this stuff falling into the ocean, getting into the fish and the seafood and this going up into Alaska and affecting all of the seafood that comes out of our northern waters.
[2:14:16.000 --> 2:14:29.000]  What's your concern with the 640,000 spent fuel rods? They were storing many of them on top of reactors that have had the big hydrogen explosions. They're admitting that a lot of that did blow into the ocean.
[2:14:29.000 --> 2:14:39.000]  They are picking up all sorts of radiation in the food and water, according to the Tokyo news and the Kyoto news. 1,600 times safe levels.
[2:14:39.000 --> 2:14:52.000]  Yeah, they should never have put that many spent fuel rods in that position. That's one of the major mistakes that that designed by GE is to have used that space above the reactors to store those spent fuel rods.
[2:14:52.000 --> 2:15:10.000]  And there is a tremendous amount of radioactive material in there. If that stuff starts to boil away, and that's what I'm really worried about, because I think the reactors will contain most of the molten meltdown of those others, except for what gets into the seawater, but not the fuel rods on top.
[2:15:10.000 --> 2:15:12.000]  That's what's really in danger.
[2:15:12.000 --> 2:15:17.000]  So, studying this for decades, how do you see it unfolding then?
[2:15:17.000 --> 2:15:39.000]  I still feel that this is going to be, at worst, a deadly potential problem for Japan, and for the ocean sea life. I repeat, I do not believe we're going to get any significant amounts of radiation in the air, because it just hasn't got high enough into the altitude to get there.
[2:15:39.000 --> 2:15:51.000]  And in fact, I'm monitoring every single day the numerous. We've got 20 or 30 radiation detectors all along the West Coast, and they have not shown one blip upward yet.
[2:15:51.000 --> 2:15:58.000]  What about the federal government saying they've seen increases in radiation, but that it's not very high?
[2:15:58.000 --> 2:16:10.000]  Not here. That was in the air around Japan. There is no detector, and I'm watching all of them, Alex. There's no detector that's shown any increase whatsoever in radiation, carried by the air here.
[2:16:10.000 --> 2:16:25.000]  But we're going to have to watch the waters, because that current, the Japanese currents, comes up to Alaska down the West Coast, and that could be the real hidden danger, because whether it's swimming or whether it's fish or anything that comes out of that ocean.
[2:16:25.000 --> 2:16:40.000]  Well, here's an example. You know, you go to the Texas coast and coconuts from thousands of miles away wash up or message in a bottle, and I have looked at those currents. They go up and around Alaska, down the coast, other currents come up.
[2:16:40.000 --> 2:16:53.000]  And if you've got seaweed or plants or fish, we know that stuff goes all over the ocean, and the type of half-life we're talking about with plutonium and uranium, I mean, what happens then?
[2:16:53.000 --> 2:17:10.000]  Well, first of all, I think the plutonium part will be kept within the reactor vessel. That's one upgrade from the other reactor vessels. Even though there's a partial meltdown, I think it's going to be contained, so I don't think we have to worry about plutonium.
[2:17:10.000 --> 2:17:27.000]  And the half-life of the other ones are sufficient, like iodine is about eight days, and so a lot of that is going to be deactivated by the time it floats up to current. But nevertheless, the fish that eat that stuff, we're going to still see some higher levels in Japanese.
[2:17:27.000 --> 2:17:45.000]  I wouldn't be buying any sushi in the future, and I'd be careful that we monitor the Pacific salmon, which is our richest crop, coming out of Alaska as well as, well, actually about three-fourths of all of our best fish in the West Coast comes from Alaska waters, and we're going to watch that.
[2:17:45.000 --> 2:17:53.000]  Well, I respect your views, and I hope you're right on all of this, but it's a dire situation, but a little less worse in my mind after talking to you.
[2:17:53.000 --> 2:18:09.000]  Let's shift gears, though. Why have you been focused for so long on the nuclear threat on strategic relocation? Was it because you noticed elites getting prepared a long time ago that we're about to go to break, but give us a synopsis ahead of going into more detail on strategic relocation?
[2:18:09.000 --> 2:18:28.000]  Well, my concern, of course, is strategic relocation is the major threat to all of us, this population density. I mean, look at what's happened. You know, I can still get the products that I eat out here in areas which don't have high population densities, but anybody trying to get potassium and iodide or radiation detectors or anything in the survival preparedness committee,
