[00:00.000 --> 00:05.000]  You're listening to the Alex Jones show.
[02:39:40.000 --> 02:39:42.000]  We might have you on the show.
[02:39:42.000 --> 02:39:45.000]  Tell us more about that as soon as that website gets launched.
[02:39:45.000 --> 02:39:46.000]  Thank you for the call.
[02:39:46.000 --> 02:39:48.000]  Let's go ahead now and go to Stephen in Florida.
[02:39:48.000 --> 02:39:49.000]  Stephen, you're on the air.
[02:39:49.000 --> 02:39:51.000]  Go ahead.
[02:39:51.000 --> 02:39:53.000]  Hey, good afternoon.
[02:39:53.000 --> 02:39:56.000]  First of all, I wanted to give a call and tell you a screener.
[02:39:56.000 --> 02:39:59.000]  I wanted to talk about testimonies.
[02:39:59.000 --> 02:40:07.000]  And first of all, what I want to say is I've got a good friend that he was having major sinus and all kinds of problems like that.
[02:40:07.000 --> 02:40:11.000]  He's actually had surgery for polyps and he's just got a lot of problems.
[02:40:11.000 --> 02:40:13.000]  He's on antibiotics.
[02:40:13.000 --> 02:40:17.000]  So I gave him half a bottle of the silver bullet I had.
[02:40:17.000 --> 02:40:19.000]  And it was amazing within a day.
[02:40:19.000 --> 02:40:21.000]  He said all the green phlegm was gone.
[02:40:21.000 --> 02:40:23.000]  He's breathing a whole lot better.
[02:40:23.000 --> 02:40:34.000]  I told him to get the MycoZX and the Biome Defense probiotics because he's got issues with the, what's that stuff called?
[02:40:34.000 --> 02:40:36.000]  The Candida fungus.
[02:40:36.000 --> 02:40:37.000]  The fungus, yeah.
[02:40:37.000 --> 02:40:44.000]  And so, you know, I told him to get that and then I also told him to get the Yontangi tangerine, which would help him a lot with his overall health.
[02:40:44.000 --> 02:40:45.000]  That's from m4shealth.com.
[02:40:45.000 --> 02:40:46.000]  It's amazing.
[02:40:46.000 --> 02:40:47.000]  Yeah.
[02:40:47.000 --> 02:40:51.000]  So that, you know, I just want to encourage everyone out there before I get to that.
[02:40:51.000 --> 02:40:58.000]  I've heard some testimonies from people on the wrong side of these issues, but support this operation.
[02:40:58.000 --> 02:41:01.000]  This is like Alex says, it's your war bonds.
[02:41:01.000 --> 02:41:03.000]  You're putting the word out there.
[02:41:03.000 --> 02:41:05.000]  You're supporting what is supporting the truth.
[02:41:05.000 --> 02:41:07.000]  And that's what this is all about.
[02:41:07.000 --> 02:41:15.000]  And the reason this is important now, as you know this, I've encountered people, the stuff they have said to me and talked,
[02:41:15.000 --> 02:41:22.000]  I've gone to veterans and said, you know, I've seen them wearing a veteran's hat and say, hey, aren't you glad we finally got a real American in the White House now?
[02:41:22.000 --> 02:41:24.000]  That's for our veterans.
[02:41:24.000 --> 02:41:26.000]  And they're telling me, well, I don't like Trump.
[02:41:26.000 --> 02:41:27.000]  And I'm like, why?
[02:41:27.000 --> 02:41:29.000]  Well, because he's getting rid of Obamacare.
[02:41:29.000 --> 02:41:37.000]  I voted for Hillary, you know, because he wants to find out all personal information for the voting situation, you know, and they're just uninformed.
[02:41:37.000 --> 02:41:44.000]  No, what Trump's doing is following federal law to make sure he legals and dead people aren't voting, which they've caught them doing.
[02:41:44.000 --> 02:41:45.000]  Right.
[02:41:45.000 --> 02:41:46.000]  The globalists came in.
[02:41:46.000 --> 02:41:47.000]  They're overthrowing our system.
[02:41:47.000 --> 02:41:48.000]  We're not against immigrants.
[02:41:48.000 --> 02:41:49.000]  We're a nation of immigrants.
[02:41:49.000 --> 02:41:51.000]  They're being used as a weapon.
[02:41:51.000 --> 02:41:55.000]  And until that stops, we've got to get control of this situation.
[02:41:55.000 --> 02:41:56.000]  And that's the bottom line.
[02:41:56.000 --> 02:41:57.000]  God bless you.
[02:41:57.000 --> 02:41:58.000]  And I appreciate your testimony.
[02:41:58.000 --> 02:42:05.000]  I'm going to say this as a layperson from my own research about fungus and candida and mold.
[02:42:05.000 --> 02:42:06.000]  Okay.
[02:42:06.000 --> 02:42:09.000]  Everybody knows it's all over the news that it's causing brain tumors.
[02:42:09.000 --> 02:42:12.000]  It's causing, you know, most of the bats to die.
[02:42:12.000 --> 02:42:15.000]  Weird molds are killing turtles.
[02:42:15.000 --> 02:42:17.000]  Fungus is killing fish.
[02:42:17.000 --> 02:42:19.000]  I mean, it's, it's mutating.
[02:42:19.000 --> 02:42:20.000]  It's out of control.
[02:42:20.000 --> 02:42:21.000]  Our environment's changing.
[02:42:21.000 --> 02:42:23.000]  These are the real environmental plagues.
[02:42:23.000 --> 02:42:26.000]  And from my research and do your own.
[02:42:26.000 --> 02:42:28.000]  This is separate from me pitching my CoZX.
[02:42:28.000 --> 02:42:29.000]  This is from my research.
[02:42:29.000 --> 02:42:30.000]  What's happening?
[02:42:30.000 --> 02:42:38.000]  They know that candida fungus molds create these slime walls in your intestines and then
[02:42:38.000 --> 02:42:41.000]  they manipulate the metabolic system of your gut.
[02:42:41.000 --> 02:42:44.000]  That's what natural bacteria are supposed to do.
[02:42:44.000 --> 02:42:49.000]  And then they basically feed on the sugars and other things and then control basically
[02:42:49.000 --> 02:42:51.000]  your gut flora.
[02:42:51.000 --> 02:42:55.000]  And that's why people that have big yeast infections in their guts and other things are known to
[02:42:55.000 --> 02:42:57.000]  always want sugar in things.
[02:42:57.000 --> 02:42:58.000]  I mean, you see this on the news.
[02:42:58.000 --> 02:42:59.000]  This is what doctors are saying.
[02:42:59.000 --> 02:43:02.000]  And most of what I'm saying is just known.
[02:43:02.000 --> 02:43:05.000]  And then once it gets control of your gut, you're being colonized.
[02:43:05.000 --> 02:43:07.000]  Then it gets control of your sinus.
[02:43:07.000 --> 02:43:10.000]  And then it starts getting into your blood and then it gets into your brain.
[02:43:10.000 --> 02:43:15.000]  And a lot of the new brain tumors you read about are literal fungus tumors growing in
[02:43:15.000 --> 02:43:16.000]  people's brains.
[02:43:16.000 --> 02:43:18.000]  I mean, this is scary stuff.
[02:43:18.000 --> 02:43:20.000]  Now am I saying my CoZX is going to knock all that out?
[02:43:20.000 --> 02:43:21.000]  No.
[02:43:21.000 --> 02:43:26.000]  It's known to go in with concentrated herbs and knock out the slime wall where it's taking
[02:43:26.000 --> 02:43:30.000]  control of your gut in your stomach, in your upper and lower intestines.
[02:43:30.000 --> 02:43:31.000]  Okay.
[02:43:31.000 --> 02:43:36.000]  And just like I've got so many friends and family who obviously don't want to come on
[02:43:36.000 --> 02:43:37.000]  here.
[02:43:37.000 --> 02:43:40.000]  Everybody knows about robotics and it's just established that good probiotics are changing
[02:43:40.000 --> 02:43:43.000]  the world because bad pesticides get in our guts.
[02:43:43.000 --> 02:43:46.000]  They knock out the good bacteria.
[02:43:46.000 --> 02:43:48.000]  Then the bad ones that are immune stay there.
[02:43:48.000 --> 02:43:53.000]  They fill up the area, but then the other areas get filled up with yeast, mold, stuff like
[02:43:53.000 --> 02:43:54.000]  Candida.
[02:43:54.000 --> 02:43:58.000]  And I mean, a lot of people in this office that have been in the military, you name it
[02:43:58.000 --> 02:44:01.000]  for 20 years, had irritable bowel, constantly having problems.
[02:44:01.000 --> 02:44:03.000]  I said, take biome defense.
[02:44:03.000 --> 02:44:06.000]  Two months later, no more irritable bowel.
[02:44:06.000 --> 02:44:11.000]  I have another very close friend who they told has Crohn's-like symptoms.
[02:44:11.000 --> 02:44:14.000]  This is before I ever had our biome defense.
[02:44:14.000 --> 02:44:21.000]  I said, go to Whole Foods, get one of their better full-spectrum antibiotics, and it basically
[02:44:21.000 --> 02:44:23.000]  knocked it out for the person.
[02:44:23.000 --> 02:44:25.000]  We don't have the gut flora we need.
[02:44:25.000 --> 02:44:27.000]  So I went out with group.
[02:44:27.000 --> 02:44:28.000]  We produced biome defense.
[02:44:28.000 --> 02:44:30.000]  Very best out there we could do.
[02:44:30.000 --> 02:44:31.000]  Excellent.
[02:44:31.000 --> 02:44:32.000]  And it goes great with the MycoZX.
[02:44:32.000 --> 02:44:35.000]  But since we mentioned this, I'm going to go to break and come back after this.
[02:44:35.000 --> 02:44:37.000]  Here's Trevor Noah last week.
[02:44:37.000 --> 02:44:38.000]  This is like last Wednesday.
[02:44:38.000 --> 02:44:40.000]  I wasn't going to air it, but now I am.
[02:44:40.000 --> 02:44:45.000]  With some other comedian on there, making jokes about myself and Gwyneth Paltrow, and
[02:44:45.000 --> 02:44:49.000]  not saying what I actually sell, saying what she sells, because she's got some funny names
[02:44:49.000 --> 02:44:50.000]  for her stuff.
[02:44:50.000 --> 02:44:51.000]  We've looked at the ingredients.
[02:44:51.000 --> 02:44:53.000]  It's pretty good stuff.
[02:44:53.000 --> 02:44:56.000]  Up against us and what we're doing.
[02:44:56.000 --> 02:44:59.000]  You know, group has a degree from MIT.
[02:44:59.000 --> 02:45:04.000]  Group has a bunch of degrees, because he has one in nutrition and one as a naturopath
[02:45:04.000 --> 02:45:05.000]  and one as a chiropractor.
[02:45:05.000 --> 02:45:07.000]  They make fun of that.
[02:45:07.000 --> 02:45:09.000]  Again, it's lying by omission.
[02:45:09.000 --> 02:45:10.000]  It's lying by omission.
[02:45:10.000 --> 02:45:12.000]  He's one of the top developers in the country.
[02:45:12.000 --> 02:45:16.000]  But I get stuff developed by the big companies that make stuff for whole foods.
[02:45:16.000 --> 02:45:19.000]  Group makes about half our line, but he's a great guy.
[02:45:19.000 --> 02:45:20.000]  He's highly respected.
[02:45:20.000 --> 02:45:24.000]  But it's like our toothpaste is made by the folks that make toms of Maine.
[02:45:24.000 --> 02:45:25.000]  We just go get the best made.
[02:45:25.000 --> 02:45:26.000]  Colloidal silver.
[02:45:26.000 --> 02:45:28.000]  My wife had a sinus infection.
[02:45:28.000 --> 02:45:30.000]  Antibodies were knocking it out.
[02:45:30.000 --> 02:45:32.000]  Three days ago, I started dumping colloidal silver down her nose.
[02:45:32.000 --> 02:45:35.000]  You have her lay over the bed, put it in, and it's gone away.
[02:45:35.000 --> 02:45:40.000]  Am I saying it's going to help every time? No, but silver is known to go after viruses and bacteria.
