[00:00.000 --> 00:17.760]  From the front lines of the Information War, it's Alex Jones.
[02:27:29.720 --> 02:27:34.720]  I'm sure Trump and others have already drawn up the plans to seize control. They've got to do it.
[02:27:34.720 --> 02:27:39.720]  If we don't have the personnel, it's impossible. We can barely do Harvey, Irma, and Maria.
[02:27:39.720 --> 02:27:45.720]  But what happens if military teams go in and take out the Democratic leaders?
[02:27:45.720 --> 02:27:50.720]  I think that the cities will still burn because once anything disrupts the electricity transfer...
[02:27:50.720 --> 02:27:53.720]  And by takeout, I mean throw the rest in chains.
[02:27:53.720 --> 02:27:58.720]  That won't keep the infrastructure running. You can put them against the wall and shoot them.
[02:27:58.720 --> 02:28:02.720]  It won't fix the EBT system. When the EBT system collapses, which it will,
[02:28:02.720 --> 02:28:05.720]  No, I agree. So why are these idiots going along with this?
[02:28:05.720 --> 02:28:10.720]  They even admit they're such traitors. That's why the private elites have already fled the U.S.
[02:28:10.720 --> 02:28:16.720]  Most of them...remember, lemmings are not trying to commit suicide.
[02:28:16.720 --> 02:28:20.720]  I wrote something called Trapping Feral Pigs and other...
[02:28:20.720 --> 02:28:25.720]  No, I agree. But the virtue signaling leftist mayors and stuff, they don't even know they're going to be left behind during this.
[02:28:25.720 --> 02:28:29.720]  No, they don't like the lemmings. They don't know they're heading out to drown.
[02:28:29.720 --> 02:28:33.720]  They think that there is some rosy Che Guevara future.
[02:28:33.720 --> 02:28:38.720]  But it's going to be hell on earth. It's going to be Bosnia times of Rwanda.
[02:28:38.720 --> 02:28:43.720]  The power goes out in the cities. The infrastructure runs through the cities.
[02:28:43.720 --> 02:28:48.720]  The cities, the urban minority populations in the cities, get a veto on the infrastructure.
[02:28:48.720 --> 02:28:51.720]  Are they planning to launch this imminently?
[02:28:53.720 --> 02:28:57.720]  It's not just our water we need to filter. It's not just our food that needs to be cleaned.
[02:28:57.720 --> 02:29:00.720]  It's the air we're breathing, especially for our children.
[02:29:00.720 --> 02:29:06.720]  The artificial particulates of the chemicals is absolutely weighing down our immune systems.
[02:29:06.720 --> 02:29:12.720]  The same team based right here in America that brought you the Alexa Pure Groundbreaking Water Filtration Systems
[02:29:12.720 --> 02:29:15.720]  have now developed Alexa Pure Breeze.
[02:29:15.720 --> 02:29:20.720]  Whether it's your home or office, you owe it to yourself, your coworkers, your family, your children,
[02:29:20.720 --> 02:29:23.720]  to the best job you can to purify your air.
[02:29:23.720 --> 02:29:28.720]  The elite are masters at poisoning our environment, while themselves doing things that mitigate
[02:29:28.720 --> 02:29:33.720]  or avoid most toxic effects for themselves. The general public doesn't.
[02:29:33.720 --> 02:29:37.720]  The Alexa Pure Breeze would be a steal at $300, $400, $500.
[02:29:37.720 --> 02:29:41.720]  One of these systems can keep 800 square feet incredibly clean.
[02:29:41.720 --> 02:29:43.720]  This is a system I'm personally putting in throughout my house,
[02:29:43.720 --> 02:29:47.720]  replacing older, more expensive filters that didn't do as good a job.
[02:29:47.720 --> 02:29:54.720]  Find out why this system is so revolutionary today at infowarstore.com.
[02:30:17.720 --> 02:30:24.720]  Our amazing mouthwash features natural oils and ancient ingredients used since Aboriginal and Biblical times.
[02:30:24.720 --> 02:30:29.720]  Instead of containing fluoride, our super blue line is floated with the good halogen iodine
[02:30:29.720 --> 02:30:34.720]  and an array of other beneficial compounds that have been hand selected for their oral health benefits.
[02:30:34.720 --> 02:30:41.720]  Super blue, fluoride-free mouthwash and toothpaste are the first and only to contain all of these natural ingredients.
[02:30:41.720 --> 02:30:48.720]  Xylitol, nano-silver and iodine. Notice the difference with our super blue, fluoride-free products.
[02:30:48.720 --> 02:30:53.720]  Refresh your breath and invigorate your oral health routine at infowarstore.com.
[02:30:53.720 --> 02:31:11.720]  You deserve a deep restful sleep with Knockout by Infowars Life. Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract and melatonin.
[02:31:11.720 --> 02:31:16.720]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[02:31:16.720 --> 02:31:24.720]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[02:31:24.720 --> 02:31:32.720]  Our natural mixture harnesses the power of ten known ingredients to let your body relax and get the sleep you need.
[02:31:32.720 --> 02:31:42.720]  Wake up refreshed and take on the day. Infowars Life wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[02:31:42.720 --> 02:31:46.720]  Get the sleep you deserve and experience the power of Knockout.
[02:31:46.720 --> 02:32:12.720]  Head on over to infowarslife.com and say goodbye to fatigue. That's infowarslife.com.
[02:32:12.720 --> 02:32:21.720]  And now for the third seed. Our super high quality nascent iodine is an essential mineral sourced of 99.99% ultra pure deep earth iodine crystals.
[02:32:21.720 --> 02:32:29.720]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue and organ in the body.
[02:32:29.720 --> 02:32:36.720]  With inadequate thyroid hormones, you may experience slow metabolism, lethargy, weight gain and overall brain fog.
[02:32:36.720 --> 02:32:42.720]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body.
[02:32:42.720 --> 02:32:46.720]  Take control of your chemistry today with this super combo.
[02:32:46.720 --> 02:32:57.720]  Discover the power of Survival Shield X2 and BioTrue Selenium at infowarslife.com.
[02:32:57.720 --> 02:33:10.720]  You're listening to the Alex Jones show.
[02:33:10.720 --> 02:33:19.720]  If you're a whistleblower or somebody that was there in Las Vegas and you want to call us specifically, if you were there and have intel, please leave the lines open.
[02:33:19.720 --> 02:33:28.720]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the info war.
[02:33:28.720 --> 02:33:39.720]  If you are a witness or have intel, like the lady that said that folks came in and said you better get out of here, you're about to die, which looks very credible and matches the description of some of the other folks that people saw.
[02:33:39.720 --> 02:33:52.720]  I'd like to hear from you specifically. Please don't call the normal number. It's 877-789-2539. That's our in-house number. 877-789-2539.
[02:33:52.720 --> 02:33:59.720]  Specifically for eyewitnesses, victims or their families, folks in Vegas, first responders, law enforcement, military, you name it.
[02:33:59.720 --> 02:34:09.720]  877-789-2539. Matt Brackens, our guest, and we're about to get David Knight to pop in with us as well. I'll probably ride shotgun some in the next hour that Jack Pasobox is going to be hosting.
[02:34:09.720 --> 02:34:17.720]  And then the war room is going to go for three hours live after that. We've added six hours a day of more live radio slash TV transmissions.
[02:34:17.720 --> 02:34:27.720]  I'm hiring a lot of other crews, a lot of other researchers, so we can send people to Vegas, send folks to Puerto Rico. That's all in the works, but it takes money, it takes energy, it takes time.
[02:34:27.720 --> 02:34:34.720]  We sell products to do that. InfoWarsStore, that's one word, infowarsstore.com.
[02:34:34.720 --> 02:34:42.720]  And quite frankly, I was up working late last night and I've been up since 6 a.m. and I've been here at the office since 8 a.m. working.
[02:34:42.720 --> 02:34:50.720]  And I'm not tired, but I know as soon as the adrenaline's over in a couple hours and I get off air that I'm going to be tired for a couple hours, then I get energy back.
[02:34:50.720 --> 02:34:55.720]  But I'm not going to be tired because I don't even do it every day. A lot of folks take them all the time, take two or three of them.
[02:34:55.720 --> 02:35:02.720]  I just take one every couple of days when I need it, sometimes a couple more, if I'm really working 24 hours a day when I do coast-to-coast a.m.
[02:35:02.720 --> 02:35:12.720]  I've got a Brainforce Plus, now Stronger Pill, 20% more caplets, powder caplets, the absorbent better, and each bottled, 50% off.
[02:35:12.720 --> 02:35:21.720]  And by the way, I'm not doing 50% off because it's hard to sell. It is overall our best seller. It's been sold out for months.
