[00:00.000 --> 00:02.000]  You
[2:21:16.040 --> 2:21:23.200]  Donald Trump that is my biggest frustration and it's like beating your
[2:21:23.200 --> 2:21:29.000]  head against the wall when you have leftist and liberal organizations funding
[2:21:29.000 --> 2:21:33.160]  the women's March funding the Me Too movement and then Joe Biden and Bill
[2:21:33.160 --> 2:21:37.880]  Clinton have the same people that go to those marches pay hundreds of dollars to
[2:21:37.880 --> 2:21:44.920]  see them speak at a book tour whoa man like if that's not Twilight Zone if
[2:21:44.920 --> 2:21:51.600]  that's not 1984 somebody come wake me up from this nightmare and that's the
[2:21:51.600 --> 2:21:54.840]  reality of the situation and I was beginning to lose my cool in the last
[2:21:54.840 --> 2:21:59.400]  segment so I'm gonna open up the phone lines and we're gonna go to some of
[2:21:59.400 --> 2:22:03.240]  these callers before I just totally blow up here on air so I'm opening up the
[2:22:03.240 --> 2:22:07.640]  phone lines now well I'm just gonna take your calls just we'll take your calls
[2:22:07.640 --> 2:22:15.280]  to the rest of the show here interspersed with news 1877 789 Alex 1877 789 Alex
[2:22:15.280 --> 2:22:18.440]  will be taking your calls for the remainder of the show mainly just from
[2:22:18.440 --> 2:22:22.480]  my own mental health so that I don't go absolutely crazy because it's nice to
[2:22:22.480 --> 2:22:27.000]  hear from educated people it's nice to hear from people that care about the
[2:22:27.000 --> 2:22:31.680]  future and care about this country and understand why America is so important
[2:22:31.680 --> 2:22:35.520]  to the world so I'm gonna go to the audience today to just kind of ease
[2:22:35.520 --> 2:22:40.400]  some of my frustration at the absolute total ignorance of the population and
[2:22:40.400 --> 2:22:45.440]  then there's another level of frustration the only way that you're that
[2:22:45.440 --> 2:22:51.560]  ignorant in the year 2018 is because you choose to be the only way that you fall
[2:22:51.560 --> 2:22:56.720]  for a Barack Obama the only way you fall for a CNN and an MSNBC headline is
[2:22:56.720 --> 2:23:01.240]  because you choose to be ignorant you choose to be a brainwashed fool it's
[2:23:01.240 --> 2:23:06.800]  like Kanye West said it's like 300 years of slavery sounds like a choice still
[2:23:06.800 --> 2:23:11.400]  falling for the fake news on Trump sounds like a choice still falling for
[2:23:11.400 --> 2:23:16.640]  Obama and Biden and the deep state sounds like a choice still falling for
[2:23:16.640 --> 2:23:22.840]  Russian collusion oh my god can you imagine believing in Russian collusion
[2:23:22.840 --> 2:23:29.840]  oh oh even though it's Hillary and the Democrats with Russian collusion all
[2:23:29.840 --> 2:23:33.640]  over their damn shirt see this is what I'm saying I'm getting mad so we're gonna
[2:23:33.640 --> 2:23:37.200]  open up the phone lines I need to calm down because we are coming back I mean
[2:23:37.200 --> 2:23:42.040]  we are having the victories I just want everybody on my team man I just want
[2:23:42.040 --> 2:23:47.160]  everybody on the team that's all it is and I'm sitting here and it's like the
[2:23:47.160 --> 2:23:50.960]  people are drowning they've fallen off the yacht they don't know how to swim
[2:23:50.960 --> 2:23:54.080]  and I'm like hey you know give me it give me your hand I'm gonna pull you on
[2:23:54.080 --> 2:23:57.000]  board let's go we're moving forward come on and they're like no I don't want to
[2:23:57.000 --> 2:24:00.920]  touch your hand you're trying to kill me you're a Russian agent you're fake news
[2:24:00.920 --> 2:24:05.640]  you're gonna pull your hand away it's not even a real hand I'm like dude just
[2:24:05.640 --> 2:24:11.560]  grab my hand just grab my hand no CNN and MSNBC said you're fake news I can't
[2:24:11.560 --> 2:24:15.880]  grab your hand I'm gonna drown I'm gonna die with President Obama in the deep
[2:24:15.880 --> 2:24:19.760]  state because that's what the brainwashing tells me but they think
[2:24:19.760 --> 2:24:23.600]  they're going to get a lifeline they think the deep state is gonna throw them
[2:24:23.600 --> 2:24:30.840]  an inner tube you're going to drown huh let me just calm down and we're gonna
[2:24:30.840 --> 2:24:36.920]  aggregate some calls here and let me remind you oh boy you know do me a
[2:24:36.920 --> 2:24:42.960]  favor can you just do me a favor please and go to info wars store.com and get
[2:24:42.960 --> 2:24:47.400]  yourself some nascent iodine survival shield x2 that's 50% off get yourself
[2:24:47.400 --> 2:24:52.440]  some brainforce plus that's 50% off right now the real red pill plus 50% off
[2:24:52.440 --> 2:24:58.800]  silver bullet folks go get 20 bottles of silver bullet right now at 50% off and
[2:24:58.800 --> 2:25:03.680]  free shipping you you're gonna need it for anything you can put silver in
[2:25:03.680 --> 2:25:09.200]  anything I was talking to one of our crew members here who's been here forever
[2:25:09.200 --> 2:25:12.440]  about the powers of silver he's like yeah you can put it in your shampoo you
[2:25:12.440 --> 2:25:18.080]  can put it in your hand soap we put it in our toothpaste I have a water
[2:25:18.080 --> 2:25:21.320]  flosher at home I put it in that you put it in everything man it's silver it's
[2:25:21.320 --> 2:25:25.480]  great it's healthy it builds your immune system we got a 50% off right now top
[2:25:25.480 --> 2:25:30.280]  quality get 20 bottles of it put it in your hand soap put it in your shampoo
[2:25:30.280 --> 2:25:35.760]  put it in your body wash put it in your mouthwash put it in everything you get
[2:25:35.760 --> 2:25:40.880]  a cut you get an abrasion you put it on that it stops scarring it helps healing
[2:25:40.880 --> 2:25:46.240]  faster it's amazing 50% off right now info wars store.com and free shipping
[2:25:46.240 --> 2:25:50.480]  store-wide this is the last chance folks the last chance for the super summer
[2:25:50.480 --> 2:25:56.080]  sale now my guess is this is probably going to last and then conclude through
[2:25:56.080 --> 2:26:01.280]  the 34-hour live broadcast spectacular that we're launching Thursday morning
[2:26:01.280 --> 2:26:06.560]  8 a.m. with David Knight June 14th that's President Trump's birthday that's
[2:26:06.560 --> 2:26:13.720]  also the day the Inspector General Michael Horowitz's report comes out on
[2:26:13.720 --> 2:26:19.400]  why Hillary Clinton received special treatment from the Obama Justice
[2:26:19.400 --> 2:26:25.320]  Department and from the Obama FBI it's going to totally destroy this whole
[2:26:25.320 --> 2:26:33.200]  thing folks and what's crazy about it is it doesn't really seem like it in the
[2:26:33.200 --> 2:26:41.360]  aggregate but this will actually be the source of everything else that followed
[2:26:41.360 --> 2:26:46.440]  the spy gate the Russian collusion gate all of that stuff actually can be
[2:26:46.440 --> 2:26:53.000]  sourced with James Comey and Loretta Lynch riding Hillary Clinton off early
[2:26:53.000 --> 2:26:59.080]  now let me explain why that is Hillary Clinton cut deals with Loretta Lynch
[2:26:59.080 --> 2:27:05.800]  and who knows who else maybe even Obama maybe Comey they cut deals all assuming
[2:27:05.800 --> 2:27:09.000]  Hillary Clinton would win they had the corporate media behind them they had the
[2:27:09.000 --> 2:27:13.520]  rigged elections behind them they had all the money behind them they thought
[2:27:13.520 --> 2:27:16.560]  they had a path to victory but they didn't even think they would be facing
[2:27:16.560 --> 2:27:20.560]  Trump so when Trump got the Republican nomination all the sudden they had to
[2:27:20.560 --> 2:27:24.040]  kick it to the next level even though they still assumed they would win
[2:27:24.040 --> 2:27:28.600]  Trump was a real threat because he was an outsider so if it was Bush that got
[2:27:28.600 --> 2:27:32.440]  in and probably be fine they wouldn't really worry about it even Cruz you know
[2:27:32.440 --> 2:27:36.200]  he's from the political establishment so okay they can work with that but
[2:27:36.200 --> 2:27:44.600]  Trump an outsider a success story a true story of the American dream that sent a
[2:27:44.600 --> 2:27:49.720]  little panic so what did they do they spied on him they made up the Russian
[2:27:49.720 --> 2:27:52.960]  collusion narrative and they did all this stuff and Hillary cut a bunch of
[2:27:52.960 --> 2:28:00.040]  deals but it all originates from Comey and Loretta Lynch dropping the email
[2:28:00.040 --> 2:28:08.360]  investigation so she would win that's the origins of all of this it was a rig
[2:28:08.360 --> 2:28:14.440]  from the beginning folks think about it they stole it from Bernie Sanders okay
[2:28:14.440 --> 2:28:19.760]  and then they put Hillary Clinton in as the Democrat nominee a walking corpse a
[2:28:19.760 --> 2:28:24.760]  woman who couldn't even campaign because she was so sick a woman who fell down
[2:28:24.760 --> 2:28:28.160]  multiple times because she was sick a woman who had to wear seizure glasses
[2:28:28.160 --> 2:28:31.480]  because she was sick a woman now walking around in a back brace because she's
[2:28:31.480 --> 2:28:37.640]  sick that's who they were going to give you a walking corpse Hillary Clinton do
[2:28:37.640 --> 2:28:41.960]  you see how rigged this is do you see how fake it's all been Trump is the
[2:28:41.960 --> 2:28:48.600]  realest thing to happen in America since I don't even know I don't even know
[2:28:48.600 --> 2:28:55.640]  Trump is the realest thing to happen to America probably in my life if you like
[2:28:55.640 --> 2:28:59.200]  alkaline water or know someone that does you're going to love the Dylan living
[2:28:59.200 --> 2:29:03.400]  water bottle it creates alkaline water on the go while reducing plastic waste and
[2:29:03.400 --> 2:29:07.040]  saving you money made with surgical grade stainless steel the Dylan bottle
[2:29:07.040 --> 2:29:11.360]  increases the pH up to nine to deliver both alkaline and antioxidant water
[2:29:11.360 --> 2:29:15.120]  anywhere you want it alkaline water is healthier tastes better and can even
[2:29:15.120 --> 2:29:18.640]  boost energy the Dylan bottle makes it easy and affordable to be healthy and
[2:29:18.640 --> 2:29:23.200]  achieve optimal hydration get your Dylan bottle today at BYLN.co
[2:29:23.200 --> 2:29:29.880]  that's BYLN.co you have been lied to my name is Kevin ship I'm a former
[2:29:29.880 --> 2:29:34.400]  decorated CIA officer finally someone has come out and written what I think is
[2:29:34.400 --> 2:29:38.280]  the best ex Mose on the shadow government ever we're in a constitutional
[2:29:38.280 --> 2:29:43.160]  crisis and our government is now being run ruled by a shadow government we
[2:29:43.160 --> 2:29:45.640]  got to get this out because just because you're awake folks doesn't mean other
[2:29:45.640 --> 2:29:49.000]  people are this is critical to get to read a good library to give you the
[2:29:49.000 --> 2:29:55.840]  courage to get him right now at KillingUncleSanBuck.com KillingUncleSanBuck.com
[2:29:56.440 --> 2:30:01.560]  Patrick in the great nation of Australia you're on the air worldwide
[2:30:01.560 --> 2:30:07.120]  thanks for holding. Hey Alex mate I've been following you since I was 14 and I'm 32 now I
[2:30:07.120 --> 2:30:11.800]  remember back when info wars and prison planet it was just blue text on a white
[2:30:11.800 --> 2:30:16.120]  screen and I had to load down the page on my dial-up internet and I thought it was
[2:30:16.120 --> 2:30:20.080]  pretty cool and read all the books and seen all the DVDs and followed all your
[2:30:20.080 --> 2:30:23.880]  guests and I've been using your product since the first iteration of survival
[2:30:23.880 --> 2:30:29.000]  shields and since then I'm on the X2 the super male vitality the caveman the real
[2:30:29.000 --> 2:30:34.040]  red pill micro ZX body it's all amazing thank you brother yeah and I wanted to say
