[00:00.000 --> 00:02.060]  you
[2:26:01.380 --> 2:26:07.780]  The patent foundation. I mean watch it. Have we spent time and time and time again on something that's clearly been disproved
[2:26:08.180 --> 2:26:11.700]  Over and over and over again, and that's what gobel says
[2:26:12.180 --> 2:26:17.300]  A lie told wants to lie a lie told repeatedly over and over again becomes a truth and that's what they're doing
[2:26:17.540 --> 2:26:23.700]  That's why that's that's their whole narrative. Well, that's what Jerome Corsi was talking about how to shut down that propaganda narrative
[2:26:23.700 --> 2:26:25.700]  It's a very specific technique
[2:26:26.580 --> 2:26:29.380]  and a lot of times you just you're not going to be able to
[2:26:29.380 --> 2:26:31.380]  Disprove
[2:26:31.460 --> 2:26:38.100]  Uh, something that never existed. Okay, that's what they want you to try to do and so we're there to analyze what they're saying
[2:26:38.180 --> 2:26:40.180]  We're there to expose what they're saying
[2:26:40.260 --> 2:26:44.900]  But we also understand we're not the only ones who are awake. We've got a lot of people out there
[2:26:44.900 --> 2:26:48.020]  We know that from social media. That's the key thing about the internet and social media
[2:26:48.340 --> 2:26:55.460]  Is that this allowed us to connect with other people who know what's going on? They know that this is a lie and to
[2:26:56.260 --> 2:26:57.380]  transcend
[2:26:57.380 --> 2:27:00.660]  This captive narrative that people like Tom Brokow
[2:27:01.300 --> 2:27:06.020]  Made a career out of lying to the public feeding them government press releases
[2:27:06.340 --> 2:27:09.380]  Telling them that's the truth if you disagree with the
[2:27:09.940 --> 2:27:14.100]  Government's official story about the JFK assassination that's a conspiracy theory
[2:27:14.100 --> 2:27:20.180]  That's when they started using that term and so that's the way they shut down anything if you question any of the details of any of their
[2:27:20.660 --> 2:27:26.660]  Official narratives no matter how ridiculous they are then they're going to call you a conspiracy theorist
[2:27:26.660 --> 2:27:30.740]  It's a very weaponized method, but people are getting around that
[2:27:30.740 --> 2:27:33.700]  that's why they're trying to use the next level is to go through and
[2:27:34.420 --> 2:27:38.500]  Try to shut down social media try to take over control the internet because that's
[2:27:39.140 --> 2:27:41.540]  What is allowed people to transcend this narrative?
[2:27:41.940 --> 2:27:48.660]  They don't control the information anymore. Tom Brokow is a dinosaur fossil from the past and he doesn't even realize it
[2:27:48.980 --> 2:27:54.180]  And and because he's trying to hand the baton to Kelly and or Megan Kelly and she doesn't well
[2:27:54.180 --> 2:27:59.460]  And they're already self-censoring social media or soft censoring social media soft censoring google results
[2:27:59.460 --> 2:28:00.500]  They don't do the hard thing yet
[2:28:00.500 --> 2:28:05.700]  They kind of are just kind of just rolling it out softly introducing it so that the people don't freak out like oh
[2:28:05.700 --> 2:28:08.420]  You're filtering my search results even though that's exactly
[2:28:08.980 --> 2:28:09.620]  What they're doing
[2:28:09.620 --> 2:28:14.340]  I remember being a private in the army when I first joined and I remember getting into a debate with one of my drill
[2:28:14.740 --> 2:28:18.500]  Real drill sergeants about the news and how he was kind of a woke guy
[2:28:18.500 --> 2:28:20.180]  He was kind of he kind of it was going on
[2:28:20.180 --> 2:28:24.740]  But I was kind of stubborn in my ways still and I was like no I was like fox news fair and balanced
[2:28:24.740 --> 2:28:26.900]  I was like that's real news. They're not going to lie to us
[2:28:27.460 --> 2:28:30.820]  And and and then I deploy fast for a little bit and I see that
[2:28:31.460 --> 2:28:36.660]  The movie about 9 11 loose change and all that my whole mind changes. I get red pill in this one film and
[2:28:37.380 --> 2:28:41.140]  One of the first big reports every day the info wars with jacari in Ferguson
[2:28:41.460 --> 2:28:44.660]  And I remember sitting there because I had this whole area roped off
[2:28:44.660 --> 2:28:50.500]  The media staging area the media staging area and they these guys were just like so happy to be in this area
[2:28:50.740 --> 2:28:54.020]  And all I wanted to do was get out of that area and actually go see what was going on
[2:28:54.020 --> 2:28:58.020]  And they were and they were they were telling us that they would arrest us if we left that area
[2:28:58.260 --> 2:29:02.820]  I would see the police come at the end of the night and go. Okay. This is what happened. Yeah, and they would go
[2:29:02.900 --> 2:29:07.300]  Well, apparently we were live right now from Ferguson, Missouri. This is what we saw. No, you didn't see it
[2:29:07.780 --> 2:29:10.020]  You know what this is we saw this press release
[2:29:10.020 --> 2:29:14.420]  This is actually an interesting an interesting talking point an interesting discussion to have
[2:29:14.900 --> 2:29:20.020]  You know because I was in Ferguson with you and and there's been an amazing kind of changing of
[2:29:20.820 --> 2:29:26.260]  Of everything that's happened since Ferguson because I was of the same belief as you when I was in Ferguson
[2:29:26.260 --> 2:29:28.260]  I saw the police lying about what they were doing
[2:29:28.500 --> 2:29:31.780]  The police tactics that they used in Ferguson were awful and again
[2:29:32.020 --> 2:29:35.780]  This is this is this has nothing to do with that what actually happened or didn't happen to mike brown
[2:29:36.020 --> 2:29:38.020]  This is just in the aftermath
[2:29:38.020 --> 2:29:42.980]  The one thing that they did remember this was the second night. They said we're not using gas
[2:29:43.060 --> 2:29:48.340]  We're not using gas canisters and then they're literally firing the gas canisters into the crowd
[2:29:48.740 --> 2:29:53.300]  I was sitting there filming so I got shot and I'm like this looks like gas. What is going on?
[2:29:53.460 --> 2:29:57.380]  You're clearly firing gas. I was live the police officer standing right next to me. No not gas
[2:29:57.460 --> 2:30:00.420]  We're not using gas tonight. Nope. Not gas about 30 minutes later
[2:30:00.420 --> 2:30:08.420]  Joe Biggs and jacari jackson come sprinting back into the media literally crying coughing hacking their lungs out vomiting and they're like
[2:30:08.500 --> 2:30:11.460]  We just got gassed. We just got gassed. They're using the gas out there
[2:30:11.700 --> 2:30:16.500]  And I immediately turned to the to police officer. I'm like you said they weren't using gas or and he's like we're not using gas
[2:30:16.820 --> 2:30:20.420]  And and you're literally like coiled over dying my your conspiracy theories
[2:30:20.420 --> 2:30:25.780]  Oh, my eyes were blood red because at this point in time me and jacari had been chased out by an m-wrap about a mile
[2:30:26.180 --> 2:30:27.460]  outside of Ferguson
[2:30:27.460 --> 2:30:31.540]  When you saw us we had just run back in I was angry. I was oh, yeah
[2:30:31.780 --> 2:30:36.980]  Oh, my gosh, dude called me and he goes, uh, right now on the news. You're saying that no gases use that trills
[2:30:36.980 --> 2:30:39.780]  Like that's complete total crap. No, no, you came back
[2:30:41.140 --> 2:30:45.620]  You came to find the camera and the reporter didn't you cbs? Yeah, I was like, where are they at?
[2:30:45.780 --> 2:30:48.740]  Where are they at? And I run over there and I see him. I was like you guys are lying
[2:30:49.220 --> 2:30:51.220]  Yeah, I just see him going
[2:30:51.220 --> 2:30:57.220]  Oh, but the amazing thing is but but but it's weird because there's been kind of a changing of the approach or a weird
[2:30:57.460 --> 2:31:01.860]  Basically because of antifa now because of the trump protests and how violent they've gotten
[2:31:02.340 --> 2:31:07.300]  The police have actually kind of had to change their stance or we've had to change our stance on the police because it's like
[2:31:07.380 --> 2:31:10.500]  Hey, somebody has to do something about antifa. These people are out of control
[2:31:10.740 --> 2:31:13.700]  We're on the march the empires on the run
[2:31:13.700 --> 2:31:21.060]  Alex Jones and the gcn radio network
[2:31:22.500 --> 2:31:30.180]  Anarchists and antifa activists continue to engage in sporadic street battles across the country
[2:31:30.260 --> 2:31:37.780]  And they are targeting trump supporters and that means extremism experts are now focusing on the left
[2:31:37.780 --> 2:31:45.940]  Retired lieutenant colonel anthony Schaefer recently appeared on fox and friends and gave the mainstream media a dose of the truth
[2:31:46.020 --> 2:31:52.180]  The progressive left has been radicalized and they want a civil war and the pathology is clear
[2:31:52.580 --> 2:31:57.620]  If one side begins to act violently you have inevitably the other side starting to come back
[2:31:57.780 --> 2:31:58.660]  It always happens
[2:31:58.660 --> 2:32:02.660]  So we we have to understand if the government does not stop the violence on the left
[2:32:02.660 --> 2:32:10.020]  You'll see more violence on the right retaliation. It's inevitable. Meanwhile info wars continues to expose how the global elite
[2:32:10.260 --> 2:32:18.100]  Are orchestrating a destabilization program to take down America and you are the resistance
[2:32:18.660 --> 2:32:24.100]  You can learn more right now at info wars.com. It's not just our water. We need to filter
[2:32:24.180 --> 2:32:30.660]  It's not just our food that needs to be cleaned. It's the air we're breathing especially for our children the artificial particulates
[2:32:30.660 --> 2:32:34.980]  But the chemicals is absolutely weighing down our immune systems
[2:32:35.140 --> 2:32:42.580]  The same team based right here in america that brought you the elixir pure groundbreaking water filtration systems have now developed
[2:32:42.740 --> 2:32:49.220]  Elixir pure breeze whether it's your home or office. Yo, it's yourself your co workers your family your children
[2:32:49.380 --> 2:32:56.820]  Through the best job you can to purify your air the elite are masters at poisoning our environment while themselves doing things that mitigate
[2:32:56.820 --> 2:33:00.900]  Or avoid most of the toxic effects for themselves. The general public doesn't
[2:33:02.020 --> 2:33:05.780]  The elixir pure breeze would be a steal at 300 400 500 dollars
[2:33:05.940 --> 2:33:10.420]  One of these systems can keep 800 square feet incredibly clean. This is a system
[2:33:10.420 --> 2:33:16.020]  I'm personally putting in throughout my house replacing older more expensive filters that didn't do as good a job
[2:33:16.260 --> 2:33:20.500]  Find out why this system is so revolutionary today and then fullwarstore.com
[2:33:20.500 --> 2:33:27.220]  Thousands of years ago. There was a basic form of chivalry
