[00:00.000 --> 00:15.240]  The
[02:34:59.840 --> 02:35:01.840]  Exactly, they banned it from even communicating.
[02:35:01.840 --> 02:35:03.840]  So we've seen what the EU model looks like.
[02:35:03.840 --> 02:35:05.840]  We've seen what the Chinese social credit model looks like.
[02:35:05.840 --> 02:35:06.840]  They're just accelerating.
[02:35:06.840 --> 02:35:08.840]  So we're in a technocracy.
[02:35:08.840 --> 02:35:09.840]  Absolutely.
[02:35:09.840 --> 02:35:10.840]  And it should be outlawed.
[02:35:10.840 --> 02:35:12.840]  The government should be able to see the Republicans.
[02:35:12.840 --> 02:35:13.840]  I think even some of the Trumps will go,
[02:35:13.840 --> 02:35:15.840]  well, wait, it's a power we'll get in control of.
[02:35:15.840 --> 02:35:16.840]  No, you won't.
[02:35:16.840 --> 02:35:17.840]  Get rid of it.
[02:35:17.840 --> 02:35:18.840]  Stop it.
[02:35:18.840 --> 02:35:19.840]  Precisely.
[02:35:19.840 --> 02:35:20.840]  It's a direct threat to the core foundational,
[02:35:20.840 --> 02:35:22.840]  fundamental freedoms of the United States Constitution
[02:35:22.840 --> 02:35:23.840]  and the Bill of Rights.
[02:35:23.840 --> 02:35:24.840]  So if you go back to Rhode Island
[02:35:24.840 --> 02:35:27.840]  where all of my Barnes family members are from
[02:35:27.840 --> 02:35:28.840]  back at the time of the Constitution,
[02:35:28.840 --> 02:35:30.840]  you go and you look at the old voting rolls
[02:35:30.840 --> 02:35:32.840]  and you say they all voted no against the Constitution
[02:35:32.840 --> 02:35:34.840]  because it did not yet include the Bill of Rights.
[02:35:34.840 --> 02:35:36.840]  They would only approve of it once it had the
[02:35:36.840 --> 02:35:37.840]  Bill of Rights in it.
[02:35:37.840 --> 02:35:38.840]  And the very first amendment,
[02:35:38.840 --> 02:35:40.840]  the very first part of that first Bill of Rights
[02:35:40.840 --> 02:35:43.840]  is that no law can pass or nothing should happen
[02:35:43.840 --> 02:35:46.840]  in civil society that abridges the freedom of press
[02:35:46.840 --> 02:35:47.840]  or freedom of speech.
[02:35:47.840 --> 02:35:49.840]  So what is it in individuals?
[02:35:49.840 --> 02:35:52.840]  Because I've found powerful, smart, cool people
[02:35:52.840 --> 02:35:54.840]  always believe in free speech because they're so confident.
[02:35:54.840 --> 02:35:56.840]  There's always kind of weird technocrats,
[02:35:56.840 --> 02:35:58.840]  serpent people that don't.
[02:35:58.840 --> 02:35:59.840]  And there's kind of dumbed down folks
[02:35:59.840 --> 02:36:00.840]  that don't agree with speech either.
[02:36:00.840 --> 02:36:03.840]  But I just don't get why other people don't value it.
[02:36:03.840 --> 02:36:05.840]  It obviously creates a better civilization.
[02:36:05.840 --> 02:36:06.840]  What's happened?
[02:36:06.840 --> 02:36:08.840]  I think there's a lot of good professors in sociology
[02:36:08.840 --> 02:36:10.840]  and other areas who have described it.
[02:36:10.840 --> 02:36:12.840]  It's basically a safe space culture
[02:36:12.840 --> 02:36:15.840]  that due to the media overreacting to kidnapping stories
[02:36:15.840 --> 02:36:17.840]  in the 80s and the 90s,
[02:36:17.840 --> 02:36:18.840]  what happened was an entire generation...
[02:36:18.840 --> 02:36:19.840]  We're wimps now.
[02:36:19.840 --> 02:36:20.840]  Absolutely.
[02:36:20.840 --> 02:36:21.840]  And now even lawyers that are suing us
[02:36:21.840 --> 02:36:23.840]  and saying horrible things about me,
[02:36:23.840 --> 02:36:25.840]  they're like, but you can't talk about me.
[02:36:25.840 --> 02:36:27.840]  You're making me not safe.
[02:36:27.840 --> 02:36:29.840]  We're not saying anything violent to them.
[02:36:29.840 --> 02:36:30.840]  It's the entitlement.
[02:36:30.840 --> 02:36:32.840]  I'm going to sue you and destroy you,
[02:36:32.840 --> 02:36:33.840]  and you don't say I'm a bad person.
[02:36:33.840 --> 02:36:34.840]  You take it.
[02:36:34.840 --> 02:36:36.840]  I'm in a safe space.
[02:36:36.840 --> 02:36:37.840]  The entire safe space culture...
[02:36:37.840 --> 02:36:39.840]  Save me, ooh!
[02:36:39.840 --> 02:36:41.840]  The entire safe space culture has embraced that.
[02:36:41.840 --> 02:36:43.840]  So you can have a be a lawyer,
[02:36:43.840 --> 02:36:44.840]  have a different point of view,
[02:36:44.840 --> 02:36:45.840]  a different perspective,
[02:36:45.840 --> 02:36:47.840]  and nobody wants anything bad to happen
[02:36:47.840 --> 02:36:49.840]  to anybody out there, period.
[02:36:49.840 --> 02:36:51.840]  Like I said, that's a big story out right now.
[02:36:51.840 --> 02:36:54.840]  It's like, how dare Alice Jones's lawyer fight back?
[02:36:54.840 --> 02:36:55.840]  It needs to be banned.
[02:36:55.840 --> 02:36:56.840]  Exactly.
[02:36:56.840 --> 02:36:58.840]  Do people think they get oxygen next?
[02:36:58.840 --> 02:36:59.840]  Exactly.
[02:36:59.840 --> 02:37:00.840]  They have Daily Beast and other people out there
[02:37:00.840 --> 02:37:02.840]  promoting the idea that I should not be allowed
[02:37:02.840 --> 02:37:04.840]  to defend you in the public arena.
[02:37:04.840 --> 02:37:05.840]  I should not be allowed to defend you
[02:37:05.840 --> 02:37:06.840]  in the court of public opinion.
[02:37:06.840 --> 02:37:09.840]  I should not be allowed to speak my own state of mind,
[02:37:09.840 --> 02:37:10.840]  my own point of view on this,
[02:37:10.840 --> 02:37:12.840]  because I've been speaking about this...
[02:37:12.840 --> 02:37:14.840]  Well, they run around like rabid dogs attacking us.
[02:37:14.840 --> 02:37:16.840]  Oh, and all kinds of attacks,
[02:37:16.840 --> 02:37:18.840]  attacks of coming all over the place
[02:37:18.840 --> 02:37:19.840]  from the institutional press
[02:37:19.840 --> 02:37:21.840]  and from powerful politicians.
[02:37:21.840 --> 02:37:22.840]  When you appear to someone like Senator Murphy
[02:37:22.840 --> 02:37:24.840]  going on Meet the Press to say,
[02:37:24.840 --> 02:37:26.840]  you should be banned from being ever...
[02:37:26.840 --> 02:37:27.840]  To save America.
[02:37:27.840 --> 02:37:28.840]  Exactly.
[02:37:28.840 --> 02:37:30.840]  Which is, I mean, the degree of double deception there.
[02:37:30.840 --> 02:37:33.840]  You cannot save America by banning anyone's speech.
[02:37:33.840 --> 02:37:35.840]  You kill America by banning anyone's speech.
[02:37:35.840 --> 02:37:38.840]  Let's bring in Raheem Kasam,
[02:37:38.840 --> 02:37:40.840]  great researcher, great journalist.
[02:37:40.840 --> 02:37:42.840]  He's been on the show before at Raheem Kasam
[02:37:42.840 --> 02:37:44.840]  for now on Twitter.
[02:37:44.840 --> 02:37:46.840]  They've relaunched human events.
[02:37:46.840 --> 02:37:49.840]  I was in high school and had my job
[02:37:49.840 --> 02:37:51.840]  at the golf course after hours,
[02:37:51.840 --> 02:37:53.840]  and I remember ordering human events,
[02:37:53.840 --> 02:37:55.840]  and it came, I guess, every week or something
[02:37:55.840 --> 02:37:57.840]  in the mailbox.
[02:37:57.840 --> 02:37:58.840]  But they've relaunched it.
[02:37:58.840 --> 02:37:59.840]  Congratulations on that.
[02:37:59.840 --> 02:38:00.840]  We'll talk about it.
[02:38:00.840 --> 02:38:02.840]  But what do you make of this,
[02:38:02.840 --> 02:38:03.840]  the mass censorship?
[02:38:03.840 --> 02:38:05.840]  Because, again, we have the smoking gun, my friend.
[02:38:05.840 --> 02:38:06.840]  We have a month ago.
[02:38:06.840 --> 02:38:07.840]  I hope you'll write about this.
[02:38:07.840 --> 02:38:08.840]  They were saying,
[02:38:08.840 --> 02:38:09.840]  we studied Joe on something anti-Semitic.
[02:38:09.840 --> 02:38:10.840]  Well, even if it is anti-Semitic,
[02:38:10.840 --> 02:38:12.840]  we have a free speech, but I didn't.
[02:38:12.840 --> 02:38:13.840]  Then they still run with this,
[02:38:13.840 --> 02:38:16.840]  banned Laura Loomer and Milo Unopolis,
[02:38:16.840 --> 02:38:17.840]  who happen to be Jewish,
[02:38:17.840 --> 02:38:20.840]  and me mixing Farrakhan to make it look reasonable,
[02:38:20.840 --> 02:38:22.840]  and then just go ahead with the defamation
[02:38:22.840 --> 02:38:25.840]  and then say, you can't say Alex Jones's name.
[02:38:25.840 --> 02:38:26.840]  What are you, I mean,
[02:38:26.840 --> 02:38:28.840]  maybe this is a simulation.
[02:38:28.840 --> 02:38:31.840]  We're playing the 1984 game on steroids.
[02:38:31.840 --> 02:38:33.840]  I mean, what is this?
[02:38:33.840 --> 02:38:35.840]  You know, whenever people have made
[02:38:35.840 --> 02:38:38.840]  historical comparisons to 1984,
[02:38:38.840 --> 02:38:40.840]  I've typically balked because it tends to be
[02:38:40.840 --> 02:38:41.840]  a little bit trite
[02:38:41.840 --> 02:38:43.840]  and it tends to be a little shoe-horned in.
[02:38:43.840 --> 02:38:44.840]  But the fact of the matter is,
[02:38:44.840 --> 02:38:46.840]  when people are posting pictures,
[02:38:46.840 --> 02:38:49.840]  a picture of you, a picture of Milo,
[02:38:49.840 --> 02:38:51.840]  a picture of Laura, just pictures,
[02:38:51.840 --> 02:38:54.840]  not saying anything to their Instagram accounts,
