[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[02:19:41.000 --> 02:19:48.000]  No, it's not. BlackBoxVoting.org, Bev Harris, will set it on the calendar to get you on in about two weeks.
[02:19:48.000 --> 02:19:50.000]  God bless you. Keep it up.
[02:19:50.000 --> 02:19:51.000]  Thank you.
[02:19:51.000 --> 02:20:20.000]  Your phone calls and a ton of news straight ahead. Joe, Mark, Wilson, others, stay with us.
[02:20:21.000 --> 02:20:22.000]  Thank you.
[02:20:51.000 --> 02:20:56.000]  This is Alex Jones for survivalseedbank.com.
[02:21:21.000 --> 02:21:27.000]  Now, your cash would have the buying power of only $4,800, but your gold and silver would have the buying power of $3 million.
[02:21:27.000 --> 02:21:30.000]  The answer to protecting your assets is simple.
[02:21:30.000 --> 02:21:37.000]  Call John Ballman today at 1-800-686-2237, extension 169.
[02:21:37.000 --> 02:21:40.000]  Get all your questions answered before your money is worth a zero.
[02:21:40.000 --> 02:21:46.000]  Call 1-800-686-2237, extension 169.
[02:21:46.000 --> 02:21:49.000]  Take action today while we still accept paper dollars for gold.
[02:21:49.000 --> 02:21:56.000]  That's 1-800-686-2237, extension 169.
[02:21:56.000 --> 02:22:00.000]  You may be arrested and or subject to other police action.
[02:22:00.000 --> 02:22:05.000]  Terany is here. The grim future foretold in 1984 has become reality.
[02:22:05.000 --> 02:22:08.000]  It really says that the state is God.
[02:22:08.000 --> 02:22:13.000]  The United States has now recognized globally as one of the most oppressive police states on Earth.
[02:22:13.000 --> 02:22:20.000]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[02:22:20.000 --> 02:22:26.000]  This documentary exposes how the continuity of government program has established an old powerful shadow state.
[02:22:26.000 --> 02:22:30.000]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[02:22:30.000 --> 02:22:34.000]  Prepare to enter the secretive world of emergency dictatorship.
[02:22:34.000 --> 02:22:40.000]  Body scanners, sound cameras, citizen spies, staged terror and cameras on every street corner.
[02:22:40.000 --> 02:22:44.000]  It's only the beginning of the New World Order's hellish plan.
[02:22:44.000 --> 02:22:47.000]  The police state isn't coming. It's here.
[02:22:47.000 --> 02:23:16.000]  Secure your copy today at infowars.com or see it online in the highest quality at prisonplanetalk.tv.
[02:23:17.000 --> 02:23:23.000]  Wind Blue Power carries the best battery charging wind generators and permanent magnet alternators in the country.
[02:23:23.000 --> 02:23:27.000]  Our 12 volt wind generator kits are also great for small cabins and campers.
[02:23:27.000 --> 02:23:31.000]  And all wind blue power kits qualify for a 30% tax credit.
[02:23:31.000 --> 02:23:33.000]  So get your discount now.
[02:23:33.000 --> 02:23:48.000]  Go to windbluepower.com today and enter coupon code radio for 5% off or simply call 800-976-0026.
[02:23:48.000 --> 02:23:54.000]  Protect your family's emergency energy needs now at windbluepower.com.
[02:23:54.000 --> 02:24:08.000]  We're going to overdrive tomorrow with a special guest in studio, Rand Paul coming up next week.
[02:24:08.000 --> 02:24:10.000]  We're here.
[02:24:10.000 --> 02:24:12.000]  All right, you've held long enough.
[02:24:12.000 --> 02:24:18.000]  I got some other news I want to hit in the 36 minutes we got left, but Joe, Mark, Wilson, Joe, others, we're going to get to you.
[02:24:18.000 --> 02:24:21.000]  Joe in Minnesota, thanks for holding her on the air worldwide.
[02:24:21.000 --> 02:24:29.000]  Yeah, I would like to see a politician finally say, hey, look, I'm a puppet, but I'm the best puppet you'll ever have.
[02:24:29.000 --> 02:24:37.000]  And then another thing is our forefathers died for this country and it's a shame what they're doing to this country that they died for.
[02:24:37.000 --> 02:24:44.000]  President Bush, his dad, you know, they have a lot of security.
[02:24:44.000 --> 02:24:52.000]  Like, I know you don't advocate violence, but a long time ago, you know, the American Revolution.
[02:24:52.000 --> 02:24:55.000]  I don't advocate offensive violence.
[02:24:55.000 --> 02:24:58.000]  The British government came to take the guns.
[02:24:58.000 --> 02:25:02.000]  We have to go after the president and his dad.
[02:25:02.000 --> 02:25:03.000]  All right, get ready.
[02:25:03.000 --> 02:25:04.000]  That's provocateur.
[02:25:04.000 --> 02:25:06.000]  Come on, man.
[02:25:06.000 --> 02:25:08.000]  No, we don't want to go after the puppet.
[02:25:08.000 --> 02:25:11.000]  George Herbert Walker Bush or George W. Bush.
[02:25:11.000 --> 02:25:17.000]  The globalist would get so much gas mileage out of that to clamp down on this country.
[02:25:17.000 --> 02:25:21.000]  I mean, are you, Joe, this is not some backwater internet show with 50 listeners.
[02:25:21.000 --> 02:25:22.000]  Do you understand?
[02:25:22.000 --> 02:25:29.000]  There are millions upwards of 2 million a day or more that listen.
[02:25:29.000 --> 02:25:35.000]  You are so stupid to call into a radio show and say things like that.
[02:25:35.000 --> 02:25:40.000]  This isn't a game, pal.
[02:25:40.000 --> 02:25:44.000]  Now he'll say I'm an agent because I can't handle it.
[02:25:44.000 --> 02:25:48.000]  Mark in Texas, please don't say what Joe was saying.
[02:25:48.000 --> 02:25:56.000]  You know, before we go to Mark, you heard Carlos earlier at the end of the last hour saying thank you so much for not screening calls.
[02:25:56.000 --> 02:26:01.000]  But then there's this whole internet legend and lie that I screen calls.
[02:26:01.000 --> 02:26:05.000]  There's no internet legend about the shows that do screen calls.
[02:26:05.000 --> 02:26:08.000]  There's an internet legend about my show screens calls because we don't.
[02:26:08.000 --> 02:26:12.000]  Unless I have a guest on a particular topic or I say we want police to call in.
[02:26:12.000 --> 02:26:18.000]  You know, every few weeks I do something like that or I want doctors to call in or I want folks from Kentucky to call in.
[02:26:18.000 --> 02:26:20.000]  But we don't screen your calls.
[02:26:20.000 --> 02:26:23.000]  And then Joe calls in and says something like that.
[02:26:23.000 --> 02:26:25.000]  It's just, it's just, it's crazy.
[02:26:25.000 --> 02:26:27.000]  Mark in Texas, you're on the air.
[02:26:27.000 --> 02:26:29.000]  Hey, thank you.
[02:26:29.000 --> 02:26:35.000]  We are, and I know you always say just to just to be thankful for what we're doing or just get after it.
[02:26:35.000 --> 02:26:42.000]  You know, I'm looking at trying to do things on my own and I'm realizing I need help to get real results.
[02:26:42.000 --> 02:26:48.000]  And I'm leaning continually on that 4 a.m. thing that you're doing with God.
[02:26:48.000 --> 02:26:53.000]  And I know we've talked before about the Hebrews 9 thing and the Red Beckman fellow.
[02:26:53.000 --> 02:26:55.000]  I've looked at that several times.
[02:26:55.000 --> 02:27:01.000]  He talked about that as a need to look at the concept of a will and testament.
[02:27:01.000 --> 02:27:08.000]  Because of the founding fathers leaving something that would keep us a little bit safe from the government getting too big and all that.
[02:27:08.000 --> 02:27:11.000]  And it wasn't perfect, but it was the best thing ever.
[02:27:11.000 --> 02:27:13.000]  Mark, what's your final point?
[02:27:13.000 --> 02:27:15.000]  Okay.
[02:27:15.000 --> 02:27:35.000]  Well, one, I want to remind people that you were on the show last night with Nori and that it'll replay tonight an hour before the regular broadcast, the last hour of you will replay.
[02:27:35.000 --> 02:27:36.000]  I didn't hear all of it.
[02:27:36.000 --> 02:27:37.000]  No, I had to get some rest.
[02:27:37.000 --> 02:27:38.000]  How did it sound?
[02:27:38.000 --> 02:27:41.000]  Because I've never been on radio with 60 million people and I was sick.
[02:27:41.000 --> 02:27:45.000]  Well, you know, I don't take, I don't worry about stuff like that.
[02:27:45.000 --> 02:27:47.000]  I've been in the health field for about 15, 16 years.
[02:27:47.000 --> 02:27:52.000]  I understand Mark, but I'm saying, I mean, a lot of people say it was one of the best interviews he's ever done with me.
[02:27:52.000 --> 02:27:53.000]  Oh, I think so.
[02:27:53.000 --> 02:27:54.000]  Yeah.
[02:27:54.000 --> 02:27:58.000]  I think the power of what's going on there, I think it's helping, you know, and I think.
[02:27:58.000 --> 02:28:00.000]  No, no, I mean, it's helping my people up.
[02:28:00.000 --> 02:28:01.000]  Mark, I appreciate your call.
[02:28:01.000 --> 02:28:02.000]  I'm trying to get to everybody.
[02:28:02.000 --> 02:28:03.000]  We are one at a time.
[02:28:03.000 --> 02:28:04.000]  Wilson in Florida.
[02:28:04.000 --> 02:28:05.000]  You're on the air.
[02:28:05.000 --> 02:28:06.000]  Go ahead.
[02:28:06.000 --> 02:28:07.000]  Hey, Alex.
[02:28:07.000 --> 02:28:08.000]  Hey, Alex.
[02:28:08.000 --> 02:28:09.000]  It's always good to talk to you.
[02:28:09.000 --> 02:28:17.000]  I just want to start off by shouting on my good friend, John Graham, listening in New York, because it's always good when my friends are calling and listening to care about what's going on.
[02:28:17.000 --> 02:28:20.000]  That's how I'm calling when I was calling the show.
[02:28:20.000 --> 02:28:22.000]  And I just have a quick question.
[02:28:22.000 --> 02:28:25.000]  Yes, sir.
[02:28:25.000 --> 02:28:37.000]  Could you just please just explain to my friends and me what would be the effect of now Ron Paul and the Senate Senator seat in Kentucky is going to have an effect on America.
[02:28:37.000 --> 02:28:44.000]  Well, you notice the Republicans went after him in the primary for people that don't like the Republican establishment.
[02:28:44.000 --> 02:28:45.000]  I'm all with them.
[02:28:45.000 --> 02:28:47.000]  You notice they went after him.
[02:28:47.000 --> 02:28:50.000]  Then the Democrats went after him through every lie they could at him.
[02:28:50.000 --> 02:29:02.000]  And he is saying abolish the Federal Reserve, erect, you know, you know, systems to try to protect our jobs and to basically cut the defense budget.
[02:29:02.000 --> 02:29:10.000]  And that's why he's being demonized, and that's why the media has a talking point that he's going to cause the depression that we're already in.
