[00:00.000 --> 00:05.000]  You're listening to the Alex Jones show.
[02:40:13.000 --> 02:40:17.000]  Half our products are private label.
[02:40:17.000 --> 02:40:24.000]  John Oliver implied that I'm like a pedophile because it says it makes your children calm and relaxed.
[02:40:24.000 --> 02:40:31.000]  It's been sold by Whole Foods before Whole Foods existed. It's a 30 plus year old product under another name.
[02:40:31.000 --> 02:40:38.000]  Same bottle of a syrup of a bunch of known herbs to make your kids operate and it's not depressants.
[02:40:38.000 --> 02:40:41.000]  It just makes the brain operate smoother with known herbs.
[02:40:41.000 --> 02:40:44.000]  They're also antiviral and much other things.
[02:40:44.000 --> 02:40:46.000]  It's got elderberry and you name it.
[02:40:46.000 --> 02:40:48.000]  They act like our child ease is pervert.
[02:40:48.000 --> 02:40:52.000]  That's how their brains work.
[02:40:52.000 --> 02:40:55.000]  Designed to soothe the mind and bodies of children.
[02:40:55.000 --> 02:40:58.000]  Hey buddy, it's Time Warner that owns you.
[02:40:58.000 --> 02:41:02.000]  All these other companies that is the one covering up what's going on.
[02:41:02.000 --> 02:41:07.000]  Now there's government subsidies, 146 of every Amazon box ship study finds.
[02:41:07.000 --> 02:41:09.000]  Wall Street Journal.
[02:41:09.000 --> 02:41:11.000]  See what I'm saying?
[02:41:11.000 --> 02:41:14.000]  So we're exposing the pedophile networks. They want to shut down.
[02:41:14.000 --> 02:41:20.000]  And then meanwhile they're saying we're perverts for selling child ease.
[02:41:20.000 --> 02:41:24.000]  And I'll tell you what it is. Private labeled. It's calm child.
[02:41:24.000 --> 02:41:26.000]  That's what ours is.
[02:41:26.000 --> 02:41:29.000]  It's one of the top selling products for 30 plus years.
[02:41:29.000 --> 02:41:33.000]  We private label it as child ease.
[02:41:33.000 --> 02:41:37.000]  And my children take it every morning and they love it.
[02:41:37.000 --> 02:41:40.000]  It tastes like licorice and it's full of a bunch of concentrated high quality herbs.
[02:41:40.000 --> 02:41:44.000]  It's low cost. It's super high quality and they attack that.
[02:41:44.000 --> 02:41:48.000]  But guess what? People know that you're liars, John Oliver, you're writers.
[02:41:48.000 --> 02:41:52.000]  John Oliver said, don't call me boy. And this is one area he's right on.
[02:41:52.000 --> 02:41:54.000]  You're not supposed to call people boys or girls.
[02:41:54.000 --> 02:41:57.000]  That's hurtful to folks who are non-binary beings, G or Z.
[02:41:57.000 --> 02:42:00.000]  So listen here, G.
[02:42:00.000 --> 02:42:04.000]  Now you are a boy. You've got 20-something writers.
[02:42:04.000 --> 02:42:07.000]  You're not even a real person. You do these little things.
[02:42:07.000 --> 02:42:10.000]  Oh, really? Oh, like a little leprechaun voice.
[02:42:10.000 --> 02:42:12.000]  And you sit there with your great gravitas.
[02:42:12.000 --> 02:42:16.000]  It took you a month to put together one piece.
[02:42:16.000 --> 02:42:19.000]  We're live on air, teleprompter free. You have a laugh track rolling.
[02:42:19.000 --> 02:42:21.000]  So you know what? You're not a real person.
[02:42:21.000 --> 02:42:24.000]  So I shouldn't compare you to a boy. You're a facsimile.
[02:42:24.000 --> 02:42:28.000]  You're a talking head that reads off a teleprompter and they play a laugh track for you
[02:42:28.000 --> 02:42:33.000]  and you take days to shoot one 30-minute program.
[02:42:33.000 --> 02:42:36.000]  Wow! What you are is an actor.
[02:42:36.000 --> 02:42:40.000]  That's why he said, I'm a performer. I'm an actor.
[02:42:40.000 --> 02:42:44.000]  And they seize upon my lawyer constantly.
[02:42:44.000 --> 02:42:48.000]  When they're trying to enter pieces of me dressed up like the Joker, acting completely nuts,
[02:42:48.000 --> 02:42:52.000]  saying, he's a psychotic, and we go, you're on it.
[02:42:52.000 --> 02:42:54.000]  Don't let this enter into evidence.
[02:42:54.000 --> 02:42:57.000]  He's clearly being an actor just like Jack Nicholson is when he plays the Joker.
[02:42:57.000 --> 02:43:01.000]  Yes, I'm playing the Joker when I'm saying, drink your fluoride, take your Prozac.
[02:43:01.000 --> 02:43:04.000]  You'll see pretty colors before you get cancer and die.
[02:43:04.000 --> 02:43:09.000]  It's called satire, but because I can be an actor sometimes doesn't mean I'm an actor.
[02:43:09.000 --> 02:43:13.000]  When I say these political things, a two-year-old should be able to understand
[02:43:13.000 --> 02:43:17.000]  and differentiate, but they just keep hammering and hammering and hammering
[02:43:17.000 --> 02:43:19.000]  because they're actors.
[02:43:19.000 --> 02:43:22.000]  They don't get to be real people.
[02:43:22.000 --> 02:43:25.000]  They get the talking points.
[02:43:25.000 --> 02:43:29.000]  And it's, he's exposing the chemicals, changing the sexuality of people,
[02:43:29.000 --> 02:43:34.000]  and the declassified Ford Foundation plan to do it from 1947.
[02:43:34.000 --> 02:43:37.000]  We've got to stop him, so every show makes fun of me,
[02:43:37.000 --> 02:43:39.000]  even though it's all over the scientific literature,
[02:43:39.000 --> 02:43:43.000]  that people are having their sexes confused, they're getting cancer from the runoff
[02:43:43.000 --> 02:43:45.000]  from the estrogen mimicers, they don't want to debate.
[02:43:45.000 --> 02:43:48.000]  So it's always the talking point, attack that.
[02:43:48.000 --> 02:43:50.000]  Then the writers all get the same talking points,
[02:43:50.000 --> 02:43:53.000]  and they're frustrated that they don't get to have their own world.
[02:43:53.000 --> 02:43:54.000]  They don't get to have their own life.
[02:43:54.000 --> 02:43:57.000]  They don't get to have their own questions, that they have to live other people's lives.
[02:43:57.000 --> 02:44:00.000]  They are frustrated that I live and they're puppets.
[02:44:00.000 --> 02:44:05.000]  So I apologize to the writers and the producers
[02:44:05.000 --> 02:44:09.000]  that create the composite that is John Oliver for calling you boy.
[02:44:09.000 --> 02:44:15.000]  What you are is traitors and scum and fascistic trash who aren't real people
[02:44:15.000 --> 02:44:18.000]  and who are holding on clinging as the winter comes,
[02:44:18.000 --> 02:44:21.000]  like dying grasshoppers holding on to a blade of grass.
[02:44:21.000 --> 02:44:25.000]  And we all know what happens to people when their season ends.
[02:44:25.000 --> 02:44:26.000]  I'm an ant.
[02:44:26.000 --> 02:44:30.000]  I've been under attack the whole time underground, getting ready.
[02:44:30.000 --> 02:44:34.000]  We haven't even emerged and shown you what we've done subterraneanly.
[02:44:34.000 --> 02:44:37.000]  So the winter is here, Grasshopper.
[02:44:37.000 --> 02:44:43.000]  Bye-bye, Dr. Corsi continuing now with the fact that Mueller isn't,
[02:44:43.000 --> 02:44:45.000]  you know, these operations shipping, you know,
[02:44:45.000 --> 02:44:49.000]  samples of and smuggling with diplomatic pouch as the head of the FBI,
[02:44:49.000 --> 02:44:53.000]  uranium as a courier boy for Hillary and Podesta, expanding on that
[02:44:53.000 --> 02:44:58.000]  and then tying it into the latest on Seth Rich as Desi Wasserman Schultz
[02:44:58.000 --> 02:45:01.000]  that comes out and the people being arrested
[02:45:01.000 --> 02:45:05.000]  and people liquefying their assets and fleeing to Pakistan.
[02:45:05.000 --> 02:45:07.000]  And as it mounts and mounts and mounts,
[02:45:07.000 --> 02:45:10.000]  they're basically saying that Seth Rich didn't exist now.
[02:45:10.000 --> 02:45:13.000]  If you even question a guy shot in the back, you're evil.
[02:45:13.000 --> 02:45:14.000]  You're a bad person.
[02:45:14.000 --> 02:45:19.000]  Well, I think both stories, I'm taking pretty much the same approach.
[02:45:19.000 --> 02:45:20.000]  I'm writing on Mueller.
[02:45:20.000 --> 02:45:24.000]  You're going to see a whole series of stories on Mueller that we print.
[02:45:24.000 --> 02:45:28.000]  I've got another one in the works today expanding this uranium story
[02:45:28.000 --> 02:45:31.000]  because Mueller was Attorney General,
[02:45:31.000 --> 02:45:36.000]  took this secret trip with bringing uranium to Russia that's never really been explained.
[02:45:36.000 --> 02:45:38.000]  WikiLeaks was the one to reveal it.
[02:45:38.000 --> 02:45:45.000]  In 2009, 2010 through 2013, Hillary and the Clinton Foundation
[02:45:45.000 --> 02:45:47.000]  participated in a pay-to-play scheme.
[02:45:47.000 --> 02:45:53.000]  Russia gets 20% of U.S. uranium mine today.
[02:45:53.000 --> 02:45:56.000]  The Clintons get paid off in the Clinton Foundation.
[02:45:56.000 --> 02:45:58.000]  Mueller's Attorney General, he does nothing.
[02:45:58.000 --> 02:46:01.000]  This is about the first of five or six scandals
[02:46:01.000 --> 02:46:03.000]  where I'm going to bore into Mueller
[02:46:03.000 --> 02:46:06.000]  and make sure the American public know exactly who he is.
[02:46:06.000 --> 02:46:08.000]  The same way we've done with Seth Rich,
[02:46:08.000 --> 02:46:14.000]  we had a huge story that the FBI changed the time of the break-in
[02:46:14.000 --> 02:46:20.000]  to that FBI vehicle to make it seem like criminals broke into that vehicle
[02:46:20.000 --> 02:46:22.000]  before Seth Rich was killed,
[02:46:22.000 --> 02:46:27.000]  used the guns and then went and killed Seth Rich in a wild act
[02:46:27.000 --> 02:46:34.000]  when the fact is that the report on the break-in of the FBI vehicle
[02:46:34.000 --> 02:46:39.000]  was at close to 7.49 in the morning after Seth Rich was killed.
[02:46:39.000 --> 02:46:45.000]  That's the FBI rewriting history in order to divert everybody
[02:46:45.000 --> 02:46:49.000]  to think it was a group of criminals who stole the FBI weapons
[02:46:49.000 --> 02:46:53.000]  and then shot Seth Rich when the two had nothing to do with each other.
[02:46:53.000 --> 02:46:55.000]  And that's what the records show.
[02:46:55.000 --> 02:47:01.000]  But no one article does this, just like I've written many articles on Fannie Freddie
[02:47:01.000 --> 02:47:03.000]  and get the point across.
[02:47:03.000 --> 02:47:05.000]  We're going to write many articles on Mueller.
[02:47:05.000 --> 02:47:12.000]  We've got this Debbie Wasserman Schultz and the Imran Iwan case, Seth Rich.
[02:47:12.000 --> 02:47:16.000]  I mean, it was the Democrats who were colluding with Russia.
[02:47:16.000 --> 02:47:21.000]  It was the Democrats who were deep into the hacking and leaking of documents
[02:47:21.000 --> 02:47:26.000]  throughout the convention and the leaking that was going on in the Obama White House
[02:47:26.000 --> 02:47:30.000]  with NSA taps being leaked to journalists.
[02:47:30.000 --> 02:47:34.000]  All of this has got to be investigated and we're going to do it.
[02:47:34.000 --> 02:47:39.000]  I was convinced last week that had it not been for the Obamacare vote,
[02:47:39.000 --> 02:47:41.000]  I think Jeff Sessions was gone.
[02:47:41.000 --> 02:47:43.000]  I think he was going to be replaced.
[02:47:43.000 --> 02:47:47.000]  He's hanging on by a thread, but Jeff Sessions better start listening
[02:47:47.000 --> 02:47:53.000]  and better start investigating the Democrats or he won't have a long term with Donald Trump.
[02:47:53.000 --> 02:47:58.000]  Dr. Corsi, looking at Debbie Wasserman Schultz threatening the DC police
[02:47:58.000 --> 02:48:04.000]  that is a member of Congress, she's over or as representative for that district.
[02:48:04.000 --> 02:48:08.000]  I mean, it's so transparent and then the brother trying to fleeing it and caught
[02:48:08.000 --> 02:48:10.000]  and liquefying the assets.
[02:48:10.000 --> 02:48:13.000]  And I mean, these people are so arrogant.
[02:48:13.000 --> 02:48:15.000]  It's so crazy.
[02:48:15.000 --> 02:48:24.000]  And now I saw this detective on TV saying he was hired by the family,
