[00:00.000 --> 00:07.000]  music
[02:12:05.600 --> 02:12:09.600]  You can't handle that Hillary is the most bloodthirsty warmonger.
[02:12:09.600 --> 02:12:15.600]  You can imagine that the neocons and warmongers hate Trump because he plans to have peace through strength.
[02:12:15.600 --> 02:12:21.600]  A real military, not fighters that cost a billion dollars and aren't as good as F-15s.
[02:12:21.600 --> 02:12:23.600]  He said actually what he's planning.
[02:12:23.600 --> 02:12:25.600]  People won't go read what he said.
[02:12:25.600 --> 02:12:28.600]  It makes a lot of sense.
[02:12:28.600 --> 02:12:34.600]  We have half the global GDP of the military, half of the military spending is done by the U.S.
[02:12:34.600 --> 02:12:36.600]  or more.
[02:12:36.600 --> 02:12:40.600]  And let me tell you, they're building a bunch of crap.
[02:12:40.600 --> 02:12:44.600]  It's weapons we built 30, 40 years ago that are winning wars today.
[02:12:44.600 --> 02:12:47.600]  And the Russians aren't building junk.
[02:12:47.600 --> 02:12:49.600]  They're building real weapons.
[02:12:49.600 --> 02:12:52.600]  And they're not giving them to the communist Chinese.
[02:12:52.600 --> 02:12:56.600]  We're giving what we got to the Chinese, which is insane.
[02:12:56.600 --> 02:13:00.600]  Mark my words, China is who we're going to be facing in the future.
[02:13:00.600 --> 02:13:07.600]  But the globalists want to take Russia out because they aren't voluntarily lowering their population and committing suicide.
[02:13:07.600 --> 02:13:09.600]  Say what you want about Russia.
[02:13:09.600 --> 02:13:11.600]  They've turned the oxygen back on over there.
[02:13:11.600 --> 02:13:13.600]  They're like, oh, 80 years of communism?
[02:13:13.600 --> 02:13:15.600]  I think we're going to trash something a little different now.
[02:13:15.600 --> 02:13:17.600]  And everybody's like, oh, you're really so communist.
[02:13:17.600 --> 02:13:18.600]  You're so, oh, yeah.
[02:13:18.600 --> 02:13:21.600]  That's why Putin's arrested more than 10 oligarchs.
[02:13:21.600 --> 02:13:28.600]  And every time their Rothschild or Rockefeller fronts and the Rothschilds sued newspapers in England that said that and lost the lawsuit.
[02:13:28.600 --> 02:13:30.600]  And the judge said, I am blown away.
[02:13:30.600 --> 02:13:31.600]  Go read his ruling.
[02:13:31.600 --> 02:13:33.600]  He said, I cannot believe this.
[02:13:33.600 --> 02:13:37.600]  You sued these people and this case proved what they said and more.
[02:13:37.600 --> 02:13:39.600]  You are the shadow government in Russia.
[02:13:39.600 --> 02:13:41.600]  And Putin's saying, hey, guess what?
[02:13:41.600 --> 02:13:43.600]  We're kicking your ass out of here.
[02:13:43.600 --> 02:13:47.600]  How you like that?
[02:13:47.600 --> 02:13:51.600]  I want the big mega banks and the globalist off my back.
[02:13:51.600 --> 02:13:52.600]  I want free market.
[02:13:52.600 --> 02:13:54.600]  I want a level playing field.
[02:13:54.600 --> 02:13:57.600]  I want a shot at trying to have a good future.
[02:13:57.600 --> 02:14:00.600]  I don't want to be racially played off against everyone.
[02:14:00.600 --> 02:14:02.600]  Trump says he wants to unify people.
[02:14:02.600 --> 02:14:07.600]  But when you've got globalists and outsiders trying to tear the country apart, he's got to identify it.
[02:14:07.600 --> 02:14:11.600]  That's not division.
[02:14:11.600 --> 02:14:13.600]  Trump is acting like a man.
[02:14:13.600 --> 02:14:19.600]  And that's what they don't like because they say the age of men is over.
[02:14:19.600 --> 02:14:24.600]  It's the age of the machines and the technocrat and the globalists and all this delusional garbage.
[02:14:24.600 --> 02:14:28.600]  Well, the best laid plans of mice and men often go astray.
[02:14:28.600 --> 02:14:29.600]  I'm going to stop.
[02:14:29.600 --> 02:14:30.600]  I apologize.
[02:14:30.600 --> 02:14:32.600]  I said I take a lot of calls, but I wanted to respond to that guy.
[02:14:32.600 --> 02:14:33.600]  But I want to give you time on here.
[02:14:33.600 --> 02:14:34.600]  I got to get better at this.
[02:14:34.600 --> 02:14:35.600]  I'm doing it.
[02:14:35.600 --> 02:14:37.600]  I'm skipping this break.
[02:14:37.600 --> 02:14:40.600]  And I'm going to take one call and just move to the next.
[02:14:40.600 --> 02:14:42.600]  I'm not even going to defend my positions.
[02:14:42.600 --> 02:14:44.600]  I just want to hear from you.
[02:14:44.600 --> 02:14:47.600]  It's been home the longest here.
[02:14:47.600 --> 02:14:49.600]  Let's talk to Dustin in Florida.
[02:14:49.600 --> 02:14:51.600]  You're on the year on the VP leak.
[02:14:51.600 --> 02:14:52.600]  Go ahead.
[02:14:52.600 --> 02:14:55.600]  It's nice to talk to you, Alex.
[02:14:55.600 --> 02:15:03.600]  I just wanted to say that, you know, I look up to you as like a, you know, intelligence officer in a lot of ways socially and, you know, militarily.
[02:15:03.600 --> 02:15:15.600]  Well, the VP leak, obviously, you know, Mike Pence, the little bit of stuff I had to figure out was that he went to Hanover College School of Law.
[02:15:15.600 --> 02:15:17.600]  So, you know, ultimately he's a lawyer.
[02:15:17.600 --> 02:15:24.600]  I would like to see a military pick, you know, all his U.S. Army communications intelligence and.
[02:15:24.600 --> 02:15:25.600]  I would like to see Flynn.
[02:15:25.600 --> 02:15:26.600]  I mean, Flynn's got real integrity.
[02:15:26.600 --> 02:15:27.600]  You can just see it looking at him.
[02:15:27.600 --> 02:15:28.600]  He's a good man.
[02:15:28.600 --> 02:15:29.600]  I went and looked at his history.
[02:15:29.600 --> 02:15:32.600]  I didn't just go off how he looks, but I've watched a lot of his speeches.
[02:15:32.600 --> 02:15:33.600]  I've watched him.
[02:15:33.600 --> 02:15:34.600]  I've read some of his writings.
[02:15:34.600 --> 02:15:37.600]  He's very genuine.
[02:15:37.600 --> 02:15:38.600]  Yes.
[02:15:38.600 --> 02:15:39.600]  Yes.
[02:15:39.600 --> 02:15:41.600]  You know, I agree with someone and this guy.
[02:15:41.600 --> 02:15:43.600]  Mike Pence is just a lawyer, you know.
[02:15:43.600 --> 02:15:45.600]  So is Hillary Clinton, you know.
[02:15:45.600 --> 02:15:51.600]  You know, I why I don't vote for Trump is because why I wouldn't is because I know the system is rigged.
[02:15:51.600 --> 02:15:52.600]  I know it's absolutely.
[02:15:52.600 --> 02:15:54.600]  We have got so many lawyers.
[02:15:54.600 --> 02:15:57.600]  And again, I'm not against lawyers because you got to have a lawyer when you're fighting another lawyer.
[02:15:57.600 --> 02:15:58.600]  But we got more lawyers.
[02:15:58.600 --> 02:16:00.600]  The whole planet basically combined.
[02:16:00.600 --> 02:16:01.600]  I saw that number a few years ago.
[02:16:01.600 --> 02:16:02.600]  We can check it.
[02:16:02.600 --> 02:16:04.600]  But we've got we're graduating more lawyers than anybody else in the world.
[02:16:04.600 --> 02:16:05.600]  I know that.
[02:16:05.600 --> 02:16:06.600]  I mean, it's a joke.
[02:16:06.600 --> 02:16:07.600]  It's like more of the whole Western world.
[02:16:07.600 --> 02:16:11.600]  We have more lawyers and it's just brand and they all just they can just twist things.
[02:16:11.600 --> 02:16:12.600]  Exactly.
[02:16:12.600 --> 02:16:14.600]  We don't need more lawyers.
[02:16:14.600 --> 02:16:20.600]  We need more doctors and more engineers and more scientists and yes, more women.
[02:16:20.600 --> 02:16:24.600]  But I don't mean weirdo lawyer women from billionaire families.
[02:16:24.600 --> 02:16:28.600]  We need real patriot women and we need we do need quote minorities.
[02:16:28.600 --> 02:16:32.600]  But there's great smart libertarian people of every race, color and creed.
[02:16:32.600 --> 02:16:38.600]  We need to break the paradigm of how they give us these false choices of establishment Republican Democrat.
[02:16:38.600 --> 02:16:43.600]  How could someone not support Trump when he clearly has the establishment crapping their pants?
[02:16:43.600 --> 02:16:44.600]  Sorry.
[02:16:44.600 --> 02:16:45.600]  Exactly.
[02:16:45.600 --> 02:16:46.600]  Exactly.
[02:16:46.600 --> 02:16:47.600]  I mean, I like Jeff Kaye.
[02:16:47.600 --> 02:16:50.600]  I see him as a Jeff Kaye, but we all know what happened to Jeff Kaye.
[02:16:50.600 --> 02:16:52.600]  I see Hillary Clinton as the whore Babylon.
[02:16:52.600 --> 02:16:57.600]  You know, she really is the mother of harlots and she rides in on a eight headed octahedded
[02:16:57.600 --> 02:16:58.600]  dragon.
[02:16:58.600 --> 02:17:02.600]  You know, it's the big depiction, you know, in the Bible and she is the worst of the worst.
[02:17:02.600 --> 02:17:03.600]  She is a killer of killers.
[02:17:03.600 --> 02:17:06.600]  I was a trained killer in the U.S. Army for infantry.
[02:17:06.600 --> 02:17:07.600]  She scares me.
[02:17:07.600 --> 02:17:08.600]  She really does.
[02:17:08.600 --> 02:17:13.600]  I mean, just how how just blatantly disregarded for life.
[02:17:13.600 --> 02:17:16.600]  She constantly gets on TV and goes, I kill people, kill.
[02:17:16.600 --> 02:17:21.600]  And I'm like, foreign governments like, whoa, nobody does that.
[02:17:21.600 --> 02:17:23.600]  As you know, I mean, that is scary.
[02:17:23.600 --> 02:17:24.600]  You're absolutely right.
[02:17:24.600 --> 02:17:25.600]  God bless you.
[02:17:25.600 --> 02:17:26.600]  Great points.
[02:17:26.600 --> 02:17:27.600]  I mean, I don't know what to say anymore.
[02:17:27.600 --> 02:17:28.600]  I am.
[02:17:28.600 --> 02:17:32.600]  I've never been more concerned for myself and my family in this country and people go, I'm
[02:17:32.600 --> 02:17:33.600]  just worried about myself.
[02:17:33.600 --> 02:17:34.600]  We're all connected.
[02:17:34.600 --> 02:17:39.600]  That's why when they, liberals act like they have this monopoly on caring about people or
[02:17:39.600 --> 02:17:44.600]  monopoly on not being racist, they're the most race obsessed losers.
[02:17:44.600 --> 02:17:48.600]  Because look, I remember when I was in high school, I had a bunch of jobs and I was somewhat
[02:17:48.600 --> 02:17:52.600]  competent, compared to most people that were 17 or 18, but I would get in my parents' business
[02:17:52.600 --> 02:17:55.600]  and say, I don't think you, I don't like that rug or why are you doing this?
[02:17:55.600 --> 02:17:56.600]  Everything upset me.
[02:17:56.600 --> 02:17:58.600]  You know, and it was like, there's time for you to move out.
[02:17:58.600 --> 02:18:01.600]  This year's time for you to run your own life.
[02:18:01.600 --> 02:18:05.100]  And as I got more and more stuff in my life, I'm less worried about what my neighbor's
[02:18:05.100 --> 02:18:06.100]  doing.
[02:18:06.100 --> 02:18:07.900]  I'm less worried about, hey, you run your own life.
[02:18:07.900 --> 02:18:09.400]  I got mine.
[02:18:09.400 --> 02:18:14.160]  And it's such an immature form of arrested development with these leftists.
[02:18:14.160 --> 02:18:15.160]  They're little kids.
[02:18:15.160 --> 02:18:17.600]  They want to run everybody else's life.
[02:18:17.600 --> 02:18:19.600]  That's not liberal.
[02:18:19.600 --> 02:18:22.000]  Libertarians don't want to run your life.
[02:18:22.000 --> 02:18:24.600]  I don't like the right wing folks trying to run people's lives.
[02:18:24.600 --> 02:18:28.600]  It turns into the whole drug war and all these other frauds.
[02:18:28.600 --> 02:18:30.100]  It's just, I'm Americana.
[02:18:30.100 --> 02:18:31.600]  Now, I want what Kurt Russell wants.
[02:18:31.600 --> 02:18:33.300]  I want 1776.
[02:18:33.300 --> 02:18:34.700]  I want Americana.
[02:18:34.700 --> 02:18:36.000]  I want the free market system.
[02:18:36.000 --> 02:18:37.700]  I want laissez-faire.
[02:18:37.700 --> 02:18:39.000]  This is not laissez-faire.
[02:18:39.000 --> 02:18:40.900]  Too big to fail mega banks.
[02:18:40.900 --> 02:18:43.300]  That's crony capitalism holding its hostage.
[02:18:43.300 --> 02:18:47.000]  I want my country back right now.
[02:18:47.000 --> 02:18:52.400]  And I'm not here to be told what language to use or how I'm a racist and I'm a bigot.
[02:18:52.400 --> 02:18:53.500]  It doesn't make me guilty.
[02:18:53.500 --> 02:18:59.800]  It makes me angry because I know deep down inside what I stand for.
[02:18:59.800 --> 02:19:01.900]  I'm so, I don't even call it prideful.
[02:19:01.900 --> 02:19:02.900]  I am.
[02:19:02.900 --> 02:19:04.400]  I want people to succeed.
[02:19:04.400 --> 02:19:06.500]  And it's not like I convinced myself of that.
[02:19:06.500 --> 02:19:09.200]  I just insulting.
[02:19:09.200 --> 02:19:15.200]  It is insulting to tell me because the color of my skin, what I feel and what I need to
[02:19:15.200 --> 02:19:19.600]  do and what I, all this crap.
[02:19:19.600 --> 02:19:24.200]  And it's insulting to everybody else who isn't part of this.
[02:19:24.200 --> 02:19:26.100]  What the media is creating is not reality.
[02:19:26.100 --> 02:19:29.300]  I know we all know that, but think about it.
[02:19:29.300 --> 02:19:33.200]  A bunch of young people and folks that are confused and can't get jobs and there's not
[02:19:33.200 --> 02:19:38.100]  really a future and it's all weird and the media is just all, just, you know, fight with
[02:19:38.100 --> 02:19:40.500]  each other and blah, blah, blah.
[02:19:40.500 --> 02:19:45.100]  You've got to go out in the world and make your bones and you don't go out and do that
[02:19:45.100 --> 02:19:49.400]  by being a good fisherman or a good hunter or a good basket weaver, talking about thousands
[02:19:49.400 --> 02:19:54.100]  of years ago or being, you know, a good person that comes up with medicines, a shaman or
[02:19:54.100 --> 02:19:55.100]  whatever.
[02:19:55.100 --> 02:19:56.700]  You don't go out and have those traditional roles.
[02:19:56.700 --> 02:19:57.700]  They're all gone.
[02:19:57.700 --> 02:20:01.700]  There's all this modern society and so you supposedly go out and you, you know, you go
[02:20:01.700 --> 02:20:05.200]  through the rites of passage through this or through that and we've had a lot of institutions,
[02:20:05.200 --> 02:20:10.500]  some good, some bad, but the old institutions were at least based on primitive human activity
[02:20:10.500 --> 02:20:11.900]  and the rites of passage.
[02:20:11.900 --> 02:20:16.100]  They're getting rid of the rites of passage and the new rite of passage is running around
[02:20:16.100 --> 02:20:21.000]  being racist, screaming and yelling and beating people up and not knowing you're the same
[02:20:21.000 --> 02:20:24.400]  thing as a KKK member.
