whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:58:48.960 --> 01:58:50.480]   Please visit the store today.
[01:58:50.480 --> 01:58:52.320]   Again, it's the Everything Must Go Sale
[01:58:52.320 --> 01:58:53.640]   at infowarsstore.com.
[01:58:53.640 --> 01:58:59.240]   - Josh in Washington, you're on the air, go ahead.
[01:58:59.240 --> 01:59:00.600]   - Alex, God bless you.
[01:59:00.600 --> 01:59:03.040]   I have an idea for a new Infowars t-shirt.
[01:59:03.040 --> 01:59:04.680]   Instead of this is your brain,
[01:59:04.680 --> 01:59:06.240]   this is your brain on drugs,
[01:59:06.240 --> 01:59:09.000]   this is your brain, this is your brain on 5G.
[01:59:09.000 --> 01:59:09.840]   - Ooh, yeah.
[01:59:09.840 --> 01:59:11.040]   - Showing your brain getting fried.
[01:59:11.040 --> 01:59:12.880]   Then I have some comments on your supplements, man.
[01:59:12.880 --> 01:59:13.840]   Totally changed my life.
[01:59:13.840 --> 01:59:17.200]   I use Turbo Force, Body Ease, Alpha Power, Brain Force,
[01:59:17.200 --> 01:59:20.560]   Fish Oil, Ultra 12 daily, X2 every several days now.
[01:59:20.560 --> 01:59:22.880]   What I've found is really combining them
[01:59:22.880 --> 01:59:26.640]   is a totally synergistic and transcendent feeling
[01:59:26.640 --> 01:59:28.280]   that I get by combining all your products.
[01:59:28.280 --> 01:59:29.800]   And I just wanna urge all your listeners
[01:59:29.800 --> 01:59:31.680]   who haven't tried 'em, I just wanna say why not?
[01:59:31.680 --> 01:59:33.160]   - Well, you're right that all of these things
[01:59:33.160 --> 01:59:35.720]   are known to be incredible, whether it's turmeric,
[01:59:35.720 --> 01:59:37.920]   or whether it's the fish oil, or the krill oil,
[01:59:37.920 --> 01:59:39.960]   or whether it's the DNA Force with the CoQ10
[01:59:39.960 --> 01:59:41.480]   and BioPQQ and all the rest of it.
[01:59:41.480 --> 01:59:42.960]   All of these are things that are like
[01:59:42.960 --> 01:59:44.080]   rocket fuel in the body.
[01:59:44.080 --> 01:59:45.760]   You take these bases together,
[01:59:45.760 --> 01:59:47.200]   then you have your foundation.
[01:59:47.200 --> 01:59:49.000]   Now you can build the big, strong temple.
[01:59:49.000 --> 01:59:50.440]   With these products I take,
[01:59:50.440 --> 01:59:51.760]   when I religiously remember to take 'em,
[01:59:51.760 --> 01:59:53.000]   it makes my life so much better.
[01:59:53.000 --> 01:59:54.760]   And then it funds the information war,
[01:59:54.760 --> 01:59:55.800]   which is so critical.
[01:59:55.800 --> 01:59:57.520]   Thank you so much, God bless you.
[01:59:59.520 --> 02:00:02.560]   - You're listening to The Alex Jones Show.
[02:00:02.560 --> 02:00:08.800]   (upbeat music)
[02:00:08.800 --> 02:00:18.360]   He aligns himself with the truth,
[02:00:18.360 --> 02:00:21.320]   and it's time for you to choose a side.
[02:00:21.320 --> 02:00:24.040]   You're listening to Alex Jones.
[02:00:25.920 --> 02:00:28.080]   - Welcome back to The Alex Jones Show.
[02:00:28.080 --> 02:00:30.320]   I'm Tom Paffert, filling in for Alex,
[02:00:30.320 --> 02:00:32.800]   who will be back tonight, 7 p.m.,
[02:00:32.800 --> 02:00:35.560]   co-hosting with Will Johnson on Firepower
[02:00:35.560 --> 02:00:37.880]   to discuss the Trump rally.
[02:00:37.880 --> 02:00:40.400]   You know, this has been an amazing opportunity,
[02:00:40.400 --> 02:00:41.600]   and I have to thank Alex and the crew
[02:00:41.600 --> 02:00:43.040]   for doing such a phenomenal job.
[02:00:43.040 --> 02:00:44.560]   But I also have to thank the audience
[02:00:44.560 --> 02:00:45.960]   for making this broadcast,
[02:00:45.960 --> 02:00:48.920]   this entire InfoWars platform possible.
[02:00:48.920 --> 02:00:50.520]   Band.video possible,
[02:00:50.520 --> 02:00:53.160]   Firepower with me and Will Johnson possible.
[02:00:53.160 --> 02:00:56.240]   You are, as Alex says, the driving force
[02:00:56.240 --> 02:00:58.800]   behind the tip of the spear.
[02:00:58.800 --> 02:01:01.160]   And I just want to remind you that right now,
[02:01:01.160 --> 02:01:02.480]   this is possibly, I mean,
[02:01:02.480 --> 02:01:05.560]   I don't know how Alex keeps doing these mega sales.
[02:01:05.560 --> 02:01:08.600]   This one may be the biggest in InfoWars history,
[02:01:08.600 --> 02:01:12.280]   where everything site-wide for the everything must go sale
[02:01:12.280 --> 02:01:17.280]   is between 40 to 70% off on dozens and dozens of products.
[02:01:17.280 --> 02:01:20.520]   This is the big push to fund InfoWars
[02:01:20.520 --> 02:01:21.520]   through the end of the year
[02:01:21.520 --> 02:01:24.120]   and through the first few months of next year.
[02:01:24.120 --> 02:01:27.080]   And they're not doing the bad products.
[02:01:27.080 --> 02:01:28.840]   A lot of folks, when they see a sale like this,
[02:01:28.840 --> 02:01:30.680]   they say, "Oh, okay, they're getting rid of the stuff
[02:01:30.680 --> 02:01:31.520]   "that nobody likes."
[02:01:31.520 --> 02:01:34.120]   But no, this is Survival Shield X3,
[02:01:34.120 --> 02:01:37.640]   the two-ounce bottle, 70% off.
[02:01:37.640 --> 02:01:40.360]   And I cannot say enough nice things about that product.
[02:01:40.360 --> 02:01:41.200]   It tastes delicious.
[02:01:41.200 --> 02:01:42.480]   It's like liquid candy.
[02:01:42.480 --> 02:01:45.480]   360 immune defense combo with immune wall
[02:01:45.480 --> 02:01:48.560]   and silver bullet is only 19.95.
[02:01:48.560 --> 02:01:51.840]   That's 71% off.
[02:01:51.840 --> 02:01:52.880]   Unbelievable price.
[02:01:52.880 --> 02:01:55.200]   Silver bullet is unbelievably effective.
[02:01:55.200 --> 02:01:58.160]   I use it or another product from InfoWarsStore.com
[02:01:58.160 --> 02:02:00.520]   every single time I travel to keep myself healthy.
[02:02:00.520 --> 02:02:02.120]   Gut Fusion, 50% off.
[02:02:02.120 --> 02:02:05.640]   You can get the Survival Shield X3 in the one-ounce bottle,
[02:02:05.640 --> 02:02:08.840]   60% off if you wanna start with a lower quantity.
[02:02:08.840 --> 02:02:11.560]   You've got Ultimate Fission Krill Oils, 25% off.
[02:02:11.560 --> 02:02:12.960]   Super Silver Skin Cream,
[02:02:12.960 --> 02:02:15.160]   the one ounce is all that's left, folks.
[02:02:15.160 --> 02:02:16.600]   And I believe that stuff works.
[02:02:16.600 --> 02:02:18.720]   A fan bought it for me a few weeks ago
[02:02:18.720 --> 02:02:20.400]   and it is doing wonders.
[02:02:20.400 --> 02:02:22.920]   But it's 30% off the one-ounce bottle.
[02:02:22.920 --> 02:02:24.080]   It's selling out fast.
[02:02:24.080 --> 02:02:27.320]   The three ounce is already gone, no longer available.
[02:02:27.320 --> 02:02:28.400]   And folks, one of the things
[02:02:28.400 --> 02:02:30.040]   that I don't think Alex has stressed is
[02:02:30.040 --> 02:02:33.000]   there's no guarantee any of these phenomenal products,
[02:02:33.000 --> 02:02:34.400]   these life-changing products,
[02:02:34.400 --> 02:02:37.080]   there's no guarantee they're going to be back
[02:02:37.080 --> 02:02:38.040]   before the end of the year.
[02:02:38.040 --> 02:02:39.880]   So if you wanna get a Christmas present
[02:02:39.880 --> 02:02:43.520]   at an unbelievable price, now is the time to do it.
[02:02:43.520 --> 02:02:45.080]   From my understanding, according to Alex,
[02:02:45.080 --> 02:02:47.080]   a lot of these contracts, they're not expecting
[02:02:47.080 --> 02:02:50.720]   the next delivery of these products until next year.
[02:02:50.720 --> 02:02:53.640]   So if you want to get it now is the time.
[02:02:53.640 --> 02:02:58.640]   Tons and tons of fantastic deals at Infowarsstore.com.
[02:02:58.640 --> 02:03:02.040]   And I can't say enough nice things about these products.
[02:03:02.040 --> 02:03:03.480]   Brain Force has been phenomenal.
[02:03:03.480 --> 02:03:05.360]   Super Male Vitality has been phenomenal.
[02:03:05.360 --> 02:03:07.440]   Survival Shield X3 has been phenomenal.
[02:03:07.440 --> 02:03:08.440]   X2 is great.
[02:03:08.440 --> 02:03:11.680]   You barely even need a drop of it to get the full effect.
[02:03:11.680 --> 02:03:13.360]   B12, amazing.
[02:03:13.360 --> 02:03:15.000]   Pollen Block, amazing.
[02:03:15.000 --> 02:03:17.080]   I live in a very old building.
[02:03:17.080 --> 02:03:19.720]   I have an Alexa Pure Air Purifier,
[02:03:19.720 --> 02:03:22.960]   and it has changed my quality of life
[02:03:22.960 --> 02:03:24.840]   living in the old building.
[02:03:24.840 --> 02:03:27.920]   These are unbelievable products that you can right now
[02:03:27.920 --> 02:03:31.480]   get at an unbelievable price for a very limited time.
[02:03:31.480 --> 02:03:33.320]   These supplies will not last.
[02:03:33.320 --> 02:03:36.720]   Infowarsstore.com.
[02:03:36.720 --> 02:03:39.280]   When we come back, we're going to have Will Johnson,
[02:03:39.280 --> 02:03:43.080]   who I host Firepower with every single weekday night
[02:03:43.080 --> 02:03:46.160]   from 7 p.m. until 9 p.m., except tonight,
[02:03:46.160 --> 02:03:48.920]   you're going to get Will and Alex Jones.
[02:03:48.920 --> 02:03:50.640]   So Will and I are going to talk a little bit
[02:03:50.640 --> 02:03:52.280]   about the news of the day.
[02:03:52.280 --> 02:03:54.160]   We might look at some clips together,
[02:03:54.160 --> 02:03:56.240]   and we are, of course, going to tell you
[02:03:56.240 --> 02:03:58.600]   about Firepower, where to watch it, when to watch it.
[02:03:58.600 --> 02:04:01.520]   And I have to say again, thank you to Infowarsstore.com
[02:04:01.520 --> 02:04:06.040]   for sponsoring Firepower and making that possible.
[02:04:06.040 --> 02:04:08.040]   So Alex will be back in studio tomorrow,
[02:04:08.040 --> 02:04:11.320]   but again, yes, you can still catch Alex live today,
[02:04:11.320 --> 02:04:16.320]   7 p.m., band.video on Firepower.
[02:04:16.320 --> 02:04:17.440]   As I said, when we come back,
[02:04:17.440 --> 02:04:19.400]   it's going to be myself and Will Johnson.
[02:04:19.400 --> 02:04:21.560]   We're going to talk about everything that's going on today,
[02:04:21.560 --> 02:04:23.240]   but I just have to reiterate,
[02:04:23.240 --> 02:04:28.240]   you have to get these amazing sales while they last.
[02:04:28.240 --> 02:04:30.120]   I know everybody likes a good sale.
[02:04:30.120 --> 02:04:31.800]   Maybe you're gonna wait for the next one.
[02:04:31.800 --> 02:04:32.640]   Good luck.
[02:04:32.640 --> 02:04:34.720]   The products may no longer be there.
[02:04:34.720 --> 02:04:38.020]   That's just the facts behind this state
[02:04:38.020 --> 02:04:39.520]   in the information war.
[02:04:39.520 --> 02:04:43.800]   This important juncture is when we need your support.
[02:04:43.800 --> 02:04:45.640]   This is the Alex Jones Show.
[02:04:45.640 --> 02:04:48.080]   I'm Tom Pappert filling in for Alex.
[02:04:48.080 --> 02:04:50.200]   We're getting ready to go out to break.
[02:04:50.200 --> 02:04:52.600]   When we come back, I'll be joined by Will Johnson,
[02:04:52.600 --> 02:04:56.960]   who will be in studio in Austin, Texas.
[02:04:56.960 --> 02:04:57.960]   Don't go away.
[02:04:57.960 --> 02:04:58.880]   Stay tuned.
[02:04:58.880 --> 02:05:02.200]   We'll be back in just one short minute.
[02:05:02.200 --> 02:05:07.280]   - History is happening right now.
[02:05:07.280 --> 02:05:10.740]   President Trump is trying to remove the swamp,
[02:05:10.740 --> 02:05:13.280]   the globalists that have been feeding on our nation
[02:05:13.280 --> 02:05:15.900]   and selling us out to the Chai Koms and others.
[02:05:15.900 --> 02:05:18.160]   That's why Nancy Pelosi has come out
[02:05:18.160 --> 02:05:20.240]   and said that the Attorney General Barr
[02:05:20.240 --> 02:05:23.160]   has to resign because he's corrupt.
[02:05:23.160 --> 02:05:26.520]   That's because they know that he's getting ready
[02:05:26.520 --> 02:05:28.000]   to move against the deep state,
[02:05:28.000 --> 02:05:29.880]   that there are sealed indictments
[02:05:29.880 --> 02:05:32.040]   against McCabe and others.
[02:05:32.040 --> 02:05:33.340]   Already two weeks ago,
[02:05:33.340 --> 02:05:37.460]   the appeal by the Deputy Attorney General was rejected.
[02:05:37.460 --> 02:05:40.140]   The appeal was brought to him and it was rejected.
[02:05:40.140 --> 02:05:42.000]   That means the indictment is there.
[02:05:42.000 --> 02:05:43.540]   That's why there's so panic.
[02:05:43.540 --> 02:05:45.340]   That's why this impeachment's real.
[02:05:45.340 --> 02:05:46.380]   Of course it's made up.
[02:05:46.380 --> 02:05:47.380]   Of course it's a fraud,
[02:05:47.380 --> 02:05:50.100]   but it's the neocon and leftist deep state
[02:05:50.100 --> 02:05:51.980]   that knows they've committed so many crimes.
[02:05:51.980 --> 02:05:53.500]   Their back is against the wall
[02:05:53.500 --> 02:05:56.460]   and they're making their move right now.
[02:05:56.460 --> 02:05:59.420]   This is the time to be fully engaged, ladies and gentlemen.
[02:05:59.420 --> 02:06:01.580]   We're fighting for not just our nation,
[02:06:01.580 --> 02:06:02.940]   but the world's future.
[02:06:02.940 --> 02:06:04.820]   America is fighting for its life.
[02:06:04.820 --> 02:06:06.780]   - We've got it.
[02:06:06.780 --> 02:06:09.360]   (upbeat music)
[02:06:09.360 --> 02:06:15.300]   - Waging war on corruption.
[02:06:15.300 --> 02:06:20.820]   It's Alex Jones coming to you live
[02:06:20.820 --> 02:06:23.420]   from the front lines of the InfoWar.
[02:06:23.420 --> 02:06:27.580]   - Welcome back to the Alex Jones Show.
[02:06:27.580 --> 02:06:29.780]   I'm Tom Paffert filling in for Alex today.
[02:06:29.780 --> 02:06:34.280]   Typically you can find me on Firepower with Will Johnson
[02:06:34.280 --> 02:06:37.620]   every single weekday night from seven until 9 p.m. today.
[02:06:37.620 --> 02:06:39.820]   It'll be Alex with Will Johnson.
[02:06:39.820 --> 02:06:41.880]   And Will, of course, is our guest
[02:06:41.880 --> 02:06:43.060]   for the next two segments.
[02:06:43.060 --> 02:06:45.740]   Thank you so much, Will, for coming in early today.
[02:06:45.740 --> 02:06:46.580]   I know how it is.
[02:06:46.580 --> 02:06:48.140]   We do this night show and then all of a sudden
[02:06:48.140 --> 02:06:49.580]   somebody's telling you to get there early.
[02:06:49.580 --> 02:06:50.700]   So thanks for coming on.
[02:06:50.700 --> 02:06:52.020]   I really appreciate it.
[02:06:52.020 --> 02:06:52.860]   - No problem, Tom.
[02:06:52.860 --> 02:06:53.940]   I'm happy to be here.
[02:06:53.940 --> 02:06:57.900]   - So Will, before I wanna talk about Firepower
[02:06:57.900 --> 02:07:00.140]   and kind of what we're doing every single night,
[02:07:00.140 --> 02:07:01.700]   it's a little bit different format.
[02:07:01.700 --> 02:07:04.460]   We run lots of clips, have some phenomenal interviews.
[02:07:04.460 --> 02:07:06.300]   It's been a great pleasure to do that with you.
[02:07:06.300 --> 02:07:07.760]   But there's a new story.
[02:07:07.760 --> 02:07:11.900]   It's on nationalfile.com as well as infowars.com.
[02:07:11.900 --> 02:07:14.540]   It's about a British college.
[02:07:14.540 --> 02:07:17.880]   And now the Sheffield University Student Union
[02:07:17.880 --> 02:07:21.020]   has banned white students from participating
[02:07:21.020 --> 02:07:23.660]   in anti-racism meetings.
[02:07:23.660 --> 02:07:27.140]   The idea is that only what they call BME,
