[00:00:01.000 --> 00:00:16.000]  Intro
[02:20:16.510 --> 02:20:17.510]  That's it.
[02:20:17.510 --> 02:20:18.510]  They're going to make us unable to eat beef.
[02:20:18.510 --> 02:20:20.510]  That's how they're going to stop us from eating beef.
[02:20:20.510 --> 02:20:22.510]  And here's the good news.
[02:20:22.510 --> 02:20:26.510]  Everybody freaked out about some beef producers said we're going to inject mRNA
[02:20:26.510 --> 02:20:30.510]  in our cows for COVID as if COVID was killing cows and dogs and cats.
[02:20:30.510 --> 02:20:31.510]  There was a backlash.
[02:20:31.510 --> 02:20:34.510]  The Beef Association said, okay, we won't.
[02:20:34.510 --> 02:20:35.510]  But it doesn't matter.
[02:20:35.510 --> 02:20:38.510]  They give us a shot that makes us allergic, so we can't eat it anyways.
[02:20:38.510 --> 02:20:39.510]  Exactly.
[02:20:39.510 --> 02:20:40.510]  But they're not targeting the cows, folks.
[02:20:40.510 --> 02:20:41.510]  They're targeting us.
[02:20:41.510 --> 02:20:42.510]  This is the big enchilada.
[02:20:42.510 --> 02:20:46.510]  This is the big story because there's 2 million people, according to UN report,
[02:20:46.510 --> 02:20:48.510]  2.1 million, that make their living off cows.
[02:20:48.510 --> 02:20:51.510]  I can tell you, East Texas, we've got 2,000 acres left.
[02:20:51.510 --> 02:20:55.510]  We've got Mexican land grants, Spanish land grants before Santa Ana.
[02:20:55.510 --> 02:20:58.510]  And we don't really make money on the cows, but it pays the property tax.
[02:20:58.510 --> 02:21:00.510]  It pays for the tractors.
[02:21:00.510 --> 02:21:02.510]  And, you know, people can basically live on that.
[02:21:02.510 --> 02:21:06.510]  You don't make a lot of money, but you take cows away, it's over.
[02:21:06.510 --> 02:21:08.510]  And you're having good stakes.
[02:21:08.510 --> 02:21:10.510]  So that's living great, isn't it?
[02:21:10.510 --> 02:21:14.510]  Well, Genesis starts after God sets up the planet and let there be light
[02:21:14.510 --> 02:21:15.510]  and water and all that.
[02:21:15.510 --> 02:21:19.510]  He says, and now I create cows and the grass, the greatest gift.
[02:21:20.510 --> 02:21:21.510]  I mean, it literally says the cows.
[02:21:21.510 --> 02:21:27.510]  I forget the exact quote, but pull up Genesis quotes about cows and grass.
[02:21:27.510 --> 02:21:29.510]  I mean, it's like over and over again.
[02:21:29.510 --> 02:21:31.510]  I give you cows, I give you grass, I give you cows, I give you grass.
[02:21:31.510 --> 02:21:33.510]  It's like incredible.
[02:21:33.510 --> 02:21:35.510]  You put cows out there, they eat, you get this great meat.
[02:21:35.510 --> 02:21:37.510]  I mean, it's like it's energy.
[02:21:37.510 --> 02:21:39.510]  It's like they're cutting off our pipelines, cutting off our cars,
[02:21:39.510 --> 02:21:40.510]  cutting off our gas.
[02:21:40.510 --> 02:21:42.510]  They're cutting off our food.
[02:21:42.510 --> 02:21:44.510]  Yeah, and that's what they don't want.
[02:21:44.510 --> 02:21:46.510]  They don't want you to have any choice but to go to this lab,
[02:21:46.510 --> 02:21:50.510]  grow meat in a 15-minute city with a microchip in your hand.
[02:21:50.510 --> 02:21:52.510]  Remember 30 years ago they said beef's horrible.
[02:21:52.510 --> 02:21:55.510]  All the studies show now it's a perfect food for people, for adults.
[02:21:55.510 --> 02:21:56.510]  That's what we used to eat.
[02:21:56.510 --> 02:21:57.510]  We used to hunt bison.
[02:21:57.510 --> 02:21:58.510]  We used to hunt mammoth.
[02:21:58.510 --> 02:21:59.510]  We used to eat meat.
[02:21:59.510 --> 02:22:00.510]  That's what we did.
[02:22:00.510 --> 02:22:02.510]  And if we didn't eat it, then we started growing food.
[02:22:02.510 --> 02:22:04.510]  And there's nothing wrong with vegetables,
[02:22:04.510 --> 02:22:07.510]  but meat has got the fats in it that your brain needs.
[02:22:07.510 --> 02:22:11.510]  Well, everybody knows it was always the meat eaters conquered the agrarians.
[02:22:11.510 --> 02:22:12.510]  Yeah.
[02:22:12.510 --> 02:22:15.510]  There's an amazing picture of, I think it's these Mongolian dudes,
[02:22:15.510 --> 02:22:16.510]  and they look giant,
[02:22:16.510 --> 02:22:18.510]  and there's these little Europeans standing in front of them
[02:22:18.510 --> 02:22:20.510]  that probably eat nothing but cheese and bread.
[02:22:20.510 --> 02:22:21.510]  And you can see the difference.
[02:22:21.510 --> 02:22:23.510]  These other guys look like they'd wipe them off the map, no problem.
[02:22:23.510 --> 02:22:25.510]  And that's why Genghis Khan conquered everybody,
[02:22:25.510 --> 02:22:28.510]  because his guys were eating meat and drinking goat milk.
[02:22:28.510 --> 02:22:30.510]  Look, it's a lie, folks.
[02:22:30.510 --> 02:22:32.510]  All these vegans are dying now.
[02:22:32.510 --> 02:22:33.510]  Yeah.
[02:22:33.510 --> 02:22:34.510]  Yeah, it's terrible.
[02:22:34.510 --> 02:22:35.510]  And there is factory farming.
[02:22:35.510 --> 02:22:36.510]  There are excesses.
[02:22:36.510 --> 02:22:37.510]  We're not defending all that.
[02:22:37.510 --> 02:22:39.510]  The point is getting rid of it for factory-grown meat?
[02:22:39.510 --> 02:22:40.510]  It's even worse.
[02:22:40.510 --> 02:22:41.510]  It is.
[02:22:41.510 --> 02:22:43.510]  And that's where it comes from.
[02:22:43.510 --> 02:22:46.510]  You can't trust anything these people say at the bottom line.
[02:22:46.510 --> 02:22:48.510]  They tell you there's nothing in these vaccines.
[02:22:48.510 --> 02:22:49.510]  There's lots of stuff in these.
[02:22:49.510 --> 02:22:52.510]  Well, they're saying a tick is causing people not to be able to eat beef
[02:22:52.510 --> 02:22:54.510]  in places the tick doesn't exist.
[02:22:54.510 --> 02:22:58.510]  And I wouldn't be surprised if the tick had been engineered just like the Lyme disease.
[02:22:58.510 --> 02:22:59.510]  Well, Lyme disease did come.
[02:22:59.510 --> 02:23:02.510]  The Nazis after World War II were brought to Plum Island off New York.
[02:23:02.510 --> 02:23:03.510]  It's declassified.
[02:23:03.510 --> 02:23:06.510]  They created Lyme disease that has tick-delivered syphilis.
[02:23:06.510 --> 02:23:08.510]  So it wouldn't surprise me that they engineer a tick
[02:23:08.510 --> 02:23:10.510]  and put it out in the wild to just go around and eat people
[02:23:10.510 --> 02:23:12.510]  and then go, oh, we can blame it on this tick,
[02:23:12.510 --> 02:23:15.510]  because maybe there is some instances of this tick giving people a meat allergy.
[02:23:15.510 --> 02:23:17.510]  But there's not enough to what's going on now.
[02:23:17.510 --> 02:23:19.510]  Well, it's happening in Japan.
[02:23:19.510 --> 02:23:20.510]  Yeah, exactly.
[02:23:20.510 --> 02:23:22.510]  It's happening in Germany.
[02:23:22.510 --> 02:23:23.510]  The damn tick isn't there.
[02:23:23.510 --> 02:23:24.510]  Yeah.
[02:23:24.510 --> 02:23:26.510]  So we know they've done it.
[02:23:26.510 --> 02:23:29.510]  If we get out ahead of it and get the beef community to say, hey, it's the shots,
[02:23:29.510 --> 02:23:33.510]  because notice now they're backing off glyphosate on wheat,
[02:23:33.510 --> 02:23:37.510]  which is mature, about to be harvested wheat.
[02:23:37.510 --> 02:23:40.510]  You don't spray it to keep weeds going up because that dissipates and runs off,
[02:23:40.510 --> 02:23:42.510]  gets in the water table, and you drink it and get cancer.
[02:23:42.510 --> 02:23:43.510]  It's still bad.
[02:23:43.510 --> 02:23:46.510]  But nothing compared to them in the last 20 years spraying the wheat,
[02:23:46.510 --> 02:23:49.510]  and then you just eat this and go, oh, my God, I can't eat gluten all of a sudden.
[02:23:49.510 --> 02:23:50.510]  Right.
[02:23:50.510 --> 02:23:51.510]  You're not gluten intolerant.
[02:23:51.510 --> 02:23:52.510]  You're Roundup intolerant.
[02:23:52.510 --> 02:23:53.510]  Yeah.
[02:23:53.510 --> 02:23:54.510]  Nobody wants Roundup.
[02:23:54.510 --> 02:23:55.510]  Nobody needs Alpha-Gal.
[02:23:55.510 --> 02:23:57.510]  These things are not good for you.
[02:23:57.510 --> 02:23:59.510]  So that's why they're using them.
[02:23:59.510 --> 02:24:00.510]  What's it called?
[02:24:00.510 --> 02:24:01.510]  Alpha-Gal?
[02:24:01.510 --> 02:24:02.510]  Alpha-Gal.
[02:24:02.510 --> 02:24:03.510]  Explain what Alpha-Gal is.
[02:24:03.510 --> 02:24:07.510]  Alpha-Gal is a protein that when you eat it, you become allergic to meat,
[02:24:07.510 --> 02:24:10.510]  or when it's in your body, you become allergic to meat.
[02:24:10.510 --> 02:24:12.510]  And it's an old bunch of shots.
[02:24:12.510 --> 02:24:13.510]  Not just cow.
[02:24:13.510 --> 02:24:14.510]  Yeah.
[02:24:14.510 --> 02:24:15.510]  And they blame it on the tick.
[02:24:15.510 --> 02:24:16.510]  Right.
[02:24:16.510 --> 02:24:17.510]  Which, give me a break, folks.
[02:24:17.510 --> 02:24:18.510]  It's a fraud.
[02:24:18.510 --> 02:24:19.510]  So it's a big deal.
[02:24:19.510 --> 02:24:21.510]  And once they get beef, it'll be fish.
[02:24:21.510 --> 02:24:22.510]  It'll be everything.
[02:24:22.510 --> 02:24:23.510]  It'll be everything.
[02:24:23.510 --> 02:24:24.510]  And then what will you have?
[02:24:24.510 --> 02:24:27.510]  We'll have, you know, bugs, which also.
[02:24:27.510 --> 02:24:28.510]  Titan's extremely toxic.
[02:24:28.510 --> 02:24:29.510]  Top of that.
[02:24:29.510 --> 02:24:30.510]  Yeah.
[02:24:30.510 --> 02:24:32.510]  So you got bugs, and you're going to have lab-grown tumor meat.
[02:24:32.510 --> 02:24:34.510]  And that's going to be your meat.
[02:24:34.510 --> 02:24:35.510]  From immortal cell lines.
[02:24:35.510 --> 02:24:36.510]  Yeah.
[02:24:36.510 --> 02:24:38.510]  From immortal cell lines, you want to have a nightmare.
[02:24:38.510 --> 02:24:39.510]  Exactly.
[02:24:39.510 --> 02:24:42.510]  Like, throw a tumor in a vat.
[02:24:42.510 --> 02:24:45.510]  It just grows until you have a 500-pound tumor.
[02:24:45.510 --> 02:24:46.510]  Yeah.
[02:24:46.510 --> 02:24:48.510]  And then they cut it up and put it into a fake steak.
[02:24:48.510 --> 02:24:52.510]  In fact, show that video, folks, of them taking the tumor meat, cancer meat,
[02:24:52.510 --> 02:24:54.510]  and literally creating a fake steak for you.
[02:24:54.510 --> 02:24:55.510]  That's how sick Bill Gates is.
[02:24:55.510 --> 02:24:57.510]  And if you accept him, he wins.
[02:24:57.510 --> 02:25:00.510]  In closing, I thought that was a pretty amazing press conference.
[02:25:00.510 --> 02:25:02.510]  JonesCrowder.com, free month.
[02:25:02.510 --> 02:25:03.510]  People sign up right now.
[02:25:03.510 --> 02:25:04.510]  Start this new Friday show.
[02:25:04.510 --> 02:25:06.510]  We're going to launch a bunch of other stuff.
[02:25:06.510 --> 02:25:09.510]  If this is successful, which it should be, reporters, crew,
[02:25:09.510 --> 02:25:11.510]  whole thing out of this.
[02:25:11.510 --> 02:25:12.510]  We'll keep Inforwards going.
[02:25:12.510 --> 02:25:13.510]  Great guys.
[02:25:13.510 --> 02:25:14.510]  We'll merge them together.
[02:25:14.510 --> 02:25:16.510]  But a lot of new blood.
[02:25:16.510 --> 02:25:18.510]  This is called diversifying your portfolio, you know,
[02:25:18.510 --> 02:25:19.510]  because if you are one target,
[02:25:19.510 --> 02:25:21.510]  then you're only one target that the people can take out.
[02:25:21.510 --> 02:25:24.510]  If you've got a lot of targets spread out, it's harder for them to take out.
[02:25:24.510 --> 02:25:26.510]  And I've got some bad news for our enemies.
[02:25:26.510 --> 02:25:28.510]  I mean, I've got all the other groups offering deals,
[02:25:28.510 --> 02:25:30.510]  but Crowder is the one I'm doing.
[02:25:30.510 --> 02:25:32.510]  But, I mean, they mess with me too much,
[02:25:33.510 --> 02:25:36.510]  Well, and Rumble's shown that they're not going to censor people.
[02:25:36.510 --> 02:25:40.510]  I haven't seen anything yet where Rumble's pulling people's videos
[02:25:40.510 --> 02:25:42.510]  and canceling channels unless it's, you know,
[02:25:42.510 --> 02:25:45.510]  something serious where they're doxing people.
[02:25:45.510 --> 02:25:46.510]  Well, it's classic.
[02:25:46.510 --> 02:25:49.510]  It's hacking, calls for murder, drug dealing, pedophilia.
[02:25:49.510 --> 02:25:50.510]  It's all bad.
[02:25:50.510 --> 02:25:51.510]  That's normal law.
[02:25:51.510 --> 02:25:52.510]  That's the web six, seven years ago.
[02:25:52.510 --> 02:25:53.510]  It's back to normal free internet.
[02:25:53.510 --> 02:25:54.510]  Exactly.
[02:25:54.510 --> 02:25:58.510]  So go to JonesCrowder.com to get the free month, the best deal.
[02:25:58.510 --> 02:26:01.510]  You get Steven Crowder shows, all the other shows they've got.
[02:26:01.510 --> 02:26:03.510]  JonesCrowder.com, and that's going to support us.
[02:26:03.510 --> 02:26:04.510]  Take action now.
[02:26:04.510 --> 02:26:05.510]  You want us to fight?
[02:26:05.510 --> 02:26:08.510]  It's up to you to take action.
[02:26:08.510 --> 02:26:10.510]  Rob, we're going to air big excerpts of the press conference
[02:26:10.510 --> 02:26:12.510]  that happened at 9 a.m. this morning.
[02:26:12.510 --> 02:26:13.510]  We only aired part of it earlier.
[02:26:13.510 --> 02:26:14.510]  We're going to air more of it coming up.
[02:26:14.510 --> 02:26:19.510]  And then we have a great guest host that is taking over in the fourth hour.
[02:26:19.510 --> 02:26:20.510]  Maria Z.
[02:26:20.510 --> 02:26:21.510]  Maria Z.
[02:26:21.510 --> 02:26:24.510]  And then we've got Owen Troyer, 3 p.m. Central.
[02:26:24.510 --> 02:26:25.510]  And I'm telling you, this is all going to go great.
[02:26:25.510 --> 02:26:28.510]  People like Owen, other shows we'll be able to produce out of our operation
[02:26:28.510 --> 02:26:29.510]  and be on here.
[02:26:29.510 --> 02:26:32.510]  So that's really what this is all about, teaming up with a great production crew,
[02:26:32.510 --> 02:26:34.510]  great people that aren't scared, the great folks at Rebel.
[02:26:34.510 --> 02:26:36.510]  Because Rebel reached out and wanted to do a deal too,
[02:26:36.510 --> 02:26:38.510]  but they didn't have the production.
[02:26:38.510 --> 02:26:39.510]  So it's perfect with Crowder.
[02:26:39.510 --> 02:26:40.510]  We're very excited.
[02:26:40.510 --> 02:26:41.510]  Yeah, I am too.
[02:26:41.510 --> 02:26:43.510]  And meeting the crew and hanging out with them last night,
[02:26:43.510 --> 02:26:45.510]  because I've come here a lot with you.
[02:26:45.510 --> 02:26:48.510]  But just meeting the crew and see how engaged they are and how smart they are,
[02:26:48.510 --> 02:26:51.510]  it's like a bunch of other info warriors out there doing more stuff
[02:26:51.510 --> 02:26:53.510]  to really just get the word out.
[02:26:53.510 --> 02:26:55.510]  Because at the end of the day, that's the most important thing,
[02:26:55.510 --> 02:26:57.510]  informing people because we can't trust the mainstream media
[02:26:57.510 --> 02:26:59.510]  and we can't trust the government anymore.
[02:26:59.510 --> 02:27:00.510]  Absolutely.
[02:27:00.510 --> 02:27:02.510]  So the big press conference for the next 30 minutes is coming up.
[02:27:02.510 --> 02:27:03.510]  Spread the word.
[02:27:03.510 --> 02:27:04.510]  You're the wave this dog hunts.
[02:27:04.510 --> 02:27:06.510]  But separately, didn't plug the last two and a half hours,
[02:27:06.510 --> 02:27:09.510]  we have great products at infowarriorstore.com that fund us,
[02:27:09.510 --> 02:27:11.510]  that also enrich your life.
[02:27:11.510 --> 02:27:16.510]  You need our 3,000 milligram strongest, most powerful natural CBD for your body,
[02:27:16.510 --> 02:27:18.510]  your joints, your neurological systems,
[02:27:18.510 --> 02:27:22.510]  33% off what this major private label that we've done,
