[00:00:01.000 --> 00:00:16.000]  Intro
[02:35:07.330 --> 02:35:15.330]  He had to move out of New York and out of D.C. where he was based and do it, you know, out of the middle of nowhere in Florida with a trusted crew.
[02:35:15.330 --> 02:35:24.330]  But they still had moles there because they were sending the feeds back during the breaks or keeping recording in D.C. and New York.
[02:35:24.330 --> 02:35:26.330]  When they had the cameras on down there.
[02:35:26.330 --> 02:35:28.330]  And so that's how this works.
[02:35:28.330 --> 02:35:31.330]  And imagine they spy on us for years.
[02:35:31.330 --> 02:35:33.330]  They have moles inside the operation.
[02:35:33.330 --> 02:35:34.330]  They don't now.
[02:35:34.330 --> 02:35:37.330]  The last mole was discovered a few months ago.
[02:35:37.330 --> 02:35:43.330]  And then those moles show up at the Southern Poverty Law Center and they show up at the ADL.
[02:35:43.330 --> 02:35:44.330]  They show up at Media Matters.
[02:35:44.330 --> 02:35:48.330]  And all those groups are basically fronts of the intelligence agency.
[02:35:48.330 --> 02:35:50.330]  So that's what we're dealing with.
[02:35:50.330 --> 02:35:51.330]  That's why we need your prayers.
[02:35:51.330 --> 02:35:52.330]  And it gets worse than that.
[02:35:52.330 --> 02:35:53.330]  They target your family members.
[02:35:53.330 --> 02:35:54.330]  They do dirty tricks.
[02:35:54.330 --> 02:35:57.330]  They do basically COINTELPRO type stuff.
[02:35:57.330 --> 02:35:59.330]  And it's just what they do.
[02:35:59.330 --> 02:36:03.330]  You know, they call your wife up and tell them stuff that's not true.
[02:36:03.330 --> 02:36:06.330]  But after people figure that out, they're awake.
[02:36:06.330 --> 02:36:09.330]  That's how Candace Owens woke up.
[02:36:09.330 --> 02:36:10.330]  You know, she was a big liberal.
[02:36:10.330 --> 02:36:13.330]  She created a social network media thing.
[02:36:13.330 --> 02:36:20.330]  And then all of a sudden she was getting emails from white supremacists and other groups threatening her and all the rest of it.
[02:36:20.330 --> 02:36:26.330]  And then the feminist group she was working with, liberal group, messed up and left in the header their emails.
[02:36:26.330 --> 02:36:33.330]  And then she caught them posing as right-wingers attacking her to get control of her.
[02:36:33.330 --> 02:36:35.330]  And that's what universities do all over the country.
[02:36:35.330 --> 02:36:39.330]  When the freshmen show up on the bus, they've already got a file on them.
[02:36:39.330 --> 02:36:41.330]  And they say, hey, there's a KKK rally today or there's this or that.
[02:36:41.330 --> 02:36:42.330]  We've got to protect you.
[02:36:42.330 --> 02:36:44.330]  We've got to bring you to this facility.
[02:36:44.330 --> 02:36:47.330]  And then they show them videos and tell them about what's going on.
[02:36:47.330 --> 02:36:49.330]  And they induct them into a leftist cult.
[02:36:49.330 --> 02:36:51.330]  They believe they're being protected, but they're not.
[02:36:51.330 --> 02:36:53.330]  It's the same thing with the transgender movement.
[02:36:53.330 --> 02:36:54.330]  So these are tactics.
[02:36:54.330 --> 02:36:56.330]  These are cult brainwashing tactics.
[02:36:56.330 --> 02:36:57.330]  These are gang tactics.
[02:36:57.330 --> 02:37:07.330]  That's how in inner cities, gangs get Hispanic and black youth and also white youth into them because they say, oh, that other group is going to come after you if you don't get protection from us.
[02:37:07.330 --> 02:37:09.330]  And so it's all mob psychology.
[02:37:09.330 --> 02:37:10.330]  It's what's going on.
[02:37:10.330 --> 02:37:18.330]  So I'm going to play some of that coming up just because it's so hilarious that this is the best you've got.
[02:37:18.330 --> 02:37:20.330]  Wow, this is really bad.
[02:37:20.330 --> 02:37:26.330]  This is really – and, again, that's how low down people are.
[02:37:26.330 --> 02:37:32.330]  They'll approach people that already work for you, and they'll approach and get people into your operations as well.
[02:37:32.330 --> 02:37:35.330]  And we've caught them trying to infiltrate the operation.
[02:37:35.330 --> 02:37:38.330]  And it's crazy.
[02:37:38.330 --> 02:37:43.330]  I mean, as if we don't know how to do background checks, as if we don't know how to ferret stuff out.
[02:37:43.330 --> 02:37:50.330]  So now we've caught them trying to put people that have been sheep dipped that work for intelligence agencies in here.
[02:37:50.330 --> 02:37:53.330]  And, again, they don't think we don't know that.
[02:37:53.330 --> 02:37:55.330]  And then what do you think they do once they get in here?
[02:37:55.330 --> 02:37:56.330]  What do you think they do?
[02:37:56.330 --> 02:37:58.330]  So this is where we live.
[02:37:58.330 --> 02:38:00.330]  This is the real world, folks.
[02:38:00.330 --> 02:38:02.330]  This is who's up against you and your family.
[02:38:02.330 --> 02:38:04.330]  They're not just going after Alex Jones or Tucker Carlson.
[02:38:04.330 --> 02:38:05.330]  They're going after your five-year-olds.
[02:38:05.330 --> 02:38:08.330]  We're just talking about that.
[02:38:08.330 --> 02:38:10.330]  But if you're aware of them, they no longer have power.
[02:38:11.330 --> 02:38:13.330]  Mark in New Jersey on the vaccine and Trump.
[02:38:13.330 --> 02:38:14.330]  Go ahead.
[02:38:14.330 --> 02:38:15.330]  Thanks for calling.
[02:38:15.330 --> 02:38:16.330]  Hi.
[02:38:16.330 --> 02:38:17.330]  Can you hear me?
[02:38:17.330 --> 02:38:18.330]  I can.
[02:38:18.330 --> 02:38:19.330]  Yes.
[02:38:19.330 --> 02:38:20.330]  All right.
[02:38:20.330 --> 02:38:21.330]  Yeah.
[02:38:21.330 --> 02:38:27.330]  And I just, when President Trump gets a vaccine, it's like, in the beginning, the first thing he said that, it was a favor.
[02:38:27.330 --> 02:38:28.330]  Hey, do me a favor.
[02:38:28.330 --> 02:38:29.330]  Excuse me.
[02:38:29.330 --> 02:38:30.330]  Do me a huge favor.
[02:38:30.330 --> 02:38:31.330]  Will you take your phone off?
[02:38:31.330 --> 02:38:32.330]  Take your phone off.
[02:38:32.330 --> 02:38:33.330]  Speaker phone, brother.
[02:38:33.330 --> 02:38:34.330]  I'll take it off, speaker.
[02:38:34.330 --> 02:38:35.330]  I'm in the car.
[02:38:35.330 --> 02:38:36.330]  Can you hear me now?
[02:38:36.330 --> 02:38:37.330]  Yeah, go ahead.
[02:38:38.330 --> 02:38:39.330]  Yeah.
[02:38:39.330 --> 02:38:43.330]  Like everything we tried to do in the beginning, he said, hey, drop the cord, and he killed him.
[02:38:43.330 --> 02:38:46.330]  Then he said, it's a Democrat hoax, and they murdered him.
[02:38:46.330 --> 02:38:49.330]  He tried to close the border to China.
[02:38:49.330 --> 02:38:53.330]  And it's all in the media and the perception of the people.
[02:38:53.330 --> 02:38:57.330]  Like, I can't even get people to understand that people have died from the vaccine.
[02:38:57.330 --> 02:38:59.330]  So everybody wants to kill Trump about the vaccine.
[02:38:59.330 --> 02:39:04.330]  He tried to go in the beginning against it, and they went against him.
[02:39:05.330 --> 02:39:08.330]  And then he never forced it on anyone.
[02:39:08.330 --> 02:39:14.330]  And right now, I feel like I don't even know what to do, because I think if they think
[02:39:14.330 --> 02:39:18.330]  Trump is going to win, they're either not going to let us vote, or they're going to
[02:39:18.330 --> 02:39:22.330]  say another virus is out, and they're going to do 100% nail on ballot, or they're going
[02:39:22.330 --> 02:39:25.330]  to try to steal it with 100 or more votes.
[02:39:25.330 --> 02:39:26.330]  I totally agree.
[02:39:26.330 --> 02:39:27.330]  I don't think Trump's a bad person.
[02:39:27.330 --> 02:39:29.330]  I know how they manipulated him.
[02:39:29.330 --> 02:39:32.330]  He did 95% good, 5% bad.
[02:39:32.330 --> 02:39:33.330]  And I absolutely agree with you.
[02:39:33.330 --> 02:39:35.330]  And he's the guy that's going to get the nomination.
[02:39:35.330 --> 02:39:38.330]  That's why they're trying to put him in prison right now.
[02:39:38.330 --> 02:39:43.330]  I don't think they're going to let us vote our way out of this.
[02:39:43.330 --> 02:39:48.330]  But I'm not saying to be violent, but people just got to stop listening to that.
[02:39:48.330 --> 02:39:50.330]  They're not a legitimate government.
[02:39:50.330 --> 02:39:55.330]  And I mean, as far as for me, I'm not going to listen to a word that they tell me.
[02:39:55.330 --> 02:40:01.330]  And I'm hoping that they push it too far so people will finally wake up.
[02:40:02.330 --> 02:40:03.330]  I hear you.
[02:40:03.330 --> 02:40:04.330]  I hear you.
[02:40:04.330 --> 02:40:05.330]  And I totally agree with you.
[02:40:05.330 --> 02:40:08.330]  We've all got to become vocal, like you're doing, calling a talk radio.
[02:40:08.330 --> 02:40:11.330]  We've all got to just go out and speak up against this.
[02:40:11.330 --> 02:40:12.330]  And we're really starting to win.
[02:40:12.330 --> 02:40:14.330]  Thank you for the call.
[02:40:14.330 --> 02:40:15.330]  Moving quick here.
[02:40:15.330 --> 02:40:16.330]  Jared in Ohio.
[02:40:16.330 --> 02:40:17.330]  Go ahead.
[02:40:17.330 --> 02:40:18.330]  You're on the air.
[02:40:18.330 --> 02:40:19.330]  Yes, sir.
[02:40:19.330 --> 02:40:20.330]  Hey, Alex.
[02:40:20.330 --> 02:40:23.330]  Just wanted to touch base with you and talk about what they're doing to our children,
[02:40:23.330 --> 02:40:25.330]  how we can fight back.
[02:40:25.330 --> 02:40:29.330]  I've got three kids of my own, and they really want us to lose all hope.
[02:40:29.330 --> 02:40:31.330]  That's why they're trying to take our children away from us.
[02:40:31.330 --> 02:40:33.330]  That's why they're trying to indoctrinate them.
[02:40:33.330 --> 02:40:37.330]  I actually wrote a little bit of a song about it called Pleading for Apocalypse.
[02:40:37.330 --> 02:40:45.330]  And one of the lines of it is that, you know, they killed the wonder of our sons and that
[02:40:45.330 --> 02:40:47.330]  our only hope is in our child's play.
[02:40:47.330 --> 02:40:52.330]  And that's really we need to focus on protecting the innocence of our children.
[02:40:52.330 --> 02:40:55.330]  And we need to be neighbors to each other.
[02:40:55.330 --> 02:40:58.330]  We need to make sure we're all informed, all our families are informed.
[02:40:58.330 --> 02:41:04.330]  And we need to take action just in our immediate area and then branch out, create art, take
[02:41:04.330 --> 02:41:09.330]  back the culture like we're currently doing, because the only hope is our children.
[02:41:09.330 --> 02:41:10.330]  Yes.
[02:41:10.330 --> 02:41:13.330]  The New World Order knows they're losing, so they're desperately trying to get all the
[02:41:13.330 --> 02:41:14.330]  children now.
[02:41:14.330 --> 02:41:18.330]  And it's so sad how many they are able to capture, but they're really waking up the
[02:41:18.330 --> 02:41:19.330]  sleeping giant by doing that.
[02:41:19.330 --> 02:41:23.330]  So pray to God, stay focused, and try to clean up your own area and then start branching
[02:41:23.330 --> 02:41:25.330]  out from there and wake others up.
[02:41:25.330 --> 02:41:26.330]  Exactly.
[02:41:26.330 --> 02:41:27.330]  Beautiful point.
[02:41:27.330 --> 02:41:28.330]  Anything else?
[02:41:28.330 --> 02:41:35.330]  Just mostly just that and make sure you're intaking healthy things mentally and physically.
[02:41:35.330 --> 02:41:40.330]  Because if you're listening to a bunch of garbage on the radio and first of all, you're
[02:41:40.330 --> 02:41:44.330]  empowering the machine and you need to take power away from it by taking your attention
[02:41:44.330 --> 02:41:45.330]  away from it.
[02:41:45.330 --> 02:41:48.330]  And you need to let them starve.
[02:41:48.330 --> 02:41:49.330]  I totally agree, Jared.
[02:41:49.330 --> 02:41:50.330]  Thanks for holding.
[02:41:50.330 --> 02:41:51.330]  Thanks for saying that.
[02:41:51.330 --> 02:41:52.330]  We're going to go to break.
[02:41:52.330 --> 02:41:54.330]  I'm going to hit some Tucker Carlson news.
[02:41:54.330 --> 02:41:57.330]  Then we're going to go to Frank in Montana and others in the order that your calls have
[02:41:57.330 --> 02:41:58.330]  been received.
[02:41:58.330 --> 02:42:00.330]  We're going to the bank collapse with Jeff and others.
[02:42:00.330 --> 02:42:02.330]  So everybody, stay there.
[02:42:02.330 --> 02:42:05.330]  Alina, Tom, Frank, Jeff, Rudy, Brian.
[02:42:05.330 --> 02:42:09.330]  We'll try to get to all of you before Maria Z takes over the next hour.
[02:42:09.330 --> 02:42:14.330]  Then the wonderful, informative, dynamic patriot, Owen Schroer, 3 p.m.
[02:42:14.330 --> 02:42:17.330]  Central, Infowars.com, forward slash show and band up video.
[02:42:17.330 --> 02:42:18.330]  Share those links everywhere.
[02:42:18.330 --> 02:42:20.330]  I see folks taking clips of the shows.
[02:42:20.330 --> 02:42:21.330]  I see people promoting Owen.
[02:42:21.330 --> 02:42:22.330]  Ann Harrison-Smith, 8 a.m.
[02:42:22.330 --> 02:42:23.330]  Weekdays, American Journal.
[02:42:23.330 --> 02:42:25.330]  I see what you're doing, listeners and viewers.
[02:42:25.330 --> 02:42:29.330]  I thank you from the bottom of my heart, humbly, for all you're doing and your support.
