whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:24:25.880 --> 02:24:28.880]   [Music]
[02:24:28.880 --> 02:24:31.880]   [Music]
[02:24:31.880 --> 02:24:34.880]   [Music]
[02:24:34.880 --> 02:24:37.880]   [Music]
[02:24:37.880 --> 02:24:40.880]   [Music]
[02:24:40.880 --> 02:24:43.880]   [Music]
[02:24:43.880 --> 02:24:46.880]   [Music]
[02:24:46.880 --> 02:24:49.880]   [Music]
[02:24:49.880 --> 02:24:52.880]   [Music]
[02:24:52.880 --> 02:24:55.880]   [Music]
[02:24:55.880 --> 02:24:58.880]   [Music]
[02:24:58.880 --> 02:25:01.880]   [Music]
[02:25:01.880 --> 02:25:04.880]   [Music]
[02:25:04.880 --> 02:25:07.880]   [Music]
[02:25:07.880 --> 02:25:10.880]   [Music]
[02:25:10.880 --> 02:25:13.880]   [Music]
[02:25:13.880 --> 02:25:16.880]   [Music]
[02:25:16.880 --> 02:25:19.880]   [Music]
[02:25:19.880 --> 02:25:22.880]   [Music]
[02:25:22.880 --> 02:25:25.880]   [Music]
[02:25:25.880 --> 02:25:28.880]   [Music]
[02:25:28.880 --> 02:25:31.880]   [Music]
[02:25:31.880 --> 02:25:34.880]   [Music]
[02:25:34.880 --> 02:25:37.880]   [Music]
[02:25:37.880 --> 02:25:40.880]   [Music]
[02:25:40.880 --> 02:25:43.880]   [Music]
[02:25:43.880 --> 02:25:46.880]   [Music]
[02:25:46.880 --> 02:25:49.880]   [Music]
[02:25:49.880 --> 02:25:52.880]   [Music]
[02:25:52.880 --> 02:25:55.880]   [Music]
[02:25:55.880 --> 02:25:58.880]   [Music]
[02:25:58.880 --> 02:26:01.880]   [Music]
[02:26:01.880 --> 02:26:04.880]   [Music]
[02:26:04.880 --> 02:26:07.880]   [Music]
[02:26:07.880 --> 02:26:10.880]   [Music]
[02:26:10.880 --> 02:26:13.880]   [Music]
[02:26:13.880 --> 02:26:16.880]   [Music]
[02:26:16.880 --> 02:26:19.880]   [Music]
[02:26:19.880 --> 02:26:22.880]   [Music]
[02:26:22.880 --> 02:26:25.880]   [Music]
[02:26:25.880 --> 02:26:28.880]   [Music]
[02:26:28.880 --> 02:26:31.880]   [Music]
[02:26:31.880 --> 02:26:34.880]   [Music]
[02:26:34.880 --> 02:26:37.880]   [Music]
[02:26:37.880 --> 02:26:40.880]   [Music]
[02:26:40.880 --> 02:26:43.880]   [Music]
[02:26:43.880 --> 02:26:46.880]   [Music]
[02:26:46.880 --> 02:26:49.880]   [Music]
[02:26:49.880 --> 02:26:52.880]   [Music]
[02:26:52.880 --> 02:26:55.880]   [Music]
[02:26:55.880 --> 02:26:58.880]   [Music]
[02:26:58.880 --> 02:27:01.880]   [Music]
[02:27:01.880 --> 02:27:04.880]   [Music]
[02:27:04.880 --> 02:27:07.880]   [Music]
[02:27:07.880 --> 02:27:10.880]   [Music]
[02:27:10.880 --> 02:27:13.880]   [Music]
[02:27:13.880 --> 02:27:16.880]   [Music]
[02:27:16.880 --> 02:27:19.880]   [Music]
[02:27:19.880 --> 02:27:22.880]   [Music]
[02:27:22.880 --> 02:27:25.880]   [Music]
[02:27:25.880 --> 02:27:28.880]   [Music]
[02:27:28.880 --> 02:27:31.880]   [Music]
[02:27:31.880 --> 02:27:34.880]   [Music]
[02:27:34.880 --> 02:27:37.880]   [Music]
[02:27:37.880 --> 02:27:40.880]   [Music]
[02:27:40.880 --> 02:27:43.880]   [Music]
[02:27:43.880 --> 02:27:46.880]   [Music]
[02:27:46.880 --> 02:27:49.880]   [Music]
[02:27:49.880 --> 02:27:52.880]   [Music]
[02:27:52.880 --> 02:27:55.880]   [Music]
[02:27:55.880 --> 02:27:58.880]   [Music]
[02:27:58.880 --> 02:28:01.880]   [Music]
[02:28:01.880 --> 02:28:04.880]   [Music]
[02:28:04.880 --> 02:28:07.880]   [Music]
[02:28:07.880 --> 02:28:10.880]   [Music]
[02:28:10.880 --> 02:28:13.880]   [Music]
[02:28:13.880 --> 02:28:16.880]   [Music]
[02:28:16.880 --> 02:28:19.880]   [Music]
[02:28:19.880 --> 02:28:22.880]   [Music]
[02:28:22.880 --> 02:28:25.880]   [Music]
[02:28:25.880 --> 02:28:28.880]   [Music]
[02:28:28.880 --> 02:28:31.880]   [Music]
[02:28:31.880 --> 02:28:34.880]   [Music]
[02:28:34.880 --> 02:28:37.880]   [Music]
[02:28:37.880 --> 02:28:40.880]   [Music]
[02:28:40.880 --> 02:28:43.880]   [Music]
[02:28:43.880 --> 02:28:46.880]   [Music]
[02:28:46.880 --> 02:28:49.880]   [Music]
[02:28:49.880 --> 02:28:52.880]   [Music]
[02:28:52.880 --> 02:28:55.880]   [Music]
[02:28:55.880 --> 02:28:58.880]   [Music]
[02:28:58.880 --> 02:29:01.880]   [Music]
[02:29:01.880 --> 02:29:04.880]   [Music]
[02:29:04.880 --> 02:29:07.880]   [Music]
[02:29:07.880 --> 02:29:10.880]   [Music]
[02:29:10.880 --> 02:29:13.880]   [Music]
[02:29:13.880 --> 02:29:16.880]   [Music]
[02:29:16.880 --> 02:29:19.880]   [Music]
[02:29:19.880 --> 02:29:22.880]   [Music]
[02:29:22.880 --> 02:29:25.880]   [Music]
[02:29:25.880 --> 02:29:28.880]   [Music]
[02:29:28.880 --> 02:29:31.880]   [Music]
[02:29:31.880 --> 02:29:34.880]   [Music]
[02:29:34.880 --> 02:29:37.880]   [Music]
[02:29:37.880 --> 02:29:40.880]   [Music]
[02:29:40.880 --> 02:29:43.880]   [Music]
[02:29:43.880 --> 02:29:46.880]   [Music]
[02:29:46.880 --> 02:29:49.880]   [Music]
[02:29:49.880 --> 02:29:52.880]   [Music]
[02:29:52.880 --> 02:29:55.880]   [Music]
[02:29:55.880 --> 02:29:58.880]   [Music]
[02:29:58.880 --> 02:30:01.880]   [Music]
[02:30:01.880 --> 02:30:04.880]   [Music]
[02:30:04.880 --> 02:30:07.880]   [Music]
[02:30:07.880 --> 02:30:10.880]   [Music]
[02:30:10.880 --> 02:30:13.880]   [Music]
[02:30:13.880 --> 02:30:16.880]   [Music]
[02:30:16.880 --> 02:30:19.880]   [Music]
[02:30:19.880 --> 02:30:22.880]   [Music]
[02:30:22.880 --> 02:30:25.880]   [Music]
[02:30:25.880 --> 02:30:28.880]   [Music]
[02:30:28.880 --> 02:30:31.880]   [Music]
[02:30:31.880 --> 02:30:34.880]   [Music]
[02:30:34.880 --> 02:30:37.880]   [Music]
[02:30:37.880 --> 02:30:40.880]   [Music]
[02:30:40.880 --> 02:30:43.880]   [Music]
[02:30:43.880 --> 02:30:46.880]   [Music]
[02:30:46.880 --> 02:30:49.880]   [Music]
[02:30:49.880 --> 02:30:52.880]   [Music]
[02:30:52.880 --> 02:30:55.880]   [Music]
[02:30:55.880 --> 02:30:58.880]   [Music]
[02:30:58.880 --> 02:31:01.880]   [Music]
[02:31:01.880 --> 02:31:04.880]   [Music]
[02:31:04.880 --> 02:31:07.880]   [Music]
[02:31:07.880 --> 02:31:10.880]   [Music]
[02:31:10.880 --> 02:31:13.880]   [Music]
[02:31:13.880 --> 02:31:16.880]   [Music]
[02:31:16.880 --> 02:31:19.880]   [Music]
[02:31:19.880 --> 02:31:22.880]   [Music]
[02:31:22.880 --> 02:31:25.880]   [Music]
[02:31:25.880 --> 02:31:28.880]   [Music]
[02:31:28.880 --> 02:31:31.880]   [Music]
[02:31:31.880 --> 02:31:34.880]   [Music]
[02:31:34.880 --> 02:31:37.880]   [Music]
[02:31:37.880 --> 02:31:40.880]   [Music]
[02:31:40.880 --> 02:31:43.880]   [Music]
[02:31:43.880 --> 02:31:46.880]   [Music]
[02:31:46.880 --> 02:31:49.880]   [Music]
[02:31:49.880 --> 02:31:52.880]   [Music]
[02:31:52.880 --> 02:31:55.880]   [Music]
[02:31:55.880 --> 02:31:58.880]   [Music]
[02:31:58.880 --> 02:32:01.880]   [Music]
[02:32:01.880 --> 02:32:04.880]   [Music]
[02:32:04.880 --> 02:32:07.880]   [Music]
[02:32:07.880 --> 02:32:10.880]   [Music]
[02:32:10.880 --> 02:32:13.880]   [Music]
[02:32:13.880 --> 02:32:16.880]   [Music]
[02:32:16.880 --> 02:32:19.880]   [Music]
[02:32:19.880 --> 02:32:22.880]   [Music]
[02:32:22.880 --> 02:32:25.880]   [Music]
[02:32:25.880 --> 02:32:28.880]   [Music]
[02:32:28.880 --> 02:32:31.880]   [Music]
[02:32:31.880 --> 02:32:34.880]   [Music]
[02:32:34.880 --> 02:32:37.880]   [Music]
[02:32:37.880 --> 02:32:40.880]   [Music]
[02:32:40.880 --> 02:32:43.880]   [Music]
[02:32:43.880 --> 02:32:46.880]   [Music]
[02:32:46.880 --> 02:32:49.880]   [Music]
[02:32:49.880 --> 02:32:52.880]   [Music]
[02:32:52.880 --> 02:32:55.880]   [Music]
[02:32:55.880 --> 02:32:58.880]   [Music]
[02:32:58.880 --> 02:33:01.880]   [Music]
[02:33:01.880 --> 02:33:04.880]   [Music]
[02:33:04.880 --> 02:33:07.880]   [Music]
[02:33:07.880 --> 02:33:10.880]   [Music]
[02:33:10.880 --> 02:33:13.880]   [Music]
[02:33:13.880 --> 02:33:16.880]   [Music]
[02:33:16.880 --> 02:33:19.880]   [Music]
[02:33:19.880 --> 02:33:22.880]   [Music]
[02:33:22.880 --> 02:33:25.880]   [Music]
[02:33:25.880 --> 02:33:28.880]   [Music]
[02:33:28.880 --> 02:33:31.880]   [Music]
[02:33:31.880 --> 02:33:34.880]   [Music]
[02:33:34.880 --> 02:33:37.880]   [Music]
[02:33:37.880 --> 02:33:40.880]   [Music]
[02:33:40.880 --> 02:33:43.880]   [Music]
[02:33:43.880 --> 02:33:46.880]   [Music]
[02:33:46.880 --> 02:33:49.880]   [Music]
[02:33:49.880 --> 02:33:52.880]   [Music]
[02:33:52.880 --> 02:33:55.880]   [Music]
[02:33:55.880 --> 02:33:58.880]   [Music]
[02:33:58.880 --> 02:34:01.880]   [Music]
[02:34:01.880 --> 02:34:04.880]   [Music]
[02:34:04.880 --> 02:34:07.880]   [Music]
[02:34:07.880 --> 02:34:10.880]   [Music]
[02:34:10.880 --> 02:34:13.880]   [Music]
[02:34:13.880 --> 02:34:16.880]   [Music]
[02:34:16.880 --> 02:34:19.880]   [Music]
[02:34:19.880 --> 02:34:22.880]   [Music]
[02:34:22.880 --> 02:34:25.880]   [Music]
[02:34:25.880 --> 02:34:28.880]   [Music]
[02:34:28.880 --> 02:34:31.880]   [Music]
[02:34:31.880 --> 02:34:34.880]   [Music]
[02:34:34.880 --> 02:34:37.880]   [Music]
[02:34:37.880 --> 02:34:40.880]   [Music]
[02:34:40.880 --> 02:34:43.880]   [Music]
[02:34:43.880 --> 02:34:46.880]   [Music]
[02:34:46.880 --> 02:34:49.880]   [Music]
[02:34:49.880 --> 02:34:52.880]   [Music]
[02:34:52.880 --> 02:34:55.880]   [Music]
[02:34:55.880 --> 02:34:58.880]   [Music]
[02:34:58.880 --> 02:35:01.880]   [Music]
[02:35:01.880 --> 02:35:04.880]   [Music]
[02:35:04.880 --> 02:35:07.880]   [Music]
[02:35:07.880 --> 02:35:10.880]   [Music]
[02:35:10.880 --> 02:35:13.880]   [Music]
[02:35:13.880 --> 02:35:16.880]   [Music]
[02:35:16.880 --> 02:35:19.880]   [Music]
[02:35:19.880 --> 02:35:22.880]   [Music]
[02:35:22.880 --> 02:35:25.880]   [Music]
[02:35:25.880 --> 02:35:28.880]   [Music]
[02:35:28.880 --> 02:35:31.880]   [Music]
[02:35:31.880 --> 02:35:34.880]   [Music]
[02:35:34.880 --> 02:35:37.880]   [Music]
[02:35:37.880 --> 02:35:40.880]   [Music]
[02:35:40.880 --> 02:35:43.880]   [Music]
[02:35:43.880 --> 02:35:46.880]   [Music]
[02:35:46.880 --> 02:35:49.880]   [Music]
[02:35:49.880 --> 02:35:52.880]   [Music]
[02:35:52.880 --> 02:35:55.880]   [Music]
[02:35:55.880 --> 02:35:58.880]   [Music]
[02:35:58.880 --> 02:36:01.880]   [Music]
[02:36:01.880 --> 02:36:04.880]   [Music]
[02:36:04.880 --> 02:36:07.880]   [Music]
[02:36:07.880 --> 02:36:10.880]   [Music]
[02:36:10.880 --> 02:36:13.880]   [Music]
[02:36:13.880 --> 02:36:16.880]   [Music]
[02:36:16.880 --> 02:36:19.880]   [Music]
[02:36:19.880 --> 02:36:22.880]   [Music]
[02:36:22.880 --> 02:36:25.880]   [Music]
[02:36:25.880 --> 02:36:28.880]   [Music]
[02:36:28.880 --> 02:36:31.880]   [Music]
[02:36:31.880 --> 02:36:34.880]   [Music]
[02:36:34.880 --> 02:36:37.880]   [Music]
[02:36:37.880 --> 02:36:40.880]   [Music]
[02:36:40.880 --> 02:36:43.880]   [Music]
[02:36:43.880 --> 02:36:46.880]   [Music]
[02:36:46.880 --> 02:36:49.880]   [Music]
[02:36:49.880 --> 02:36:52.880]   [Music]
[02:36:52.880 --> 02:36:55.880]   [Music]
[02:36:55.880 --> 02:36:58.880]   [Music]
[02:36:58.880 --> 02:37:01.880]   [Music]
[02:37:01.880 --> 02:37:04.880]   [Music]
[02:37:04.880 --> 02:37:07.880]   [Music]
[02:37:07.880 --> 02:37:10.880]   [Music]
[02:37:10.880 --> 02:37:13.880]   [Music]
[02:37:13.880 --> 02:37:16.880]   [Music]
[02:37:16.880 --> 02:37:19.880]   [Music]
[02:37:19.880 --> 02:37:22.880]   [Music]
[02:37:22.880 --> 02:37:25.880]   [Music]
[02:37:25.880 --> 02:37:28.880]   [Music]
[02:37:28.880 --> 02:37:31.880]   [Music]
[02:37:31.880 --> 02:37:34.880]   [Music]
[02:37:34.880 --> 02:37:37.880]   [Music]
[02:37:37.880 --> 02:37:40.880]   [Music]
[02:37:40.880 --> 02:37:43.880]   [Music]
[02:37:43.880 --> 02:37:46.880]   [Music]
[02:37:46.880 --> 02:37:49.880]   [Music]
[02:37:49.880 --> 02:37:52.880]   [Music]
[02:37:52.880 --> 02:37:55.880]   [Music]
[02:37:55.880 --> 02:37:58.880]   [Music]
[02:37:58.880 --> 02:38:01.880]   [Music]
[02:38:01.880 --> 02:38:04.880]   [Music]
[02:38:04.880 --> 02:38:07.880]   [Music]
[02:38:07.880 --> 02:38:10.880]   [Music]
[02:38:10.880 --> 02:38:13.880]   [Music]
[02:38:13.880 --> 02:38:16.880]   [Music]
[02:38:16.880 --> 02:38:19.880]   [Music]
[02:38:19.880 --> 02:38:22.880]   [Music]
[02:38:22.880 --> 02:38:25.880]   [Music]
[02:38:25.880 --> 02:38:28.880]   [Music]
[02:38:28.880 --> 02:38:31.880]   [Music]
[02:38:31.880 --> 02:38:34.880]   [Music]
[02:38:34.880 --> 02:38:37.880]   [Music]
[02:38:37.880 --> 02:38:40.880]   [Music]
[02:38:40.880 --> 02:38:43.880]   [Music]
[02:38:43.880 --> 02:38:46.880]   [Music]
[02:38:46.880 --> 02:38:49.880]   [Music]
[02:38:49.880 --> 02:38:52.880]   [Music]
[02:38:52.880 --> 02:38:55.880]   [Music]
[02:38:55.880 --> 02:38:58.880]   [Music]
[02:38:58.880 --> 02:39:01.880]   [Music]
[02:39:01.880 --> 02:39:04.880]   [Music]
[02:39:04.880 --> 02:39:07.880]   [Music]
[02:39:07.880 --> 02:39:10.880]   [Music]
[02:39:10.880 --> 02:39:13.880]   [Music]
[02:39:13.880 --> 02:39:16.880]   [Music]
[02:39:16.880 --> 02:39:19.880]   [Music]
[02:39:19.880 --> 02:39:22.880]   [Music]
[02:39:22.880 --> 02:39:25.880]   [Music]
[02:39:25.880 --> 02:39:28.880]   [Music]
[02:39:28.880 --> 02:39:31.880]   [Music]
[02:39:31.880 --> 02:39:34.880]   [Music]
[02:39:34.880 --> 02:39:37.880]   [Music]
[02:39:37.880 --> 02:39:40.880]   [Music]
[02:39:40.880 --> 02:39:43.880]   [Music]
[02:39:43.880 --> 02:39:46.880]   [Music]
[02:39:46.880 --> 02:39:49.880]   [Music]
[02:39:49.880 --> 02:39:52.880]   [Music]
[02:39:52.880 --> 02:39:55.880]   [Music]
[02:39:55.880 --> 02:39:58.880]   [Music]
[02:39:58.880 --> 02:40:01.880]   [Music]
[02:40:01.880 --> 02:40:04.880]   [Music]
[02:40:04.880 --> 02:40:07.880]   [Music]
[02:40:07.880 --> 02:40:10.880]   [Music]
[02:40:10.880 --> 02:40:13.880]   [Music]
[02:40:13.880 --> 02:40:16.880]   [Music]
[02:40:16.880 --> 02:40:19.880]   [Music]
[02:40:19.880 --> 02:40:22.880]   [Music]
[02:40:22.880 --> 02:40:25.880]   [Music]
[02:40:25.880 --> 02:40:28.880]   [Music]
[02:40:28.880 --> 02:40:31.880]   [Music]
[02:40:31.880 --> 02:40:34.880]   [Music]
[02:40:34.880 --> 02:40:37.880]   [Music]
[02:40:37.880 --> 02:40:40.880]   [Music]
[02:40:40.880 --> 02:40:43.880]   [Music]
[02:40:43.880 --> 02:40:46.880]   [Music]
[02:40:46.880 --> 02:40:49.880]   [Music]
[02:40:49.880 --> 02:40:52.880]   [Music]
[02:40:52.880 --> 02:40:55.880]   [Music]
[02:40:55.880 --> 02:40:58.880]   [Music]
[02:40:58.880 --> 02:41:01.880]   [Music]
[02:41:01.880 --> 02:41:04.880]   [Music]
[02:41:04.880 --> 02:41:07.880]   [Music]
[02:41:07.880 --> 02:41:10.880]   [Music]
[02:41:10.880 --> 02:41:13.880]   [Music]
[02:41:13.880 --> 02:41:16.880]   [Music]
[02:41:16.880 --> 02:41:19.880]   [Music]
[02:41:19.880 --> 02:41:22.880]   [Music]
[02:41:22.880 --> 02:41:25.880]   [Music]
[02:41:25.880 --> 02:41:28.880]   [Music]
[02:41:28.880 --> 02:41:31.880]   [Music]
[02:41:31.880 --> 02:41:34.880]   [Music]
[02:41:34.880 --> 02:41:37.880]   [Music]
[02:41:37.880 --> 02:41:40.880]   [Music]
[02:41:40.880 --> 02:41:43.880]   [Music]
[02:41:43.880 --> 02:41:46.880]   [Music]
[02:41:46.880 --> 02:41:49.880]   [Music]
[02:41:49.880 --> 02:41:52.880]   [Music]
[02:41:52.880 --> 02:41:55.880]   [Music]
[02:41:55.880 --> 02:41:58.880]   [Music]
[02:41:58.880 --> 02:42:01.880]   [Music]
[02:42:01.880 --> 02:42:04.880]   [Music]
[02:42:04.880 --> 02:42:07.880]   [Music]
[02:42:07.880 --> 02:42:10.880]   [Music]
[02:42:10.880 --> 02:42:13.880]   [Music]
[02:42:13.880 --> 02:42:16.880]   [Music]
[02:42:16.880 --> 02:42:19.880]   [Music]
[02:42:19.880 --> 02:42:22.880]   [Music]
[02:42:22.880 --> 02:42:25.880]   [Music]
[02:42:25.880 --> 02:42:28.880]   [Music]
[02:42:28.880 --> 02:42:31.880]   [Music]
[02:42:31.880 --> 02:42:34.880]   [Music]
[02:42:34.880 --> 02:42:37.880]   [Music]
[02:42:37.880 --> 02:42:40.880]   [Music]
[02:42:40.880 --> 02:42:43.880]   [Music]
[02:42:43.880 --> 02:42:46.880]   [Music]
[02:42:46.880 --> 02:42:49.880]   [Music]
[02:42:49.880 --> 02:42:52.880]   [Music]
[02:42:52.880 --> 02:42:55.880]   [Music]
[02:42:55.880 --> 02:42:58.880]   [Music]
[02:42:58.880 --> 02:43:01.880]   [Music]
[02:43:01.880 --> 02:43:04.880]   [Music]
[02:43:04.880 --> 02:43:07.880]   [Music]
[02:43:07.880 --> 02:43:10.880]   [Music]
[02:43:10.880 --> 02:43:13.880]   [Music]
[02:43:13.880 --> 02:43:16.880]   [Music]
[02:43:16.880 --> 02:43:19.880]   [Music]
[02:43:19.880 --> 02:43:22.880]   [Music]
[02:43:22.880 --> 02:43:25.880]   [Music]
[02:43:25.880 --> 02:43:28.880]   [Music]
[02:43:28.880 --> 02:43:31.880]   [Music]
[02:43:31.880 --> 02:43:34.880]   [Music]
[02:43:34.880 --> 02:43:37.880]   [Music]
[02:43:37.880 --> 02:43:40.880]   [Music]
[02:43:40.880 --> 02:43:43.880]   [Music]
[02:43:43.880 --> 02:43:46.880]   [Music]
[02:43:46.880 --> 02:43:49.880]   [Music]
[02:43:49.880 --> 02:43:52.880]   [Music]
[02:43:52.880 --> 02:43:55.880]   [Music]
[02:43:55.880 --> 02:43:58.880]   [Music]
[02:43:58.880 --> 02:44:01.880]   [Music]
[02:44:01.880 --> 02:44:04.880]   [Music]
[02:44:04.880 --> 02:44:07.880]   [Music]
[02:44:07.880 --> 02:44:10.880]   [Music]
[02:44:10.880 --> 02:44:13.880]   [Music]
[02:44:13.880 --> 02:44:16.880]   [Music]
[02:44:16.880 --> 02:44:19.880]   [Music]
[02:44:19.880 --> 02:44:22.880]   [Music]
[02:44:22.880 --> 02:44:25.880]   [Music]
[02:44:25.880 --> 02:44:28.880]   [Music]
[02:44:28.880 --> 02:44:31.880]   [Music]
[02:44:31.880 --> 02:44:34.880]   [Music]
[02:44:34.880 --> 02:44:37.880]   [Music]
[02:44:37.880 --> 02:44:40.880]   [Music]
[02:44:40.880 --> 02:44:43.880]   [Music]
[02:44:43.880 --> 02:44:46.880]   [Music]
[02:44:46.880 --> 02:44:49.880]   [Music]
[02:44:49.880 --> 02:44:52.880]   [Music]
[02:44:52.880 --> 02:44:55.880]   [Music]
[02:44:55.880 --> 02:44:58.880]   [Music]
[02:44:58.880 --> 02:45:01.880]   [Music]
[02:45:01.880 --> 02:45:04.880]   [Music]
[02:45:04.880 --> 02:45:07.880]   [Music]
[02:45:07.880 --> 02:45:10.880]   [Music]
[02:45:10.880 --> 02:45:13.880]   [Music]
[02:45:13.880 --> 02:45:16.880]   [Music]
[02:45:16.880 --> 02:45:19.880]   [Music]
[02:45:19.880 --> 02:45:22.880]   [Music]
[02:45:22.880 --> 02:45:25.880]   [Music]
[02:45:25.880 --> 02:45:28.880]   [Music]
[02:45:28.880 --> 02:45:31.880]   [Music]
[02:45:31.880 --> 02:45:34.880]   [Music]
[02:45:34.880 --> 02:45:37.880]   [Music]
[02:45:37.880 --> 02:45:40.880]   [Music]
[02:45:40.880 --> 02:45:43.880]   [Music]
[02:45:43.880 --> 02:45:46.880]   [Music]
[02:45:46.880 --> 02:45:49.880]   [Music]
[02:45:49.880 --> 02:45:52.880]   [Music]
[02:45:52.880 --> 02:45:55.880]   [Music]
[02:45:55.880 --> 02:45:58.880]   [Music]
[02:45:58.880 --> 02:46:01.880]   [Music]
[02:46:01.880 --> 02:46:04.880]   [Music]
[02:46:04.880 --> 02:46:07.880]   [Music]
[02:46:07.880 --> 02:46:10.880]   [Music]
[02:46:10.880 --> 02:46:13.880]   [Music]
[02:46:13.880 --> 02:46:16.880]   [Music]
[02:46:16.880 --> 02:46:19.880]   [Music]
[02:46:19.880 --> 02:46:22.880]   [Music]
[02:46:22.880 --> 02:46:25.880]   [Music]
[02:46:25.880 --> 02:46:28.880]   [Music]
[02:46:28.880 --> 02:46:31.880]   [Music]
[02:46:31.880 --> 02:46:34.880]   [Music]
[02:46:34.880 --> 02:46:37.880]   [Music]
[02:46:37.880 --> 02:46:40.880]   [Music]
[02:46:40.880 --> 02:46:43.880]   [Music]
[02:46:43.880 --> 02:46:46.880]   [Music]
[02:46:46.880 --> 02:46:49.880]   [Music]
[02:46:49.880 --> 02:46:52.880]   [Music]
[02:46:52.880 --> 02:46:55.880]   [Music]
[02:46:55.880 --> 02:46:58.880]   [Music]
[02:46:58.880 --> 02:47:01.880]   [Music]
[02:47:01.880 --> 02:47:04.880]   [Music]
[02:47:04.880 --> 02:47:07.880]   [Music]
[02:47:07.880 --> 02:47:10.880]   [Music]
[02:47:10.880 --> 02:47:13.880]   [Music]
[02:47:13.880 --> 02:47:16.880]   [Music]
[02:47:16.880 --> 02:47:19.880]   [Music]
[02:47:19.880 --> 02:47:22.880]   [Music]
[02:47:22.880 --> 02:47:25.880]   [Music]
[02:47:25.880 --> 02:47:28.880]   [Music]
[02:47:28.880 --> 02:47:31.880]   [Music]
[02:47:31.880 --> 02:47:34.880]   [Music]
[02:47:34.880 --> 02:47:37.880]   [Music]
[02:47:37.880 --> 02:47:40.880]   [Music]
[02:47:40.880 --> 02:47:43.880]   [Music]
[02:47:43.880 --> 02:47:46.880]   [Music]
[02:47:46.880 --> 02:47:49.880]   [Music]
[02:47:49.880 --> 02:47:52.880]   [Music]
[02:47:52.880 --> 02:47:55.880]   [Music]
[02:47:55.880 --> 02:47:58.880]   [Music]
[02:47:58.880 --> 02:48:01.880]   [Music]
[02:48:01.880 --> 02:48:04.880]   [Music]
[02:48:04.880 --> 02:48:07.880]   [Music]
[02:48:07.880 --> 02:48:10.880]   [Music]
[02:48:10.880 --> 02:48:13.880]   [Music]
[02:48:13.880 --> 02:48:16.880]   [Music]
[02:48:16.880 --> 02:48:19.880]   [Music]
[02:48:19.880 --> 02:48:22.880]   [Music]
[02:48:22.880 --> 02:48:25.880]   [Music]
[02:48:25.880 --> 02:48:28.880]   [Music]
[02:48:28.880 --> 02:48:31.880]   [Music]
[02:48:31.880 --> 02:48:34.880]   [Music]
[02:48:34.880 --> 02:48:37.880]   [Music]
[02:48:37.880 --> 02:48:40.880]   [Music]
[02:48:40.880 --> 02:48:43.880]   [Music]
[02:48:43.880 --> 02:48:46.880]   [Music]
[02:48:46.880 --> 02:48:49.880]   [Music]
[02:48:49.880 --> 02:48:52.880]   [Music]
[02:48:52.880 --> 02:48:55.880]   [Music]
[02:48:55.880 --> 02:48:58.880]   [Music]
[02:48:58.880 --> 02:49:01.880]   [Music]
[02:49:01.880 --> 02:49:04.880]   [Music]
[02:49:04.880 --> 02:49:07.880]   [Music]
[02:49:07.880 --> 02:49:10.880]   [Music]
[02:49:10.880 --> 02:49:13.880]   [Music]
[02:49:13.880 --> 02:49:16.880]   [Music]
[02:49:16.880 --> 02:49:19.880]   [Music]
[02:49:19.880 --> 02:49:22.880]   [Music]
[02:49:22.880 --> 02:49:25.880]   [Music]
[02:49:25.880 --> 02:49:28.880]   [Music]
[02:49:28.880 --> 02:49:31.880]   [Music]
[02:49:31.880 --> 02:49:34.880]   [Music]
[02:49:34.880 --> 02:49:37.880]   [Music]
[02:49:37.880 --> 02:49:40.880]   [Music]
[02:49:40.880 --> 02:49:43.880]   [Music]
[02:49:43.880 --> 02:49:46.880]   [Music]
[02:49:46.880 --> 02:49:49.880]   [Music]
[02:49:49.880 --> 02:49:52.880]   [Music]
[02:49:52.880 --> 02:49:55.880]   [Music]
[02:49:55.880 --> 02:49:58.880]   [Music]
[02:49:58.880 --> 02:50:01.880]   [Music]
[02:50:01.880 --> 02:50:04.880]   [Music]
[02:50:04.880 --> 02:50:07.880]   [Music]
[02:50:07.880 --> 02:50:10.880]   [Music]
[02:50:10.880 --> 02:50:13.880]   [Music]
[02:50:13.880 --> 02:50:16.880]   [Music]
[02:50:16.880 --> 02:50:19.880]   [Music]
[02:50:19.880 --> 02:50:22.880]   [Music]
[02:50:22.880 --> 02:50:25.880]   [Music]
[02:50:25.880 --> 02:50:28.880]   [Music]
[02:50:28.880 --> 02:50:31.880]   [Music]
[02:50:31.880 --> 02:50:34.880]   [Music]
[02:50:34.880 --> 02:50:37.880]   [Music]
[02:50:37.880 --> 02:50:40.880]   [Music]
[02:50:40.880 --> 02:50:43.880]   [Music]
[02:50:43.880 --> 02:50:46.880]   [Music]
[02:50:46.880 --> 02:50:49.880]   [Music]
[02:50:49.880 --> 02:50:52.880]   [Music]
[02:50:52.880 --> 02:50:55.880]   [Music]
[02:50:55.880 --> 02:50:58.880]   [Music]
[02:50:58.880 --> 02:51:01.880]   [Music]
[02:51:01.880 --> 02:51:04.880]   [Music]
[02:51:04.880 --> 02:51:07.880]   [Music]
[02:51:07.880 --> 02:51:10.880]   [Music]
[02:51:10.880 --> 02:51:13.880]   [Music]
