[00:00.000 --> 00:05.000] ...
[00:05.000 --> 00:10.000] ...
[00:10.000 --> 00:15.000] ...
[00:15.000 --> 00:19.000]  Infowars, tomorrow's news today.
[2:23:33.080 --> 2:23:38.040]  in sovereignty in the west they're trying to start a war general honoree general austin general
[2:23:38.040 --> 2:23:44.200]  milley they're really trying a marxist linanist playbook i believe they're preparing false flags
[2:23:44.200 --> 2:23:50.280]  to blame us they say the evil right-winger terror attacks are coming clearly they really do have some
[2:23:50.280 --> 2:23:54.680]  plan to try this i don't think it's going to work most of the military i know and most of the police
[2:23:54.680 --> 2:24:00.120]  i know have really woken up yeah me too i don't think it will either i think they're arrogant
[2:24:00.120 --> 2:24:03.960]  and i think they've been high you know riding high on the hog for 20 years since 9 11 and they've
[2:24:03.960 --> 2:24:08.280]  just been winning and winning and we're like defeated by success if you will you know you can't
[2:24:08.280 --> 2:24:12.200]  the hunger to fight and win is defeated when you're living in you know sleeping in silk
[2:24:12.200 --> 2:24:19.240]  no you're right prosperity kills adversity makes men prosperity makes monsters that's right and
[2:24:19.240 --> 2:24:23.080]  you know there's there's going to be a pushback and there's a lot of like these guys take a while
[2:24:23.080 --> 2:24:28.440]  to get going it's the guys that are the most capable and the most likely to stand up and say that
[2:24:28.440 --> 2:24:33.960]  you know like i like this clip from uh star trek uh the one with the board the car what was it uh
[2:24:33.960 --> 2:24:38.200]  this far no farther this is the line that's it there's there's no cut that's it i'm getting off
[2:24:38.200 --> 2:24:42.840]  the couch now and uh these guys because they know what it means and they know it's a stake and they
[2:24:42.840 --> 2:24:45.800]  know what the consequences are what you said before you're going to break i want you to elaborate on
[2:24:45.800 --> 2:24:50.440]  that the the the blades of grass the globalists hit the panic button their own internal documents
[2:24:50.440 --> 2:24:54.280]  have come out four or five years ago when trump got elected not that trump was perfect for balson
[2:24:54.280 --> 2:24:58.440]  arrow they saw that as a sign of the populace uprising and they said oh my god our whole agenda
[2:24:58.440 --> 2:25:03.160]  is in trouble implement operation lockstep which is the virus release they didn't do this out of
[2:25:03.160 --> 2:25:09.880]  strength they did out of desperation they boiled the pot too fast alex the frog is getting out of
[2:25:09.880 --> 2:25:14.440]  the pot they got greedy and they want to go go go and too many people and and sometimes i i wondered
[2:25:14.440 --> 2:25:19.080]  about this like are things going better or worse than you think and and if they weren't what's the
[2:25:19.080 --> 2:25:22.840]  what's the sun's zoo quota if you're strong you you project weakness you want your enemy to walk
[2:25:22.840 --> 2:25:26.840]  into a trap and destroy himself if you're weak you project strength and they're threatening people
[2:25:26.840 --> 2:25:29.400]  we're going to do this to you we're going to do that we're going to vaccine passports there's
[2:25:29.400 --> 2:25:33.320]  going to be consequences you're going to pay we're going to destroy i'm they're bluffing i'm
[2:25:33.320 --> 2:25:37.080]  going to i'll call their bluff i think they're full of crap and i think they're scared and i think
[2:25:37.080 --> 2:25:41.320]  they're worried about it and we've got an election happening in canada right now all the establishment
[2:25:41.320 --> 2:25:46.280]  parties are the same they're all in the same page truto is being chased out of every town he goes to
[2:25:46.280 --> 2:25:51.960]  and the tv says he's polling at 35 percent very popular ridiculous and the other guy is defending
[2:25:51.960 --> 2:25:55.320]  him saying there's no place for this there's only one and then you've got the ppc in canada max
[2:25:55.320 --> 2:25:59.320]  bernie the only ones defending canadian values and they're pretending they don't exist and he's
[2:25:59.320 --> 2:26:03.880]  getting the wrong paul treatment they're the other party we won't even say their names on television
[2:26:03.880 --> 2:26:08.520]  it's a charade and uh they're scared you wouldn't need to do this if you're strong this is something
[2:26:08.520 --> 2:26:14.520]  you would do if you're weak and i i smell it i smell blood alex i agree with you and here's
[2:26:14.520 --> 2:26:17.800]  what i want to say to all the veterans i know and i know it's stressful and i know they come back
[2:26:17.800 --> 2:26:23.720]  and then they don't know what to do don't commit suicide go help other people that are worse off
[2:26:23.720 --> 2:26:28.040]  than you empower yourself you know believe in god or reach out to however you have to do it
[2:26:28.040 --> 2:26:31.880]  to the universe to fight this evil and i don't want the violence against the globalists because
[2:26:31.880 --> 2:26:36.120]  we're winning politically we're winning culturally they could short circuit that but but at the same
[2:26:36.120 --> 2:26:42.840]  time fight with everything you've got politically and and culturally to say no to this long before
[2:26:42.840 --> 2:26:47.240]  you blow your own head off and then if we do have a civil war don't go out and just shoot cops and
[2:26:47.240 --> 2:26:52.600]  people on the street like they trace the dude you know there's a globalist that i really want to see
[2:26:52.600 --> 2:26:57.480]  live until there's nuremberg too but at the same time if we're gonna have a war you know the top
[2:26:57.480 --> 2:27:03.960]  guys are the enemy not the cops yeah and and these guys are like i say the same thing don't do it
[2:27:03.960 --> 2:27:07.560]  because your family needs you your community needs you and you maybe think a lot like terrible
[2:27:07.560 --> 2:27:10.920]  about yourself i know a lot of these guys and they just feel like garbage you know and they
[2:27:10.920 --> 2:27:14.680]  leave the military they don't want to do and they deploy to forward operating base living room couch
[2:27:14.680 --> 2:27:18.760]  and then they get into the bottle and it's a downward spiral people think the world of
[2:27:18.760 --> 2:27:22.840]  you guys and you could make such a difference and have such an impact you matter you're so
[2:27:22.840 --> 2:27:27.000]  important and people are going to need you and if this does go crazy if things go sideways
[2:27:27.000 --> 2:27:30.680]  we're not going to be the ones to start it all right like you said we're not we're not we are
[2:27:30.680 --> 2:27:34.920]  not terrorists we're the we're the opposite of that we're the people they are coming up to go
[2:27:34.920 --> 2:27:42.280]  ahead with it we need to be smart and we need to go after target well yeah i mean we won't
[2:27:42.280 --> 2:27:45.400]  start it but we'll finish it you know what i mean don't start something you can't finish guys and
[2:27:46.280 --> 2:27:49.640]  i'm not going to attack anybody or do anything like that but if they're stupid enough if they like
[2:27:49.640 --> 2:27:54.120]  your you know joe rogan has said this if they open that door and those floodgates come open you
[2:27:54.120 --> 2:27:58.520]  are going to open the door to something a dimension that you cannot even fathom and the stuff that
[2:27:58.520 --> 2:28:02.280]  is going to come pouring out of there you're going to rue the day i guarantee you that
[2:28:03.720 --> 2:28:07.480]  yeah these globalists really are isolated in their own world they have no idea how much
[2:28:07.480 --> 2:28:12.840]  trouble they're in you know and and on top of this i want to point this out have you noticed
[2:28:12.840 --> 2:28:17.960]  that there's listen to this that you've got soft unit special operations forces have now gone rogue
[2:28:17.960 --> 2:28:22.600]  to rescue american citizens in afghanistan because that's who americans are that's who canadians are
[2:28:22.600 --> 2:28:26.360]  that's who the western man is you're not going to wait for somebody to tell me to go rescue our
[2:28:26.360 --> 2:28:31.400]  own people women and children to leave a single person behind is treason and we don't believe
[2:28:31.400 --> 2:28:35.880]  though the first flights out were nothing but afghan men that those guys literally climbed over
[2:28:35.880 --> 2:28:41.400]  women to get on those airplanes on yeah and i want to say this because you know some of those people
[2:28:41.400 --> 2:28:45.240]  risked so much for us the interpreters or families that they were killed and they didn't you tell us
[2:28:45.240 --> 2:28:49.880]  you were over there tell us when we come back great interview jeremy mckenzie raging dissonant
[2:28:49.880 --> 2:28:55.240]  dot com i'm alex jones with info wars dot com have you shared the url's today have you gotten
[2:28:55.240 --> 2:29:00.200]  involved now is the time it's an info war if you're concerned about the power grid and want to
