[00:00:09.150 --> 00:00:13.339]  All right.
[02:24:20.493 --> 02:24:22.714]  They protect where they're going and what they're doing.
[02:24:22.714 --> 02:24:23.574]  I can tell you.
[02:24:23.574 --> 02:24:30.317]  I was the first person 20 years ago said cover up the cameras on your computer and now of course Bill Gates and all of them admit they're doing that.
[02:24:30.317 --> 02:24:31.197]  Mark Zuckerberg.
[02:24:31.417 --> 02:24:32.818]  So get your Privacy Pockets.
[02:24:32.818 --> 02:24:34.620]  They make great stocking stuffers and great gifts.
[02:24:34.620 --> 02:24:37.002]  They've been sold out for months in little Faraday cages.
[02:24:37.002 --> 02:24:40.705]  They're only $19.95 and they're back in stock at InfoWareStore.com.
[02:24:40.705 --> 02:24:48.791]  Give the gift of privacy and security and safety with Privacy Pockets at InfoWareStore.com.
[02:24:48.791 --> 02:24:51.414]  You're listening to the Alex Jones Show!
[02:25:06.793 --> 02:25:11.177]  If you are receiving this transmission, you are the resistance.
[02:25:11.177 --> 02:25:18.943]  You're listening to Alex Jones.
[02:25:18.943 --> 02:25:29.992]  So we've been spending so much time trying to warn you about world government and trying to convince you it's real, the fact that it's predatory and anti-human, that now that it's here, people don't know what to do.
[02:25:29.992 --> 02:25:33.374]  They're like, oh my gosh, including myself.
[02:25:33.374 --> 02:25:34.796]  We're going through the same process together.
[02:25:35.797 --> 02:25:42.944]  And I'm talking to Dr. Boyle earlier and Owen earlier who will say bye to Owen in a moment because he's got to come back upstairs and get over here and get back on air.
[02:25:42.944 --> 02:25:50.532]  He's going to host the fourth hour of the three hours of war room up here on top of this building overlooking the Capitol.
[02:25:50.532 --> 02:25:52.534]  But really, I'm like, Boyle, we're winning.
[02:25:52.534 --> 02:25:54.777]  They're admitting it gives you HIV.
[02:25:54.777 --> 02:25:57.800]  They're admitting that it's, and he's like, no, the whole media is going to say just do it.
[02:25:59.827 --> 02:26:03.631]  And so as positive as we think this is, it's not positive.
[02:26:03.631 --> 02:26:08.615]  Because I see the general public.
[02:26:08.615 --> 02:26:10.837]  They're under Stockholm Syndrome.
[02:26:10.837 --> 02:26:16.783]  And this is just the normalization that, okay, half the boys take shots will be retarded the rest of their life.
[02:26:16.783 --> 02:26:17.904]  Boys are bad.
[02:26:17.904 --> 02:26:19.726]  The left is like, well, boys are bad, you know?
[02:26:21.394 --> 02:26:22.534]  Normally boys die in war.
[02:26:22.534 --> 02:26:24.295]  Now they die from the shot.
[02:26:24.295 --> 02:26:27.136]  They live in diapers the rest of their life, but they're mentally dead.
[02:26:27.136 --> 02:26:28.977]  They're essentially off the board.
[02:26:28.977 --> 02:26:30.537]  And so this is eugenics.
[02:26:30.537 --> 02:26:33.638]  This is the science fiction dystopia you're living in.
[02:26:33.638 --> 02:26:35.779]  And now they're coming with the girls.
[02:26:35.779 --> 02:26:39.720]  With just one aspect of this vaccine that's a live virus.
[02:26:39.720 --> 02:26:45.342]  They admit it's a live mRNA virus that goes in and reprograms your cells.
[02:26:45.342 --> 02:26:49.544]  And even I have nightmares now.
[02:26:49.544 --> 02:26:50.004]  Every night.
[02:26:51.241 --> 02:27:02.324]  By nightmares, my brain is so concerned about this that I usually have dreams about going fishing, or dead family members, or where I talk to a dog.
[02:27:02.324 --> 02:27:04.085]  Dreams are crazy, they're weird.
[02:27:04.085 --> 02:27:10.207]  But now my dreams are all like, I'm in a boardroom looking at documents, real stuff that I research during the day, trying to figure out...
[02:27:11.067 --> 02:27:11.648]  Why is it?
[02:27:11.648 --> 02:27:14.009]  And then my brain gets pissed off because it can only remember something I read.
[02:27:14.009 --> 02:27:15.991]  It's like, read the rest of the file.
[02:27:15.991 --> 02:27:17.732]  Let's say I didn't read the whole thing.
[02:27:17.732 --> 02:27:21.895]  So my brain's like, remembers what I read and like, oh, you didn't turn the page.
[02:27:21.895 --> 02:27:23.677]  So there's like a frustration in my dream.
[02:27:23.677 --> 02:27:25.398]  Like, you didn't read that.
[02:27:25.398 --> 02:27:27.240]  My brain's like, read more, read more.
[02:27:27.240 --> 02:27:29.722]  So I'll sit there in my office like 10 hours some days.
[02:27:30.362 --> 02:27:36.667]  I'll take a break and take the baby out, you know, she's three and a half now, but take her for a hike or I'll go take my wife to dinner.
[02:27:36.667 --> 02:27:43.812]  I'll go see some of my parents or friends, but I'm always like back to like just my brain's like, give me more, give me more, give me more.
[02:27:43.812 --> 02:27:46.254]  And now it's commanding me to stop this.
[02:27:46.254 --> 02:27:48.375]  It's commanding me to break the globalists.
[02:27:48.375 --> 02:27:50.276]  It's commanding me to resist them.
[02:27:50.276 --> 02:27:54.960]  It's commanding me to warn you because this is huge.
[02:27:54.960 --> 02:27:58.843]  This is a new type of war and it's hitting us before we figure out what's happening.
[02:27:59.802 --> 02:28:15.685]  So, Owen Troyer, great job showing folks the inauguration site, what's unfolding tomorrow with the big march, but just historically, what would you call this time we're in, and then what are you going to be covering tonight when you host the next four hours?
[02:28:15.685 --> 02:28:18.266]  Well, Alex, let me just first say this.
[02:28:18.266 --> 02:28:23.347]  When you were talking about Francis Boyle and how this whole thing is being exposed with the bioweapon and the vaccine,
[02:28:24.102 --> 02:28:25.323]  And you say, well, we're having victory.
[02:28:25.323 --> 02:28:26.284]  We're exposing it.
[02:28:26.284 --> 02:28:28.325]  You know, here's the analogy, I think, Alex.
[02:28:28.325 --> 02:28:33.628]  I mean, imagine if we all knew about the Manhattan Project before the Manhattan Project came out.
[02:28:33.628 --> 02:28:36.050]  And it's like, hey, look, they got this atom bomb.
[02:28:36.050 --> 02:28:37.151]  They're going to drop it on us.
[02:28:37.151 --> 02:28:38.652]  It's going to kill a couple million people.
[02:28:38.652 --> 02:28:39.132]  It's going.
[02:28:39.132 --> 02:28:39.552]  It's going.
[02:28:39.552 --> 02:28:41.854]  And then that's like saying, OK, well, we have victory.
[02:28:41.854 --> 02:28:42.975]  We know what they're going to do.
[02:28:42.975 --> 02:28:45.456]  No, they're loading up the atom bomb.
[02:28:45.456 --> 02:28:47.658]  They're wheels up.
[02:28:47.658 --> 02:28:49.359]  They're getting above the drop zone.
[02:28:50.470 --> 02:28:51.971]  And it's coming down.
[02:28:51.971 --> 02:28:53.573]  That's what these vaccines are.
[02:28:53.573 --> 02:28:55.414]  So they've loaded up the vaccines.
[02:28:55.414 --> 02:28:56.375]  They've put them out.
[02:28:56.375 --> 02:28:58.977]  They've got $200 million from the government.
[02:28:58.977 --> 02:29:00.038]  They've got it all coming.
[02:29:00.038 --> 02:29:01.098]  They've got the forced plant.
[02:29:01.098 --> 02:29:02.079]  They've got all of it.
[02:29:02.079 --> 02:29:04.021]  This is the new Manhattan Project.
[02:29:04.021 --> 02:29:07.503]  This is the new cellular... Let's go back.
[02:29:07.503 --> 02:29:08.044]  Let's go back.
[02:29:08.044 --> 02:29:08.945]  They had a cartoon.
[02:29:10.233 --> 02:29:21.080]  Ten years ago, or whatever it was, I don't follow cartoons and comic books, but I went and saw it, and Dr. Manhattan blows up all the governments and kills half the population to have peace.
[02:29:21.080 --> 02:29:22.361]  Well, that's Bertrand Russell.
[02:29:22.361 --> 02:29:32.147]  So exactly, they've launched their attack, they've launched their Manhattan Project against humanity, and we're like, oh look, the vaccines are sterilizing and giving people HIV.
[02:29:32.147 --> 02:29:33.488]  We're like, see, we're right.
[02:29:33.488 --> 02:29:38.171]  But the public will actually go take it because they're told to, because they're in a trance under mind control.
[02:29:38.171 --> 02:29:39.052]  Is that what you're getting at here?
[02:29:40.999 --> 02:29:43.141]  It's just, it's a race against time, Alex.
[02:29:43.141 --> 02:29:50.606]  I mean, again, if you could have warned the Japanese or, you know, whoever, hey, you know, this bomb's about to drop, you know, they're like, oh, it's fine.
[02:29:50.606 --> 02:29:51.347]  Oh, we know now.
[02:29:51.347 --> 02:29:52.108]  We're safe.
[02:29:52.108 --> 02:29:53.629]  No, there's the B-52.
[02:29:53.629 --> 02:29:55.050]  I mean, there it is.
[02:29:55.050 --> 02:29:56.311]  Oh, there it's coming down.
[02:29:56.311 --> 02:29:56.831]  It's coming.
[02:29:56.831 --> 02:29:58.632]  I mean, get to the bomb shelter.
[02:29:58.632 --> 02:30:00.734]  Like, that's what that, it's a race against time.
[02:30:00.734 --> 02:30:01.935]  That's where we're at right now, Alex.
[02:30:01.935 --> 02:30:02.295]  No, I agree.
[02:30:02.295 --> 02:30:09.581]  So it's like telling people bombers are coming, and they're laughing at you, and finally you see the bombers, and now you see bombs coming out of the bombers.
[02:30:10.376 --> 02:30:13.577]  It's like, oh look, we told you there's bombs!
[02:30:13.577 --> 02:30:19.819]  Now luckily for most of us, Alex, we have not taken this bioweapon vaccine, and this audience probably won't.
[02:30:19.819 --> 02:30:22.941]  But I have a feeling... Let me give you the bad news, Owen.
[02:30:22.941 --> 02:30:24.681]  Let me give you the bad news, Owen.
[02:30:24.681 --> 02:30:28.183]  It's a live virus vaccine, the mRNA.
[02:30:28.183 --> 02:30:29.483]  It's gonna spread.
[02:30:29.483 --> 02:30:31.944]  They're releasing the bioweapon in the vaccine.
[02:30:33.055 --> 02:30:44.660]  It's a total buy weapon, but the good news is, Alex, is that we haven't taken it yet, we won't take it, but I have a feeling- Well, the good news is, Fauci's gonna go to prison or be given the death penalty when it comes out this is bigger than the Nazis.
[02:30:44.660 --> 02:30:49.982]  Bill Gates and Fauci and all them are guilty, and she should start talking about how they're going to prison.
[02:30:49.982 --> 02:30:51.563]  My God, this is BS, man.
[02:30:52.622 --> 02:30:54.162]  That's the only way this stops, Alex.
[02:30:54.162 --> 02:31:00.184]  Because there's going to be, I predict, there's going to be about a two-year period where it's going to be forced vaccines or you can't do anything.
[02:31:00.184 --> 02:31:03.965]  I mean, you can't travel, you can't leave your home, you can't go to a restaurant, nothing.
[02:31:03.965 --> 02:31:05.045]  And we'll have to deal with it.
[02:31:05.045 --> 02:31:06.485]  But only if we opted and follow it.
[02:31:06.485 --> 02:31:08.266]  They can't control illegal aliens.
[02:31:08.266 --> 02:31:10.546]  But they know as citizens, we follow orders.
[02:31:10.546 --> 02:31:12.387]  We have to ignore all this crap.
[02:31:12.387 --> 02:31:15.047]  When you go in a restaurant, they want the QR code to get your food?
[02:31:15.047 --> 02:31:16.468]  Say, I want a regular menu.
[02:31:16.468 --> 02:31:18.468]  Because that QR code is the tracking system.
[02:31:18.468 --> 02:31:21.489]  We all have to stop complying with our own instruction.
[02:31:22.568 --> 02:31:24.789]  But why did they get rid of the small businesses, Alex?
[02:31:24.789 --> 02:31:27.169]  Because those are the people that would have rebelled.
[02:31:27.169 --> 02:31:32.991]  Those were the people that were outside of the system that would have been free market capitalists and said, no, we're not going to make you take a vaccine.
[02:31:32.991 --> 02:31:33.911]  Come eat here.
[02:31:33.911 --> 02:31:35.231]  No, we're not going to make you take a vaccine.
[02:31:35.231 --> 02:31:35.851]  No, exactly.
[02:31:35.851 --> 02:31:39.092]  They know only big corporations will enforce it.
[02:31:39.092 --> 02:31:41.193]  That's why it's not too late to turn back.
[02:31:41.193 --> 02:31:43.613]  But people better realize this is so dystopian.
[02:31:43.613 --> 02:31:44.794]  This is so sick.
[02:31:44.794 --> 02:31:45.754]  This is so real, brother.
[02:31:46.772 --> 02:31:49.634]  So I'm going to come up to you, Alex, and meet you and take over.
[02:31:49.634 --> 02:31:51.756]  And I think we're going to be taking a lot of calls today.
[02:31:51.756 --> 02:31:52.776]  It is Friday.
[02:31:52.776 --> 02:31:56.219]  And I know the people are chomping at the bit to have their voices heard right now.
[02:31:56.219 --> 02:31:56.859]  And they're angry.
[02:31:56.859 --> 02:31:57.500]  They're fired up.
[02:31:57.500 --> 02:31:58.220]  They're mad.
[02:31:58.220 --> 02:32:05.185]  And we're about to have a massive rally and march for President Trump to stop the steal tomorrow in D.C.
[02:32:05.185 --> 02:32:05.505]  Absolutely.
[02:32:05.505 --> 02:32:07.487]  All right, Owen, go ahead and get your butt up here.
[02:32:07.487 --> 02:32:08.788]  We appreciate you.
[02:32:08.788 --> 02:32:09.008]  All right.
[02:32:10.031 --> 02:32:13.934]  I got a bunch of clips I haven't played, and I'm going to do one segment of those.
[02:32:13.934 --> 02:32:20.077]  And then Owen, who's down there at the Capitol behind me, he's going to be up here hosting the fourth hour, and then the three hours of the war room.
