whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:57:17.040 --> 01:57:25.040]   I don't think it's going to be a nuclear war, but I think we're going to see civil wars continue to intensify in the Middle East and parts of the world.
[01:57:25.040 --> 01:57:29.040]   And this whole thing with Putin intensifies.
[01:57:29.040 --> 01:57:31.040]   So I think it's the same thing.
[01:57:31.040 --> 01:57:33.040]   It just continues and it gets worse.
[01:57:33.040 --> 01:57:40.040]   I don't think it's World War III, but there is going to be continued warfare and tensions.
[01:57:40.040 --> 01:57:47.040]   And we even have it internally with all types of racial tensions and stuff in this negative geopolitical cycle.
[01:57:47.040 --> 01:57:52.040]   I think that will start to abate four, five, six, seven years from now.
[01:57:52.040 --> 01:57:58.040]   And then 15 years from now, I don't think we'll be talking about terrorism as much in civil wars in the Middle East.
[01:57:58.040 --> 01:58:00.040]   But between now and then, yes.
[01:58:00.040 --> 01:58:07.040]   But I don't see an all-out World War III because I don't see who could really challenge us.
[01:58:07.040 --> 01:58:12.040]   It's going to keep being a war here, a war here, a civil war here, a civil war there.
[01:58:12.040 --> 01:58:16.040]   And that's very disruptive to the economy and oil supplies and all types of stuff.
[01:58:16.040 --> 01:58:17.040]   Very interesting.
[01:58:17.040 --> 01:58:20.040]   We're going to be back with Mr. Dent right after the break.
[01:58:20.040 --> 01:58:28.040]   And we're going to talk about his forecast through October because he had predicted a turn down early September.
[01:58:28.040 --> 01:58:30.040]   We're already starting to see that now.
[01:58:30.040 --> 01:58:32.040]   Where does he see this going in the next couple of months?
[01:58:32.040 --> 01:58:33.040]   Stay with us.
[01:58:33.040 --> 01:58:35.040]   We'll be right back with Harry Dent.
[01:58:35.040 --> 01:58:41.040]   [Music]
[01:58:41.040 --> 01:58:44.040]   Thank you for listening to GCN.
[01:58:44.040 --> 01:58:50.040]   Visit GCNlive.com today.
[01:58:50.040 --> 01:59:01.040]   Most of the InfoWars radio listening audience is aware of the high-quality, affordable firearms available that are made right here in America at htfirearms.com.
[01:59:01.040 --> 01:59:07.040]   One of the most exciting things about htfirearms.com is the ability to upgrade your AR-15 platform today.
[01:59:07.040 --> 01:59:09.040]   They call it their low-profile platform.
[01:59:09.040 --> 01:59:13.040]   PVX muzzle brakes, proven to help control muzzle rise.
[01:59:13.040 --> 01:59:17.040]   6061 billet material with Type III hard coating.
[01:59:17.040 --> 01:59:20.040]   Bolt carrier group for .308 and .556 ARs.
[01:59:20.040 --> 01:59:27.040]   Custom Kydex holsters, ideal for concealed carry with .080 thick Kydex to ensure durability.
[01:59:27.040 --> 01:59:30.040]   Most competitors' material use .060.
[01:59:30.040 --> 01:59:32.040]   Trigger yours today at htfirearms.com.
[01:59:32.040 --> 01:59:38.040]   And my favorite, single-stage trigger, a home-run upgrade for your AR-15 and AR-10 platforms.
[01:59:38.040 --> 01:59:45.040]   Find out more at htfirearms.com today or call 770-485-7015.
[01:59:45.040 --> 01:59:50.040]   That's htfirearms.com or call 770-485-7015.
[01:59:50.040 --> 01:59:56.040]   You're listening to The Alex Jones Show.
[01:59:58.040 --> 02:00:02.040]   [no audio]
[02:00:02.040 --> 02:00:06.040]   [music]
[02:00:06.040 --> 02:00:11.040]   Big Brother, mainstream media, government cover-ups.
[02:00:11.040 --> 02:00:14.040]   You want answers? Well, so does he.
[02:00:14.040 --> 02:00:18.040]   He's Alex Jones on the GCN Radio Network.
[02:00:18.040 --> 02:00:23.040]   And now, live from Austin, Texas, Alex Jones.
[02:00:23.040 --> 02:00:26.040]   [music]
[02:00:26.040 --> 02:00:29.040]   Welcome back to The Alex Jones Show. I'm David Knight, your host.
[02:00:29.040 --> 02:00:32.040]   We're going to be joined at the bottom of the hour by Alex Jones.
[02:00:32.040 --> 02:00:36.040]   Right now, we are talking to Harry Dent, founder of Dent Research.
[02:00:36.040 --> 02:00:39.040]   There's an article up on Infowars.com by Paul Joseph Watson.
[02:00:39.040 --> 02:00:45.040]   While the media peddled delusion, Infowars predicted the great crash of 2015.
[02:00:45.040 --> 02:00:50.040]   He says the financial press were still pretending it was a correction as recently as last week.
[02:00:50.040 --> 02:00:54.040]   And of course, as he breaks this down, says this is what we reported nine months ago.
[02:00:54.040 --> 02:01:00.040]   As he breaks this down, you'll see on this article featured prominently, our guest right now, Harry Dent.
[02:01:00.040 --> 02:01:04.040]   He talks about how he and Gerald Cilenti, Peter Schiff, many others that we've talked to,
[02:01:04.040 --> 02:01:07.040]   talked about how this is going to happen.
[02:01:07.040 --> 02:01:13.040]   Many people have seen the handwriting on the wall, but not what you'll hear in the mainstream press.
[02:01:13.040 --> 02:01:19.040]   I want to ask Mr. Dent, now, where do you see this going in the next couple of months, Mr. Dent?
[02:01:19.040 --> 02:01:26.040]   David, one of the things we've been warning your audience as well as our subscribers at harrydent.com is that
[02:01:26.040 --> 02:01:30.040]   bubbles, when they burst, they get very violent.
[02:01:30.040 --> 02:01:38.040]   They build up violently on the upside, and then when they crash, typically the first crash in the first two, three, four months
[02:01:38.040 --> 02:01:41.040]   tends to be 30 to 40 percent or more.
[02:01:41.040 --> 02:01:44.040]   So people who wait for proof wait too late.
[02:01:44.040 --> 02:01:51.040]   And China just crashed 35 percent in three weeks, rebounded, and now it's back to new lows, which means it's going to crash again.
[02:01:51.040 --> 02:01:58.040]   The tech rec in early 2000, in the first two and a half months, the NASDAQ was down 40 percent in two and a half months.
[02:01:58.040 --> 02:02:01.040]   It ended up 80 percent down, but most of it was right away.
[02:02:01.040 --> 02:02:07.040]   In the 1929 crash, the first two to three months was down 46 percent.
[02:02:07.040 --> 02:02:12.040]   So I don't really know fully because all crashes are different.
[02:02:12.040 --> 02:02:21.040]   And this time, I tell you, we've been telling people, you're not going to see the Fed raise rates in 2015 because we're going to be too weak by then.
[02:02:21.040 --> 02:02:25.040]   And they may be talking about QE4 before the end of the year.
[02:02:25.040 --> 02:02:32.040]   But I think the Dow could go as low as 13,000, be down 30 percent or more just by the middle of October.
[02:02:32.040 --> 02:02:39.040]   And one of the reasons for that, David, is that the worst time of year for stocks is mid-August to mid-October.
[02:02:39.040 --> 02:02:45.040]   But that is exaggerated in times when we're having bigger corrections or major downturns beginning.
[02:02:45.040 --> 02:02:53.040]   So, again, that's why I tell people, you know, we bounced today a thousand points from the bottom after going down 1100.
[02:02:53.040 --> 02:02:59.040]   If we bounce some this week, I just tell people every time there's a bounce, if you haven't already gotten out, get out.
[02:02:59.040 --> 02:03:04.040]   Because short term, the downside could be 30 to 40 percent in the next two, three, four months.
[02:03:04.040 --> 02:03:17.040]   And by late 2016 to early 2017, as we've said from the beginning, I fully expect the Dow to be at 5800 or 6000 or a bit lower, you know, like a 70 percent crash.
[02:03:17.040 --> 02:03:21.040]   And that will not be the end of the winter season. It'll be the worst of it.
[02:03:21.040 --> 02:03:25.040]   So we just keep telling people, get out ahead.
[02:03:25.040 --> 02:03:29.040]   And the biggest problem, David, is because I've watched these things forever.
[02:03:29.040 --> 02:03:37.040]   Once a crash like this starts, just like we saw today, when the market goes down 1100, it can go up a thousand points in the same day.
[02:03:37.040 --> 02:03:40.040]   It gets so volatile that everyday people have no chance.
[02:03:40.040 --> 02:03:53.040]   It's better to get out when it's good, just let it crash, and then rebuy when we see things better, like in late 2016, early 2017, or farther down the road, and then 2020 to '22.
[02:03:53.040 --> 02:04:02.040]   The secret, David, is to get out of the way like Joseph Kennedy did in late '29 and reinvest when the crash decimates everything.
[02:04:02.040 --> 02:04:10.040]   Because playing the crash, unless you're a good trader, is very, very hard because it goes up and down to such extremes.
[02:04:10.040 --> 02:04:15.040]   And again, we saw that today on Monday, August 24th, it was just down extremely.
[02:04:15.040 --> 02:04:21.040]   The biggest down market we've seen in a long time, and then up almost as much that day to counter it.
[02:04:21.040 --> 02:04:23.040]   Who can deal with it?
[02:04:23.040 --> 02:04:26.040]   Yeah, it's such a major drop. I mean, it dropped over 6%.
[02:04:26.040 --> 02:04:29.040]   They would have stopped trading at 7%.
[02:04:29.040 --> 02:04:32.040]   So, I mean, that's almost to that limit before it popped back up.
[02:04:32.040 --> 02:04:38.040]   So then to reiterate what you're saying and have been saying for a long time is that the fundamentals and the trends don't make sense.
[02:04:38.040 --> 02:04:41.040]   Be careful because these crashes are front-loaded.
[02:04:41.040 --> 02:04:43.040]   You're going to see the biggest drop at the very beginning.
[02:04:43.040 --> 02:04:45.040]   Thank you so much for joining us.
[02:04:45.040 --> 02:04:47.040]   Harry Dent, harrydent.com.
[02:04:47.040 --> 02:04:50.040]   You can get more information about his forecasts and predictions.
[02:04:50.040 --> 02:04:52.040]   Thank you again for joining us, Mr. Dent.
[02:04:52.040 --> 02:04:54.040]   Stay with us. We'll be right back.
[02:04:54.040 --> 02:04:57.040]   And Alex Jones will be joining us at the bottom of the hour.
[02:04:59.040 --> 02:05:05.040]   With ISIS gaining ground in Syria and blowing up its antiquities and holding fast in Iraq,
[02:05:05.040 --> 02:05:08.040]   let's look at the presidential candidates who want to send your children to war.
[02:05:08.040 --> 02:05:13.040]   Of the 16 Republican presidential nominee candidates, 13 are for sending troops on the ground,
[02:05:13.040 --> 02:05:15.040]   while only three have publicly stated they will not.
[02:05:15.040 --> 02:05:18.040]   Out of these 16, only two have military experience.
[02:05:18.040 --> 02:05:23.040]   And now that it's common knowledge that we created and funded al-Qaeda and are still funding and training ISIS,
[02:05:23.040 --> 02:05:25.040]   makes you wonder whose side we're really on.
[02:05:25.040 --> 02:05:29.040]   Case in point, Sergeant Charles Martland was recently kicked out of U.S. Special Forces
[02:05:29.040 --> 02:05:32.040]   for roughing up an Afghan police commander who raped a 12-year-old boy.
[02:05:32.040 --> 02:05:37.040]   But the dirty little secret is raping young boys is pervasive in Afghan culture.
