[00:00:00.237 --> 00:00:00.486]  We're good.
[02:17:04.688 --> 02:17:10.249]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[02:17:10.249 --> 02:17:11.449]  I can help you, too.
[02:17:11.449 --> 02:17:14.389]  If you owe taxes you can't pay, don't wait another day.
[02:17:14.389 --> 02:17:16.610]  There's no such thing as a hopeless tax case.
[02:17:16.610 --> 02:17:21.050]  Call 800-34-NO-TAX or go to my website, danpilla.com.
[02:17:21.050 --> 02:17:23.331]  That's danpilla.com, danpilla.com.
[02:17:24.711 --> 02:17:26.613]  Fully cooked, ready-to-eat bacon.
[02:17:26.613 --> 02:17:29.835]  I'm talking thick, meaty, center-cut, presidential bacon.
[02:17:29.835 --> 02:17:31.436]  Savory and delicious.
[02:17:31.436 --> 02:17:34.258]  I buy some, I use some, I store some.
[02:17:34.258 --> 02:17:34.939]  Awesome!
[02:17:34.939 --> 02:17:38.021]  No refrigeration needed with a 10-year shelf life.
[02:17:38.021 --> 02:17:39.583]  NASA PAC Technology.
[02:17:39.583 --> 02:17:40.203]  Bacon.
[02:17:40.203 --> 02:17:44.366]  Fully cooked, fully hydrated, ready-to-eat right from the pack bacon.
[02:17:44.366 --> 02:17:45.787]  Or warm and served.
[02:17:45.787 --> 02:17:47.849]  Life-saving, ready-to-eat bacon.
[02:17:47.849 --> 02:17:49.790]  10-year shelf life bacon.
[02:17:49.790 --> 02:17:52.573]  Ships free at FullyCookedBacon.com.
[02:17:52.573 --> 02:17:53.874]  FullyCookedBacon.com.
[02:17:56.084 --> 02:18:03.789]  Do you realize that when you spread the links from InfoWars.com, when you spread the videos, you are changing the world?
[02:18:03.789 --> 02:18:04.270]  It's you!
[02:18:05.370 --> 02:18:07.851]  That's why you've been on the team supporting us, praying for us, and spreading the word.
[02:18:07.851 --> 02:18:09.191]  You are the InfoWar.
[02:18:09.191 --> 02:18:12.152]  And now because of their intensifying censorship, it's more important than ever
[02:18:26.517 --> 02:18:37.904]  That everyone go to Infowars.com forward slash newsletter and sign up via email so there's no way the censors can get between us with critical videos, articles, breaking news, intel, you name it.
[02:18:37.904 --> 02:18:45.889]  And so now I ask you more than ever to share the Infowars.com articles, to share the videos, to tell people about the local stations you're listening to.
[02:18:45.889 --> 02:18:52.453]  The bare minimum you can do is sign up for the free newsletter at Infowars.com forward slash newsletter.
[02:18:52.913 --> 02:18:55.838]  We are the Renaissance, and we are winning!
[02:18:55.838 --> 02:19:02.648]  It's time to show them what a real alpha male looks like with one of our most powerful products ever made, Alpha Power.
[02:19:02.648 --> 02:19:06.093]  As you age, your body can lose testosterone over time.
[02:19:06.093 --> 02:19:08.176]  With the incredible ingredients in this formula,
[02:19:08.416 --> 02:19:15.002]  We can help you beat the test of time and assist in restoring that lost energy and mood that comes with time and age.
[02:19:15.002 --> 02:19:23.110]  Alpha Power's incredible ingredients can help you boost your sports performance or enhance your day-to-day life with ease while encouraging hormonal balance.
[02:19:23.750 --> 02:19:29.174]  Perfect by itself or with super male vitality in the True Alpha Male Pack.
[02:19:29.174 --> 02:19:36.419]  Alpha Power can help boost performance, help maintain normal testosterone levels, support healthy cholesterol and more.
[02:19:36.419 --> 02:19:40.102]  Let Alpha Power help bring you to the peak of your optimal health.
[02:19:40.102 --> 02:19:43.144]  Don't fall short on energy in the fight against tyranny.
[02:19:43.144 --> 02:19:47.207]  Show the world what a True Alpha Male looks like today with Alpha Power.
[02:19:47.207 --> 02:19:49.709]  Head to InfoWarsStore.com today!
[02:19:59.205 --> 02:20:01.830]  You're listening to The Alex Jones Show.
[02:20:17.643 --> 02:20:21.367]  All right, I'm about 20 minutes behind today is my ranting and we've got Millie Weaver.
[02:20:21.367 --> 02:20:22.328]  We have Caitlyn Bennett.
[02:20:22.328 --> 02:20:29.655]  We also have a gentleman who went and confronted Hillary and Bill Clinton on their failed national tour they're doing because she's still planning to run, folks.
[02:20:29.655 --> 02:20:30.896]  I told you.
[02:20:30.896 --> 02:20:31.777]  Now it's back in the news.
[02:20:31.777 --> 02:20:36.422]  She's so crazy with this field of like 20-something people that I'll be co-hosting some of the fourth hour.
[02:20:36.422 --> 02:20:41.387]  He'll do the rest of it with Will Johnson, who's here in town doing a great job.
[02:20:43.544 --> 02:20:46.566]  But listen, I want to explain something again.
[02:20:46.566 --> 02:20:47.246]  I'm going to say this again.
[02:20:47.246 --> 02:20:49.968]  There's all this huge breaking news.
[02:20:49.968 --> 02:20:56.592]  I'm not covering the fact that the president tweeted our stuff out or that CNN is saying we should be taken off the air because it's about me.
[02:20:56.592 --> 02:20:59.214]  I don't care about that.
[02:20:59.214 --> 02:20:59.874]  I care about the crew.
[02:20:59.874 --> 02:21:00.775]  I care about this operation.
[02:21:00.775 --> 02:21:02.116]  I want to stay on air to fight the globalists.
[02:21:02.116 --> 02:21:08.600]  But I am physically sick that I know I have a relationship with Jesus Christ.
[02:21:08.600 --> 02:21:10.140]  I'm a Christian.
[02:21:10.140 --> 02:21:11.341]  I'm not one of these fake Christians.
[02:21:11.341 --> 02:21:11.882]  I want to be clear.
[02:21:12.745 --> 02:21:15.167]  That there's so many fake Christians that are there to give it a bad name.
[02:21:15.167 --> 02:21:18.650]  And I'm not some goody two-shoe up here telling you how perfect I am.
[02:21:18.650 --> 02:21:20.111]  I never committed a sin.
[02:21:20.111 --> 02:21:23.174]  You know, and I'm this holy man.
[02:21:23.174 --> 02:21:24.535]  Anybody telling you that, you better watch out.
[02:21:24.535 --> 02:21:28.499]  They've probably got a little forked tail hidden in their pants.
[02:21:28.499 --> 02:21:33.243]  What I'm getting at here is, this is Antichrist world government beast system stuff.
[02:21:33.243 --> 02:21:35.145]  There's no doubt about it now.
[02:21:35.145 --> 02:21:36.105]  It's all being fulfilled.
[02:21:37.168 --> 02:21:48.075]  And you look at Zuckerberg, looks like he's from Star Trek, like a space alien up there, talking like a robot, got like green skin, announcing anything negative is going to be taken off.
[02:21:48.075 --> 02:21:48.596]  Bullcrap!
[02:21:48.596 --> 02:21:55.521]  They let Hezbollah, they let Antifa attack everybody, they let the left run around and bully everybody on Facebook, and then they're going to tell you, you don't have speech.
[02:21:55.521 --> 02:21:58.703]  This is dangerous!
[02:21:58.703 --> 02:22:01.925]  And it shows they're not backing down to Americana and Trump, or you or I.
[02:22:03.046 --> 02:22:06.568]  They're going to bring in a total system and bully us and control us.
[02:22:06.568 --> 02:22:08.870]  And I'm not going to sit here and take it.
[02:22:08.870 --> 02:22:10.551]  And I'm pissed.
[02:22:10.551 --> 02:22:15.714]  Millie Weaver, Kaitlin Bennett, both great reporters out there with the work you're seeing on the streets and the world.
[02:22:15.714 --> 02:22:17.876]  I see the videos you shoot at Trump rallies.
[02:22:17.876 --> 02:22:19.477]  Trump people are loving and nice and good.
[02:22:19.477 --> 02:22:23.560]  The leftists are all foul-mouthed, crazy people that just say, get out of here.
[02:22:23.560 --> 02:22:24.801]  You shouldn't even be here.
[02:22:24.801 --> 02:22:30.204]  What would you call this moment in time we're in when hundreds of missiles rained down on Israel?
[02:22:30.204 --> 02:22:32.546]  Facebook still hosts pro-Hamas account.
[02:22:33.632 --> 02:22:37.514]  But list Paul Joseph Watson and Alex Jones as terrorists.
[02:22:37.514 --> 02:22:39.595]  It's a terrorist designation.
[02:22:39.595 --> 02:22:43.557]  Well, hell, you can say Ben Laden's name on Facebook, you can't say mine.
[02:22:43.557 --> 02:22:52.342]  Facebook defends calls for Trump assassination, bans people that flag it and criticize major sites calling for Trump to be killed.
[02:22:52.342 --> 02:22:55.444]  That's on Infowars.com, with all the screenshots and links.
[02:22:55.444 --> 02:22:57.685]  Forget Facebook, they want to revoke your access to banking.
[02:22:58.765 --> 02:23:00.566]  Folks, this is so insane.
[02:23:00.566 --> 02:23:01.926]  What do you think?
[02:23:01.926 --> 02:23:03.867]  Millie, Caitlin, jump in, say whatever you want about this.
[02:23:03.867 --> 02:23:05.107]  It's just, am I wrong?
[02:23:05.107 --> 02:23:08.408]  Should I be covering the aircraft carrier going to deal with the Iranians?
[02:23:08.408 --> 02:23:08.989]  Should I be covering?
[02:23:08.989 --> 02:23:11.750]  I mean, to me, this is everything here.
[02:23:11.750 --> 02:23:14.530]  They're tripling down on censorship and control.
[02:23:14.530 --> 02:23:16.291]  Gulag level.
[02:23:16.291 --> 02:23:20.552]  Hitler is the only guy I saw in modern history do this with commerce and control of people.
[02:23:20.552 --> 02:23:21.973]  I mean, this is so criminal.
[02:23:23.436 --> 02:23:25.257]  It's okay to be Alex Jones.
[02:23:25.257 --> 02:23:26.959]  It's okay to be Infowars.
[02:23:26.959 --> 02:23:28.019]  It's okay to be Trump.
[02:23:28.019 --> 02:23:30.021]  It's okay to be conservative.
[02:23:30.021 --> 02:23:39.308]  But the left likes to paint otherwise because, quite frankly, they have no way to argue against common sense when their beliefs
[02:23:39.828 --> 02:23:41.329]  Are absolute ludicrous.
[02:23:41.329 --> 02:23:42.570]  I mean, they deny science.
[02:23:42.570 --> 02:23:48.775]  Liberals right now on Twitter are freaking out because there was an announcement that the royal couple had a boy.
[02:23:48.775 --> 02:23:51.136]  Meghan Markle and Prince Harry had a boy.
[02:23:51.136 --> 02:23:52.317]  They're saying, what?
[02:23:52.317 --> 02:23:54.319]  I thought it was supposed to be non-binary.
[02:23:54.319 --> 02:23:55.900]  How can you say that they had a boy?
[02:23:55.900 --> 02:23:58.702]  I mean, this is ludicrous, Alex.
[02:24:01.267 --> 02:24:07.469]  I see all these articles on Infowars and Newswars that link to mainstream articles going, oh, this professor got fired because he said there's only men and women.
[02:24:07.469 --> 02:24:08.029]  Exactly.
[02:24:08.029 --> 02:24:11.231]  It's just an assault on humanity, an assault on men and women.
[02:24:11.231 --> 02:24:17.873]  It's like it's an alien invasion.
[02:24:17.873 --> 02:24:20.014]  So, OK, I'll step in.
[02:24:20.014 --> 02:24:26.436]  So one thing that I wanted to point out when I was watching the show earlier before I came on, Alex, was Brian Stelter.
[02:24:27.176 --> 02:24:37.361]  I completely forgot yesterday when we were talking about this, but Millie and I actually confronted him and tried to get him to denounce censorship of InfoWars, and he wouldn't do it.
[02:24:37.361 --> 02:24:46.426]  He was kind of towing the line, not saying that it should be censored, but also kind of trying to play nice to our faces, saying like, oh, you know, you're not being censored.
[02:24:46.426 --> 02:24:47.286]  I don't support that.
[02:24:47.286 --> 02:24:50.648]  And we tried to get him to say, free Alex Jones, free InfoWars.
[02:24:50.968 --> 02:25:01.053]  And he wouldn't say it, but now that the president tweeted Millie's video and is sharing InfoWars content, he is now full-fledged out there calling Millie disgusting.
[02:25:01.053 --> 02:25:06.735]  I forget the exact word that he used, but... And again, he's a loser nobody.
[02:25:06.735 --> 02:25:09.716]  He's a loser nobody with not even 100,000 viewers.
[02:25:09.716 --> 02:25:15.499]  Again, he's this nobody sack of crap from the New York Times, but anointed to be our lord and king.
[02:25:17.122 --> 02:25:33.035]  You know Alex, that video you played was so powerful where it showed how one by one all of these voices are being silenced and we're seeing the censorship creep in and that's what they're doing essentially boiling the frog slowly so that the frog doesn't jump out of the pot.
[02:25:33.035 --> 02:25:34.436]  Well we need to do something.
[02:25:34.436 --> 02:25:40.581]  We need to figure something out as a group of Americans, people in general, we need to stand up against free speech.
[02:25:40.581 --> 02:25:43.724]  I mean the left is literally running as their party platform line
[02:25:44.464 --> 02:25:52.654]  Anti-Second Amendment, anti-speech, and oh, we'll just give you a bunch of free stuff in exchange for your rights.
[02:25:52.654 --> 02:25:55.197]  But wait, it's not actually free stuff.
[02:25:55.197 --> 02:26:01.223]  You are just essentially redistributing the American people's money back to them.
[02:26:01.223 --> 02:26:02.465]  You know, it's ridiculous.
[02:26:04.730 --> 02:26:05.671]  It's just incredible.
[02:26:24.892 --> 02:26:31.018]  First, they take you off their platforms and they condemn anybody who shares the articles.
[02:26:31.018 --> 02:26:38.105]  And then that leaves people to be able to make up lies about you, Alex, and make up lies about me and Millie and InfoWars in general.
[02:26:38.105 --> 02:26:42.048]  We can't defend ourselves because people can't tell the truth about us.
[02:26:42.048 --> 02:26:43.570]  That is so terrifying.
[02:26:43.570 --> 02:26:47.994]  And if people, the neocons that hate InfoWars and say we're not real conservatives,
[02:26:48.234 --> 02:26:51.355]  What they don't understand is that they are next.
