[00:00.000 --> 00:11.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[2:32:20.000 --> 2:32:31.000]  But to not just have concentrated bone broth from chicken, but seven other superfood ingredients known for cleansing and supercharging the body at the same time.
[2:32:31.000 --> 2:32:42.000]  Info Wars isn't just fighting the globalist. We're getting results and we're expanding in the face of the complete media assault and winning because of your support.
[2:32:42.000 --> 2:32:53.000]  Caveman is back in stock. People absolutely love it. So please secure your caveman today at infowarslife.com or by calling toll free triple A 253 3139.
[2:32:53.000 --> 2:33:22.000]  You know, my dad is an oral surgeon and dentist and I mean like 20 years ago I was criticizing fluoride and he heard on the radio and he came by the house and he said, son, you'll die without fluoride.
[2:33:22.000 --> 2:33:36.000]  And he goes, I got a degree in chemistry too. And he goes and I went and got articles and news and about a year later he saw some story a patient gave him out of Canada where there was a famous dentist that had gotten approved there.
[2:33:36.000 --> 2:33:46.000]  And he believed it was calcium fluoride topical. When he found out it was hydrofluorosalic acid and a bunch of other chemical waste dump, sometimes hundreds of chemicals from China.
[2:33:46.000 --> 2:33:57.000]  My dad goes, I got to apologize to you, son. That's crazy. And then another 10 years later, they came out with six, seven years ago.
[2:33:57.000 --> 2:34:05.000]  And the American Dental Association said children under six shouldn't brush with fluoride because it causes dental fluorosis and bone cancer.
[2:34:05.000 --> 2:34:16.000]  Now, people hear me say that and they go, oh, that's just your opinion. Jones has said that CNN came out and said massive brain damage in babies, massive brain damage in children.
[2:34:16.000 --> 2:34:24.000]  I mean, we don't just say this. Okay. Again, though, my dad's a good guy. He didn't want to believe his industry was doing that.
[2:34:24.000 --> 2:34:27.000]  But at least he later saw the facts of it. Sorry, go ahead.
[2:34:27.000 --> 2:34:36.000]  Well, no, I was just saying, you know, children are so much more susceptible. So that's another reason we didn't talk about why they're why are they trying to get the children?
[2:34:36.000 --> 2:34:37.000]  Why are they trying to get you?
[2:34:37.000 --> 2:34:46.000]  And why are blacks with fluoride five times more? Like, it's a death sentence to whites with blacks for whatever reason, have a different physiology.
[2:34:46.000 --> 2:34:51.000]  And folks, they call that racist. No, it's not on average, a different physiology. Higher testosterone, you need it.
[2:34:51.000 --> 2:34:55.000]  Why are blacks, Google it, much more effective about fluoride under group?
[2:34:55.000 --> 2:35:05.000]  Well, the kids also, their cells are producing and they're growing. And when they're in that growing stage, if you can get these chemicals into them, it's really going to alter their cell.
[2:35:05.000 --> 2:35:06.000]  Mutagenic.
[2:35:06.000 --> 2:35:12.000]  It's going to be mutagenic and they're going to be disformed in one way or another forever.
[2:35:12.000 --> 2:35:16.000]  I know, but specifically get into that because we can go. I know, you know, all this stuff, you're a chemist.
[2:35:16.000 --> 2:35:25.000]  Why is why is fluoride and mercury, by the way, three to five times in the studies worse for blacks than Asians or whites?
[2:35:25.000 --> 2:35:33.000]  I, you know, I can't remember all those different studies as far as the blacks go for the for as far as the fluoride and the mercury.
[2:35:33.000 --> 2:35:37.000]  I, I pretty much just say they're bad for every course they are.
[2:35:37.000 --> 2:35:44.000]  I mean, but I'm saying it's where's black lives matter on fluoride for black people is like ruining your dog and deadly.
[2:35:44.000 --> 2:35:53.000]  Right. And I'm sure that had to do with the eugenics, because if you trace back, you know, a long time ago, they wanted to eliminate the handicapped.
[2:35:53.000 --> 2:35:57.000]  It's like Native Americans can't drink as much. It's a fact. It's just there's people are different, different ways.
[2:35:57.000 --> 2:36:12.000]  It was classified in Germany as the eugenic, the original eugenics program, and it was designed to get to selectively choose the individuals that were wealthy, that were white, that were educated to have the babies and to eliminate everybody else.
[2:36:12.000 --> 2:36:20.000]  There was a deterrent to society. And that way we wonder why blood pressure, heart attacks in blacks is like way worse than other groups.
[2:36:20.000 --> 2:36:26.000]  That's, that's why the blacks, the handicapped, the mentally ill, all anybody who had any problems.
[2:36:26.000 --> 2:36:32.000]  Yeah, they're just centers for disease control how it's way worse for blacks to have any fluoride. See right there?
[2:36:32.000 --> 2:36:33.000]  Mm hmm.
[2:36:33.000 --> 2:36:34.000]  Go ahead.
[2:36:34.000 --> 2:36:42.000]  No, I just, it's, it was like selective positioning and selective choice. But I love black people. I love everybody.
[2:36:42.000 --> 2:36:49.000]  Like, I don't want anybody, I don't want Hispanics to be forcibly in Mexico, given Gardasil, when it says on the insert, can sterilize you.
[2:36:49.000 --> 2:36:54.000]  But at the same time, I don't want them in the Hispanics brainwash to hate me because I'm white. See what I'm saying?
[2:36:54.000 --> 2:36:58.000]  I see what you're saying. We're all human. We're all brother and sister.
[2:36:58.000 --> 2:37:00.000]  Exactly. But then I'm not going to be run over.
[2:37:00.000 --> 2:37:08.000]  So the way that they, you know, there's a lot of sinister things that they're doing behind the scenes and things that are just coming out right now.
[2:37:08.000 --> 2:37:10.000]  There it is, feds, blacks suffer most from fluoride.
[2:37:10.000 --> 2:37:29.000]  Oh yeah, blacks and, you know, with different vaccinations, with different chemicals, we all suffer differently just depending on our genetic code from how we were produced and what bloodline we originally came from a long time ago and how that's been manipulated over time and how we're grown up,
[2:37:29.000 --> 2:37:46.000]  and what we're exposed to. Bruce Lipton, he's a PhD scientist from Stanford, basically said the environment in which we live determines our genetic pathway and that the nucleus is not the brain of the cell, which our medical profession has taught us for years and years and years.
[2:37:46.000 --> 2:37:54.000]  It's the cell membrane that's the brain of the cell, because you can actually take the nucleus out of the cell and the cell still functions.
[2:37:54.000 --> 2:37:59.000]  The cell goes to the bathroom, it still respirates, it still functions, which is unbelievable.
[2:37:59.000 --> 2:38:02.000]  We would have, you know, that's where our genetic code is.
[2:38:02.000 --> 2:38:11.000]  What about the mitochondrial? Because women have a second set of DNA men don't have, and then you could argue is actually like the full species.
[2:38:11.000 --> 2:38:12.000]  Yeah, the men.
[2:38:12.000 --> 2:38:17.000]  And then men are manifest as the competitive angle for females for procreation.
[2:38:17.000 --> 2:38:30.000]  What I've determined is that everything that we're taught in science about the mitochondria, which is the powerhouse of the cell, which produces energy, what we're not taught is what surrounds the mitochondria and what surrounds the cell.
[2:38:30.000 --> 2:38:35.000]  And that is the big diversion in the medical secret that they never want you to find out.
[2:38:35.000 --> 2:38:43.000]  Okay, what is the body? The body is nothing more than 90% water. Okay, if you focus all your effort on it.
[2:38:43.000 --> 2:38:48.000]  Isn't it a colony organism? Isn't the body really a colony organism?
[2:38:48.000 --> 2:38:53.000]  The body is one colony organism of 100 trillion cells all functioning and working together.
[2:38:53.000 --> 2:38:59.000]  And then it's got an electromagnetic radar that can read magnetic lines of the earth just like ducks and fish.
[2:38:59.000 --> 2:39:00.000]  Absolutely.
[2:39:00.000 --> 2:39:05.000]  I've seen the studies like hundreds of times more powerful than a geese's system.
[2:39:05.000 --> 2:39:11.000]  We've got like total radio transmitter, our brains like this huge pickup system, huge radio receiver.
[2:39:11.000 --> 2:39:24.000]  So when we were studying the root cause of disease, Alex, we weren't looking at standard physiological cell membrane activity and what happens here with the gates and the channels, which the cell membrane is literally a semiconductor.
[2:39:24.000 --> 2:39:31.000]  What we were looking at was, what are the components outside of the cell and what are the components inside of the cell?
[2:39:31.000 --> 2:39:37.000]  And since it was water, basically salt water, we started saying, what is disrupting the cell?
[2:39:37.000 --> 2:39:41.000]  What is disrupting the cell? And we know it's fluoride and electrochemical.
[2:39:41.000 --> 2:39:48.000]  If you wanted to, if you wanted to jack with salt water and electrochemical conductivity, you'd hit it with fluoride and electromagnetic radiation.
[2:39:48.000 --> 2:39:52.000]  And you hit it with GMO particles, different types of bacterial organisms.
[2:39:52.000 --> 2:39:58.000]  Royal Reif back in the 1920s and 30s who had that light microscope was able to identify organisms.
[2:39:58.000 --> 2:39:59.000]  No, I agree.
[2:39:59.000 --> 2:40:00.000]  So then of course they classified it all.
[2:40:00.000 --> 2:40:01.000]  So let me ask you this question.
[2:40:01.000 --> 2:40:02.000]  What is the end game?
[2:40:02.000 --> 2:40:08.000]  Because I don't get into aliens and stuff because I can't prove it. The globalists act like they're an outside alien force.
[2:40:08.000 --> 2:40:12.000]  Here poisoning is killing us and killing the earth is a reproductive mother.
[2:40:12.000 --> 2:40:17.000]  They claim they love the mother. They're the ones GMO in killing, annihilating the whole deal.
[2:40:17.000 --> 2:40:20.000]  The liberals all say more nuclear reactors is good for the earth.
[2:40:20.000 --> 2:40:22.000]  They're like a sick death cult. Who are they?
[2:40:22.000 --> 2:40:24.000]  What is their end game?
[2:40:24.000 --> 2:40:26.000]  That's a million dollar question.
[2:40:26.000 --> 2:40:28.000]  I mean, I haven't really been focusing on their end game.
[2:40:28.000 --> 2:40:29.000]  What I've been focusing on.
[2:40:29.000 --> 2:40:30.000]  Yeah, but who are they?
[2:40:30.000 --> 2:40:32.000]  What's their ideology?
[2:40:32.000 --> 2:40:40.000]  What is the elite class of individuals that started the Federal Reserve, worked with the pharmacy?
[2:40:40.000 --> 2:40:41.000]  But who goes?
[2:40:41.000 --> 2:40:46.000]  Here, let's increase the fluoride in the black districts of town with the different valves they've got.
[2:40:46.000 --> 2:40:48.000]  Because it already hurts them worse.
[2:40:48.000 --> 2:40:49.000]  So let's really hurt them.
[2:40:49.000 --> 2:40:54.000]  And then you put the black people down because you're putting brainwashing and chemical warfare in their water.
[2:40:54.000 --> 2:40:55.000]  It's super uncool.
[2:40:55.000 --> 2:40:58.000]  Then they brainwashed the black folks to hate me like I'm their enemy.
[2:40:58.000 --> 2:41:00.000]  Like, how do you even deal with that?
[2:41:00.000 --> 2:41:05.000]  They go train them with George Soros to hate me so they know I'll go after them while they're killing them.
[2:41:05.000 --> 2:41:08.000]  I mean, how do you even respond to something like that?
[2:41:08.000 --> 2:41:10.000]  Well, it goes really, really deep.
[2:41:10.000 --> 2:41:15.000]  And you've covered it many times with the connections dating back.
[2:41:15.000 --> 2:41:17.000]  And the argument is, Alex, you're not that smart.
[2:41:17.000 --> 2:41:20.000]  So you can grasp what the elite have done, but you can't figure it out.
[2:41:20.000 --> 2:41:24.000]  Why don't you just back off and let them run things and your family will be spared?
[2:41:24.000 --> 2:41:27.000]  I mean, just do the research into the club of Rome, the bloodlines of the Illuminati.
[2:41:27.000 --> 2:41:29.000]  Well, how smart are these people, though?
[2:41:29.000 --> 2:41:31.000]  Because let me tell you something, I've done a lot of stuff.
[2:41:31.000 --> 2:41:34.000]  I can finally figure out what they're doing and they're totally pissed at us.
[2:41:34.000 --> 2:41:38.000]  Who the hell has this knowledge and decides to go ahead with it?
[2:41:38.000 --> 2:41:40.000]  Because if you have the knowledge, you know how evil it is.
[2:41:40.000 --> 2:41:45.000]  Well, they're seeing that the people are becoming, even though they're dumbing down everybody,
[2:41:45.000 --> 2:41:50.000]  they're also seeing that there's a select group of people that are getting the truth out.
[2:41:50.000 --> 2:41:51.000]  Well, that's like insects.
[2:41:51.000 --> 2:41:55.000]  If you sit there by the third generation and poison them, the stronger the poison,
[2:41:55.000 --> 2:41:57.000]  the more the bugs come back stronger.
[2:41:57.000 --> 2:42:01.000]  So they know there's going to be a group that's immune to this.
[2:42:01.000 --> 2:42:03.000]  There's a certain group of good, you know?
[2:42:03.000 --> 2:42:06.000]  I mean, there's a lot of good people that are praying, too, every single day
[2:42:06.000 --> 2:42:08.000]  and that are meditating for good things to happen.
[2:42:08.000 --> 2:42:13.000]  So it's just, it's not 90% evil and 10% good right now.
