[00:00:00.409 --> 00:00:02.792]  Find out right now!
[02:05:32.128 --> 02:05:37.977]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[02:05:37.977 --> 02:05:45.589]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[02:05:46.300 --> 02:05:53.746]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[02:05:53.746 --> 02:06:05.494]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[02:06:05.494 --> 02:06:09.457]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[02:06:09.457 --> 02:06:11.719]  It's an anthology of government crimes.
[02:06:11.719 --> 02:06:15.502]  Terror Storm is a film that everyone who wants to be truly informed must see.
[02:06:16.149 --> 02:06:23.614]  Get your copy today on InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[02:06:28.883 --> 02:06:29.804]  Terrorism!
[02:06:29.804 --> 02:06:30.664]  Terrorism!
[02:06:30.664 --> 02:06:36.969]  Chemical attacks, dirty bombs, fallout, biological attack, anthrax, and to top it all off, duct tape and plastic!
[02:06:36.969 --> 02:06:38.831]  Alarming words for our time!
[02:06:38.831 --> 02:06:41.693]  But how do you protect your family during such a crisis?
[02:06:41.693 --> 02:06:56.284]  The video sheltering in place surviving acts of terrorism from biological, chemical, and radioactive fallout was developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[02:06:56.284 --> 02:06:56.785]  government.
[02:06:56.785 --> 02:06:58.526]  Anyone can follow the simple instructions.
[02:06:58.946 --> 02:07:05.011]  It's presented by a housewife as they walk you step-by-step through the process of preparing your home as a shelter.
[02:07:05.011 --> 02:07:09.755]  If you're not the type who waits till it's too late, then you need the video, Sheltering in Place.
[02:07:09.755 --> 02:07:15.260]  Get the critical information you need now for only $29 plus shipping by calling New Millennium at 888-803-4438.
[02:07:15.260 --> 02:07:16.541]  And tell them Alex Jones sent you.
[02:07:16.541 --> 02:07:17.141]  That's 888-803-4438.
[02:07:17.141 --> 02:07:19.183]  Or order on the web at murkywater.com.
[02:07:28.903 --> 02:07:31.984]  Automakers in the oil industry are in a fuel fight.
[02:07:31.984 --> 02:07:35.285]  Automakers claim gasoline quality doesn't measure up.
[02:07:35.285 --> 02:07:37.666]  Is your vehicle performing like it should?
[02:07:37.666 --> 02:07:42.307]  Now there's SFR Green, performance technologies for a clean planet.
[02:07:42.307 --> 02:07:48.609]  SFR Green's Protector reduces emissions and improves fuel economy, meeting automakers' new standards.
[02:07:48.609 --> 02:07:49.890]  So do something green.
[02:07:49.890 --> 02:07:54.271]  For a special offer with free shipping, go to GreenGasAdditive.com.
[02:07:54.271 --> 02:07:57.392]  Or to locate a retailer, go to GreenGasAdditive.com.
[02:07:59.398 --> 02:08:02.341]  Are your Federal Reserve notes looking for a safe haven?
[02:08:02.341 --> 02:08:04.963]  Mine found it in precious metals.
[02:08:04.963 --> 02:08:08.786]  Not paper promises, but actual gold in my possession.
[02:08:08.786 --> 02:08:16.053]  It is liquid, it is private, it owes no one, it cannot go bankrupt, and it maintains its purchasing power.
[02:08:16.053 --> 02:08:18.635]  Find your answer at Midas Resources.
[02:08:18.635 --> 02:08:19.156]  That's 1-800-686-2237.
[02:08:19.156 --> 02:08:20.537]  The answer is at 1-800-686-2237.
[02:08:28.812 --> 02:08:34.213]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[02:08:34.213 --> 02:08:36.494]  Because there's a war on for your mind.
[02:08:59.558 --> 02:09:01.219]  Alright, he was up with us last week.
[02:09:01.219 --> 02:09:02.520]  Another little visit with us now.
[02:09:02.520 --> 02:09:05.362]  I'm going to get into the attack on free speech in America.
[02:09:05.362 --> 02:09:07.764]  I've got to stay connected from Texas to Minnesota.
[02:09:11.374 --> 02:09:14.996]  Right now, let's go to Marty Schachter of Calvin Pure Soap.
[02:09:14.996 --> 02:09:16.676]  American-made, 60 years.
[02:09:16.676 --> 02:09:27.080]  They have their 60th anniversary this year, and it is organic, American-made soap with no detergents, no petrochemicals, nothing out of an oil well in it.
[02:09:27.080 --> 02:09:30.982]  And I love it, and I discovered it, I don't know, three, four years ago.
[02:09:30.982 --> 02:09:34.423]  It's absolutely fabulous, and I thought, why not have Marty as a sponsor?
[02:09:34.423 --> 02:09:36.424]  Marty, good to have you on with us again.
[02:09:36.424 --> 02:09:40.426]  Thank you for inviting me again for Homeland Cleanliness.
[02:09:41.534 --> 02:09:47.978]  Marty, just in a nutshell, tell folks about the products, how they save 85% off supermarket prices.
[02:09:47.978 --> 02:09:49.478]  Can you put the volume up a little?
[02:09:49.478 --> 02:09:51.359]  I can barely hear you.
[02:09:51.359 --> 02:09:53.040]  I'm sorry to hear that, Marty.
[02:09:53.040 --> 02:09:53.581]  There you go.
[02:09:53.581 --> 02:09:54.481]  Now you're great.
[02:09:54.481 --> 02:09:54.781]  Sure.
[02:09:54.781 --> 02:10:02.746]  Go ahead and just tell us a little bit about how you got started, why the soap products you have are different than the petrochemicals you get at the store.
[02:10:02.746 --> 02:10:07.528]  Well, we're very stubborn, very old-fashioned, and very conservative.
[02:10:09.099 --> 02:10:10.880]  Cleaning options.
[02:10:10.880 --> 02:10:18.364]  We feel and we've got tens of thousands of families coast to coast that feel the same way that soap.
[02:10:19.125 --> 02:10:32.069]  Old-fashioned soap from the 18th, 19th, and early 20th century cleans better, doesn't deteriorate the clothing, costs far less because you use so little of it.
[02:10:32.069 --> 02:10:33.489]  It's still used.
[02:10:33.489 --> 02:10:40.351]  Old-fashioned soap is still used by motels and hotels and doing all their cleaning.
[02:10:40.351 --> 02:10:45.733]  They want longevity of their fibers, longevity of their cost factors.
[02:10:46.244 --> 02:10:47.805]  And we feel soap is better.
[02:10:47.805 --> 02:10:49.566]  We only make four soaps.
[02:10:49.566 --> 02:10:53.929]  Bath soap, air soap, dish soap, and laundry soap.
[02:10:53.929 --> 02:10:55.810]  And they'll do 200 jobs.
[02:10:55.810 --> 02:11:05.296]  You don't need the all-purpose cleaner, or the floor cleaner, and the window cleaner, and the pre-soaks, and all these chemicals that do more harm than good.
[02:11:05.296 --> 02:11:06.917]  We feel we've got it.
[02:11:06.917 --> 02:11:08.758]  We're happy to share it.
[02:11:08.758 --> 02:11:13.441]  And we've done this now for almost a year and a half with Alex Jones.
[02:11:14.153 --> 02:11:19.996]  Endorsing our Pure Soap products, and we got it, and we want to share it.
[02:11:19.996 --> 02:11:23.337]  Well, Marty, you certainly do have it.
[02:11:23.337 --> 02:11:25.998]  Marty, how, again, go back.
[02:11:25.998 --> 02:11:28.519]  How did your family get into Real Subs?
[02:11:28.519 --> 02:11:32.321]  Well, my father worked for civil service, and he retired.
[02:11:32.321 --> 02:11:33.922]  I just got out of the Army in 1947.
[02:11:36.713 --> 02:11:38.354]  And we looked around.
[02:11:38.354 --> 02:11:42.197]  What's going on in the American purchasing field?
[02:11:42.197 --> 02:11:50.764]  Since I was in chemical warfare for two years, I got to know all about all the harmful chemicals that are hurting everything.
[02:11:50.764 --> 02:11:54.927]  And we made a decision at that time, well let's go into the soap business.
[02:11:54.927 --> 02:11:56.228]  Real soap!
[02:11:56.228 --> 02:11:59.891]  And the first product we started putting out was a bar.
[02:11:59.891 --> 02:12:02.112]  A pure soap bar.
[02:12:02.112 --> 02:12:04.434]  With none of the chemicals and chlorides
[02:12:05.187 --> 02:12:05.468]  I don't
[02:12:25.606 --> 02:12:29.029]  Cleaning products manufactured in the United States today.
[02:12:29.029 --> 02:12:30.390]  And it's triple concentrated.
[02:12:30.390 --> 02:12:31.571]  You bypass the metal man.
[02:12:31.571 --> 02:12:32.732]  It's made in America.
[02:12:32.732 --> 02:12:35.975]  So on average, you save about 85% off supermarket prices.
[02:12:35.975 --> 02:12:36.576]  We use it.
[02:12:36.576 --> 02:12:37.556]  My staff loves it.
[02:12:37.556 --> 02:12:39.018]  They use it.
[02:12:39.018 --> 02:12:42.521]  Marty always sends us free boxes of it, though we don't really ask for that.
[02:12:42.521 --> 02:12:43.622]  We appreciate it.
[02:12:43.622 --> 02:12:49.367]  Folks, call and get a free catalog from Marty and the family, and he and his son that run the company right there in Oakland, California.
[02:12:51.408 --> 02:12:57.792]  Call and get a free catalog, or get the tote bag, the sampler bag, or order a year's supply of soap, or order a month's supply of soap.
[02:12:57.792 --> 02:12:59.393]  We've got a lot of different packages.
[02:12:59.393 --> 02:13:00.874]  Give Marty a call.
[02:13:00.874 --> 02:13:01.855]  Marty, give him that number.
[02:13:01.855 --> 02:13:02.735]  800-340-7091.
[02:13:02.735 --> 02:13:02.915]  That's 800-340-7091.
[02:13:12.611 --> 02:13:18.775]  For free catalog, for any information, for anything you need, for free consultation.
[02:13:18.775 --> 02:13:20.276]  You got a cleaning problem?
[02:13:20.276 --> 02:13:22.677]  Call me, I'll be happy to help you.
[02:13:22.677 --> 02:13:23.818]  You're a sweetheart, Marty.
[02:13:23.818 --> 02:13:28.481]  1-800-340-7091 or 5starsoap.com.
[02:13:28.481 --> 02:13:31.142]  We have a link to it over on Infowars.com.
[02:13:31.142 --> 02:13:33.564]  If you missed that web address, you can go to Infowars.com.
[02:13:34.264 --> 02:13:34.524]  Yes, I did.
[02:13:34.524 --> 02:13:34.864]  Are you ready?
[02:13:34.864 --> 02:13:34.964]  Yes.
[02:13:34.964 --> 02:13:36.645]  Jones keeps on flowing with info that is growing.
[02:13:36.645 --> 02:13:38.125]  So you've earned this short poem.
[02:13:38.125 --> 02:13:38.745]  No like it?
[02:13:38.745 --> 02:13:39.945]  You don't know him.
[02:14:03.852 --> 02:14:06.713]  Alex, you're bliss itself.
[02:14:06.713 --> 02:14:09.953]  You win, you touch all bases.
[02:14:09.953 --> 02:14:14.934]  If you were packaged on a shelf, I'd buy 12 dozen cases.
[02:14:14.934 --> 02:14:20.255]  Your rating is quadruple A. At Genesis, you're the most.
[02:14:20.255 --> 02:14:26.976]  Business-wise, I've got to say, you are my favorite host.
[02:14:26.976 --> 02:14:28.176]  You're a sweetheart, Marty.
[02:14:32.598 --> 02:14:33.299]  Wow!
[02:14:33.299 --> 02:14:34.880]  What a crowd!
[02:14:34.880 --> 02:14:35.341]  Wow!
[02:14:35.341 --> 02:14:46.591]  Marty, Marty's now doing sound effects for us.
[02:14:46.591 --> 02:14:50.975]  Hey Marty, how'd you make that sound effect?
[02:14:50.975 --> 02:14:52.356]  I got all these people here.
[02:14:52.356 --> 02:14:55.819]  I got 2,000 people standing here listening to me.
[02:14:55.819 --> 02:14:57.180]  Listen, you're a sweetheart, Marty.
[02:14:57.180 --> 02:14:58.201]  Always love talking to you.
[02:14:58.201 --> 02:14:58.882]  Take care, my friend.
[02:14:59.505 --> 02:15:00.206]  Talk to you soon.
[02:15:00.206 --> 02:15:00.706]  Thank you, Alex.
[02:15:00.706 --> 02:15:01.147]  Take care.
[02:15:01.147 --> 02:15:04.169]  I tell you, that's a sweet old man right there, folks.
[02:15:04.169 --> 02:15:05.911]  Frankly, I just have him up.
[02:15:05.911 --> 02:15:06.812]  He's a sponsor.
[02:15:06.812 --> 02:15:08.974]  And I just have him up.
[02:15:08.974 --> 02:15:10.675]  He didn't even pay for that interview you just heard.
[02:15:10.675 --> 02:15:13.157]  I just like having the guy up.
[02:15:13.157 --> 02:15:16.701]  And I like hurting the oil companies, I'm going to be honest with you.
[02:15:16.701 --> 02:15:19.703]  They sell you toxic filth, just like the GMO food.
[02:15:19.703 --> 02:15:21.965]  And we pay out the nose for crap.
[02:15:21.965 --> 02:15:25.869]  And you've got a 60-year-old company with that character from the Chemical Weapon Corps.
[02:15:27.515 --> 02:15:29.136]  You ought to talk to that guy in person, man.
[02:15:29.136 --> 02:15:31.037]  Well, you can call me something else.
[02:15:31.037 --> 02:15:32.077]  Marty Schachter.
[02:15:32.077 --> 02:15:37.180]  Okay, I'm going to play part of it now, part of it the next segment, then we'll get Luke Grodowski on.
