[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[2:26:46.740 --> 2:26:48.740]  This is a true populist realignment.
[2:26:48.740 --> 2:26:49.740]  We were almost out of time,
[2:26:49.740 --> 2:26:51.740]  and if you've got time before what's coming up, come on, please do.
[2:26:51.740 --> 2:26:53.740]  But, Roger, assassination.
[2:26:53.740 --> 2:26:55.740]  We've got Governor Welby, you know,
[2:26:55.740 --> 2:26:57.740]  saying that they need to kill the president,
[2:26:57.740 --> 2:27:00.740]  but he needs through a governmental execution after he's convicted.
[2:27:00.740 --> 2:27:03.740]  We have Phil Mudd of the CIA saying the government's going to kill this guy.
[2:27:03.740 --> 2:27:06.740]  We have big pushes in Hollywood promoting his death.
[2:27:06.740 --> 2:27:08.740]  We have Ben Meddler's cheerleading,
[2:27:08.740 --> 2:27:11.740]  the guy that almost killed Rand Paul, punctured his lung,
[2:27:11.740 --> 2:27:12.740]  broke six ribs.
[2:27:12.740 --> 2:27:14.740]  What happens if they assassinate Trump?
[2:27:14.740 --> 2:27:16.740]  God forbid.
[2:27:16.740 --> 2:27:20.740]  You know, Alex, I read the proverbs every night and every morning.
[2:27:20.740 --> 2:27:22.740]  I'm doing a lot of praying, as you might imagine.
[2:27:22.740 --> 2:27:25.740]  I pray for the president and his family
[2:27:25.740 --> 2:27:33.740]  because he is the one thing that stands between globalism and freedom.
[2:27:33.740 --> 2:27:37.740]  He is the one thing that is an obstacle to one world government
[2:27:37.740 --> 2:27:41.740]  and a total surrender of American sovereignty.
[2:27:41.740 --> 2:27:45.740]  He believes in American exceptionalism, the promise of America.
[2:27:45.740 --> 2:27:47.740]  He's a very, very strong guy.
[2:27:47.740 --> 2:27:48.740]  I work for Nixon.
[2:27:48.740 --> 2:27:50.740]  I work for Dole.
[2:27:50.740 --> 2:27:52.740]  I've known some tough men.
[2:27:52.740 --> 2:27:54.740]  Donald Trump is the toughest guy I've ever met,
[2:27:54.740 --> 2:27:57.740]  and he isn't doing this for himself.
[2:27:57.740 --> 2:27:59.740]  He's doing it for us.
[2:27:59.740 --> 2:28:03.740]  This has cost him $2.5 billion of his net worth.
[2:28:03.740 --> 2:28:08.740]  He went from being universally liked to being reviled by roughly half the people.
[2:28:08.740 --> 2:28:12.740]  So he's not doing this for himself to have a bigger house or a bigger place.
[2:28:12.740 --> 2:28:15.740]  He's a man on a mission. It's very Christ-like.
[2:28:15.740 --> 2:28:17.740]  There's no question about it.
[2:28:17.740 --> 2:28:21.740]  So I appreciate those who are praying for me and my family,
[2:28:21.740 --> 2:28:27.740]  and I urge you to pray for the president and for the country and for all of our leaders.
[2:28:27.740 --> 2:28:29.740]  Alex, thank you very much.
[2:28:29.740 --> 2:28:33.740]  Roger, that in the years I've known you, I guess I met you like eight, nine years ago,
[2:28:33.740 --> 2:28:35.740]  but we really know each other good for about five.
[2:28:35.740 --> 2:28:37.740]  That's the most powerful interview I've ever done with you.
[2:28:37.740 --> 2:28:39.740]  One of the best, probably the most powerful interview I've ever done.
[2:28:39.740 --> 2:28:42.740]  This is history. I'm praying for you, buddy, and the listeners are as well.
[2:28:42.740 --> 2:28:44.740]  God bless you, and thank you so much, Roger Stone.
[2:28:44.740 --> 2:28:46.740]  Thank you, Alex.
[2:28:46.740 --> 2:28:49.740]  Good night. We're going to come back.
[2:28:49.740 --> 2:28:53.740]  Let me just point out to everybody that they're trying to destroy this guy and bankrupt him.
[2:28:53.740 --> 2:28:57.740]  Please support him financially at StoneDefenseFund.com.
[2:28:57.740 --> 2:29:00.740]  That's one word. StoneDefenseFund.com.
[2:29:00.740 --> 2:29:17.740]  Attention GCN self-reliance listeners, if you've ever wanted an emergency solar survival backup system that we're waiting for prices too crazy to pass up, this will be the most important message you'll ever hear.
[2:29:17.740 --> 2:29:23.740]  Bill Hyde, I want to tell you about a huge sale with historically low prices on our PPX microgrid system that's going to let you produce an endless supply of electricity off the grid.
[2:29:23.740 --> 2:29:28.740]  The clearance price is a result of the historic flooding we're having here right on the east bank of the Mississippi.
[2:29:28.740 --> 2:29:40.740]  Because of the flooding, we've had to move a lot of our inventory to a temporary location, and rather than move it back to the warehouse, we thought we'd offer the system at a price that might seem unbelievable if you didn't know the floodwater's backstory.
[2:29:40.740 --> 2:29:46.740]  So here's what you should do right now. Check out the PPX microgrid system at myownpowergrid.com.
[2:29:46.740 --> 2:29:52.740]  That's myownpowergrid.com, over $1,000 in great off the grid gear, and a ton of bonuses too.
[2:29:52.740 --> 2:30:03.740]  In the best part, you're not going to pay $750 or $500, $300 or even $200. Go to myownpowergrid.com to learn more. That's myownpowergrid.com.
[2:30:03.740 --> 2:30:17.740]  Here are the facts. Iodine raises IQ, and across the board makes you more healthy in thousands of top studies, including the American Medical Journal.
[2:30:17.740 --> 2:30:31.740]  Every type of fluoride lowers IQ, massively increases cancer, and destroys fertility. That's the facts. Learn about the iodine conspiracy, and then once you've learned about it, protect yourself and your family.
[2:30:31.740 --> 2:30:37.740]  The reason I'm so hot on this is the globalists put the fluoride in the water while making sure we don't get the iodine.
[2:30:37.740 --> 2:30:43.740]  In China, they put the iodine in the water and ban the fluoride, because they've already got their people under their control.
[2:30:43.740 --> 2:30:53.740]  The globalists are targeting us here. Please go to infowarstore.com, experience iodine and bio-trustillinium that goes with it together, and then once you see the great results, warn others.
[2:30:53.740 --> 2:31:03.740]  This is the Achilles' Hill of the Globalist. It's a win-win situation. The only way you lose is not taking action. Take action now.
[2:31:03.740 --> 2:31:14.740]  Again, I'm not talking down to the infowar's audience, but I've been banging my head against a wall for a long time on this, and I'm talking about fluoride, and I'm talking about iodine.
[2:31:14.740 --> 2:31:24.740]  Now, if you have a boat, a motorboat, let's say an old glass-tron boat, and you want to take it on the lake, you've got to have a lake to put it in.
[2:31:24.740 --> 2:31:33.740]  If you're a human being, you've got to have oxygen to live. Okay, it's the same thing. Well, ladies and gentlemen, the bad halogen is fluoride.
[2:31:33.740 --> 2:31:41.740]  That's why, in every western nation, they put it in the water. They're going to teach us Christians to lay down and die. The chai comms don't put it in the water. They'd execute you if you did that.
[2:31:41.740 --> 2:31:49.740]  They put iodine in the water because it's the good halogen and increases fertility and lifespan and intelligence and everything else.
[2:31:49.740 --> 2:31:55.740]  So again, learn about the iodine conspiracy at infowarstore.com. We have all the documents and articles linked.
[2:31:55.740 --> 2:32:21.740]  And then get good iodine for yourself because the globalists are fighting to make sure you don't. Again, get iodine at infowarstore.com.
[2:32:26.740 --> 2:32:36.740]  Hello, we're here at fertility, and it hurts you, and it's worked so well. But now, because of liability and because of people warning inside the government what's happening,
[2:32:36.740 --> 2:32:42.740]  the Journal of American Medical Association and others are admitting what we've done, and it makes me so angry.
[2:32:42.740 --> 2:32:48.740]  So whatever you do, just stay in that haze and drink fluoride and give it to your children.
[2:32:48.740 --> 2:32:55.740]  And don't visit infowarstore.com and learn about the iodine conspiracy.
[2:32:55.740 --> 2:33:01.740]  And get 60% off on X2 and X3 together with Biotrus selenium from the mustard seed. Submit to us.
[2:33:01.740 --> 2:33:19.740]  infowarstore.com.
[2:33:31.740 --> 2:33:33.740]  On our journey to hell.
[2:33:35.740 --> 2:33:38.740]  You're listening to the Alex Jones show.
[2:33:42.740 --> 2:33:44.740]  Coming down fast but a mile's above you.
[2:33:49.740 --> 2:33:50.740]  Tell me.
[2:33:54.740 --> 2:33:55.740]  Maybe a lover.
[2:33:55.740 --> 2:33:58.740]  Maybe a lover.
[2:33:58.740 --> 2:34:01.740]  We are live broadcasting worldwide.
[2:34:01.740 --> 2:34:03.740]  I am your host, Alex Jones.
[2:34:03.740 --> 2:34:05.740]  Robert Marjester with us.
[2:34:05.740 --> 2:34:09.740]  We're going to go about 15 minutes to the next hour, but I don't want to take away from Dr. Nick Baggitz.
[2:34:09.740 --> 2:34:15.740]  He is a pioneer and always brings up a lot of interesting curveballs and angles that are important.
[2:34:15.740 --> 2:34:19.740]  Constitutional lawyer right here, he's got so many angles to break down so much to get into.
[2:34:19.740 --> 2:34:25.740]  But let me just take a breath here.
[2:34:25.740 --> 2:34:27.740]  Associated press, ladies and gentlemen.
[2:34:27.740 --> 2:34:32.740]  Trump accuses Obama of treason for spying on his 2016 campaign.
[2:34:32.740 --> 2:34:39.740]  Roger Stone couldn't even get into that even though he's at the very center of it on the show.
[2:34:39.740 --> 2:34:41.740]  I used to talk to Roger every day.
[2:34:41.740 --> 2:34:46.740]  Now I talk to him like once a month and he won't even talk about the case in any way.
[2:34:46.740 --> 2:34:49.740]  He goes, there's a thing I can't talk about.
[2:34:49.740 --> 2:34:50.740]  Well, I can't talk about that.
[2:34:50.740 --> 2:34:54.740]  And I'm like sitting here.
[2:34:54.740 --> 2:34:58.740]  And that's how out of control the attack on free speech is.
[2:34:58.740 --> 2:35:00.740]  And we've got a constitutional lawyer right here who can talk about that.
[2:35:00.740 --> 2:35:05.740]  But the minefield of him being totally proven right about all this stuff.
[2:35:05.740 --> 2:35:07.740]  And then he can't even discuss it.
[2:35:07.740 --> 2:35:12.740]  And boom, you've got the AG announcing last night criminal investigation.
[2:35:12.740 --> 2:35:17.740]  The attempted coup against Trump and all the fake Russiagate investigation.
[2:35:17.740 --> 2:35:22.740]  And Roger not even allowed in his case to bring up that they have no proof that the Russians hacked.
[2:35:22.740 --> 2:35:25.740]  That's been blocked by Obama's hanging judge.
[2:35:25.740 --> 2:35:31.740]  And, you know, I know Stone tried to get you to consult with him some and then things got away from it at that point.
[2:35:31.740 --> 2:35:34.740]  You predicted privately, Robert Barnes, everything that happened to Roger.
[2:35:34.740 --> 2:35:37.740]  So we don't do this to say, oh, look how his lawyers screwed up.
[2:35:37.740 --> 2:35:39.740]  We did it so that he doesn't run over more rocks here.
[2:35:39.740 --> 2:35:42.740]  So we'll talk about that. But the big picture here in just a moment.
[2:35:42.740 --> 2:35:46.740]  First off, folks, you hear the bigger the interview, the less I plug.
[2:35:46.740 --> 2:35:48.740]  I didn't plug any the last two hours.
[2:35:48.740 --> 2:35:50.740]  And that's how I find this operation as the products we sell.
[2:35:50.740 --> 2:35:54.740]  You look local radio stations, it's the ads and they need to support.
[2:35:54.740 --> 2:35:57.740]  And then in the network, GCN, you know, they're great folks have owned satellites,
[2:35:57.740 --> 2:36:01.740]  but I've been loyal to GCN and let them simulcast the show.
[2:36:01.740 --> 2:36:03.740]  Most of the stations pick it up from us.
[2:36:03.740 --> 2:36:07.740]  But I like, you know, Ted Anderson and the fact that he also has a backup satellite for us.
[2:36:07.740 --> 2:36:09.740]  But.
[2:36:09.740 --> 2:36:11.740]  Info wars was built for what you're seeing now.
[2:36:11.740 --> 2:36:16.740]  I've been on there 25 years, started on access TV, not professionally trained,
[2:36:16.740 --> 2:36:18.740]  had a local radio show within six months.
[2:36:18.740 --> 2:36:22.740]  It was number one at slot within a year, had a weekday show within two years,
[2:36:22.740 --> 2:36:24.740]  was syndicated within three years.
[2:36:24.740 --> 2:36:29.740]  I mean, my gosh, in 2000, I had over 150 radio stations.
[2:36:29.740 --> 2:36:30.740]  Okay.
[2:36:30.740 --> 2:36:33.740]  And then I talked about 9 11 on the government covered up what was going on.
[2:36:33.740 --> 2:36:36.740]  I lost almost all of them, but I didn't back down.
[2:36:36.740 --> 2:36:39.740]  So I came from nowhere and I've had it all taken away.
[2:36:39.740 --> 2:36:44.740]  I was bringing in three, four million dollars a year back then I was hiring people and
[2:36:44.740 --> 2:36:47.740]  building things and buying equipment and then it all went away.
[2:36:47.740 --> 2:36:50.740]  I made no money after 9 11.
[2:36:50.740 --> 2:36:54.740]  Because I came out and people thought I was seeing radical Islam didn't exist.
[2:36:54.740 --> 2:36:55.740]  I wasn't saying that.
[2:36:55.740 --> 2:36:58.740]  I said, there's other elements working with it, protecting it.
[2:36:58.740 --> 2:36:59.740]  Now that's all come out.
[2:36:59.740 --> 2:37:01.740]  But the media has represented what I said and it hurt.
[2:37:01.740 --> 2:37:02.740]  But you know what?
[2:37:02.740 --> 2:37:04.740]  I stood strong.
[2:37:04.740 --> 2:37:05.740]  That's not heroic.
[2:37:05.740 --> 2:37:08.740]  That's common sense when you know you're right.
[2:37:08.740 --> 2:37:12.740]  So I've been through all these trials and tribulations before and I know it's all up
[2:37:12.740 --> 2:37:13.740]  to God what's going to happen.
[2:37:13.740 --> 2:37:19.740]  But seriously, I said to Roger on the other day, I said, I want to support your defense
[2:37:19.740 --> 2:37:20.740]  fund.
[2:37:20.740 --> 2:37:22.740]  They said, no, no, don't do it.
[2:37:22.740 --> 2:37:23.740]  Don't do that.
[2:37:23.740 --> 2:37:26.740]  No, I mean, it's insane that he thinks he can't do all of this.
[2:37:26.740 --> 2:37:28.740]  Well, I'm still free.
[2:37:28.740 --> 2:37:30.740]  So I'm going to do it.
[2:37:30.740 --> 2:37:34.740]  StoneDefenseFund.com and he wouldn't even talk to me when I talked to him.
[2:37:34.740 --> 2:37:35.740]  That's how's the family doing.
[2:37:35.740 --> 2:37:38.740]  I thought about his dogs, Pee Wee and the other one.
[2:37:38.740 --> 2:37:40.740]  And his wife hurt her knee.
[2:37:40.740 --> 2:37:44.740]  He will not talk about anything except what's on air and then you hurt it.
[2:37:44.740 --> 2:37:46.740]  And that's just so un-American.
[2:37:46.740 --> 2:37:50.740]  And look, he's the one facing prison if he says the wrong thing and he had an appeal
[2:37:50.740 --> 2:37:52.740]  to be able to have free speech.
[2:37:52.740 --> 2:37:55.740]  He lost his job here.
[2:37:55.740 --> 2:37:57.740]  He used to be a Fox analyst.
[2:37:57.740 --> 2:38:00.740]  He didn't want that known because they attacked the network to get him fired.
[2:38:00.740 --> 2:38:01.740]  He used to work for Fox.
[2:38:01.740 --> 2:38:04.740]  He lost that job when Trump won.
[2:38:04.740 --> 2:38:09.740]  And then he lost his job here because he can't talk.
[2:38:09.740 --> 2:38:14.740]  And then I got sued by other people involved with him to try to shut us up.
[2:38:14.740 --> 2:38:18.740]  I mean, I'm not even supposed to get into it myself because you just opened yourself up.
[2:38:18.740 --> 2:38:19.740]  But listen, I'm not a victim.
[2:38:19.740 --> 2:38:20.740]  I expect to be attacked.
[2:38:20.740 --> 2:38:22.740]  But here's the thing.
[2:38:22.740 --> 2:38:24.740]  I expect to win.
[2:38:24.740 --> 2:38:29.740]  And as long as you back us, when you get excited, nothing on earth stops you.
[2:38:29.740 --> 2:38:34.740]  And history is happening and everybody can feel it and see it and knows that in full wars
[2:38:34.740 --> 2:38:36.740]  must stay on there.
[2:38:36.740 --> 2:38:40.740]  But I told you, we've been back and forth this year in the red and the black.
[2:38:40.740 --> 2:38:45.740]  I've even geared up to sell my house, which would only fund this place a few months.
[2:38:45.740 --> 2:38:46.740]  And it means nothing to me.
[2:38:46.740 --> 2:38:51.740]  I'll sell that sucker like it's nothing because I care about information.
