[00:00:00.000 --> 00:00:20.000]  InfoWars. Tomorrow's News. Today.
[02:16:50.390 --> 02:16:53.789]  We now know that there are nonprofits
[02:16:53.789 --> 02:16:56.350]  that are taking money from the United States government
[02:16:56.350 --> 02:16:59.230]  and smuggling humans, including children,
[02:16:59.230 --> 02:17:00.910]  all through the United States.
[02:17:00.910 --> 02:17:03.029]  And that includes some of the largest
[02:17:03.029 --> 02:17:05.230]  church charities as well.
[02:17:05.230 --> 02:17:06.990]  And it is absolutely heartbreaking
[02:17:06.990 --> 02:17:08.550]  because this is the worst of the worst
[02:17:08.550 --> 02:17:10.310]  when you mess with God's children.
[02:17:11.200 --> 02:17:17.920]  Pastor, you always pause and let me run on, but you've been all over the border, you've
[02:17:17.920 --> 02:17:21.200]  made films on this, you were doing it before you moved to Texas, but you've been moved
[02:17:21.200 --> 02:17:25.640]  to move to Texas for the epicenter of the new UN-sponsored program.
[02:17:25.640 --> 02:17:27.920]  Describe what you've seen and get back into what you just mentioned.
[02:17:27.920 --> 02:17:32.400]  Congress now officially saying, yes, the U.S. government now is basically running the human
[02:17:32.400 --> 02:17:35.200]  trafficking under, under O'Biden.
[02:17:35.200 --> 02:17:38.360]  Exactly, under O'Biden, and that's exactly right.
[02:17:38.360 --> 02:17:40.720]  Obama is still the puppet behind Biden.
[02:17:40.720 --> 02:17:44.960]  He's the one making the calls, and that's shocking just to hear that piece of information
[02:17:44.960 --> 02:17:50.000]  by itself, that the U.S. government is the largest trafficker of humans.
[02:17:50.000 --> 02:17:54.480]  And then again, going deeper into this, we see that this is how, we see how they're doing
[02:17:54.480 --> 02:17:55.480]  it.
[02:17:55.480 --> 02:17:56.480]  We went down to Arizona.
[02:17:56.480 --> 02:17:59.920]  I spent a day with Sheriff Lamb and Sheriff Daniel's team.
[02:17:59.920 --> 02:18:05.680]  We saw the smuggling coming across, the drugs coming across, the young people that are of
[02:18:05.680 --> 02:18:10.160]  military age coming across our border, and the question you always ask yourself, why would
[02:18:10.160 --> 02:18:12.400]  they allow these, these, these kids?
[02:18:12.400 --> 02:18:17.600]  And I would say 80% of the kids that I saw at the border were not connected to the family.
[02:18:17.600 --> 02:18:19.640]  They acted like they were part of the family.
[02:18:19.640 --> 02:18:22.440]  They're also a war on religion as well.
[02:18:22.440 --> 02:18:26.640]  What we're finding is when they come to the border, they're taking their rosaries off,
[02:18:26.640 --> 02:18:29.560]  making them keep their Bibles there because they don't, they understand.
[02:18:29.560 --> 02:18:33.160]  I wondered, I asked this question to the sheriffs, why are they making them leave their
[02:18:33.160 --> 02:18:34.160]  Bibles behind?
[02:18:34.160 --> 02:18:39.560]  Because they want no evidence of the true faith, the God of Abraham, Isaac, and Jacob,
[02:18:39.560 --> 02:18:43.880]  because that is truly the only light in this world of darkness as the dark is getting darker
[02:18:43.880 --> 02:18:45.400]  and darker before the light.
[02:18:45.400 --> 02:18:52.200]  Well, it's just like all over the world, governments unified under the UN directive would not let
[02:18:52.200 --> 02:18:53.200]  churches open.
[02:18:53.200 --> 02:18:59.080]  I mean, they were arresting just, just last year, even this year, churches in, in provinces
[02:18:59.080 --> 02:19:01.080]  in Canada, they're still arresting.
[02:19:01.080 --> 02:19:06.320]  Churches are still supposed to be closed, but topless bars were open two years ago.
[02:19:06.320 --> 02:19:07.520]  Absolutely.
[02:19:07.520 --> 02:19:09.840]  It's, it's, it's a, it's a dark world we live in.
[02:19:09.840 --> 02:19:14.840]  As you saw in your opening with, it's a uniparty system that is a cabal system.
[02:19:14.840 --> 02:19:17.360]  And it truly is not Republican or Democrat.
[02:19:17.360 --> 02:19:19.480]  It is light versus dark.
[02:19:19.480 --> 02:19:23.040]  And if we, the people don't wake up to the fundamental constitution of the United States
[02:19:23.040 --> 02:19:28.120]  of America, that we were established under Judeo-Christian values and putting the most
[02:19:28.120 --> 02:19:30.560]  high God back in place, it's going to cave us in.
[02:19:30.560 --> 02:19:31.600]  But you know what?
[02:19:31.600 --> 02:19:36.520]  There's a remnant, Alex, and that remnant is rising and you're going to see the greatest
[02:19:36.520 --> 02:19:38.560]  light to dark and the history of the world.
[02:19:38.560 --> 02:19:40.360]  And we're going to see the greatest revival.
[02:19:40.360 --> 02:19:42.720]  That's why I was moved to move to Texas.
[02:19:42.720 --> 02:19:45.080]  We're doing tent revivals in all 50 states.
[02:19:45.080 --> 02:19:46.080]  That's what we need to do.
[02:19:46.080 --> 02:19:50.480]  We need to repent, seek the Lord's face and the revival is coming.
[02:19:50.480 --> 02:19:53.720]  Let me ask you a question.
[02:19:53.720 --> 02:19:56.360]  You know, I understand why Israel is there.
[02:19:56.360 --> 02:20:01.120]  I understand that that's where the Jewish people came from and I'm not an enemy of Israel.
[02:20:01.120 --> 02:20:03.160]  I want Jews to come to Christ.
[02:20:03.160 --> 02:20:04.640]  I think Jews are amazing people.
[02:20:04.640 --> 02:20:05.640]  There's good Jews.
[02:20:05.760 --> 02:20:06.760]  There's bad Jews.
[02:20:06.760 --> 02:20:07.760]  There's good Germans.
[02:20:07.760 --> 02:20:08.760]  There's bad Germans.
[02:20:08.760 --> 02:20:09.760]  There's good Japanese.
[02:20:09.760 --> 02:20:10.760]  There's bad Japanese.
[02:20:10.760 --> 02:20:11.760]  You know, there's good Native Americans.
[02:20:11.760 --> 02:20:12.760]  There's bad Native Americans.
[02:20:12.760 --> 02:20:17.840]  But there is a big movement obviously called Christian Zionism, whatever you want, with
[02:20:17.840 --> 02:20:22.120]  Pastor Hagee and many others that, you know, love Shalom and all that.
[02:20:22.120 --> 02:20:27.920]  And it's true that it is Judeo-Christian, you know, it's the Abrahamic thing, Old Testament,
[02:20:27.920 --> 02:20:28.920]  New Testament.
[02:20:28.920 --> 02:20:29.920]  It comes out of that.
[02:20:29.920 --> 02:20:33.840]  We're so blessed, you know, by that and the blessings that were given to the Jewish people
[02:20:33.840 --> 02:20:40.560]  by God and it goes back to, you know, back to Noah and Adam and just right through King
[02:20:40.560 --> 02:20:47.680]  David and Solomon and, of course, then people like Moses and right through into John the
[02:20:47.680 --> 02:20:48.680]  Baptist and Christ.
[02:20:48.680 --> 02:20:49.680]  It's a beautiful thing.
[02:20:49.680 --> 02:20:50.680]  It's a wonderful thing.
[02:20:50.680 --> 02:20:51.680]  I don't deny that.
[02:20:51.680 --> 02:20:52.680]  I'm proud of that.
[02:20:52.680 --> 02:20:58.640]  But Israel's been cracking down more than ever, just like Saudi Arabia would, on Christians
[02:20:58.640 --> 02:21:01.840]  being able to proselytize and teach and preach in Israel.
[02:21:01.840 --> 02:21:02.840]  Absolutely.
[02:21:02.840 --> 02:21:05.920]  And I know Rodney R. Brown, a pastor I know, he's been there in the Knesset and said,
[02:21:05.920 --> 02:21:10.400]  why are you doing this when Christians give so much money to Israel and, you know, do
[02:21:10.400 --> 02:21:11.680]  so much for what's happening in Israel?
[02:21:11.680 --> 02:21:16.240]  So there's really a paradoxical view here where a lot of Jews think there's been some
[02:21:16.240 --> 02:21:20.120]  issues with the Catholic Church and Jews in the past, which isn't there now, that Christians
[02:21:20.120 --> 02:21:25.680]  just because some popes in the past, you know, were anti-Semitic, well, how does that fall
[02:21:25.680 --> 02:21:26.680]  onto Protestants?
[02:21:26.680 --> 02:21:27.680]  How does that fall onto you?
[02:21:27.680 --> 02:21:33.000]  Because I understand Israel's key to revelation, what's going to happen there, abomination,
[02:21:33.000 --> 02:21:34.000]  desolation.
[02:21:34.000 --> 02:21:36.000]  You go to Scripture, if you like.
[02:21:36.000 --> 02:21:40.320]  So I want to be friends with the people of Israel, and I see the people of Israel not
[02:21:40.320 --> 02:21:41.600]  getting a free pass on the shots.
[02:21:41.600 --> 02:21:44.800]  They were one of the most oppressed, injected, controlled peoples.
[02:21:44.800 --> 02:21:48.320]  We see them following globalist orders, just like what Americans did.
[02:21:48.320 --> 02:21:51.760]  If I see them just like Americans, I see them as our brothers.
[02:21:51.760 --> 02:21:59.120]  At the same time, there's this thing of they'll take the Christian money, but then at the
[02:21:59.120 --> 02:22:03.520]  same time, the ADL comes out and says Christians are the main enemy, which we know are leftists
[02:22:03.520 --> 02:22:06.600]  and the ADL wants the Muslims to take over Israel, basically.
[02:22:06.600 --> 02:22:08.960]  So it's a really bizarre thing going on.
[02:22:08.960 --> 02:22:15.280]  I kind of did a rant there, but how would you quantify your answer to what I just said?
[02:22:15.280 --> 02:22:19.160]  Civil war going on in Israel, much like what's going on in the United States of America,
[02:22:19.400 --> 02:22:22.520]  may be even more intense because of the soul of Israel.
[02:22:22.520 --> 02:22:27.720]  As you mentioned, there's the piece of the Israelis that want the Arabs to become part
[02:22:27.720 --> 02:22:28.280]  of the government.
[02:22:28.280 --> 02:22:30.040]  They were part of the last government.
[02:22:30.040 --> 02:22:35.240]  And then you've had riots in the streets, literally, in Israel the last month or so.
[02:22:35.240 --> 02:22:41.880]  A lot of that has come from the extreme religious sect of the Orthodox, where they want to lock
[02:22:41.880 --> 02:22:42.520]  up Christians.
[02:22:42.520 --> 02:22:46.040]  They don't want Christians to be able to preach the gospel in Jerusalem.
[02:22:46.120 --> 02:22:50.520]  That's no different than the times of Jesus and the religious spirit of the Pharisees
[02:22:50.520 --> 02:22:51.720]  and the Sadducees.
[02:22:51.720 --> 02:22:55.960]  We're living in that battle because at the end of the day, it's always about the light
[02:22:55.960 --> 02:22:58.360]  of the Most High God.
[02:22:59.530 --> 02:23:02.530]  Pastor, I'm listening to you right now.
[02:23:02.530 --> 02:23:07.530]  Sorry, they just had a person walk in here with another thing of coffee at the hotel I'm broadcasting from.
[02:23:07.530 --> 02:23:10.530]  I was distracted, but you're dead on. Continue, because you're so polite.
[02:23:10.530 --> 02:23:13.530]  I'm listening to you, and you stop. Keep rolling out what's happening.
[02:23:13.530 --> 02:23:16.530]  Yeah, so that's exactly what's happening.
[02:23:16.530 --> 02:23:20.530]  We love biblical Israel. I always have to stress that.
[02:23:20.530 --> 02:23:24.530]  I'm from the tribe of Judah myself. I have Jewish blood in me.
[02:23:24.530 --> 02:23:27.530]  But it doesn't mean, as you said, all Jewish people are not good.
[02:23:27.530 --> 02:23:29.530]  All Americans are not good. All Germans are not good.
[02:23:29.530 --> 02:23:33.530]  It's only the remnant. And when you see the Bible, over and over and over,
[02:23:33.530 --> 02:23:35.530]  God is always looking for that remnant.
[02:23:35.530 --> 02:23:39.530]  And that remnant are the ones that stayed true to his precepts and commandments.
[02:23:39.530 --> 02:23:44.530]  And for anybody that's preaching against or telling you that the God of Abraham, Isaac, and Jacob
[02:23:44.530 --> 02:23:48.530]  wants to kill somebody else, that's not of the Most High God.
[02:23:48.530 --> 02:23:53.530]  And they're taking that religious spirit, and they're twisting it like no other time before.
[02:23:53.530 --> 02:23:55.530]  And that's why you literally have riots.
[02:23:55.530 --> 02:24:00.530]  The last time I was on the Temple Mount in February, there was a literal riot on the Temple Mount.
[02:24:00.530 --> 02:24:04.530]  And it wasn't the extreme Muslims that were doing it this time.
[02:24:04.530 --> 02:24:09.530]  It was the extreme Jewish religious sect that were coming against the Christians
[02:24:09.530 --> 02:24:11.530]  and coming against the Muslims.
[02:24:11.530 --> 02:24:15.530]  And it's an absolute mess, and the only way out of this is truth.
[02:24:15.530 --> 02:24:20.530]  The good news is my connections in Israel, these Israeli generals and doctors
[02:24:20.530 --> 02:24:24.530]  that you know in the United States of America that are Jewish ambassadors
[02:24:24.530 --> 02:24:26.530]  are all asking the same question.
[02:24:26.530 --> 02:24:28.530]  Who is this Messiah?
[02:24:28.530 --> 02:24:33.530]  So this is the Ezekiel 37 time frame we're in, because the Jewish people are looking.
[02:24:33.530 --> 02:24:37.530]  The hardened of the eyes, or the scales of the eyes that the Apostle Paul talks about
[02:24:37.530 --> 02:24:40.530]  are starting to come off, and they're seeking for the real truth.
[02:24:40.530 --> 02:24:44.530]  The real truth is who is the Son of the Most High God?
[02:24:44.530 --> 02:24:46.530]  Who is this Messiah, Yeshua Messiah?
[02:24:46.530 --> 02:24:48.530]  And they're coming in record numbers.
[02:24:48.530 --> 02:24:54.530]  So even though it looks very dark, we're on a tip of light breaking open
[02:24:54.530 --> 02:24:59.530]  and people coming to Christ from places you would never imagine in our lifetime.
[02:24:59.530 --> 02:25:02.530]  The Jewish people, Muslims are coming to Christ with visions and dreams
[02:25:02.530 --> 02:25:05.530]  like no other time in the history of the Muslim faith.
[02:25:05.530 --> 02:25:09.530]  It's happening. I know so many secular people that are having visions of Christ.
[02:25:09.530 --> 02:25:12.530]  I can't say the names. It's like super prominent people.
[02:25:12.530 --> 02:25:15.530]  And you're right, it's Jews, it's Muslims, it's people that weren't really Christian.
[02:25:15.530 --> 02:25:17.530]  What is happening?
[02:25:18.530 --> 02:25:22.530]  It's the Ezekiel 37. It's the Great Awakening.
[02:25:22.530 --> 02:25:25.530]  And if this wouldn't have happened the last three and a half years
[02:25:25.530 --> 02:25:29.530]  of being locked down, shut down, imprisonment, the corruption of the government,
[02:25:29.530 --> 02:25:32.530]  we'd be still asleep at the wheel.
[02:25:32.530 --> 02:25:38.530]  But by the grace of God, He's woke us up to see what is the most important things in our lives.
[02:25:38.530 --> 02:25:41.530]  It's not how high we get up the ladder in the corporate world,
[02:25:41.530 --> 02:25:43.530]  it's what do we do for the gift of Him.
[02:25:43.530 --> 02:25:46.530]  What do we do to accept Him as Lord of our life?
[02:25:46.530 --> 02:25:49.530]  And once we accept Him, what are you going to do with that gift?
[02:25:49.530 --> 02:25:52.530]  Are you going to bring people in for His purpose and His glory?
