[00:00.000 --> 00:02.000]  You
[2:05:47.180 --> 2:05:50.180]  We've got hair and beard formula that's got all the vitamins and minerals as well,
[2:05:50.180 --> 2:05:51.180]  not just hair and beard.
[2:05:51.180 --> 2:05:54.180]  And we've got our great liquid turmeric formula all 50% off
[2:05:54.180 --> 2:05:56.180]  at infowarstore.com.
[2:05:56.180 --> 2:05:57.180]  And it keeps us on the air.
[2:05:57.180 --> 2:05:58.180]  Take action.
[2:05:58.180 --> 2:06:09.180]  And I thank you.
[2:06:09.180 --> 2:06:10.180]  All right.
[2:06:10.180 --> 2:06:11.180]  You found it.
[2:06:11.180 --> 2:06:12.180]  Yeah, you have.
[2:06:12.180 --> 2:06:17.180]  It is the Alex Jones show with Owen Troyer.
[2:06:17.180 --> 2:06:18.180]  So here's the thing.
[2:06:18.180 --> 2:06:25.180]  If we're sporing this at an aggregate, I've seen maybe you've got Dr. Fauci and then the
[2:06:25.180 --> 2:06:30.180]  same two or three doctors that go on all the mainstream news television shows telling
[2:06:30.180 --> 2:06:32.180]  you, oh, the vaccine in the mask.
[2:06:32.180 --> 2:06:33.180]  That's it.
[2:06:33.180 --> 2:06:34.180]  Vaccine and mask.
[2:06:34.180 --> 2:06:35.180]  There's nothing else out there.
[2:06:35.180 --> 2:06:38.180]  Only a vaccine, only a mask, nothing else.
[2:06:38.180 --> 2:06:41.180]  Live in fear of COVID and, you know, become a slave to medical tyranny.
[2:06:41.180 --> 2:06:43.180]  And all that you have is the vaccine in the mask.
[2:06:43.180 --> 2:06:48.180]  It's maybe two or three doctors that go on TV telling you that and then you have Dr.
[2:06:48.180 --> 2:06:49.180]  Fauci telling you that.
[2:06:49.180 --> 2:06:54.180]  Well, we've had dozens of doctors here live on the show that are telling you, hey, there's
[2:06:54.180 --> 2:06:55.180]  other options out there.
[2:06:55.180 --> 2:06:56.180]  Hey, there's other studies.
[2:06:56.180 --> 2:06:57.180]  Hey, there's other research.
[2:06:57.180 --> 2:06:59.180]  Hey, you don't have to live in fear.
[2:06:59.180 --> 2:07:06.180]  And so on an aggregate level, it's like 300, 400, 500 doctors to like five, but they're
[2:07:06.180 --> 2:07:10.180]  able to penetrate the mainstream consciousness because they're able to get on mainstream
[2:07:10.180 --> 2:07:11.180]  news.
[2:07:11.180 --> 2:07:14.180]  And so I've got another great doctor here, Dr. Brian Artis.
[2:07:14.180 --> 2:07:17.180]  The DrArtisShow.com is where you can find more on him.
[2:07:17.180 --> 2:07:20.180]  And I guess that his own coverage of this.
[2:07:20.180 --> 2:07:24.180]  And every time there's a new flavor, there's a new element, there's a new breaking news
[2:07:24.180 --> 2:07:25.180]  story they bring to me.
[2:07:25.180 --> 2:07:30.180]  And he is fired up today because he's sick and tired of doctors and lawyers saying that
[2:07:30.180 --> 2:07:34.180]  there is no ivermectin approved use for COVID.
[2:07:34.180 --> 2:07:36.180]  Well, that's just a flat out lie.
[2:07:36.180 --> 2:07:40.180]  He brings to me the actual NIH website document right here.
[2:07:40.180 --> 2:07:44.180]  So Dr. Artis, where do you want to begin with this?
[2:07:44.180 --> 2:07:46.180]  This should shut the whole thing down.
[2:07:46.180 --> 2:07:48.180]  But I guess let's start with it like this.
[2:07:48.180 --> 2:07:54.180]  As a doctor that's done the research for yourself that finds the NIH says that ivermectin is
[2:07:54.180 --> 2:07:56.180]  approved use, what does it mean to you?
[2:07:56.180 --> 2:08:01.180]  What does it represent to you that you can't even get a word and edgewise on mainstream
[2:08:01.180 --> 2:08:02.180]  news.
[2:08:02.180 --> 2:08:04.180]  You have all the mainstream media demonizing ivermectin.
[2:08:04.180 --> 2:08:06.180]  They tell you it's only for horses.
[2:08:06.180 --> 2:08:08.180]  They tell you that people are overdosing on it.
[2:08:08.180 --> 2:08:09.180]  That's all lies.
[2:08:09.180 --> 2:08:14.180]  Before we even get into the health aspect of that, what does that represent to you that
[2:08:14.180 --> 2:08:17.180]  they don't want people to know about ivermectin?
[2:08:17.180 --> 2:08:19.180]  Well, it's obviously they don't want them to know about ivermectin.
[2:08:19.180 --> 2:08:23.180]  Number one reason would be is it's an option that's actually been proven in 61 studies
[2:08:23.180 --> 2:08:28.180]  around the world to be effective at stopping the disease process of SARS-CoV-2, which they
[2:08:28.180 --> 2:08:30.180]  call COVID-19.
[2:08:30.180 --> 2:08:36.180]  And within two days it actually reduces transmission of COVID-19 even to loved ones in households.
[2:08:36.180 --> 2:08:38.180]  That's how many studies have been spread?
[2:08:38.180 --> 2:08:39.180]  Yes.
[2:08:39.180 --> 2:08:41.180]  And the actual vaccines have never been promoted to even do that.
[2:08:41.180 --> 2:08:45.180]  They actually state these do not prevent you from getting COVID-19 and they do not prevent
[2:08:45.180 --> 2:08:46.180]  you from transmitting it.
[2:08:46.180 --> 2:08:51.180]  It only reduces the possibility you might be hospitalized for a future infection.
[2:08:51.180 --> 2:08:56.180]  So what happens when you're either dealing with other doctors or media or lawyers and
[2:08:56.180 --> 2:09:00.180]  they tell you ivermectin is not approved used for COVID?
[2:09:00.180 --> 2:09:06.180]  I'm super excited to be on this show right now to actually expose your audience to some
[2:09:06.180 --> 2:09:11.180]  of this information and lies that are being told to all the loved ones of individuals who
[2:09:11.180 --> 2:09:14.180]  are being treated in ICUs currently for COVID-19.
[2:09:14.180 --> 2:09:19.180]  There are plenty of us out there educating you on the fact that early treatment is best.
[2:09:19.180 --> 2:09:23.180]  Hydroxychloroquine, ivermectin are safe and effective against SARS-CoV-2 infections.
[2:09:23.180 --> 2:09:29.180]  But still doctors and ICUs around America are continuing to tell my audience members,
[2:09:29.180 --> 2:09:33.180]  when they say do not treat them with remdesivir, we want you to treat them with ivermectin.
[2:09:33.180 --> 2:09:38.180]  This is what's being said to them every day and I get thousands of emails with this reply.
[2:09:38.180 --> 2:09:44.180]  All doctors are stating ivermectin is not an approved treatment drug for COVID-19.
[2:09:44.180 --> 2:09:49.180]  Now I have heard this now for a year and a half, but just three days ago I happened to
[2:09:49.180 --> 2:09:51.180]  uncover, you want to go ahead and get into this?
[2:09:51.180 --> 2:09:53.180]  No, this is the key element right here.
[2:09:53.180 --> 2:09:59.180]  So anybody that tells you that ivermectin is not approved used for COVID, you show them this.
[2:09:59.180 --> 2:10:04.180]  Yes, so there's a chart and I asked you guys to put it up on the website, put up the actual link
[2:10:04.180 --> 2:10:07.180]  and then also show the chart, so I hope you're showing it.
[2:10:07.180 --> 2:10:10.180]  There is a chart on NIH.gov's website.
[2:10:10.180 --> 2:10:15.180]  It was actually updated July 8th, 2021.
[2:10:15.180 --> 2:10:23.180]  The table is titled Table 2e, Characteristics of Antiviral Agents that Are Approved or Under Evaluation
[2:10:23.180 --> 2:10:25.180]  for the Treatment of COVID-19.
[2:10:25.180 --> 2:10:30.180]  This is the NIH.gov, do you know who put in the mandated Remdesivir treatment protocol
[2:10:30.180 --> 2:10:32.180]  starting in May 1st, 2020?
[2:10:32.180 --> 2:10:33.180]  What organization?
[2:10:33.180 --> 2:10:35.180]  I'm guessing it was the NIH.
[2:10:35.180 --> 2:10:37.180]  It was the NIH and Anthony Fauci.
[2:10:37.180 --> 2:10:42.180]  I'm pretty sure Fauci has a direct investment in Remdesivir, whatever it's called.
[2:10:42.180 --> 2:10:45.180]  Remdesivir, it rhymes with on the drive down here to the studio.
[2:10:45.180 --> 2:10:52.180]  I want to make a shirt that says Remdesivir, pronounced are near death.
[2:10:52.180 --> 2:10:57.180]  Which by the way, you have a tie of that into what's going on in the hospitals as well.
[2:10:57.180 --> 2:11:00.180]  Your death is near is how you actually state Remdesivir.
[2:11:00.180 --> 2:11:02.180]  Your death is near.
[2:11:02.180 --> 2:11:04.180]  Remdesivir, your death is near.
[2:11:04.180 --> 2:11:09.180]  All right, so Anthony Fauci in May 1st, 2020 puts out this mandate, NIH.gov,
[2:11:09.180 --> 2:11:14.180]  that Remdesivir is the only treatment option for COVID-19 throughout all of America.
[2:11:14.180 --> 2:11:17.180]  Hydroxychloroquine is bad, you can't use it, chloroquine is bad.
[2:11:17.180 --> 2:11:21.180]  Then you've heard forever for the last year and a half that ivermectin is not approved.
[2:11:21.180 --> 2:11:28.180]  Well on the NIH.gov's website, on this chart it actually shows that Remdesivir is the first drug listed
[2:11:28.180 --> 2:11:33.180]  under this characteristics of antiviral agents that are approved or under evaluation for the treatment of COVID-19.
[2:11:33.180 --> 2:11:36.180]  Remdesivir is first, go to the second page.
[2:11:36.180 --> 2:11:39.180]  I couldn't believe it, I just found this like three or four days ago.
[2:11:39.180 --> 2:11:42.180]  The second drug on the list is ivermectin.
[2:11:42.180 --> 2:11:50.180]  And it actually states the dose most commonly used in clinical trials is ivermectin 0.2 to 0.6 milligrams
[2:11:50.180 --> 2:11:55.180]  given as a single dose or as a once daily dose for up to five days.
[2:11:55.180 --> 2:12:03.180]  And this is the exact protocol that flccc.net has been proposing since December or January of last year
[2:12:03.180 --> 2:12:05.180]  that everybody wants to bash in the media.
[2:12:05.180 --> 2:12:07.180]  And it's on the NIH's website.
[2:12:07.180 --> 2:12:11.180]  Now what's interesting is, and I would love for anybody to say this about this chart,
[2:12:11.180 --> 2:12:17.180]  everyone who has a loved one in ICUs who has asked anybody, any doctor, administrator, nurse
[2:12:17.180 --> 2:12:22.180]  to please use ivermectin to treat their loved ones that are in ICUs and get them off of Remdesivir.
[2:12:22.180 --> 2:12:25.180]  And a doctor says it's not approved.
[2:12:25.180 --> 2:12:32.180]  Print this chart out and throw it in their face because it is on that NIH.gov's website right underneath Remdesivir
[2:12:32.180 --> 2:12:35.180]  is an option to treat COVID-19 and everyone needs to know it.
[2:12:35.180 --> 2:12:37.180]  This was buried on the site.
[2:12:37.180 --> 2:12:40.180]  If you actually go to Google duck.go, it doesn't matter.
[2:12:40.180 --> 2:12:43.180]  Type in NIH and the title we just showed you of the chart.
[2:12:43.180 --> 2:12:49.180]  Type that in and it will take you to the link. Scroll up on that page to a table and it says click here for the table.
[2:12:49.180 --> 2:12:50.180]  Click it, open it.
[2:12:50.180 --> 2:12:53.180]  This is what you get and go print it out and show it to the doctors in demand.
[2:12:53.180 --> 2:12:55.180]  They give that treatment protocol.
[2:12:55.180 --> 2:13:00.180]  It works. Ivermectin is proven safe and effective in over 60 studies around the world.
[2:13:00.180 --> 2:13:05.180]  In contrast, since May 1st, we've been told you can only use Remdesivir.
[2:13:05.180 --> 2:13:06.180]  I have four studies here.
[2:13:06.180 --> 2:13:10.180]  I wanted to look like you Owen, but you've got like a whole bunch more papers than me.
[2:13:10.180 --> 2:13:15.180]  I only set up a narrative over the last 16 months with Remdesivir in four trials.
[2:13:15.180 --> 2:13:17.180]  There's actually five, but I can just quote the fifth one.
[2:13:17.180 --> 2:13:20.180]  All right, so what do we know that they're doing in hospitals right now?
[2:13:20.180 --> 2:13:27.180]  I have been screaming since the middle of May 2020 that the mandated protocol by Anthony Fauci
[2:13:27.180 --> 2:13:32.180]  was going to be the reason all Americans who were treated for COVID-19 and died.
[2:13:32.180 --> 2:13:39.180]  The Remdesivir drug is why they were going to die and I could prove it and I could prove Anthony Fauci knew it beforehand.
[2:13:39.180 --> 2:13:47.180]  Anthony Fauci in May 2020 said that there was a study that was concluded on an experimental drug called Remdesivir on Ebola
[2:13:47.180 --> 2:13:52.180]  that went from November 2018 to December 2019.
[2:13:52.180 --> 2:13:57.180]  This is four and a half months before the mandate for COVID-19 came out to use Remdesivir.
[2:13:57.180 --> 2:13:59.180]  I'm holding the study right here.
[2:13:59.180 --> 2:14:04.180]  A randomized controlled trial of Ebola virus disease therapeutics, the New England Journal of Medicine.
[2:14:04.180 --> 2:14:11.180]  He stated that it was proven safe and effective Remdesivir that is safe and effective against the Ebola virus.
[2:14:11.180 --> 2:14:15.180]  So we're going to use it during this coronavirus, which are not the same viruses.
[2:14:15.180 --> 2:14:21.180]  But what I did was click the link that he was referencing on NIH.gov on this memo of mandated treatment for COVID-19.
[2:14:21.180 --> 2:14:23.180]  And what I found was I couldn't believe it.
[2:14:23.180 --> 2:14:32.180]  The actual study, the whole study was funded by NIAID, Anthony Fauci's Allergy and Infectious Disease of the National Institutes of Health.
