[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[2:35:02.740 --> 2:35:06.740]  That's why now the whistleblower won't even testify, and Mike Adams,
[2:35:06.740 --> 2:35:09.740]  a couple days into this when it broke, like five weeks ago, called me and he said,
[2:35:09.740 --> 2:35:12.740]  I think there isn't even a whistleblower.
[2:35:12.740 --> 2:35:15.740]  He said, it's just the same people that are putting out this info,
[2:35:15.740 --> 2:35:18.740]  so no one ever wants to say who the originator is, so it'll always be third hand.
[2:35:18.740 --> 2:35:20.740]  Well, now that's been confirmed.
[2:35:20.740 --> 2:35:23.740]  And I talked to sources in DC. They said, how do you know that?
[2:35:23.740 --> 2:35:26.740]  Because that's what we think. I got a call the night after I was talking about it.
[2:35:26.740 --> 2:35:28.740]  I said, we need to hear me say Mike Adams.
[2:35:28.740 --> 2:35:31.740]  So Mike's a smart cookie. He's going to host the fourth hour.
[2:35:31.740 --> 2:35:34.740]  I've invited him in here because we got something really special for you.
[2:35:34.740 --> 2:35:37.740]  You know, Vax became a big international deal.
[2:35:37.740 --> 2:35:40.740]  People like DeNiro was going to show it and backed off,
[2:35:40.740 --> 2:35:42.740]  and Robert Kennedy Jr. is helping it.
[2:35:42.740 --> 2:35:45.740]  I mean, it's been a huge story. It's been a huge hit despite the censorship.
[2:35:45.740 --> 2:35:47.740]  Vax, too, is coming out.
[2:35:47.740 --> 2:35:51.740]  You're going to get a first look at it, the trailer, the producers, all of them coming on.
[2:35:51.740 --> 2:35:53.740]  This is powerful.
[2:35:53.740 --> 2:35:55.740]  Mike's going to tell you about that next segment.
[2:35:55.740 --> 2:35:58.740]  I got a bunch of news to cover with him right now.
[2:35:58.740 --> 2:36:01.740]  But Mike, we haven't talked since, I guess, last week.
[2:36:01.740 --> 2:36:04.740]  So that nice text you sent me.
[2:36:04.740 --> 2:36:06.740]  So I don't even know your view on this.
[2:36:06.740 --> 2:36:09.740]  But boy, to see the mainstream media jump on him,
[2:36:09.740 --> 2:36:12.740]  say he's grandstanding, nothing compared to Obama.
[2:36:12.740 --> 2:36:14.740]  We knew the Obama raid was fake.
[2:36:14.740 --> 2:36:16.740]  We said it was fake before it happened.
[2:36:16.740 --> 2:36:19.740]  And then the Navy Shield helicopter blows up with 23 of them on it.
[2:36:19.740 --> 2:36:21.740]  And I talked to people that knew those guys.
[2:36:21.740 --> 2:36:23.740]  They said that they never were set on missions like that.
[2:36:23.740 --> 2:36:26.740]  They thought it was a setup. They weren't even given a pre-brief.
[2:36:26.740 --> 2:36:30.740]  They should get on this helicopter and then everybody saw it blow up when it got over the target.
[2:36:30.740 --> 2:36:34.740]  So we know that was fake because we had the founder of Delta Force on
[2:36:34.740 --> 2:36:36.740]  before it happened saying they're about to do this.
[2:36:36.740 --> 2:36:38.740]  Okay?
[2:36:38.740 --> 2:36:41.740]  I mean, that's how we know it's our sources that have been proven to be right.
[2:36:41.740 --> 2:36:43.740]  But Mike Adams, what's your view?
[2:36:43.740 --> 2:36:46.740]  Well, Trump was correct to withhold this information from these,
[2:36:46.740 --> 2:36:48.740]  I mean, let's be honest,
[2:36:48.740 --> 2:36:52.740]  treasonous traitors inside Congress who are enemies of America,
[2:36:52.740 --> 2:36:56.740]  who are enemies of freedom, enemies of, of course, the Trump administration.
[2:36:56.740 --> 2:37:00.740]  When people like Adam Schiff, when they weaponize information
[2:37:00.740 --> 2:37:03.740]  against the President and against the United States of America,
[2:37:03.740 --> 2:37:06.740]  information cannot be trusted in their hands
[2:37:06.740 --> 2:37:11.740]  because they do not honor any civility, any due process, any rule of law.
[2:37:11.740 --> 2:37:13.740]  They are enemies of America, let's be honest.
[2:37:13.740 --> 2:37:14.740]  Adam Schiff should be-
[2:37:14.740 --> 2:37:16.740]  And they do evil things.
[2:37:16.740 --> 2:37:20.740]  They do evil things even when doing right would be good because it's their nature.
[2:37:20.740 --> 2:37:21.740]  Sorry, I interrupted.
[2:37:21.740 --> 2:37:23.740]  No, you're right. It is in their nature.
[2:37:23.740 --> 2:37:26.740]  They no longer have loyalty to this country.
[2:37:26.740 --> 2:37:28.740]  And this is also, look at the Washington Post,
[2:37:28.740 --> 2:37:32.740]  honoring and celebrating this.
[2:37:32.740 --> 2:37:37.740]  Oh yeah, why would they call him an austere religious monk, a great leader?
[2:37:37.740 --> 2:37:39.740]  Well, it's very clear what their position is now.
[2:37:39.740 --> 2:37:44.740]  So Trump was, I believe, correct to keep this information close at hand
[2:37:44.740 --> 2:37:47.740]  and only with a close circle of trusted advisors.
[2:37:47.740 --> 2:37:49.740]  Well, remember those first few raids on leaders?
[2:37:49.740 --> 2:37:52.740]  They were always waiting for the troops now because they were already leaking.
[2:37:52.740 --> 2:37:53.740]  Exactly, exactly.
[2:37:53.740 --> 2:37:54.740]  Look, you just nailed it.
[2:37:54.740 --> 2:37:57.740]  I have no doubt that these people like Adam Schiff, in my opinion,
[2:37:57.740 --> 2:38:01.740]  I think that he leaks information to the enemies of America
[2:38:01.740 --> 2:38:03.740]  and puts American soldiers-
[2:38:03.740 --> 2:38:06.740]  We know Obama ran ISIS, of course they do.
[2:38:06.740 --> 2:38:07.740]  Absolutely.
[2:38:07.740 --> 2:38:09.740]  Just like Senator Feinstein is a spy working-
[2:38:09.740 --> 2:38:10.740]  For China.
[2:38:10.740 --> 2:38:11.740]  I mean, it's China in my view.
[2:38:11.740 --> 2:38:12.740]  It's come out, it's been confirmed.
[2:38:12.740 --> 2:38:14.740]  And it gets worse.
[2:38:14.740 --> 2:38:17.740]  That's why Pelosi calls MS-13 God's children because they're working with her.
[2:38:17.740 --> 2:38:18.740]  Oh, exactly.
[2:38:18.740 --> 2:38:20.740]  Look, don't even get into California.
[2:38:20.740 --> 2:38:24.740]  It is a political cartel of gang members who have been elected to-
[2:38:24.740 --> 2:38:26.740]  That is now literally him.
[2:38:26.740 --> 2:38:30.740]  Yeah, they are a political mafia, cartel mob bosses,
[2:38:30.740 --> 2:38:34.740]  who are complicit with the gangs and with the criminality of California.
[2:38:34.740 --> 2:38:37.740]  And by the way, speaking of California, think about,
[2:38:37.740 --> 2:38:41.740]  not only are they shutting off the power to all the rural people in California,
[2:38:41.740 --> 2:38:43.740]  this is Agenda 21, which you've covered for years.
[2:38:43.740 --> 2:38:44.740]  They're making it unlivable.
[2:38:44.740 --> 2:38:49.740]  But also now, 350,000 Californians have had their fire insurance taken away
[2:38:49.740 --> 2:38:54.740]  because the insurance companies were, I believe, ordered to pull the fire insurance.
[2:38:54.740 --> 2:38:58.740]  So now you've got no electricity, your house is on fire, your business is on fire,
[2:38:58.740 --> 2:39:01.740]  you have no water because the water pumps require electricity,
[2:39:01.740 --> 2:39:04.740]  you have no fuel because the gasoline stations require-
[2:39:04.740 --> 2:39:07.740]  And then all these mysterious fires keep popping up right when the winds are proper.
[2:39:07.740 --> 2:39:12.740]  Yeah, and you can't buy an AR-15, you can't get ammo without going through an FFL dealer.
[2:39:12.740 --> 2:39:19.740]  They are taking over rural California and kicking people out by burning them out.
[2:39:19.740 --> 2:39:24.740]  There's so much more to this, Alex, that we could get into.
[2:39:24.740 --> 2:39:25.740]  This is Agenda 21.
[2:39:25.740 --> 2:39:27.740]  They're trying to corral all the Californians into the city.
[2:39:27.740 --> 2:39:28.740]  Look at the footage.
[2:39:28.740 --> 2:39:30.740]  I mean, it is just hell on earth.
[2:39:30.740 --> 2:39:34.740]  Yeah, and this is all, I mean, again, they can't control the winds,
[2:39:34.740 --> 2:39:37.740]  but the fact that the forests aren't allowed to be cleaned up.
[2:39:37.740 --> 2:39:39.740]  Oh, explain, they don't put fire breaks in.
[2:39:39.740 --> 2:39:42.740]  You go anywhere else out in the country around the U.S.,
[2:39:42.740 --> 2:39:47.740]  even if there's not power lines or pipelines, you'll see big, huge 50 to 100 foot swaths cut,
[2:39:47.740 --> 2:39:50.740]  and you'll look, there's no underbrush allowed on the ground
[2:39:50.740 --> 2:39:53.740]  because if lightning strikes, the whole county will burn down.
[2:39:53.740 --> 2:39:54.740]  They're called fire breaks.
[2:39:54.740 --> 2:39:55.740]  Right, and fire-
[2:39:55.740 --> 2:39:58.740]  But California hasn't had one since 1979.
[2:39:58.740 --> 2:40:01.740]  Exactly right, and even the firefighter.
[2:40:01.740 --> 2:40:04.740]  40 years of tender on the ground.
[2:40:04.740 --> 2:40:07.740]  It's designed to go up in flames.
[2:40:07.740 --> 2:40:08.740]  It is a design.
[2:40:08.740 --> 2:40:13.740]  It's just like California and Venezuela was designed to have an economic collapse
[2:40:13.740 --> 2:40:15.740]  to put people into poverty.
[2:40:15.740 --> 2:40:17.740]  Cali's Waila is next on the list.
[2:40:17.740 --> 2:40:19.740]  And then we say, okay, good, they deserve it.
[2:40:19.740 --> 2:40:23.740]  No, the people come here with the exact same mindset.
[2:40:23.740 --> 2:40:24.740]  Yeah, exactly.
[2:40:24.740 --> 2:40:28.740]  But look, getting back to Al-Baghdadi and that whole situation,
[2:40:28.740 --> 2:40:35.740]  we can never trust these criminal traders like Adam Schiff or Nancy Pelosi or Feinstein.
[2:40:35.740 --> 2:40:37.740]  We can never trust them with sensitive information,
[2:40:37.740 --> 2:40:40.740]  especially when the lives of U.S. troops are at stake.
[2:40:40.740 --> 2:40:44.740]  And we support all of you, veterans, all of you, active duty soldiers.
[2:40:44.740 --> 2:40:49.740]  We want you to be safe in your actions, Trump-ordered actions,
[2:40:49.740 --> 2:40:53.740]  and you will be compromised by the Democrats if the Democrats get a hold of that information.
[2:40:53.740 --> 2:40:54.740]  No question about it.
[2:40:54.740 --> 2:40:55.740]  That's right.
[2:40:55.740 --> 2:40:59.740]  Here's just some of the GOP presidential frontrunners saying he's a traitor, treason,
[2:40:59.740 --> 2:41:01.740]  arrest him, we want carbon taxes.
[2:41:01.740 --> 2:41:04.740]  These are literally enemies working with the globalists to collapse the country.
[2:41:04.740 --> 2:41:05.740]  Here they are.
[2:41:05.740 --> 2:41:07.740]  I believe Donald Trump is a traitor.
[2:41:07.740 --> 2:41:09.740]  And I'm speaking broadly.
[2:41:09.740 --> 2:41:14.740]  He broadly, he betrays this country every single day.
[2:41:14.740 --> 2:41:16.740]  Donald Trump is a traitor.
[2:41:16.740 --> 2:41:18.740]  He betrayed our elections.
[2:41:18.740 --> 2:41:21.740]  If you don't impeach him for that,
[2:41:21.740 --> 2:41:26.740]  you're telling future presidents that that's okay.
[2:41:26.740 --> 2:41:30.740]  This president betrayed our country again this week.
[2:41:30.740 --> 2:41:32.740]  And it's not the first time he did it.
[2:41:32.740 --> 2:41:36.740]  Excuse me, I don't know that we should move forward incrementally.
[2:41:36.740 --> 2:41:39.740]  This president needs to be impeached, Jake,
[2:41:39.740 --> 2:41:43.740]  just based on what he himself has said.
[2:41:43.740 --> 2:41:46.740]  And Republicans better get behind that.
[2:41:46.740 --> 2:41:51.740]  In your administration, does the Justice Department prosecute President Trump?
[2:41:51.740 --> 2:41:52.740]  Yes.
[2:41:52.740 --> 2:41:53.740]  Mark?
[2:41:53.740 --> 2:41:54.740]  Yes.
[2:41:54.740 --> 2:41:55.740]  Joe?
[2:41:55.740 --> 2:41:56.740]  Heck yes.
[2:41:56.740 --> 2:41:58.740]  That was easy.
[2:41:58.740 --> 2:42:02.740]  That's Governor Weld that said we need to kill Trump.
[2:42:02.740 --> 2:42:05.740]  And then I'm up there, ABC News goes, Alex Jones is making it up,
[2:42:05.740 --> 2:42:08.740]  no one's threatening to kill the president.
[2:42:08.740 --> 2:42:11.740]  There's been a big compilation of all the threats to kill the president
[2:42:11.740 --> 2:42:16.740]  and all the pop culture threats from Captain Griffin holding up the decapitated head and so on.
[2:42:16.740 --> 2:42:19.740]  Let's not even debate that because it's all wrong.
[2:42:19.740 --> 2:42:21.740]  But if he got leveled, Trump hasn't been doing fake stuff,
[2:42:21.740 --> 2:42:23.740]  plus he wouldn't give Deep State something to set him up with.
[2:42:23.740 --> 2:42:27.740]  That means either the raid happened or they showed him fake footage.
[2:42:27.740 --> 2:42:29.740]  Exactly right.
[2:42:29.740 --> 2:42:32.740]  There's no question that Trump believes that that raid actually happened.
[2:42:32.740 --> 2:42:37.740]  Trump is not a guy who runs fake theater involving people's lives.
[2:42:37.740 --> 2:42:39.740]  He would never let hookers piss on him.
[2:42:39.740 --> 2:42:40.740]  No.
[2:42:40.740 --> 2:42:41.740]  He doesn't do anything.
[2:42:41.740 --> 2:42:42.740]  He's totally controlled.
[2:42:42.740 --> 2:42:43.740]  No.
[2:42:43.740 --> 2:42:44.740]  Am I controlled?
[2:42:44.740 --> 2:42:45.740]  I mean, good.
[2:42:45.740 --> 2:42:46.740]  He's under his own control.
[2:42:46.740 --> 2:42:47.740]  He's all about being in command.
[2:42:47.740 --> 2:42:48.740]  Yeah, exactly.
[2:42:48.740 --> 2:42:50.740]  Not being set up, not being manipulated.
[2:42:50.740 --> 2:42:52.740]  And he values the lives of U.S. troops.
[2:42:52.740 --> 2:42:54.740]  So let's make sure people understand.
[2:42:54.740 --> 2:42:56.740]  Trump supports our veterans and supports our troops.
[2:42:56.740 --> 2:42:59.740]  He doesn't call them dumb animals like Obama reportedly got caught doing.
[2:42:59.740 --> 2:43:00.740]  We'll be right back with Mike Adams.
[2:43:00.740 --> 2:43:05.740]  Believe me, you cannot hype up enough how huge this is coming up next hour.
[2:43:05.740 --> 2:43:08.740]  Here are the facts.
[2:43:08.740 --> 2:43:14.740]  The I-9 raises IQ and across the board makes you more healthy in thousands of top studies,
[2:43:14.740 --> 2:43:17.740]  including the American Medical Journal.
[2:43:17.740 --> 2:43:23.740]  Every type of fluoride lowers IQ, massively increases cancer and destroys fertility.
[2:43:23.740 --> 2:43:24.740]  That's the facts.
[2:43:24.740 --> 2:43:27.740]  Learn about the iodine conspiracy.
[2:43:27.740 --> 2:43:30.740]  And then once you've learned about it, protect yourself and your family.
[2:43:30.740 --> 2:43:35.740]  The reason I'm so hot on this is the globalists put the fluoride in the water while making
[2:43:35.740 --> 2:43:37.740]  sure we don't get the iodine.
[2:43:37.740 --> 2:43:41.740]  In China, they put the iodine in the water and ban the fluoride because they've already
[2:43:41.740 --> 2:43:43.740]  got their people under their control.
[2:43:43.740 --> 2:43:45.740]  The globalists are targeting us here.
[2:43:45.740 --> 2:43:47.740]  Please go to M4store.com.
