[00:00.000 --> 00:27.480]  The
[1:47:22.860 --> 1:47:23.860]  Dr. Stephen Greer is here with us.
[1:47:23.860 --> 1:47:25.860]  He has courage coming on the show
[1:47:25.860 --> 1:47:27.860]  because obviously anybody that comes on is demonized.
[1:47:27.860 --> 1:47:28.860]  Dr. Stephen Greer.com.
[1:47:28.860 --> 1:47:29.860]  Thank you for joining us, sir.
[1:47:29.860 --> 1:47:31.860]  We're going to break in about four minutes.
[1:47:31.860 --> 1:47:33.860]  I wanted to air that before we get to the next trailer
[1:47:33.860 --> 1:47:36.860]  for your film that's number one across all platforms.
[1:47:36.860 --> 1:47:38.860]  Close encounters of the fifth kind.
[1:47:38.860 --> 1:47:39.860]  Congratulations.
[1:47:39.860 --> 1:47:41.860]  I know you particularly wanted to come on about COVID-19
[1:47:41.860 --> 1:47:43.860]  and just everything we're facing.
[1:47:43.860 --> 1:47:45.860]  So thanks for joining us, doctor.
[1:47:45.860 --> 1:47:46.860]  Happy to be here.
[1:47:46.860 --> 1:47:48.860]  Well, one of the things people need to understand,
[1:47:48.860 --> 1:47:53.860]  you know, there's a lot of discussion about the deep state
[1:47:53.860 --> 1:47:57.860]  in our society now and what people don't understand is
[1:47:57.860 --> 1:48:01.860]  what people are calling the deep state the proper term is
[1:48:01.860 --> 1:48:04.860]  an unacknowledged special access project.
[1:48:04.860 --> 1:48:08.860]  Now, I've dealt with these since for the last 30 years
[1:48:08.860 --> 1:48:11.860]  and as many of your listeners may know,
[1:48:11.860 --> 1:48:14.860]  like I'm an emergency doctor, got dragged into this
[1:48:14.860 --> 1:48:17.860]  through a number of things we don't have time to go into
[1:48:17.860 --> 1:48:21.860]  and began to brief people like the director of the CIA,
[1:48:21.860 --> 1:48:23.860]  the head of the Defense Intelligence Agency,
[1:48:23.860 --> 1:48:26.860]  members of the Senate Intelligence Committee on this problem.
[1:48:26.860 --> 1:48:31.860]  And what I discovered very quickly is that there's an illegal,
[1:48:31.860 --> 1:48:36.860]  outrageous, unconstitutional and frankly criminal aspect
[1:48:36.860 --> 1:48:40.860]  of government and corporations that are running these projects
[1:48:40.860 --> 1:48:43.860]  without the supervision and approval of the president
[1:48:43.860 --> 1:48:45.860]  or the Congress or of we the people.
[1:48:45.860 --> 1:48:49.860]  You're talking about a breakaway rogue civilization.
[1:48:49.860 --> 1:48:55.860]  Well, it's a breakaway rogue, very tightly controlled operation
[1:48:55.860 --> 1:48:58.860]  that doesn't fit the normal stereotypes of what most people
[1:48:58.860 --> 1:49:02.860]  think of in terms of this kind of operation.
[1:49:02.860 --> 1:49:05.860]  In other words, I would say that out of a thousand people,
[1:49:05.860 --> 1:49:09.860]  even in the military, if you were to go to them and say,
[1:49:09.860 --> 1:49:11.860]  there are operations dealing with UFOs
[1:49:11.860 --> 1:49:14.860]  that are so tightly compartmented that your boss,
[1:49:14.860 --> 1:49:17.860]  who is a four-star general, is denied access to them,
[1:49:17.860 --> 1:49:19.860]  they would think that you'd lost your mind.
[1:49:19.860 --> 1:49:21.860]  But that's what we discovered.
[1:49:21.860 --> 1:49:26.860]  And now I have about 985 whistleblowers,
[1:49:26.860 --> 1:49:30.860]  top secret, corporate and CIA and Pentagon folks on my team
[1:49:30.860 --> 1:49:33.860]  who are providing us with information and documents about this.
[1:49:33.860 --> 1:49:35.860]  No, I agree with you.
[1:49:35.860 --> 1:49:38.860]  I know you're not defending Trump or pro-Trump,
[1:49:38.860 --> 1:49:40.860]  but is it from what I've seen,
[1:49:40.860 --> 1:49:42.860]  Trump's trying to decompartmentalize that,
[1:49:42.860 --> 1:49:44.860]  at least on the surface, it looks like that.
[1:49:44.860 --> 1:49:47.860]  Yes, well, here's the problem with the presidency.
[1:49:47.860 --> 1:49:50.860]  I've done a briefing together for every president since Clinton
[1:49:50.860 --> 1:49:52.860]  when I was a young medical doctor.
[1:49:52.860 --> 1:49:56.860]  And what I have found is that a bubble gets put around them
[1:49:56.860 --> 1:49:59.860]  by the National Security Act.
[1:49:59.860 --> 1:50:00.860]  Exactly.
[1:50:00.860 --> 1:50:02.860]  And they deceive the president
[1:50:02.860 --> 1:50:04.860]  and then they manipulate them.
[1:50:04.860 --> 1:50:07.860]  I mean, here's a quick course in this for your listeners.
[1:50:07.860 --> 1:50:10.860]  George W. Bush had 9-11,
[1:50:10.860 --> 1:50:14.860]  which was completely a contrived situation,
[1:50:14.860 --> 1:50:18.860]  and that caused his presidency to go off the rails
[1:50:18.860 --> 1:50:20.860]  and we invaded Iraq.
[1:50:20.860 --> 1:50:23.860]  So they always create a crisis to take control of the presidency.
[1:50:23.860 --> 1:50:24.860]  Correct.
[1:50:24.860 --> 1:50:27.860]  And then the next one, of course, was the financial crisis.
[1:50:27.860 --> 1:50:30.860]  The gang banksters, the big banking people,
[1:50:30.860 --> 1:50:32.860]  were gunned to Obama's head.
[1:50:32.860 --> 1:50:33.860]  2008, 2009.
[1:50:33.860 --> 1:50:35.860]  Yeah, 2008, 9, 10.
[1:50:35.860 --> 1:50:39.860]  And then you say, print up trillions of dollars in fake money
[1:50:39.860 --> 1:50:40.860]  and bail out the big banks,
[1:50:40.860 --> 1:50:43.860]  meanwhile, average people whilst they're homes.
[1:50:43.860 --> 1:50:45.860]  Now we have the coronavirus,
[1:50:45.860 --> 1:50:48.860]  which is like the president has seen a ghost here,
[1:50:48.860 --> 1:50:49.860]  and they said,
[1:50:49.860 --> 1:50:52.860]  we're going to dump 2 million dead bodies on your doorstep
[1:50:52.860 --> 1:50:54.860]  if you don't do the following.
[1:50:54.860 --> 1:50:57.860]  And so a whole bunch of policies have gone out.
[1:50:57.860 --> 1:50:58.860]  But all of this,
[1:50:58.860 --> 1:51:00.860]  this is the key point I want to make.
[1:51:00.860 --> 1:51:04.860]  All of this is basically a breast rehearsal for what's coming,
[1:51:04.860 --> 1:51:07.860]  and people need to wake up.
[1:51:07.860 --> 1:51:08.860]  I agree with you.
[1:51:08.860 --> 1:51:10.860]  So you'll have the floor, sir.
[1:51:10.860 --> 1:51:13.860]  We'll have about 50 minutes of airtime when we come back with breaks
[1:51:13.860 --> 1:51:14.860]  and cut into that.
[1:51:14.860 --> 1:51:17.860]  Dr. Stephen Greer is our guest.
[1:51:17.860 --> 1:51:21.860]  And this is going to be one hell of a transmission straight ahead
[1:51:21.860 --> 1:51:24.860]  because whether you want to believe in UFOs or not,
[1:51:24.860 --> 1:51:29.860]  globalists believe they're getting off-world or interdimensional communications.
[1:51:29.860 --> 1:51:32.860]  And I'm just going to leave it at that.
[1:51:32.860 --> 1:51:34.860]  We'll be right back in T-minus two minutes.
[1:51:34.860 --> 1:51:55.860]  So everybody, you know, tune in now.
[1:52:04.860 --> 1:52:11.860]  We'll be right back in T-minus two minutes.
[1:52:35.860 --> 1:52:39.860]  We must break free from these monsters.
[1:52:39.860 --> 1:52:42.860]  This is the end, my friends.
[1:52:42.860 --> 1:52:44.860]  My only friends, the end.
[1:52:44.860 --> 1:52:46.860]  Of our elaborate plans, the end.
[1:52:46.860 --> 1:52:49.860]  Of everything that stands the end.
[1:52:49.860 --> 1:52:52.860]  The safety, the delusion.
[1:52:52.860 --> 1:52:54.860]  It's all over, ladies and gentlemen,
[1:52:54.860 --> 1:52:57.860]  because it was only the mirage of safety.
[1:52:57.860 --> 1:53:01.860]  Movies and partying and living like children,
[1:53:01.860 --> 1:53:04.860]  never growing up, never caring about other people.
[1:53:04.860 --> 1:53:08.860]  This delivered us into the hands of tyranny.
[1:53:08.860 --> 1:53:11.860]  Just like the history books show us, just like the Bible states,
[1:53:11.860 --> 1:53:15.860]  every time Israel became corrupt and evil and turned away from God,
[1:53:15.860 --> 1:53:17.860]  they were brought into captivity
[1:53:17.860 --> 1:53:20.860]  because their people sold out to special interest
[1:53:20.860 --> 1:53:22.860]  and were infiltrated by spies,
[1:53:22.860 --> 1:53:24.860]  and then they were enslaved.
[1:53:24.860 --> 1:53:26.860]  We are repeating that again today.
[1:53:26.860 --> 1:53:31.860]  Clients and going along with this system leads to absolute bondage.
[1:53:31.860 --> 1:53:34.860]  Info wars has decided to fight for freedom.
[1:53:34.860 --> 1:53:57.860]  Info wars has had great victory thanks to your support and your prayers.
[1:54:04.860 --> 1:54:11.860]  Well, the whole problem is that, you know,
[1:54:11.860 --> 1:54:16.860]  Bernadon Brown back in the 70s on his deathbed told a member of my team
[1:54:16.860 --> 1:54:21.860]  that there was a long-term agenda to hoax a threat from outer space
[1:54:21.860 --> 1:54:25.860]  so that sort of the uber, the U.S. military,
[1:54:25.860 --> 1:54:35.860]  who were really fascist, wanted to take over the planet and unite humanity,
[1:54:35.860 --> 1:54:40.860]  not in love and peace or spiritual development or anything nice,
[1:54:40.860 --> 1:54:46.860]  but around a fearsome sort of police state conditions
[1:54:46.860 --> 1:54:50.860]  and that they would go through a number of cases
[1:54:50.860 --> 1:54:55.860]  to do that. First, there would be, of course, the Cold War,
[1:54:55.860 --> 1:54:59.860]  which they would wind down, replace it with global terrorism
[1:54:59.860 --> 1:55:02.860]  and then global financial chaos.
[1:55:02.860 --> 1:55:06.860]  And then the big one, which is the one that they're working on most,
[1:55:06.860 --> 1:55:10.860]  that's been very covert in these unacknowledged special access projects,
[1:55:10.860 --> 1:55:13.860]  is this hoaxed alien threat.
[1:55:13.860 --> 1:55:16.860]  Now, I want to clarify the word,
[1:55:16.860 --> 1:55:20.860]  alien is a very poor choice of words, frankly.
[1:55:20.860 --> 1:55:24.860]  There's a number of things going on that are dumped into that category.
[1:55:24.860 --> 1:55:29.860]  There are extraterrestrial biological life forms that have bodies,
[1:55:29.860 --> 1:55:31.860]  spacecraft from other star systems.
[1:55:31.860 --> 1:55:35.860]  There are things from other dimensions that are not ET,
[1:55:35.860 --> 1:55:37.860]  but that present as alien.
[1:55:37.860 --> 1:55:42.860]  And then there's all the hoaxed stuff that your clip earlier was showing.
[1:55:42.860 --> 1:55:47.860]  We have a man whose Air Force Intelligence, also Special Investigations,
[1:55:47.860 --> 1:55:51.860]  who was on our show, and it's in this new film,
[1:55:51.860 --> 1:55:53.860]  Close Encounters of the Fifth Kind,
[1:55:53.860 --> 1:55:56.860]  where he absolutely states, without a question,
[1:55:56.860 --> 1:56:00.860]  that covert programs have hoaxed alien encounters,
[1:56:00.860 --> 1:56:03.860]  made to look like abductions and what have you,
[1:56:03.860 --> 1:56:06.860]  for their psychological warfare value,
[1:56:06.860 --> 1:56:08.860]  but also, which is interesting,
[1:56:08.860 --> 1:56:14.860]  to cover up other events that people have witnessed.
[1:56:14.860 --> 1:56:17.860]  For example, one of these was a person,
[1:56:17.860 --> 1:56:25.860]  a group of people who saw a classified anti-gravity, man-made human object
[1:56:25.860 --> 1:56:28.860]  that's like a small disk,
[1:56:28.860 --> 1:56:33.860]  lift off from a facility, an Air Force facility in Washington State.
[1:56:33.860 --> 1:56:36.860]  They should not have seen that.
[1:56:36.860 --> 1:56:40.860]  They sent out a team of people who abducted these poor innocent people
[1:56:40.860 --> 1:56:42.860]  and basically tortured them
[1:56:42.860 --> 1:56:46.860]  and gave them the whole full-on alien abduction experience.
[1:56:46.860 --> 1:56:50.860]  Now, this sounds like something like a bad example out of the X-Files.
[1:56:50.860 --> 1:56:54.860]  Sure, they're creating a backstory to cover up what's really going to make it fantastical,
[1:56:54.860 --> 1:56:55.860]  but we know that.
[1:56:55.860 --> 1:57:00.860]  They've used holograms and things to create fake UFOs
[1:57:00.860 --> 1:57:02.860]  to then cover up what's really going on.
[1:57:02.860 --> 1:57:05.860]  Yeah, and that's about 80% of what people see.
[1:57:05.860 --> 1:57:08.860]  Now, you know, the Pentagon last couple of weeks ago
[1:57:08.860 --> 1:57:15.860]  re-released the footage of the gun camera footage chasing a UFO off the coast of California.
[1:57:15.860 --> 1:57:18.860]  Well, we knew that was going to be released,
[1:57:18.860 --> 1:57:20.860]  and it was two and a half years ago initially,
[1:57:20.860 --> 1:57:25.860]  by a team of disinformation masters out of the Pentagon and CIA,
[1:57:25.860 --> 1:57:26.860]  and I know who they are.
[1:57:26.860 --> 1:57:28.860]  I've known them for 30 years.
[1:57:28.860 --> 1:57:31.860]  And the narrative that they attached to that footage,
[1:57:31.860 --> 1:57:33.860]  which is the key point here,
[1:57:33.860 --> 1:57:36.860]  is that it's a national security threat.
[1:57:36.860 --> 1:57:39.860]  They're invading our airspace, et cetera, and so on.
[1:57:39.860 --> 1:57:42.860]  Well, there's a very high likelihood that that particular footage
[1:57:42.860 --> 1:57:48.860]  was one of our Lockheed Martin Skunkworks highly classified aircraft
[1:57:48.860 --> 1:57:56.860]  that they put up and those brave guys chasing it in this Navy jet fighter.
[1:57:56.860 --> 1:57:58.860]  My dad was World War II Navy.
[1:57:58.860 --> 1:58:00.860]  Had no idea.
[1:58:00.860 --> 1:58:02.860]  It could have been one of ours.
[1:58:02.860 --> 1:58:04.860]  There it is. You're showing it now.
[1:58:04.860 --> 1:58:06.860]  So that footage, of course, went wide.
[1:58:06.860 --> 1:58:07.860]  It was on CNN.
[1:58:07.860 --> 1:58:10.860]  But you notice that there was a narrative attached to it.
[1:58:10.860 --> 1:58:14.860]  And this is the key part where it was presented multiple times
[1:58:14.860 --> 1:58:17.860]  as a national security threat.
[1:58:17.860 --> 1:58:21.860]  I think people better realize that if you think 9-11 was bad
[1:58:21.860 --> 1:58:24.860]  or the coronavirus situation is bad,
[1:58:24.860 --> 1:58:28.860]  what they're planning to do with this is an order of magnitude worse.
[1:58:28.860 --> 1:58:33.860]  You've been saying for 20-plus years that Project Bluebeam is the ultimate hoax,
[1:58:33.860 --> 1:58:34.860]  and now we're seeing it.
[1:58:34.860 --> 1:58:37.860]  We've been talking about viruses from Mars about to kill us.
[1:58:37.860 --> 1:58:41.860]  We'll cover when we come back in 60 seconds with Dr. Stephen Graham.
[1:58:46.860 --> 1:58:48.860]  Make a friend with death.
[1:58:48.860 --> 1:58:52.860]  It's a saying so old that no one knows who first said it.
[1:58:52.860 --> 1:58:57.860]  Every culture has their own way of memorializing that simple statement.
[1:58:57.860 --> 1:59:02.860]  But you don't want to make a friend of the death of civilization
[1:59:02.860 --> 1:59:04.860]  and the death of the human species.
[1:59:04.860 --> 1:59:06.860]  The moment of truth is now here.
[1:59:06.860 --> 1:59:09.860]  We are facing the post-human era.
[1:59:09.860 --> 1:59:13.860]  And I've been warning you for many years that they would use a global viral crisis
[1:59:13.860 --> 1:59:18.860]  to click, put us in the cage, and then roll out the robot takeover.
[1:59:18.860 --> 1:59:21.860]  This is just the beta test.
[1:59:21.860 --> 1:59:25.860]  China is moving out of beta and into operational control.
[1:59:25.860 --> 1:59:30.860]  In just a few years, we will be under full globalist control,
[1:59:30.860 --> 1:59:32.860]  forced inoculations, total surveillance.
[1:59:32.860 --> 1:59:35.860]  We're all being taught that we are obsolete.
[1:59:35.860 --> 1:59:38.860]  The term they use is non-essential.
[1:59:38.860 --> 1:59:40.860]  This is not some dystopian novel.
[1:59:40.860 --> 1:59:42.860]  This is reality.
[1:59:42.860 --> 1:59:44.860]  This is the New World Order.
[1:59:44.860 --> 2:00:04.860]  This is Satanism.
[2:00:04.860 --> 2:00:13.860]  Dr. Stephen Greer, medical doctor, expert on off-world activities, brought up
