[00:00:03.039 --> 00:00:05.381]  I don't think so.
[02:04:25.172 --> 02:04:27.634]  A person of no status.
[02:04:27.634 --> 02:04:29.675]  And the people still don't get it.
[02:04:29.675 --> 02:04:34.619]  And I say this, Alex, Uncle Sam, you know, some people say he's on life support.
[02:04:34.619 --> 02:04:39.162]  I'm telling you, ladies and gentlemen, the foundations of this country are done.
[02:04:39.162 --> 02:04:48.389]  And what could 75 million people, and I say this non-violently, if they had just practiced the same thing that Martin Luther King did, or
[02:04:48.869 --> 02:04:50.956]  You know, even Gandhi!
[02:04:50.956 --> 02:04:52.923]  Now look, here's the thing that's happening.
[02:04:53.590 --> 02:04:57.351]  The militarization of the Washington D.C.
[02:04:57.351 --> 02:04:58.912]  area should tell everybody.
[02:04:58.912 --> 02:05:02.193]  The old statement, when the government fears the people, there's liberty.
[02:05:02.193 --> 02:05:05.434]  When the people fear the government, there's tyranny.
[02:05:05.434 --> 02:05:08.135]  But Alex, this is a plan to take out.
[02:05:08.135 --> 02:05:16.618]  You and I have been talking since we were on talk radio about all the globalist statements to depopulate the planet, depopulate the world, and here's what's going on.
[02:05:16.618 --> 02:05:20.980]  The transhumanists, those who think that God did a really bad job when he created
[02:05:21.540 --> 02:05:23.682]  Mankind are going to replace us.
[02:05:23.682 --> 02:05:25.043]  We're being replaced.
[02:05:25.043 --> 02:05:29.186]  So I don't even like the word that they're just coming after 125 million people.
[02:05:29.186 --> 02:05:34.050]  These people will not rest until a quarter of a billion Americans are dead.
[02:05:34.050 --> 02:05:35.972]  That's not fear porn.
[02:05:35.972 --> 02:05:37.513]  It's not fear mongering.
[02:05:37.513 --> 02:05:39.195]  It's the Deagle Report.
[02:05:39.195 --> 02:05:49.043]  The Deagle Report is composed, and you and I have talked about it on the air, separately and together, of three different heads of three, quote, intelligence agencies that are
[02:05:49.423 --> 02:05:52.486]  Feeding the information into a think tank.
[02:05:52.486 --> 02:05:58.151]  And that think tank, even the three heads, I'm told, by guys in the intelligence community, aren't knowing everybody else.
[02:05:58.151 --> 02:06:01.874]  The same thing that started the QAnon movement.
[02:06:01.874 --> 02:06:04.196]  Counterintelligence programming.
[02:06:04.196 --> 02:06:07.879]  What QAnon did was neutralize the Tea Party.
[02:06:07.879 --> 02:06:14.845]  It neutralized, if you will, the consensus of the American public to think somebody, especially a president that is so
[02:06:15.888 --> 02:06:23.991]  Double-crossed, betrayed, given false counsel, and everything else, that somehow he's coming back tomorrow, Alex, and he's going to make everything better.
[02:06:23.991 --> 02:06:31.474]  And I know that that is absolutely bizarre to even embrace that thought, because we're seeing the fruit of evil.
[02:06:31.474 --> 02:06:40.497]  The next, and I say this is the final push, to quote Patrick Leahy, they won't demilitarize Washington, D.C.
[02:06:40.497 --> 02:06:44.899]  until the First Amendment's done and the Second Amendment is finished, the right to keep and bear arms.
[02:06:45.459 --> 02:07:01.605]  The globalists, the revolutionaries, the eugenicists want the United States to cease to be because we're the only thing that stands, and I'll say this temporarily, in their path to total global destruction.
[02:07:01.605 --> 02:07:11.688]  And how do we, Alex, get across to people that they want to destroy 90-95% of the population and they're initiating it now?
[02:07:11.688 --> 02:07:13.989]  It doesn't, it doesn't, it doesn't,
[02:07:14.389 --> 02:07:14.889]  Get better.
[02:07:14.889 --> 02:07:17.190]  Transhumanist quest for a god-like humanity.
[02:07:17.190 --> 02:07:26.032]  The head of Moderna, the absolute most arrogant statement yesterday in my opinion, he made the statement that they can do anything to the human genome.
[02:07:26.032 --> 02:07:28.592]  I've been telling people about that for 25 years.
[02:07:28.592 --> 02:07:32.673]  One of the first shows you and I did together years ago was Genetic Armageddon.
[02:07:32.673 --> 02:07:35.054]  Today's technology, tomorrow's monsters.
[02:07:35.054 --> 02:07:40.355]  And they're turning the most sophisticated AI programs into every form of weapon system
[02:07:40.755 --> 02:07:46.019]  So that they can have, if you will, autonomous killing machines.
[02:07:46.019 --> 02:07:49.462]  It seems like they're launching their attack all at once.
[02:07:49.462 --> 02:07:50.522]  Were they behind schedule?
[02:07:50.522 --> 02:07:51.703]  Were they on schedule?
[02:07:51.703 --> 02:07:55.286]  It just seems so frantic and so crazy.
[02:07:55.286 --> 02:07:59.109]  It's fulfilling everything we warned about, but it's just so crazy.
[02:07:59.109 --> 02:08:00.690]  It seems like it's moving really fast.
[02:08:01.940 --> 02:08:03.101]  It is moving really fast.
[02:08:03.101 --> 02:08:04.782]  It's no longer linear.
[02:08:04.782 --> 02:08:07.365]  I think most people have got to get out of their heads.
[02:08:07.365 --> 02:08:08.345]  It's all coming.
[02:08:08.345 --> 02:08:10.227]  They sense blood in the water.
[02:08:10.227 --> 02:08:11.868]  Unfortunately, it's ours.
[02:08:11.868 --> 02:08:13.670]  And so it's all coming at once.
[02:08:13.670 --> 02:08:16.532]  The globalists are making their big move.
[02:08:16.532 --> 02:08:18.854]  Obviously, we're talking about a global vaccine.
[02:08:18.854 --> 02:08:21.256]  And by the way, Alex, Ebola is next on the list.
[02:08:21.756 --> 02:08:25.758]  And so the thing that I want people to understand is, it's no longer linear.
[02:08:25.758 --> 02:08:27.778]  Well, one thing will happen, one thing will happen.
[02:08:27.778 --> 02:08:30.439]  It's like a bomb going off, a nuclear weapon.
[02:08:30.439 --> 02:08:34.101]  It's all taking place at once.
[02:08:34.101 --> 02:08:37.702]  You'll look to the future, it's coming at you to destroy you.
[02:08:37.702 --> 02:08:43.804]  Look behind you, you see everything borders language, culture, as Michael Savage said, and our freedoms are gone.
[02:08:43.804 --> 02:08:45.605]  You can't even travel, travel paths.
[02:08:45.945 --> 02:08:49.387]  A guy by the name of Von Clausewitz made a statement, wrote a book called On War.
[02:08:49.387 --> 02:08:51.488]  People that are in the military read it.
[02:08:51.488 --> 02:08:54.450]  But he said, what goods don't cross borders, armies do.
[02:08:54.450 --> 02:08:59.433]  And when the American people are absolutely being isolated, unless you take the vaccine.
[02:08:59.433 --> 02:09:00.533]  And let's get that clear.
[02:09:00.533 --> 02:09:02.234]  It is not a vaccine.
[02:09:02.234 --> 02:09:07.377]  It is a genetic, mutagenic, meaning it produces mutants.
[02:09:07.897 --> 02:09:14.642]  It is gene therapy, but it's also the rewriting of the human genome to turn us into monsters.
[02:09:14.642 --> 02:09:16.664]  And that's my last question when we come back.
[02:09:16.664 --> 02:09:19.646]  Because top scientists say you should kill yourself before you take it.
[02:09:19.646 --> 02:09:20.607]  It'll mutate your genes.
[02:09:20.607 --> 02:09:21.647]  It'll kill your baby.
[02:09:21.647 --> 02:09:22.448]  It'll do all sorts.
[02:09:22.448 --> 02:09:23.869]  It's got jellyfish genes.
[02:09:23.869 --> 02:09:25.150]  The Pfizer one does.
[02:09:25.150 --> 02:09:26.791]  It's got a dead kid from 66 in it.
[02:09:26.791 --> 02:09:29.573]  I mean, obviously, this is their big plan.
[02:09:29.573 --> 02:09:30.454]  They wouldn't try something
[02:09:31.235 --> 02:09:39.762]  This reckless, this violent, unless it had some larger endgame, we'll decipher that with Steve Quayle of stevequayle.com on the other side.
[02:09:39.762 --> 02:09:44.246]  I can't wait to hear what Steve has to say about this because he's the first person ever to talk about all this.
[02:09:44.246 --> 02:09:48.970]  Be right back.
[02:09:48.970 --> 02:09:53.053]  I love the Patriot Blend Wake Up America coffee.
[02:09:53.053 --> 02:09:54.354]  I just love it.
[02:09:54.354 --> 02:09:55.355]  I can't get enough of it.
[02:09:56.431 --> 02:09:58.713]  We've got a fresh brew right now.
[02:09:58.713 --> 02:09:59.954]  That's what fills my mug.
[02:09:59.954 --> 02:10:01.115]  That's what fills my belly.
[02:10:01.115 --> 02:10:02.597]  That's what fills my soul.
[02:10:02.597 --> 02:10:04.519]  Wake Up America Patriot Blend Coffee.
[02:10:04.519 --> 02:10:08.683]  Folks, we have had this coffee for years at InfoWarsTore.com.
[02:10:08.683 --> 02:10:09.283]  Years.
[02:10:09.283 --> 02:10:10.985]  Never raised the price.
[02:10:10.985 --> 02:10:11.285]  Never.
[02:10:11.285 --> 02:10:13.807]  The Wake Up America Blend, the best coffee.
[02:10:13.807 --> 02:10:14.989]  The crew here loves it.
[02:10:14.989 --> 02:10:16.190]  We drink it every day.
[02:10:16.190 --> 02:10:20.734]  And of course, that's just one of the great ways you can support InfoWars here at
[02:10:20.814 --> 02:10:23.195]  Everybody drinks coffee, or just about everybody.
[02:10:23.195 --> 02:10:28.776]  Why not support InfoWars and keep the coffee supply at your house with the Wake Up America Patriot Blend?
[02:10:28.776 --> 02:10:30.336]  Of course, read all the great reviews.
[02:10:30.336 --> 02:10:31.596]  Pretty much perfect review there.
[02:10:31.596 --> 02:10:32.657]  4.9 star.
[02:10:32.657 --> 02:10:38.358]  When you have thousands of reviews, it's impossible to have a perfect review unless literally everybody gives it 5 stars.
[02:10:38.358 --> 02:10:42.319]  So, I mean, if you have 4.9, that's pretty much everybody who gives it a 5 star, except maybe one or two people.
[02:10:42.319 --> 02:10:45.059]  Patriot Blend, 100% organic coffee.
[02:10:45.059 --> 02:10:48.500]  Only available at InfoWarsStore.com.
[02:10:49.040 --> 02:10:57.089]  As you know, we're always upping our game at InfoWars, and we brought you a new supplement, a new product that we know you're going to love, especially if you have trouble sleeping.
[02:10:57.089 --> 02:10:58.191]  It is Down and Out.
[02:10:58.191 --> 02:10:59.592]  We don't mean bankrupt under a bridge.
[02:10:59.592 --> 02:11:02.996]  We mean down your bed, sleeping hard throughout the night.
[02:11:02.996 --> 02:11:03.657]  It's got four
[02:11:03.797 --> 02:11:04.677]  We're good to go!
[02:11:25.288 --> 02:11:29.091]  If you take it sublingually under the tongue, oh, how about blasting off to sleep?
[02:11:29.091 --> 02:11:29.531]  It's incredible.
[02:11:29.531 --> 02:11:32.314]  It's basically a liquid formula of rocket rest.
[02:11:32.314 --> 02:11:34.796]  It's so popular, we can't keep it in stock.
[02:11:34.796 --> 02:11:38.198]  Get yours today, down and out, exclusively at InfoWareStore.com.
[02:11:38.198 --> 02:11:42.622]  40% off, out of the gates, with free shipping while supplies last.
[02:11:42.622 --> 02:11:43.182]  Down and out.
[02:11:43.182 --> 02:11:51.449]  InfoWareStore.com.
[02:11:51.449 --> 02:11:54.111]  You're listening to the Alex Jones Show.
[02:12:08.326 --> 02:12:30.979]  Well, I won't back down No, I won't back down You can stand me up at the gates of hell But I won't back down Gonna stand my ground Won't be turned around Won't be turned around
[02:12:36.561 --> 02:12:41.803]  And look what the whole COVID lockdown's about.
[02:12:41.803 --> 02:12:42.704]  Bankrupting you.
[02:12:42.704 --> 02:12:45.645]  Making you give up.
[02:12:45.645 --> 02:12:46.645]  This is just breaking.
[02:12:46.645 --> 02:12:48.786]  Steve Quell is with us right now on the Alex Jones Show.
[02:12:48.786 --> 02:12:49.507]  CBS News.
[02:12:49.507 --> 02:12:52.568]  Stimulus checks should continue until COVID-19 is history.
[02:12:52.568 --> 02:12:58.890]  Senator Biden says a letter from Senators saying they want universal basic income to start now.
[02:12:58.890 --> 02:12:59.551]  Here's the U.S.
[02:12:59.551 --> 02:13:00.871]  Senate letter.
[02:13:00.871 --> 02:13:02.792]  It is now official.
[02:13:03.547 --> 02:13:04.328]  Universal income.
[02:13:04.328 --> 02:13:05.668]  Oh, sounds great!
[02:13:05.668 --> 02:13:09.290]  Don't have to work, but you gotta take the vaccine, gotta do what we have to say.
[02:13:09.290 --> 02:13:11.071]  Incredible.
[02:13:11.071 --> 02:13:16.494]  Lawyers prepare second round of Nuremberg trials to prosecute all who perpetrated the global coronavirus scam.
[02:13:16.494 --> 02:13:17.675]  That's more like it.
[02:13:17.675 --> 02:13:21.217]  Going back to Steve Quayle, author, researcher, filmmaker.
[02:13:21.217 --> 02:13:25.980]  Steve, you were getting into mRNA, what's happening, this point in history, why they're accelerating so fast.
[02:13:27.492 --> 02:13:34.477]  Well, they're accelerating because, again, the plan is the global depopulation of the world's human beings.
[02:13:34.477 --> 02:13:43.324]  Now, look, China thinks they're going to come up on top of this as the dragon masters, and they literally consider themselves in their ancient history as children of a dragon.
[02:13:43.931 --> 02:13:45.792]  Well, here's what's going on, Alex.
[02:13:45.792 --> 02:13:49.335]  Now we're hearing about spontaneous abortions, pregnant women.
[02:13:49.335 --> 02:13:54.258]  That's part of the plan to kill off the human reproduction.
[02:13:54.258 --> 02:13:57.900]  I believe behind it is a satanic plan to kill all humanity.
[02:13:57.900 --> 02:14:08.107]  Even the technocrats and the technologically decadent people that are with Lucifer are doing everything they can to accelerate this because they know their time is short.
[02:14:09.035 --> 02:14:11.496]  You know, Xi is rising.
[02:14:11.496 --> 02:14:13.796]  You know, his post-COVID ascent.
[02:14:13.796 --> 02:14:17.777]  I like what Ted Cruz said, but I would challenge the amount of people dead.
[02:14:17.777 --> 02:14:21.858]  We got information out of China in the first couple months.
[02:14:21.858 --> 02:14:24.719]  People who gave the information were murdered.
[02:14:24.719 --> 02:14:27.179]  Of tens of millions of Chinese.
[02:14:27.179 --> 02:14:37.402]  You cannot take the mathematic probability, apply it to the population of China, and their habits and everything come up with these fake and phony
[02:14:38.815 --> 02:14:41.057]  Death numbers, they just don't match.
[02:14:41.057 --> 02:14:42.198]  And then we see the flu.
[02:14:42.198 --> 02:14:44.100]  The flu in the United States, oh, it went away.
[02:14:44.100 --> 02:14:48.865]  Gee, everything that was, if you got shot in the head, you died of COVID-19.
[02:14:48.865 --> 02:14:55.591]  This is the biggest psychological world terror operation ever undertaken.
[02:14:56.061 --> 02:15:07.653]  And what it's done, you just said it, it's killed free enterprise, it's killed middle class people.
