[00:00.000 --> 00:15.000]  From the front lines of the Information War, it's Alex Jones.
[2:41:26.000 --> 2:41:31.000]  This is the most diverse audience on the planet Earth.
[2:41:31.000 --> 2:41:33.000]  On the externals,
[2:41:33.000 --> 2:41:35.000]  but the internals, goodness,
[2:41:35.000 --> 2:41:37.000]  a hatred of cruelty,
[2:41:37.000 --> 2:41:39.000]  a love of truth and justice.
[2:41:39.000 --> 2:41:41.000]  This is what this audience is.
[2:41:41.000 --> 2:41:42.000]  So to be here on...
[2:41:42.000 --> 2:41:43.000]  Exactly.
[2:41:43.000 --> 2:41:44.000]  We're racially diverse,
[2:41:44.000 --> 2:41:45.000]  but homogeneously.
[2:41:45.000 --> 2:41:46.000]  We love God.
[2:41:46.000 --> 2:41:47.000]  Culturally.
[2:41:47.000 --> 2:41:48.000]  People come up to me,
[2:41:48.000 --> 2:41:49.000]  you know, when I'm on your show,
[2:41:49.000 --> 2:41:50.000]  they thank me for being on your show.
[2:41:50.000 --> 2:41:51.000]  They tell me they love you.
[2:41:51.000 --> 2:41:53.000]  I've had Catholic cardinals
[2:41:53.000 --> 2:41:55.000]  and I've had people that are New Age.
[2:41:55.000 --> 2:41:58.000]  I've had my friends that go to BLM protests
[2:41:58.000 --> 2:41:59.000]  and friends of mine
[2:41:59.000 --> 2:42:02.000]  that are like state chairman of the Constitution Party.
[2:42:02.000 --> 2:42:03.000]  And they all say,
[2:42:03.000 --> 2:42:04.000]  Alex Jones is my guy.
[2:42:04.000 --> 2:42:06.000]  This is the guy that tells the truth.
[2:42:06.000 --> 2:42:08.000]  And this show is really the nexus of Alex Jones.
[2:42:08.000 --> 2:42:10.000]  I just saw Tucker Carlson say,
[2:42:10.000 --> 2:42:11.000]  Alex Jones is right.
[2:42:11.000 --> 2:42:12.000]  And I know...
[2:42:12.000 --> 2:42:13.000]  Hinton Tucker's doing a great job.
[2:42:13.000 --> 2:42:14.000]  He is.
[2:42:14.000 --> 2:42:15.000]  He's something else.
[2:42:15.000 --> 2:42:16.000]  But see, that's what courage does.
[2:42:16.000 --> 2:42:18.000]  It inspires other people.
[2:42:18.000 --> 2:42:21.000]  But it comes at a great risk.
[2:42:21.000 --> 2:42:23.000]  And so we need to stand with you.
[2:42:23.000 --> 2:42:24.000]  We need to stand with Elon Musk.
[2:42:24.000 --> 2:42:26.000]  We need to stand with the Uyghur
[2:42:26.000 --> 2:42:27.000]  and Chinese concentration camps,
[2:42:27.000 --> 2:42:28.000]  the people in Shanghai
[2:42:28.000 --> 2:42:30.000]  who are having their faces stomped in.
[2:42:30.000 --> 2:42:32.000]  All of our destiny is knit together
[2:42:32.000 --> 2:42:33.000]  because, as you said first,
[2:42:33.000 --> 2:42:35.000]  it's going to be a prison planet.
[2:42:35.000 --> 2:42:37.000]  They're not going to wall off East Turkestan
[2:42:37.000 --> 2:42:39.000]  and say that's where the prison is.
[2:42:39.000 --> 2:42:41.000]  No, it's going to be a prison planet.
[2:42:41.000 --> 2:42:42.000]  We're all going to be in that prison
[2:42:42.000 --> 2:42:43.000]  and we're all going to be free.
[2:42:43.000 --> 2:42:45.000]  And so we should be in solidarity
[2:42:45.000 --> 2:42:46.000]  with those who are suffering A,
[2:42:46.000 --> 2:42:48.000]  because they're made in the image and likeness of God.
[2:42:48.000 --> 2:42:49.000]  But B, if we let them stay slaves,
[2:42:49.000 --> 2:42:51.000]  our grandchildren will be slaves.
[2:42:51.000 --> 2:42:52.000]  That's right.
[2:42:52.000 --> 2:43:18.000]  Stay with us.
[2:43:23.000 --> 2:43:25.000]  We're selling them for $15,
[2:43:25.000 --> 2:43:27.000]  selling them for $20, whatever the shirt costs.
[2:43:27.000 --> 2:43:28.000]  If a shirt costs $5,
[2:43:28.000 --> 2:43:31.000]  we're selling it for $5 for access to produce.
[2:43:31.000 --> 2:43:33.000]  If it costs $10, we're selling it for $10.
[2:43:33.000 --> 2:43:34.000]  And we've got hoodies,
[2:43:34.000 --> 2:43:35.000]  and we've got long sleeves,
[2:43:35.000 --> 2:43:36.000]  and we've got short sleeves.
[2:43:36.000 --> 2:43:37.000]  We've got them all,
[2:43:37.000 --> 2:43:39.000]  and we've got to liquidate them all.
[2:43:39.000 --> 2:43:40.000]  And they're limited edition
[2:43:40.000 --> 2:43:43.000]  because we're never going to make any of these designs.
[2:43:43.000 --> 2:43:46.000]  Again, we are going to come out with some new designs
[2:43:46.000 --> 2:43:49.000]  that will be limited and limited edition in the future.
[2:43:49.000 --> 2:43:51.000]  We've got to sell this to keep in force on the air.
[2:43:51.000 --> 2:43:54.000]  Plus, it spreads the word infowarstore.com.
[2:43:54.000 --> 2:43:59.000]  Here, historic apparel now, infowarstore.com.
[2:43:59.000 --> 2:44:01.000]  Get our great bag of it here.
[2:44:01.000 --> 2:44:03.000]  I mean, this is from, people say,
[2:44:03.000 --> 2:44:06.000]  why is it from Chiapas, Mexico, the communists?
[2:44:06.000 --> 2:44:08.000]  Well, that's where some of the best coffee in the world
[2:44:08.000 --> 2:44:11.000]  that's wild harvested above organic
[2:44:11.000 --> 2:44:12.000]  in the volcanic soil,
[2:44:12.000 --> 2:44:13.000]  better than Guatemalan coffee.
[2:44:13.000 --> 2:44:15.000]  And yeah, we buy it from the little farmers
[2:44:15.000 --> 2:44:17.000]  that, you know, the media calls communists,
[2:44:17.000 --> 2:44:18.000]  but really, they're just a commune.
[2:44:18.000 --> 2:44:19.000]  And whatever the point is,
[2:44:19.000 --> 2:44:21.000]  is that it's good coffee and we've got it.
[2:44:21.000 --> 2:44:23.000]  And the farmers don't let the Mexican government take over.
[2:44:23.000 --> 2:44:25.000]  So I actually buy this from the Mexican rebels.
[2:44:25.000 --> 2:44:27.000]  And I've been buying it for, what, 14 years,
[2:44:27.000 --> 2:44:28.000]  and the price has never gone up.
[2:44:28.000 --> 2:44:30.000]  The same stuff's sold at Whole Foods under another name
[2:44:30.000 --> 2:44:32.000]  for about 50% more per pound.
[2:44:32.000 --> 2:44:33.000]  And I just think it's some of the best coffee
[2:44:33.000 --> 2:44:34.000]  you're going to find anywhere.
[2:44:34.000 --> 2:44:36.000]  It's Wake Up America, Patriot Blend
[2:44:36.000 --> 2:44:38.000]  from the Chiapas rebels, literally.
[2:44:38.000 --> 2:44:41.000]  In fact, I'm not going to tell you a little story.
[2:44:41.000 --> 2:44:45.000]  Um, we had like that.
[2:44:45.000 --> 2:44:46.000]  You wouldn't believe it.
[2:44:46.000 --> 2:44:48.000]  Anyway, so it's infowarstore.com.
[2:44:48.000 --> 2:44:50.000]  And that's how we fund this operation.
[2:44:50.000 --> 2:44:53.000]  And if you don't fund us and don't want to see it, that's fine.
[2:44:57.000 --> 2:44:58.000]  The newest product from InfoWarsLife
[2:44:58.000 --> 2:45:01.000]  is now available exclusively at infowarstore.com.
[2:45:01.000 --> 2:45:04.000]  It is concentrated known herbs and compounds
[2:45:04.000 --> 2:45:08.000]  that will supercharge your body's natural defenses,
[2:45:08.000 --> 2:45:09.000]  your immune system,
[2:45:09.000 --> 2:45:12.000]  all at the same time, fun in the info war.
[2:45:12.000 --> 2:45:14.000]  Our immune systems have always been critical.
[2:45:14.000 --> 2:45:16.000]  But in this globalist era,
[2:45:16.000 --> 2:45:18.000]  with all the criminal activity they're involved in,
[2:45:18.000 --> 2:45:21.000]  it is more important than ever to take the tools God gave us
[2:45:21.000 --> 2:45:23.000]  and supercharge our immune systems.
[2:45:23.000 --> 2:45:27.000]  InfoWarsLife immune support is a game changer.
[2:45:27.000 --> 2:45:29.000]  And everyone out there that wants to be healthy
[2:45:29.000 --> 2:45:31.000]  and wants to boost your natural defenses
[2:45:31.000 --> 2:45:33.000]  should get it today.
[2:45:33.000 --> 2:45:37.000]  Out of the gates is 25% off at infowarstore.com.
[2:45:37.000 --> 2:45:38.000]  Got a lot of other great products
[2:45:38.000 --> 2:45:39.000]  to boost your immune system as well.
[2:45:39.000 --> 2:45:42.000]  But this one is the very strongest we've got.
[2:45:42.000 --> 2:45:45.000]  So anybody out there that cares about their health
[2:45:45.000 --> 2:45:47.000]  and wants to take care of themselves,
[2:45:47.000 --> 2:45:48.000]  needs to get this product.
[2:45:48.000 --> 2:45:50.000]  It's also a great gift for friends and family
[2:45:50.000 --> 2:45:52.000]  to boost their immune system as well.
[2:45:52.000 --> 2:45:56.000]  Get yours today at infowarstore.com for 25% off.
[2:45:56.000 --> 2:45:58.000]  You know, it's a fact,
[2:45:58.000 --> 2:46:00.000]  and I'm not bragging when I say it, it's just true,
[2:46:00.000 --> 2:46:03.000]  that InfoWars is seen by the globalist
[2:46:03.000 --> 2:46:05.000]  as the standard of human liberty,
[2:46:05.000 --> 2:46:10.000]  as the logo of human populist resistance
[2:46:10.000 --> 2:46:14.000]  against their transhumanist anti-human program.
[2:46:14.000 --> 2:46:17.000]  And man, our work is really right now
[2:46:17.000 --> 2:46:21.000]  hitting the most important aspects of what we've ever done.
[2:46:21.000 --> 2:46:24.000]  So I'm asking listeners now to realize
[2:46:24.000 --> 2:46:27.000]  we've got great products, thousands of them,
[2:46:27.000 --> 2:46:28.000]  at infowarstore.com.
[2:46:28.000 --> 2:46:31.000]  And we are funded by listeners and viewers like you.
[2:46:31.000 --> 2:46:34.000]  And so now we need to support more than ever
[2:46:34.000 --> 2:46:36.000]  because this fight has intensified.
[2:46:36.000 --> 2:46:39.000]  Don't need me to tell you that at infowarstore.com.
[2:46:39.000 --> 2:46:43.000]  We've got 25% to 75% off across the board right now.
[2:46:43.000 --> 2:46:45.000]  Things have been sold out for a long time,
[2:46:45.000 --> 2:46:48.000]  like InfoWars Life, Fizzy Magnesium mix that's so amazing,
[2:46:48.000 --> 2:46:52.000]  and our new immune support formula that's so critical.
[2:46:52.000 --> 2:47:14.000]  They're all available 25 to 75% off at infowarstore.com right now.
[2:47:23.000 --> 2:47:25.000]  What's most important in this final segment
[2:47:25.000 --> 2:47:27.000]  for Jay Diartix, however you said?
[2:47:27.000 --> 2:47:29.000]  Well, really, the mission of what you're doing,
[2:47:29.000 --> 2:47:32.000]  but also we'll talk about J6 and the attempts
[2:47:32.000 --> 2:47:34.000]  to outlaw political opposition in this country.
[2:47:34.000 --> 2:47:35.000]  Please continue.
[2:47:35.000 --> 2:47:38.000]  Yeah, I think J6, the mission of my organization
[2:47:38.000 --> 2:47:40.000]  is to stand with the most vulnerable people in the world
[2:47:40.000 --> 2:47:41.000]  when it's most difficult.
[2:47:41.000 --> 2:47:43.000]  And I had a real test last year
[2:47:43.000 --> 2:47:46.000]  because a friend of Oli Alexander, for example,
[2:47:46.000 --> 2:47:48.000]  I didn't know Oli.
[2:47:48.000 --> 2:47:51.000]  I knew he was a very influential guy,
[2:47:51.000 --> 2:47:53.000]  a buddy of mine introduced us,
[2:47:53.000 --> 2:47:55.000]  and I thought his platform would be a great place for me
[2:47:55.000 --> 2:47:57.000]  to bring the message of three million Uighurs
[2:47:57.000 --> 2:47:59.000]  in concentration camps called Oli.
[2:47:59.000 --> 2:48:01.000]  And he said, yeah, you can come speak at my event.
[2:48:01.000 --> 2:48:03.000]  It's not really what we're about.
[2:48:03.000 --> 2:48:05.000]  And then when this all went down,
[2:48:05.000 --> 2:48:07.000]  and I knew other people went down,
[2:48:07.000 --> 2:48:09.000]  I thought, should I call them, should I email them,
[2:48:09.000 --> 2:48:10.000]  should I reach out to them?
[2:48:10.000 --> 2:48:11.000]  I was afraid.
[2:48:11.000 --> 2:48:13.000]  You know, like Peter was afraid, again,
[2:48:13.000 --> 2:48:14.000]  going back to the passion.
[2:48:14.000 --> 2:48:15.000]  There's Christ.
[2:48:15.000 --> 2:48:17.000]  The woman is like, you're one of them.
[2:48:17.000 --> 2:48:18.000]  I'm not one of them.
[2:48:18.000 --> 2:48:19.000]  I don't even know this guy.
[2:48:19.000 --> 2:48:20.000]  I'm out of here.
[2:48:20.000 --> 2:48:21.000]  And I thought, you know what?
[2:48:21.000 --> 2:48:22.000]  I'm going to call you every week.
[2:48:22.000 --> 2:48:24.000]  Ali said you were so annoying
[2:48:24.000 --> 2:48:26.000]  that you were reaching out to me so much.
[2:48:26.000 --> 2:48:30.000]  But these J6 defendants, if we cannot stand with them,
[2:48:30.000 --> 2:48:31.000]  we shouldn't stand with anyone.
[2:48:31.000 --> 2:48:32.000]  Well, we're next.
[2:48:32.000 --> 2:48:35.000]  I mean, they're branding Americans as terrorists
[2:48:35.000 --> 2:48:36.000]  for protesting peaceful ones,
[2:48:36.000 --> 2:48:39.000]  and they admit it's for all of us next.
[2:48:39.000 --> 2:48:41.000]  Yeah, how is this that mothers
[2:48:41.000 --> 2:48:43.000]  at school board meetings are terrorists?
[2:48:43.000 --> 2:48:47.000]  Then a guy wearing a gas mask lets out smoke
[2:48:47.000 --> 2:48:50.000]  and starts shooting people.
[2:48:50.000 --> 2:48:54.000]  And we are comforted that this was not terrorism,
[2:48:54.000 --> 2:48:56.000]  and he is not a terrorist.
[2:48:56.000 --> 2:48:58.000]  But a gentleman that would went into the Capitol
[2:48:58.000 --> 2:49:03.000]  and walked in a circle and respected the velvet rope,
[2:49:03.000 --> 2:49:05.000]  we are told as a terrorist.
[2:49:05.000 --> 2:49:08.000]  And Congress is, everyone is investigating him.
[2:49:08.000 --> 2:49:11.000]  What we need to do is leave no one behind.
[2:49:11.000 --> 2:49:14.000]  We need to order our lives to stand with the vulnerable.
[2:49:14.000 --> 2:49:16.000]  My organization, our website, is thegreatcampaign.org.
[2:49:16.000 --> 2:49:18.000]  And if you want to help us continue
[2:49:18.000 --> 2:49:20.000]  to support those Christians and vulnerable people
[2:49:20.000 --> 2:49:22.000]  in Afghanistan and the families and the women
[2:49:22.000 --> 2:49:24.000]  that are facing trafficking in Ukraine,
[2:49:24.000 --> 2:49:27.000]  because the Putin and the Deep State
[2:49:27.000 --> 2:49:29.000]  have conspired together to use Ukraine,
[2:49:29.000 --> 2:49:31.000]  like Hitler and Stalin.
[2:49:31.000 --> 2:49:32.000]  Split up Poland.
[2:49:32.000 --> 2:49:36.000]  Poland is nothing, but this Poland exists for our ambition.
[2:49:36.000 --> 2:49:41.000]  And the Deep State and Putin see Ukraine for their ambition.
[2:49:41.000 --> 2:49:42.000]  And that's exactly right,
[2:49:42.000 --> 2:49:44.000]  because the State Department and Biden said,
[2:49:44.000 --> 2:49:46.000]  go ahead and invade, we won't do anything, remember?
[2:49:46.000 --> 2:49:48.000]  Oh, and they said, we're going to make them part of NATO.
[2:49:48.000 --> 2:49:50.000]  They never had any intention of Ukraine being a part of NATO.
[2:49:50.000 --> 2:49:52.000]  They did everything to get Putin to invade.
[2:49:52.000 --> 2:49:53.000]  They did.
[2:49:53.000 --> 2:49:54.000]  You cannot deny it.
[2:49:54.000 --> 2:49:55.000]  And that takes courage to say,
[2:49:55.000 --> 2:49:58.000]  because you say that and bing, bang, boom, you're a Putin troll.
[2:49:58.000 --> 2:50:00.000]  They don't care that I'm, you know, right now raising
[2:50:00.000 --> 2:50:03.000]  and spending hundreds of thousands of dollars to carry Ukrainians.
[2:50:03.000 --> 2:50:07.000]  If I say the truth, that Biden's gaslighting is as poisonous.
[2:50:07.000 --> 2:50:09.000]  You're trying to turn off what's happening.
[2:50:09.000 --> 2:50:11.000]  You're helping people, but you're trying to stop it.
[2:50:11.000 --> 2:50:13.000]  That's the best way to help the people.
[2:50:13.000 --> 2:50:14.000]  Yeah.
[2:50:14.000 --> 2:50:15.000]  And gut level, Jason Jones,
[2:50:15.000 --> 2:50:17.000]  you're a smart guy and a veteran all over the world.
[2:50:17.000 --> 2:50:19.000]  How do you see this Russia thing ending?
[2:50:19.000 --> 2:50:22.000]  I think the Ukraine thing just keeps escalating.
[2:50:22.000 --> 2:50:24.000]  You know, the ball is in our court.
[2:50:24.000 --> 2:50:25.000]  Isn't that sad?
[2:50:25.000 --> 2:50:27.000]  Like the plight of the people in Ukraine.
[2:50:27.000 --> 2:50:28.000]  Oh, that's even the news.
[2:50:28.000 --> 2:50:30.000]  The U.S. military is running operations there.
[2:50:30.000 --> 2:50:31.000]  Yeah.
[2:50:31.000 --> 2:50:33.000]  Well, I don't even know if that's the case.
[2:50:33.000 --> 2:50:35.000]  I think they may be feigning they're running the operate.
